Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,"SMA SC-800CP-US - A1, Pac","SMA SC-800CP-US - A2, Pac","SMA SC-800CP-US - B1, Pac","SMA SC-800CP-US - B2, Pac","SMA SC-800CP-US - C1, Pac","SMA SC-800CP-US - C2, Pac",Day/Night
2023-10-01 06:00:00,0.0,56.40266,0,13.723,-8.789612,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 06:15:00,0.0,56.46917,0,13.71967,-8.781423,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 06:30:00,0.0,56.68576,0,13.72,-8.7822,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 06:45:00,0.0,57.01739,0,13.70667,-8.763098,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 07:00:00,1.110316,57.60209,0,13.70533,-8.756786,0.0,0.0,0.0,0.0,0.0,0.0,Day
2023-10-01 07:15:00,9.531839,58.12836,0,13.71867,3.506414,1.460192,1.364679,1.666368,1.478157,1.494316,3.111046,Day
2023-10-01 07:30:00,28.4549,58.79343,0,13.71633,130.369,23.76562,22.09632,23.80124,21.63064,21.22134,22.19764,Day
2023-10-01 07:45:00,75.66454,59.28235,0,13.70833,220.4042,34.89746,28.30508,50.22968,41.73096,36.66784,31.97457,Day
2023-10-01 08:00:00,129.2115,59.94328,0,13.722,424.5591,70.50208,51.00713,94.03719,75.88539,75.61317,57.40471,Day
2023-10-01 08:15:00,181.924,61.16396,0,13.73467,742.1147,132.5945,102.5628,145.2237,121.6037,130.2469,103.6868,Day
2023-10-01 08:30:00,240.8332,62.2544,0,13.73267,1108.207,204.0991,168.9238,199.03,171.7367,189.4926,163.8169,Day
2023-10-01 08:45:00,302.8407,63.75529,0,13.736,1505.394,279.0217,244.6981,256.6492,223.6395,249.6944,234.9884,Day
2023-10-01 09:00:00,363.6316,65.38759,0,13.75533,1902.267,347.881,317.3015,316.756,279.845,311.4803,307.7252,Day
2023-10-01 09:15:00,423.119,66.98804,0,13.74967,2305.204,408.7375,389.7071,376.3184,336.9579,386.5828,383.5211,Day
2023-10-01 09:30:00,479.6072,68.9289,0,13.75933,2679.466,466.4922,454.7265,432.1303,390.8986,459.253,450.7821,Day
2023-10-01 09:45:00,536.4651,70.63424,0,13.76867,2972.933,514.8687,504.2079,479.2669,434.7677,507.9259,507.9306,Day
2023-10-01 10:00:00,594.3249,72.32421,0,13.77333,3252.219,560.5762,542.881,526.3251,479.2157,556.5366,565.93,Day
2023-10-01 10:15:00,647.3577,73.89323,0,13.782,3538.108,606.8026,596.5894,571.5843,523.0479,605.2218,615.836,Day
2023-10-01 10:30:00,695.5803,75.75677,0,13.818,3785.341,647.1587,637.1427,613.9342,564.6702,650.3925,660.8859,Day
2023-10-01 10:45:00,745.0066,77.34075,0,13.794,3984.04,688.1284,625.537,656.2546,606.2758,696.5367,709.8655,Day
2023-10-01 11:00:00,733.4507,78.17387,0,13.796,3756.876,599.3647,624.5462,576.812,570.7139,704.5486,758.2927,Day
2023-10-01 11:15:00,866.373,79.08,0,13.80233,4208.867,749.0818,664.4669,711.8,617.6927,700.9622,715.3843,Day
2023-10-01 11:30:00,776.5234,80.20926,0,13.81167,3953.601,677.4299,649.4034,635.6073,573.7501,699.0729,767.2285,Day
2023-10-01 11:45:00,917.3271,81.83356,0,13.825,4807.399,815.829,806.3323,794.3212,744.2794,831.7407,833.2341,Day
2023-10-01 12:00:00,933.3098,82.88238,0,13.83367,4824.997,822.5172,813.2628,798.3726,745.064,832.61,832.9146,Day
2023-10-01 12:15:00,959.7772,83.66264,0,13.817,4876.224,830.4478,825.5361,813.3621,762.2969,832.9996,832.8646,Day
2023-10-01 12:30:00,1004.655,84.75763,0,13.81933,4938.386,832.9995,832.8822,832.8462,797.6255,833.1037,832.9172,Day
2023-10-01 12:45:00,1046.061,85.2626,0,13.822,4956.368,832.9187,833.0388,832.986,813.5781,833.0909,832.8657,Day
2023-10-01 13:00:00,748.9826,85.30441,0,13.805,3984.277,707.2391,721.8574,685.2939,616.3184,638.481,677.4031,Day
2023-10-01 13:15:00,797.9083,83.76762,0,13.78867,2697.887,564.9764,405.1506,391.4763,455.1923,502.7472,447.6084,Day
2023-10-01 13:30:00,958.7712,85.20112,0,13.805,4168.425,711.9107,651.0156,668.9929,719.6349,704.3788,669.4574,Day
2023-10-01 13:45:00,589.483,84.00796,0,13.779,2846.295,505.8434,481.0464,452.8004,403.5402,533.6267,551.2543,Day
2023-10-01 14:00:00,920.5743,84.66612,0,13.77833,3871.937,725.6432,713.9158,590.8737,553.1864,576.852,579.994,Day
2023-10-01 14:15:00,528.0379,85.03332,0,13.79267,2295.415,420.423,405.2643,405.5778,319.4385,293.6013,319.8043,Day
2023-10-01 14:30:00,829.3801,84.36302,0,13.833,3820.854,678.9538,639.8975,655.2345,602.2371,642.9896,612.7897,Day
2023-10-01 14:45:00,664.3526,84.59515,0,13.78667,3154.825,570.3538,527.4675,498.9831,466.8712,544.3061,558.827,Day
2023-10-01 15:00:00,714.2825,86.00553,0,13.782,4142.309,600.2531,617.2145,672.8414,697.7386,771.8481,789.1153,Day
2023-10-01 15:15:00,653.9646,85.59872,0,13.75933,3485.304,578.979,616.0837,583.0084,545.7781,607.0745,611.0681,Day
2023-10-01 15:30:00,666.0764,84.39352,0,13.74667,2714.878,587.6929,575.7891,385.032,342.134,394.2101,427.8098,Day
2023-10-01 15:45:00,749.2675,84.96848,0,13.74967,3573.749,625.891,576.621,603.8032,619.4149,596.243,529.6602,Day
2023-10-01 16:00:00,420.7082,85.35758,0,13.72533,2585.26,345.6759,416.0659,369.3772,413.7704,531.1812,589.1371,Day
2023-10-01 16:15:00,515.9123,84.24606,0,13.75867,2743.561,442.0926,493.8457,439.5929,438.1901,450.7314,462.1836,Day
2023-10-01 16:30:00,560.0233,83.92432,0,13.76833,2801.943,456.4488,470.7728,458.1694,441.682,475.9125,493.4882,Day
2023-10-01 16:45:00,500.1987,83.75675,0,13.74967,2461.287,399.0325,414.3633,400.9615,387.1055,416.8633,433.2183,Day
2023-10-01 17:00:00,437.4989,83.36555,0,13.74,2107.942,340.0132,357.3066,344.7595,333.6394,355.3286,361.8817,Day
2023-10-01 17:15:00,372.5427,82.64885,0,13.83633,1759.428,281.3612,297.0417,286.1093,278.4332,295.6942,310.7072,Day
2023-10-01 17:30:00,306.8851,82.37756,0,13.80667,1387.2,221.6103,229.7197,227.6365,218.6049,235.3961,246.7089,Day
2023-10-01 17:45:00,142.1896,80.33424,0,13.77033,646.5616,102.3349,100.8958,103.6774,98.3727,114.4177,127.1167,Day
2023-10-01 18:00:00,166.8887,78.82905,0,13.776,601.1476,103.8844,91.42511,105.696,90.24168,99.88637,109.1575,Day
2023-10-01 18:15:00,101.743,77.73728,0,13.762,304.6584,58.39075,44.03421,57.96684,44.62671,49.82975,52.84887,Day
2023-10-01 18:30:00,51.71459,76.21811,0,13.74867,130.7275,28.48404,20.09774,27.50344,19.59698,21.65433,20.18762,Day
2023-10-01 18:45:00,6.153353,74.09322,0,13.74867,33.3747,7.995827,5.704687,7.50347,6.293388,7.172251,6.720285,Day
2023-10-01 19:00:00,0.0,71.84624,0,13.75267,-7.792821,0.4830821,0.0,0.0,0.0,0.4651376,0.0,Night
2023-10-01 19:15:00,0.0,69.97469,0,13.738,-8.871705,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 19:30:00,0.0,68.90208,0,13.73633,-8.83387,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 19:45:00,0.0,68.0463,0,13.76233,-8.864676,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 20:00:00,0.0,67.38051,0,13.77933,-8.881742,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 20:15:00,0.0,66.59013,0,13.77533,-8.86736,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 20:30:00,0.0,65.95628,0,13.787,-8.877264,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 20:45:00,0.0,65.28007,0,13.79433,-8.882113,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 21:00:00,0.0,64.74328,0,13.81867,-8.916355,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 21:15:00,0.0,64.21873,0,13.83333,-8.948536,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 21:30:00,0.0,63.83881,0,13.81767,-8.923387,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 21:45:00,0.0,62.99949,0,13.82233,-8.937993,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 22:00:00,0.0,62.89862,0,13.82867,-8.961142,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 22:15:00,0.0,62.49241,0,13.83767,-8.976776,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 22:30:00,0.0,62.26426,0,13.821,-8.943738,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 22:45:00,0.0,61.9269,0,13.73633,-8.735448,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 23:00:00,0.0,61.76565,0,13.74267,-8.735219,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 23:15:00,0.0,61.18033,0,13.75467,-8.774994,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 23:30:00,0.0,60.96359,0,13.75533,-8.780228,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 23:45:00,0.0,60.83034,0,13.75567,-8.790128,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 00:00:00,0.0,60.28428,0,13.76,-8.807496,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 00:15:00,0.0,59.94982,0,13.77933,-8.841493,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 00:30:00,0.0,59.87613,0,13.77467,-8.837541,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 00:45:00,0.0,59.70408,0,13.76933,-8.831582,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 01:00:00,0.0,59.48354,0,13.78267,-8.856468,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 01:15:00,0.0,59.43475,0,13.75567,-8.824984,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 01:30:00,0.0,59.03192,0,13.74833,-8.809953,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 01:45:00,0.0,58.68827,0,13.73733,-8.798319,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 02:00:00,0.0,58.58184,0,13.70967,-8.736435,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 02:15:00,0.0,58.69117,0,13.719,-8.757286,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 02:30:00,0.0,58.30894,0,13.70733,-8.730285,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 02:45:00,0.0,57.70644,0,13.727,-8.764451,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 03:00:00,0.0,57.56632,0,13.72567,-8.780637,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 03:15:00,0.0,57.1738,0,13.72967,-8.778277,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 03:30:00,0.0,57.13437,0,13.70367,-8.737377,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 03:45:00,0.0,56.85269,0,13.68033,-8.692545,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 04:00:00,0.0,56.37657,0,13.67467,-8.689875,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 04:15:00,0.0,56.34601,0,13.66267,-8.666498,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 04:30:00,0.0,56.10686,0,13.66833,-8.666638,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 04:45:00,0.0,55.60998,0,13.641,-8.61762,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 05:00:00,0.0,55.35844,0,13.629,-8.596812,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 05:15:00,0.0,55.3282,0,13.65333,-8.635633,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 05:30:00,0.0,55.0162,0,13.64733,-8.628702,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 05:45:00,0.0,55.00316,0,13.64967,-8.622826,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 06:00:00,0.0,54.94956,0,13.65733,-8.648487,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 06:15:00,0.0,55.06018,0,13.687,-8.690859,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 06:30:00,0.0,54.84745,0,13.681,-8.669596,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 06:45:00,0.0,54.73022,0,13.68233,-8.668676,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 07:00:00,0.597004,54.72437,0,13.688,-8.682544,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 07:15:00,8.007136,54.86126,0,13.77767,5.784473,2.697483,2.539174,2.573764,2.368426,0.04844445,3.582186,Day
2023-10-02 07:30:00,18.98881,55.10135,0,13.81133,84.40983,16.1678,14.83909,16.52048,15.39813,12.72326,14.73138,Day
2023-10-02 07:45:00,71.61938,55.66837,0,13.79567,209.9273,33.61749,27.51783,47.55396,39.18849,34.8311,30.49319,Day
2023-10-02 08:00:00,127.188,56.84306,0,13.78367,430.0642,71.09145,52.38532,94.33958,76.72345,76.19395,58.77787,Day
2023-10-02 08:15:00,181.7992,58.20079,0,13.773,746.1479,132.5253,102.2019,146.0919,123.2915,131.4776,104.7379,Day
2023-10-02 08:30:00,240.5834,60.06269,0,13.775,1116.62,204.3508,169.7854,200.0071,174.3912,190.9669,165.777,Day
2023-10-02 08:45:00,300.946,62.01399,0,13.76,1512.123,278.7128,245.8295,257.0331,226.0881,250.7258,237.6432,Day
2023-10-02 09:00:00,364.646,63.95417,0,13.771,1893.394,345.2065,315.9061,315.2849,279.7597,310.6539,306.5766,Day
2023-10-02 09:15:00,421.6623,65.89062,0,13.74867,2276.579,404.1608,385.0099,372.793,333.9657,380.0369,377.6129,Day
2023-10-02 09:30:00,479.5749,68.40957,0,13.74233,2659.615,462.8336,450.8191,429.6195,388.5014,457.5377,445.9972,Day
2023-10-02 09:45:00,540.0424,70.52044,0,13.711,2984.57,514.7583,506.2298,481.3177,438.7877,510.6222,509.2579,Day
2023-10-02 10:00:00,594.3129,73.25056,0,13.75167,3255.658,557.037,548.615,524.2907,480.4004,557.1741,566.3713,Day
2023-10-02 10:15:00,646.3168,75.47213,0,13.75233,3509.076,598.6429,591.6381,565.2113,521.5748,602.0752,612.0219,Day
2023-10-02 10:30:00,694.2932,77.38033,0,13.785,3742.724,638.0764,632.3105,604.5087,559.5334,643.074,653.1245,Day
2023-10-02 10:45:00,740.2875,78.63438,0,13.80267,3962.351,676.1749,669.6346,642.3196,595.7719,682.0887,693.4154,Day
2023-10-02 11:00:00,783.237,80.18349,0,13.79167,4161.305,710.2938,701.6368,678.5762,628.6271,718.7323,729.2512,Day
2023-10-02 11:15:00,822.3858,81.51612,0,13.85533,4320.914,735.6934,726.7832,707.8777,656.3909,746.6649,757.4763,Day
2023-10-02 11:30:00,854.6611,82.91738,0,13.83,4464.298,759.7414,749.4839,733.1917,681.5341,770.526,783.6275,Day
2023-10-02 11:45:00,875.9446,83.68983,0,13.81467,4586.772,779.9478,769.6581,753.6548,701.4108,792.8889,804.8325,Day
2023-10-02 12:00:00,894.3065,83.99997,0,13.81767,4718.723,799.9833,789.6367,776.9668,724.1724,816.9199,827.1161,Day
2023-10-02 12:15:00,908.464,84.16911,0,13.825,4797.683,813.7485,805.1667,793.3769,741.4084,830.4493,833.0058,Day
2023-10-02 12:30:00,918.3608,84.93589,0,13.808,4839.584,822.9724,816.7225,803.0264,751.4476,832.9432,832.9005,Day
2023-10-02 12:45:00,921.5113,86.14051,0,13.80567,4830.978,820.0074,815.0407,801.9777,750.612,832.8373,832.9646,Day
2023-10-02 13:00:00,922.8994,86.57304,0,13.77167,4842.534,823.3517,817.1816,804.7982,754.389,832.8493,833.0136,Day
2023-10-02 13:15:00,927.1195,87.12976,0,13.785,4857.4,825.5349,820.9601,810.1334,759.4233,832.7437,832.9156,Day
2023-10-02 13:30:00,924.6801,87.19387,0,13.79233,4841.789,823.5049,818.2345,804.8649,755.3838,833.0752,832.8601,Day
2023-10-02 13:45:00,917.3876,88.09268,0,13.79767,4797.647,808.8965,808.486,792.1215,748.9286,830.8404,832.9952,Day
2023-10-02 14:00:00,912.9808,87.82574,0,13.78333,4741.562,795.6516,793.0748,783.1517,738.4603,823.3817,831.0707,Day
2023-10-02 14:15:00,898.2875,88.76067,0,13.765,4629.184,775.9109,773.7292,762.4233,721.3828,803.0931,815.5128,Day
2023-10-02 14:30:00,875.5616,88.74132,0,13.773,4486.458,749.4746,749.5595,738.3823,700.9205,777.0533,792.5367,Day
2023-10-02 14:45:00,857.0179,88.56435,0,13.749,4362.056,726.9711,731.4353,717.0465,682.0975,753.6581,768.8993,Day
2023-10-02 15:00:00,825.9431,88.7131,0,13.74667,4166.88,691.9365,698.4476,685.4938,651.6957,720.0995,736.7795,Day
2023-10-02 15:15:00,796.1041,88.49458,0,13.78233,3993.527,662.356,670.4788,656.5816,625.6982,689.4351,704.6355,Day
2023-10-02 15:30:00,754.415,88.5485,0,13.76333,3792.116,626.1406,637.0866,621.8636,593.2394,653.2473,670.7921,Day
2023-10-02 15:45:00,710.3159,88.069,0,13.74467,3550.939,585.8898,597.243,582.5092,556.4297,609.1259,626.5695,Day
2023-10-02 16:00:00,661.2604,87.62624,0,13.74367,3305.815,543.571,556.4665,541.2727,517.7672,565.3063,583.8999,Day
2023-10-02 16:15:00,607.1036,87.0899,0,13.73033,3033.248,498.0928,513.8539,495.4546,474.2301,515.9194,534.9355,Day
2023-10-02 16:30:00,547.7885,86.42727,0,13.74367,2720.547,443.7878,459.512,443.6621,426.047,461.5227,479.876,Day
2023-10-02 16:45:00,486.7994,85.93008,0,13.74667,2390.836,387.9928,403.8513,389.3541,375.4785,404.4481,422.1033,Day
2023-10-02 17:00:00,427.564,85.47913,0,13.745,2062.265,332.0511,349.0587,335.301,324.6522,347.4064,364.6649,Day
2023-10-02 17:15:00,365.4305,84.98338,0,13.713,1708.023,272.9531,288.4036,279.0376,272.4419,289.2689,304.6237,Day
2023-10-02 17:30:00,303.7952,84.26351,0,13.73333,1346.072,215.1332,223.384,222.3432,213.1465,230.5958,242.2475,Day
2023-10-02 17:45:00,236.4402,83.0369,0,13.72,964.2811,158.3685,152.4142,162.1106,149.6289,164.7944,173.4823,Day
2023-10-02 18:00:00,168.1269,81.5546,0,13.72733,595.5637,103.5826,89.71338,105.6366,89.44775,99.16695,108.4546,Day
2023-10-02 18:15:00,104.8428,79.99704,0,13.72167,294.4904,57.9003,41.73968,57.43661,42.66775,47.8844,50.76152,Day
2023-10-02 18:30:00,46.27675,78.04535,0,13.74433,108.7457,25.05695,16.62343,23.46302,15.92768,17.42815,16.51501,Day
2023-10-02 18:45:00,1.590953,75.59527,0,13.736,21.68527,5.965456,3.773215,5.190752,4.355853,5.258951,4.769666,Day
2023-10-02 19:00:00,0.0,73.2541,0,13.76367,-8.758203,0.1127339,0.0,0.0,0.0,0.09867482,0.0,Night
2023-10-02 19:15:00,0.0,71.45979,0,13.818,-9.077011,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 19:30:00,0.0,70.06101,0,13.849,-9.122812,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 19:45:00,0.0,68.94588,0,13.84533,-9.088008,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 20:00:00,0.0,68.18744,0,13.77467,-8.959142,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 20:15:00,0.0,67.4659,0,13.76233,-8.911877,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 20:30:00,0.0,66.69351,0,13.74333,-8.874578,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 20:45:00,0.0,66.13651,0,13.74867,-8.878762,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 21:00:00,0.0,65.48789,0,13.75233,-8.883809,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 21:15:00,0.0,65.06374,0,13.767,-8.910651,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 21:30:00,0.0,64.40014,0,13.77933,-8.943563,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 21:45:00,0.0,63.97738,0,13.762,-8.904593,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 22:00:00,0.0,63.79657,0,13.739,-8.864552,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 22:15:00,0.0,63.83654,0,13.751,-8.886378,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 22:30:00,0.0,63.80573,0,13.77633,-8.927208,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 22:45:00,0.0,63.39974,0,13.78567,-8.941235,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 23:00:00,0.0,62.63244,0,13.84033,-9.042207,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 23:15:00,0.0,62.65609,0,13.697,-8.798711,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 23:30:00,0.0,62.22781,0,13.681,-8.781028,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 23:45:00,0.0,62.08809,0,13.68267,-8.790419,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 00:00:00,0.0,62.18406,0,13.68,-8.788482,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 00:15:00,0.0,61.91381,0,13.699,-8.826593,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 00:30:00,0.0,61.64826,0,13.69867,-8.824168,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 00:45:00,0.0,61.42309,0,13.709,-8.848925,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 01:00:00,0.0,61.3362,0,13.72033,-8.872262,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 01:15:00,0.0,60.86372,0,13.71433,-8.869999,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 01:30:00,0.0,60.20342,0,13.72867,-8.891321,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 01:45:00,0.0,60.43225,0,13.751,-8.932026,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 02:00:00,0.0,60.07349,0,13.736,-8.896507,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 02:15:00,0.0,59.81482,0,13.63333,-8.651598,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 02:30:00,0.0,59.61259,0,13.659,-8.700217,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 02:45:00,0.0,59.4158,0,13.663,-8.709348,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 03:00:00,0.0,58.76721,0,13.66167,-8.71249,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 03:15:00,0.0,58.68639,0,13.656,-8.717505,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 03:30:00,0.0,58.74161,0,13.64333,-8.685312,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 03:45:00,0.0,58.4891,0,13.64433,-8.6938,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 04:00:00,0.0,58.13744,0,13.65067,-8.692943,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 04:15:00,0.0,58.20022,0,13.643,-8.690786,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 04:30:00,0.0,58.14034,0,13.63767,-8.682839,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 04:45:00,0.0,57.54705,0,13.62,-8.653376,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 05:00:00,0.0,57.562,0,13.65,-8.691281,0.0,0.0,0.0,0.0,0.0,0.0,Night
