Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,"TMEIC 2.7MW Inverter 1.1.1, Active Power P","TMEIC 2.7MW Inverter 1.2.1, Active Power P","TMEIC 2.7MW Inverter 1.3.1, Active Power P","TMEIC 2.7MW Inverter 1.4.1, Active Power P",Inverter_5,Day/Night
2023-10-01 06:30:00,0.0,-999.0,-999.0,13.65182,-16.7903,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 06:45:00,0.002351111,-999.0,-999.0,13.63835,-26.83988,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 07:00:00,0.1736489,-999.0,-999.0,13.62488,-22.13529,0.7105333,0.7105333,0.8289555,0.7105333,0.7105333,Night
2023-10-01 07:15:00,5.944531,-999.0,-999.0,13.63396,37.99992,13.34638,11.46576,14.65462,11.78798,12.7191,Day
2023-10-01 07:30:00,38.56775,-999.0,-999.0,13.62771,188.3899,46.29025,36.33015,49.94971,37.71617,42.04792,Day
2023-10-01 07:45:00,87.11285,-999.0,-999.0,13.63074,433.2495,96.9875,83.56989,102.7387,83.10138,88.31661,Day
2023-10-01 08:00:00,147.3195,-999.0,-999.0,13.62788,750.6118,161.1511,145.3822,168.5149,145.1187,148.0743,Day
2023-10-01 08:15:00,195.9829,-999.0,-999.0,13.64571,1090.94,229.6258,210.868,238.0702,214.8338,213.7031,Day
2023-10-01 08:30:00,250.1125,-999.0,-999.0,13.65511,1429.267,297.3591,275.0274,306.5725,284.1076,279.5312,Day
2023-10-01 08:45:00,307.3595,-999.0,-999.0,13.66451,1789.986,370.1753,346.7864,380.6432,355.5613,347.7621,Day
2023-10-01 09:00:00,368.3414,-999.0,-999.0,13.6502,2152.053,442.946,422.1695,454.1197,427.8673,416.2825,Day
2023-10-01 09:15:00,427.5261,-999.0,-999.0,13.6997,2487.022,509.1871,495.8556,521.5225,494.1329,478.6198,Day
2023-10-01 09:30:00,484.5157,-999.0,-999.0,13.70303,2808.964,573.3059,564.627,587.6187,556.8207,538.9855,Day
2023-10-01 09:45:00,539.2396,-999.0,-999.0,13.68317,3108.17,632.8397,628.3252,648.8878,616.3829,595.6436,Day
2023-10-01 10:00:00,585.2784,-999.0,-999.0,13.67463,3369.601,684.5111,681.5063,702.3064,670.2858,646.6349,Day
2023-10-01 10:15:00,627.8965,-999.0,-999.0,13.71875,3620.343,737.0984,729.5902,756.158,717.6794,693.9416,Day
2023-10-01 10:30:00,683.1409,-999.0,-999.0,13.6954,3898.209,799.5152,790.324,814.5693,775.613,719.9527,Day
2023-10-01 10:45:00,750.9597,-999.0,-999.0,13.68253,4147.592,848.1016,836.7222,862.5939,821.2337,793.941,Day
2023-10-01 11:00:00,757.9448,-999.0,-999.0,13.67238,3973.146,840.4698,750.045,811.7833,807.5931,781.8154,Day
2023-10-01 11:15:00,824.4804,-999.0,-999.0,13.67813,4337.246,841.8851,861.7633,928.3805,912.0701,889.2593,Day
2023-10-01 11:30:00,781.7526,-999.0,-999.0,13.66682,4078.722,851.9481,813.6819,829.6181,764.3818,804.786,Day
2023-10-01 11:45:00,932.4797,-999.0,-999.0,13.75386,4723.087,890.1816,967.4672,987.57,960.269,949.7446,Day
2023-10-01 12:00:00,834.4703,-999.0,-999.0,13.69415,3732.945,735.3889,715.2793,753.0865,741.6821,806.7594,Day
2023-10-01 12:15:00,965.3212,-999.0,-999.0,13.69569,4811.4,987.3604,955.4399,977.1359,946.1144,967.9156,Day
2023-10-01 12:30:00,861.6713,-999.0,-999.0,13.67909,4032.902,814.2505,784.4094,834.9901,813.1703,878.3957,Day
2023-10-01 12:45:00,763.5112,-999.0,-999.0,13.67688,3169.063,497.5217,613.3826,757.9025,705.7994,844.7699,Day
2023-10-01 13:00:00,613.5447,-999.0,-999.0,13.6699,2768.738,642.4882,526.6688,591.6572,508.124,536.7752,Day
2023-10-01 13:15:00,715.844,-999.0,-999.0,13.68093,3564.95,653.4738,800.3873,705.3261,799.4883,742.8884,Day
2023-10-01 13:30:00,371.6681,-999.0,-999.0,13.63685,2149.881,443.4757,440.9173,428.9923,441.1661,340.6469,Day
2023-10-01 13:45:00,818.4994,-999.0,-999.0,13.65112,4259.102,865.0516,863.0049,866.7009,855.4487,835.1924,Day
2023-10-01 14:00:00,767.984,-999.0,-999.0,13.64842,4318.47,824.1711,987.6985,807.06,890.3881,765.7847,Day
2023-10-01 14:15:00,799.6443,-999.0,-999.0,13.6647,3579.817,758.0674,663.7715,776.6383,701.7293,780.6711,Day
2023-10-01 14:30:00,574.9249,-999.0,-999.0,13.73855,3366.854,636.0488,726.1243,653.884,714.4328,608.6403,Day
2023-10-01 14:45:00,711.2319,-999.0,-999.0,13.72445,3069.891,691.6,507.3834,783.3581,521.7484,706.9122,Day
2023-10-01 15:00:00,521.8879,-999.0,-999.0,13.68805,2978.149,562.1724,667.6445,592.5775,613.8297,576.7204,Day
2023-10-01 15:15:00,653.3662,-999.0,-999.0,13.69654,3716.633,725.8984,821.6515,747.1742,742.9926,691.3189,Day
2023-10-01 15:30:00,513.7348,-999.0,-999.0,13.67953,2942.464,602.4295,647.9484,585.3294,585.6874,539.6898,Day
2023-10-01 15:45:00,333.9874,-999.0,-999.0,13.64745,2134.357,475.6271,486.0045,431.0411,383.9509,326.07,Day
2023-10-01 16:00:00,520.6301,-999.0,-999.0,13.65369,3180.978,680.5843,636.5408,672.9077,610.9269,578.2474,Day
2023-10-01 16:15:00,454.2015,-999.0,-999.0,13.6399,2672.934,607.0776,539.2953,536.0217,515.5709,482.0683,Day
2023-10-01 16:30:00,288.3534,-999.0,-999.0,13.62604,1639.415,352.5504,297.9155,356.9427,340.3294,328.7701,Day
2023-10-01 16:45:00,260.223,-999.0,-999.0,13.62176,1698.583,328.2815,324.9788,381.1237,368.5086,344.3876,Day
2023-10-01 17:00:00,345.0612,-999.0,-999.0,13.64799,1919.255,387.2954,401.0048,396.3994,398.5943,355.1094,Day
2023-10-01 17:15:00,282.04,-999.0,-999.0,13.64127,1550.938,312.0442,327.3795,319.2638,324.9371,287.0123,Day
2023-10-01 17:30:00,217.3596,-999.0,-999.0,13.62856,1158.868,234.1829,246.5342,238.3518,243.8219,215.3283,Day
2023-10-01 17:45:00,163.5748,-999.0,-999.0,13.62337,810.8678,162.3932,175.2596,168.0875,173.5375,152.8907,Day
2023-10-01 18:00:00,107.337,-999.0,-999.0,13.62641,466.4058,91.85056,104.9896,98.52278,102.0396,91.7675,Day
2023-10-01 18:15:00,67.86649,-999.0,-999.0,13.61954,216.7213,42.94556,53.04556,48.21792,52.61236,46.76194,Day
2023-10-01 18:30:00,28.185,-999.0,-999.0,13.63122,73.61834,18.99613,21.48516,19.56279,21.48623,19.19012,Day
2023-10-01 18:45:00,8.203916,-999.0,-999.0,13.66148,-4.518206,4.50679,4.606651,4.284568,4.666128,4.054461,Day
2023-10-01 19:00:00,1.966597,-999.0,-999.0,13.66057,-25.91573,0.0,0.1334722,0.0,0.0,0.0,Day
2023-10-01 19:15:00,0.03361111,-999.0,-999.0,13.66122,-23.58455,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 19:30:00,0.0,-999.0,-999.0,13.67352,-13.51496,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 19:45:00,0.0,-999.0,-999.0,13.70419,-13.55244,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 20:00:00,0.0,-999.0,-999.0,13.67265,-13.5043,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 20:15:00,0.0,-999.0,-999.0,13.61718,-13.3882,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 20:30:00,0.0,-999.0,-999.0,13.63962,-13.42447,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 20:45:00,0.0,-999.0,-999.0,13.65035,-13.42325,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 21:00:00,0.0,-999.0,-999.0,13.66813,-13.45544,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 21:15:00,0.0,-999.0,-999.0,13.67531,-13.45711,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 21:30:00,0.0,-999.0,-999.0,13.60878,-13.3841,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 21:45:00,0.0,-999.0,-999.0,13.63989,-13.44718,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 22:00:00,0.0,-999.0,-999.0,13.65826,-13.46964,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 22:15:00,0.0,-999.0,-999.0,13.68857,-13.52205,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 22:30:00,0.0,-999.0,-999.0,13.68105,-13.49437,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 22:45:00,0.0,-999.0,-999.0,13.65641,-13.45137,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 23:00:00,0.0,-999.0,-999.0,13.69445,-13.50911,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 23:15:00,0.0,-999.0,-999.0,13.673,-13.48,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 23:30:00,0.0,-999.0,-999.0,13.67055,-13.45606,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 23:45:00,0.0,-999.0,-999.0,13.6785,-13.4824,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 00:00:00,0.0,-999.0,-999.0,13.6753,-13.47217,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 00:15:00,0.0,-999.0,-999.0,13.68122,-13.48439,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 00:30:00,0.0,-999.0,-999.0,13.68842,-13.49066,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 00:45:00,0.0,-999.0,-999.0,13.67857,-13.47682,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 01:00:00,0.0,-999.0,-999.0,13.6855,-13.50532,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 01:15:00,0.0,-999.0,-999.0,13.70083,-13.51722,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 01:30:00,0.0,-999.0,-999.0,13.71914,-13.54629,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 01:45:00,0.0,-999.0,-999.0,13.71116,-13.5482,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 02:00:00,0.0,-999.0,-999.0,13.689,-13.51284,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 02:15:00,0.0,-999.0,-999.0,13.70915,-13.5491,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 02:30:00,0.0,-999.0,-999.0,13.71955,-13.54548,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 02:45:00,0.0,-999.0,-999.0,13.72467,-13.55267,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 03:00:00,0.0,-999.0,-999.0,13.72768,-13.56311,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 03:15:00,0.0,-999.0,-999.0,13.73159,-13.56367,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 03:30:00,0.0,-999.0,-999.0,13.73204,-13.55733,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 03:45:00,0.0,-999.0,-999.0,13.72643,-13.55017,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 04:00:00,0.0,-999.0,-999.0,13.66466,-13.45191,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 04:15:00,0.0,-999.0,-999.0,13.64241,-13.41772,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 04:30:00,0.0,-999.0,-999.0,13.63059,-13.39843,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 04:45:00,0.0,-999.0,-999.0,13.62611,-13.38458,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 05:00:00,0.0,-999.0,-999.0,13.63319,-13.39736,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 05:15:00,0.0,-999.0,-999.0,13.60974,-13.36039,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 05:30:00,0.0,-999.0,-999.0,13.62584,-13.39677,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 05:45:00,0.0,-999.0,-999.0,13.60385,-13.3612,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 06:00:00,0.0,-999.0,-999.0,13.61489,-13.37059,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 06:15:00,0.0,-999.0,-999.0,13.62044,-13.38922,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 06:30:00,0.0,-999.0,-999.0,13.60538,-14.79685,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 06:45:00,0.0,-999.0,-999.0,13.59167,-25.37292,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 07:00:00,0.0,-999.0,-999.0,13.60503,-22.30118,0.7008333,0.8176389,0.7008333,0.7008333,0.6946734,Night
2023-10-02 07:15:00,6.891541,-999.0,-999.0,13.68434,36.54456,13.71694,11.69972,14.26139,11.62792,12.11074,Day
2023-10-02 07:30:00,50.77646,-999.0,-999.0,13.71718,186.367,46.12264,37.53417,48.95611,37.04472,40.9282,Day
2023-10-02 07:45:00,97.16367,-999.0,-999.0,13.67673,427.5236,95.8622,83.44333,100.5543,82.43244,86.61011,Day
2023-10-02 08:00:00,155.4757,-999.0,-999.0,13.67447,745.7256,160.1127,144.7294,166.8351,143.8452,146.8773,Day
2023-10-02 08:15:00,209.9162,-999.0,-999.0,13.69766,1097.116,230.8651,212.1888,239.0118,215.7524,214.202,Day
2023-10-02 08:30:00,261.88,-999.0,-999.0,13.72098,1439.993,299.439,277.5336,309.0927,286.0641,280.5708,Day
2023-10-02 08:45:00,321.4836,-999.0,-999.0,13.72727,1798.918,371.8371,348.315,383.1844,356.9658,350.3699,Day
2023-10-02 09:00:00,376.7098,-999.0,-999.0,13.74131,2147.413,441.6882,420.9938,453.644,426.9974,415.692,Day
2023-10-02 09:15:00,432.7581,-999.0,-999.0,13.71482,2481.246,507.9832,493.9556,520.9833,492.6111,478.0211,Day
2023-10-02 09:30:00,486.7747,-999.0,-999.0,13.69767,2798.45,570.86,561.8943,586.3581,554.4701,536.9929,Day
2023-10-02 09:45:00,540.581,-999.0,-999.0,13.6938,3093.742,630.2565,623.2773,646.7633,613.1797,593.6635,Day
2023-10-02 10:00:00,592.0311,-999.0,-999.0,13.7025,3349.867,682.6364,675.8617,699.6241,664.1456,643.1898,Day
2023-10-02 10:15:00,638.5045,-999.0,-999.0,13.67626,3595.511,729.9445,727.3997,749.3391,714.7432,691.0195,Day
2023-10-02 10:30:00,682.2086,-999.0,-999.0,13.69514,3813.246,775.322,770.5776,794.9052,757.1886,732.6164,Day
2023-10-02 10:45:00,724.0527,-999.0,-999.0,13.77186,4009.254,817.0462,808.2172,837.6108,794.2664,770.5831,Day
2023-10-02 11:00:00,766.2026,-999.0,-999.0,13.72676,4168.715,850.5912,839.1318,871.5339,825.2305,802.1954,Day
2023-10-02 11:15:00,800.8604,-999.0,-999.0,13.74169,4324.793,881.1166,872.0316,901.4212,859.778,831.1116,Day
2023-10-02 11:30:00,829.3799,-999.0,-999.0,13.77122,4446.665,908.2607,894.4607,928.1685,882.5646,855.4566,Day
2023-10-02 11:45:00,851.2881,-999.0,-999.0,13.75071,4518.411,924.1608,907.2673,945.3719,895.1788,870.8564,Day
2023-10-02 12:00:00,870.1027,-999.0,-999.0,13.76291,4584.899,935.2028,922.5946,956.7671,911.6016,884.33,Day
2023-10-02 12:15:00,894.478,-999.0,-999.0,13.79572,4690.586,956.7332,945.0875,977.7878,933.099,903.6864,Day
2023-10-02 12:30:00,911.8011,-999.0,-999.0,13.77831,4670.5,978.9447,928.3323,995.4328,921.2095,929.4587,Day
2023-10-02 12:45:00,907.0083,-999.0,-999.0,13.77005,4767.824,971.2714,961.5654,989.8997,951.4839,916.9728,Day
2023-10-02 13:00:00,883.6024,-999.0,-999.0,13.74166,4414.74,909.1157,860.1899,927.8342,843.8649,847.1866,Day
2023-10-02 13:15:00,911.178,-999.0,-999.0,13.79422,4737.342,969.6747,949.8112,989.1417,936.9556,917.285,Day
2023-10-02 13:30:00,899.1375,-999.0,-999.0,13.80492,4701.927,961.5558,945.6844,981.9833,933.7288,906.1384,Day
2023-10-02 13:45:00,881.9272,-999.0,-999.0,13.80067,4619.36,945.2282,928.5582,963.9194,918.136,890.204,Day
2023-10-02 14:00:00,865.7625,-999.0,-999.0,13.79717,4552.446,930.3641,916.2701,948.7297,905.5213,878.0062,Day
2023-10-02 14:15:00,842.6459,-999.0,-999.0,13.77724,4434.297,906.5557,894.9721,924.5063,880.018,853.7234,Day
2023-10-02 14:30:00,814.6903,-999.0,-999.0,13.77478,4327.01,886.3489,871.2839,901.6839,859.8807,833.7954,Day
2023-10-02 14:45:00,779.6258,-999.0,-999.0,13.76448,4171.021,852.7728,839.7106,868.261,830.0552,803.6521,Day
2023-10-02 15:00:00,743.3592,-999.0,-999.0,13.75962,4003.075,820.9296,805.4421,834.33,795.8724,771.058,Day
2023-10-02 15:15:00,702.3867,-999.0,-999.0,13.77741,3793.513,777.543,764.3254,788.6488,756.1257,730.5325,Day
2023-10-02 15:30:00,659.6521,-999.0,-999.0,13.77561,3599.159,738.6325,725.5325,748.3542,718.1376,691.9099,Day
2023-10-02 15:45:00,609.7175,-999.0,-999.0,13.77106,3360.094,689.8881,677.6004,698.9611,671.2115,644.5831,Day
2023-10-02 16:00:00,556.5557,-999.0,-999.0,13.75498,3100.458,635.8214,627.2894,644.8332,620.6935,592.7067,Day
2023-10-02 16:15:00,501.3973,-999.0,-999.0,13.73826,2805.318,574.6633,570.9429,583.4795,564.6042,531.5058,Day
2023-10-02 16:30:00,445.5819,-999.0,-999.0,13.74395,2495.759,511.6022,512.2818,517.9194,506.9543,467.0011,Day
2023-10-02 16:45:00,391.4804,-999.0,-999.0,13.74532,2170.042,442.0999,450.4106,449.9108,444.869,402.1641,Day
2023-10-02 17:00:00,331.7413,-999.0,-999.0,13.72748,1818.023,368.4886,380.9628,376.2573,376.6684,335.3941,Day
2023-10-02 17:15:00,272.2972,-999.0,-999.0,13.73617,1470.885,297.1844,310.5141,303.3529,308.9351,272.036,Day
2023-10-02 17:30:00,215.6412,-999.0,-999.0,13.71424,1128.563,227.0654,241.4051,231.9162,240.2553,210.1722,Day
2023-10-02 17:45:00,161.2767,-999.0,-999.0,13.62822,791.3749,157.5492,172.7522,163.4512,171.9288,149.3286,Day
2023-10-02 18:00:00,112.1989,-999.0,-999.0,13.67869,478.1371,88.5543,110.6028,99.69457,110.7162,93.39049,Day
2023-10-02 18:15:00,73.72794,-999.0,-999.0,13.67647,218.8668,35.16525,58.01208,45.47367,58.17888,48.22073,Day
2023-10-02 18:30:00,26.91419,-999.0,-999.0,13.61742,61.6716,14.43347,19.82861,16.55042,20.32861,17.61736,Day
2023-10-02 18:45:00,7.427351,-999.0,-999.0,13.59213,-5.055096,4.076944,4.711528,4.250278,4.250278,4.078055,Day
2023-10-02 19:00:00,1.716149,-999.0,-999.0,13.66511,-26.06299,0.0,0.0,0.0,0.0,0.0,Day
2023-10-02 19:15:00,0.02688889,-999.0,-999.0,13.69339,-20.98369,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 19:30:00,0.0,-999.0,-999.0,13.6723,-13.50894,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 19:45:00,0.0,-999.0,-999.0,13.70569,-13.55406,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 20:00:00,0.0,-999.0,-999.0,13.69206,-13.51725,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 20:15:00,0.0,-999.0,-999.0,13.65801,-13.45159,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 20:30:00,0.0,-999.0,-999.0,13.6884,-13.50916,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 20:45:00,0.0,-999.0,-999.0,13.72223,-13.56121,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 21:00:00,0.0,-999.0,-999.0,13.66004,-13.46184,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 21:15:00,0.0,-999.0,-999.0,13.60822,-13.39335,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 21:30:00,0.0,-999.0,-999.0,13.63002,-13.44666,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 21:45:00,0.0,-999.0,-999.0,13.64089,-13.45162,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 22:00:00,0.0,-999.0,-999.0,13.6169,-13.42771,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 22:15:00,0.0,-999.0,-999.0,13.64072,-13.46712,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 22:30:00,0.0,-999.0,-999.0,13.66388,-13.49135,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 22:45:00,0.0,-999.0,-999.0,13.66641,-13.48418,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 23:00:00,0.0,-999.0,-999.0,13.67438,-13.50915,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 23:15:00,0.0,-999.0,-999.0,13.68021,-13.51514,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 23:30:00,0.0,-999.0,-999.0,13.67214,-13.49124,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 23:45:00,0.0,-999.0,-999.0,13.6558,-13.4558,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 00:00:00,0.0,-999.0,-999.0,13.65328,-13.43489,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 00:15:00,0.0,-999.0,-999.0,13.65833,-13.44025,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 00:30:00,0.0,-999.0,-999.0,13.67498,-13.46685,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 00:45:00,0.0,-999.0,-999.0,13.68147,-13.48787,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 01:00:00,0.0,-999.0,-999.0,13.69222,-13.51095,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 01:15:00,0.0,-999.0,-999.0,13.68751,-13.5031,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 01:30:00,0.0,-999.0,-999.0,13.69146,-13.48906,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 01:45:00,0.0,-999.0,-999.0,13.68894,-13.50244,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 02:00:00,0.0,-999.0,-999.0,13.69837,-13.52284,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 02:15:00,0.0,-999.0,-999.0,13.69364,-13.51782,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 02:30:00,0.0,-999.0,-999.0,13.71173,-13.53498,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 02:45:00,0.0,-999.0,-999.0,13.72755,-13.54061,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 03:00:00,0.0,-999.0,-999.0,13.73909,-13.55088,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 03:15:00,0.0,-999.0,-999.0,13.71331,-13.50756,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 03:30:00,0.0,-999.0,-999.0,13.65677,-13.43802,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 03:45:00,0.0,-999.0,-999.0,13.65372,-13.4346,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 04:00:00,0.0,-999.0,-999.0,13.64009,-13.39633,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 04:15:00,0.0,-999.0,-999.0,13.63732,-13.39106,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 04:30:00,0.0,-999.0,-999.0,13.63653,-13.39277,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 04:45:00,0.0,-999.0,-999.0,13.6255,-13.35564,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 05:00:00,0.0,-999.0,-999.0,13.61742,-13.34957,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 05:15:00,0.0,-999.0,-999.0,13.65751,-13.41993,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 05:30:00,0.0,-999.0,-999.0,13.62682,-13.37412,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 05:45:00,0.0,-999.0,-999.0,13.6171,-13.35856,0.0,0.0,0.0,0.0,0.0,Night
