Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,"TMEIC 2.7MW Inverter 1.1.1, Active Power P","TMEIC 2.7MW Inverter 1.2.1, Active Power P","TMEIC 2.7MW Inverter 1.3.1, Active Power P","TMEIC 2.7MW Inverter 1.4.1, Active Power P",Inverter_5,Inverter_6,Inverter_7,Inverter_8,Inverter_9,Inverter_10,Inverter_11,Inverter_12,Day/Night
2023-10-01 00:00:00,-999.0,-999.0,-999.0,7.567117,-5.82594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 00:15:00,-999.0,-999.0,-999.0,7.545633,-5.70212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 00:30:00,-999.0,-999.0,-999.0,7.554933,-5.74426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 00:45:00,-999.0,-999.0,-999.0,7.55828,-5.77992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 01:00:00,-999.0,-999.0,-999.0,7.561067,-5.79483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 01:15:00,-999.0,-999.0,-999.0,7.55591,-5.78114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 01:30:00,-999.0,-999.0,-999.0,7.557547,-5.7765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 01:45:00,-999.0,-999.0,-999.0,7.563047,-5.7983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 02:00:00,-999.0,-999.0,-999.0,7.567707,-5.83216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 02:15:00,-999.0,-999.0,-999.0,7.565863,-5.82204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 02:30:00,-999.0,-999.0,-999.0,7.55368,-5.77417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 02:45:00,-999.0,-999.0,-999.0,7.546097,-5.73558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 03:00:00,-999.0,-999.0,-999.0,7.556347,-5.78937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 03:15:00,-999.0,-999.0,-999.0,7.549937,-5.75238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 03:30:00,-999.0,-999.0,-999.0,7.554493,-5.77254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 03:45:00,-999.0,-999.0,-999.0,7.561577,-5.81991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 04:00:00,-999.0,-999.0,-999.0,7.5586,-5.80339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 04:15:00,-999.0,-999.0,-999.0,7.558583,-5.79406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 04:30:00,-999.0,-999.0,-999.0,7.567347,-5.84211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 04:45:00,-999.0,-999.0,-999.0,7.561083,-5.81068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 05:00:00,-999.0,-999.0,-999.0,7.560583,-5.79746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 05:15:00,-999.0,-999.0,-999.0,7.560883,-5.80107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 05:30:00,-999.0,-999.0,-999.0,7.55963,-5.81542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 05:45:00,-999.0,-999.0,-999.0,7.558593,-5.79466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 06:00:00,-999.0,-999.0,-999.0,7.553133,-5.76551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 06:15:00,-999.0,-999.0,-999.0,7.54916,-5.73981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 06:30:00,-999.0,-999.0,-999.0,7.551867,-5.76463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 06:45:00,-999.0,-999.0,-999.0,7.549133,-5.75289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 07:00:00,-999.0,-999.0,-999.0,7.542677,-5.7183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 07:15:00,-999.0,-999.0,-999.0,7.546253,-5.51644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.208163,0.0,0.0,0.0,0.0,Night
2023-10-01 07:30:00,-999.0,-999.0,-999.0,7.55534,-3.3307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49751,0.0,0.0,0.0,0.0,Day
2023-10-01 07:45:00,-999.0,-999.0,-999.0,7.542257,1.45784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.16853,0.0,0.0,0.0,0.0,Day
2023-10-01 08:00:00,-999.0,-999.0,-999.0,7.532003,13.5893,0.856621,0.0,0.0,0.0,0.0,0.0,0.0,18.2684,0.0,0.0,0.0,0.0,Day
2023-10-01 08:15:00,-999.0,-999.0,-999.0,7.524247,54.4602,27.5127,0.0,0.0,0.0,0.0,0.0,0.0,32.3394,0.0,0.0,0.0,0.0,Day
2023-10-01 08:30:00,-999.0,-999.0,-999.0,7.524727,172.441,41.7911,29.7654,31.5055,0.0,0.0,0.0,0.0,45.5868,0.0,0.0,0.0,29.3054,Day
2023-10-01 08:45:00,-999.0,-999.0,-999.0,7.524067,311.058,52.92,58.6504,61.3995,0.0,9.43776,0.0,0.46188,56.4445,5.08986,6.1938,9.60246,56.8535,Day
2023-10-01 09:00:00,-999.0,-999.0,-999.0,7.541833,836.262,63.9218,73.6095,75.753,68.8103,76.434,50.8003,69.0824,66.9003,74.6637,75.1514,77.7358,70.1568,Day
2023-10-01 09:15:00,-999.0,-999.0,-999.0,7.529093,1024.56,73.3082,86.82,88.7782,91.2028,92.2041,68.8562,91.3983,76.1229,93.9572,93.5958,93.7044,81.8093,Day
2023-10-01 09:30:00,-999.0,-999.0,-999.0,7.538836,1164.01,82.3163,99.715,100.934,103.937,104.627,79.4446,104.052,85.1957,106.894,106.285,106.247,93.3689,Day
2023-10-01 09:45:00,-999.0,-999.0,-999.0,7.536583,1284.36,89.5734,109.983,111.817,115.341,115.857,88.6051,114.853,92.4112,117.352,117.291,117.449,103.961,Day
2023-10-01 10:00:00,-999.0,-999.0,-999.0,7.544697,1385.58,96.624,119.69,121.493,124.342,124.603,97.8237,124.072,99.153,125.117,125.179,125.203,113.25,Day
2023-10-01 10:15:00,-999.0,-999.0,-999.0,7.52999,1418.78,100.382,124.963,125.912,125.991,125.98,103.177,125.969,102.034,125.992,125.998,125.993,116.906,Day
2023-10-01 10:30:00,-999.0,-999.0,-999.0,7.52087,1422.52,101.046,125.443,125.983,125.996,125.974,105.044,125.992,102.516,125.982,125.993,125.995,117.478,Day
2023-10-01 10:45:00,-999.0,-999.0,-999.0,7.52324,1422.97,101.023,125.226,125.982,125.997,125.974,105.897,125.995,102.404,125.982,125.993,125.993,118.02,Day
2023-10-01 11:00:00,-999.0,-999.0,-999.0,7.53443,1420.2,99.8268,123.979,125.354,125.997,125.974,106.931,125.996,102.24,125.982,125.993,125.993,117.551,Day
2023-10-01 11:15:00,-999.0,-999.0,-999.0,7.53226,1418.72,99.775,122.827,124.464,125.997,125.973,107.875,125.996,102.483,125.985,125.991,125.993,116.994,Day
2023-10-01 11:30:00,-999.0,-999.0,-999.0,7.523043,1419.43,100.023,121.685,123.491,125.986,125.97,108.923,125.991,103.815,125.993,125.993,125.99,116.876,Day
2023-10-01 11:45:00,-999.0,-999.0,-999.0,7.52634,1414.69,101.944,121.654,123.58,125.986,125.979,110.12,121.294,101.693,124.683,126.006,125.852,117.53,Day
2023-10-01 12:00:00,-999.0,-999.0,-999.0,7.540104,1299.54,93.0125,110.051,113.428,111.96,110.51,99.8786,108.508,98.8388,117.441,117.972,120.14,108.697,Day
2023-10-01 12:15:00,-999.0,-999.0,-999.0,7.529553,1376.31,100.386,114.169,119.35,119.286,118.558,107.167,119.129,108.51,122.321,120.383,122.921,112.816,Day
2023-10-01 12:30:00,-999.0,-999.0,-999.0,7.523423,1394.59,109.893,122.545,123.731,125.954,125.997,113.426,123.948,107.087,116.822,109.198,110.058,115.086,Day
2023-10-01 12:45:00,-999.0,-999.0,-999.0,7.53139,1442.95,112.321,123.228,124.896,125.99,125.98,113.055,121.327,114.942,125.991,125.984,125.986,120.646,Day
2023-10-01 13:00:00,-999.0,-999.0,-999.0,7.527967,1239.92,91.9009,92.7154,104.55,105.444,106.401,100.993,102.041,97.0782,103.781,102.929,101.735,95.0606,Day
2023-10-01 13:15:00,-999.0,-999.0,-999.0,7.52913,1211.59,98.0986,100.023,101.751,102.951,104.637,96.4745,103.641,101.345,103.613,103.342,103.277,98.3416,Day
2023-10-01 13:30:00,-999.0,-999.0,-999.0,7.529503,1473.47,117.834,123.197,125.413,125.988,125.991,116.766,125.954,124.908,125.989,125.997,125.979,120.847,Day
2023-10-01 13:45:00,-999.0,-999.0,-999.0,7.5263,1478.03,120.625,124.185,125.586,125.995,125.981,116.05,125.948,125.666,125.986,125.994,125.972,121.465,Day
2023-10-01 14:00:00,-999.0,-999.0,-999.0,7.5288,1211.14,97.7867,99.513,99.5997,100.213,101.161,97.944,106.472,104.847,106.347,105.225,105.151,101.095,Day
2023-10-01 14:15:00,-999.0,-999.0,-999.0,7.545407,1223.9,112.927,111.042,107.902,107.456,103.539,98.7157,102.39,99.6162,91.4041,93.209,99.3942,100.664,Day
2023-10-01 14:30:00,-999.0,-999.0,-999.0,7.537463,1033.5,99.8443,90.6335,89.5243,89.9799,86.3101,80.3515,83.5435,82.4143,85.1388,81.0178,81.8865,82.2967,Day
2023-10-01 14:45:00,-999.0,-999.0,-999.0,7.535907,938.48,79.8883,80.0072,79.6242,78.9277,76.4865,76.5668,79.5746,77.9203,73.7457,69.7868,69.5046,74.9465,Day
2023-10-01 15:00:00,-999.0,-999.0,-999.0,7.53792,928.734,110.104,108.519,98.0613,77.5432,67.7033,63.3353,65.874,65.8272,67.7976,68.8645,70.9506,75.56,Day
2023-10-01 15:15:00,-999.0,-999.0,-999.0,7.542523,1187.16,104.826,103.855,100.389,81.9245,83.7598,93.9049,104.346,99.6612,101.808,103.772,109.896,111.615,Day
2023-10-01 15:30:00,-999.0,-999.0,-999.0,7.541483,802.031,69.4504,68.4339,67.9101,68.4381,69.7519,64.7755,67.5664,67.0377,67.3792,67.2537,67.5564,65.6251,Day
2023-10-01 15:45:00,-999.0,-999.0,-999.0,7.54016,818.034,62.4942,72.6267,81.6923,78.3201,65.011,56.1088,60.9368,63.1465,67.8874,74.1938,80.7731,77.0906,Day
2023-10-01 16:00:00,-999.0,-999.0,-999.0,7.552077,1188.73,103.625,103.739,103.758,103.795,103.833,84.8479,96.1103,96.9055,98.9657,102.36,103.899,103.349,Day
2023-10-01 16:15:00,-999.0,-999.0,-999.0,7.54092,811.079,77.708,77.978,75.996,65.9148,58.5428,52.2779,71.9852,74.2451,77.2414,77.8266,78.0258,75.4354,Day
2023-10-01 16:30:00,-999.0,-999.0,-999.0,7.568753,1424.07,120.984,120.58,120.663,120.949,120.256,103.532,121.43,121.248,121.214,121.278,121.24,116.891,Day
2023-10-01 16:45:00,-999.0,-999.0,-999.0,7.541783,471.452,38.0079,37.2965,37.4675,38.7436,41.0896,34.9005,43.0744,41.9594,40.722,41.0595,41.1567,35.8884,Day
2023-10-01 17:00:00,-999.0,-999.0,-999.0,7.557743,1180.53,103.055,98.2544,98.6148,101.27,102.272,80.5855,102.054,106.128,101.717,102.667,103.622,91.9762,Day
2023-10-01 17:15:00,-999.0,-999.0,-999.0,7.54595,891.053,78.114,74.7596,75.9323,77.1625,74.2055,55.3655,74.8363,81.2345,77.7943,79.6008,82.3916,75.8174,Day
2023-10-01 17:30:00,-999.0,-999.0,-999.0,7.530503,199.463,14.4233,15.2262,16.3006,17.3031,17.2176,15.7924,17.7523,18.7488,18.1807,18.6922,19.3121,18.5462,Day
2023-10-01 17:45:00,-999.0,-999.0,-999.0,7.55452,533.779,51.0797,48.795,47.1128,48.2471,47.3532,36.0852,45.8938,47.8492,45.9123,45.6842,38.2531,38.511,Day
2023-10-01 18:00:00,-999.0,-999.0,-999.0,7.56084,404.406,35.5317,37.0775,37.3431,39.2494,39.9934,30.296,40.1533,41.0138,36.4161,28.0649,23.9814,22.8117,Day
2023-10-01 18:15:00,-999.0,-999.0,-999.0,7.567437,203.607,15.3719,20.6292,24.2033,24.5591,24.7982,19.0389,20.6278,17.94,14.4462,11.7458,10.4769,7.29652,Day
2023-10-01 18:30:00,-999.0,-999.0,-999.0,7.561187,69.7881,6.14256,7.35182,10.0589,10.677,11.1863,7.21897,5.04913,4.97843,4.15444,3.92984,3.95144,3.47117,Day
2023-10-01 18:45:00,-999.0,-999.0,-999.0,7.57353,24.0908,2.79834,2.73951,3.0051,3.08169,3.1683,2.4407,2.71012,2.79868,2.62098,2.6127,2.64682,2.31297,Day
2023-10-01 19:00:00,-999.0,-999.0,-999.0,7.56618,6.36459,1.29256,1.25609,1.25718,1.32701,1.28921,1.15001,1.35944,1.28424,1.25842,1.26782,1.2976,1.12628,Day
2023-10-01 19:15:00,-999.0,-999.0,-999.0,7.54998,-4.3521,0.182433,0.224683,0.217059,0.276882,0.211184,0.183013,0.294074,0.187163,0.199136,0.20446,0.286047,0.184369,Night
2023-10-01 19:30:00,-999.0,-999.0,-999.0,7.536027,-5.25025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 19:45:00,-999.0,-999.0,-999.0,7.547606,-5.30648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 20:00:00,-999.0,-999.0,-999.0,7.555183,-5.33601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 20:15:00,-999.0,-999.0,-999.0,7.57135,-5.40762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 20:30:00,-999.0,-999.0,-999.0,7.576013,-5.41855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 20:45:00,-999.0,-999.0,-999.0,7.559757,-5.3448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 21:00:00,-999.0,-999.0,-999.0,7.55639,-5.32067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 21:15:00,-999.0,-999.0,-999.0,7.565164,-5.37248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 21:30:00,-999.0,-999.0,-999.0,7.576243,-5.42043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 21:45:00,-999.0,-999.0,-999.0,7.568403,-5.38974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 22:00:00,-999.0,-999.0,-999.0,7.560213,-5.55257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 22:15:00,-999.0,-999.0,-999.0,7.57082,-5.86122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 22:30:00,-999.0,-999.0,-999.0,7.556767,-5.76615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 22:45:00,-999.0,-999.0,-999.0,7.567914,-5.82478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 23:00:00,-999.0,-999.0,-999.0,7.56572,-5.81074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 23:15:00,-999.0,-999.0,-999.0,7.56034,-5.78449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 23:30:00,-999.0,-999.0,-999.0,7.562933,-5.80529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 23:45:00,-999.0,-999.0,-999.0,7.563146,-5.81126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 00:00:00,-999.0,-999.0,-999.0,7.5565,-5.8095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 00:15:00,-999.0,-999.0,-999.0,7.554943,-5.80092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 00:30:00,-999.0,-999.0,-999.0,7.556033,-5.80527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 00:45:00,-999.0,-999.0,-999.0,7.566683,-5.84964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 01:00:00,-999.0,-999.0,-999.0,7.56628,-5.85391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 01:15:00,-999.0,-999.0,-999.0,7.572027,-5.87614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 01:30:00,-999.0,-999.0,-999.0,7.571533,-5.86246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 01:45:00,-999.0,-999.0,-999.0,7.569164,-5.85773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 02:00:00,-999.0,-999.0,-999.0,7.565836,-5.83507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 02:15:00,-999.0,-999.0,-999.0,7.55982,-5.81683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 02:30:00,-999.0,-999.0,-999.0,7.54604,-5.74729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 02:45:00,-999.0,-999.0,-999.0,7.54437,-5.74521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 03:00:00,-999.0,-999.0,-999.0,7.547283,-5.75651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 03:15:00,-999.0,-999.0,-999.0,7.54964,-5.77222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 03:30:00,-999.0,-999.0,-999.0,7.558757,-5.81947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 03:45:00,-999.0,-999.0,-999.0,7.561383,-5.83435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 04:00:00,-999.0,-999.0,-999.0,7.555697,-5.80354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 04:15:00,-999.0,-999.0,-999.0,7.553396,-5.80045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 04:30:00,-999.0,-999.0,-999.0,7.550177,-5.7806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 04:45:00,-999.0,-999.0,-999.0,7.55415,-5.79655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 05:00:00,-999.0,-999.0,-999.0,7.545503,-5.76707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 05:15:00,-999.0,-999.0,-999.0,7.530144,-5.70187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 05:30:00,-999.0,-999.0,-999.0,7.527513,-5.69389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 05:45:00,-999.0,-999.0,-999.0,7.526737,-5.67633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 06:00:00,-999.0,-999.0,-999.0,7.525707,-5.6461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 06:15:00,-999.0,-999.0,-999.0,7.52537,-5.67428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 06:30:00,-999.0,-999.0,-999.0,7.530327,-5.69854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 06:45:00,-999.0,-999.0,-999.0,7.52235,-5.63488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 07:00:00,-999.0,-999.0,-999.0,7.514003,-5.57572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 07:15:00,-999.0,-999.0,-999.0,7.535867,-2.17536,0.328148,0.31876,0.323897,0.345022,0.334855,0.28774,0.326306,0.316574,0.340385,0.333988,0.341294,0.27259,Night
2023-10-02 07:30:00,-999.0,-999.0,-999.0,7.545297,19.3897,2.81993,2.27193,2.37536,2.27086,2.17969,1.80321,2.08972,2.08061,2.17477,2.1415,2.19414,2.00469,Day
2023-10-02 07:45:00,-999.0,-999.0,-999.0,7.55088,67.6981,7.9368,6.89212,7.5268,7.52898,6.68223,3.48751,3.88363,4.46368,5.35978,6.38946,7.34483,6.69769,Day
2023-10-02 08:00:00,-999.0,-999.0,-999.0,7.535823,176.031,15.8708,15.7968,16.7582,16.9889,17.627,7.51271,8.36441,15.137,16.7882,17.6902,18.1588,14.8771,Day
2023-10-02 08:15:00,-999.0,-999.0,-999.0,7.538737,337.029,26.8944,27.5358,29.0882,31.0064,32.0289,17.6926,24.1209,29.3997,32.5813,32.2534,32.7129,27.3995,Day
2023-10-02 08:30:00,-999.0,-999.0,-999.0,7.536997,521.198,39.5418,41.9866,44.4613,46.7587,48.0697,32.2677,43.4399,43.218,48.8773,48.4187,48.9131,41.5274,Day
2023-10-02 08:45:00,-999.0,-999.0,-999.0,7.539963,693.085,50.8166,56.7505,59.4394,61.8106,63.1254,44.7364,61.5992,54.5497,64.3347,63.7213,64.2352,54.8352,Day
2023-10-02 09:00:00,-999.0,-999.0,-999.0,7.543677,845.631,60.7435,69.7275,72.5913,76.0321,77.0778,55.6054,75.3144,64.4467,77.7641,77.4679,78.0619,67.6616,Day
2023-10-02 09:15:00,-999.0,-999.0,-999.0,7.54499,1000.29,70.7371,84.3614,86.4701,89.3569,90.1884,67.5962,89.1998,74.7164,91.661,91.4831,91.7737,79.8019,Day
2023-10-02 09:30:00,-999.0,-999.0,-999.0,7.544777,1137.8,79.3693,96.6569,98.4634,102.03,102.938,77.5732,101.505,83.3241,104.377,104.267,104.558,91.4729,Day
2023-10-02 09:45:00,-999.0,-999.0,-999.0,7.54279,1264.07,87.583,108.002,109.651,113.486,114.288,87.1065,112.977,91.2241,115.69,115.621,116.553,102.193,Day
2023-10-02 10:00:00,-999.0,-999.0,-999.0,7.547237,1358.26,94.3575,116.758,118.754,121.777,122.616,95.0648,121.759,97.1124,123.491,123.58,124.106,110.195,Day
2023-10-02 10:15:00,-999.0,-999.0,-999.0,7.536597,1404.44,98.5475,122.179,123.9,125.828,125.939,100.625,125.863,100.136,125.98,125.975,125.993,114.636,Day
2023-10-02 10:30:00,-999.0,-999.0,-999.0,7.523427,1408.11,98.8983,122.283,124.022,125.905,126.001,102.252,125.9,100.673,125.978,125.985,125.99,115.482,Day
2023-10-02 10:45:00,-999.0,-999.0,-999.0,7.53035,1400.28,97.7439,120.341,122.15,125.345,125.961,102.665,125.35,100.027,125.981,125.977,125.99,114.335,Day
2023-10-02 11:00:00,-999.0,-999.0,-999.0,7.526687,1411.51,98.9601,121.546,123.507,125.91,125.986,105.516,125.881,101.86,125.985,125.972,125.99,115.871,Day
2023-10-02 11:15:00,-999.0,-999.0,-999.0,7.532917,1088.99,71.0985,92.224,104.365,100.098,95.7492,84.072,93.9537,80.5947,94.3328,95.8949,96.7858,82.3791,Day
2023-10-02 11:30:00,-999.0,-999.0,-999.0,7.531823,1191.18,91.2469,108.417,107.071,103.924,99.5952,83.9678,106.428,90.1342,111.029,120.31,122.999,111.387,Day
2023-10-02 11:45:00,-999.0,-999.0,-999.0,7.527657,1355.41,97.8448,114.696,116.706,120.516,121.192,103.793,119.933,102.27,121.827,123.691,124.781,113.409,Day
2023-10-02 12:00:00,-999.0,-999.0,-999.0,7.538867,1375.92,91.3117,116.12,118.202,121.599,124.592,107.165,123.991,105.717,125.027,125.158,123.506,102.171,Day
2023-10-02 12:15:00,-999.0,-999.0,-999.0,7.529483,1381.89,99.3944,113.691,116.752,121.189,122.89,105.922,122.486,106.292,124.093,124.624,125.438,111.81,Day
2023-10-02 12:30:00,-999.0,-999.0,-999.0,7.527707,1385.04,103.334,114.414,116.252,120.697,122.26,106.855,122.217,108.483,123.18,123.68,124.048,111.472,Day
2023-10-02 12:45:00,-999.0,-999.0,-999.0,7.532263,1374.86,102.684,111.545,113.798,118.783,121.796,106.401,121.569,109.586,122.947,123.675,124.361,109.7,Day
2023-10-02 13:00:00,-999.0,-999.0,-999.0,7.517664,1395.27,106.504,113.564,115.704,120.225,123.088,107.633,122.679,112.168,124.154,124.933,125.414,111.346,Day
