Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,Inverter_1,Day/Night
2023-10-01 00:00:00,0.0,48.02573,1.67667,7.26468,-2.35413,0.0,Night
2023-10-01 00:15:00,0.0,47.84488,1.29967,7.2723,-2.36197,0.0,Night
2023-10-01 00:30:00,0.0,47.39301,1.75144,7.278513,-2.37155,0.0,Night
2023-10-01 00:45:00,0.0,47.00124,1.39845,7.285403,-2.36503,0.0,Night
2023-10-01 01:00:00,0.0,46.64727,1.45033,7.289217,-2.36941,0.0,Night
2023-10-01 01:15:00,0.0,46.22812,1.31789,7.3012,-2.38119,0.0,Night
2023-10-01 01:30:00,0.0,46.42455,1.43125,7.296073,-2.38469,0.0,Night
2023-10-01 01:45:00,0.0,46.33498,1.52122,7.297273,-2.38835,0.0,Night
2023-10-01 02:00:00,0.0,46.50226,1.76111,7.3006,-2.38725,0.0,Night
2023-10-01 02:15:00,0.0,46.50888,1.65844,7.311333,-2.38921,0.0,Night
2023-10-01 02:30:00,0.0,45.9451,1.35172,7.311053,-2.39075,0.0,Night
2023-10-01 02:45:00,0.0,45.25016,1.20183,7.31118,-2.38643,0.0,Night
2023-10-01 03:00:00,0.0,44.92603,1.21811,7.305903,-2.38014,0.0,Night
2023-10-01 03:15:00,0.0,44.31136,0.859833,7.304077,-2.37668,0.0,Night
2023-10-01 03:30:00,0.0,43.85956,0.994499,7.30744,-2.37349,0.0,Night
2023-10-01 03:45:00,0.0,43.2782,0.825889,7.305923,-2.37101,0.0,Night
2023-10-01 04:00:00,0.0,42.85089,0.992389,7.300463,-2.36609,0.0,Night
2023-10-01 04:15:00,0.0,42.8625,0.934445,7.29646,-2.36204,0.0,Night
2023-10-01 04:30:00,0.0,42.72065,0.955444,7.295667,-2.36174,0.0,Night
2023-10-01 04:45:00,0.0,43.02828,1.02172,7.291953,-2.34741,0.0,Night
2023-10-01 05:00:00,0.0,42.07245,0.6888,7.27846,-2.34749,0.0,Night
2023-10-01 05:15:00,0.0,40.55418,0.649166,7.274987,-2.35588,0.0,Night
2023-10-01 05:30:00,0.0,40.73509,0.6785,7.27056,-2.33856,0.0,Night
2023-10-01 05:45:00,0.0,40.0514,0.870611,7.265604,-2.33337,0.0,Night
2023-10-01 06:00:00,0.0,40.24129,0.944555,7.260477,-2.3258,0.0,Night
2023-10-01 06:15:00,0.0,40.31836,0.531889,7.262703,-2.33083,0.0,Night
2023-10-01 06:30:00,0.0,39.5683,0.667555,7.260993,-2.32082,0.0,Night
2023-10-01 06:45:00,0.00223895,39.9379,1.15534,7.275447,-2.33847,0.0,Night
2023-10-01 07:00:00,1.89064,39.7425,0.719567,7.279394,-0.179235,1.86667,Day
2023-10-01 07:15:00,9.19005,39.28378,0.783723,7.307593,17.4412,18.9333,Day
2023-10-01 07:30:00,32.6047,39.92768,0.872555,7.312327,57.9541,59.4333,Day
2023-10-01 07:45:00,67.0012,40.70228,0.7455,7.330067,148.441,149.467,Day
2023-10-01 08:00:00,106.592,41.14554,0.595778,7.322273,259.846,260.967,Day
2023-10-01 08:15:00,139.177,42.66168,0.852927,7.325823,417.539,418.7,Day
2023-10-01 08:30:00,192.381,43.759,0.81552,7.331787,575.564,576.7,Day
2023-10-01 08:45:00,222.517,45.05805,1.01733,7.319407,721.43,723.167,Day
2023-10-01 09:00:00,299.428,46.57189,0.887945,7.300063,874.124,876.5,Day
2023-10-01 09:15:00,491.562,47.99158,1.00894,7.301333,1032.73,1035.93,Day
2023-10-01 09:30:00,494.548,49.7501,1.11245,7.242823,1177.15,1181.63,Day
2023-10-01 09:45:00,482.227,51.71149,1.24078,7.24709,1321.79,1327.5,Day
2023-10-01 10:00:00,542.253,53.81413,0.972722,7.26003,1444.4,1451.5,Day
2023-10-01 10:15:00,585.652,55.8522,0.815556,7.28447,1545.86,1554.53,Day
2023-10-01 10:30:00,632.724,58.11831,0.8685,7.28175,1625.71,1635.53,Day
2023-10-01 10:45:00,672.418,59.6597,0.95839,7.279914,1635.67,1645.83,Day
2023-10-01 11:00:00,708.599,61.34014,1.18445,7.28395,1699.52,1711.1,Day
2023-10-01 11:15:00,741.184,63.39635,1.14683,7.281827,1756.47,1769.23,Day
2023-10-01 11:30:00,770.573,65.25639,1.20506,7.28065,1805.1,1819.1,Day
2023-10-01 11:45:00,793.805,66.5764,0.978166,7.281997,1841.22,1855.97,Day
2023-10-01 12:00:00,815.709,68.34068,1.29126,7.24737,1875.86,1891.33,Day
2023-10-01 12:15:00,828.493,70.05811,0.926556,7.229343,1895.38,1911.23,Day
2023-10-01 12:30:00,837.238,70.92593,1.52428,7.21952,1905.25,1922.13,Day
2023-10-01 12:45:00,841.699,70.92747,1.52567,7.218343,1911.49,1929.03,Day
2023-10-01 13:00:00,848.252,70.08257,2.0445,7.230126,1921.09,1938.67,Day
2023-10-01 13:15:00,848.507,70.93146,1.84383,7.232896,1911.74,1928.67,Day
2023-10-01 13:30:00,843.204,70.57486,1.66572,7.237257,1891.26,1908.1,Day
2023-10-01 13:45:00,821.738,72.09521,1.35556,7.237624,1835.57,1851.43,Day
2023-10-01 14:00:00,811.456,72.91411,1.53972,7.23513,1804.12,1819.17,Day
2023-10-01 14:15:00,795.167,73.36238,1.48672,7.222376,1759.0,1773.1,Day
2023-10-01 14:30:00,774.657,73.13229,1.60218,7.218223,1712.07,1725.4,Day
2023-10-01 14:45:00,722.049,73.2603,1.49022,7.22042,1592.83,1604.4,Day
2023-10-01 15:00:00,680.565,73.17262,1.58783,7.206217,1514.69,1524.03,Day
2023-10-01 15:15:00,682.217,72.77702,1.15661,7.201793,1505.92,1515.47,Day
2023-10-01 15:30:00,643.526,73.67204,1.10195,7.201293,1408.99,1417.4,Day
2023-10-01 15:45:00,600.64,73.70764,1.06017,7.201727,1305.44,1312.27,Day
2023-10-01 16:00:00,557.01,73.88605,2.20342,7.249437,1200.96,1206.43,Day
