Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,"Inverter 1, AC Active Power (Total)",POA Sensor,Day/Night
2023-10-08 10:45:00,95.7441,62.65501,2.809715,7.314237,1794.17,1804.7,595.4055,Day
2023-10-08 11:00:00,100.9327,64.45954,1.95011,7.309067,1854.59,1866.1,622.0345,Day
2023-10-08 11:15:00,103.559,64.98116,1.813037,7.2992,1912.9,1925.5,651.1785,Day
2023-10-08 11:30:00,107.2077,67.68272,2.197044,7.28645,1962.28,1977.07,672.7505,Day
2023-10-08 11:45:00,108.2511,68.27386,2.803751,7.271597,2004.77,2021.3,689.4835,Day
2023-10-08 12:00:00,110.3897,69.29177,2.247875,7.26761,2027.88,2044.97,703.0305,Day
2023-10-08 12:15:00,111.1616,69.56467,2.346298,7.260497,2048.81,2066.1,717.8935,Day
2023-10-08 12:30:00,112.8937,70.83554,2.499031,7.311387,2069.27,2087.37,735.2055,Day
2023-10-08 12:45:00,115.3769,71.93971,2.166721,7.315827,2080.85,2099.1,745.935,Day
2023-10-08 13:00:00,113.0783,72.09464,1.872564,7.309743,2084.51,2102.9,746.888,Day
2023-10-08 13:15:00,112.7195,73.67581,2.344309,7.30074,2080.63,2100.23,747.4465,Day
2023-10-08 13:30:00,114.6931,75.20072,2.894719,7.29138,2052.81,2072.27,740.668,Day
2023-10-08 13:45:00,117.8216,77.25229,2.229731,7.283267,2011.69,2029.53,727.5965,Day
2023-10-08 14:00:00,113.5047,76.24501,2.289878,7.271646,1990.67,2008.53,712.8385,Day
2023-10-08 14:15:00,114.9454,76.33854,2.560547,7.284503,1939.7,1956.87,692.8545,Day
2023-10-08 14:30:00,114.1855,77.81853,3.497079,7.274327,1875.82,1890.9,671.3685,Day
2023-10-08 14:45:00,115.7004,78.5397,2.916596,7.2889,1802.31,1816.43,647.993,Day
2023-10-08 15:00:00,114.3516,78.9564,4.051622,7.291803,1727.43,1741.07,618.142,Day
2023-10-08 15:15:00,113.1346,79.26888,2.757881,7.27626,1639.79,1652.13,582.924,Day
2023-10-08 15:30:00,111.7516,80.0652,3.435809,7.284687,1545.69,1555.9,545.5125,Day
2023-10-08 15:45:00,107.8949,80.04054,3.37243,7.272743,1451.01,1459.93,508.417,Day
2023-10-08 16:00:00,105.2049,80.70726,3.797199,7.270387,1342.09,1350.1,469.506,Day
2023-10-08 16:15:00,101.6709,80.64468,4.396571,7.269937,1213.32,1219.97,427.696,Day
2023-10-08 16:30:00,98.5608,80.58418,3.770976,7.260927,1060.06,1076.57,377.561,Day
2023-10-08 16:45:00,94.49085,79.82501,4.071224,7.28707,919.101,919.033,323.975,Day
2023-10-08 17:00:00,91.73289,79.31278,2.931353,7.275673,762.177,768.2,277.4855,Day
2023-10-08 17:15:00,88.16475,78.64061,1.99224,7.259753,551.796,553.4,205.4935,Day
2023-10-08 17:30:00,83.4455,77.68169,1.861877,7.28579,315.724,321.3,131.734,Day
2023-10-08 17:45:00,76.09502,75.28199,1.461838,7.316507,82.4838,85.9333,43.1105,Day
2023-10-08 18:00:00,68.91805,72.06555,0.7692571,7.335793,43.8033,46.0333,24.31325,Day
2023-10-08 18:15:00,65.01189,70.80681,1.215402,7.341593,16.0418,18.2,11.4739,Day
2023-10-08 18:30:00,62.18139,68.29309,1.701688,7.296687,-1.2627,1.2,2.93409,Day
2023-10-08 18:45:00,60.35635,66.42759,1.451523,7.278973,-2.48948,0.0,0.112289,Day
2023-10-08 19:00:00,58.92562,63.85455,0.6774186,7.28782,-2.49405,0.0,0.0,Day
2023-10-08 19:15:00,58.01101,63.68875,1.468425,7.292307,-2.49706,0.0,0.0,Day
2023-10-08 19:30:00,57.52173,62.56497,1.53864,7.297563,-2.50208,0.0,0.0,Day
2023-10-08 19:45:00,56.91277,61.76379,1.226835,7.313917,-2.51391,0.0,0.0,Day
2023-10-08 20:00:00,56.40112,61.56467,1.535782,7.329947,-2.52331,0.0,0.0,Day
2023-10-08 20:15:00,55.56749,60.29548,1.08914,7.33174,-2.52533,0.0,0.0,Day
2023-10-08 20:30:00,55.66105,60.72341,1.840325,7.268336,-2.489,0.0,0.0,Day
2023-10-08 20:45:00,56.2354,61.35859,1.882382,7.274287,-2.49667,0.0,0.0,Day
2023-10-08 21:00:00,56.52725,61.41551,1.790792,7.289683,-2.50541,0.0,0.0,Day
2023-10-08 21:15:00,56.06114,61.26438,1.307862,7.30476,-2.5139,0.0,0.0,Day
2023-10-08 21:30:00,55.31356,60.19054,1.212917,7.31594,-2.52134,0.0,0.0,Day
2023-10-08 21:45:00,54.41846,58.48212,1.809931,7.30194,-2.50868,0.0,0.003071665,Day
2023-10-08 22:00:00,54.27102,58.34275,1.303637,7.268343,-2.49808,0.0,0.0,Day
2023-10-08 22:15:00,53.89589,57.92788,1.583254,7.288713,-2.50765,0.0,0.0,Day
2023-10-08 22:30:00,54.29842,59.1262,3.063359,7.30287,-2.5139,0.0,0.0,Day
2023-10-08 22:45:00,56.12815,61.61723,3.964473,7.303537,-2.51701,0.0,0.0,Day
2023-10-08 23:00:00,55.37809,60.99553,2.784489,7.272193,-2.50209,0.0,0.0,Day
2023-10-08 23:15:00,55.02643,60.9071,2.997495,7.267267,-2.50072,0.0,0.0,Day
2023-10-08 23:30:00,55.65932,61.27433,3.050559,7.28559,-2.50946,0.0,0.0,Day
2023-10-08 23:45:00,55.27965,60.9105,2.179644,7.290453,-2.5126,0.0,0.0,Day
2023-10-09 00:00:00,54.44861,59.64138,3.038131,7.293197,-2.51741,0.0,0.0,Day
2023-10-09 00:15:00,55.15079,59.92156,2.556447,7.25668,-2.49709,0.0,0.0,Day
2023-10-09 00:30:00,55.29756,59.66082,2.66792,7.249093,-2.49214,0.0,0.0,Day
2023-10-09 00:45:00,54.44746,58.67206,2.387431,7.25819,-2.49851,0.0,0.0,Day
2023-10-09 01:00:00,54.23108,58.55751,2.317716,7.265887,-2.50387,0.0,0.0,Day
2023-10-09 01:15:00,53.82581,58.03014,2.581671,7.27458,-2.51264,0.0,0.0,Day
2023-10-09 01:30:00,52.88113,57.15529,3.059878,7.277183,-2.51668,0.0,0.0,Day
2023-10-09 01:45:00,52.06485,56.41572,1.713742,7.279617,-2.51487,0.0,0.0,Day
2023-10-09 02:00:00,51.27793,55.55712,1.585367,7.267343,-2.50244,0.0,0.0,Day
2023-10-09 02:15:00,51.6245,56.09962,2.116391,7.238703,-2.48734,0.0,0.0,Day
2023-10-09 02:30:00,52.28269,56.60764,2.37513,7.241443,-2.49226,0.0,0.0,Day
2023-10-09 02:45:00,52.51021,56.70219,2.209721,7.2394,-2.49509,0.0,0.0,Day
2023-10-09 03:00:00,53.2355,57.31657,2.679351,7.232646,-2.48725,0.0,0.0,Day
2023-10-09 03:15:00,53.57124,57.70073,2.028527,7.230126,-2.48443,0.0,0.0,Day
2023-10-09 03:30:00,54.23441,57.70855,2.713279,7.22926,-2.48376,0.0,0.0,Day
2023-10-09 03:45:00,54.90273,57.40662,2.333375,7.229503,-2.48631,0.0,0.0,Day
2023-10-09 04:00:00,55.24372,57.38704,1.737725,7.223626,-2.48314,0.0,0.0,Day
2023-10-09 04:15:00,54.84578,57.19572,1.40169,7.211763,-2.47519,0.0,0.0,Day
2023-10-09 04:30:00,54.70743,57.35501,2.492694,7.201493,-2.47243,0.0,0.0,Day
2023-10-09 04:45:00,56.02293,58.83443,2.79458,7.216937,-2.48282,0.0,0.0,Day
2023-10-09 05:00:00,56.21884,58.62164,2.549734,7.235973,-2.49264,0.0,0.0,Day
2023-10-09 05:15:00,56.05142,58.10632,2.573967,7.226374,-2.48618,0.0,0.0,Day
2023-10-09 05:30:00,55.83747,57.60633,2.996875,7.23895,-2.49335,0.0,0.0,Day
2023-10-09 05:45:00,55.89412,57.85128,2.849358,7.22637,-2.48552,0.0,0.00389342,Day
2023-10-09 06:00:00,55.31058,56.9525,1.892697,7.216473,-2.48943,0.0,0.0,Day
2023-10-09 06:15:00,54.33586,56.12729,1.35111,7.224027,-2.49252,0.0,0.0,Day
2023-10-09 06:30:00,53.29103,55.44946,1.130522,7.256577,-2.51294,0.0,0.0,Day
2023-10-09 06:45:00,53.49634,55.75725,1.677331,7.263367,-2.51593,0.0,0.0,Day
2023-10-09 07:00:00,53.39235,55.45393,2.47343,7.240137,-2.50083,0.0,0.01238675,Day
2023-10-09 07:15:00,53.32849,55.24887,1.526584,7.255086,-1.207,1.03333,1.518865,Day
2023-10-09 07:30:00,53.4256,55.12048,1.909473,7.273153,16.4336,17.8667,9.117355,Day
2023-10-09 07:45:00,54.41306,55.73619,2.645799,7.278453,35.3709,36.8667,16.56595,Day
2023-10-09 08:00:00,55.14998,56.06821,2.263534,7.25911,34.7618,36.6,16.8734,Day
2023-10-09 08:15:00,55.4659,56.26072,2.066305,7.261453,45.0754,46.5333,20.41,Day
2023-10-09 08:30:00,56.18581,56.69584,2.303174,7.262086,61.9596,63.6333,27.5105,Day
2023-10-09 08:45:00,56.8594,57.07526,2.02244,7.310396,68.4942,70.0,30.2792,Day
2023-10-09 09:00:00,57.8791,57.53885,1.624637,7.31768,125.648,125.667,50.0976,Day
2023-10-09 09:15:00,60.33985,58.33967,1.700445,7.317297,214.032,214.2,83.98025,Day
2023-10-09 09:30:00,62.8747,59.30782,1.805207,7.311323,268.002,268.8,104.2342,Day
2023-10-09 09:45:00,63.72371,60.23788,2.01722,7.30659,294.351,294.733,113.2305,Day
2023-10-09 10:00:00,65.493,60.99247,1.273314,7.311367,318.839,322.733,128.0,Day
2023-10-09 10:15:00,65.57408,61.04111,1.409891,7.295677,219.81,219.633,84.4654,Day
2023-10-09 10:30:00,63.39382,60.62616,1.491539,7.2929,185.064,189.1,75.99715,Day
2023-10-09 10:45:00,61.34693,60.17227,1.133257,7.309817,151.19,150.733,57.3198,Day
2023-10-09 11:00:00,62.4528,60.21705,0.9423714,7.320383,229.283,230.4,89.90755,Day
2023-10-09 11:15:00,63.85003,60.52363,0.9006152,7.31381,270.277,271.467,104.9949,Day
2023-10-09 11:30:00,64.49387,60.82486,0.8461834,7.302967,235.55,237.0,92.67115,Day
2023-10-09 11:45:00,65.07072,61.06419,1.049372,7.305993,300.326,300.7,114.464,Day
2023-10-09 12:00:00,64.92789,61.32441,2.716263,7.311713,367.052,368.3,138.1545,Day
2023-10-09 12:15:00,64.78423,61.53823,1.646261,7.309517,300.758,302.633,115.273,Day
2023-10-09 12:30:00,65.06548,61.52738,2.546877,7.302473,355.607,355.1,134.0535,Day
2023-10-09 12:45:00,65.10295,61.62341,3.624953,7.295354,288.59,292.9,116.71,Day
2023-10-09 13:00:00,62.14066,60.72437,4.363184,7.304407,216.546,217.333,83.20795,Day
2023-10-09 13:15:00,61.18761,59.88612,5.945486,7.305507,264.53,266.067,102.848,Day
2023-10-09 13:30:00,60.41206,59.39337,5.678463,7.304883,168.147,170.267,68.6391,Day
2023-10-09 13:45:00,59.82845,59.03885,5.895819,7.309223,186.14,186.167,71.79085,Day
2023-10-09 14:00:00,61.99084,59.44806,5.859776,7.300977,480.622,478.367,179.4655,Day
2023-10-09 14:15:00,66.74522,60.82347,5.367902,7.2885,920.473,918.733,322.266,Day
2023-10-09 14:30:00,74.00199,62.29271,7.583337,7.315303,1278.48,1251.2,428.9655,Day
2023-10-09 14:45:00,81.34662,63.65383,8.412248,7.309973,1115.87,1154.4,461.829,Day
2023-10-09 15:00:00,71.25393,62.91376,7.861838,7.27525,464.556,466.333,187.3195,Day
2023-10-09 15:15:00,67.79116,62.71585,10.04683,7.27101,386.905,391.267,159.4505,Day
2023-10-09 15:30:00,65.19434,62.27998,8.11399,7.27346,149.443,153.533,66.5081,Day
2023-10-09 15:45:00,63.39171,62.0812,5.996235,7.273307,85.6215,87.4,37.81645,Day
2023-10-09 16:00:00,62.25804,61.76181,5.881901,7.268757,82.6138,83.5,34.4389,Day
2023-10-09 16:15:00,63.6523,62.05026,6.129456,7.301624,481.845,469.933,171.265,Day
2023-10-09 16:30:00,65.56454,62.46721,5.979704,7.265693,184.83,190.667,81.7924,Day
2023-10-09 16:45:00,61.75776,60.31654,8.152514,7.259164,22.9498,24.6,14.9171,Day
2023-10-09 17:00:00,59.85068,59.31174,6.727526,7.273037,41.6512,43.2333,21.0036,Day
2023-10-09 17:15:00,59.8073,59.27448,4.85912,7.28717,57.4068,58.7333,27.16365,Day
2023-10-09 17:30:00,60.03527,59.32056,5.362312,7.302137,59.364,61.3333,29.8334,Day
2023-10-09 17:45:00,59.81659,59.24304,4.940395,7.306063,73.6949,74.8333,34.08545,Day
2023-10-09 18:00:00,58.6193,58.89596,2.300689,7.316033,34.1391,36.6667,19.84185,Day
2023-10-09 18:15:00,57.34348,58.56665,1.945514,7.31048,13.2041,15.1667,9.69753,Day
2023-10-09 18:30:00,56.6476,58.34347,1.543032,7.307707,-1.15313,1.23333,2.178995,Day
2023-10-09 18:45:00,56.67447,58.30855,1.772895,7.30631,-2.53959,0.0,0.01041645,Day
2023-10-09 19:00:00,56.80042,58.35261,2.783744,7.30466,-2.53861,0.0,0.0,Day
2023-10-09 19:15:00,56.61214,58.53094,3.011044,7.319317,-2.55012,0.0,0.0,Day
2023-10-09 19:30:00,55.9791,58.3403,3.098656,7.312563,-2.54312,0.0,0.0,Day
2023-10-09 19:45:00,56.71598,58.62515,4.302127,7.31646,-2.54292,0.0,0.0,Day
2023-10-09 20:00:00,55.77694,58.12266,2.744967,7.3177,-2.54488,0.0,0.0,Day
2023-10-09 20:15:00,52.75069,57.10102,2.181262,7.322106,-2.55228,0.0,0.0,Day
2023-10-09 20:30:00,51.17459,56.29615,2.054751,7.302144,-2.5437,0.0,0.0,Day
2023-10-09 20:45:00,50.38842,55.45555,1.628241,7.288183,-2.53298,0.0,0.0,Day
2023-10-09 21:00:00,50.0767,54.48945,1.420579,7.30003,-2.5408,0.0,0.0,Day
2023-10-09 21:15:00,51.50404,54.57902,1.316561,7.29825,-2.5354,0.0,0.0,Day
2023-10-09 21:30:00,50.42642,54.36282,1.69597,7.299073,-2.53532,0.0,0.0,Day
2023-10-09 21:45:00,50.42109,54.29404,2.439008,7.264697,-2.51544,0.0,0.0,Day
2023-10-09 22:00:00,50.52783,54.56741,1.747916,7.277453,-2.52423,0.0,0.0,Day
2023-10-09 22:15:00,50.67624,54.21513,2.107691,7.29174,-2.53189,0.0,0.0,Day
2023-10-09 22:30:00,52.52855,55.51336,3.282952,7.30385,-2.53342,0.0,0.0,Day
2023-10-09 22:45:00,51.85629,55.69194,3.561574,7.292854,-2.53584,0.0,0.0,Day
2023-10-09 23:00:00,51.06256,55.04356,2.400978,7.305683,-2.54321,0.0,0.0,Day
2023-10-09 23:15:00,51.75288,55.39968,3.719153,7.289277,-2.53284,0.0,0.0,Day
2023-10-09 23:30:00,52.20387,55.59256,3.831997,7.302683,-2.5401,0.0,0.0,Day
2023-10-09 23:45:00,52.60919,55.77422,4.061905,7.30065,-2.54292,0.0,0.0,Day
2023-10-10 00:00:00,52.96865,55.83944,2.678608,7.221433,-2.49279,0.0,0.0,Day
2023-10-10 00:15:00,52.82641,55.688,2.572848,7.217347,-2.49225,0.0,0.0,Day
2023-10-10 00:30:00,52.68317,55.62752,2.826743,7.23051,-2.49856,0.0,0.0,Day
2023-10-10 00:45:00,52.64834,55.64637,2.030641,7.23616,-2.49918,0.0,0.0,Day
2023-10-10 01:00:00,52.75305,55.94165,3.227525,7.24471,-2.50514,0.0,0.0,Day
2023-10-10 01:15:00,52.6874,56.0973,2.765974,7.256943,-2.51416,0.0,0.0,Day
2023-10-10 01:30:00,52.77963,56.2465,3.543182,7.258793,-2.51255,0.0,0.0,Day
2023-10-10 01:45:00,52.48245,56.19146,3.675161,7.26186,-2.51547,0.0,0.0,Day
2023-10-10 02:00:00,52.59562,56.12929,3.639122,7.268957,-2.5235,0.0,0.0,Day
2023-10-10 02:15:00,52.59567,56.06245,2.607845,7.272983,-2.51531,0.0,0.0,Day
2023-10-10 02:30:00,52.8614,56.06396,2.95872,7.282523,-2.52791,0.0,0.0,Day
2023-10-10 02:45:00,53.22385,56.1708,3.281588,7.2878,-2.5297,0.0,0.0,Day
2023-10-10 03:00:00,53.66708,56.30684,2.820032,7.28445,-2.52768,0.0,0.0,Day
2023-10-10 03:15:00,53.36017,55.50267,2.432791,7.281317,-2.52537,0.0,0.0,Day
2023-10-10 03:30:00,52.91976,54.97914,1.577661,7.28563,-2.52624,0.0,0.0,Day
2023-10-10 03:45:00,52.90205,55.03055,2.035609,7.28594,-2.52567,0.0,0.0,Day
2023-10-10 04:00:00,53.0847,55.33711,2.707438,7.279753,-2.51964,0.0,0.0,Day
2023-10-10 04:15:00,53.64383,55.79514,4.369482,7.27862,-2.52212,0.0,0.0,Day
2023-10-10 04:30:00,54.07104,56.25756,5.255557,7.274507,-2.52324,0.0,0.0,Day
2023-10-10 04:45:00,54.11336,56.16023,4.434726,7.261033,-2.5173,0.0,0.0,Day
2023-10-10 05:00:00,53.63902,55.10566,2.890992,7.231767,-2.50292,0.0,0.0320173,Day
2023-10-10 05:15:00,53.22209,54.71125,2.407939,7.218277,-2.49622,0.0,0.0,Day
2023-10-10 05:30:00,52.88205,54.26434,1.534041,7.21617,-2.4915,0.0,0.0,Day
2023-10-10 05:45:00,52.67917,53.99053,1.362543,7.23442,-2.49866,0.0,0.0,Day
2023-10-10 06:00:00,52.56527,53.76556,1.827328,7.236646,-2.50585,0.0,0.0,Day
2023-10-10 06:15:00,52.37675,53.64901,1.331305,7.236733,-2.50269,0.0,0.0,Day
2023-10-10 06:30:00,52.43614,53.73198,2.27285,7.266633,-2.52217,0.0,0.0,Day
2023-10-10 06:45:00,52.78334,54.21725,3.604697,7.268067,-2.5242,0.0,0.0,Day
2023-10-10 07:00:00,53.06384,54.56419,5.768813,7.264683,-2.5259,0.0,0.0,Day
2023-10-10 07:15:00,52.81144,54.28575,5.020681,7.298664,-2.53294,0.0,0.0677487,Day
2023-10-10 07:30:00,52.94473,54.51454,5.806834,7.274387,5.73873,7.56667,4.434875,Day
2023-10-10 07:45:00,52.78833,54.23203,6.289025,7.266717,20.7882,22.5667,11.3615,Day
2023-10-10 08:00:00,52.85631,54.47593,6.675763,7.274677,16.1492,17.9,9.486615,Day
2023-10-10 08:15:00,53.53027,55.3633,7.956908,7.262993,64.0607,64.5,25.55545,Day
2023-10-10 08:30:00,54.15271,55.886,6.218685,7.290487,92.3409,94.0,40.68335,Day
2023-10-10 08:45:00,54.79396,56.16941,6.121376,7.303843,113.103,115.1,47.92855,Day
2023-10-10 09:00:00,54.61515,55.94603,6.382852,7.311646,69.1916,70.5,30.3726,Day
2023-10-10 09:15:00,54.70185,55.01271,5.148058,7.332423,99.0511,100.867,40.42205,Day
2023-10-10 09:30:00,55.33372,55.18157,5.586997,7.321263,144.435,146.0,57.15245,Day
2023-10-10 09:45:00,58.06106,55.98563,6.614343,7.298453,229.763,229.2,91.9176,Day
2023-10-10 10:00:00,60.15042,57.09927,6.297105,7.32129,59.18,64.0333,128.3085,Day
2023-10-10 10:15:00,58.84587,57.10439,7.802561,7.319057,241.57,241.033,91.94965,Day
2023-10-10 10:30:00,59.58702,57.77417,9.185301,7.332113,589.209,612.867,227.105,Day
2023-10-10 10:45:00,62.13856,58.27345,9.870108,7.321707,403.777,411.267,167.0975,Day
2023-10-10 11:00:00,64.54403,58.83157,8.419207,7.319414,867.499,905.333,284.413,Day
2023-10-10 11:15:00,64.1985,58.71425,9.803496,7.311193,589.536,585.5,202.9725,Day
2023-10-10 11:30:00,69.71656,60.0305,9.74795,7.350017,1672.95,1677.23,567.608,Day
2023-10-10 11:45:00,83.42693,61.96761,9.381959,7.35428,2088.91,2067.23,716.5155,Day
2023-10-10 12:00:00,81.27855,61.89986,11.09769,7.3438,1693.9,1653.87,614.3845,Day
2023-10-10 12:15:00,80.22013,62.27541,11.23116,7.34048,1609.12,1609.53,615.397,Day
2023-10-10 12:30:00,77.37509,61.92009,11.01517,7.291923,1160.35,1266.23,425.1425,Day
2023-10-10 12:45:00,71.72983,61.91901,10.14998,7.27347,1244.38,1223.33,460.338,Day
2023-10-10 13:00:00,80.05853,63.27108,10.01764,7.298117,1623.66,1601.97,606.378,Day
2023-10-10 13:15:00,85.06947,64.98322,10.3771,7.26437,301.47,669.567,465.0715,Day
2023-10-10 13:30:00,84.52035,64.32312,10.72685,7.286646,1181.33,1138.33,562.1615,Day
2023-10-10 13:45:00,81.08817,64.15293,11.14467,7.303743,1852.92,1768.7,622.8535,Day
2023-10-10 14:00:00,84.2672,65.11705,10.53112,7.315657,1756.17,1702.6,656.8945,Day
2023-10-10 14:15:00,74.61264,63.40577,10.08947,7.272073,688.753,665.833,260.2925,Day
2023-10-10 14:30:00,68.00539,62.64718,9.086438,7.28304,543.011,543.933,197.7775,Day
2023-10-10 14:45:00,68.76264,62.79906,9.527611,7.29099,548.622,547.367,207.7025,Day
2023-10-10 15:00:00,68.32922,62.5825,9.342191,7.308247,1099.81,1107.77,375.123,Day
2023-10-10 15:15:00,74.45196,63.16156,11.08648,7.30923,985.629,929.833,338.238,Day
2023-10-10 15:30:00,68.10247,62.09999,11.05966,7.283104,606.393,595.167,214.558,Day
2023-10-10 15:45:00,66.52343,62.02586,9.485231,7.25331,398.641,405.667,161.8225,Day
2023-10-10 16:00:00,62.43946,61.04539,7.552269,7.252767,147.824,149.0,61.266,Day
2023-10-10 16:15:00,58.76382,59.15356,7.674049,7.246597,144.854,144.333,55.1911,Day
2023-10-10 16:30:00,58.90252,58.7656,6.314996,7.26528,249.105,251.2,94.28205,Day
2023-10-10 16:45:00,58.92348,59.17023,7.110596,7.26002,180.327,182.733,69.34975,Day
2023-10-10 17:00:00,57.83118,58.72098,5.672,7.26942,27.0516,29.1667,14.3699,Day
2023-10-10 17:15:00,56.99104,58.05441,4.313681,7.268333,3.35924,5.16667,4.584725,Day
2023-10-10 17:30:00,56.02636,56.34453,7.993712,7.273583,2.64814,4.26667,5.319345,Day
2023-10-10 17:45:00,56.0475,56.12759,9.072144,7.27765,9.1273,10.6333,6.5854,Day
2023-10-10 18:00:00,55.94115,56.13886,6.723112,7.295513,2.53435,4.43333,4.623365,Day
2023-10-10 18:15:00,55.12674,55.56603,6.640348,7.296053,-2.54029,0.0,1.943425,Day
2023-10-10 18:30:00,54.31121,55.15158,5.859654,7.294923,-2.54389,0.0,1.057902,Day
2023-10-10 18:45:00,53.68057,54.77673,5.388531,7.29563,-2.54517,0.0,0.373808,Day
2023-10-10 19:00:00,53.25901,54.63776,4.689988,7.294577,-2.54566,0.0,0.0,Day
2023-10-10 19:15:00,53.58758,54.75009,4.184044,7.298923,-2.55437,0.0,0.0,Day
2023-10-10 19:30:00,53.4074,54.50508,4.34873,7.313693,-2.56181,0.0,0.05337165,Day
2023-10-10 19:45:00,51.48415,54.19852,4.617536,7.310876,-2.55225,0.0,0.000627765,Day
2023-10-10 20:00:00,51.66142,54.45406,6.224195,7.31007,-2.55859,0.0,0.0,Day
2023-10-10 20:15:00,52.92799,54.7185,5.554313,7.32087,-2.56535,0.0,0.0,Day
2023-10-10 20:30:00,53.3698,54.51986,7.937207,7.302447,-2.56528,0.0,0.09550715,Day
2023-10-10 20:45:00,52.82924,53.95001,5.346401,7.289727,-2.55264,0.0,1.20653e-05,Day
2023-10-10 21:00:00,52.78691,54.12733,6.886444,7.29538,-2.54903,0.0,0.0,Day
2023-10-10 21:15:00,53.03697,54.01279,7.41445,7.28887,-2.54833,0.0,0.1742685,Day
2023-10-10 21:30:00,52.25734,53.75113,7.311771,7.27229,-2.53834,0.0,0.0731778,Day
2023-10-10 21:45:00,51.89671,53.75737,6.734879,7.23479,-2.51623,0.0,0.0392947,Day
2023-10-10 22:00:00,51.81496,53.88733,7.203472,7.251773,-2.52592,0.0,0.04278219,Day
2023-10-10 22:15:00,51.88821,53.99551,8.071861,7.266583,-2.53379,0.0,0.02512335,Day
2023-10-10 22:30:00,51.79321,54.16293,8.274803,7.28242,-2.54288,0.0,0.0227371,Day
2023-10-10 22:45:00,51.30548,53.98043,7.649327,7.267903,-2.53947,0.0,0.0079772,Day
2023-10-10 23:00:00,51.95587,54.07416,7.753964,7.22831,-2.51911,0.0,0.0,Day
2023-10-10 23:15:00,51.58407,54.12369,8.674962,7.237387,-2.52281,0.0,0.0,Day
2023-10-10 23:30:00,51.97924,54.12101,7.585238,7.244757,-2.52428,0.0,0.0,Day
2023-10-10 23:45:00,51.96161,54.14261,8.916924,7.247887,-2.52714,0.0,0.0,Day
2023-10-11 00:00:00,52.21996,54.28204,8.599528,7.250447,-2.528,0.0,0.0,Day
2023-10-11 00:15:00,52.79107,54.53622,9.445962,7.25337,-2.52647,0.0,0.0,Day
2023-10-11 00:30:00,53.52814,54.748,9.486352,7.26201,-2.53714,0.0,0.0,Day
2023-10-11 00:45:00,53.67406,54.8598,9.774792,7.2198,-2.50753,0.0,0.0,Day
2023-10-11 01:00:00,53.11794,54.75164,9.725577,7.204223,-2.50151,0.0,0.0,Day
2023-10-11 01:15:00,53.28996,54.66376,9.821518,7.207223,-2.50439,0.0,0.03884045,Day
2023-10-11 01:30:00,52.37514,54.13718,9.2895,7.214833,-2.51025,0.0,0.00176491,Day
2023-10-11 01:45:00,52.29168,54.22401,9.176942,7.218083,-2.51299,0.0,0.01148653,Day
2023-10-11 02:00:00,52.14724,53.58326,10.11095,7.2214,-2.51926,0.0,0.610184,Day
2023-10-11 02:15:00,51.88865,53.14543,8.451767,7.23019,-2.51644,0.0,0.0,Day
2023-10-11 02:30:00,51.69474,53.23498,8.759961,7.240593,-2.52873,0.0,0.0,Day
2023-10-11 02:45:00,51.74467,53.28408,9.092771,7.244003,-2.53119,0.0,0.0,Day
2023-10-11 03:00:00,51.92489,53.09533,8.651103,7.241727,-2.52594,0.0,4.82613e-05,Day
2023-10-11 03:15:00,51.85744,52.76217,9.138189,7.23846,-2.53292,0.0,0.05643215,Day
2023-10-11 03:30:00,51.85081,52.59045,9.25055,7.239473,-2.53383,0.0,0.0,Day
2023-10-11 03:45:00,51.81457,52.28181,8.886106,7.23311,-2.53018,0.0,0.0,Day
2023-10-11 04:00:00,51.79608,52.33113,8.766041,7.23225,-2.52427,0.0,0.0,Day
2023-10-11 04:15:00,51.77256,52.47021,9.143108,7.230043,-2.52281,0.0,0.0,Day
2023-10-11 04:30:00,51.76446,52.55901,9.394265,7.22716,-2.52093,0.0,0.0,Day
2023-10-11 04:45:00,51.90557,52.66301,10.15109,7.229527,-2.52235,0.0,0.0,Day
2023-10-11 05:00:00,51.92859,52.67887,9.016094,7.235057,-2.52789,0.0,0.0,Day
2023-10-11 05:15:00,51.93457,52.61869,8.709138,7.213637,-2.51434,0.0,0.0,Day
2023-10-11 05:30:00,52.04193,52.67077,8.726783,7.21074,-2.51126,0.0,0.0,Day
2023-10-11 05:45:00,52.1151,52.72531,8.99458,7.251997,-2.54988,0.0,0.0,Day
2023-10-11 06:00:00,51.99075,52.76394,8.485323,7.24016,-2.53257,0.0,0.0,Day
2023-10-11 06:15:00,52.13225,52.90522,8.426763,7.21993,-2.5239,0.0,0.0,Day
2023-10-11 06:30:00,52.16094,52.78239,7.807156,7.230646,-2.5306,0.0,0.0,Day
2023-10-11 06:45:00,52.2289,52.84884,8.362415,7.239883,-2.53419,0.0,0.0,Day
2023-10-11 07:00:00,52.34295,52.90155,9.105946,7.265836,-2.55176,0.0,0.0187211,Day
2023-10-11 07:15:00,52.33582,52.92095,7.670826,7.295427,-2.56721,0.0,0.908148,Day
2023-10-11 07:30:00,52.46419,53.07661,8.536744,7.28376,8.24333,9.43333,5.86858,Day
2023-10-11 07:45:00,52.64865,53.15088,8.214649,7.276533,21.165,22.7667,10.9724,Day
