Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,"TMEIC 2.7MW Inverter 1.1.1, Active Power P",Day/Night
2023-10-01 14:45:00,641.69,76.95793,1.15728,7.466503,1770.36,1783.2,Day
2023-10-01 15:00:00,606.62,77.2837,1.19439,7.453503,1685.96,1697.03,Day
2023-10-01 15:15:00,570.4375,77.32198,1.01733,7.44627,1595.35,1605.3,Day
2023-10-01 15:30:00,535.6015,75.28654,1.40889,7.445856,1509.19,1517.67,Day
2023-10-01 15:45:00,498.5195,72.2118,1.282,7.440453,1417.73,1425.07,Day
2023-10-01 16:00:00,458.9045,71.09177,1.04089,7.433727,1309.55,1315.53,Day
2023-10-01 16:15:00,411.857,75.04288,0.859722,7.419356,1169.6,1174.37,Day
2023-10-01 16:30:00,336.273,71.51888,0.811445,7.409777,940.647,943.9,Day
2023-10-01 16:45:00,299.1815,70.42122,1.10289,7.426247,834.109,836.5,Day
2023-10-01 17:00:00,262.516,70.25626,1.17594,7.442747,717.119,719.333,Day
2023-10-01 17:15:00,221.8285,70.57993,0.934556,7.435573,583.085,584.9,Day
2023-10-01 17:30:00,172.479,69.67908,0.682722,7.42531,426.934,428.533,Day
2023-10-01 17:45:00,126.348,68.28134,0.621222,7.410297,285.729,287.133,Day
2023-10-01 18:00:00,84.97045,64.5555,0.685722,7.442523,162.646,163.9,Day
2023-10-01 18:15:00,31.6636,60.81722,0.615167,7.43533,57.5011,58.8667,Day
2023-10-01 18:30:00,8.503415,56.79536,0.575222,7.4292,13.0267,14.3333,Day
2023-10-01 18:45:00,2.33516,54.01062,0.611444,7.425707,-0.544598,1.46667,Day
2023-10-01 19:00:00,0.0405066,51.83776,0.466892,7.414973,-2.36816,0.0,Night
2023-10-01 19:15:00,0.0,49.95401,0.559389,7.416277,-2.37426,0.0,Night
2023-10-01 19:30:00,0.0,48.47164,0.4045,7.422427,-2.37903,0.0,Night
2023-10-01 19:45:00,0.0,47.11589,0.400556,7.426943,-2.38477,0.0,Night
2023-10-01 20:00:00,0.0,46.2234,0.5476,7.434927,-2.38212,0.0,Night
2023-10-01 20:15:00,0.0,45.83797,0.507555,7.43714,-2.39765,0.0,Night
2023-10-01 20:30:00,0.0,45.36685,0.541944,7.44221,-2.39909,0.0,Night
2023-10-01 20:45:00,0.0,45.03413,0.599111,7.436604,-2.38923,0.0,Night
2023-10-01 21:00:00,0.0,44.94129,0.627222,7.444057,-2.39643,0.0,Night
2023-10-01 21:15:00,0.0,44.42428,0.355056,7.45661,-2.40338,0.0,Night
2023-10-01 21:30:00,0.0,43.79599,0.486944,7.463874,-2.41117,0.0,Night
2023-10-01 21:45:00,0.0,43.59107,0.651611,7.474523,-2.42622,0.0,Night
2023-10-01 22:00:00,0.0,43.40789,0.461778,7.47713,-2.41883,0.0,Night
2023-10-01 22:15:00,0.0,43.17678,0.406444,7.457363,-2.40587,0.0,Night
2023-10-01 22:30:00,0.0,43.11266,0.444611,7.453374,-2.40213,0.0,Night
2023-10-01 22:45:00,0.0,42.87981,0.511444,7.459817,-2.41474,0.0,Night
2023-10-01 23:00:00,0.0,42.91577,0.724556,7.441093,-2.40697,0.0,Night
2023-10-01 23:15:00,0.0,43.24688,0.553056,7.44244,-2.40758,0.0,Night
2023-10-01 23:30:00,0.0,42.68343,0.632611,7.453557,-2.41576,0.0,Night
2023-10-01 23:45:00,0.0,42.07637,0.400056,7.417394,-2.3955,0.0,Night
2023-10-02 00:00:00,0.0,41.78875,0.547722,7.413887,-2.39239,0.0,Night
2023-10-02 00:15:00,0.0,41.76063,0.520445,7.413673,-2.39142,0.0,Night
2023-10-02 00:30:00,0.0,41.16545,0.538556,7.41513,-2.39523,0.0,Night
2023-10-02 00:45:00,0.0,40.24894,0.448778,7.421657,-2.4033,0.0,Night
2023-10-02 01:00:00,0.0,40.43427,0.681945,7.422987,-2.40843,0.0,Night
2023-10-02 01:15:00,0.0,40.25104,0.404833,7.425144,-2.40809,0.0,Night
2023-10-02 01:30:00,0.0,39.51175,0.638111,7.42642,-2.41436,0.0,Night
2023-10-02 01:45:00,0.0,39.31882,0.337167,7.426727,-2.41472,0.0,Night
2023-10-02 02:00:00,0.0,38.88458,0.586056,7.42656,-2.41334,0.0,Night
2023-10-02 02:15:00,0.0,39.36928,0.476889,7.42908,-2.417,0.0,Night
2023-10-02 02:30:00,0.0,40.09348,0.491354,7.429874,-2.42288,0.0,Night
2023-10-02 02:45:00,0.0,41.18891,0.420111,7.428593,-2.42157,0.0,Night
2023-10-02 03:00:00,0.0,41.01816,0.361833,7.42325,-2.41936,0.0,Night
2023-10-02 03:15:00,0.0,40.59162,0.455167,7.420836,-2.41057,0.0,Night
2023-10-02 03:30:00,0.0,40.92839,0.38628,7.417317,-2.39454,0.0,Night
2023-10-02 03:45:00,0.0,41.19774,0.358391,7.41525,-2.39788,0.0,Night
2023-10-02 04:00:00,0.0,41.76864,0.487333,7.401507,-2.3973,0.0,Night
2023-10-02 04:15:00,0.0,42.58058,0.467,7.395293,-2.40057,0.0,Night
2023-10-02 04:30:00,0.0,42.90607,0.289833,7.402387,-2.39831,0.0,Night
2023-10-02 04:45:00,0.0,43.34832,0.426333,7.38947,-2.392,0.0,Night
2023-10-02 05:00:00,0.0,43.71113,0.495167,7.386403,-2.38257,0.0,Night
2023-10-02 05:15:00,0.0,43.87307,0.232056,7.374723,-2.37689,0.0,Night
2023-10-02 05:30:00,0.0,43.89994,0.386611,7.40018,-2.39186,0.0,Night
2023-10-02 05:45:00,0.0,43.91613,0.528167,7.40761,-2.39578,0.0,Night
2023-10-02 06:00:00,0.0,44.33052,0.368889,7.42155,-2.40742,0.0,Night
2023-10-02 06:15:00,0.0,44.82028,0.325444,7.433967,-2.41208,0.0,Night
2023-10-02 06:30:00,0.0,45.2863,0.282186,7.44106,-2.41418,0.0,Night
2023-10-02 06:45:00,0.02881095,45.85387,0.332278,7.431153,-2.41,0.0,Night
2023-10-02 07:00:00,1.47507,46.16743,0.530235,7.424777,-1.6905,0.533333,Day
2023-10-02 07:15:00,6.2819,46.50758,0.423222,7.43486,9.94522,11.5,Day
2023-10-02 07:30:00,16.2615,46.85203,0.389573,7.430677,36.587,38.0,Day
2023-10-02 07:45:00,35.0309,47.53538,0.600389,7.430003,87.0162,88.1333,Day
2023-10-02 08:00:00,41.74775,48.31353,0.458167,7.433394,106.055,107.2,Day
2023-10-02 08:15:00,61.05475,49.47977,0.525667,7.417126,160.781,161.933,Day
2023-10-02 08:30:00,121.7705,50.57166,0.284833,7.434336,329.364,330.3,Day
2023-10-02 08:45:00,97.29885,51.87798,0.427778,7.43153,255.56,256.8,Day
2023-10-02 09:00:00,120.686,52.86193,0.526167,7.43775,321.737,322.967,Day
2023-10-02 09:15:00,150.9805,53.9342,0.495778,7.442553,410.988,412.367,Day
2023-10-02 09:30:00,228.68,55.7235,0.772722,7.459987,634.974,636.667,Day
2023-10-02 09:45:00,275.8395,57.46671,1.09478,7.46942,755.747,757.8,Day
2023-10-02 10:00:00,293.905,58.19194,1.48089,7.476633,808.422,810.7,Day
2023-10-02 10:15:00,218.0435,58.50007,1.25133,7.46908,578.341,579.9,Day
2023-10-02 10:30:00,334.6305,59.33358,1.12383,7.4883,943.204,946.133,Day
2023-10-02 10:45:00,331.269,61.22044,0.81166,7.484403,891.241,893.8,Day
2023-10-02 11:00:00,216.223,60.63418,0.993778,7.45455,578.241,580.0,Day
2023-10-02 11:15:00,139.8115,59.59855,1.16894,7.433827,388.579,389.833,Day
2023-10-02 11:30:00,103.329,59.37742,0.857889,7.42209,286.535,287.9,Day
2023-10-02 11:45:00,91.91915,59.25432,0.85264,7.457017,256.698,258.2,Day
2023-10-02 12:00:00,121.8365,59.33676,0.389111,7.477626,350.507,351.8,Day
2023-10-02 12:15:00,141.0045,60.27503,0.395222,7.47452,397.358,398.767,Day
2023-10-02 12:30:00,101.294,60.58742,0.709111,7.46466,286.747,288.067,Day
2023-10-02 12:45:00,138.432,60.92164,0.962333,7.47197,397.602,399.167,Day
2023-10-02 13:00:00,117.843,60.45955,1.33961,7.46814,336.286,337.733,Day
2023-10-02 13:15:00,141.1125,59.6601,1.0735,7.472836,404.462,405.9,Day
2023-10-02 13:30:00,121.9185,59.03555,0.506444,7.475827,346.947,348.4,Day
2023-10-02 13:45:00,161.3705,58.50104,0.406588,7.480463,453.91,455.4,Day
2023-10-02 14:00:00,141.514,58.61345,0.383667,7.48745,391.034,392.567,Day
2023-10-02 14:15:00,118.885,58.88338,0.264111,7.482483,332.298,333.7,Day
2023-10-02 14:30:00,123.017,59.34234,0.408667,7.460867,345.863,347.367,Day
2023-10-02 14:45:00,110.117,59.07054,0.449111,7.46481,302.642,304.033,Day
2023-10-02 15:00:00,79.09385,58.49136,0.531167,7.455477,217.126,218.4,Day
2023-10-02 15:15:00,73.73415,57.99398,0.592778,7.45648,203.111,204.267,Day
2023-10-02 15:30:00,62.1282,56.99768,0.546056,7.459193,164.176,165.367,Day
2023-10-02 15:45:00,47.73655,56.34403,0.539167,7.45648,124.686,126.0,Day
2023-10-02 16:00:00,40.42375,56.1475,0.268445,7.45352,105.185,106.533,Day
2023-10-02 16:15:00,38.62415,56.03102,0.604278,7.453003,99.0259,100.167,Day
2023-10-02 16:30:00,43.03335,55.99582,0.407555,7.450817,115.142,116.467,Day
2023-10-02 16:45:00,38.777,56.07295,0.379278,7.438553,97.727,99.0667,Day
2023-10-02 17:00:00,27.1469,55.88409,0.706369,7.441173,65.8357,67.2667,Day
2023-10-02 17:15:00,23.4816,55.72537,0.420166,7.440557,54.7023,56.1,Day
2023-10-02 17:30:00,20.36235,55.96003,0.319833,7.448207,47.7899,49.0667,Day
2023-10-02 17:45:00,19.9502,56.18012,0.494222,7.44238,48.8588,50.1,Day
2023-10-02 18:00:00,9.409965,56.26775,0.5665,7.44681,17.1,18.4333,Day
2023-10-02 18:15:00,5.174815,56.21308,0.648611,7.448927,6.33978,7.8,Day
2023-10-02 18:30:00,1.57099,56.16223,0.616055,7.445914,-2.35992,0.0,Day
2023-10-02 18:45:00,0.5573105,55.97692,0.512445,7.437783,-2.49268,-0.133333,Night
2023-10-02 19:00:00,0.0301677,55.73269,0.392111,7.435356,-2.39517,0.0,Night
2023-10-02 19:15:00,0.0,55.57379,0.288509,7.440743,-2.39329,0.0,Night
2023-10-02 19:30:00,0.0,55.49115,0.296833,7.45542,-2.40556,0.0,Night
2023-10-02 19:45:00,0.0,55.50701,0.373055,7.44849,-2.39888,0.0,Night
2023-10-02 20:00:00,0.0,56.14858,0.981055,7.43065,-2.39055,0.0,Night
2023-10-02 20:15:00,0.0,56.51179,0.994666,7.43586,-2.39861,0.0,Night
2023-10-02 20:30:00,0.0,56.47377,0.671333,7.44263,-2.40338,0.0,Night
2023-10-02 20:45:00,0.0,56.52619,0.566278,7.455723,-2.40868,0.0,Night
2023-10-02 21:00:00,0.0,57.04297,1.01261,7.457624,-2.41331,0.0,Night
2023-10-02 21:15:00,0.0,57.44763,0.845611,7.457437,-2.41452,0.0,Night
2023-10-02 21:30:00,0.0,57.16571,0.652945,7.442073,-2.40453,0.0,Night
2023-10-02 21:45:00,0.0,57.43566,0.9605,7.40581,-2.38301,0.0,Night
2023-10-02 22:00:00,0.0,57.63355,0.850333,7.40352,-2.38077,0.0,Night
2023-10-02 22:15:00,0.0,57.55896,0.820494,7.41085,-2.38585,0.0,Night
2023-10-02 22:30:00,0.0,57.32267,0.391944,7.419137,-2.39114,0.0,Night
2023-10-02 22:45:00,0.0,57.31688,0.610889,7.43255,-2.40373,0.0,Night
2023-10-02 23:00:00,0.0,57.87873,1.1585,7.453307,-2.42274,0.0,Night
2023-10-02 23:15:00,0.0,58.29705,1.12711,7.423193,-2.38702,0.0,Night
2023-10-02 23:30:00,0.0,58.49996,1.30624,7.414867,-2.38899,0.0,Night
2023-10-02 23:45:00,0.0,58.55912,1.16206,7.420874,-2.39678,0.0,Night
2023-10-03 00:00:00,0.0,58.6944,1.15244,7.390563,-2.37692,0.0,Night
2023-10-03 00:15:00,0.0,58.87254,1.40917,7.385533,-2.37825,0.0,Night
2023-10-03 00:30:00,0.0,58.91173,1.47217,7.391827,-2.38214,0.0,Night
2023-10-03 00:45:00,0.0,58.57747,0.997445,7.3957,-2.3865,0.0,Night
2023-10-03 01:00:00,0.0,58.43024,1.23911,7.400767,-2.39246,0.0,Night
2023-10-03 01:15:00,0.0,58.33871,1.15861,7.403854,-2.39266,0.0,Night
2023-10-03 01:30:00,0.0,58.24654,1.08878,7.411937,-2.39979,0.0,Night
2023-10-03 01:45:00,0.0,58.36111,0.95439,7.410733,-2.40101,0.0,Night
2023-10-03 02:00:00,0.0,58.38791,0.972389,7.420137,-2.40811,0.0,Night
2023-10-03 02:15:00,0.0,58.26286,1.10845,7.4201,-2.40672,0.0,Night
2023-10-03 02:30:00,0.0,58.02883,0.601611,7.414086,-2.39733,0.0,Night
2023-10-03 02:45:00,0.0,57.6921,0.5325,7.41817,-2.39942,0.0,Night
2023-10-03 03:00:00,0.0,57.583,0.711222,7.421247,-2.40728,0.0,Night
2023-10-03 03:15:00,0.0,57.23352,0.318111,7.411597,-2.40088,0.0,Night
2023-10-03 03:30:00,0.0,56.98664,0.311944,7.412767,-2.39644,0.0,Night
2023-10-03 03:45:00,0.0,56.84407,0.296333,7.412113,-2.39978,0.0,Night
2023-10-03 04:00:00,0.0,56.65431,0.206222,7.412997,-2.39928,0.0,Night
2023-10-03 04:15:00,0.0,56.62505,0.400833,7.40586,-2.39233,0.0,Night
2023-10-03 04:30:00,0.0,56.85856,0.333278,7.411433,-2.3945,0.0,Night
2023-10-03 04:45:00,0.0,57.08064,0.461556,7.402517,-2.38642,0.0,Night
2023-10-03 05:00:00,0.0,57.07765,0.442277,7.391273,-2.38609,0.0,Night
2023-10-03 05:15:00,0.0,57.05405,0.473833,7.386303,-2.39364,0.0,Night
2023-10-03 05:30:00,0.0,57.07404,0.648167,7.38794,-2.39249,0.0,Night
2023-10-03 05:45:00,0.0,57.00166,0.416056,7.406927,-2.38932,0.0,Night
2023-10-03 06:00:00,0.0,56.9674,0.404389,7.38637,-2.37531,0.0,Night
2023-10-03 06:15:00,0.0,56.88412,0.507444,7.381164,-2.37648,0.0,Night
2023-10-03 06:30:00,0.0,56.80571,0.200444,7.38729,-2.37639,0.0,Night
2023-10-03 06:45:00,0.008980555,56.66207,0.279611,7.432973,-2.40003,0.0,Night
2023-10-03 07:00:00,1.034785,56.53722,0.298639,7.4417,-2.37156,-0.0666667,Day
2023-10-03 07:15:00,3.935905,56.59352,0.263211,7.450836,2.60368,4.36667,Day
2023-10-03 07:30:00,12.70835,56.72061,0.276722,7.44591,26.2213,27.5667,Day
2023-10-03 07:45:00,19.8168,56.9248,0.2645,7.443553,43.9508,45.2333,Day
2023-10-03 08:00:00,40.64,57.17991,0.316673,7.45663,100.517,101.767,Day
2023-10-03 08:15:00,65.1369,57.54079,0.282055,7.464253,163.174,164.333,Day
2023-10-03 08:30:00,57.7367,57.87826,0.5345,7.462287,137.6,138.633,Day
2023-10-03 08:45:00,53.4608,58.15969,0.502611,7.454243,129.491,130.8,Day
2023-10-03 09:00:00,83.95125,58.35398,0.622667,7.468687,215.571,216.833,Day
2023-10-03 09:15:00,135.172,58.88935,0.809944,7.481077,356.498,357.833,Day
2023-10-03 09:30:00,157.824,59.41306,0.801555,7.48226,417.956,419.433,Day
2023-10-03 09:45:00,275.02,60.59815,0.898778,7.464953,742.186,744.467,Day
2023-10-03 10:00:00,96.4908,60.90878,0.951944,7.418593,237.442,238.633,Day
2023-10-03 10:15:00,128.834,59.76822,1.138,7.415573,360.773,362.167,Day
2023-10-03 10:30:00,195.8285,59.28685,1.10461,7.423396,559.385,560.9,Day
2023-10-03 10:45:00,174.9365,59.45527,1.05533,7.42311,471.578,473.133,Day
2023-10-03 11:00:00,201.06,58.97095,1.25889,7.43345,549.935,551.5,Day
2023-10-03 11:15:00,328.2405,59.8075,1.18339,7.454273,885.052,887.433,Day
2023-10-03 11:30:00,217.367,59.81762,0.940324,7.43378,591.992,593.633,Day
2023-10-03 11:45:00,172.4915,59.35003,1.2695,7.420297,485.695,487.167,Day
2023-10-03 12:00:00,297.194,60.2319,0.923278,7.439863,822.431,824.633,Day
2023-10-03 12:15:00,274.9935,61.18923,0.946278,7.429977,707.405,709.467,Day
2023-10-03 12:30:00,135.42,60.95387,0.849278,7.409453,345.025,346.333,Day
2023-10-03 12:45:00,102.4816,60.45417,0.7815,7.400583,284.051,285.133,Day
2023-10-03 13:00:00,154.1015,59.95251,0.709444,7.409457,434.554,435.733,Day
2023-10-03 13:15:00,193.8275,60.23001,0.794833,7.41361,538.929,540.333,Day
2023-10-03 13:30:00,152.295,60.21684,0.971944,7.415077,412.271,413.6,Day
2023-10-03 13:45:00,152.499,60.4794,0.696667,7.413547,427.47,428.6,Day
2023-10-03 14:00:00,228.6365,61.20426,0.812722,7.434003,609.08,610.767,Day
2023-10-03 14:15:00,134.1905,61.20003,0.607334,7.427787,350.629,351.867,Day
2023-10-03 14:30:00,286.561,61.89375,0.595139,7.4762,848.005,850.233,Day
2023-10-03 14:45:00,390.5175,67.02228,0.479889,7.478993,1212.66,1217.5,Day
2023-10-03 15:00:00,459.6115,71.3957,0.696558,7.453993,1274.34,1279.73,Day
2023-10-03 15:15:00,419.7635,71.0975,0.993223,7.440423,1164.05,1168.33,Day
2023-10-03 15:30:00,241.0205,67.40389,0.769278,7.418793,636.876,638.9,Day
2023-10-03 15:45:00,162.609,64.70464,0.698699,7.407547,466.256,467.733,Day
2023-10-03 16:00:00,316.214,66.97324,0.590056,7.443617,975.498,978.5,Day
2023-10-03 16:15:00,315.6445,68.77292,0.6775,7.426856,869.539,872.6,Day
2023-10-03 16:30:00,367.9355,68.18956,0.664,7.414437,1007.99,1011.4,Day
2023-10-03 16:45:00,372.711,72.64319,0.974723,7.41396,996.68,1000.3,Day
2023-10-03 17:00:00,348.9295,71.39052,0.727166,7.410317,910.451,913.067,Day
2023-10-03 17:15:00,272.2475,71.2472,0.753501,7.406803,699.959,701.833,Day
2023-10-03 17:30:00,198.1565,69.93353,0.652944,7.426867,496.243,497.667,Day
2023-10-03 17:45:00,133.972,68.24191,0.78215,7.426687,309.17,310.6,Day
2023-10-03 18:00:00,76.55435,65.72836,0.710333,7.429293,146.778,147.9,Day
2023-10-03 18:15:00,22.29505,62.1554,0.637667,7.418583,46.8036,48.0333,Day
2023-10-03 18:30:00,9.13815,59.16011,0.588945,7.413947,15.3812,16.7,Day
2023-10-03 18:45:00,2.22875,57.34751,0.366722,7.410807,0.375869,2.4,Day
2023-10-03 19:00:00,0.01998445,55.67891,0.467722,7.411313,-2.37878,0.0,Night
2023-10-03 19:15:00,0.0,54.47906,0.329167,7.450827,-2.41427,0.0,Night
2023-10-03 19:30:00,0.0,53.13207,0.377556,7.46168,-2.41777,0.0,Night
2023-10-03 19:45:00,0.0,52.51813,0.517306,7.46221,-2.4133,0.0,Night
2023-10-03 20:00:00,0.0,51.72507,0.442555,7.45255,-2.40144,0.0,Night
2023-10-03 20:15:00,0.0,50.9106,0.576944,7.461083,-2.41064,0.0,Night
2023-10-03 20:30:00,0.0,50.58325,0.5035,7.46527,-2.41777,0.0,Night
2023-10-03 20:45:00,0.0,49.83355,0.503167,7.472417,-2.42406,0.0,Night
2023-10-03 21:00:00,0.0,49.91586,0.475111,7.474626,-2.42818,0.0,Night
2023-10-03 21:15:00,0.0,50.51737,0.291833,7.476407,-2.42373,0.0,Night
2023-10-03 21:30:00,0.0,50.82447,0.384611,7.47075,-2.41566,0.0,Night
2023-10-03 21:45:00,0.0,51.38863,0.319555,7.46402,-2.41512,0.0,Night
2023-10-03 22:00:00,0.0,51.76562,0.340667,7.440453,-2.40155,0.0,Night
2023-10-03 22:15:00,0.0,50.89766,0.322611,7.428003,-2.39569,0.0,Night
2023-10-03 22:30:00,0.0,50.07949,0.425167,7.439063,-2.39784,0.0,Night
2023-10-03 22:45:00,0.0,49.95591,0.267167,7.44447,-2.3987,0.0,Night
2023-10-03 23:00:00,0.0,49.04021,0.473611,7.430267,-2.39274,0.0,Night
2023-10-03 23:15:00,0.0,48.0924,0.596444,7.437113,-2.40221,0.0,Night
2023-10-03 23:30:00,0.0,48.13005,0.606708,7.442723,-2.41121,0.0,Night
2023-10-03 23:45:00,0.0,48.88192,0.304222,7.41115,-2.39201,0.0,Night
2023-10-04 00:00:00,0.0,49.50503,0.267611,7.395233,-2.38156,0.0,Night
2023-10-04 00:15:00,0.0,50.30901,0.323611,7.39752,-2.38229,0.0,Night
2023-10-04 00:30:00,0.0,50.81033,0.577111,7.40315,-2.38346,0.0,Night
2023-10-04 00:45:00,0.0,51.05627,0.359722,7.40239,-2.3767,0.0,Night
2023-10-04 01:00:00,0.0,51.15146,0.311666,7.40884,-2.38056,0.0,Night
2023-10-04 01:15:00,0.0,51.02713,0.326222,7.412443,-2.39062,0.0,Night
2023-10-04 01:30:00,0.0,51.02721,0.2725,7.418823,-2.39872,0.0,Night
2023-10-04 01:45:00,0.0,51.4758,0.299167,7.418483,-2.39749,0.0,Night
2023-10-04 02:00:00,0.0,51.75245,0.349611,7.424077,-2.40349,0.0,Night
2023-10-04 02:15:00,0.0,51.87373,0.240889,7.43128,-2.41079,0.0,Night
2023-10-04 02:30:00,0.0,52.09352,0.249889,7.429644,-2.40769,0.0,Night
2023-10-04 02:45:00,0.0,52.35118,0.305722,7.43521,-2.41356,0.0,Night
2023-10-04 03:00:00,0.0,52.34187,0.184444,7.43566,-2.41632,0.0,Night
2023-10-04 03:15:00,0.0,52.55163,0.167944,7.43388,-2.41559,0.0,Night
2023-10-04 03:30:00,0.0,52.79558,0.2225,7.434047,-2.41626,0.0,Night
2023-10-04 03:45:00,0.0,52.945,0.291555,7.434237,-2.41582,0.0,Night
2023-10-04 04:00:00,0.0,53.0209,0.239389,7.433253,-2.41238,0.0,Night
2023-10-04 04:15:00,0.0,52.98283,0.326,7.43421,-2.41011,0.0,Night
2023-10-04 04:30:00,0.0,53.1138,0.417,7.440767,-2.40895,0.0,Night
2023-10-04 04:45:00,0.0,53.21336,0.269166,7.420817,-2.40186,0.0,Night
2023-10-04 05:00:00,0.0,53.20765,0.326222,7.39158,-2.39072,0.0,Night
