Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,Inverter_1,Inverter_2,Inverter_3,Day/Night
2023-10-01 00:00:00,-1.64267,42.108,3.59667,7.38546,-18.7892,0.0,0.0,0.0,Night
2023-10-01 00:15:00,-1.639,40.942,2.2,7.39365,-18.8152,0.0,0.0,0.0,Night
2023-10-01 00:30:00,-1.68333,41.178,2.71333,7.39667,-18.8736,0.0,0.0,0.0,Night
2023-10-01 00:45:00,-1.75833,40.648,2.61,7.4003,-18.9374,0.0,0.0,0.0,Night
2023-10-01 01:00:00,-1.814,41.864,4.14333,7.39955,-18.8496,0.0,0.0,0.0,Night
2023-10-01 01:15:00,-1.77733,41.892,3.95,7.40061,-18.95,0.0,0.0,0.0,Night
2023-10-01 01:30:00,-1.73467,41.724,4.83667,7.40141,-19.2034,0.0,0.0,0.0,Night
2023-10-01 01:45:00,-1.756,41.598,4.98667,7.40251,-19.149,0.0,0.0,0.0,Night
2023-10-01 02:00:00,-1.67867,40.986,3.54,7.40509,-19.1303,0.0,0.0,0.0,Night
2023-10-01 02:15:00,-1.84667,40.67,3.70667,7.40746,-19.0227,0.0,0.0,0.0,Night
2023-10-01 02:30:00,-1.73567,40.462,3.93,7.40863,-19.2173,0.0,0.0,0.0,Night
2023-10-01 02:45:00,-1.70633,39.398,2.45,7.41191,-19.0178,0.0,0.0,0.0,Night
2023-10-01 03:00:00,-1.75633,40.114,4.19333,7.41382,-19.1441,0.0,0.0,0.0,Night
2023-10-01 03:15:00,-1.75233,40.094,3.73333,7.40933,-19.1544,0.0,0.0,0.0,Night
2023-10-01 03:30:00,-1.76833,40.084,4.45333,7.41024,-19.0797,0.0,0.0,0.0,Night
2023-10-01 03:45:00,-1.798,40.19,4.30333,7.4095,-19.0431,0.0,0.0,0.0,Night
2023-10-01 04:00:00,-1.76133,39.958,4.46333,7.40304,-19.2368,0.0,0.0,0.0,Night
2023-10-01 04:15:00,-1.70567,39.85,4.85,7.4003,-18.9432,0.0,0.0,0.0,Night
2023-10-01 04:30:00,-1.69467,39.79,4.34667,7.39699,-19.003,0.0,0.0,0.0,Night
2023-10-01 04:45:00,-1.71033,39.296,3.88,7.39177,-18.8244,0.0,0.0,0.0,Night
2023-10-01 05:00:00,-1.82967,39.8,5.43333,7.3779,-19.0048,0.0,0.0,0.0,Night
2023-10-01 05:15:00,-1.722,39.612,4.98333,7.37514,-18.7731,0.0,0.0,0.0,Night
2023-10-01 05:30:00,-1.75333,39.596,5.4,7.36896,-18.5709,0.0,0.0,0.0,Night
2023-10-01 05:45:00,-1.68967,39.332,5.32333,7.36357,-18.7017,0.0,0.0,0.0,Night
2023-10-01 06:00:00,-1.73733,38.688,4.12667,7.36588,-18.6572,0.0,0.0,0.0,Night
2023-10-01 06:15:00,-1.646,37.66,3.67667,7.36683,-18.6463,0.0,0.0,0.0,Night
2023-10-01 06:30:00,-1.70267,36.844,2.89667,7.36477,-18.6508,0.0,0.0,0.0,Night
2023-10-01 06:45:00,-1.05333,36.814,2.64,7.36208,-18.1039,0.0,0.00983333,0.0,Night
2023-10-01 07:00:00,2.81567,38.04,3.51,7.36548,24.5968,14.1317,14.0222,14.2803,Day
2023-10-01 07:15:00,10.393,38.666,4.19667,7.3838,116.655,45.6442,44.2996,45.3211,Day
2023-10-01 07:30:00,20.1057,38.884,4.89333,7.37594,367.296,156.409,89.5859,150.564,Day
2023-10-01 07:45:00,80.466,39.598,4.62667,7.40807,1134.6,458.0,245.717,451.84,Day
2023-10-01 08:00:00,216.946,43.118,3.45667,7.41051,2307.91,856.539,618.471,849.361,Day
2023-10-01 08:15:00,308.571,48.476,2.09667,7.36345,3679.82,1297.16,1091.07,1304.35,Day
2023-10-01 08:30:00,353.29,52.762,3.25667,7.37377,5132.81,1756.56,1625.61,1788.94,Day
2023-10-01 08:45:00,453.227,61.49,1.97333,7.3552,6495.94,2180.9,2140.49,2233.56,Day
2023-10-01 09:00:00,557.919,67.128,3.19,7.32093,7715.96,2571.76,2595.75,2623.28,Day
2023-10-01 09:15:00,684.548,73.976,2.69667,7.29691,8725.88,2904.59,2942.87,2958.59,Day
2023-10-01 09:30:00,752.318,80.214,2.91,7.26282,9492.58,3165.31,3206.77,3218.54,Day
2023-10-01 09:45:00,765.285,87.684,2.32333,7.26563,9539.42,3170.58,3217.76,3247.72,Day
2023-10-01 10:00:00,763.367,90.732,2.38,7.27978,9460.81,3146.27,3194.46,3218.38,Day
2023-10-01 10:15:00,757.846,91.088,2.80667,7.30444,9392.08,3126.22,3173.32,3186.71,Day
2023-10-01 10:30:00,747.724,91.534,2.70333,7.30519,9299.56,3087.81,3133.96,3168.03,Day
2023-10-01 10:45:00,736.033,87.914,4.03333,7.30845,9241.13,3070.51,3115.09,3147.77,Day
2023-10-01 11:00:00,726.547,87.206,4.41,7.3085,9168.5,3039.56,3089.87,3132.8,Day
2023-10-01 11:15:00,716.877,85.54,4.99333,7.31251,9073.54,3001.91,3050.48,3108.21,Day
2023-10-01 11:30:00,704.737,85.132,5.06,7.31162,8964.02,2963.04,3009.86,3077.09,Day
2023-10-01 11:45:00,695.071,83.982,5.93,7.32215,8883.74,2937.82,2984.84,3044.36,Day
2023-10-01 12:00:00,686.201,82.422,6.00667,7.32966,8820.51,2919.54,2963.88,3021.09,Day
2023-10-01 12:15:00,678.997,81.792,6.84333,7.33218,8756.33,2902.93,2942.64,2993.02,Day
2023-10-01 12:30:00,674.763,81.95,7.03,7.3327,8737.28,2895.35,2933.1,2986.22,Day
