Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,Inverter_1,Inverter_2,Inverter_3,Inverter_4,Inverter_5,Inverter_6,Inverter_7,Inverter_8,Inverter_9,Inverter_10,Inverter_11,Inverter_12,Inverter_13,Inverter_14,Inverter_15,Inverter_16,Inverter_17,Inverter_18,Inverter_19,Inverter_20,Inverter_21,Inverter_22,Inverter_23,Inverter_24,Inverter_25,Inverter_26,Inverter_27,Inverter_28,Inverter_29,Inverter_30,Inverter_31,Inverter_32,Inverter_33,Inverter_34,Inverter_35,Inverter_36,Inverter_37,Inverter_38,Inverter_39,Inverter_40,Inverter_41,Inverter_42,Inverter_43,Inverter_44,Inverter_45,Inverter_46,Inverter_47,Inverter_48,Inverter_49,Inverter_50,Inverter_51,Inverter_52,Inverter_53,Inverter_54,Inverter_55,Inverter_56,Inverter_57,Inverter_58,Inverter_59,Inverter_60,Inverter_61,Inverter_62,Inverter_63,Inverter_64,Inverter_65,Inverter_66,Inverter_67,Inverter_68,Inverter_69,Inverter_70,Inverter_71,Inverter_72,Inverter_73,Inverter_74,Inverter_75,Inverter_76,Inverter_77,Inverter_78,Inverter_79,Inverter_80,Inverter_81,Inverter_82,Inverter_83,Day/Night
2023-10-01 00:00:00,0.0,63.50949,0,7.340799,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Night
2023-10-01 00:15:00,0.0,63.07418,0,7.349619,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Night
2023-10-01 00:30:00,0.0,62.75026,0,7.356679,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Night
2023-10-01 00:45:00,0.0,62.41073,0,7.368027,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Night
2023-10-01 01:00:00,0.0,62.1671,0,7.348479,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Night
2023-10-01 01:15:00,0.0,61.81167,0,7.351224,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Night
2023-10-01 01:30:00,0.0,61.48151,0,7.359561,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Night
2023-10-01 01:45:00,0.0,61.10853,0,7.353816,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Night
2023-10-01 02:00:00,0.0,60.92347,0,7.352316,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Night
2023-10-01 02:15:00,0.0,61.30321,0,7.348603,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Night
2023-10-01 02:30:00,0.0,61.82483,0,7.317075,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Night
2023-10-01 02:45:00,0.0,62.32657,0,7.317044,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Night
2023-10-01 03:00:00,0.0,62.83714,0,7.317526,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Night
2023-10-01 03:15:00,0.0,63.03549,0,7.321345,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Night
2023-10-01 03:30:00,0.0,63.16367,0,7.324127,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Night
2023-10-01 03:45:00,0.0,63.10494,0,7.32379,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Night
2023-10-01 04:00:00,0.0,62.93746,0,7.323998,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Night
2023-10-01 04:15:00,0.0,63.04011,0,7.32764,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Night
2023-10-01 04:30:00,0.0,63.54408,0,7.329828,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Night
2023-10-01 04:45:00,0.0,63.73373,0,7.32708,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Night
2023-10-01 05:00:00,0.0,63.21218,0,7.326276,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Night
2023-10-01 05:15:00,0.0,62.46116,0,7.326499,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Night
2023-10-01 05:30:00,0.0,62.45693,0,7.324654,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Night
2023-10-01 05:45:00,0.0,62.25504,0,7.324696,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Night
2023-10-01 06:00:00,0.0,61.76817,0,7.318405,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Night
2023-10-01 06:15:00,0.0,60.94786,0,7.312826,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Night
2023-10-01 06:30:00,0.0,60.34593,0,7.313106,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Night
2023-10-01 06:45:00,0.0,59.84589,0,7.312782,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Night
2023-10-01 07:00:00,0.0,59.62852,0,7.319649,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Night
2023-10-01 07:15:00,2.947375,59.22781,0,7.330155,-1.788311,0.006166667,0.0204,0.02033333,0.009166666,0.0185,0.0094,0.0195,0.004833333,0.02233333,0.0112,0.017,0.0088,0.01633333,0.007666667,0.006166667,0.001833333,0.02366667,0.0125,0.0265,0.02,0.01266667,0.01933333,0.0162,0.02233333,0.0135,0.01633333,0.009166666,0.01366667,0.0122,0.005666667,0.007833334,0.0135,0.0102,0.015,0.009666666,0.005166667,0.004666667,0.0135,0.002166667,0.012,0.01133333,0.01033333,0.0105,0.013,0.018,0.005166667,0.01266667,0.0055,0.021,0.0076,0.021,0.0112,0.0215,0.0094,0.01816667,0.0082,0.02433333,0.0164,0.02333333,0.01883333,0.0132,0.02316667,0.02266667,0.01066667,0.02133333,0.01233333,0.017,0.0102,0.01833333,0.0088,0.01533333,0.0124,0.01833333,0.0105,0.01533333,0.009166666,0.01116667,0.0092,0.009333333,0.007166666,0.009333333,0.0118,0.01216667,Day
2023-10-01 07:30:00,15.13079,59.08843,0,7.329508,16.36704,0.1593333,0.2393333,0.2493333,0.1788333,0.2513333,0.1656667,0.256,0.1361667,0.2481667,0.1753333,0.2381667,0.1608333,0.2353333,0.174,0.1561667,0.1156667,0.262,0.1986667,0.2775,0.2455,0.205,0.2483333,0.1986667,0.2578333,0.2086667,0.2198333,0.18,0.2171667,0.182,0.1465,0.1675,0.2123333,0.167,0.2093333,0.1818333,0.1441667,0.1416667,0.2151667,0.1225,0.2013333,0.1936667,0.1813333,0.18,0.187,0.2288333,0.1508333,0.1996667,0.1395,0.2406667,0.1641667,0.2398333,0.1705,0.2355,0.1595,0.2386667,0.1478333,0.2601667,0.1998333,0.2576667,0.2321667,0.1963333,0.2535,0.252,0.194,0.2536667,0.2038333,0.226,0.173,0.23,0.1625,0.2215,0.1901667,0.2278333,0.1915,0.2271667,0.1763333,0.187,0.165,0.186,0.1616667,0.1806667,0.1828333,0.1955,Day
2023-10-01 07:45:00,79.75706,59.31157,0,7.329047,53.89051,0.5816666,0.854,1.016667,0.7505,1.072833,0.7371666,0.9393333,0.5568333,0.8663333,0.6605,0.869,0.636,0.8721667,0.5998333,0.6745,0.4411667,0.8613333,0.512,0.881,0.7906666,0.5586666,0.889,0.5485,0.8766667,0.532,0.7603334,0.4718333,0.7705,0.473,0.5871667,0.4458333,0.7045,0.4206667,0.5358334,0.4086667,0.348,0.34,0.474,0.3126667,0.4568333,0.4286667,0.4076667,0.4043333,0.4295,0.5525,0.4138333,0.5375,0.3643333,0.5426667,0.3991667,0.5208333,0.3921667,0.5108333,0.3756667,0.558,0.3923333,0.6248333,0.4856667,0.5851667,0.5093333,0.5015,0.5906667,0.702,0.5823333,0.7421666,0.6311666,0.6218333,0.4435,0.569,0.4593333,0.5563334,0.5078334,0.5903333,0.4683333,0.5261667,0.422,0.4341667,0.3813333,0.417,0.3726667,0.4158333,0.3968333,0.4223333,Day
2023-10-01 08:00:00,140.3757,60.1894,0,7.330321,150.6376,1.636,2.349,2.434667,1.82,2.4005,1.864167,2.328167,1.588833,2.1315,1.939833,2.293,1.977833,2.211,1.793,1.743167,1.394333,2.199667,1.5785,2.212333,2.127667,1.312833,2.0695,1.492333,2.039167,1.514833,1.874167,1.3775,1.8365,1.3335,1.460833,1.251333,1.818,1.253667,1.702333,1.067333,0.9943333,0.8706667,1.111333,0.5995,1.0225,0.921,0.7998334,1.579,1.63,1.703333,1.3415,2.003833,1.363167,1.863333,1.347833,1.883333,1.357667,1.761,1.292833,1.889833,1.573167,2.057833,1.596667,1.944667,1.420833,1.666833,1.823333,2.172667,2.118,2.503667,2.2405,2.294667,1.717833,1.671667,1.5375,1.790833,1.480333,1.867667,1.645833,1.624667,1.295833,0.971,0.6581666,0.6613333,0.579,0.6443334,0.6035,0.6403334,Day
2023-10-01 08:15:00,209.2773,61.96799,0,7.336974,288.5219,2.684,3.831,3.939833,3.1365,3.9025,3.2335,3.7905,2.744667,3.496667,3.309,3.799333,3.467,3.6675,3.116667,2.932167,2.475833,3.689667,2.949,3.720667,3.610167,2.752167,3.552667,3.221667,3.504667,3.294167,3.219667,2.892833,3.146667,2.759167,2.585667,2.662167,3.143,2.817,3.099333,2.605,2.046,2.4105,3.108333,2.3095,2.871833,2.519833,2.733167,3.502833,3.4735,3.651,2.992667,3.976667,3.016167,4.028333,3.177,3.86,3.244833,3.834,3.120833,4.052667,3.601333,4.367667,3.672667,4.498667,3.524833,3.7615,4.016333,4.296333,4.252167,4.473,4.048333,4.15,3.775833,3.86,3.455,3.807,3.489333,3.738167,3.678333,3.676,2.998667,3.175167,2.028833,1.596833,1.125667,1.013833,0.8661667,1.067,Day
2023-10-01 08:30:00,284.8721,63.75475,0,7.336377,429.6382,3.844167,5.3395,5.508333,4.500834,5.4955,4.680167,5.310167,3.934833,4.962667,4.7405,5.427,5.066167,5.261,4.57,4.297333,3.653833,5.346667,4.412167,5.359167,5.233333,4.126667,5.226666,4.889333,5.179833,5.005667,4.731667,4.4585,4.637167,4.502333,3.8505,4.1945,4.626667,4.334167,4.597333,4.085,3.113167,3.810667,4.678167,3.731667,4.4595,4.05,4.298833,4.897333,4.833667,5.591166,4.654333,5.585166,4.280334,5.668667,4.652667,5.4135,4.658,5.4255,4.534333,5.726333,5.158333,6.2115,5.418667,6.314833,5.550333,5.8965,6.324,6.172833,6.111833,6.305666,5.848,5.892167,5.4615,5.744,5.595,5.631667,5.367333,5.6495,5.497833,5.5545,5.064833,5.372833,5.0885,3.524167,3.002833,2.682,2.106333,3.435,Day
2023-10-01 08:45:00,351.3824,65.59777,0,7.338333,559.1873,5.138,6.833833,7.023667,5.882667,7.043667,6.131333,6.813167,5.111833,6.425333,6.208,7.058833,6.667167,6.8385,6.085333,5.688334,4.874667,7.053,5.915,6.982167,6.842834,5.500667,6.981667,6.564667,6.920166,6.7545,6.237667,5.929833,6.067833,5.955333,5.041833,5.526333,6.042,5.7545,6.042833,5.451833,4.288833,5.2175,6.239666,5.007833,5.9245,5.4195,5.669333,6.173,6.214667,7.055167,5.971167,7.029167,5.505667,7.137333,6.0165,6.877,6.0005,6.925,5.841333,7.259666,6.621833,7.932167,7.052834,8.026667,7.148167,7.7025,8.224,7.999166,7.890333,8.1845,7.631333,7.660666,7.136,7.487833,7.295333,7.374,7.033,7.341166,7.177,7.226833,6.696833,7.131667,6.960333,5.818,4.805833,5.014167,4.213167,6.2685,Day
2023-10-01 09:00:00,413.8275,68.30209,0,7.336662,693.8306,6.524667,8.442833,8.619,7.424833,8.699166,7.697667,8.4235,6.4105,7.976666,7.746833,8.722834,8.3205,8.505167,7.625333,7.089334,6.163167,8.780666,7.426333,8.701333,8.568167,7.015,8.796667,8.2895,8.700666,8.534667,7.84,7.473667,7.6015,7.527667,6.342,7.025667,7.5935,7.305666,7.592834,6.982167,5.576167,6.751333,7.864333,6.360333,7.469,6.964334,7.185833,7.606667,7.606167,8.626,7.375333,8.564167,6.833167,8.7295,7.5025,8.488667,7.525333,8.4535,7.261833,8.8825,8.1675,9.7365,8.696667,9.778167,8.791166,9.541,10.05867,9.836667,9.703,10.04217,9.4485,9.411667,8.855166,9.228333,9.0235,9.117,8.753834,9.045167,8.9315,8.955167,8.321,8.895833,8.692,8.302,7.123667,7.345833,6.408667,7.912833,Day
2023-10-01 09:15:00,480.9854,70.94067,0,7.332473,829.4259,7.976333,10.07117,10.246,9.01,10.33983,9.254167,10.03333,7.724667,9.519834,9.298333,10.37917,9.964833,10.15933,9.198167,8.463667,7.528,10.506,9.000334,10.44,10.30083,8.581833,10.58867,10.04083,10.50333,10.3445,9.4645,9.130333,9.2525,9.119,7.693833,8.611,9.213667,8.9145,9.241834,8.620667,7.015333,8.3765,9.564834,7.795166,9.159333,8.578667,8.778833,9.0735,9.015,10.21317,8.792666,10.13167,8.188666,10.30783,9.0085,10.07833,9.007,9.984333,8.7695,10.4565,9.688666,11.44583,10.29167,11.456,10.34717,11.29617,11.839,11.62367,11.41517,11.81517,11.1885,11.06933,10.5655,10.86583,10.685,10.7725,10.4305,10.729,10.60333,10.6125,9.897,10.57667,10.38383,10.50183,9.577,9.613667,8.680667,9.483833,Day
2023-10-01 09:30:00,544.2078,73.16745,0,7.332139,949.6092,9.209666,11.47717,11.70217,10.41933,11.80667,10.614,11.48267,8.851666,10.935,10.68767,11.92467,11.52733,11.70817,10.65283,9.747,8.794,12.09267,10.51567,12.11983,11.93767,9.996667,12.2375,11.654,12.20133,11.99367,10.945,10.5885,10.78267,10.599,8.942166,10.10967,10.70633,10.36317,10.7575,10.10383,8.256,9.854167,11.123,9.070666,10.68633,10.00967,10.27183,10.39883,10.3415,11.65733,10.074,11.54983,9.4765,11.719,10.2615,11.457,10.31033,11.42433,10.08367,11.90883,11.09683,13.00583,11.73333,13.028,11.85583,12.8705,13.49983,13.23833,12.963,13.43817,12.75133,12.60283,12.0785,12.36633,12.14417,12.28067,11.795,12.25867,12.0885,12.14067,11.24317,12.08283,11.84933,12.01683,11.26233,11.96083,10.4425,11.00617,Day
2023-10-01 09:45:00,603.8276,74.89421,0,7.336922,1064.036,10.441,12.82517,13.0735,11.793,13.19567,11.90017,12.84083,9.939333,12.32167,12.04833,13.38883,12.96567,13.18133,12.11583,10.99083,9.870833,13.63583,11.99433,13.7205,13.475,11.3295,13.79517,13.20967,13.823,13.55683,12.38233,11.972,12.30233,12.051,10.16633,11.53133,12.1485,11.76017,12.19833,11.45817,9.434334,11.25083,12.63517,10.26783,12.17,11.35317,11.699,11.60783,11.46833,12.99083,11.37417,12.79817,10.622,13.039,11.45517,12.77533,11.548,12.78967,11.35,13.27567,12.384,14.4765,13.14183,14.5265,13.32833,14.3855,15.07217,14.75983,14.48067,14.97883,14.23267,14.06133,13.528,13.79617,13.57783,13.70533,13.206,13.69617,13.5145,13.59583,12.60467,13.52317,13.255,13.467,12.61133,13.4215,12.86333,12.41417,Day
2023-10-01 10:00:00,657.904,76.48143,0,7.341039,1158.148,11.48633,13.92783,14.18,12.858,14.298,12.933,13.9165,10.807,13.4115,13.14533,14.4925,14.0665,14.2925,13.22933,11.90917,10.72833,14.81,13.18633,14.93167,14.67517,12.47333,15.01933,14.47233,15.1005,14.803,13.586,13.10283,13.49883,13.204,11.12517,12.69667,13.31083,12.94867,13.40417,12.64133,10.48333,12.39917,13.905,11.33217,13.39317,12.55217,13.01333,12.7015,12.442,14.11117,12.56167,13.881,11.6545,14.1485,12.4865,13.90917,12.65317,13.91033,12.30167,14.42583,13.49083,15.71733,14.451,15.78733,14.526,15.747,16.4095,16.0965,15.81117,16.2925,15.553,15.3095,14.79767,15.03933,14.81033,14.97533,14.417,14.9255,14.77883,14.85733,13.8865,14.79083,14.5045,14.73783,13.82717,14.70367,14.20467,13.684,Day
2023-10-01 10:15:00,719.1962,77.74953,0,7.334376,1274.042,12.66233,15.264,15.519,14.13383,15.6385,14.26867,15.261,11.888,14.72983,14.4765,15.88733,15.473,15.68133,14.61967,13.08933,11.81417,16.283,14.63683,16.43683,16.18833,13.96317,16.59017,15.99533,16.63733,16.33083,14.9885,14.51683,14.93533,14.6275,12.29283,14.10183,14.71283,14.37617,14.83967,14.09917,11.73767,13.81267,15.38617,12.58833,14.81983,14.03967,14.43267,13.929,13.76033,15.44167,13.88983,15.24367,12.879,15.45767,13.73133,15.22917,13.9165,15.23983,13.496,15.74533,14.75133,17.10517,15.86167,17.20083,15.88583,17.30717,17.89317,17.59517,17.28733,17.729,16.9955,16.67917,16.17833,16.38683,16.179,16.34267,15.72317,16.31933,16.18967,16.242,15.26517,16.17217,15.86683,16.11667,15.19317,16.10517,15.61017,15.09267,Day
2023-10-01 10:30:00,774.0679,79.72456,0,7.329535,1367.346,13.90083,16.57367,16.8365,15.451,16.97533,15.52167,16.6005,12.952,16.04217,15.78217,17.26433,16.84917,17.06817,15.98883,14.24333,12.9575,17.73583,15.95917,17.916,17.63383,15.36117,18.1035,17.48317,18.12417,17.7795,16.312,15.81117,16.25333,15.913,13.386,15.3155,16.02583,15.6265,16.139,15.3255,12.796,15.02983,16.68817,13.65467,16.079,15.30183,15.59917,15.0145,15.00433,16.6425,14.99517,16.408,13.93167,16.63117,14.82633,16.4165,15.046,16.37667,14.565,16.89317,15.83483,18.296,17.05733,18.41017,17.11083,18.537,19.162,18.79017,18.47117,18.90933,18.18933,17.7835,17.27167,17.4595,17.28467,17.448,16.81633,17.45333,17.30183,17.3425,16.37733,17.27583,16.98783,17.23717,16.24817,17.2215,16.7,16.23667,Day
2023-10-01 10:45:00,725.7528,80.93856,0,7.327683,1255.808,14.53617,17.262,17.537,16.16533,17.673,16.20883,17.30483,13.53217,16.72883,16.52617,17.97883,17.5925,17.76933,16.74767,14.824,13.6465,18.49467,16.78217,18.65617,18.34567,16.0865,18.79183,18.21067,18.83467,18.49067,16.9425,16.43933,16.9185,16.59133,13.95683,16.02317,16.793,16.35833,16.91017,16.08683,13.5945,15.90183,17.52867,14.335,16.91817,16.0985,16.321,15.585,15.76667,17.22683,15.583,16.9885,14.4895,17.21733,15.46217,17.00417,15.62183,16.91517,15.118,17.4105,16.36733,18.80883,17.5905,18.92467,17.69367,19.019,19.6525,19.2465,18.897,19.34783,18.65983,18.18667,17.6825,17.853,17.69867,17.84683,17.20567,17.8655,17.71183,17.77733,16.89283,17.7035,17.414,17.65683,16.69817,17.659,17.10883,16.7925,Day
2023-10-01 11:00:00,769.4218,82.51598,0,7.329322,1271.147,15.53167,18.256,18.533,17.15017,18.66433,17.16417,18.28267,14.345,17.74317,17.52667,18.94833,18.6195,18.76633,17.79517,15.61183,14.476,19.51367,17.82733,19.712,19.39083,17.1725,19.83067,19.35767,19.9185,19.549,17.93083,17.42783,17.84117,17.508,14.68083,16.85917,17.60917,17.14283,17.70833,16.8765,14.28233,16.77067,18.27383,14.98117,17.60783,16.77567,17.11733,16.42167,16.61283,18.07333,16.51583,17.814,15.36933,18.07267,16.41167,17.8675,16.495,17.7755,15.98667,18.28283,17.23967,19.75483,18.5815,19.9405,18.72417,20.09183,20.72767,20.23617,19.93683,20.3645,19.68367,19.18033,18.75983,18.83533,18.67817,18.8475,18.19267,18.84883,18.69267,18.75333,17.92467,18.6695,18.40067,18.66533,17.717,18.66083,18.11317,17.801,Day
2023-10-01 11:15:00,879.6313,84.01051,0,7.325483,1551.874,16.092,18.89117,19.20017,17.69783,19.28817,17.75367,18.9175,14.83967,18.44083,18.13417,19.65467,19.28483,19.49,18.46533,16.25983,15.08367,20.3845,18.6715,20.63617,20.31817,18.06933,20.79633,20.24933,20.80967,20.39183,18.7535,18.1875,18.6395,18.20383,15.27383,17.45133,18.23983,17.67233,18.27217,17.36967,14.7235,17.20383,18.69467,15.2585,17.983,17.1145,17.55583,17.239,17.44267,18.92,17.2265,18.64317,15.9925,18.923,17.09667,18.72367,17.17833,18.521,16.67983,19.03083,17.821,20.4155,19.14017,20.635,19.28233,20.5775,21.21467,20.71283,20.33333,20.83017,20.06783,19.5975,19.09317,19.2165,18.99567,19.211,18.45783,19.1625,18.8905,18.996,18.177,18.88317,18.4985,18.77567,17.835,18.6935,18.14367,18.01317,Day
2023-10-01 11:30:00,1001.139,86.42777,0,7.332002,1718.68,18.098,20.98633,21.37533,19.816,21.47983,19.89217,21.07483,16.61517,20.62233,20.31933,21.84983,21.55483,21.68217,20.61833,18.0765,16.802,22.68467,20.78683,22.98517,22.64217,20.125,23.13383,22.64117,23.20683,22.84183,20.94867,20.4145,20.87967,20.50333,17.15317,19.74183,20.59233,20.08633,20.724,19.81167,16.791,19.75283,21.38367,17.5285,20.595,19.677,20.12617,19.09417,19.24017,20.83817,19.06533,20.53017,17.64333,20.78967,18.942,20.6805,19.086,20.54867,18.68867,21.15017,19.905,22.7565,21.42617,23.04883,21.704,23.23583,23.72533,23.3065,23.02783,23.4905,22.77233,22.185,21.70417,21.80417,21.6195,21.87467,21.07617,21.844,21.61133,21.73117,20.78733,21.61533,21.28017,21.5785,20.6015,21.56867,20.96333,20.81717,Day
2023-10-01 11:45:00,961.8577,87.81796,0,7.307212,1590.018,16.0595,18.62783,19.01667,17.6155,19.12817,17.65917,18.80417,14.784,18.491,18.15917,19.56383,19.27,19.457,18.487,16.23467,15.05967,20.37067,18.66267,20.679,20.43367,18.18217,20.89617,20.43317,21.078,20.66667,19.02283,18.52483,19.00583,18.63667,15.62867,18.01433,18.8215,18.32717,18.94367,18.11633,15.35783,18.04117,19.62783,16.07567,18.94533,18.08333,18.62467,17.216,17.34167,18.91233,17.285,18.68417,16.09,18.91833,17.24817,18.87117,17.34917,18.7605,17.13083,19.30817,18.1545,20.80883,19.63117,21.08017,19.87517,21.27533,21.78217,21.38067,21.142,21.63133,20.93367,20.4775,20.01917,20.15667,19.99233,20.27733,19.547,20.29067,20.0665,20.22983,19.46167,20.20817,19.91667,20.20717,19.3035,20.26283,19.69333,19.42083,Day
2023-10-01 12:00:00,841.6602,84.77224,0,7.294259,1640.65,13.29283,15.542,15.70583,14.45633,15.7025,14.443,15.4105,12.06783,15.11483,14.64883,15.67283,15.37533,15.57417,14.8295,13.05367,11.92433,15.8135,14.96133,15.87467,15.719,14.4065,15.83267,15.469,15.81833,15.4745,14.78617,14.30483,14.78583,14.31667,12.089,13.76483,14.517,13.9925,14.54133,13.81317,11.77067,13.59417,14.95417,12.17517,14.54133,13.823,14.227,13.52767,13.61033,14.88017,13.42417,14.707,12.45583,14.87183,13.46233,14.7545,13.54283,14.78933,13.27383,15.04,14.01667,15.86767,15.20633,16.05433,15.31133,15.82117,16.24467,16.07783,15.763,16.149,15.6825,15.70217,15.27983,15.47167,15.239,15.5265,15.032,15.51067,15.28267,15.49617,14.96717,15.4575,15.1615,15.49033,14.69567,15.486,15.06317,14.93967,Day
2023-10-01 12:15:00,1090.946,86.15157,0,7.345745,1848.134,17.8345,20.64,21.01617,19.5265,21.05517,19.59317,20.76283,16.38783,20.39033,19.93667,21.17817,20.92233,21.04817,20.2145,17.65617,16.28617,21.22067,20.423,21.2555,21.12183,19.91283,21.17483,21.03117,21.1405,21.00233,20.38067,19.89583,20.35617,19.95067,16.75383,19.199,20.04667,19.52467,20.11517,19.269,16.353,19.00033,20.43317,16.9285,19.9845,19.04817,19.60583,18.73333,18.76717,20.29883,18.58067,19.99917,17.1555,20.17717,18.394,20.05767,18.49867,20.07467,18.10583,20.277,19.13317,20.8225,20.48217,21.00583,20.552,20.90133,20.92783,20.83033,20.67233,20.89217,20.65383,20.86133,20.56617,20.60417,20.54433,20.64367,20.28167,20.66367,20.505,20.659,20.21033,20.72817,20.52867,20.71833,20.0235,20.75767,20.347,20.1905,Day
2023-10-01 12:30:00,1039.719,87.29481,0,7.321641,1732.707,17.13,19.45533,19.67833,18.69267,19.765,18.80867,19.73,15.7825,19.56717,19.29483,20.13867,20.06017,20.2465,19.8105,17.42433,16.18617,20.58917,20.105,20.71333,20.6835,19.91783,20.978,20.87567,21.07083,20.94667,20.589,20.33183,20.65833,20.44783,17.19417,19.92767,20.722,20.33317,20.865,20.22983,17.17017,20.28433,21.31717,18.058,21.138,20.46033,21.37733,19.006,19.13767,21.12683,19.708,21.07067,18.368,21.209,19.749,21.37117,20.00417,21.56383,19.6145,21.691,20.72117,22.31133,22.178,22.62133,22.12517,22.769,22.76333,22.7035,22.61917,22.82283,22.54917,22.73583,22.59733,22.55167,22.63633,22.63933,22.487,22.67517,22.6365,22.7315,22.5835,22.969,22.88467,22.96167,22.64183,23.09283,22.77433,22.52767,Day
