Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,Sesqui-C - Inverter 8 - AC power [W] - P_AC,Sesqui-C - Inverter 7 - AC power [W] - P_AC,Sesqui-C - Inverter 1 - AC power [W] - P_AC,Sesqui-C - Inverter 2 - AC power [W] - P_AC,Sesqui-C - Inverter 14 - AC power [W] - P_AC,Sesqui-C - Inverter 3 - AC power [W] - P_AC,Sesqui-C - Inverter 5 - AC power [W] - P_AC,Sesqui-C - Inverter 10 - AC power [W] - P_AC,Sesqui-C - Inverter 6 - AC power [W] - P_AC,Sesqui-C - Inverter 11 - AC power [W] - P_AC,Sesqui-C - Inverter 9 - AC power [W] - P_AC,Sesqui-C - Inverter 12 - AC power [W] - P_AC,Sesqui-C - Inverter 13 - AC power [W] - P_AC,Sesqui-C - POA - Irradiance [Wh/m²] - SRAD,Day/Night
2023-10-07 08:30:00,45285.708,20.381,0.791,12803.395,525802.865,41662.279,40711.501,21981.663,44372.777,14334.277,49114.841,46806.732,40331.166,42339.222,37885.111,41026.167,36012.39,33271.277,391.299,Day
2023-10-07 08:45:00,61385.0,28.489,0.733,12800.131,746304.019,61669.388,54845.223,29345.645,58587.137,28039.611,71959.425,64696.261,53643.111,57883.444,61772.835,54911.777,47636.444,51107.11,531.184,Day
2023-10-07 09:00:00,72730.755,33.47,0.643,12787.234,917752.058,77004.277,65174.0,34689.431,73039.444,44265.945,86213.334,77212.607,64829.166,68309.833,79143.999,65243.111,56315.665,65954.0,629.607,Day
2023-10-07 09:15:00,75640.0,35.727,0.761,12755.843,984246.947,80863.334,67543.446,35921.159,79751.889,60788.611,91202.981,82491.19,69284.389,70679.501,83922.888,67501.222,59060.056,72678.055,654.181,Day
2023-10-07 09:30:00,82243.607,36.718,1.155,12749.617,1065498.171,84478.055,71087.499,39362.669,85574.9,75012.222,98396.99,92401.023,72924.167,74687.0,87682.833,70775.611,67041.223,77720.167,672.218,Day
2023-10-07 09:45:00,129708.202,37.85,1.144,12770.269,1646032.731,119861.555,111897.222,65543.889,121602.521,128708.778,139792.555,132988.777,117284.722,123187.167,144648.277,118399.611,116496.889,99659.833,681.639,Day
2023-10-07 10:00:00,136085.465,38.773,1.084,12771.307,1761607.185,128127.945,121399.111,67673.444,124660.787,140986.055,150235.17,138428.848,123753.111,132266.167,154060.777,127449.5,133688.501,109508.779,681.961,Day
2023-10-07 10:15:00,135880.443,39.541,1.089,12764.526,1768056.729,127468.166,121179.778,67363.889,124036.549,146123.945,149615.945,138434.222,123552.056,131356.555,150061.722,126879.499,141203.777,112053.444,677.459,Day
2023-10-07 10:30:00,134585.381,40.07,1.237,12764.133,1759683.073,126299.944,119906.334,66610.841,122861.779,147931.889,147795.977,137775.951,122400.777,129645.944,146908.501,125213.556,145106.556,113895.611,669.181,Day
2023-10-07 10:45:00,132938.667,39.971,1.463,12738.11,1745311.21,124338.611,118396.889,65630.835,122043.556,147504.611,145611.49,136754.615,121010.112,127491.667,145090.556,123436.555,147193.611,115100.165,658.091,Day
2023-10-07 11:00:00,130807.752,39.517,1.415,12744.881,1725016.084,122201.111,116705.556,64404.36,120674.276,145668.222,143042.555,135725.978,119472.611,124861.889,144569.279,121221.334,146475.111,116140.834,644.289,Day
2023-10-07 11:15:00,127702.93,38.808,1.485,12733.057,1694393.283,119302.778,114155.334,62665.228,119100.098,142614.501,139527.11,133659.667,117080.39,121507.111,143255.611,118186.389,145325.666,116966.889,630.503,Day
2023-10-07 11:30:00,124570.889,39.035,1.326,12737.733,1662985.274,116233.778,111632.5,61091.111,117997.3,139142.611,135522.596,131634.635,114459.055,118008.055,142079.888,115301.445,143681.499,117532.444,615.952,Day
2023-10-07 11:45:00,121453.557,40.343,1.143,12723.062,1630880.061,113299.223,109172.556,59577.889,116837.052,135774.722,131282.387,129565.037,112025.666,114536.278,141544.501,112308.444,141356.501,117681.222,601.403,Day
2023-10-07 12:00:00,118386.483,40.632,1.127,12712.982,1602634.899,110507.389,106928.5,58271.733,116342.264,132814.611,127277.443,127757.155,109879.388,111624.333,139259.444,109945.612,140556.888,117851.445,588.637,Day
2023-10-07 12:15:00,115623.463,40.177,1.133,12686.156,1576194.567,108554.666,105264.278,57135.118,116257.726,130282.167,123168.223,126241.999,108076.943,108788.223,136343.389,107846.779,138745.889,118263.111,578.909,Day
2023-10-07 12:30:00,113273.318,40.371,1.138,12666.397,1556715.703,106998.167,103974.889,56225.589,116658.584,128304.555,119235.555,125229.819,106758.167,106830.611,134399.666,106466.778,136899.335,119271.61,572.238,Day
2023-10-07 12:45:00,111261.226,40.705,1.124,12666.579,1542302.523,106004.056,103033.389,55720.337,117372.797,126911.944,115566.317,124521.666,105805.778,105111.555,132944.779,105447.111,135754.111,120629.111,567.246,Day
2023-10-07 13:00:00,110381.297,40.479,1.494,12655.487,1541499.873,105997.667,102930.612,55752.959,118861.933,126540.221,112718.34,124667.843,105909.667,104702.055,132612.445,105658.945,135732.167,122573.001,568.88,Day
2023-10-07 13:15:00,109866.921,41.001,1.201,12638.254,1543508.036,106308.944,103251.889,55983.112,120576.079,126765.945,110069.92,124981.905,106188.168,104629.501,132609.611,106125.389,135932.777,124001.277,571.627,Day
2023-10-07 13:30:00,110415.873,41.378,1.554,12620.486,1556549.059,107546.445,104276.277,56599.66,123036.729,127462.223,108370.113,126253.859,107085.667,105492.945,133435.722,107300.501,137284.333,126006.723,578.413,Day
2023-10-07 13:45:00,110650.889,41.743,1.574,12600.217,1566463.549,108793.055,105311.5,57123.413,124825.283,127941.943,106850.451,126891.66,107964.111,106654.944,133967.279,108482.223,138408.0,127065.501,584.605,Day
2023-10-07 14:00:00,109090.638,41.655,1.279,12662.153,1550712.272,107640.943,104078.944,56755.473,124628.942,127009.333,104031.081,125272.495,106777.221,105849.666,132397.223,107571.557,137090.778,126333.557,578.123,Day
2023-10-07 14:15:00,112013.083,42.343,1.243,12676.063,1593472.48,111282.111,107545.945,59029.731,129302.135,129838.946,105036.78,128895.873,109868.0,109645.889,135181.834,111156.889,141153.167,128340.611,597.007,Day
2023-10-07 14:30:00,114477.384,43.225,0.995,12656.529,1633882.322,114802.389,110536.221,60632.093,132726.333,133197.221,105758.371,131553.339,113141.778,113086.945,138866.278,114725.612,145340.611,130991.833,616.378,Day
2023-10-07 14:45:00,115271.736,44.093,1.117,12679.102,1639477.299,116066.999,111393.555,61340.651,133696.619,133226.224,104777.59,131746.187,113670.387,114476.333,138121.278,115809.945,146185.888,129645.277,622.985,Day
2023-10-07 15:00:00,112009.625,44.499,1.0,12683.528,1602295.863,112366.945,108031.057,59474.077,129040.0,132606.111,100556.352,127037.075,110985.223,112731.777,136259.944,114333.444,143548.222,128576.667,603.801,Day
2023-10-07 15:15:00,114995.057,43.932,1.343,12667.545,1638547.355,117269.39,111420.944,61715.121,132839.375,133835.278,103038.324,129842.778,114265.943,115739.389,138280.89,117001.499,148094.277,126313.334,629.73,Day
2023-10-07 15:30:00,118841.895,44.971,1.023,12657.261,1686769.9,122140.111,115560.333,63838.498,137437.405,138709.721,106653.305,134561.207,117756.388,120308.333,137579.445,120954.445,153581.999,127005.333,649.82,Day
2023-10-07 15:45:00,114934.143,44.573,0.787,12660.736,1641813.239,118787.887,111454.0,61162.305,133471.347,135819.499,103238.451,129675.996,114434.501,116141.667,137473.111,117058.445,150711.833,124093.279,626.902,Day
2023-10-07 16:00:00,109412.748,43.401,1.456,12684.761,1554312.513,111793.443,105249.445,58155.054,127823.502,126140.889,97804.269,122872.597,107941.499,110181.278,132411.499,111205.777,141064.167,116848.111,582.965,Day
2023-10-07 16:15:00,100025.208,42.259,1.095,12682.283,1415284.752,101537.389,95498.667,52912.051,117980.914,113906.889,89619.063,112029.181,97932.888,100210.667,119456.723,100772.778,127615.555,107335.334,524.315,Day
2023-10-07 16:30:00,89753.213,39.723,0.837,12680.194,1265238.203,90686.944,85194.555,47162.971,103989.429,101782.223,80980.563,100354.681,87311.723,89735.833,106165.945,89905.833,114004.667,96784.445,464.431,Day
2023-10-07 16:45:00,76433.822,38.731,1.067,12713.667,1077336.719,77794.278,72867.611,40313.888,82184.531,87343.112,70301.721,86527.533,74975.777,77063.112,90948.389,77273.722,97958.945,80589.833,395.702,Day
2023-10-07 17:00:00,63774.821,36.517,1.511,12734.865,888707.841,64401.889,60332.167,33356.505,68547.711,72240.112,58235.371,70117.199,62000.943,62494.334,75197.501,64049.278,80986.167,65535.833,326.409,Day
2023-10-07 17:15:00,50760.666,33.485,1.845,12777.157,700907.68,50407.335,47109.111,26046.129,55472.565,56623.889,47068.094,54176.563,48565.555,49255.557,58899.055,50136.667,63427.277,53656.055,255.919,Day
2023-10-07 17:30:00,36437.975,30.973,1.412,12762.169,499035.029,35757.667,33374.389,18427.078,40844.711,40263.278,35010.346,39278.04,34502.888,34760.277,41425.5,35647.056,45061.111,37541.945,184.799,Day
2023-10-07 17:45:00,24715.561,28.589,1.14,12749.06,329875.25,24103.723,22275.223,12297.181,28565.229,26046.444,24925.777,26815.499,23181.833,23509.944,26947.167,23979.387,29931.445,20692.944,128.194,Day
2023-10-07 18:00:00,15426.636,26.394,1.044,12761.381,196601.952,14779.721,13462.445,7432.159,17699.407,13729.609,16001.402,16596.413,14689.667,14357.333,17421.555,15294.388,17591.167,9529.334,88.137,Day
2023-10-07 18:15:00,7801.274,24.11,0.801,12774.95,79669.675,5610.704,5978.945,3291.66,9195.971,5034.371,8169.313,8407.46,4990.278,6140.389,5196.444,5118.89,5832.666,5099.425,38.578,Day
2023-10-07 18:30:00,2769.055,21.251,0.761,12781.615,28889.532,1.0,1.0,997.523,2878.861,1.0,2781.949,2967.051,1.0,1945.667,1.0,1.0,1.0,1.0,6.658,Day
2023-10-07 18:45:00,780.466,19.585,1.175,12798.287,6229.77,1.0,1.0,302.526,859.301,1.0,838.879,1026.644,1.0,379.333,,,,,-0.44,Day
2023-10-07 19:00:00,85.534,18.822,1.3,12836.783,-3852.38,0.0,0.0,32.514,95.308,0.0,98.222,149.778,0.0,54.333,0.0,0.0,0.0,0.0,-3.702,Day
2023-10-07 19:15:00,13.111,17.469,1.013,12866.379,-5004.037,0.0,0.0,16.667,16.667,0.0,16.667,21.5,0.0,20.0,0.0,0.0,0.0,0.0,-4.617,Day
2023-10-07 19:30:00,-999.0,16.337,0.802,12876.953,-2439.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,Unknown
2023-10-07 19:45:00,-999.0,15.199,0.414,12885.186,-2370.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,Unknown
2023-10-07 20:00:00,-999.0,14.695,0.873,12843.403,-2410.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.268,Unknown
2023-10-07 20:15:00,-999.0,15.299,1.132,12829.738,-2413.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.911,Unknown
2023-10-07 20:30:00,-999.0,15.172,1.212,12836.281,-2448.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.187,Unknown
2023-10-07 20:45:00,-999.0,15.147,1.383,12810.037,-2419.877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,Unknown
2023-10-07 21:00:00,-999.0,15.047,1.125,12803.121,-2390.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,Unknown
2023-10-07 21:15:00,-999.0,14.791,1.132,12820.777,-2380.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,Unknown
2023-10-07 21:30:00,-999.0,14.519,1.446,12825.681,-2477.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.237,Unknown
2023-10-07 21:45:00,-999.0,14.377,1.656,12820.792,-2519.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,Unknown
2023-10-07 22:00:00,-999.0,14.224,1.842,12825.515,-2501.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.321,Unknown
2023-10-07 22:15:00,-999.0,13.561,1.485,12822.002,-2517.879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,Unknown
2023-10-07 22:30:00,-999.0,13.071,1.585,12830.268,-2559.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,Unknown
2023-10-07 22:45:00,-999.0,12.881,1.744,12818.165,-2525.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,Unknown
2023-10-07 23:00:00,-999.0,12.755,1.653,12790.466,-3029.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.961,Unknown
2023-10-07 23:15:00,-999.0,12.273,1.299,12784.74,-3017.517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,Unknown
2023-10-07 23:30:00,-999.0,11.996,1.223,12806.235,-3016.279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,Unknown
2023-10-07 23:45:00,-999.0,11.752,1.293,12772.76,-2883.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.642,Unknown
2023-10-08 00:00:00,-999.0,11.823,1.515,12688.365,-2182.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.003,Unknown
2023-10-08 00:15:00,-999.0,11.823,1.505,12696.443,-2244.961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,Unknown
2023-10-08 00:30:00,-999.0,11.195,0.978,12706.438,-2542.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.961,Unknown
2023-10-08 00:45:00,-999.0,10.234,0.715,12727.683,-2882.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,Unknown
2023-10-08 01:00:00,-999.0,9.54,0.397,12732.881,-2899.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.099,Unknown
2023-10-08 01:15:00,-999.0,8.569,0.189,12730.436,-2680.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.479,Unknown
2023-10-08 01:30:00,-999.0,7.971,0.074,12745.563,-2257.527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,Unknown
2023-10-08 01:45:00,-999.0,7.849,0.285,12758.693,-2282.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.58,Unknown
2023-10-08 02:00:00,-999.0,7.852,0.313,12760.079,-2440.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.333,Unknown
2023-10-08 02:15:00,-999.0,7.719,0.587,12770.626,-2905.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,Unknown
2023-10-08 02:30:00,-999.0,7.658,0.418,12775.429,-2918.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,Unknown
2023-10-08 02:45:00,-999.0,7.548,0.459,12773.031,-2956.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,Unknown
2023-10-08 03:00:00,-999.0,7.2,0.084,12778.857,-2906.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,Unknown
2023-10-08 03:15:00,-999.0,6.889,0.922,12728.697,-2666.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,Unknown
2023-10-08 03:30:00,-999.0,7.203,0.314,12711.071,-2927.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,Unknown
2023-10-08 03:45:00,-999.0,6.517,0.138,12716.252,-2922.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.635,Unknown
2023-10-08 04:00:00,-999.0,6.041,0.705,12724.776,-2983.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.654,Unknown
2023-10-08 04:15:00,-999.0,6.217,0.729,12730.86,-2954.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.781,Unknown
2023-10-08 04:30:00,-999.0,6.043,0.425,12738.005,-2901.606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.931,Unknown
2023-10-08 04:45:00,-999.0,6.344,0.405,12733.685,-2846.379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.99,Unknown
2023-10-08 05:00:00,-999.0,5.821,0.101,12724.853,-2875.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,Unknown
2023-10-08 05:15:00,-999.0,5.408,0.069,12713.622,-2842.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.679,Unknown
2023-10-08 05:30:00,-999.0,6.616,0.17,12704.875,-2825.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281,Unknown
2023-10-08 05:45:00,-999.0,7.995,0.136,12708.521,-2853.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Unknown
2023-10-08 06:00:00,-999.0,8.845,0.396,12704.676,-2889.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121,Unknown
2023-10-08 06:15:00,-999.0,9.046,1.099,12710.533,-2883.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023-10-08 06:30:00,-999.0,9.511,0.563,12701.061,-2930.577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023-10-08 06:45:00,-999.0,9.531,0.12,12703.631,-3016.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023-10-08 07:00:00,-999.0,9.619,0.079,12691.035,-3058.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023-10-08 07:15:00,108.058,9.761,0.307,12680.848,-2504.842,38.668,42.5,45.0,50.343,70.25,80.952,94.597,36.668,29.332,81.334,39.334,147.832,97.334,0.517,Day
2023-10-08 07:30:00,519.492,9.891,0.22,12672.409,4348.432,300.833,320.501,208.581,580.889,591.499,556.545,590.98,388.723,324.444,626.555,412.555,582.611,599.0,3.749,Day
2023-10-08 07:45:00,2778.355,10.056,0.4,12652.873,33508.669,2262.722,2264.667,1201.453,2735.111,2896.335,2939.555,3059.686,2363.056,2322.501,3119.223,2388.166,3136.0,2867.278,15.615,Day
2023-10-08 08:00:00,5791.107,10.5,0.489,12662.835,75476.219,5430.556,5137.445,2644.534,5909.949,6413.333,6539.555,6519.444,5340.0,5247.111,6672.833,5166.167,7056.055,5722.667,32.302,Day
2023-10-08 08:15:00,7935.879,10.858,0.145,12657.802,104147.464,7326.111,7076.222,3755.838,8198.503,8752.888,8469.69,8790.556,7295.667,7253.667,9275.888,7308.055,9499.944,8325.444,41.495,Day
2023-10-08 08:30:00,11615.235,11.236,0.169,12672.604,153695.731,10625.333,10240.055,5650.889,12029.879,12893.666,12111.929,12564.667,10677.611,10779.168,13524.278,10671.111,13670.723,12775.833,57.07,Day
2023-10-08 08:45:00,16342.458,11.961,0.331,12654.113,224566.141,16228.333,15453.889,7582.223,16367.944,18344.723,17338.933,17822.993,16058.222,15967.333,19808.111,16164.61,19762.111,18356.445,84.605,Day
2023-10-08 09:00:00,20706.555,12.82,0.331,12651.821,291488.643,21143.722,19532.388,9842.222,21941.349,23388.223,23526.603,23257.105,20978.889,19936.444,25152.277,20637.167,25852.499,23465.11,107.214,Day
2023-10-08 09:15:00,27888.999,13.46,0.481,12649.329,370358.061,24679.999,23743.667,13948.166,30115.866,29608.165,30970.857,30196.447,24491.111,24875.446,31903.556,24821.333,31084.167,30486.723,121.833,Day
2023-10-08 09:30:00,37766.587,14.281,0.603,12635.787,494051.915,33454.889,32620.5,18528.577,38185.13,39529.389,38708.668,39616.001,33183.834,34804.945,42457.166,34060.887,41222.167,39035.777,166.176,Day
2023-10-08 09:45:00,50702.371,15.103,0.826,12696.726,674803.8,45091.833,43912.777,24306.549,47843.985,55080.722,49199.841,50210.111,47231.667,50692.945,59850.333,50267.779,58568.667,51946.389,227.384,Day
2023-10-08 10:00:00,52231.445,16.443,0.72,12777.209,717976.626,47922.612,45767.833,26132.667,54080.185,56986.889,59900.038,55950.029,48530.722,50210.111,62936.666,50966.0,60463.889,56139.445,241.029,Day
2023-10-08 10:15:00,90088.467,19.99,1.149,12756.684,1092895.816,77973.667,80318.333,44642.334,74077.874,84780.943,72210.557,78402.667,80335.445,85177.222,93572.777,81255.0,94947.833,70457.555,418.855,Day
2023-10-08 10:30:00,109130.557,22.492,1.149,12714.065,1416477.233,101161.5,97487.056,51198.267,87801.223,126701.278,93225.021,103035.367,102323.278,112354.113,126544.111,106509.777,121075.557,97097.777,545.109,Day
2023-10-08 10:45:00,141920.55,27.552,1.169,12709.549,1817219.135,129954.278,125566.611,70670.283,130717.111,145157.611,153622.444,144841.099,128162.111,134862.723,151465.777,131503.777,142765.278,114323.445,687.396,Day
2023-10-08 11:00:00,134543.587,31.454,0.801,12716.456,1773490.711,125571.222,119814.501,66241.111,124348.607,149885.111,147358.077,139348.889,122539.001,127766.945,153978.167,123789.611,145890.611,118982.055,659.513,Day
2023-10-08 11:15:00,131111.223,33.301,1.004,12692.003,1738469.017,122125.666,117076.89,64447.001,122057.754,146156.112,143219.482,136860.562,119916.555,124125.835,150784.221,121227.389,146289.277,119356.944,643.104,Day
2023-10-08 11:30:00,127660.443,31.51,1.213,12676.547,1704178.333,118809.667,114252.667,62624.489,120619.445,142239.555,138797.125,134531.869,117116.388,120355.833,148769.388,117935.278,146578.445,119826.111,625.803,Day
2023-10-08 11:45:00,124601.533,30.337,1.475,12661.805,1670502.984,116024.388,111814.222,61093.025,119630.111,138889.945,134533.336,132546.112,114767.722,116981.278,145490.665,115122.611,144444.388,120108.667,612.081,Day
2023-10-08 12:00:00,121432.245,30.015,1.754,12647.271,1641357.368,113414.222,109712.277,59755.276,119003.756,135938.112,130312.556,130763.999,112743.723,113972.945,142273.5,112800.278,143666.333,120537.444,599.159,Day
2023-10-08 12:15:00,118888.555,30.54,1.792,12648.221,1617674.247,111244.166,108003.056,58714.0,119002.057,133657.389,126477.997,129422.334,110919.501,111648.389,140144.223,110963.612,141821.666,121336.499,588.084,Day
2023-10-08 12:30:00,116306.777,31.459,1.648,12651.353,1595526.377,109602.555,106573.889,57759.689,119161.083,131580.945,122046.111,128227.243,109513.055,109426.666,137870.444,109260.889,139900.833,122243.833,580.299,Day
2023-10-08 12:45:00,114389.336,31.687,1.701,12629.689,1583002.636,108696.279,105768.223,57337.975,120164.889,130261.777,118342.668,127670.999,108603.223,107790.112,136704.944,108563.722,138815.945,123728.501,576.739,Day
2023-10-08 13:00:00,113359.933,32.189,2.094,12617.352,1580134.973,108616.834,105585.39,57324.889,121624.842,130015.779,115149.445,127767.92,108523.111,107107.0,136151.277,108501.055,138593.333,125427.332,578.085,Day
2023-10-08 13:15:00,113239.777,32.308,2.337,12617.367,1587271.101,109554.556,106344.167,57699.131,123851.999,130258.889,112986.19,128635.926,109159.0,107254.167,136437.722,109242.665,139313.556,127134.445,582.859,Day
2023-10-08 13:30:00,114293.955,33.109,1.679,12600.088,1607157.021,111224.055,107879.055,58635.412,127025.816,131599.833,111625.939,130427.835,110519.5,108724.889,137719.944,110865.389,141360.556,129573.612,591.975,Day
2023-10-08 13:45:00,115443.333,34.974,1.955,12599.765,1630470.771,113289.722,109661.445,59672.958,129778.889,133332.778,110743.89,132087.235,112391.445,110810.723,139330.221,112817.777,143810.0,131788.335,605.427,Day
2023-10-08 14:00:00,115971.555,34.145,1.891,12603.885,1643782.863,114681.889,110782.499,60451.111,131943.082,134157.221,109798.044,132922.269,113444.944,112427.445,140220.667,114320.779,145112.111,132800.169,611.409,Day
2023-10-08 14:15:00,117125.086,35.211,2.366,12588.625,1667337.005,116932.779,112645.555,61690.191,134734.579,136072.555,109392.667,134498.267,115226.611,114737.167,141743.555,116585.0,147759.833,133927.721,622.059,Day
2023-10-08 14:30:00,118583.705,35.623,2.377,12590.719,1693477.878,119412.445,114602.001,63144.377,137852.842,138569.944,109468.222,136353.365,117265.667,117319.5,142196.945,118991.5,150882.222,134989.834,632.965,Day
2023-10-08 14:45:00,121183.283,36.267,2.437,12601.846,1720126.981,122076.667,116898.833,64702.544,140924.557,140958.223,109905.134,138337.321,119352.223,120306.054,140458.667,121903.444,154021.222,135775.056,646.416,Day
2023-10-08 15:00:00,122363.283,36.002,2.365,12659.685,1732190.845,123983.499,118266.666,65491.146,142517.552,142073.611,110306.349,139216.873,120519.445,122248.333,136063.39,123531.667,155709.778,135214.501,655.671,Day
2023-10-08 15:15:00,126177.104,37.354,2.039,12634.684,1785931.318,128759.555,122162.277,68024.329,147068.527,146838.056,113441.889,143330.089,124648.501,127081.221,139968.666,128307.5,161533.611,137271.833,682.423,Day
2023-10-08 15:30:00,130477.175,36.38,2.387,12633.075,1828642.695,133627.333,126371.111,70241.618,151615.085,150301.889,116886.397,147565.655,128743.501,131460.611,139056.777,132288.555,164562.501,136808.334,700.091,Day
2023-10-08 15:45:00,125984.949,36.526,1.994,12619.931,1772465.752,129112.5,121858.779,67336.999,146863.022,145644.333,112229.006,141955.889,124509.722,127024.723,138523.779,127951.611,160422.889,132919.667,669.981,Day
2023-10-08 16:00:00,112919.443,34.555,2.277,12632.147,1592657.949,115195.945,108205.889,59822.781,132232.229,129265.721,100364.184,126624.898,110742.887,113220.333,131357.666,114112.945,143610.222,119542.444,591.925,Day
2023-10-08 16:15:00,108199.333,34.267,2.212,12681.794,1524787.288,109256.333,103258.667,57174.983,127719.827,122933.444,96633.844,121198.963,105490.834,108268.501,128547.611,108626.39,136339.499,115102.444,557.792,Day
2023-10-08 16:30:00,95875.955,33.112,2.045,12653.261,1346916.513,96647.389,90857.223,50322.78,109910.267,108315.223,85943.505,106914.486,92996.555,95814.612,113350.001,95872.889,120595.833,102750.167,488.774,Day
