Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,"SunGrow SG2500HV Inverter - 05, Total AC Power","SunGrow SG2500HV Inverter - 06, Total AC Power","SunGrow SG2500HV Inverter - 07, Total AC Power","SunGrow SG2500HV Inverter - 08, Total AC Power",Day/Night
2023-10-01 06:00:00,0.0,37.18553,3.816188,20.38591,-38.89997,0.0,0.0,0.0,0.0,Night
2023-10-01 06:15:00,0.02278308,37.33953,3.786678,20.39062,-39.49264,0.0,0.0,0.0,0.0,Night
2023-10-01 06:30:00,0.8123673,37.35767,3.242841,20.39094,-39.14991,0.0,0.0,0.0,0.0,Night
2023-10-01 06:45:00,6.578046,37.40585,3.232595,20.40337,29.11324,9.729333,9.8705,12.5165,11.036,Day
2023-10-01 07:00:00,15.37467,38.12331,4.2628,20.3937,140.2425,36.63367,35.271,39.59133,38.31583,Day
2023-10-01 07:15:00,26.36884,38.51178,3.985802,20.40608,320.7287,82.47916,79.82117,86.28817,83.25867,Day
2023-10-01 07:30:00,60.59723,38.97004,3.400448,20.41349,883.8328,218.1207,228.4497,233.3522,224.7168,Day
2023-10-01 07:45:00,165.3945,39.99847,3.982564,20.39946,2551.399,665.138,709.2183,604.7902,616.9592,Day
2023-10-01 08:00:00,394.3155,41.96582,3.753184,20.34303,5119.94,1276.125,1401.009,1275.45,1256.75,Day
2023-10-01 08:15:00,517.8021,44.12603,4.459579,20.31287,7183.441,1913.187,1668.407,1651.345,1892.725,Day
2023-10-01 08:30:00,555.0547,45.88315,5.161911,20.30382,6978.711,1872.674,1688.811,1604.145,1912.257,Day
2023-10-01 08:45:00,387.1443,46.83379,4.62669,20.3307,4761.854,1382.753,1245.034,1201.543,1035.021,Day
2023-10-01 09:00:00,190.7458,47.08589,2.659609,20.3808,2623.483,658.4695,675.3796,651.3515,619.6699,Day
2023-10-01 09:15:00,186.5258,47.04402,3.139709,20.37785,2351.098,590.8942,622.0863,603.4409,585.2243,Day
2023-10-01 09:30:00,178.4355,47.03459,4.748494,20.3676,2294.048,571.1745,558.0192,595.7537,586.6777,Day
2023-10-01 09:45:00,223.262,47.09143,5.966605,20.35479,3135.676,720.8957,704.6733,807.4597,940.8862,Day
2023-10-01 10:00:00,298.6228,47.07657,6.893874,20.34932,2843.764,648.8657,828.701,765.5372,828.3431,Day
2023-10-01 10:15:00,873.2369,48.38076,7.081893,20.24966,8067.664,2251.38,2482.469,1647.915,2219.084,Day
2023-10-01 10:30:00,850.9152,50.52388,6.451374,20.24487,9032.407,2509.855,2482.574,1646.914,2501.385,Day
2023-10-01 10:45:00,841.8087,52.03419,6.618291,20.2404,9028.878,2508.944,2504.366,1646.821,2501.184,Day
2023-10-01 11:00:00,833.0754,53.50075,6.507302,20.23875,9026.905,2508.582,2503.325,1642.435,2500.579,Day
2023-10-01 11:15:00,831.2005,54.30122,6.92942,20.20891,9023.666,2508.551,2471.084,1638.739,2500.175,Day
2023-10-01 11:30:00,804.2425,55.31425,5.812099,20.21241,9022.737,2509.405,2470.143,1640.682,2491.675,Day
2023-10-01 11:45:00,788.7696,55.87178,7.640951,20.21658,8480.571,2310.535,2427.189,1634.593,2458.475,Day
2023-10-01 12:00:00,805.1567,56.03925,7.363764,20.22721,8504.155,2340.467,2472.533,1634.176,2491.09,Day
2023-10-01 12:15:00,773.9408,56.68801,7.352924,20.22969,8654.105,2365.32,2499.066,1637.668,2481.835,Day
2023-10-01 12:30:00,761.7581,56.97453,7.064394,20.24855,9025.698,2508.789,2503.485,1642.135,2481.553,Day
2023-10-01 12:45:00,765.1459,57.16515,6.44784,20.2312,9017.688,2509.68,2503.1,1636.066,2500.594,Day
2023-10-01 13:00:00,737.0917,57.69096,6.982433,20.23631,8173.426,2422.91,2193.805,1466.233,2180.278,Day
2023-10-01 13:15:00,347.3049,56.8954,5.677678,20.29996,5889.732,1975.786,933.5435,787.2537,778.979,Day
2023-10-01 13:30:00,649.3251,56.65959,5.31896,20.27106,7152.531,1810.553,1846.373,1528.495,2196.904,Day
2023-10-01 13:45:00,566.4742,56.90733,5.250713,20.29386,6633.778,1776.54,1609.617,1572.583,1733.317,Day
2023-10-01 14:00:00,437.7952,56.53886,5.907266,20.30714,5728.108,1465.773,1597.506,1577.498,1622.504,Day
2023-10-01 14:15:00,360.8222,56.19453,4.995236,20.32057,4868.139,1250.369,1329.105,1317.608,1304.6,Day
2023-10-01 14:30:00,233.3023,55.55517,4.801581,20.35136,3347.241,847.4632,838.5607,843.1104,834.5888,Day
2023-10-01 14:45:00,195.8061,54.7888,5.436605,20.36359,2695.38,669.8673,682.76,700.7762,698.2668,Day
2023-10-01 15:00:00,243.0296,54.23238,6.20934,20.36326,3517.722,879.893,905.8969,910.8018,897.1305,Day
2023-10-01 15:15:00,241.2139,53.57111,5.293523,20.34567,3474.803,882.8481,873.4382,895.7305,896.956,Day
2023-10-01 15:30:00,230.8024,53.25276,5.183359,20.34395,3435.886,838.3289,851.192,988.0842,1116.408,Day
2023-10-01 15:45:00,286.1805,52.95231,5.271814,20.30215,4080.217,1047.462,827.5622,896.5917,918.9975,Day
2023-10-01 16:00:00,208.3138,52.41632,5.923563,20.35653,2858.146,712.8175,701.8575,718.3593,723.386,Day
2023-10-01 16:15:00,183.7024,51.93456,5.569426,20.36543,3257.002,714.1877,642.8198,645.6105,651.014,Day
2023-10-01 16:30:00,167.6166,51.57492,4.993136,20.36481,2225.511,565.0999,571.8901,577.2543,577.5005,Day
2023-10-01 16:45:00,118.9989,51.10892,4.922063,20.37485,1489.762,374.611,373.3905,395.7168,397.6563,Day
2023-10-01 17:00:00,85.20635,50.68624,3.553208,20.37159,1074.658,265.3773,264.0218,274.3388,275.3247,Day
2023-10-01 17:15:00,71.26498,50.36421,4.170319,20.37333,1020.965,249.0592,259.7502,261.5513,260.075,Day
2023-10-01 17:30:00,165.9329,50.11899,4.796756,20.36374,2969.716,585.437,785.0352,739.5195,740.8964,Day
2023-10-01 17:45:00,84.83273,50.24692,4.226278,20.37288,1514.901,308.1193,335.6697,352.19,369.5022,Day
2023-10-01 18:00:00,32.62858,49.95572,3.367176,20.37262,246.4636,77.8695,69.87133,64.66467,65.31934,Day
2023-10-01 18:15:00,10.90936,49.62376,3.513446,20.38084,28.54305,18.5395,8.311666,11.2725,10.32217,Day
2023-10-01 18:30:00,2.145186,49.11988,3.57455,20.38702,-38.20946,0.4321667,0.2195,0.5166667,0.2126667,Day
2023-10-01 18:45:00,0.008532234,48.69267,2.313807,20.3915,-37.62028,0.0,0.0,0.0,0.0,Night
2023-10-01 19:00:00,0.0,48.30032,1.811359,20.39061,-37.56879,0.0,0.0,0.0,0.0,Night
2023-10-01 19:15:00,0.00341591,47.84457,2.031609,20.38495,-38.15538,0.0,0.0,0.0,0.0,Night
2023-10-01 19:30:00,0.001466089,47.44979,2.218751,20.38164,-38.33882,0.0,0.0,0.0,0.0,Night
2023-10-01 19:45:00,0.001466089,47.12607,1.693312,20.38385,-38.12144,0.0,0.0,0.0,0.0,Night
2023-10-01 20:00:00,0.006242338,46.92543,2.121066,20.39496,-37.78111,0.0,0.0,0.0,0.0,Night
2023-10-01 20:15:00,0.006242338,46.67408,1.646383,20.39784,-38.26782,0.0,0.0,0.0,0.0,Night
2023-10-01 20:30:00,0.0,46.41869,1.614784,20.3815,-38.51728,0.0,0.0,0.0,0.0,Night
2023-10-01 20:45:00,0.04514518,46.2827,2.152158,20.38074,-38.96916,0.0,0.0,0.0,0.0,Night
2023-10-01 21:00:00,0.1263808,46.17218,2.577952,20.37033,-39.97952,0.0,0.0,0.0,0.0,Night
2023-10-01 21:15:00,0.0,46.00274,2.57573,20.36983,-40.55918,0.0,0.0,0.0,0.0,Night
2023-10-01 21:30:00,0.0981486,45.79361,3.240199,20.37123,-40.9213,0.0,0.0,0.0,0.0,Night
2023-10-01 21:45:00,0.001031901,45.7709,2.931149,20.37973,-40.75436,0.0,0.0,0.0,0.0,Night
2023-10-01 22:00:00,0.0,45.73524,2.579176,20.3689,-40.37988,0.0,0.0,0.0,0.0,Night
2023-10-01 22:15:00,0.0,45.97104,2.323821,20.38101,-40.17303,0.0,0.0,0.0,0.0,Night
2023-10-01 22:30:00,0.0007721313,46.13922,2.87211,20.37553,-40.53887,0.0,0.0,0.0,0.0,Night
2023-10-01 22:45:00,0.0,46.17789,2.534489,20.37715,-40.5324,0.0,0.0,0.0,0.0,Night
2023-10-01 23:00:00,0.0,46.01514,2.942338,20.36739,-40.94573,0.0,0.0,0.0,0.0,Night
2023-10-01 23:15:00,0.0,46.0048,2.741923,20.36367,-41.14009,0.0,0.0,0.0,0.0,Night
2023-10-01 23:30:00,0.0,46.10891,2.403916,20.35879,-41.35678,0.0,0.0,0.0,0.0,Night
2023-10-01 23:45:00,0.001738628,46.23191,3.106324,20.35544,-41.71649,0.0,0.0,0.0,0.0,Night
2023-10-02 00:00:00,0.0,46.28658,2.167302,20.36344,-41.22263,0.0,0.0,0.0,0.0,Night
2023-10-02 00:15:00,0.0,46.30263,1.410375,20.36401,-41.04615,0.0,0.0,0.0,0.0,Night
2023-10-02 00:30:00,0.0,46.28218,1.200602,20.36982,-40.96347,0.0,0.0,0.0,0.0,Night
2023-10-02 00:45:00,0.0,46.16342,1.1443,20.36976,-41.02037,0.0,0.0,0.0,0.0,Night
2023-10-02 01:00:00,0.0,46.06348,1.270304,20.37107,-41.10513,0.0,0.0,0.0,0.0,Night
2023-10-02 01:15:00,0.01750493,45.83212,1.450388,20.36956,-40.97622,0.0,0.0,0.0,0.0,Night
2023-10-02 01:30:00,0.116889,45.54719,1.774486,20.37592,-40.62684,0.0,0.0,0.0,0.0,Night
2023-10-02 01:45:00,0.05307904,45.42464,2.524377,20.37772,-40.90365,0.0,0.0,0.0,0.0,Night
2023-10-02 02:00:00,0.008901375,45.36401,1.879431,20.37305,-40.4315,0.0,0.0,0.0,0.0,Night
2023-10-02 02:15:00,0.0,45.49762,1.908295,20.37859,-40.55944,0.0,0.0,0.0,0.0,Night
2023-10-02 02:30:00,0.0,45.64367,1.050272,20.37497,-40.4724,0.0,0.0,0.0,0.0,Night
2023-10-02 02:45:00,0.00554459,45.70284,0.7690076,20.36939,-40.17522,0.0,0.0,0.0,0.0,Night
2023-10-02 03:00:00,0.05086253,45.36202,1.357274,20.37076,-39.79496,0.0,0.0,0.0,0.0,Night
2023-10-02 03:15:00,0.02775185,45.25224,1.252092,20.37436,-39.68946,0.0,0.0,0.0,0.0,Night
2023-10-02 03:30:00,0.0,45.46988,0.4942319,20.38136,-39.24337,0.0,0.0,0.0,0.0,Night
2023-10-02 03:45:00,0.0,45.58039,0.6370546,20.38239,-39.13899,0.0,0.0,0.0,0.0,Night
2023-10-02 04:00:00,0.0,45.45663,0.468944,20.37199,-39.20041,0.0,0.0,0.0,0.0,Night
2023-10-02 04:15:00,0.2071327,45.37075,0.9141143,20.38166,-38.53063,0.0,0.0,0.0,0.0,Night
2023-10-02 04:30:00,0.9132384,45.02882,1.631362,20.37859,-38.07738,0.0,0.0,0.0,0.0,Night
2023-10-02 04:45:00,0.2590275,45.04491,0.966619,20.39104,-37.18927,0.0,0.0,0.0,0.0,Night
2023-10-02 05:00:00,0.0002621965,45.35374,0.9218079,20.40178,-36.04294,0.0,0.0,0.0,0.0,Night
2023-10-02 05:15:00,0.0002621965,45.19904,1.012972,20.40368,-34.52822,0.0,0.0,0.0,0.0,Night
2023-10-02 05:30:00,0.0,44.98055,0.6793436,20.39562,-33.77316,0.0,0.0,0.0,0.0,Night
2023-10-02 05:45:00,0.003673927,44.89405,0.6262804,20.40036,-33.74797,0.0,0.0,0.0,0.0,Night
2023-10-02 06:00:00,0.06950025,44.90472,1.106656,20.37442,-33.4436,0.0,0.0,0.0,0.0,Night
2023-10-02 06:15:00,0.03523158,44.8227,1.257912,20.37041,-32.94253,0.0,0.0,0.0,0.0,Night
2023-10-02 06:30:00,0.6955261,44.64325,1.442182,20.34667,-32.80454,0.0,0.0,0.0,0.0,Night
2023-10-02 06:45:00,5.925632,44.58155,1.243358,20.37821,9.52963,7.118667,10.26417,12.72317,7.3175,Day
2023-10-02 07:00:00,16.17443,44.20784,1.342554,20.39468,167.0111,43.65567,43.06367,46.89783,44.96133,Day
2023-10-02 07:15:00,27.72074,43.47237,1.494254,20.38965,323.7739,83.42216,82.46484,88.42983,83.61967,Day
2023-10-02 07:30:00,68.39901,43.13079,1.312428,20.41873,989.5479,276.8617,277.0058,232.7243,215.4272,Day
2023-10-02 07:45:00,209.1672,43.16413,1.208603,20.40411,2868.11,705.3339,775.794,792.4658,679.0753,Day
2023-10-02 08:00:00,105.7008,44.30543,1.51445,20.39092,1384.797,336.058,389.1855,384.9333,351.2955,Day
2023-10-02 08:15:00,240.3998,44.76316,1.694963,20.34886,3733.178,949.6118,811.7769,751.1158,978.411,Day
2023-10-02 08:30:00,728.244,46.4192,1.378261,20.25583,7877.245,2140.083,2277.87,1597.949,2163.196,Day
2023-10-02 08:45:00,281.5991,49.35791,1.219639,20.34887,3212.512,803.0523,912.0755,828.8833,881.3267,Day
2023-10-02 09:00:00,-999.0,-999.0,-999.0,20.34587,2677.063,869.721,829.3578,,917.6445,Unknown
2023-10-02 09:15:00,-999.0,-999.0,-999.0,20.33508,2807.721,941.0883,822.4678,,999.2162,Unknown
2023-10-02 09:30:00,-999.0,-999.0,-999.0,20.33904,2389.917,787.2479,754.3533,,827.3976,Unknown
2023-10-02 09:45:00,-999.0,-999.0,-999.0,20.26655,4144.866,1457.418,1344.102,0.0,1447.839,Unknown
2023-10-02 10:00:00,-999.0,-999.0,-999.0,20.2336,4994.73,1766.225,1572.952,0.0,1745.208,Unknown
2023-10-02 10:15:00,-999.0,-999.0,-999.0,20.19539,6292.916,2084.991,1971.164,,2191.211,Unknown
2023-10-02 10:30:00,-999.0,-999.0,-999.0,20.18451,6209.957,2053.347,1874.251,,2190.945,Unknown
2023-10-02 10:45:00,-999.0,-999.0,-999.0,20.19321,5746.61,1876.903,2145.024,0.0,1963.995,Unknown
2023-10-02 11:00:00,-999.0,-999.0,-999.0,20.23251,5338.756,1815.987,1867.306,0.0,1769.978,Unknown
2023-10-02 11:15:00,-999.0,-999.0,-999.0,20.16261,7418.621,2507.686,2489.456,0.0,2500.691,Unknown
2023-10-02 11:30:00,-999.0,-999.0,-999.0,20.16338,7382.947,2498.926,2482.101,0.0,2500.695,Unknown
2023-10-02 11:45:00,-999.0,-999.0,-999.0,20.1419,7308.408,2463.624,2442.033,0.0,2499.905,Unknown
2023-10-02 12:00:00,-999.0,-999.0,-999.0,20.14217,7258.275,2418.597,2421.77,0.0,2485.484,Unknown
2023-10-02 12:15:00,-999.0,-999.0,-999.0,20.15153,7238.45,2436.021,2422.409,0.0,2500.234,Unknown
2023-10-02 12:30:00,-999.0,-999.0,-999.0,20.14796,7203.976,2429.464,2433.984,0.0,2487.235,Unknown
2023-10-02 12:45:00,-999.0,-999.0,-999.0,20.15203,6936.729,2441.833,2433.216,0.0,2483.73,Unknown
2023-10-02 13:00:00,-999.0,-999.0,-999.0,20.15745,6944.02,2310.222,2365.321,0.0,2414.733,Unknown
2023-10-02 13:15:00,-999.0,-999.0,-999.0,20.17511,5817.489,2020.392,1993.135,0.0,2094.833,Unknown
2023-10-02 13:30:00,-999.0,-999.0,-999.0,20.27209,3343.834,1128.98,1104.262,0.0,1228.618,Unknown
2023-10-02 13:45:00,-999.0,-999.0,-999.0,20.28681,3630.181,1283.635,1296.354,0.0,1671.358,Unknown
2023-10-02 14:00:00,-999.0,-999.0,-999.0,20.2702,3956.372,1514.531,1341.518,0.0,1527.283,Unknown
2023-10-02 14:15:00,-999.0,-999.0,-999.0,20.22731,5334.438,1890.973,1728.342,0.0,2043.927,Unknown
2023-10-02 14:30:00,-999.0,-999.0,-999.0,20.28829,2950.077,1147.612,1126.522,0.0,1214.822,Unknown
2023-10-02 14:45:00,-999.0,-999.0,-999.0,20.27687,3822.974,1361.303,1156.843,0.0,1509.475,Unknown
2023-10-02 15:00:00,329.9055,66.04709,3.667793,20.31464,3437.517,1210.142,1233.511,111.0017,1311.17,Day
2023-10-02 15:15:00,190.8259,65.78309,3.479301,20.35168,2336.341,581.1967,592.9067,666.3372,644.2645,Day
2023-10-02 15:30:00,148.228,65.21223,4.287403,20.34659,2133.342,530.2222,538.2658,552.8679,554.1143,Day
2023-10-02 15:45:00,86.60261,64.44891,2.952347,20.36658,1206.476,300.0118,301.2395,312.7978,310.4843,Day
2023-10-02 16:00:00,63.4932,63.25482,3.482695,20.36873,901.9509,225.2638,224.8422,234.9485,232.408,Day
2023-10-02 16:15:00,64.8959,62.30716,3.166838,20.36686,938.8321,233.4632,230.3775,239.9602,240.637,Day
2023-10-02 16:30:00,60.21478,61.71781,2.435652,20.36828,851.7006,208.867,206.4032,216.022,220.2417,Day
2023-10-02 16:45:00,53.13031,61.27947,2.705281,20.36865,693.3124,173.1,171.5443,179.4223,179.7798,Day
2023-10-02 17:00:00,48.25389,60.75521,2.783428,20.37397,643.5929,160.678,160.8112,167.8545,166.7715,Day
2023-10-02 17:15:00,36.09938,60.32904,3.51413,20.37484,453.6676,104.4582,103.9752,109.0305,117.3647,Day
2023-10-02 17:30:00,23.36211,59.90195,3.898069,20.36919,261.745,65.74767,65.93283,69.7215,67.95116,Day
2023-10-02 17:45:00,15.21675,59.38683,3.145349,20.37471,142.939,36.23933,35.5735,39.40033,37.55783,Day
2023-10-02 18:00:00,9.165816,58.87562,2.909645,20.38271,70.37945,15.96333,15.05667,18.15367,19.05317,Day
2023-10-02 18:15:00,2.592439,58.12339,3.263264,20.37656,-32.50583,1.407833,0.2241667,0.6713333,1.510333,Day
2023-10-02 18:30:00,0.124412,57.41176,3.329314,20.38289,-44.54812,0.0,0.0,0.0,0.0,Night
2023-10-02 18:45:00,0.0,56.92062,1.504519,20.38853,-42.50888,0.0,0.0,0.0,0.0,Night
2023-10-02 19:00:00,0.0,56.32561,2.445759,20.38403,-43.26088,0.0,0.0,0.0,0.0,Night
2023-10-02 19:15:00,0.0,55.51949,2.231437,20.38372,-43.0083,0.0,0.0,0.0,0.0,Night
2023-10-02 19:30:00,0.0,54.99126,2.106262,20.37419,-43.43322,0.0,0.0,0.0,0.0,Night
2023-10-02 19:45:00,0.0,54.51385,2.090583,20.36963,-42.79663,0.0,0.0,0.0,0.0,Night
2023-10-02 20:00:00,0.0,53.93237,2.402452,20.38134,-42.30563,0.0,0.0,0.0,0.0,Night
2023-10-02 20:15:00,0.0,53.33736,1.929321,20.37515,-42.76232,0.0,0.0,0.0,0.0,Night
2023-10-02 20:30:00,0.0,53.04969,1.546041,20.37596,-43.68115,0.0,0.0,0.0,0.0,Night
2023-10-02 20:45:00,0.0,52.7537,1.226779,20.37005,-43.7287,0.0,0.0,0.0,0.0,Night
2023-10-02 21:00:00,0.0,52.52973,1.107276,20.37689,-43.08714,0.0,0.0,0.0,0.0,Night
2023-10-02 21:15:00,0.0,52.42573,0.9340521,20.38079,-43.22401,0.0,0.0,0.0,0.0,Night
2023-10-02 21:30:00,0.0,52.05213,0.8923215,20.37863,-43.25675,0.0,0.0,0.0,0.0,Night
2023-10-02 21:45:00,0.0,51.69917,0.9205745,20.38284,-43.28585,0.0,0.0,0.0,0.0,Night
2023-10-02 22:00:00,0.0,51.62637,0.4714797,20.38647,-43.66313,0.0,0.0,0.0,0.0,Night
2023-10-02 22:15:00,0.0,51.65076,0.8756815,20.38229,-43.98853,0.0,0.0,0.0,0.0,Night
2023-10-02 22:30:00,0.0,51.635,1.10989,20.37537,-44.09404,0.0,0.0,0.0,0.0,Night
2023-10-02 22:45:00,0.0,51.56775,1.147298,20.37495,-45.35577,0.0,0.0,0.0,0.0,Night
2023-10-02 23:00:00,0.0,51.5049,1.296635,20.35695,-46.437,0.0,0.0,0.0,0.0,Night
2023-10-02 23:15:00,0.0,51.32955,2.301857,20.36169,-46.21013,0.0,0.0,0.0,0.0,Night
2023-10-02 23:30:00,0.0,50.89669,1.895048,20.35233,-46.79967,0.0,0.0,0.0,0.0,Night
2023-10-02 23:45:00,0.0,50.76596,0.7616123,20.35442,-45.35984,0.0,0.0,0.0,0.0,Night
2023-10-03 00:00:00,0.01058657,50.68621,0.8494995,20.37788,-43.83103,0.0,0.0,0.0,0.0,Night
2023-10-03 00:15:00,0.3872526,50.87818,2.638547,20.36909,-45.36333,0.0,0.0,0.0,0.0,Night
2023-10-03 00:30:00,0.1169397,51.25263,3.364018,20.36869,-44.81555,0.0,0.0,0.0,0.0,Night
2023-10-03 00:45:00,0.0,51.61994,2.775583,20.36684,-44.46196,0.0,0.0,0.0,0.0,Night
2023-10-03 01:00:00,0.0,51.77132,2.553731,20.3689,-44.12247,0.0,0.0,0.0,0.0,Night
2023-10-03 01:15:00,0.0,51.73167,2.845827,20.37769,-44.87045,0.0,0.0,0.0,0.0,Night
2023-10-03 01:30:00,0.0,51.54948,3.1091,20.36369,-45.29271,0.0,0.0,0.0,0.0,Night
2023-10-03 01:45:00,0.0,51.33362,2.292653,20.36099,-44.96484,0.0,0.0,0.0,0.0,Night
2023-10-03 02:00:00,0.0,51.42342,1.714449,20.37193,-43.90549,0.0,0.0,0.0,0.0,Night
2023-10-03 02:15:00,0.0,51.47144,1.641897,20.36488,-44.0539,0.0,0.0,0.0,0.0,Night
2023-10-03 02:30:00,0.0,51.51848,2.440375,20.36742,-43.78546,0.0,0.0,0.0,0.0,Night
2023-10-03 02:45:00,0.0,51.4972,2.515459,20.36427,-43.73003,0.0,0.0,0.0,0.0,Night
2023-10-03 03:00:00,0.0,51.47961,2.277016,20.36752,-44.71684,0.0,0.0,0.0,0.0,Night
2023-10-03 03:15:00,0.0,51.51722,1.713451,20.35951,-45.1115,0.0,0.0,0.0,0.0,Night
2023-10-03 03:30:00,0.0,51.50448,1.786911,20.36455,-45.4584,0.0,0.0,0.0,0.0,Night
2023-10-03 03:45:00,0.0,51.59988,2.597888,20.36593,-45.72972,0.0,0.0,0.0,0.0,Night
2023-10-03 04:00:00,0.0,51.47819,2.057553,20.36387,-45.49866,0.0,0.0,0.0,0.0,Night
2023-10-03 04:15:00,0.0,51.37611,2.137117,20.37347,-44.51788,0.0,0.0,0.0,0.0,Night
2023-10-03 04:30:00,0.0,51.36439,2.534127,20.37085,-44.25137,0.0,0.0,0.0,0.0,Night
2023-10-03 04:45:00,0.0,51.28315,2.261716,20.37484,-43.81725,0.0,0.0,0.0,0.0,Night
2023-10-03 05:00:00,0.0,51.26486,1.959735,20.38107,-42.57049,0.0,0.0,0.0,0.0,Night
2023-10-03 05:15:00,0.0,51.2767,1.408383,20.38168,-41.65519,0.0,0.0,0.0,0.0,Night
2023-10-03 05:30:00,0.0,51.36845,1.485528,20.39238,-39.49912,0.0,0.0,0.0,0.0,Night
2023-10-03 05:45:00,0.0,51.4137,1.524679,20.38532,-39.55772,0.0,0.0,0.0,0.0,Night
2023-10-03 06:00:00,0.0,51.60658,2.338027,20.38233,-39.8527,0.0,0.0,0.0,0.0,Night
2023-10-03 06:15:00,0.0,51.61103,3.051554,20.39498,-38.68823,0.0,0.0,0.0,0.0,Night
2023-10-03 06:30:00,0.045,51.56319,1.976142,20.39296,-38.08893,0.0,0.0,0.0,0.0,Night
2023-10-03 06:45:00,1.990954,51.56405,2.447568,20.39681,-35.3239,1.208667,1.1935,1.729,0.2468333,Day
2023-10-03 07:00:00,10.14079,51.4068,2.103314,20.39901,78.24978,21.95967,20.854,24.40817,22.99083,Day
2023-10-03 07:15:00,28.94191,51.26778,3.590878,20.4065,346.1022,88.86,87.9135,90.65234,89.26266,Day
2023-10-03 07:30:00,44.0183,51.42218,2.819153,20.41179,571.7399,141.9698,138.1892,140.2837,147.2988,Day
2023-10-03 07:45:00,71.40305,51.83313,2.525599,20.40206,983.9215,243.631,255.0548,253.6843,246.6148,Day
2023-10-03 08:00:00,74.35671,52.20452,2.181033,20.37741,992.8765,244.8912,257.8012,254.4077,252.6623,Day
2023-10-03 08:15:00,121.6149,52.58106,2.145573,20.38472,1683.581,411.032,413.2425,426.957,437.02,Day
2023-10-03 08:30:00,212.5208,53.12429,3.080138,20.39457,2846.616,710.2292,837.2338,805.4898,735.4539,Day
2023-10-03 08:45:00,260.5546,53.84256,2.970611,20.3914,4301.465,1022.294,989.963,825.5283,1221.708,Day
2023-10-03 09:00:00,701.608,54.82783,2.635324,20.31299,7915.23,2080.399,2029.711,1505.645,2261.49,Day
2023-10-03 09:15:00,916.2344,56.49913,2.459277,20.29506,8135.721,2121.191,2483.373,1645.381,2338.01,Day
2023-10-03 09:30:00,965.6889,54.81771,3.377778,20.3021,8731.802,2378.647,2225.116,1462.627,2222.532,Day
