Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,"Inverter A, AC Power","Inverter B, AC Power","Inverter C, AC Power","Inverter D, AC Power","Inverter E, AC Power",Day/Night
2023-10-08 12:00:00,2299.96,-999.0,-999.0,-999.0,2299.96,453.0,460.04,465.96,462.0,458.96,Day
2023-10-08 12:15:00,2314.88,-999.0,-999.0,-999.0,2314.88,456.96,462.04,467.96,465.96,461.96,Day
2023-10-08 12:30:00,2321.24,-999.0,-999.0,-999.0,2321.24,459.04,464.0,469.08,466.04,463.08,Day
2023-10-08 12:45:00,2340.68,-999.0,-999.0,-999.0,2340.68,461.92,469.88,474.0,468.96,465.92,Day
2023-10-08 13:00:00,2341.8,-999.0,-999.0,-999.0,2341.8,462.0,468.92,475.04,468.92,466.92,Day
2023-10-08 13:15:00,2317.44,-999.0,-999.0,-999.0,2317.44,457.12,464.08,471.08,461.08,464.08,Day
2023-10-08 13:30:00,2071.36,-999.0,-999.0,-999.0,2071.36,455.08,461.08,467.04,227.08,461.08,Day
2023-10-08 13:45:00,2059.28,-999.0,-999.0,-999.0,2059.28,453.04,458.04,465.08,226.08,457.04,Day
2023-10-08 14:00:00,2250.36,-999.0,-999.0,-999.0,2250.36,444.04,450.12,458.08,447.16,450.96,Day
2023-10-08 14:15:00,2198.28,-999.0,-999.0,-999.0,2198.28,432.08,440.12,446.04,440.12,439.92,Day
2023-10-08 14:30:00,2141.2,-999.0,-999.0,-999.0,2141.2,421.08,430.0,434.04,430.08,426.0,Day
2023-10-08 14:45:00,2074.92,-999.0,-999.0,-999.0,2074.92,409.0,415.92,420.0,417.0,413.0,Day
2023-10-08 15:00:00,2005.68,-999.0,-999.0,-999.0,2005.68,395.88,401.92,404.96,402.96,399.96,Day
2023-10-08 15:15:00,1923.16,-999.0,-999.0,-999.0,1923.1599999999999,380.96,385.0,389.08,385.04,383.08,Day
2023-10-08 15:30:00,1808.24,-999.0,-999.0,-999.0,1808.2399999999998,359.0,364.0,367.12,362.0,356.12,Day
2023-10-08 15:45:00,1687.08,-999.0,-999.0,-999.0,1687.08,331.96,341.96,344.12,337.0,332.04,Day
2023-10-08 16:00:00,1575.12,-999.0,-999.0,-999.0,1575.12,306.0,316.96,321.08,317.04,314.04,Day
2023-10-08 16:15:00,1444.24,-999.0,-999.0,-999.0,1444.2399999999998,282.12,286.92,292.08,293.04,290.08,Day
2023-10-08 16:30:00,1294.88,-999.0,-999.0,-999.0,1294.88,255.64,256.48,259.1,263.06,260.6,Day
2023-10-08 16:45:00,1140.66,-999.0,-999.0,-999.0,1140.66,225.54,228.52,228.02,231.54,227.04,Day
2023-10-08 17:00:00,972.3,-999.0,-999.0,-999.0,972.3000000000001,192.46,196.96,197.44,196.96,188.48,Day
2023-10-08 17:15:00,783.15,-999.0,-999.0,-999.0,783.1499999999999,156.9,160.96,162.92,158.42,143.95,Day
2023-10-08 17:30:00,586.14,-999.0,-999.0,-999.0,586.14,121.72,124.01,126.47,116.71,97.23,Day
2023-10-08 17:45:00,390.51,-999.0,-999.0,-999.0,390.51000000000005,86.28,87.52,89.24,73.105,54.365,Day
2023-10-08 18:00:00,217.085,-999.0,-999.0,-999.0,217.085,50.27,52.88,54.615,35.5675,23.7525,Day
2023-10-08 18:15:00,89.058,-999.0,-999.0,-999.0,89.05799999999999,19.392,22.215,24.49,13.2865,9.6745,Day
2023-10-08 18:30:00,21.908,-999.0,-999.0,-999.0,21.908,3.74,4.696,5.976,3.695,3.801,Day
2023-10-08 18:45:00,3.655,-999.0,-999.0,-999.0,3.655,0.598,0.851,0.851,0.601,0.754,Day
2023-10-08 19:00:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 19:15:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 19:30:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 19:45:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 20:00:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 20:15:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 20:30:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 20:45:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 21:00:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 21:15:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 21:30:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 21:45:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 22:00:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 22:15:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 22:30:00,-0.05,-999.0,-999.0,-999.0,-0.05,-0.05,0.0,0.0,0.0,0.0,Night
2023-10-08 22:45:00,-0.05,-999.0,-999.0,-999.0,-0.05,-0.05,0.0,0.0,0.0,0.0,Night
2023-10-08 23:00:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 23:15:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 23:30:00,-0.05,-999.0,-999.0,-999.0,-0.05,0.0,0.0,0.0,0.0,-0.05,Night
2023-10-08 23:45:00,-0.05,-999.0,-999.0,-999.0,-0.05,0.0,0.0,0.0,0.0,-0.05,Night
2023-10-09 00:00:00,-0.05,-999.0,-999.0,-999.0,-0.05,-0.05,0.0,0.0,0.0,0.0,Night
2023-10-09 00:15:00,-0.05,-999.0,-999.0,-999.0,-0.05,-0.05,0.0,0.0,0.0,0.0,Night
2023-10-09 00:30:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 00:45:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 01:00:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 01:15:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 01:30:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 01:45:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 02:00:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 02:15:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 02:30:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 02:45:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 03:00:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 03:15:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 03:30:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 03:45:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 04:00:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 04:15:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 04:30:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 04:45:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 05:00:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 05:15:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 05:30:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 05:45:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 06:00:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 06:15:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 06:30:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 06:45:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 07:00:00,-0.05,-999.0,-999.0,-999.0,-0.05,-0.05,0.0,0.0,0.0,0.0,Night
2023-10-09 07:15:00,10.231,-999.0,-999.0,-999.0,10.231,2.638,2.75,2.4055,2.4375,0.0,Day
2023-10-09 07:30:00,50.815,-999.0,-999.0,-999.0,50.815,15.003,12.06,6.9995,16.7525,0.0,Day
2023-10-09 07:45:00,143.539,-999.0,-999.0,-999.0,143.539,40.195,35.19,21.964,46.19,0.0,Day
2023-10-09 08:00:00,283.285,-999.0,-999.0,-999.0,283.285,74.14,70.14,57.37,81.635,0.0,Day
2023-10-09 08:15:00,442.09,-999.0,-999.0,-999.0,442.09000000000003,111.26,107.03,106.02,117.78,0.0,Day
2023-10-09 08:30:00,599.31,-999.0,-999.0,-999.0,599.31,148.96,144.79,150.54,155.02,0.0,Day
2023-10-09 08:45:00,749.14,-999.0,-999.0,-999.0,749.14,185.5,183.54,187.58,192.52,0.0,Day
2023-10-09 09:00:00,894.2,-999.0,-999.0,-999.0,894.2,220.54,222.04,224.06,227.56,0.0,Day
2023-10-09 09:15:00,1019.96,-999.0,-999.0,-999.0,1019.96,252.12,254.64,255.08,258.12,0.0,Day
2023-10-09 09:30:00,1273.64,-999.0,-999.0,-999.0,1273.6399999999999,278.12,280.16,281.12,285.12,149.12,Day
2023-10-09 09:45:00,1535.72,-999.0,-999.0,-999.0,1535.72,302.88,304.92,305.96,310.92,311.04,Day
2023-10-09 10:00:00,1655.4,-999.0,-999.0,-999.0,1655.4,325.88,328.84,329.88,335.8,335.0,Day
2023-10-09 10:15:00,1766.44,-999.0,-999.0,-999.0,1766.44,347.12,351.04,353.08,359.12,356.08,Day
2023-10-09 10:30:00,1865.72,-999.0,-999.0,-999.0,1865.72,366.12,372.12,373.16,378.24,376.08,Day
2023-10-09 10:45:00,1950.84,-999.0,-999.0,-999.0,1950.8400000000001,383.12,389.16,390.16,394.2,394.2,Day
2023-10-09 11:00:00,2020.64,-999.0,-999.0,-999.0,2020.6400000000003,398.12,403.04,404.12,407.2,408.16,Day
2023-10-09 11:15:00,2083.56,-999.0,-999.0,-999.0,2083.56,410.12,415.04,417.12,420.12,421.16,Day
2023-10-09 11:30:00,2148.28,-999.0,-999.0,-999.0,2148.28,423.04,427.04,431.08,433.0,434.12,Day
2023-10-09 11:45:00,2191.8,-999.0,-999.0,-999.0,2191.8,432.0,436.88,439.0,440.92,443.0,Day
2023-10-09 12:00:00,2221.48,-999.0,-999.0,-999.0,2221.48,438.08,443.12,444.2,447.04,449.04,Day
2023-10-09 12:15:00,2245.52,-999.0,-999.0,-999.0,2245.52,443.04,447.2,449.16,452.08,454.04,Day
2023-10-09 12:30:00,2261.16,-999.0,-999.0,-999.0,2261.16,446.0,449.08,450.08,456.08,459.92,Day
2023-10-09 12:45:00,2277.52,-999.0,-999.0,-999.0,2277.52,449.92,452.88,452.96,458.96,462.8,Day
2023-10-09 13:00:00,2271.8,-999.0,-999.0,-999.0,2271.8,448.04,451.88,452.92,459.04,459.92,Day
2023-10-09 13:15:00,2251.28,-999.0,-999.0,-999.0,2251.28,443.08,447.08,448.04,457.04,456.04,Day
2023-10-09 13:30:00,2236.52,-999.0,-999.0,-999.0,2236.52,440.88,444.0,444.92,452.84,453.88,Day
2023-10-09 13:45:00,2221.32,-999.0,-999.0,-999.0,2221.3199999999997,437.8,440.0,442.84,448.92,451.76,Day
2023-10-09 14:00:00,2194.92,-999.0,-999.0,-999.0,2194.92,433.0,435.16,437.96,443.0,445.8,Day
2023-10-09 14:15:00,2146.88,-999.0,-999.0,-999.0,2146.88,424.0,426.08,427.96,433.0,435.84,Day
2023-10-09 14:30:00,2107.92,-999.0,-999.0,-999.0,2107.92,414.96,417.96,420.0,427.08,427.92,Day
2023-10-09 14:45:00,2025.28,-999.0,-999.0,-999.0,2025.2800000000002,410.08,419.04,411.08,370.16,414.92,Day
2023-10-09 15:00:00,1513.06,-999.0,-999.0,-999.0,1513.06,307.54,318.58,311.98,258.56,316.4,Day
2023-10-09 15:15:00,1455.1,-999.0,-999.0,-999.0,1455.1,284.5,289.58,294.02,287.52,299.48,Day
2023-10-09 15:30:00,1766.2,-999.0,-999.0,-999.0,1766.2,349.04,353.08,356.04,356.04,352.0,Day
2023-10-09 15:45:00,1640.28,-999.0,-999.0,-999.0,1640.28,324.08,330.12,331.0,329.0,326.08,Day
2023-10-09 16:00:00,1523.2,-999.0,-999.0,-999.0,1523.2,296.12,304.12,305.96,308.96,308.04,Day
2023-10-09 16:15:00,1388.52,-999.0,-999.0,-999.0,1388.5199999999998,269.2,274.12,277.04,285.08,283.08,Day
2023-10-09 16:30:00,1243.38,-999.0,-999.0,-999.0,1243.3799999999999,245.12,245.02,246.04,254.12,253.08,Day
2023-10-09 16:45:00,1089.7,-999.0,-999.0,-999.0,1089.7,215.58,217.02,215.98,221.58,219.54,Day
2023-10-09 17:00:00,924.64,-999.0,-999.0,-999.0,924.64,182.58,185.54,185.96,189.54,181.02,Day
2023-10-09 17:15:00,736.76,-999.0,-999.0,-999.0,736.76,147.5,149.42,152.46,151.46,135.92,Day
2023-10-09 17:30:00,541.6,-999.0,-999.0,-999.0,541.6,112.74,113.44,116.0,109.21,90.21,Day
2023-10-09 17:45:00,259.251,-999.0,-999.0,-999.0,259.25100000000003,54.8935,55.04,56.196,51.519,41.6025,Day
2023-10-09 18:00:00,73.135,-999.0,-999.0,-999.0,73.135,14.557,14.465,14.9635,14.683,14.4665,Day
2023-10-09 18:15:00,53.5345,-999.0,-999.0,-999.0,53.534499999999994,10.5585,10.8425,11.1995,10.6385,10.2955,Day
2023-10-09 18:30:00,14.8635,-999.0,-999.0,-999.0,14.8635,2.655,3.441,3.3015,2.7645,2.7015,Day
2023-10-09 18:45:00,0.853,-999.0,-999.0,-999.0,0.853,0.0,0.5035,0.3495,0.0,0.0,Night
2023-10-09 19:00:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 19:15:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 19:30:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 19:45:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 20:00:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 20:15:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 20:30:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 20:45:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 21:00:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 21:15:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 21:30:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 21:45:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 22:00:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 22:15:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 22:30:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 22:45:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 23:00:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 23:15:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 23:30:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 23:45:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 00:00:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 00:15:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 00:30:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 00:45:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 01:00:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 01:15:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 01:30:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 01:45:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 02:00:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 02:15:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 02:30:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 02:45:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 03:00:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 03:15:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 03:30:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 03:45:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 04:00:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 04:15:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 04:30:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 04:45:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 05:00:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 05:15:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 05:30:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 05:45:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 06:00:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 06:15:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 06:30:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 06:45:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 07:00:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 07:15:00,15.907,-999.0,-999.0,-999.0,15.906999999999998,3.1405,3.2975,2.9375,3.1405,3.391,Day
2023-10-10 07:30:00,57.5395,-999.0,-999.0,-999.0,57.539500000000004,10.9855,10.8925,8.9375,12.2055,14.5185,Day
2023-10-10 07:45:00,74.396,-999.0,-999.0,-999.0,74.396,14.286,14.1925,12.4385,15.849,17.63,Day
2023-10-10 08:00:00,82.901,-999.0,-999.0,-999.0,82.90100000000001,16.2535,16.6,16.251,17.289,16.5075,Day
2023-10-10 08:15:00,312.9675,-999.0,-999.0,-999.0,312.9675,67.0825,65.2625,51.8225,69.525,59.275,Day
2023-10-10 08:30:00,642.53,-999.0,-999.0,-999.0,642.5300000000001,132.29,129.32,117.57,137.02,126.33,Day
2023-10-10 08:45:00,845.0,-999.0,-999.0,-999.0,845.0,166.04,165.62,169.06,173.1,171.18,Day
2023-10-10 09:00:00,1016.38,-999.0,-999.0,-999.0,1016.38,199.04,200.58,203.52,208.12,205.12,Day
2023-10-10 09:15:00,1222.64,-999.0,-999.0,-999.0,1222.64,239.98,241.9,245.02,248.82,246.92,Day
2023-10-10 09:30:00,1431.64,-999.0,-999.0,-999.0,1431.6399999999999,279.92,285.88,284.04,291.84,289.96,Day
2023-10-10 09:45:00,1260.81,-999.0,-999.0,-999.0,1260.81,203.71,226.02,280.96,225.04,325.08,Day
2023-10-10 10:00:00,1352.03,-999.0,-999.0,-999.0,1352.03,155.73,261.1,322.96,251.12,361.12,Day
2023-10-10 10:15:00,1417.34,-999.0,-999.0,-999.0,1417.3399999999997,195.96,294.58,324.08,275.6,327.12,Day
2023-10-10 10:30:00,1203.78,-999.0,-999.0,-999.0,1203.78,160.54,332.58,199.08,307.52,204.06,Day
2023-10-10 10:45:00,1430.02,-999.0,-999.0,-999.0,1430.02,201.6,441.16,166.1,455.08,166.08,Day
2023-10-10 11:00:00,1356.6,-999.0,-999.0,-999.0,1356.6,240.62,361.2,204.6,343.58,206.6,Day
2023-10-10 11:15:00,1492.56,-999.0,-999.0,-999.0,1492.56,336.62,317.12,245.62,247.62,345.58,Day
2023-10-10 11:30:00,1814.58,-999.0,-999.0,-999.0,1814.58,471.96,261.5,384.08,218.08,478.96,Day
2023-10-10 11:45:00,2022.7,-999.0,-999.0,-999.0,2022.7,463.96,317.66,470.04,302.04,469.0,Day
2023-10-10 12:00:00,2252.16,-999.0,-999.0,-999.0,2252.1600000000003,442.04,462.16,421.92,466.12,459.92,Day
2023-10-10 12:15:00,1966.34,-999.0,-999.0,-999.0,1966.34,396.96,422.04,300.38,397.12,449.84,Day
2023-10-10 12:30:00,1880.5,-999.0,-999.0,-999.0,1880.5,348.96,436.0,302.46,410.04,383.04,Day
2023-10-10 12:45:00,2021.96,-999.0,-999.0,-999.0,2021.96,399.16,424.04,429.08,366.56,403.12,Day
2023-10-10 13:00:00,2153.64,-999.0,-999.0,-999.0,2153.6400000000003,460.08,401.04,463.04,353.44,476.04,Day
2023-10-10 13:15:00,2215.28,-999.0,-999.0,-999.0,2215.2799999999997,479.8,402.84,418.88,483.8,429.96,Day
2023-10-10 13:30:00,2057.06,-999.0,-999.0,-999.0,2057.06,495.92,401.8,289.46,435.88,434.0,Day
2023-10-10 13:45:00,1978.76,-999.0,-999.0,-999.0,1978.76,475.12,459.08,258.5,426.04,360.02,Day
2023-10-10 14:00:00,2099.62,-999.0,-999.0,-999.0,2099.62,448.12,458.2,381.08,463.16,349.06,Day
2023-10-10 14:15:00,1838.12,-999.0,-999.0,-999.0,1838.12,357.0,345.98,339.56,335.54,460.04,Day
2023-10-10 14:30:00,1052.02,-999.0,-999.0,-999.0,1052.02,202.4,187.88,187.88,177.38,296.48,Day
2023-10-10 14:45:00,674.5225,-999.0,-999.0,-999.0,674.5225,134.0,136.0,126.0425,141.98,136.5,Day
2023-10-10 15:00:00,1350.463,-999.0,-999.0,-999.0,1350.4632,269.6,272.14,265.6032,271.06,272.06,Day
2023-10-10 15:15:00,1603.06,-999.0,-999.0,-999.0,1603.06,347.0,317.56,311.54,350.0,276.96,Day
2023-10-10 15:30:00,1363.86,-999.0,-999.0,-999.0,1363.8600000000001,299.0,269.52,264.42,307.04,223.88,Day
2023-10-10 15:45:00,1539.6,-999.0,-999.0,-999.0,1539.6,305.16,309.16,311.08,310.12,304.08,Day
2023-10-10 16:00:00,1238.72,-999.0,-999.0,-999.0,1238.72,268.64,219.16,244.66,230.6,275.66,Day
2023-10-10 16:15:00,639.5,-999.0,-999.0,-999.0,639.5,149.73,98.76,124.27,109.74,157.0,Day
2023-10-10 16:30:00,701.68,-999.0,-999.0,-999.0,701.6800000000001,137.69,138.66,138.69,143.18,143.46,Day
2023-10-10 16:45:00,975.6,-999.0,-999.0,-999.0,975.5999999999999,193.54,192.5,192.04,198.98,198.54,Day
2023-10-10 17:00:00,827.26,-999.0,-999.0,-999.0,827.26,165.04,165.1,166.14,167.94,163.04,Day
2023-10-10 17:15:00,651.93,-999.0,-999.0,-999.0,651.9300000000001,129.96,132.78,135.06,132.65,121.48,Day
2023-10-10 17:30:00,353.1275,-999.0,-999.0,-999.0,353.1275,76.74,70.24,72.375,69.355,64.4175,Day
2023-10-10 17:45:00,130.695,-999.0,-999.0,-999.0,130.695,31.6375,24.1225,25.435,23.935,25.565,Day
2023-10-10 18:00:00,71.705,-999.0,-999.0,-999.0,71.705,14.03,14.684,14.2775,14.4325,14.281,Day
2023-10-10 18:15:00,35.532,-999.0,-999.0,-999.0,35.532000000000004,7.058,7.5135,6.92,6.9345,7.106,Day
2023-10-10 18:30:00,14.3245,-999.0,-999.0,-999.0,14.3245,2.9055,2.952,2.7025,2.812,2.9525,Day
2023-10-10 18:45:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 19:00:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 19:15:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 19:30:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 19:45:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 20:00:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 20:15:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 20:30:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 20:45:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 21:00:00,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
