Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,Fruitland Creek - Inverter 4 - AC power [W] - P_AC,Fruitland Creek - Inverter 5 - AC power [W] - P_AC,Fruitland Creek - Inverter 9 - AC power [W] - P_AC,Fruitland Creek - Inverter 3 - AC power [W] - P_AC,Fruitland Creek - Inverter 6 - AC power [W] - P_AC,Fruitland Creek - Inverter 8 - AC power [W] - P_AC,Fruitland Creek - Inverter 1 - AC power [W] - P_AC,Fruitland Creek - Inverter 10 - AC power [W] - P_AC,Fruitland Creek - Inverter 7 - AC power [W] - P_AC,Fruitland Creek - POA - Irradiance [Wh/m²] - SRAD,Day/Night
2023-10-01 00:00:00,-999.0,-999.0,-999.0,,-999.0,,,,,,,,,,,Unknown
2023-10-01 00:15:00,-999.0,3.685,0.422,12494.039,-1985.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.114,Unknown
2023-10-01 00:30:00,-999.0,3.695,0.311,12504.675,-1996.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.319,Unknown
2023-10-01 00:45:00,-999.0,3.374,0.074,12518.554,-1987.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,Unknown
2023-10-01 01:00:00,-999.0,3.129,0.277,12529.932,-2003.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.291,Unknown
2023-10-01 01:15:00,-999.0,3.104,0.231,12542.68,-2002.682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.415,Unknown
2023-10-01 01:30:00,-999.0,3.151,0.111,12550.296,-2001.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.449,Unknown
2023-10-01 01:45:00,-999.0,2.955,0.098,12549.301,-1980.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,Unknown
2023-10-01 02:00:00,-999.0,2.698,0.381,12552.687,-2001.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.475,Unknown
2023-10-01 02:15:00,-999.0,2.623,0.318,12564.885,-2022.923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.659,Unknown
2023-10-01 02:30:00,-999.0,2.562,0.079,12568.347,-1988.589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.687,Unknown
2023-10-01 02:45:00,-999.0,2.448,0.42,12573.615,-2016.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.257,Unknown
2023-10-01 03:00:00,-999.0,2.365,0.517,12578.195,-2009.755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.134,Unknown
2023-10-01 03:15:00,-999.0,2.041,0.035,12582.827,-2020.747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.842,Unknown
2023-10-01 03:30:00,-999.0,1.901,0.133,12577.896,-2004.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.361,Unknown
2023-10-01 03:45:00,-999.0,2.064,0.437,12628.939,-2051.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.526,Unknown
2023-10-01 04:00:00,-999.0,1.91,0.463,12631.672,-2041.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.419,Unknown
2023-10-01 04:15:00,-999.0,1.753,0.497,12622.856,-2058.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.183,Unknown
2023-10-01 04:30:00,-999.0,1.615,0.06,12615.051,-2046.973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.306,Unknown
2023-10-01 04:45:00,-999.0,1.638,0.2,12607.091,-2019.737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,Unknown
2023-10-01 05:00:00,-999.0,1.554,0.255,12603.288,-2027.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.282,Unknown
2023-10-01 05:15:00,-999.0,1.485,0.306,12580.771,-2021.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.065,Unknown
2023-10-01 05:30:00,-999.0,1.556,0.213,12577.861,-2025.279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,Unknown
2023-10-01 05:45:00,-999.0,1.694,0.143,12571.413,-2019.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,Unknown
2023-10-01 06:00:00,-999.0,1.5,0.057,12563.468,-2018.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.089,Unknown
2023-10-01 06:15:00,-999.0,1.311,0.574,12545.023,-2034.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.069,Unknown
2023-10-01 06:30:00,-999.0,1.267,0.508,12531.159,-2017.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.235,Unknown
2023-10-01 06:45:00,-999.0,1.235,0.113,12518.406,-2023.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.449,Unknown
2023-10-01 07:00:00,-999.0,1.196,0.019,12503.33,-2000.716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.867,Unknown
2023-10-01 07:15:00,131.0,1.209,0.19,12511.807,412.112,211.667,195.333,,148.0,,163.5,162.0,,,1.356,Day
2023-10-01 07:30:00,1447.667,1.308,0.066,12587.351,13861.298,1608.0,1483.333,1.0,1565.667,1.0,1486.667,1561.667,1.0,1.0,13.456,Day
2023-10-01 07:45:00,5026.0,1.693,0.191,12597.179,44738.355,4571.333,3863.333,1.0,4824.0,1.0,4999.0,5343.333,1.0,1.0,47.975,Day
2023-10-01 08:00:00,12243.0,3.066,0.445,12607.728,102815.512,10263.333,7912.0,1.0,12340.667,1.0,11613.0,12703.667,1.0,1.0,106.1,Day
2023-10-01 08:15:00,22127.0,5.466,0.464,12629.91,191438.436,19472.333,15340.0,1.0,22878.667,15791.667,20816.667,22737.222,1.0,15271.667,163.109,Day
2023-10-01 08:30:00,30855.0,8.194,0.381,12617.848,284283.585,29633.0,25502.333,1.0,32179.333,27725.0,30209.555,31530.667,1.0,26652.5,206.893,Day
2023-10-01 08:45:00,44623.667,10.652,0.592,12609.053,427529.934,44319.0,41621.333,1.0,46684.333,1.0,43268.0,45708.0,1.0,1.0,295.135,Day
2023-10-01 09:00:00,56646.0,13.369,0.256,12614.393,551464.131,57904.0,55124.0,1.0,59203.333,46340.0,53790.667,57932.667,1.0,48640.0,351.399,Day
2023-10-01 09:15:00,68101.333,16.681,0.39,12656.683,668410.082,70114.0,67407.667,1.0,71434.667,1.0,63625.667,69759.0,1.0,1.0,405.169,Day
2023-10-01 09:30:00,79644.667,18.529,0.591,12639.743,783445.947,82466.333,79833.0,1.0,83604.667,1.0,72252.667,81204.667,1.0,1.0,463.133,Day
2023-10-01 09:45:00,90147.333,20.789,0.877,12651.037,891038.469,94002.333,90897.667,1.0,95144.0,1.0,81559.333,91609.667,1.0,1.0,519.821,Day
2023-10-01 10:00:00,101147.333,22.313,1.596,12641.233,1002393.919,105607.667,103603.0,1.0,106641.667,1.0,94615.0,103319.0,1.0,1.0,578.349,Day
2023-10-01 10:15:00,110384.667,24.144,1.584,12650.507,1099367.414,115696.667,113589.667,1.0,116830.0,1.0,107679.667,112663.0,1.0,1.0,632.922,Day
2023-10-01 10:30:00,120088.0,24.851,1.894,12670.791,1200285.321,125987.667,124258.0,1.0,126791.333,1.0,124546.0,121973.0,1.0,1.0,684.605,Day
2023-10-01 10:45:00,127092.333,25.465,2.054,12664.405,1186675.13,133312.333,132730.889,1.0,134913.445,134982.083,133905.333,129484.667,1.0,129056.833,719.091,Day
2023-10-01 11:00:00,134483.0,26.357,2.109,12668.622,1276726.775,141551.111,140451.0,1.0,143068.333,140045.667,143419.333,137291.667,1.0,137683.555,769.345,Day
2023-10-01 11:15:00,140740.333,27.667,1.995,12670.629,1338788.693,148687.222,147577.555,1.0,149317.667,147716.25,149808.333,143287.333,1.0,146980.0,805.216,Day
2023-10-01 11:30:00,144581.111,31.239,1.677,12666.639,1362945.122,153163.667,152272.667,1.0,153475.778,152495.667,143310.667,146959.333,1.0,152015.5,834.403,Day
2023-10-01 11:45:00,146968.667,32.723,1.378,12669.653,1375966.436,155592.333,154912.667,1.0,156159.0,1.0,126356.333,149551.333,1.0,1.0,851.687,Day
2023-10-01 12:00:00,152300.333,35.46,1.623,12665.997,1368706.769,161766.0,161723.0,1.0,161793.667,163755.0,95933.667,154969.0,1.0,162152.5,879.388,Day
2023-10-01 12:15:00,154723.333,37.943,1.414,12682.727,1373236.263,164393.0,164327.333,1.0,164423.0,165763.667,89064.555,157421.555,1.0,164000.667,903.718,Day
2023-10-01 12:30:00,157234.0,38.771,1.473,12687.46,1375591.749,167524.333,168047.0,1.0,167444.667,170227.167,61481.0,160291.0,1.0,167976.5,917.853,Day
2023-10-01 12:45:00,159355.667,39.687,1.387,12683.921,1404213.744,169803.333,170671.667,1.0,169858.667,172776.778,86242.333,162178.667,1.0,170487.667,931.056,Day
2023-10-01 13:00:00,159047.445,40.669,1.447,12676.701,1347222.241,169274.333,169997.778,1.0,169342.222,172261.0,62954.333,161561.0,1.0,170152.222,931.245,Day
2023-10-01 13:15:00,159236.667,41.117,1.506,12689.345,1388172.981,169577.555,170209.0,1.0,169684.0,172971.889,73457.667,161706.889,1.0,170421.667,930.881,Day
2023-10-01 13:30:00,158935.333,40.783,1.416,12703.469,1392222.72,169228.0,170205.0,1.0,169393.445,173007.0,87583.0,161455.333,1.0,170189.222,925.467,Day
2023-10-01 13:45:00,156020.0,40.807,1.521,12710.45,1414086.172,166799.667,167914.667,1.0,166341.0,171075.222,119975.111,158546.0,1.0,168105.0,908.577,Day
2023-10-01 14:00:00,154667.778,40.903,1.46,12710.56,1397902.596,164933.445,165891.222,1.0,164436.445,169251.667,101348.222,156791.667,1.0,167156.0,897.131,Day
2023-10-01 14:15:00,152835.333,38.388,1.874,12709.869,1377197.645,163529.0,164367.333,1.0,163172.667,168362.445,81378.333,155313.667,1.0,165592.667,883.209,Day
2023-10-01 14:30:00,149066.555,38.255,1.803,12709.417,1396956.385,159257.111,160915.0,1.0,158747.445,165166.333,144260.889,151307.333,1.0,161996.0,855.936,Day
2023-10-01 14:45:00,146019.333,35.928,1.975,12708.446,1364299.585,156228.0,157530.333,1.0,155614.0,162414.889,129286.0,147828.555,1.0,158835.333,834.814,Day
2023-10-01 15:00:00,140598.667,35.174,1.831,12711.361,1336434.998,150421.555,152015.555,1.0,149768.778,157586.333,147231.667,142411.667,1.0,153978.333,801.835,Day
2023-10-01 15:15:00,135331.333,35.925,1.205,12682.708,1283114.795,144798.0,146494.0,1.0,144040.333,152369.0,140444.333,136889.555,1.0,148697.333,770.61,Day
2023-10-01 15:30:00,127787.667,34.501,2.16,12673.595,1217986.689,136785.0,139114.333,1.0,135750.555,145291.555,132271.667,129731.333,1.0,141604.667,725.986,Day
2023-10-01 15:45:00,120103.667,31.889,1.727,12680.96,1187870.797,127047.0,132504.333,1.0,127795.0,138940.667,123972.667,123147.667,1.0,134927.333,681.836,Day
2023-10-01 16:00:00,108763.5,33.457,1.511,12682.072,1131758.329,114016.667,122586.333,1.0,117094.222,130146.445,112254.223,114441.667,1.0,125579.667,632.769,Day
2023-10-01 16:15:00,95821.445,32.195,1.559,12672.918,1022913.97,100247.0,110716.333,1.0,105945.333,119620.333,101608.0,104501.555,1.0,114781.333,579.863,Day
2023-10-01 16:30:00,78924.0,30.466,1.807,12655.743,879908.189,83559.667,94549.0,1.0,91042.333,105954.778,87594.333,91222.555,1.0,100551.667,503.146,Day
2023-10-01 16:45:00,67402.555,28.657,1.955,12645.396,793434.896,74097.0,85228.333,1.0,81576.667,97180.333,78432.667,82790.889,1.0,92893.889,463.249,Day
2023-10-01 17:00:00,60594.667,28.161,1.736,12636.572,715706.093,66709.667,75360.0,1.0,74084.611,89084.0,70525.667,74463.0,1.0,86306.0,429.98,Day
2023-10-01 17:15:00,49177.667,28.116,0.985,12623.215,568048.996,53423.555,58164.667,1.0,59435.667,72702.333,56647.667,58114.0,1.0,71463.222,355.859,Day
2023-10-01 17:30:00,37506.0,25.937,1.779,12607.351,432457.895,40046.0,46125.667,1.0,44614.667,57629.333,43167.667,41789.0,1.0,57240.333,287.339,Day
2023-10-01 17:45:00,27185.667,24.224,1.628,12589.677,319398.573,28110.333,34919.555,1.0,32389.333,44710.333,31957.0,31315.0,1.0,45350.889,229.797,Day
2023-10-01 18:00:00,18206.667,22.344,1.065,12579.017,215339.728,18089.333,23129.0,1.0,20702.333,31559.667,21877.889,19654.889,1.0,33605.333,172.0,Day
2023-10-01 18:15:00,9988.445,20.588,0.635,12577.777,124480.383,9712.111,12807.778,1.0,11157.333,20577.667,12799.333,9897.0,1.0,21981.222,115.684,Day
2023-10-01 18:30:00,2270.667,17.41,0.433,12578.563,28113.977,2494.0,2889.0,1.0,2395.333,4703.667,3090.333,2307.778,1.0,5072.667,24.775,Day
2023-10-01 18:45:00,682.778,14.702,0.343,12564.303,8476.116,927.667,889.0,1.0,736.222,1563.222,899.667,681.0,,1675.333,4.97,Day
2023-10-01 19:00:00,42.333,12.496,0.581,12569.369,-1053.506,168.333,94.667,0.0,57.333,191.667,76.333,68.778,0.0,136.333,-2.578,Day
2023-10-01 19:15:00,20.0,11.663,1.127,12568.241,-3231.343,85.333,20.667,0.0,23.667,20.0,20.0,20.0,0.0,20.667,-3.963,Day
2023-10-01 19:30:00,20.0,12.016,1.491,12567.546,-1845.154,20.0,13.33,0.0,20.0,20.0,20.0,20.0,0.0,20.0,-2.351,Day
2023-10-01 19:45:00,-999.0,11.31,0.963,12572.921,-1503.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.119,Unknown
2023-10-01 20:00:00,-999.0,10.147,0.516,12582.807,-1538.809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.252,Unknown
2023-10-01 20:15:00,-999.0,9.299,0.606,12597.015,-1517.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.044,Unknown
2023-10-01 20:30:00,-999.0,8.845,0.555,12615.094,-1523.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.689,Unknown
2023-10-01 20:45:00,-999.0,8.803,0.555,12624.58,-1516.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.597,Unknown
2023-10-01 21:00:00,-999.0,9.205,0.957,12622.603,-1461.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.579,Unknown
2023-10-01 21:15:00,-999.0,8.375,0.817,12638.04,-1476.783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.271,Unknown
2023-10-01 21:30:00,-999.0,7.959,0.507,12664.361,-1549.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.309,Unknown
2023-10-01 21:45:00,-999.0,7.711,0.33,12670.471,-1924.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,Unknown
2023-10-01 22:00:00,-999.0,7.721,0.657,12686.787,-2083.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.222,Unknown
2023-10-01 22:15:00,-999.0,7.523,0.403,12675.113,-2103.811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.617,Unknown
2023-10-01 22:30:00,-999.0,7.336,0.54,12678.17,-2102.961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.417,Unknown
2023-10-01 22:45:00,-999.0,7.303,0.42,12620.013,-2027.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,Unknown
2023-10-01 23:00:00,-999.0,6.997,0.374,12616.621,-2030.707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.036,Unknown
2023-10-01 23:15:00,-999.0,6.857,0.687,12580.839,-2015.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,Unknown
2023-10-01 23:30:00,-999.0,6.634,0.209,12585.694,-2005.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.084,Unknown
2023-10-01 23:45:00,-999.0,6.335,0.101,12601.687,-1985.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,Unknown
2023-10-02 00:00:00,-999.0,5.825,0.116,12615.865,-2005.741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,Unknown
2023-10-02 00:15:00,-999.0,5.483,0.257,12630.032,-2005.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.726,Unknown
2023-10-02 00:30:00,-999.0,5.169,0.316,12632.417,-2020.153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.91,Unknown
2023-10-02 00:45:00,-999.0,5.038,0.059,12640.385,-2032.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.341,Unknown
2023-10-02 01:00:00,-999.0,5.255,0.226,12652.335,-2036.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,Unknown
2023-10-02 01:15:00,-999.0,5.133,0.524,12654.675,-2029.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,Unknown
2023-10-02 01:30:00,-999.0,4.893,0.323,12651.1,-2015.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.155,Unknown
2023-10-02 01:45:00,-999.0,5.005,0.378,12581.219,-2003.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.672,Unknown
2023-10-02 02:00:00,-999.0,5.256,0.265,12577.219,-2023.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.963,Unknown
2023-10-02 02:15:00,-999.0,5.203,0.271,12581.664,-2016.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,Unknown
2023-10-02 02:30:00,-999.0,5.931,0.466,12580.403,-2010.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013,Unknown
2023-10-02 02:45:00,-999.0,6.583,0.393,12588.146,-2029.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023-10-02 03:00:00,-999.0,6.387,0.54,12587.381,-2004.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.765,Unknown
2023-10-02 03:15:00,-999.0,6.06,0.873,12580.495,-2014.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,Unknown
2023-10-02 03:30:00,-999.0,6.256,0.445,12578.025,-2002.649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.607,Unknown
2023-10-02 03:45:00,-999.0,6.903,0.591,12575.616,-2013.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023-10-02 04:00:00,-999.0,7.19,0.807,12563.78,-1977.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.205,Unknown
2023-10-02 04:15:00,-999.0,7.771,0.489,12556.673,-2010.881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.148,Unknown
2023-10-02 04:30:00,-999.0,7.06,0.171,12542.835,-2009.577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.514,Unknown
2023-10-02 04:45:00,-999.0,6.0,0.293,12541.952,-1994.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.924,Unknown
2023-10-02 05:00:00,-999.0,6.243,0.543,12517.593,-1973.589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,Unknown
2023-10-02 05:15:00,-999.0,7.006,0.599,12546.012,-2009.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.155,Unknown
2023-10-02 05:30:00,-999.0,8.162,0.822,12526.768,-1981.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023-10-02 05:45:00,-999.0,8.689,0.681,12474.732,-1957.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023-10-02 06:00:00,-999.0,8.947,0.711,12430.906,-1945.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023-10-02 06:15:00,-999.0,9.092,0.682,12417.404,-1991.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023-10-02 06:30:00,-999.0,9.219,0.549,12447.659,-1977.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023-10-02 06:45:00,-999.0,9.437,1.059,12483.851,-1990.897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023-10-02 07:00:00,-999.0,9.549,1.312,12439.035,-1990.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023-10-02 07:15:00,46.25,9.673,1.292,12433.127,-1505.887,57.333,47.0,0.0,89.0,0.0,41.0,20.0,0.0,0.0,0.571,Day
2023-10-02 07:30:00,595.667,9.95,0.711,12508.769,6868.979,838.333,745.333,1.0,735.0,1.0,765.333,581.667,1.0,1.0,6.711,Day
2023-10-02 07:45:00,2864.667,10.457,0.87,12499.247,29456.823,3155.167,3235.333,1.0,3063.333,1.0,3164.667,2855.333,1.0,1.0,20.193,Day
2023-10-02 08:00:00,5031.0,11.074,1.132,12480.019,50802.655,5449.667,5443.667,1.0,5233.333,1.0,5314.0,4950.0,1.0,1.0,31.625,Day
2023-10-02 08:15:00,7200.667,11.577,0.927,12483.754,72996.671,7778.0,7767.0,1.0,7694.333,1.0,7679.0,7245.333,1.0,1.0,43.629,Day
2023-10-02 08:30:00,13136.0,12.245,1.396,12395.421,132149.809,13850.333,13775.667,1.0,13866.667,1.0,13877.0,13269.667,1.0,1.0,74.267,Day
2023-10-02 08:45:00,13896.0,12.963,1.556,12386.654,139329.781,14504.0,14510.0,1.0,14564.333,1.0,14592.0,14066.0,1.0,1.0,79.048,Day
2023-10-02 09:00:00,13839.0,13.233,1.146,12490.998,138603.543,14484.333,14548.333,1.0,14530.667,1.0,14524.333,13920.333,1.0,1.0,78.439,Day
2023-10-02 09:15:00,18303.667,14.222,1.229,12534.403,185609.973,19300.333,19333.667,1.0,19388.0,1.0,19301.0,18667.667,1.0,1.0,100.837,Day
2023-10-02 09:30:00,25001.0,15.076,1.727,12485.297,252061.603,26107.333,26132.333,1.0,26325.333,1.0,26030.667,25327.0,1.0,1.0,131.887,Day
2023-10-02 09:45:00,32571.111,15.96,2.065,12478.848,328979.085,33866.333,33855.667,1.0,34132.0,35193.667,34017.0,33008.333,1.0,34874.5,170.373,Day
2023-10-02 10:00:00,38328.667,17.035,1.811,12476.907,389506.421,40039.333,40119.333,1.0,40469.333,41130.667,40209.333,39067.0,1.0,40621.333,204.28,Day
2023-10-02 10:15:00,28734.0,17.768,1.85,12484.169,290273.257,29884.778,29913.555,1.0,30352.778,30933.0,30277.333,29270.667,1.0,30149.667,154.822,Day
2023-10-02 10:30:00,34288.0,17.251,1.998,12483.289,350248.424,36110.667,36273.0,1.0,36397.333,37394.0,36266.333,34981.0,1.0,36686.222,178.11,Day
2023-10-02 10:45:00,44234.667,19.327,1.476,12480.381,451154.356,46279.0,46411.445,1.0,46713.667,47611.445,46809.667,45171.333,1.0,46825.667,231.177,Day
2023-10-02 11:00:00,29578.889,18.497,2.733,12467.991,299541.943,31033.667,31107.333,1.0,31204.0,31925.0,30947.0,29844.0,1.0,31553.333,153.096,Day
2023-10-02 11:15:00,22897.778,17.263,2.315,12456.789,231572.303,23990.555,24021.667,1.0,24174.889,24679.333,24015.0,23222.111,1.0,24478.889,117.989,Day
2023-10-02 11:30:00,16712.0,16.45,2.454,12447.039,168297.425,17619.667,17667.667,1.0,17713.667,18045.0,17600.333,16857.445,1.0,17890.667,86.149,Day
2023-10-02 11:45:00,13967.0,15.903,2.138,12424.606,140778.17,14748.333,14753.667,1.0,14836.333,15785.334,14753.555,14226.667,1.0,15619.333,72.815,Day
2023-10-02 12:00:00,18116.333,15.865,2.273,12468.439,183223.681,19050.667,19227.667,1.0,19160.667,1.0,19043.667,18264.0,1.0,1.0,92.175,Day
2023-10-02 12:15:00,21720.0,16.813,2.173,12513.555,221035.087,22914.333,22986.0,1.0,23055.222,23750.167,22974.667,22149.333,1.0,23498.0,111.315,Day
2023-10-02 12:30:00,13301.445,16.693,2.097,12498.923,134131.149,14025.111,14070.667,1.0,13984.0,14487.111,14105.667,13609.667,1.0,14302.889,70.212,Day
2023-10-02 12:45:00,23629.0,16.17,2.464,12506.676,240061.677,24948.667,24901.667,1.0,25010.333,25464.0,25044.445,24234.667,1.0,25153.889,118.548,Day
2023-10-02 13:00:00,22071.222,15.133,2.238,12500.159,222814.636,23098.333,23260.0,1.0,23254.445,23953.667,23226.667,22474.667,1.0,23643.333,110.135,Day
2023-10-02 13:15:00,21565.445,14.814,2.073,12473.181,217349.455,22643.0,22631.222,1.0,22689.667,23249.667,22591.333,21837.667,1.0,23051.222,107.997,Day
2023-10-02 13:30:00,22822.0,15.269,2.069,12475.624,230871.609,23955.0,24022.0,1.0,24034.333,24636.0,23992.0,23138.333,1.0,24508.333,114.38,Day
2023-10-02 13:45:00,36223.0,15.821,2.067,12494.293,369639.321,37994.667,38259.555,1.0,38287.0,38692.833,37974.333,36515.0,1.0,38992.778,183.927,Day
2023-10-02 14:00:00,40039.0,18.969,3.093,12504.525,407090.963,41886.333,42103.333,1.0,42160.667,43042.0,42024.0,40608.889,1.0,42698.667,206.837,Day
2023-10-02 14:15:00,27075.111,18.36,2.927,12512.083,275261.925,28487.0,28523.889,1.0,28666.111,29493.417,28631.0,27585.667,1.0,28887.0,138.403,Day
2023-10-02 14:30:00,25991.333,15.889,2.869,12507.811,263326.63,27276.0,27426.111,1.0,27413.0,28046.0,27166.667,26380.0,1.0,27809.889,129.128,Day
2023-10-02 14:45:00,25935.222,15.929,2.297,12531.021,263471.529,27335.111,27353.0,1.0,27529.333,27891.0,27496.0,26354.333,1.0,27556.667,132.447,Day
2023-10-02 15:00:00,18936.333,15.79,2.227,12531.633,191023.811,19982.333,20053.111,1.0,20151.0,20469.0,19925.667,19161.667,1.0,20252.222,97.389,Day
2023-10-02 15:15:00,13961.667,15.434,2.429,12523.815,140790.262,14797.333,14763.667,1.0,14809.445,15209.111,14748.667,14151.667,1.0,15032.0,73.689,Day
2023-10-02 15:30:00,14540.445,15.265,2.419,12547.125,146757.575,15357.222,15409.0,1.0,15437.333,15937.333,15401.0,14732.111,1.0,15810.778,73.735,Day
2023-10-02 15:45:00,8266.0,14.58,2.36,12565.7,81969.074,8815.445,8785.111,1.0,8682.889,9011.111,8594.333,8361.667,1.0,8978.333,44.536,Day
2023-10-02 16:00:00,9629.778,14.229,2.762,12573.256,95854.821,10275.333,10200.333,1.0,10143.333,10416.0,10113.0,9706.667,1.0,10343.778,52.118,Day
2023-10-02 16:15:00,9532.333,14.331,2.163,12568.967,95534.401,10217.222,10140.667,1.0,10107.778,10419.889,10129.889,9704.667,1.0,10326.0,52.987,Day
