Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,Kaiser Creek - Inverter 8 - AC power [W] - P_AC,Kaiser Creek - Inverter 9 - AC power [W] - P_AC,Kaiser Creek - Inverter 6 - AC power [W] - P_AC,Kaiser Creek - Inverter 1 - AC power [W] - P_AC,Kaiser Creek - Inverter 3 - AC power [W] - P_AC,Kaiser Creek - Inverter 4 - AC power [W] - P_AC,Kaiser Creek - Inverter 5 - AC power [W] - P_AC,Kaiser Creek - Inverter 10 - AC power [W] - P_AC,Kaiser Creek - Inverter 7 - AC power [W] - P_AC,Kaiser Creek - Inverter 11 - AC power [W] - P_AC,Kaiser Creek - POA - Irradiance [Wh/m²] - SRAD,Day/Night
2023-10-01 00:00:00,-999.0,-999.0,-999.0,,-999.0,,,,,,,,,,,,Unknown
2023-10-01 00:15:00,-999.0,3.851,0.0,12566.172,-2745.474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.857,Unknown
2023-10-01 00:30:00,-999.0,3.466,0.0,12578.519,-2711.578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.747,Unknown
2023-10-01 00:45:00,-999.0,3.207,0.0,12591.713,-2679.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.054,Unknown
2023-10-01 01:00:00,-999.0,3.305,0.0,12602.614,-2691.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.847,Unknown
2023-10-01 01:15:00,-999.0,3.589,0.0,12611.025,-2722.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,Unknown
2023-10-01 01:30:00,-999.0,3.328,0.0,12623.275,-2712.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,Unknown
2023-10-01 01:45:00,-999.0,3.237,0.0,12625.611,-2735.391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.205,Unknown
2023-10-01 02:00:00,-999.0,3.103,0.0,12623.729,-2722.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.197,Unknown
2023-10-01 02:15:00,-999.0,2.976,0.0,12633.455,-2739.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.575,Unknown
2023-10-01 02:30:00,-999.0,3.251,0.0,12638.263,-2699.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.096,Unknown
2023-10-01 02:45:00,-999.0,3.025,0.0,12638.607,-2710.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.364,Unknown
2023-10-01 03:00:00,-999.0,2.689,0.0,12635.717,-2685.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.705,Unknown
2023-10-01 03:15:00,-999.0,2.523,0.0,12639.523,-2684.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.38,Unknown
2023-10-01 03:30:00,-999.0,2.182,0.0,12644.291,-2784.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.681,Unknown
2023-10-01 03:45:00,-999.0,2.296,0.0,12643.547,-2800.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.136,Unknown
2023-10-01 04:00:00,-999.0,2.365,0.0,12637.745,-2805.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.573,Unknown
2023-10-01 04:15:00,-999.0,2.256,0.0,12631.434,-2824.719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,Unknown
2023-10-01 04:30:00,-999.0,2.517,0.0,12633.325,-2760.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,Unknown
2023-10-01 04:45:00,-999.0,2.492,0.0,12626.454,-2736.662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,Unknown
2023-10-01 05:00:00,-999.0,2.681,0.0,12615.067,-2766.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,Unknown
2023-10-01 05:15:00,-999.0,2.285,0.0,12590.154,-2722.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.765,Unknown
2023-10-01 05:30:00,-999.0,1.605,0.0,12578.432,-2639.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.007,Unknown
2023-10-01 05:45:00,-999.0,1.712,0.0,12579.065,-2782.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.443,Unknown
2023-10-01 06:00:00,-999.0,1.951,0.0,12567.797,-2753.473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,Unknown
2023-10-01 06:15:00,-999.0,2.114,0.0,12535.593,-2679.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.92,Unknown
2023-10-01 06:30:00,-999.0,1.323,0.0,12546.363,-2771.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.839,Unknown
2023-10-01 06:45:00,-999.0,1.196,0.0,12547.536,-2775.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,Unknown
2023-10-01 07:00:00,46.943,1.067,0.0,12527.595,-2754.957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.451,Day
2023-10-01 07:15:00,477.333,1.123,0.0,12587.33,2621.859,551.11,531.001,72.778,0.0,496.444,472.112,476.221,482.667,573.777,0.0,2.927,Day
2023-10-01 07:30:00,2246.445,1.241,0.0,12611.603,20690.464,2342.777,2343.445,500.888,1.0,2230.667,2201.445,2030.001,2190.334,2368.888,1.0,15.042,Day
2023-10-01 07:45:00,7430.111,2.449,0.0,12608.163,57598.335,5729.112,7982.667,1557.666,1.0,6478.224,5586.223,4578.889,5814.778,5526.556,1.0,128.845,Day
2023-10-01 08:00:00,18631.333,7.441,0.0,12616.317,157254.64,17305.0,19410.776,4349.444,1.0,15411.0,15415.222,11070.445,15413.223,19336.667,1.0,246.292,Day
2023-10-01 08:15:00,47196.889,11.916,0.0,12655.114,400019.814,43873.443,43121.334,7912.667,1.0,39561.779,39172.223,31753.223,38285.556,42658.223,1.0,364.093,Day
2023-10-01 08:30:00,66526.999,15.661,0.0,12650.263,592553.678,61302.222,66515.89,8992.222,1.0,59409.001,59142.891,45260.333,59475.333,59813.889,1.0,508.351,Day
2023-10-01 08:45:00,82767.777,20.175,0.0,12622.239,747387.663,77151.111,85920.667,9783.556,1.0,74567.999,74018.0,54631.334,75167.113,77731.556,1.0,646.896,Day
2023-10-01 09:00:00,88943.667,23.474,0.0,12494.971,821375.094,82942.889,94022.0,11830.667,1.0,83541.778,80509.001,61563.334,81860.667,83601.889,1.0,700.379,Day
2023-10-01 09:15:00,91474.667,26.65,0.0,12528.337,859346.727,85183.999,98441.111,13525.334,1.0,90490.109,83255.111,66839.109,84701.554,85805.333,1.0,730.939,Day
2023-10-01 09:30:00,97421.332,29.944,0.0,12525.251,920922.091,90524.223,104093.667,13471.111,1.0,97767.557,92122.889,69738.445,93032.445,92837.776,1.0,745.292,Day
2023-10-01 09:45:00,149291.333,31.291,0.0,12502.494,1368120.316,150500.221,149538.222,13561.999,1.0,146478.223,146050.445,102036.889,146665.779,154126.444,1.0,750.449,Day
2023-10-01 10:00:00,154963.335,31.905,0.0,12511.593,1437253.487,159010.889,160597.334,13746.222,1.0,154250.778,154327.112,106332.223,155805.0,158397.556,1.0,750.187,Day
2023-10-01 10:15:00,153968.889,32.658,0.0,12525.383,1469900.759,158464.889,159657.111,13732.222,1.0,153854.222,154036.0,105921.556,155507.001,157637.444,1.0,746.57,Day
2023-10-01 10:30:00,152310.889,32.749,0.0,12537.711,1446338.82,156892.445,158078.666,14002.555,1.0,152841.445,153216.443,105422.555,154714.0,155943.112,1.0,741.262,Day
2023-10-01 10:45:00,149329.11,33.108,0.0,12546.04,1438009.916,153887.556,155174.111,15336.669,1.0,150686.001,151208.445,105985.999,152521.555,153074.889,1.0,727.191,Day
2023-10-01 11:00:00,147555.443,31.367,0.0,12547.665,1426726.017,152170.0,153402.0,17610.777,1.0,148949.221,149071.222,107338.889,151205.001,151427.223,1.0,715.667,Day
2023-10-01 11:15:00,144778.001,30.691,0.0,12547.067,1394993.352,148457.666,149907.111,20666.445,1.0,146381.557,147096.222,109665.223,148578.888,148002.222,1.0,701.536,Day
2023-10-01 11:30:00,141681.555,31.095,0.0,12547.193,1405843.467,144838.667,146299.001,24020.667,1.0,143342.001,144018.444,111412.445,145403.223,144501.445,1.0,686.183,Day
2023-10-01 11:45:00,138559.333,30.671,0.0,12541.221,1372508.621,141167.389,143056.667,27426.889,1.0,140531.333,141005.778,113521.221,142362.667,141489.11,1.0,672.768,Day
2023-10-01 12:00:00,135718.333,30.491,0.0,12551.627,1364794.127,137863.332,139939.779,30891.556,1.0,138033.001,138687.556,116054.445,139782.777,138296.445,1.0,660.143,Day
2023-10-01 12:15:00,133362.222,30.319,0.0,12564.101,1350427.147,135397.667,137926.667,34204.667,1.0,135934.889,136270.667,118395.111,137506.445,136076.889,1.0,651.979,Day
2023-10-01 12:30:00,131727.445,30.367,0.0,12569.104,1341666.397,133451.001,136133.779,37231.0,1.0,134447.555,134787.334,120942.222,136045.555,134674.889,1.0,646.428,Day
2023-10-01 12:45:00,130519.335,30.891,0.0,12562.114,1335846.742,131616.889,134815.333,40082.112,1.0,133315.777,133843.999,123366.889,135154.889,133351.0,1.0,643.532,Day
2023-10-01 13:00:00,130184.779,31.822,0.0,12558.774,1337899.139,130641.112,134453.555,42844.779,1.0,133031.445,133771.779,126669.889,134460.111,132876.444,1.0,645.064,Day
2023-10-01 13:15:00,130559.556,29.684,0.0,12563.713,1346749.102,130681.778,135111.445,45268.446,1.0,133433.667,133858.555,129452.445,134857.111,133597.11,1.0,650.795,Day
2023-10-01 13:30:00,131290.555,30.917,0.0,12573.401,1357498.879,131031.445,136108.557,47520.444,1.0,133888.889,134371.777,132228.333,135630.887,134354.999,1.0,657.959,Day
2023-10-01 13:45:00,133071.111,31.553,0.0,12579.685,1377561.77,132385.333,137926.889,49510.111,1.0,135407.999,135867.557,135618.889,137363.444,136591.222,1.0,668.972,Day
2023-10-01 14:00:00,133674.222,32.287,0.0,12580.728,1383795.465,132497.666,138446.334,50699.556,1.0,136012.001,136195.221,136805.777,137188.111,137432.778,1.0,672.433,Day
2023-10-01 14:15:00,133747.0,32.123,0.0,12573.305,1384968.885,132090.555,138697.778,51381.223,1.0,135831.777,136003.111,137699.223,137320.445,137623.11,1.0,673.621,Day
2023-10-01 14:30:00,141371.445,32.148,0.0,12579.327,1455501.293,139597.001,147283.889,54633.333,1.0,143606.445,143875.667,146547.444,145335.111,145867.666,1.0,713.023,Day
2023-10-01 14:45:00,144406.889,34.658,0.0,12581.025,1495111.527,142520.223,150568.222,55840.999,1.0,146162.001,146252.999,149011.0,148044.444,149184.001,1.0,727.649,Day
2023-10-01 15:00:00,146236.223,35.161,0.0,12570.959,1497379.716,144618.335,152837.444,56347.889,1.0,147888.445,148020.557,151165.777,149735.889,151334.555,1.0,740.008,Day
2023-10-01 15:15:00,148712.445,36.883,0.0,12556.813,1499527.643,146895.223,155017.333,56652.445,1.0,149726.223,149733.111,152479.11,151131.111,154095.777,1.0,758.979,Day
2023-10-01 15:30:00,150154.335,37.251,0.0,12550.847,1548649.959,148920.444,156904.222,56517.223,1.0,151025.889,151119.111,153204.0,152530.111,156091.443,1.0,762.147,Day
2023-10-01 15:45:00,146450.555,36.299,0.0,12552.243,1524247.609,147778.001,154552.445,56721.223,1.0,148078.779,148449.112,151460.333,149751.779,155027.001,1.0,731.091,Day
2023-10-01 16:00:00,135852.889,34.584,0.0,12544.37,1430429.589,139490.778,144755.334,55693.444,1.0,138033.888,138383.999,144259.777,139589.333,146417.555,1.0,677.467,Day
2023-10-01 16:15:00,121617.112,33.252,0.0,12538.629,1299529.285,127184.111,131140.999,53905.779,1.0,124509.889,124707.667,134011.667,125828.222,133416.0,1.0,606.495,Day
2023-10-01 16:30:00,105041.445,32.686,0.0,12523.262,1143271.468,112127.223,114440.888,51136.444,1.0,108645.556,109024.445,121611.111,109427.111,117471.667,1.0,528.974,Day
2023-10-01 16:45:00,78505.332,28.847,0.0,12597.783,869019.277,85915.889,86961.666,40899.556,1.0,81550.222,81939.778,94838.889,82450.0,90234.223,1.0,399.921,Day
2023-10-01 17:00:00,70042.445,26.579,0.0,12583.197,781368.014,79016.888,78977.112,36393.889,1.0,73636.334,73928.778,80491.778,74359.556,83323.111,1.0,370.297,Day
2023-10-01 17:15:00,52828.555,24.989,0.0,12571.793,611390.253,62958.111,61622.999,30483.666,1.0,57033.332,57232.223,65522.222,57456.778,66359.889,1.0,301.295,Day
2023-10-01 17:30:00,35330.779,23.393,0.0,12618.699,436136.283,45680.001,43394.668,27145.445,1.0,39276.667,39440.889,51768.111,39576.779,47933.445,1.0,225.013,Day
2023-10-01 17:45:00,20352.445,21.507,0.0,12622.217,273776.52,29353.666,26535.111,21208.666,1.0,23351.999,23525.444,39043.222,23417.444,30374.777,1.0,150.097,Day
2023-10-01 18:00:00,12591.555,20.1,0.0,12599.923,175582.255,19542.889,17388.445,14480.444,1.0,14855.779,14833.667,26048.001,14835.11,20218.667,1.0,104.254,Day
2023-10-01 18:15:00,7264.223,18.547,0.0,12590.442,96174.245,11948.666,10358.222,6939.777,1.0,8716.443,8638.001,11430.333,8612.446,11647.444,1.0,65.474,Day
2023-10-01 18:30:00,3114.444,16.819,0.0,12644.642,39292.551,4841.888,4221.666,2871.333,1.0,3618.333,3580.555,5293.111,3619.0,4388.888,1.0,23.883,Day
2023-10-01 18:45:00,616.445,14.246,0.0,12723.138,7342.817,959.555,799.556,355.777,1.0,744.223,738.112,1277.889,687.111,977.667,,2.499,Day
2023-10-01 19:00:00,65.444,11.746,0.0,12714.97,-1947.389,101.222,78.667,38.445,0.0,76.444,42.889,152.222,43.555,156.667,0.0,-3.375,Day
2023-10-01 19:15:00,20.0,9.925,0.0,12699.56,-4240.321,20.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,21.555,0.0,-5.136,Day
2023-10-01 19:30:00,20.0,8.861,0.0,12695.951,-2898.023,17.5,20.0,20.0,0.0,20.0,15.0,20.0,20.0,20.0,0.0,-4.7,Day
2023-10-01 19:45:00,-999.0,8.089,0.0,12708.769,-2095.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.979,Unknown
2023-10-01 20:00:00,-999.0,7.718,0.0,12729.257,-2132.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.535,Unknown
2023-10-01 20:15:00,-999.0,7.437,0.0,12743.977,-2055.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.071,Unknown
2023-10-01 20:30:00,-999.0,7.275,0.0,12642.602,-2106.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,Unknown
2023-10-01 20:45:00,-999.0,7.069,0.0,12607.706,-2132.669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.849,Unknown
2023-10-01 21:00:00,-999.0,6.875,0.0,12606.519,-2167.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.823,Unknown
2023-10-01 21:15:00,-999.0,6.623,0.0,12620.815,-2148.586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.818,Unknown
2023-10-01 21:30:00,-999.0,6.604,0.0,12656.888,-2155.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.302,Unknown
2023-10-01 21:45:00,-999.0,7.051,0.0,12670.967,-2120.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.378,Unknown
2023-10-01 22:00:00,-999.0,8.135,0.0,12691.417,-2131.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023-10-01 22:15:00,-999.0,8.568,0.0,12698.823,-2146.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023-10-01 22:30:00,-999.0,8.377,0.0,12636.562,-2071.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.555,Unknown
2023-10-01 22:45:00,-999.0,7.836,0.0,12578.686,-2002.871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.676,Unknown
2023-10-01 23:00:00,-999.0,7.079,0.0,12590.704,-1970.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,Unknown
2023-10-01 23:15:00,-999.0,6.71,0.0,12544.244,-1906.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.787,Unknown
2023-10-01 23:30:00,-999.0,6.491,0.0,12542.174,-1908.587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.18,Unknown
2023-10-01 23:45:00,-999.0,6.876,0.0,12559.047,-1978.449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.333,Unknown
2023-10-02 00:00:00,-999.0,6.701,0.0,12576.531,-2581.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.246,Unknown
2023-10-02 00:15:00,-999.0,6.406,0.0,12587.228,-2637.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.733,Unknown
2023-10-02 00:30:00,-999.0,5.649,0.0,12594.582,-2645.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,Unknown
2023-10-02 00:45:00,-999.0,5.28,0.0,12594.896,-2291.962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.553,Unknown
2023-10-02 01:00:00,-999.0,5.551,0.0,12606.092,-2021.277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.891,Unknown
2023-10-02 01:15:00,-999.0,5.951,0.0,12611.399,-1960.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.695,Unknown
2023-10-02 01:30:00,-999.0,5.65,0.0,12619.899,-2260.565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,Unknown
2023-10-02 01:45:00,-999.0,5.745,0.0,12625.785,-2562.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.741,Unknown
2023-10-02 02:00:00,-999.0,5.624,0.0,12625.016,-2605.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,Unknown
2023-10-02 02:15:00,-999.0,5.29,0.0,12621.105,-2603.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,Unknown
2023-10-02 02:30:00,-999.0,5.903,0.0,12622.349,-2549.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.363,Unknown
2023-10-02 02:45:00,-999.0,7.071,0.0,12620.839,-2632.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023-10-02 03:00:00,-999.0,6.788,0.0,12621.565,-2696.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.489,Unknown
2023-10-02 03:15:00,-999.0,5.859,0.0,12613.561,-2676.681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,Unknown
2023-10-02 03:30:00,-999.0,5.586,0.0,12607.275,-2667.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,Unknown
2023-10-02 03:45:00,-999.0,5.827,0.0,12599.765,-2652.623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,Unknown
2023-10-02 04:00:00,-999.0,6.571,0.0,12593.508,-2635.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023-10-02 04:15:00,-999.0,7.165,0.0,12578.067,-2590.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023-10-02 04:30:00,-999.0,7.488,0.0,12553.886,-2556.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023-10-02 04:45:00,-999.0,7.006,0.0,12558.216,-2556.967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.505,Unknown
2023-10-02 05:00:00,-999.0,6.385,0.0,12535.696,-2620.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.813,Unknown
2023-10-02 05:15:00,-999.0,7.279,0.0,12561.945,-2622.662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023-10-02 05:30:00,-999.0,7.308,0.0,12647.817,-2799.813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023-10-02 05:45:00,-999.0,8.189,0.0,12586.495,-2782.783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197,Unknown
2023-10-02 06:00:00,-999.0,8.712,0.0,12677.005,-2682.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023-10-02 06:15:00,-999.0,9.008,0.0,12668.439,-2732.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023-10-02 06:30:00,-999.0,9.127,0.0,12697.361,-2791.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023-10-02 06:45:00,-999.0,9.137,0.0,12697.843,-2767.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023-10-02 07:00:00,-999.0,9.198,0.0,12659.2,-2634.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023-10-02 07:15:00,83.777,9.127,0.0,12639.259,-2232.605,135.89,53.109,58.887,0.0,36.889,45.278,110.001,63.222,96.833,0.0,0.992,Day
2023-10-02 07:30:00,732.111,9.365,0.0,12659.775,6597.859,916.111,837.778,220.333,1.0,764.779,794.0,838.667,803.223,966.667,,6.234,Day
2023-10-02 07:45:00,3619.999,9.896,0.0,12640.323,37048.21,3972.555,3902.887,1008.889,1.0,3816.445,3883.557,3704.445,3855.333,4137.333,1.0,20.715,Day
2023-10-02 08:00:00,6594.89,10.567,0.0,12638.897,66162.007,6984.778,7017.556,1897.556,1.0,6786.888,6793.89,6435.667,6888.222,7229.779,1.0,33.164,Day
2023-10-02 08:15:00,6319.777,10.864,0.0,12645.101,63984.547,6792.889,6722.445,2098.667,1.0,6524.224,6531.111,6554.891,6613.444,6985.666,1.0,32.407,Day
2023-10-02 08:30:00,10450.111,11.31,0.0,12605.159,107517.962,11184.666,11108.444,3868.888,1.0,10903.555,10917.555,10963.333,10997.223,11476.221,1.0,49.971,Day
2023-10-02 08:45:00,12130.555,11.967,0.0,12625.937,125320.285,12870.668,12873.111,4938.999,1.0,12658.555,12693.111,13127.889,12777.334,13050.667,1.0,56.539,Day
2023-10-02 09:00:00,11835.777,12.766,0.0,12635.966,123792.811,12584.778,12482.334,5020.778,1.0,12369.446,12426.0,13148.333,12478.443,12775.11,1.0,55.01,Day
2023-10-02 09:15:00,19524.444,13.776,0.0,12644.803,203396.662,20695.888,20568.223,7592.444,1.0,20377.111,20316.666,20520.557,20467.779,20918.001,1.0,88.011,Day
2023-10-02 09:30:00,25975.333,15.259,0.0,12639.822,270691.376,27367.223,27367.667,9846.777,1.0,27001.778,27057.223,26813.889,27186.333,27711.445,1.0,118.354,Day
2023-10-02 09:45:00,31532.112,17.373,0.0,12661.391,328683.23,33131.555,33494.889,11293.554,1.0,32847.778,33062.223,31975.109,33131.444,33260.11,1.0,143.067,Day
2023-10-02 10:00:00,31692.332,17.991,0.0,12664.84,331831.947,33476.223,33556.221,12188.556,1.0,32912.221,32824.333,32670.0,33183.111,34031.778,1.0,143.86,Day
2023-10-02 10:15:00,35085.223,18.31,0.0,12692.424,365190.555,36941.111,37086.445,12484.333,1.0,36371.556,36521.668,35442.111,36748.001,37276.223,1.0,157.802,Day
2023-10-02 10:30:00,38622.666,18.167,0.0,12695.66,404751.842,40935.889,41065.333,14067.111,1.0,40129.444,40316.111,39274.223,40402.443,41174.888,1.0,170.449,Day
2023-10-02 10:45:00,71041.444,20.733,0.0,12558.333,739168.949,75041.777,75417.888,22653.111,1.0,72733.333,72822.0,67670.001,74519.223,76637.221,1.0,318.075,Day
2023-10-02 11:00:00,59501.668,23.028,0.0,12573.145,618845.741,62397.111,62972.001,19219.111,1.0,61247.333,61617.779,57948.001,62477.334,62763.777,1.0,267.471,Day
2023-10-02 11:15:00,41984.889,21.633,0.0,12659.454,436538.277,43895.667,44332.554,14210.888,1.0,43234.667,43495.444,41209.999,44191.331,44604.999,1.0,183.653,Day
2023-10-02 11:30:00,28936.668,19.72,0.0,12613.084,298510.667,30217.333,30432.443,9891.221,1.0,29670.779,29927.556,28764.667,30139.779,30658.777,1.0,123.692,Day
2023-10-02 11:45:00,22604.888,18.419,0.0,12598.277,232295.562,23597.667,23744.555,7674.445,1.0,23225.556,23313.889,22500.887,23496.221,23962.222,1.0,96.713,Day
2023-10-02 12:00:00,23381.888,17.682,0.0,12646.984,239796.187,24299.333,24581.999,7949.999,1.0,23938.223,24059.779,23238.0,24291.223,24739.445,1.0,100.139,Day
2023-10-02 12:15:00,25463.999,17.985,0.0,12671.265,260917.444,26331.333,26659.777,8493.333,1.0,26164.0,26276.556,25162.778,26503.445,26676.666,1.0,108.737,Day
2023-10-02 12:30:00,23729.778,17.871,0.0,12659.087,243256.91,24439.445,24856.555,7916.0,1.0,24403.555,24571.111,23576.222,24795.999,24758.222,1.0,100.731,Day
2023-10-02 12:45:00,20932.223,17.243,0.0,12655.895,215068.671,21821.777,22145.111,7158.333,1.0,21484.777,21710.0,20980.0,21856.668,22114.111,1.0,88.835,Day
2023-10-02 13:00:00,25162.89,15.869,0.0,12670.16,258191.223,25900.779,26325.556,8645.555,1.0,25820.111,25923.443,25185.333,26257.999,26315.888,1.0,101.727,Day
2023-10-02 13:15:00,26381.0,15.661,0.0,12667.401,270320.53,26910.111,27522.667,9227.223,1.0,27069.111,27148.0,26545.888,27539.335,27243.555,1.0,105.157,Day
2023-10-02 13:30:00,27369.333,16.108,0.0,12658.563,280780.17,28007.222,28515.889,9780.445,1.0,28108.778,28250.333,27703.112,28633.333,28296.445,1.0,109.677,Day
2023-10-02 13:45:00,31912.223,16.057,0.0,12690.131,329486.603,32821.334,33407.667,11712.0,1.0,32885.111,32853.999,32779.111,33322.223,32980.112,1.0,127.129,Day
2023-10-02 14:00:00,35138.223,16.657,0.0,12689.867,362871.987,36100.667,36706.555,13114.778,1.0,36162.667,35964.111,35956.778,36346.445,36640.555,1.0,140.785,Day
2023-10-02 14:15:00,31082.332,17.209,0.0,12700.754,322052.975,31776.556,32295.889,11992.445,1.0,32026.667,32039.221,32493.778,32514.445,32097.555,1.0,123.052,Day
