Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,"TMEIC 2.7MW Inverter 1.1.1, Active Power P","TMEIC 2.7MW Inverter 1.2.1, Active Power P","TMEIC 2.7MW Inverter 1.3.1, Active Power P","TMEIC 2.7MW Inverter 1.4.1, Active Power P",Day/Night
2023-10-01 00:00:00,0.0,62.59858,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,Night
2023-10-01 00:15:00,0.0,61.97032,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,Night
2023-10-01 00:30:00,0.0,61.32896,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,Night
2023-10-01 00:45:00,0.0,60.86604,0.0,0.0,-1.582222,0.0,0.0,0.0,0.0,Night
2023-10-01 01:00:00,0.0,60.10491,0.0,0.0,-1.235579,0.0,0.0,0.0,0.0,Night
2023-10-01 01:15:00,0.0,59.66854,0.0,0.0,-1.847199,0.0,0.0,0.0,0.0,Night
2023-10-01 01:30:00,0.0,59.34037,0.0,0.0,-1.052222,0.0,0.0,0.0,0.0,Night
2023-10-01 01:45:00,0.0,58.87157,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,Night
2023-10-01 02:00:00,0.03038889,58.6253,0.0,0.0,-1.168333,0.0,0.0,0.0,0.0,Night
2023-10-01 02:15:00,0.01922222,58.82267,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,Night
2023-10-01 02:30:00,0.0,58.46971,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,Night
2023-10-01 02:45:00,0.0,58.33652,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,Night
2023-10-01 03:00:00,0.0,58.41295,0.0,0.0,-1.294574,0.0,0.0,0.0,0.0,Night
2023-10-01 03:15:00,0.0,58.37546,0.0,0.0,-1.158203,0.0,0.0,0.0,0.0,Night
2023-10-01 03:30:00,0.0,58.78318,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,Night
2023-10-01 03:45:00,0.0,59.70691,0.0,0.0,-1.106111,0.0,0.0,0.0,0.0,Night
2023-10-01 04:00:00,0.0,60.17363,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,Night
2023-10-01 04:15:00,0.0,60.45408,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,Night
2023-10-01 04:30:00,0.0,60.54094,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,Night
2023-10-01 04:45:00,0.0,60.71351,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,Night
2023-10-01 05:00:00,0.0,60.78701,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,Night
2023-10-01 05:15:00,0.0,60.75992,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,Night
2023-10-01 05:30:00,0.0,59.85709,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,Night
2023-10-01 05:45:00,0.0,60.02831,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,Night
2023-10-01 06:00:00,0.0,60.42664,0.0,0.0,-1.071667,0.0,0.0,0.0,0.0,Night
2023-10-01 06:15:00,0.0,60.55932,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,Night
2023-10-01 06:30:00,0.0,60.63408,0.0,0.0,-1.547778,0.0,0.0,0.0,0.0,Night
2023-10-01 06:45:00,0.0,60.58669,0.0,0.0,-2.0,0.02321781,0.0,0.2780305,0.0,Night
2023-10-01 07:00:00,1.027123,60.59209,0.0,0.0,-2.0,0.6977031,0.219049,2.772049,1.432636,Day
2023-10-01 07:15:00,7.908064,60.65491,0.0,0.0,1.115336,9.322868,3.756744,13.87019,12.01869,Day
2023-10-01 07:30:00,42.21405,61.04745,0.0,0.0,31.28101,23.30269,13.97712,39.19096,24.72333,Day
2023-10-01 07:45:00,82.67911,61.71458,0.0,0.0,90.79176,39.99718,32.47541,63.83947,49.6144,Day
2023-10-01 08:00:00,124.4112,62.41498,0.0,0.0,171.5688,56.5904,51.35628,87.11625,82.23861,Day
2023-10-01 08:15:00,173.0103,63.48973,0.0,0.0,257.8759,75.19086,72.78825,100.8391,116.7117,Day
2023-10-01 08:30:00,228.8173,64.8446,0.0,0.0,348.4492,94.54025,97.21532,54.96233,147.8379,Day
2023-10-01 08:45:00,280.3305,66.11382,0.0,0.0,351.0021,112.346,122.1161,158.8628,180.5412,Day
2023-10-01 09:00:00,329.6823,67.04813,1.0,0.0,544.5804,129.6121,146.8738,194.2465,210.8054,Day
2023-10-01 09:15:00,383.933,68.32623,1.0,0.0,642.7274,145.509,166.9544,218.7823,238.9466,Day
2023-10-01 09:30:00,434.1096,70.09962,2.0,0.0,724.1381,159.9299,182.4511,241.0271,262.9126,Day
2023-10-01 09:45:00,482.825,71.6231,4.0,0.0,795.504,168.1839,196.6015,259.5172,283.907,Day
2023-10-01 10:00:00,529.043,72.66923,4.0,0.0,863.4505,183.0475,205.1175,275.4668,289.8614,Day
2023-10-01 10:15:00,555.0377,74.22903,3.0,0.0,930.9155,150.7978,185.7765,232.8832,267.2286,Day
2023-10-01 10:30:00,608.7678,74.98228,2.0,0.0,932.3678,102.337,117.1731,152.3481,177.6019,Day
2023-10-01 10:45:00,411.7542,75.30295,3.0,0.0,613.9354,131.5288,145.8844,194.9668,219.9059,Day
2023-10-01 11:00:00,413.2949,76.25681,3.0,0.0,618.04,92.83821,93.56966,148.9173,132.2647,Day
2023-10-01 11:15:00,293.8,77.24533,3.0,0.0,452.6861,156.6122,166.4369,232.6351,242.3456,Day
2023-10-01 11:30:00,543.3751,77.99792,1.0,0.0,950.0317,221.8122,255.3968,337.7558,370.8638,Day
2023-10-01 11:45:00,860.5016,81.23078,4.0,0.0,1231.155,176.2779,228.1804,280.3124,337.2817,Day
2023-10-01 12:00:00,679.6904,81.71574,3.0,0.0,962.8358,176.5864,175.8659,266.7372,255.6936,Day
2023-10-01 12:15:00,434.4817,80.27074,1.0,0.0,716.1874,118.3525,135.2539,183.7439,194.675,Day
2023-10-01 12:30:00,507.0251,81.29528,2.0,0.0,739.2677,187.9407,200.2179,267.7889,315.019,Day
2023-10-01 12:45:00,645.2639,80.25913,1.0,0.0,860.8572,191.5526,221.5966,285.1796,352.1011,Day
2023-10-01 13:00:00,744.9893,83.02511,1.0,0.0,977.2369,207.7023,197.2329,300.7822,308.667,Day
2023-10-01 13:15:00,691.3529,83.72395,2.0,0.0,913.3381,176.9399,205.7123,272.4674,310.603,Day
2023-10-01 13:30:00,795.7531,86.26771,1.0,0.0,1014.686,215.5764,232.6269,317.5113,348.2174,Day
2023-10-01 13:45:00,683.0759,84.48933,3.0,0.0,1078.625,103.2039,118.8428,162.1585,179.2773,Day
2023-10-01 14:00:00,452.3432,84.04322,2.0,0.0,648.6693,223.888,253.8667,337.6609,375.8904,Day
2023-10-01 14:15:00,750.5919,83.86169,1.0,0.0,1102.567,165.3769,197.3997,268.8972,291.5153,Day
2023-10-01 14:30:00,652.1985,86.9998,1.0,0.0,833.1722,135.3736,158.9023,203.0919,234.8259,Day
2023-10-01 14:45:00,505.2215,84.90839,2.0,0.0,643.2189,183.5947,178.293,276.9107,284.9749,Day
2023-10-01 15:00:00,591.5072,85.11392,1.0,0.0,846.3521,194.2959,207.5715,290.4264,324.9491,Day
