Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,Inverter_1,Inverter_2,Inverter_3,Inverter_4,Day/Night
2023-10-01 00:00:00,0.0,40.85391,2.48617,7.176427,-10.8542,0.0,0.0,0.0,0.0,Night
2023-10-01 00:15:00,0.0,41.3887,2.28656,7.175557,-10.8566,0.0,0.0,0.0,0.0,Night
2023-10-01 00:30:00,0.0,41.70824,2.2795,7.18246,-10.8735,0.0,0.0,0.0,0.0,Night
2023-10-01 00:45:00,0.0,41.12783,2.24211,7.187856,-10.8933,0.0,0.0,0.0,0.0,Night
2023-10-01 01:00:00,0.0080489,40.94072,2.19961,7.190257,-10.9028,0.0,0.0,0.0,0.0,Night
2023-10-01 01:15:00,0.0,41.37265,2.38117,7.1776,-10.8628,0.0,0.0,0.0,0.0,Night
2023-10-01 01:30:00,0.0,41.59372,2.77661,7.139917,-10.7512,0.0,0.0,0.0,0.0,Night
2023-10-01 01:45:00,0.0,41.36647,3.13178,7.142354,-10.7544,0.0,0.0,0.0,0.0,Night
2023-10-01 02:00:00,3.443966e-05,40.93773,2.48078,7.14927,-10.7841,0.0,0.0,0.0,0.0,Night
2023-10-01 02:15:00,0.00268644,40.11723,2.16111,7.147797,-10.7717,0.0,0.0,0.0,0.0,Night
2023-10-01 02:30:00,0.01879297,39.3763,1.5624,7.14369,-10.7638,0.0,0.0,0.0,0.0,Night
2023-10-01 02:45:00,0.02211497,37.58875,1.445,7.149223,-10.7805,0.0,0.0,0.0,0.0,Night
2023-10-01 03:00:00,0.0,37.27332,0.863666,7.158336,-10.8113,0.0,0.0,0.0,0.0,Night
2023-10-01 03:15:00,0.0,37.40083,0.790722,7.155317,-10.8025,0.0,0.0,0.0,0.0,Night
2023-10-01 03:30:00,0.0,37.56599,0.663052,7.15519,-10.7989,0.0,0.0,0.0,0.0,Night
2023-10-01 03:45:00,0.0,37.03653,0.644778,7.155874,-10.7975,0.0,0.0,0.0,0.0,Night
2023-10-01 04:00:00,0.0,37.54205,0.626167,7.153487,-10.7935,0.0,0.0,0.0,0.0,Night
2023-10-01 04:15:00,0.0,39.10168,0.625166,7.14959,-10.7857,0.0,0.0,0.0,0.0,Night
2023-10-01 04:30:00,0.0,37.60068,0.679444,7.145027,-10.7681,0.0,0.0,0.0,0.0,Night
2023-10-01 04:45:00,7.7985e-05,36.80624,0.790888,7.142403,-10.7639,0.0,0.0,0.0,0.0,Night
