Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,"Solectria 750kW Inverter - 1, AC Power output","Solectria 750kW Inverter - 2, AC Power output","Solectria 750kW Inverter - 3, AC Power output","Solectria 750kW Inverter - 4, AC Power output",Day/Night
2023-10-07 00:30:00,0.0,66.55374,0,19700.67,-9.123333,0.0,0.0,0.0,0.0,Night
2023-10-07 00:45:00,0.0,66.00982,0,19664.33,-9.091666,0.0,0.0,0.0,0.0,Night
2023-10-07 01:00:00,0.0,65.38943,0,19709.0,-9.140333,0.0,0.0,0.0,0.0,Night
2023-10-07 01:15:00,0.0,64.82725,0,19860.67,-9.314667,0.0,0.0,0.0,0.0,Night
2023-10-07 01:30:00,0.0,64.50788,0,19823.0,-9.269333,0.0,0.0,0.0,0.0,Night
2023-10-07 01:45:00,0.0,64.27304,0,19760.33,-9.207334,0.0,0.0,0.0,0.0,Night
2023-10-07 02:00:00,0.0,64.2349,0,19747.33,-9.190333,0.0,0.0,0.0,0.0,Night
2023-10-07 02:15:00,0.0,63.95827,0,19758.67,-9.201667,0.0,0.0,0.0,0.0,Night
2023-10-07 02:30:00,0.0,63.90372,0,19761.0,-9.203667,0.0,0.0,0.0,0.0,Night
2023-10-07 02:45:00,0.0,63.94209,0,19760.67,-9.203333,0.0,0.0,0.0,0.0,Night
2023-10-07 03:00:00,0.0,64.0801,0,19752.67,-9.196,0.0,0.0,0.0,0.0,Night
2023-10-07 03:15:00,0.0,64.13926,0,19795.33,-9.245334,0.0,0.0,0.0,0.0,Night
2023-10-07 03:30:00,0.0,63.94043,0,19762.0,-9.208,0.0,0.0,0.0,0.0,Night
2023-10-07 03:45:00,0.0,64.26104,0,19736.67,-9.182333,0.0,0.0,0.0,0.0,Night
2023-10-07 04:00:00,0.0,64.17874,0,19729.33,-9.175,0.0,0.0,0.0,0.0,Night
2023-10-07 04:15:00,0.0,63.75083,0,19721.33,-9.163667,0.0,0.0,0.0,0.0,Night
2023-10-07 04:30:00,0.0,63.17685,0,19673.67,-9.105333,0.0,0.0,0.0,0.0,Night
2023-10-07 04:45:00,0.0,62.88012,0,19657.67,-9.093333,0.0,0.0,0.0,0.0,Night
2023-10-07 05:00:00,0.0,62.6189,0,19686.67,-9.125,0.0,0.0,0.0,0.0,Night
2023-10-07 05:15:00,0.0,62.3037,0,19827.33,-9.295333,0.0,0.0,0.0,0.0,Night
2023-10-07 05:30:00,0.0,62.05615,0,19824.33,-9.283,0.0,0.0,0.0,0.0,Night
2023-10-07 05:45:00,0.0,61.9206,0,19832.33,-9.295333,0.0,0.0,0.0,0.0,Night
2023-10-07 06:00:00,0.0,62.09728,0,19826.33,-9.286667,0.0,0.0,0.0,0.0,Night
2023-10-07 06:15:00,0.0,62.01191,0,19834.67,-9.302667,0.0,0.0,0.0,0.0,Night
2023-10-07 06:30:00,0.0,62.40819,0,19772.33,-9.228,0.0,0.0,0.0,0.0,Night
2023-10-07 06:45:00,0.08757788,62.50212,0,19777.33,-9.235666,0.0,0.0,0.0,0.0,Night
2023-10-07 07:00:00,4.3511,63.29521,0,19822.0,-9.315333,0.0,0.0,0.0,0.0,Day
2023-10-07 07:15:00,39.84517,64.22083,0,19744.0,17.49033,0.0,9.061849,6.16276,10.33594,Day
2023-10-07 07:30:00,34.27082,66.11947,0,19645.67,57.124,0.0,23.45052,19.80208,21.07552,Day
2023-10-07 07:45:00,42.81076,67.88237,2,19681.67,84.31866,0.0,32.58659,28.07617,30.98242,Day
2023-10-07 08:00:00,35.26582,68.57718,3,19709.67,64.53333,0.0,24.97852,22.6237,24.3776,Day
2023-10-07 08:15:00,55.24275,68.47565,2,19685.67,120.6137,0.0,43.66602,40.61198,43.57487,Day
2023-10-07 08:30:00,66.78253,68.42782,2,19736.0,111.502,0.0,40.41667,37.27864,40.21159,Day
2023-10-07 08:45:00,100.3323,68.81987,2,19877.67,220.4943,0.0,77.89193,72.21094,77.50455,Day
2023-10-07 09:00:00,74.48223,69.01067,3,19821.33,132.793,0.0,48.01432,43.94791,47.78971,Day
2023-10-07 09:15:00,109.0742,68.95119,4,19844.0,262.559,0.0,91.49284,85.99349,92.3776,Day
2023-10-07 09:30:00,118.4001,69.26109,5,19875.0,261.56,0.0,91.87956,85.68424,91.54036,Day
2023-10-07 09:45:00,92.60801,69.16174,4,19828.0,206.432,0.0,73.5918,67.5892,72.72135,Day
2023-10-07 10:00:00,307.1672,69.62849,3,19793.67,677.5214,0.0,235.6283,215.8086,231.6426,Day
2023-10-07 10:15:00,219.8645,69.6264,3,19686.0,494.0147,0.0,170.1602,159.168,170.4759,Day
2023-10-07 10:30:00,142.2189,69.0783,4,19679.67,314.0023,0.0,109.4987,102.53,109.4753,Day
2023-10-07 10:45:00,216.8221,69.65421,3,19730.67,547.3373,0.0,186.3314,175.9512,190.9805,Day
2023-10-07 11:00:00,231.2574,70.82809,3,19713.33,561.086,0.0,193.8952,180.9889,192.8444,Day
2023-10-07 11:15:00,100.5528,70.58315,2,19704.67,205.867,0.0,73.44075,67.64323,72.097,Day
2023-10-07 11:30:00,62.32442,69.37608,1,19847.0,139.2093,0.0,50.54948,46.31901,50.10352,Day
2023-10-07 11:45:00,46.29582,68.6741,2,19902.33,92.12566,0.0,33.63997,31.56836,34.63997,Day
2023-10-07 12:00:00,67.94981,67.23589,2,19892.0,154.302,0.0,55.94792,51.20964,54.72982,Day
2023-10-07 12:15:00,78.09522,66.92588,0,19889.0,177.7597,0.0,62.89388,58.91406,63.5918,Day
2023-10-07 12:30:00,161.614,67.53658,0,19898.0,415.4457,0.0,143.7383,133.8659,143.388,Day
2023-10-07 12:45:00,332.384,69.6767,2,19846.0,882.9044,0.0,299.5755,286.9674,303.2624,Day
2023-10-07 13:00:00,200.629,69.89259,2,19757.0,490.6507,0.0,165.3731,159.1048,172.2337,Day
2023-10-07 13:15:00,337.8741,70.73984,1,19849.67,865.348,0.0,297.7455,269.3932,304.3913,Day
2023-10-07 13:30:00,343.2023,73.3256,2,19785.0,973.0953,105.345,267.0332,294.0886,315.7129,Day
2023-10-07 13:45:00,329.0285,74.16812,3,19799.0,906.166,217.4915,245.082,219.4043,229.8861,Day
2023-10-07 14:00:00,330.9185,76.39082,3,19795.0,923.8093,231.4245,241.6426,224.433,233.3822,Day
2023-10-07 14:15:00,341.2063,77.5293,3,19776.33,921.9703,234.3171,224.9323,222.1068,246.3001,Day
2023-10-07 14:30:00,327.1362,77.60953,3,19747.33,863.0823,230.1686,207.6068,207.502,223.7617,Day
2023-10-07 14:45:00,231.6709,78.12074,3,19771.33,716.5263,181.8092,176.4778,175.1243,189.821,Day
2023-10-07 15:00:00,246.3899,78.50656,3,19772.67,859.528,225.4961,204.4017,207.7734,226.4824,Day
2023-10-07 15:15:00,148.0758,78.21679,3,19792.33,448.04,115.89,110.2793,109.7962,119.6224,Day
2023-10-07 15:30:00,130.9646,75.58147,4,19693.67,466.43,125.2871,116.099,109.3704,120.7845,Day
2023-10-07 15:45:00,115.7357,76.3683,5,19683.67,401.9727,110.7825,100.0111,95.73047,102.2826,Day
2023-10-07 16:00:00,93.45317,74.58836,4,19732.0,278.868,71.62826,73.22787,67.75846,72.9082,Day
2023-10-07 16:15:00,109.0299,74.54919,3,19716.33,509.0153,138.8984,121.3379,121.7051,132.1934,Day
2023-10-07 16:30:00,86.46765,75.7997,4,19699.67,405.744,120.2513,97.12761,93.83138,100.8359,Day
2023-10-07 16:45:00,59.94682,74.0533,5,19845.0,313.8467,91.62436,76.24219,73.47852,78.46809,Day
2023-10-07 17:00:00,48.86653,74.08324,4,19849.0,298.3157,86.28386,63.86133,74.41862,80.33529,Day
2023-10-07 17:15:00,44.03536,73.53738,4,19846.33,210.986,60.57422,50.36198,45.67318,61.125,Day
2023-10-07 17:30:00,39.37657,73.15455,3,19816.0,134.406,34.84505,38.28255,31.81575,35.96614,Day
2023-10-07 17:45:00,33.34692,71.95992,4,19799.33,93.01933,24.43164,27.33333,24.01758,23.8763,Day
2023-10-07 18:00:00,25.54325,70.50449,4,19788.67,56.96967,16.7832,17.41862,16.09896,13.73893,Day
2023-10-07 18:15:00,17.04847,68.54089,4,19761.0,30.78689,11.03417,10.64649,8.85687,8.329967,Day
2023-10-07 18:30:00,12.33791,66.33762,3,,-999.0,,,,,Day
2023-10-07 18:45:00,2.79505,64.52302,2,,-999.0,,,,,Day
2023-10-07 19:00:00,0.000508364,63.02616,2,,-999.0,0.0,0.0,0.0,0.0,Night
2023-10-07 19:15:00,0.0,61.56259,1,,-999.0,0.0,0.0,0.0,0.0,Night
2023-10-07 19:30:00,0.0,60.73156,2,,-999.0,0.0,0.0,0.0,0.0,Night
2023-10-07 19:45:00,0.0,59.729,1,,-999.0,0.0,0.0,0.0,0.0,Night
2023-10-07 20:00:00,0.0,59.28478,2,,-999.0,0.0,0.0,0.0,0.0,Night
2023-10-07 20:15:00,0.0,59.38635,3,,-999.0,0.0,0.0,0.0,0.0,Night
2023-10-07 20:30:00,0.0,59.22264,3,,-999.0,0.0,0.0,0.0,0.0,Night
2023-10-07 20:45:00,0.0,58.7254,2,,-999.0,0.0,0.0,0.0,0.0,Night
2023-10-07 21:00:00,0.0,58.21929,3,,-999.0,0.0,0.0,0.0,0.0,Night
2023-10-07 21:15:00,0.0,57.63527,3,,-999.0,0.0,0.0,0.0,0.0,Night
2023-10-07 21:30:00,0.0,57.03944,3,,-999.0,0.0,0.0,0.0,0.0,Night
2023-10-07 21:45:00,0.0,56.22071,3,,-999.0,0.0,0.0,0.0,0.0,Night
2023-10-07 22:00:00,0.0,55.57645,2,,-999.0,0.0,0.0,0.0,0.0,Night
2023-10-07 22:15:00,0.0,54.58883,1,,-999.0,0.0,0.0,0.0,0.0,Night
2023-10-07 22:30:00,0.0,52.68691,0,,-999.0,0.0,0.0,0.0,0.0,Night
2023-10-07 22:45:00,0.0,50.42042,0,,-999.0,0.0,0.0,0.0,0.0,Night
2023-10-07 23:00:00,0.0,48.92466,0,,-999.0,0.0,0.0,0.0,0.0,Night
2023-10-07 23:15:00,0.0,47.90163,0,,-999.0,0.0,0.0,0.0,0.0,Night
2023-10-07 23:30:00,0.0,47.21605,0,,-999.0,0.0,0.0,0.0,0.0,Night
2023-10-07 23:45:00,0.0,46.52242,0,,-999.0,0.0,0.0,0.0,0.0,Night
2023-10-08 00:00:00,0.0,46.05939,0,,-999.0,0.0,0.0,0.0,0.0,Night
2023-10-08 00:15:00,0.0,45.73619,0,,-999.0,0.0,0.0,0.0,0.0,Night
2023-10-08 00:30:00,0.0,45.60991,0,,-999.0,0.0,0.0,0.0,0.0,Night
2023-10-08 00:45:00,0.0,45.48157,0,,-999.0,0.0,0.0,0.0,0.0,Night
2023-10-08 01:00:00,0.0,45.37727,0,,-999.0,0.0,0.0,0.0,0.0,Night
2023-10-08 01:15:00,0.0,45.14495,0,,-999.0,0.0,0.0,0.0,0.0,Night
2023-10-08 01:30:00,0.0,44.67625,0,,-999.0,0.0,0.0,0.0,0.0,Night
2023-10-08 01:45:00,0.0,44.14239,0,,-999.0,0.0,0.0,0.0,0.0,Night
2023-10-08 02:00:00,0.0,43.92414,0,,-999.0,0.0,0.0,0.0,0.0,Night
2023-10-08 02:15:00,0.0,43.76437,0,,-999.0,0.0,0.0,0.0,0.0,Night
2023-10-08 02:30:00,0.0,43.23098,0,,-999.0,0.0,0.0,0.0,0.0,Night
2023-10-08 02:45:00,0.0,42.98617,0,,-999.0,0.0,0.0,0.0,0.0,Night
2023-10-08 03:00:00,0.0,42.68393,0,,-999.0,0.0,0.0,0.0,0.0,Night
2023-10-08 03:15:00,0.0,43.02311,0,,-999.0,0.0,0.0,0.0,0.0,Night
2023-10-08 03:30:00,0.0,43.2077,0,,-999.0,0.0,0.0,0.0,0.0,Night
2023-10-08 03:45:00,0.0,44.15176,0,,-999.0,0.0,0.0,0.0,0.0,Night
2023-10-08 04:00:00,0.0,44.71175,0,,-999.0,0.0,0.0,0.0,0.0,Night
2023-10-08 04:15:00,0.0,45.17808,0,,-999.0,0.0,0.0,0.0,0.0,Night
2023-10-08 04:30:00,0.0,45.486,0,,-999.0,0.0,0.0,0.0,0.0,Night
2023-10-08 04:45:00,0.0,45.66436,0,,-999.0,0.0,0.0,0.0,0.0,Night
2023-10-08 05:00:00,0.0,45.24722,0,,-999.0,0.0,0.0,0.0,0.0,Night
2023-10-08 05:15:00,0.0,44.67566,0,,-999.0,0.0,0.0,0.0,0.0,Night
2023-10-08 05:30:00,0.0,44.54288,0,,-999.0,0.0,0.0,0.0,0.0,Night
2023-10-08 05:45:00,0.0,43.80278,0,,-999.0,0.0,0.0,0.0,0.0,Night
2023-10-08 06:00:00,0.0,42.97643,0,,-999.0,0.0,0.0,0.0,0.0,Night
2023-10-08 06:15:00,0.0,42.60983,0,,-999.0,0.0,0.0,0.0,0.0,Night
2023-10-08 06:30:00,0.0,42.27483,0,,-999.0,0.0,0.0,0.0,0.0,Night
2023-10-08 06:45:00,0.0,41.99031,0,,-999.0,0.0,0.0,0.0,0.0,Night
2023-10-08 07:00:00,1.667723,41.92908,0,,-999.0,,,,,Day
2023-10-08 07:15:00,8.158927,41.72223,0,,-999.0,,,,,Day
2023-10-08 07:30:00,16.42742,42.06538,0,,-999.0,,,,,Day
2023-10-08 07:45:00,22.62324,43.11719,0,,-999.0,,,,,Day
2023-10-08 08:00:00,27.23365,44.9132,0,,-999.0,,,,,Day
2023-10-08 08:15:00,32.5155,48.24697,1,,-999.0,,,,,Day
2023-10-08 08:30:00,37.84296,51.51116,3,,-999.0,,,,,Day
2023-10-08 08:45:00,40.21054,54.02036,3,,-999.0,,,,,Day
2023-10-08 09:00:00,42.99475,56.23457,2,19906.0,175.7,61.83073,53.27018,23.44336,42.79623,Day
2023-10-08 09:15:00,69.40083,61.09033,3,19848.33,234.2033,71.95443,64.61068,46.32292,56.12956,Day
2023-10-08 09:30:00,295.3702,64.60878,4,19831.33,877.9297,203.349,239.1628,195.8001,241.1354,Day
2023-10-08 09:45:00,690.6348,63.67022,4,19788.33,1862.269,420.2812,502.8665,441.2676,504.2311,Day
2023-10-08 10:00:00,791.5,63.56511,5,19823.0,2270.583,522.4896,605.6068,552.1211,602.7943,Day
2023-10-08 10:15:00,793.1779,66.70331,6,19870.0,2425.224,563.2578,644.8607,598.5059,633.4902,Day
2023-10-08 10:30:00,788.8852,69.87453,7,19872.0,2452.673,573.2012,649.5228,607.6882,638.2839,Day
2023-10-08 10:45:00,781.211,71.74832,5,19888.67,2432.752,568.4304,641.2148,602.7474,636.5703,Day
2023-10-08 11:00:00,769.2318,70.55677,5,19944.67,2406.077,563.6432,633.084,595.5189,629.6823,Day
2023-10-08 11:15:00,750.9393,69.16927,6,19931.67,2359.704,554.4714,617.7578,583.9421,619.0879,Day
2023-10-08 11:30:00,730.3405,70.91335,5,19871.33,2301.99,541.8209,598.4648,570.7207,606.3079,Day
2023-10-08 11:45:00,707.859,71.33578,4,19853.0,2238.636,529.6641,579.9929,554.3015,589.1927,Day
2023-10-08 12:00:00,678.2204,70.91931,5,19847.33,2165.062,516.418,558.8613,534.6634,568.8972,Day
2023-10-08 12:15:00,645.5834,71.57219,5,19841.0,2075.263,498.5241,533.3171,511.3945,544.9174,Day
2023-10-08 12:30:00,610.9879,71.54475,5,19865.0,1974.913,477.3568,503.8418,486.4167,518.9304,Day
2023-10-08 12:45:00,572.9507,71.87064,5,19953.0,1863.333,454.4753,472.3626,457.4844,489.9831,Day
2023-10-08 13:00:00,534.0029,71.42407,6,19814.0,1714.36,428.8477,438.5404,411.8925,444.5111,Day
2023-10-08 13:15:00,473.4797,71.88966,7,19708.0,1618.111,401.0267,405.373,395.1653,424.7832,Day
2023-10-08 13:30:00,425.3721,72.22598,5,19759.33,1432.653,352.4583,344.6211,354.9277,387.8815,Day
2023-10-08 13:45:00,299.0241,70.22101,6,19804.67,954.1166,250.6816,240.0287,223.8001,244.4603,Day
2023-10-08 14:00:00,350.8225,70.38466,5,19864.33,1134.122,290.6419,277.6465,274.1387,296.847,Day
2023-10-08 14:15:00,309.3217,70.0985,7,19884.33,966.218,261.2773,230.5098,229.7559,249.6224,Day
2023-10-08 14:30:00,261.442,70.53188,3,19853.0,822.0696,232.6283,193.3112,191.5085,208.7884,Day
2023-10-08 14:45:00,249.514,70.66773,4,19785.33,744.116,215.0247,176.7337,170.1934,186.9134,Day
2023-10-08 15:00:00,225.1292,70.75623,5,19758.67,740.803,216.1992,176.5781,169.4421,182.6836,Day
2023-10-08 15:15:00,131.664,70.18491,4,20078.67,509.5887,142.1589,120.054,121.5729,131.681,Day
2023-10-08 15:30:00,118.5371,69.11651,6,20092.67,605.037,184.3333,140.5833,136.612,148.9382,Day
2023-10-08 15:45:00,90.30572,69.20433,4,20096.67,389.951,117.877,95.90234,88.0612,94.61588,Day
2023-10-08 16:00:00,98.39342,67.64802,4,20084.67,479.0677,146.5918,120.0645,104.3053,112.5046,Day
2023-10-08 16:15:00,126.2322,69.57481,4,19984.0,653.668,190.2962,154.3092,151.2832,162.457,Day
2023-10-08 16:30:00,86.31873,68.14719,6,19778.0,356.3567,97.95638,85.26367,86.12045,92.83724,Day
2023-10-08 16:45:00,72.44572,67.46785,4,19829.33,438.5707,121.0124,100.362,107.5716,115.0137,Day
2023-10-08 17:00:00,50.26196,66.82969,4,19863.67,267.0697,75.21094,58.80339,66.08203,72.49348,Day
2023-10-08 17:15:00,60.08446,66.26152,3,19767.33,263.2347,70.0931,62.98047,60.1875,75.62174,Day
2023-10-08 17:30:00,45.07225,65.91957,2,19753.67,132.232,33.76041,35.83268,32.15039,36.05208,Day
2023-10-08 17:45:00,29.26564,64.34731,1,19842.33,77.369,21.24805,21.14844,19.46485,21.34765,Day
2023-10-08 18:00:00,31.69527,63.14871,1,19829.0,80.395,21.86328,22.22461,20.59049,21.66602,Day
2023-10-08 18:15:00,24.76256,61.78088,0,19746.67,53.67467,15.43555,15.52344,14.23307,14.99675,Day
2023-10-08 18:30:00,9.451697,59.64972,0,19731.0,6.440667,285.4733,100.5482,285.3757,262.5326,Day
2023-10-08 18:45:00,0.7603034,57.26508,0,19740.67,-9.294,0.0,0.4420573,0.0,0.0,Night
2023-10-08 19:00:00,0.0,54.90557,0,19835.33,-9.379,0.0,0.0,0.0,0.0,Night
2023-10-08 19:15:00,0.0,52.91327,0,20014.0,-9.585333,0.0,0.0,0.0,0.0,Night
2023-10-08 19:30:00,0.0,51.01204,0,20069.67,-9.648,0.0,0.0,0.0,0.0,Night
2023-10-08 19:45:00,0.0,49.74918,0,20029.0,-9.602667,0.0,0.0,0.0,0.0,Night
2023-10-08 20:00:00,0.0,48.97125,0,19781.0,-9.309667,0.0,0.0,0.0,0.0,Night
2023-10-08 20:15:00,0.0,48.44844,0,19675.0,-9.192667,0.0,0.0,0.0,0.0,Night
2023-10-08 20:30:00,0.0,48.24536,0,19713.0,-9.233334,0.0,0.0,0.0,0.0,Night
2023-10-08 20:45:00,0.0,47.65313,0,19742.67,-9.266,0.0,0.0,0.0,0.0,Night
2023-10-08 21:00:00,0.0,48.24042,0,19698.67,-9.223,0.0,0.0,0.0,0.0,Night
2023-10-08 21:15:00,0.0,48.67683,0,19730.67,-9.252,0.0,0.0,0.0,0.0,Night
2023-10-08 21:30:00,0.0,48.01719,0,19809.67,-9.341,0.0,0.0,0.0,0.0,Night
2023-10-08 21:45:00,0.0,47.76918,0,19792.67,-9.322333,0.0,0.0,0.0,0.0,Night
2023-10-08 22:00:00,0.0,48.06743,0,19787.0,-9.320666,0.0,0.0,0.0,0.0,Night
2023-10-08 22:15:00,0.0,48.9557,0,19857.67,-9.400333,0.0,0.0,0.0,0.0,Night
2023-10-08 22:30:00,0.0,49.84641,0,19899.67,-9.449,0.0,0.0,0.0,0.0,Night
2023-10-08 22:45:00,0.0,50.38611,0,19878.33,-9.425,0.0,0.0,0.0,0.0,Night
2023-10-08 23:00:00,0.0,50.60146,0,19866.67,-9.41,0.0,0.0,0.0,0.0,Night
2023-10-08 23:15:00,0.0,51.18818,0,19862.33,-9.398666,0.0,0.0,0.0,0.0,Night
2023-10-08 23:30:00,0.0,51.80606,0,19897.33,-9.443666,0.0,0.0,0.0,0.0,Night
2023-10-08 23:45:00,0.0,52.22205,0,20027.33,-9.596334,0.0,0.0,0.0,0.0,Night
2023-10-09 00:00:00,0.0,52.61971,0,20024.33,-9.591,0.0,0.0,0.0,0.0,Night
2023-10-09 00:15:00,0.0,52.97921,0,20010.0,-9.575666,0.0,0.0,0.0,0.0,Night
2023-10-09 00:30:00,0.0,52.95778,0,19961.33,-9.516334,0.0,0.0,0.0,0.0,Night
2023-10-09 00:45:00,0.0,52.83345,0,19942.33,-9.483334,0.0,0.0,0.0,0.0,Night
2023-10-09 01:00:00,0.0,52.00757,0,19912.33,-9.459333,0.0,0.0,0.0,0.0,Night
2023-10-09 01:15:00,0.0,50.99299,0,19911.33,-9.446333,0.0,0.0,0.0,0.0,Night
2023-10-09 01:30:00,0.0,49.88318,0,19848.33,-9.372334,0.0,0.0,0.0,0.0,Night
2023-10-09 01:45:00,0.0,48.94253,0,19762.33,-9.280666,0.0,0.0,0.0,0.0,Night
2023-10-09 02:00:00,0.0,48.27253,0,19738.33,-9.253333,0.0,0.0,0.0,0.0,Night
2023-10-09 02:15:00,0.0,47.97209,0,19753.33,-9.273666,0.0,0.0,0.0,0.0,Night
2023-10-09 02:30:00,0.0,48.06378,0,19792.67,-9.315,0.0,0.0,0.0,0.0,Night
2023-10-09 02:45:00,0.0,47.72409,0,19802.33,-9.327666,0.0,0.0,0.0,0.0,Night
2023-10-09 03:00:00,0.0,46.92475,0,19789.0,-9.311666,0.0,0.0,0.0,0.0,Night
2023-10-09 03:15:00,0.0,45.98033,0,19761.67,-9.283,0.0,0.0,0.0,0.0,Night
2023-10-09 03:30:00,0.0,45.14965,0,19823.67,-9.349667,0.0,0.0,0.0,0.0,Night
2023-10-09 03:45:00,0.0,44.80471,0,19847.33,-9.382667,0.0,0.0,0.0,0.0,Night
2023-10-09 04:00:00,0.0,44.4502,0,19835.33,-9.372,0.0,0.0,0.0,0.0,Night
2023-10-09 04:15:00,0.0,43.9545,0,19789.33,-9.317667,0.0,0.0,0.0,0.0,Night
2023-10-09 04:30:00,0.0,43.81617,0,19755.67,-9.277667,0.0,0.0,0.0,0.0,Night
2023-10-09 04:45:00,0.0,43.49797,0,19785.0,-9.314,0.0,0.0,0.0,0.0,Night
2023-10-09 05:00:00,0.0,42.89544,0,19754.0,-9.28,0.0,0.0,0.0,0.0,Night
2023-10-09 05:15:00,0.0,42.59911,0,19746.0,-9.276334,0.0,0.0,0.0,0.0,Night
2023-10-09 05:30:00,0.0,42.38771,0,19733.33,-9.257334,0.0,0.0,0.0,0.0,Night
2023-10-09 05:45:00,0.0,42.25983,0,19685.0,-9.201,0.0,0.0,0.0,0.0,Night
2023-10-09 06:00:00,0.0,42.24331,0,19837.67,-9.382667,0.0,0.0,0.0,0.0,Night
2023-10-09 06:15:00,0.0,42.41213,0,19894.0,-9.440666,0.0,0.0,0.0,0.0,Night
2023-10-09 06:30:00,0.0,42.47762,0,19855.67,-9.398666,0.0,0.0,0.0,0.0,Night
2023-10-09 06:45:00,0.1506648,42.02706,0,19846.0,-9.389,0.0,0.0,0.0,0.0,Night
2023-10-09 07:00:00,4.936109,41.9737,0,19851.0,-9.225667,0.0,0.0,38.19531,0.0,Day
2023-10-09 07:15:00,88.74158,42.22178,0,19806.67,8.537,4.553385,4.579427,2.574219,4.285156,Day
2023-10-09 07:30:00,247.6643,42.53557,0,19878.33,45.90067,16.75716,11.65039,13.26628,11.14323,Day
2023-10-09 07:45:00,374.3903,43.62279,0,19933.33,86.10033,30.07747,20.23893,20.70833,20.07031,Day
2023-10-09 08:00:00,469.2115,45.537,0,19918.33,132.7243,43.21354,33.82943,27.37044,31.61263,Day
2023-10-09 08:15:00,547.7445,47.90856,0,19891.0,198.317,66.37045,51.16146,36.95573,46.74805,Day
2023-10-09 08:30:00,607.9159,50.24328,0,19893.67,342.1723,107.9902,93.80599,57.38737,87.71289,Day
2023-10-09 08:45:00,657.5967,52.6773,2,19847.0,485.034,144.6159,132.1569,92.85677,120.567,Day
2023-10-09 09:00:00,698.5256,55.14512,2,19870.0,1105.248,310.4225,262.987,285.0065,250.0853,Day
2023-10-09 09:15:00,729.1692,58.58791,2,19867.67,2047.695,501.5905,538.138,484.9551,533.5371,Day
2023-10-09 09:30:00,749.4063,61.54943,2,19884.33,2259.129,524.2487,600.8861,550.5208,597.4681,Day
2023-10-09 09:45:00,763.1899,63.86251,2,19880.67,2296.0,533.0632,609.7949,564.8835,603.5827,Day
2023-10-09 10:00:00,769.0093,65.92818,2,19930.33,2319.438,538.3347,614.4954,574.6725,608.2825,Day
2023-10-09 10:15:00,773.5778,70.52899,3,19933.67,2334.589,542.987,616.9869,579.8157,611.5137,Day
2023-10-09 10:30:00,771.6599,75.32287,4,19984.0,2349.646,547.7656,619.2168,583.2415,615.9922,Day
2023-10-09 10:45:00,764.2489,78.35168,2,19994.33,2329.224,543.2793,613.5501,577.2539,611.5872,Day
2023-10-09 11:00:00,755.1106,77.10489,3,20001.0,2308.829,540.2793,606.3171,572.4382,606.6081,Day
2023-10-09 11:15:00,739.8975,75.90032,3,20005.67,2268.321,532.0039,592.7116,562.2604,596.845,Day
2023-10-09 11:30:00,720.8311,76.26425,3,19858.67,2218.865,522.4284,577.6921,550.364,584.2162,Day
2023-10-09 11:45:00,694.6312,76.79547,3,19817.0,2161.841,512.0898,560.3411,535.2637,569.2754,Day
2023-10-09 12:00:00,665.4998,77.54071,3,19819.0,2075.976,494.9779,535.8587,513.3972,545.9753,Day
2023-10-09 12:15:00,632.6506,78.10986,5,19814.67,1989.484,477.7279,511.0345,491.3496,523.1693,Day
2023-10-09 12:30:00,596.7456,78.76988,4,19829.0,1893.93,458.9251,483.7884,466.668,497.5612,Day
2023-10-09 12:45:00,558.95,78.76277,4,19823.33,1782.437,435.5033,453.1491,437.3672,467.9616,Day
2023-10-09 13:00:00,519.2102,78.24032,4,19828.33,1664.348,411.082,420.8385,406.9388,435.5234,Day
2023-10-09 13:15:00,475.6964,79.33484,4,19811.33,1519.014,379.7129,381.0964,370.0938,396.8718,Day
2023-10-09 13:30:00,429.9714,78.95921,5,19825.33,1376.938,349.834,342.2604,334.0267,358.4258,Day
2023-10-09 13:45:00,381.3768,78.24847,5,19818.67,1216.02,314.3262,299.4701,292.9811,315.9837,Day
2023-10-09 14:00:00,333.6549,78.22427,3,19802.67,1051.274,278.5169,255.7441,251.3249,271.7187,Day
2023-10-09 14:15:00,286.5057,77.93618,4,19824.67,887.1863,242.7129,212.0384,209.9785,227.4753,Day
2023-10-09 14:30:00,238.2345,76.93138,5,19795.67,732.8563,208.6621,172.0072,171.0977,186.1953,Day
2023-10-09 14:45:00,191.4226,75.34836,7,19790.33,609.5707,182.3236,140.4108,139.7337,152.9616,Day
2023-10-09 15:00:00,151.7073,75.34548,5,19775.33,531.6773,164.6712,121.6966,120.1816,131.694,Day
2023-10-09 15:15:00,117.4666,75.09387,4,19897.0,502.1817,156.9219,115.0078,113.2949,124.0293,Day
2023-10-09 15:30:00,90.92451,74.51572,5,19906.67,487.6223,152.0234,111.1738,110.1719,121.4479,Day
2023-10-09 15:45:00,72.95468,74.18388,6,19940.0,473.9823,147.502,107.3848,107.8424,118.4258,Day
2023-10-09 16:00:00,61.72746,74.40303,4,19958.67,456.6207,141.4447,103.0964,104.778,114.8073,Day
2023-10-09 16:15:00,55.50529,74.16122,4,19979.67,438.87,135.2598,98.68034,101.655,110.724,Day
2023-10-09 16:30:00,51.59937,73.74253,5,19976.33,419.7723,128.1862,94.29557,98.38867,106.3008,Day
