Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,Inverter_1,Inverter_2,Inverter_3,Inverter_4,Inverter_5,Inverter_6,Day/Night
2023-10-01 00:00:00,0.0,61.11031,0,7.427,-8.040599,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 00:15:00,0.0,60.72958,0,7.445,-8.093891,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 00:30:00,0.0,60.71423,0,7.459,-8.149673,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 00:45:00,0.0,60.64025,0,7.475667,-8.212676,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 01:00:00,0.0,60.1036,0,7.484667,-8.251548,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 01:15:00,0.0,59.56976,0,7.482667,-8.243227,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 01:30:00,0.0,59.26554,0,7.486333,-8.256955,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 01:45:00,0.0,59.04722,0,7.486667,-8.248853,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 02:00:00,0.0,58.31277,0,7.483333,-8.245196,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 02:15:00,0.0,57.82412,0,7.488667,-8.255655,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 02:30:00,0.0,57.78336,0,7.497,-8.283521,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 02:45:00,0.0,58.01134,0,7.496667,-8.292979,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 03:00:00,0.0,57.84058,0,7.484333,-8.237155,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 03:15:00,0.0,57.74487,0,7.483667,-8.246448,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 03:30:00,0.0,57.38238,0,7.484,-8.256091,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 03:45:00,0.0,56.88597,0,7.486333,-8.249402,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 04:00:00,0.0,56.52427,0,7.494333,-8.294141,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 04:15:00,0.0,56.47508,0,7.494333,-8.279606,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 04:30:00,0.0,56.51208,0,7.494,-8.275018,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 04:45:00,0.0,56.63683,0,7.495,-8.287457,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 05:00:00,0.0,56.9075,0,7.492,-8.251322,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 05:15:00,0.0,57.11277,0,7.490333,-8.254532,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 05:30:00,0.0,57.12097,0,7.484667,-8.248534,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 05:45:00,0.0,56.85279,0,7.485667,-8.233832,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 06:00:00,0.0,56.72258,0,7.478667,-8.219283,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 06:15:00,0.0,56.97421,0,7.471,-8.193815,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 06:30:00,0.0,57.38503,0,7.466667,-8.176434,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 06:45:00,0.0,57.52285,0,7.463333,-8.15466,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 07:00:00,0.2435606,57.20264,0,7.463333,-8.164757,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 07:15:00,5.868912,57.26054,0,7.473333,-6.828553,0.0,0.8580918,0.0,0.0,0.0,0.4853478,Day
2023-10-01 07:30:00,42.57042,57.48167,0,7.481,54.40827,11.7888,15.38056,4.782665,8.831847,9.293123,11.89943,Day
2023-10-01 07:45:00,100.3666,58.04301,0,7.478333,279.4787,56.6494,47.19607,50.77407,48.13866,48.75801,31.34397,Day
2023-10-01 08:00:00,159.1802,59.58685,0,7.476667,582.1242,116.1282,90.98663,107.5653,97.65002,94.8261,72.36875,Day
2023-10-01 08:15:00,215.4552,61.42914,0,7.478333,936.9913,180.7509,145.6022,167.994,152.0225,150.4666,133.2934,Day
2023-10-01 08:30:00,281.6871,63.23384,0,7.481667,1322.048,243.1524,210.8961,232.5135,208.6327,209.5938,204.5788,Day
2023-10-01 08:45:00,345.1524,64.9261,0,7.481667,1712.303,307.3708,279.0678,296.2682,266.7956,271.3647,274.3669,Day
2023-10-01 09:00:00,400.0104,66.63568,0,7.506667,2109.738,371.1201,353.5088,359.1225,326.6149,333.8813,345.3067,Day
2023-10-01 09:15:00,464.5182,67.96564,2,7.524,2494.074,435.986,419.6018,422.799,386.2399,395.4942,412.7747,Day
2023-10-01 09:30:00,524.0848,69.47015,1,7.525333,2838.463,492.0367,480.8934,477.709,437.1443,450.7768,479.0598,Day
2023-10-01 09:45:00,579.5659,70.99255,0,7.556333,3142.618,541.642,537.8199,526.6084,481.5799,499.7319,536.566,Day
2023-10-01 10:00:00,635.8458,72.27108,1,7.568,3443.376,591.252,589.694,575.1623,528.6985,548.4837,594.3087,Day
2023-10-01 10:15:00,689.3213,73.29112,2,7.572,3725.976,639.0435,639.7589,622.8183,573.4174,597.6306,643.4984,Day
2023-10-01 10:30:00,736.1744,74.29317,4,7.562333,3955.265,673.2463,681.9664,660.642,610.86,637.5734,683.9809,Day
2023-10-01 10:45:00,786.9331,74.94012,3,7.549667,4101.114,717.305,727.9235,703.2413,635.0236,677.3848,688.8277,Day
2023-10-01 11:00:00,740.2927,76.016,4,7.539333,3796.574,620.722,625.1092,648.9713,582.6146,624.8859,676.3799,Day
2023-10-01 11:15:00,749.4204,76.24692,2,7.526333,2778.718,546.905,655.354,527.5016,358.2605,407.9124,434.2108,Day
2023-10-01 11:30:00,787.2883,76.79432,3,7.541667,3684.463,679.2134,680.793,679.2329,585.33,679.1101,504.0279,Day
2023-10-01 11:45:00,1037.216,78.21152,5,7.561333,4738.44,816.1877,800.0838,780.0718,781.7023,803.4756,767.7136,Day
2023-10-01 12:00:00,706.236,79.52458,1,7.513667,2385.446,444.1016,574.3382,441.9368,299.0762,307.7678,381.0486,Day
2023-10-01 12:15:00,484.2393,78.58765,2,7.541,2813.648,449.7989,453.3981,475.6499,468.2846,468.1603,509.7018,Day
2023-10-01 12:30:00,561.8034,78.91643,3,7.563333,3463.985,626.9068,649.0346,630.7372,472.262,581.6809,513.6212,Day
2023-10-01 12:45:00,362.482,78.85191,2,7.558,3124.026,416.7207,418.4344,445.0707,691.7811,508.2201,616.3479,Day
2023-10-01 13:00:00,696.0493,78.60236,3,7.541667,2950.387,442.0242,468.6157,429.8444,517.1183,446.6644,531.6398,Day
2023-10-01 13:15:00,578.0912,79.79964,3,7.520667,2264.075,320.3864,461.6456,314.49,382.131,302.4012,452.4589,Day
2023-10-01 13:30:00,494.1829,78.88023,3,7.524667,2845.45,532.9246,461.8281,487.1653,444.7473,479.9932,447.297,Day
2023-10-01 13:45:00,875.9356,80.26839,3,7.551,4086.333,652.1035,734.821,666.5357,629.6725,560.7848,831.9557,Day
2023-10-01 14:00:00,1056.65,81.51472,3,7.566333,4867.902,832.9212,832.7982,832.9163,824.9146,817.0443,795.4055,Day
2023-10-01 14:15:00,808.2326,81.6575,3,7.534667,4159.888,666.1777,662.1696,674.5944,684.4563,634.7441,795.8599,Day
2023-10-01 14:30:00,936.8488,81.49768,4,7.557,4648.422,780.928,813.0988,829.5988,777.9206,765.8135,777.2432,Day
2023-10-01 14:45:00,904.4384,81.99458,5,7.548,4416.482,735.2552,782.9075,777.7068,708.9208,697.6113,790.3954,Day
2023-10-01 15:00:00,627.1192,81.15034,2,7.511,3540.354,521.4343,561.0441,542.8983,631.0079,571.6162,701.1241,Day
2023-10-01 15:15:00,636.3362,81.33841,2,7.515,3511.292,536.02,635.4951,552.9568,536.9632,510.8243,661.8925,Day
2023-10-01 15:30:00,810.1419,81.68499,2,7.523667,3921.413,680.269,696.7032,696.8801,583.2693,559.8177,736.7985,Day
2023-10-01 15:45:00,664.4741,81.8026,2,7.497667,3459.046,582.3925,570.6307,605.882,523.2604,483.72,679.6285,Day
2023-10-01 16:00:00,707.0715,81.99941,2,7.500333,3628.132,595.8329,574.9558,635.7919,591.8682,573.8839,665.7147,Day
2023-10-01 16:15:00,644.5577,82.01646,3,7.505333,3312.378,539.0023,526.3569,584.6953,538.26,525.7489,605.4285,Day
2023-10-01 16:30:00,450.3929,81.3596,3,7.474,2144.727,370.7603,356.8093,385.1775,333.4297,345.2215,359.7454,Day
2023-10-01 16:45:00,282.4574,79.46921,1,7.443667,1695.557,237.3645,227.4549,264.3364,308.772,262.5322,373.5935,Day
2023-10-01 17:00:00,184.9965,79.3929,0,7.432,1238.479,171.7791,152.5385,177.4378,220.2129,203.2919,251.1184,Day
2023-10-01 17:15:00,270.4555,78.72159,1,7.424,1002.893,195.7202,193.2733,225.949,126.0336,146.3828,147.3933,Day
2023-10-01 17:30:00,198.036,78.15583,1,7.418333,888.588,131.4131,129.6307,163.1272,151.0154,146.3616,172.077,Day
2023-10-01 17:45:00,253.9459,78.56414,2,7.438667,1113.292,157.6762,143.1611,208.3168,192.2651,189.8127,217.7923,Day
2023-10-01 18:00:00,170.7316,78.14873,2,7.431,638.5628,87.60645,68.95117,117.0126,118.425,114.2803,133.0952,Day
2023-10-01 18:15:00,87.38848,77.0003,1,7.422,330.2548,49.81801,29.27697,53.30089,65.78794,63.40781,72.69109,Day
2023-10-01 18:30:00,20.654,75.51801,0,7.42,131.763,19.86986,16.10313,20.84624,27.90284,24.03105,29.99375,Day
2023-10-01 18:45:00,6.901951,73.90874,0,7.419333,39.78154,7.809724,7.540148,8.077763,7.9281,7.094615,9.271144,Day
2023-10-01 19:00:00,0.0,71.15463,0,7.421,-0.9023743,1.102018,1.066736,1.558908,1.103328,0.4751098,1.686704,Day
2023-10-01 19:15:00,0.0,68.73896,0,7.414333,-8.123644,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 19:30:00,0.0,66.69206,0,7.402,-8.029374,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 19:45:00,0.0,65.27357,0,7.404333,-8.024088,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 20:00:00,0.0,64.2956,0,7.408333,-8.021891,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 20:15:00,0.0,63.62605,0,7.422667,-8.050552,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 20:30:00,0.0,63.01361,0,7.435,-8.100921,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 20:45:00,0.0,62.32519,0,7.439667,-8.107615,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 21:00:00,0.0,61.8598,0,7.441333,-8.090644,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 21:15:00,0.0,61.60906,0,7.445667,-8.106435,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 21:30:00,0.0,61.22998,0,7.450333,-8.114693,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 21:45:00,0.0,61.0262,0,7.452333,-8.130511,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 22:00:00,0.0,60.78183,0,7.454667,-8.145196,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 22:15:00,0.0,60.30154,0,7.427667,-8.030949,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 22:30:00,0.0,59.84394,0,7.443333,-8.096196,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 22:45:00,0.0,59.40016,0,7.429,-8.054131,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 23:00:00,0.0,59.08764,0,7.437,-8.074286,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 23:15:00,0.0,58.71434,0,7.454333,-8.138219,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 23:30:00,0.0,58.48529,0,7.471,-8.196633,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 23:45:00,0.0,58.14211,0,7.479,-8.235638,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 00:00:00,0.0,57.68811,0,7.479667,-8.232285,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 00:15:00,0.0,57.53165,0,7.485333,-8.252015,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 00:30:00,0.0,57.42634,0,7.491,-8.276954,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 00:45:00,0.0,57.12065,0,7.494667,-8.303055,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 01:00:00,0.0,57.20641,0,7.481667,-8.25138,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 01:15:00,0.0,56.98517,0,7.487667,-8.27841,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 01:30:00,0.0,56.48403,0,7.487333,-8.288331,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 01:45:00,0.0,56.55431,0,7.494667,-8.314038,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 02:00:00,0.0,57.29865,0,7.485,-8.269627,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 02:15:00,0.0,57.15257,0,7.484333,-8.268436,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 02:30:00,0.0,56.968,0,7.489667,-8.288754,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 02:45:00,0.0,56.76721,0,7.494333,-8.311387,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 03:00:00,0.0,56.09125,0,7.491667,-8.307747,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 03:15:00,0.0,55.74783,0,7.498333,-8.317994,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 03:30:00,0.0,55.79268,0,7.497333,-8.317114,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 03:45:00,0.0,55.38102,0,7.500333,-8.322452,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 04:00:00,0.0,54.91271,0,7.494,-8.309466,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 04:15:00,0.0,54.69715,0,7.487,-8.263517,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 04:30:00,0.0,54.85804,0,7.483333,-8.255872,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 04:45:00,0.0,55.02547,0,7.477333,-8.22858,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 05:00:00,0.0,55.22506,0,7.466667,-8.183504,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 05:15:00,0.0,55.09623,0,7.450333,-8.144839,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 05:30:00,0.0,54.99664,0,7.448333,-8.141471,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 05:45:00,0.0,54.81386,0,7.446,-8.132393,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 06:00:00,0.0,54.69106,0,7.436667,-8.084913,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 06:15:00,0.0,54.75272,0,7.436667,-8.094474,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 06:30:00,0.0,54.54113,0,7.454333,-8.142154,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 06:45:00,0.0,54.35622,0,7.451,-8.119368,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 07:00:00,0.0815593,54.29027,0,7.447,-8.100808,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 07:15:00,5.178451,54.24584,0,7.454333,-7.270143,0.0,0.4857925,0.0,0.0,0.0,0.3516162,Day
2023-10-02 07:30:00,30.20057,54.47598,0,7.455,70.0589,12.50541,17.2998,11.41629,9.73882,10.07083,16.97484,Day
2023-10-02 07:45:00,71.02258,55.5625,0,7.457333,263.3055,48.14995,45.07791,46.97086,43.09322,43.94651,41.79103,Day
2023-10-02 08:00:00,125.8691,57.32906,0,7.465333,516.0782,95.68779,82.91865,92.16188,84.27064,84.16785,77.42236,Day
2023-10-02 08:15:00,184.0829,59.28828,0,7.485,820.9642,152.545,129.8114,144.6333,131.6498,132.2315,126.0107,Day
2023-10-02 08:30:00,246.9532,61.4393,0,7.504333,1172.332,212.4664,188.1293,204.3517,184.8245,186.5837,186.5663,Day
2023-10-02 08:45:00,320.6747,63.42634,0,7.504,1573.451,280.1425,256.2191,270.9932,245.3305,249.3678,255.8644,Day
2023-10-02 09:00:00,384.7685,65.23704,0,7.502333,2000.847,350.7179,333.4854,339.8356,309.8017,317.2573,329.8289,Day
2023-10-02 09:15:00,443.671,67.23064,0,7.520667,2384.088,415.5553,398.6601,403.3004,369.064,378.2287,397.0293,Day
2023-10-02 09:30:00,513.9704,69.0304,0,7.539667,2789.764,482.7567,470.9279,469.5573,430.2345,442.9381,470.4761,Day
2023-10-02 09:45:00,575.0094,70.63188,1,7.542667,3115.826,536.3568,532.9911,521.8041,477.9189,494.9191,532.2941,Day
2023-10-02 10:00:00,631.4922,72.33273,0,7.554,3417.265,586.4897,584.1387,571.1276,524.4863,544.3525,589.5191,Day
2023-10-02 10:15:00,683.0548,73.61272,1,7.558667,3682.829,633.0024,632.0908,617.301,565.3658,588.6574,635.2335,Day
2023-10-02 10:30:00,731.7269,74.60546,1,7.561333,3928.821,673.5839,680.5668,657.5919,604.5305,631.4423,678.4499,Day
2023-10-02 10:45:00,779.167,75.91728,1,7.583667,4152.014,712.3535,721.4958,696.7263,639.4522,670.9423,717.1484,Day
2023-10-02 11:00:00,821.7407,77.25611,2,7.6,4338.929,744.3339,755.03,728.7489,670.8799,703.3129,752.79,Day
2023-10-02 11:15:00,861.3444,77.78432,4,7.629,4508.988,772.2366,784.3177,757.3986,699.5319,732.5598,783.8254,Day
2023-10-02 11:30:00,906.4114,78.14092,4,7.621333,4662.081,808.823,819.1865,793.3676,684.0438,732.0725,819.0157,Day
2023-10-02 11:45:00,954.3615,79.19418,2,7.607667,4759.403,829.8301,833.2225,822.746,750.1047,793.0199,779.9927,Day
2023-10-02 12:00:00,770.5979,79.26823,4,7.595667,4470.924,676.2262,652.0814,680.9086,809.5635,795.7464,821.3971,Day
2023-10-02 12:15:00,939.0408,79.82103,2,7.591667,4875.728,833.6884,793.3904,832.9242,791.8987,829.0204,832.0289,Day
2023-10-02 12:30:00,993.2965,80.72404,3,7.591,4915.091,833.0228,833.0377,832.9934,787.5303,830.7043,832.8652,Day
2023-10-02 12:45:00,983.5164,81.086,2,7.587333,4904.758,833.0079,832.9808,833.0242,782.8091,827.4238,831.41,Day
2023-10-02 13:00:00,987.447,81.50722,3,7.589667,4908.255,832.9304,832.9844,832.9031,784.7421,827.7744,832.3077,Day
2023-10-02 13:15:00,985.6062,81.87199,3,7.585,4902.916,832.9613,832.936,832.924,783.6454,825.4189,831.9307,Day
2023-10-02 13:30:00,974.6693,82.46088,3,7.576667,4873.635,832.4561,832.9185,832.9199,771.3408,815.9492,825.4333,Day
2023-10-02 13:45:00,966.0361,82.71458,3,7.584667,4865.691,827.634,832.8845,831.5405,772.2571,815.6357,821.9924,Day
2023-10-02 14:00:00,945.5333,82.81287,2,7.584,4767.285,802.228,830.358,815.4874,754.1706,797.3808,802.9789,Day
2023-10-02 14:15:00,920.89,82.86174,2,7.573667,4689.684,786.0698,821.3079,802.5553,740.348,783.8524,788.7798,Day
2023-10-02 14:30:00,898.7967,82.73791,3,7.569333,4570.098,764.7029,803.9496,786.7177,726.2241,768.2137,752.4529,Day
2023-10-02 14:45:00,867.1536,83.26296,2,7.588333,4406.734,735.8778,769.9225,760.4209,704.912,744.7756,719.7156,Day
2023-10-02 15:00:00,826.1547,83.18585,2,7.565,4233.013,703.4396,734.7823,726.8027,668.8792,710.1331,714.0522,Day
2023-10-02 15:15:00,788.2524,83.26623,3,7.564,4060.631,672.389,699.4465,697.5923,644.0483,682.2147,687.2114,Day
2023-10-02 15:30:00,736.7737,83.53624,1,7.544667,3788.743,623.4501,638.222,654.6763,603.6152,640.3832,645.9272,Day
2023-10-02 15:45:00,689.4891,83.01586,2,7.524,3553.494,580.7839,585.866,616.5521,570.3774,604.9023,608.6283,Day
2023-10-02 16:00:00,639.5872,82.98049,2,7.514,3274.035,531.1658,536.7476,570.2979,527.1189,558.3146,561.8642,Day
2023-10-02 16:15:00,581.4305,82.94948,1,7.501,2988.207,478.0599,482.9783,522.8521,481.1718,512.1497,515.3854,Day
2023-10-02 16:30:00,519.876,82.67801,0,7.490667,2652.062,421.6604,428.8188,470.2314,432.7162,431.5165,465.3983,Day
2023-10-02 16:45:00,457.8366,82.31958,2,7.477667,2320.402,359.9887,356.049,412.302,379.7682,399.8575,408.6248,Day
2023-10-02 17:00:00,398.3761,81.92556,1,7.464667,1984.686,304.0558,288.3589,356.2245,327.5926,350.8212,352.1586,Day
2023-10-02 17:15:00,339.4091,81.49821,1,7.452667,1646.573,244.9119,232.4589,298.7227,274.1365,295.0374,296.059,Day
2023-10-02 17:30:00,278.391,80.98807,1,7.442333,1286.513,185.1877,168.141,238.9926,218.3116,235.3114,236.2944,Day
2023-10-02 17:45:00,215.3888,80.28043,0,7.432667,938.7351,129.6571,113.5945,176.6096,164.1512,176.7291,176.7648,Day
2023-10-02 18:00:00,155.7523,79.57865,0,7.432333,609.4166,84.44559,65.07725,110.5779,112.4653,119.218,119.8569,Day
2023-10-02 18:15:00,69.2221,78.17691,0,7.419,328.4697,49.79017,30.59968,52.76538,64.29035,68.36308,67.79169,Day
2023-10-02 18:30:00,21.49601,76.53495,0,7.382667,135.1833,20.09619,17.44362,21.75728,27.78797,26.53607,28.54133,Day
2023-10-02 18:45:00,3.85071,74.20519,0,7.394667,37.93273,7.451826,6.605092,7.858575,7.475914,8.042257,8.469797,Day
2023-10-02 19:00:00,0.0,71.19323,0,7.371667,-5.77559,0.1693935,0.1658634,0.1890321,0.1776147,0.7465953,0.7417737,Day
2023-10-02 19:15:00,0.0,68.83265,0,7.371333,-7.975789,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 19:30:00,0.0,66.90082,0,7.398667,-8.0354,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 19:45:00,0.0,65.47271,0,7.424,-8.110877,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 20:00:00,0.0,64.44602,0,7.443,-8.150076,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 20:15:00,0.0,63.72691,0,7.445,-8.124347,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 20:30:00,0.0,62.93554,0,7.434,-8.068712,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 20:45:00,0.0,62.32928,0,7.441667,-8.102367,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 21:00:00,0.0,61.69375,0,7.446667,-8.123956,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 21:15:00,0.0,61.31927,0,7.45,-8.143079,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 21:30:00,0.0,60.93023,0,7.43,-8.047208,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 21:45:00,0.0,60.35396,0,7.437333,-8.074677,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 22:00:00,0.0,60.11236,0,7.420667,-8.012922,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 22:15:00,0.0,59.87292,0,7.447333,-8.124894,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 22:30:00,0.0,59.78287,0,7.472667,-8.199267,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 22:45:00,0.0,59.60129,0,7.466667,-8.177199,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 23:00:00,0.0,59.39237,0,7.470667,-8.191072,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 23:15:00,0.0,59.32515,0,7.477667,-8.210003,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 23:30:00,0.0,59.16277,0,7.467667,-8.160561,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 23:45:00,0.0,58.70759,0,7.471667,-8.177013,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 00:00:00,0.0,58.39964,0,7.479,-8.219525,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 00:15:00,0.0,58.25977,0,7.479,-8.210398,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 00:30:00,0.0,58.21268,0,7.483,-8.226278,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 00:45:00,0.0,57.90102,0,7.479667,-8.204618,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 01:00:00,0.0,57.5496,0,7.474,-8.197297,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 01:15:00,0.0,57.59274,0,7.485667,-8.233187,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 01:30:00,0.0,57.58156,0,7.483333,-8.222948,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 01:45:00,0.0,57.48148,0,7.497,-8.277688,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 02:00:00,0.0,57.10225,0,7.497,-8.292171,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 02:15:00,0.0,56.77077,0,7.484667,-8.236045,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 02:30:00,0.0,56.50467,0,7.481333,-8.242198,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 02:45:00,0.0,56.29045,0,7.484,-8.252688,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 03:00:00,0.0,56.16609,0,7.488667,-8.267756,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 03:15:00,0.0,56.04961,0,7.455667,-8.136266,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 03:30:00,0.0,56.46007,0,7.451667,-8.134497,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 03:45:00,0.0,56.48448,0,7.454,-8.131678,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 04:00:00,0.0,56.08382,0,7.453333,-8.121608,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 04:15:00,0.0,55.93782,0,7.453,-8.12441,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 04:30:00,0.0,55.68166,0,7.451667,-8.124562,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 04:45:00,0.0,55.81405,0,7.450333,-8.125566,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 05:00:00,0.0,55.94676,0,7.449667,-8.111497,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 05:15:00,0.0,55.78411,0,7.450667,-8.105739,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 05:30:00,0.0,55.97137,0,7.441667,-8.091862,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 05:45:00,0.0,56.4533,0,7.443667,-8.08189,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 06:00:00,0.0,55.86075,0,7.441,-8.071068,0.0,0.0,0.0,0.0,0.0,0.0,Night
