Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,Inverter_1,Day/Night
2023-09-01 00:00:00,0.0,62.19541,1.8105,7.39745,-2.54782,0.0,Night
2023-09-01 00:15:00,0.0,62.13836,1.95403,7.397057,-2.54496,0.0,Night
2023-09-01 00:30:00,0.0,62.03796,1.85471,7.404673,-2.54882,0.0,Night
2023-09-01 00:45:00,0.0,61.97916,1.44127,7.41138,-2.5527,0.0,Night
2023-09-01 01:00:00,0.0,61.91158,1.3376,7.416367,-2.56064,0.0,Night
2023-09-01 01:15:00,0.0,61.90488,1.30982,7.37092,-2.5343,0.0,Night
2023-09-01 01:30:00,0.0,61.83989,1.00087,7.377957,-2.541,0.0,Night
2023-09-01 01:45:00,0.0,61.85526,1.02374,7.381567,-2.54384,0.0,Night
2023-09-01 02:00:00,0.0,61.89807,0.901462,7.384493,-2.54392,0.0,Night
2023-09-01 02:15:00,0.0,61.82232,0.928633,7.38088,-2.54305,0.0,Night
2023-09-01 02:30:00,0.0,61.69472,0.998908,7.3836,-2.54668,0.0,Night
2023-09-01 02:45:00,0.0,61.57175,0.857551,7.385624,-2.54628,0.0,Night
2023-09-01 03:00:00,0.0,61.56199,0.813796,7.38332,-2.54246,0.0,Night
2023-09-01 03:15:00,0.0,61.6183,0.854509,7.387667,-2.54588,0.0,Night
2023-09-01 03:30:00,0.0,61.65654,0.94133,7.390657,-2.54494,0.0,Night
2023-09-01 03:45:00,0.0,61.71831,1.11005,7.390257,-2.54392,0.0,Night
2023-09-01 04:00:00,0.0,61.64552,1.22891,7.393376,-2.5479,0.0,Night
2023-09-01 04:15:00,0.0,61.55237,1.24251,7.389197,-2.54433,0.0,Night
2023-09-01 04:30:00,0.0,61.44492,1.16436,7.396777,-2.54993,0.0,Night
2023-09-01 04:45:00,0.0,61.32832,1.09296,7.392767,-2.54629,0.0,Night
2023-09-01 05:00:00,0.0,61.2849,0.919696,7.3692,-2.53561,0.0,Night
2023-09-01 05:15:00,0.0,61.23299,0.865924,7.360697,-2.52925,0.0,Night
2023-09-01 05:30:00,0.0,61.03842,1.41814,7.356707,-2.52619,0.0,Night
2023-09-01 05:45:00,0.0,60.77797,1.20769,7.352673,-2.52495,0.0,Night
2023-09-01 06:00:00,0.0,60.59178,1.09911,7.33544,-2.5179,0.0,Night
2023-09-01 06:15:00,0.191754,60.42993,0.908437,7.328443,-2.51215,0.0,Day
2023-09-01 06:30:00,3.21184,60.2203,0.860093,7.325523,-2.51105,0.0,Day
2023-09-01 06:45:00,10.4427,60.10155,0.746398,7.35786,-2.5302,0.0,Day
