Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,"SMA Inverter - A.1, Pac","SMA Inverter - A.2, Pac","SMA Inverter - B.1, Pac","SMA Inverter - B.2, Pac","SMA Inverter - C.1, Pac","SMA Inverter - C.2, Pac","SMA Inverter - D.1, Pac","SMA Inverter - D.2, Pac","SMA Inverter - E.1, Pac","SMA Inverter - E.2, Pac",Day/Night
2023-10-08 17:00:00,-999.0,-999.0,-999.0,13.68149,1029.612,193.1533,168.999,190.4253,196.7815,0.0,0.0,171.1251,0.0,0.0,133.5469,Day
2023-10-08 17:15:00,-999.0,-999.0,-999.0,13.67813,834.614,158.526,138.3483,155.532,161.377,0.0,0.0,138.6428,0.0,0.0,108.1613,Day
2023-10-08 17:30:00,-999.0,-999.0,-999.0,13.67573,635.1143,122.1031,105.8735,118.7067,123.2351,0.0,0.0,105.867,0.0,0.0,82.86674,Day
2023-10-08 17:45:00,-999.0,-999.0,-999.0,13.67237,449.7736,85.82756,74.10365,82.52351,85.88241,0.0,0.0,75.35512,0.0,0.0,58.72384,Day
2023-10-08 18:00:00,-999.0,-999.0,-999.0,13.66331,276.2379,54.21685,46.47858,51.55011,53.53642,0.0,0.0,47.06947,0.0,0.0,36.11213,Day
2023-10-08 18:15:00,-999.0,-999.0,-999.0,13.64369,121.4669,27.45738,23.12152,25.30403,26.06958,0.0,0.0,19.78916,0.0,0.0,8.603848,Day
2023-10-08 18:30:00,-999.0,-999.0,-999.0,13.63745,14.45745,5.157372,5.190551,4.157551,5.604379,0.0,0.0,0.0,0.0,0.0,0.0,Day
2023-10-08 18:45:00,-999.0,-999.0,-999.0,13.63056,-8.381998,0.0,0.0,0.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day
2023-10-08 19:00:00,-999.0,-999.0,-999.0,13.602,-8.199911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 19:15:00,-999.0,-999.0,-999.0,13.57539,-7.940917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 19:30:00,-999.0,-999.0,-999.0,13.56699,-7.746511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 19:45:00,-999.0,-999.0,-999.0,13.5787,-7.755788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 20:00:00,-999.0,-999.0,-999.0,13.58746,-7.736962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 20:15:00,-999.0,-999.0,-999.0,13.60278,-7.763182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 20:30:00,-999.0,-999.0,-999.0,13.62827,-7.815931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 20:45:00,-999.0,-999.0,-999.0,13.64407,-7.849759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 21:00:00,-999.0,-999.0,-999.0,13.63919,-7.844121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 21:15:00,-999.0,-999.0,-999.0,13.64788,-7.871683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 21:30:00,-999.0,-999.0,-999.0,13.65656,-7.882715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 21:45:00,-999.0,-999.0,-999.0,13.66463,-7.912511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 22:00:00,-999.0,-999.0,-999.0,13.66293,-7.913105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 22:15:00,-999.0,-999.0,-999.0,13.67117,-7.938105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 22:30:00,-999.0,-999.0,-999.0,13.67621,-7.939257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 22:45:00,-999.0,-999.0,-999.0,13.6675,-7.91567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 23:00:00,-999.0,-999.0,-999.0,13.65776,-7.901336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 23:15:00,-999.0,-999.0,-999.0,13.66815,-7.942712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 23:30:00,-999.0,-999.0,-999.0,13.6719,-7.95666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 23:45:00,-999.0,-999.0,-999.0,13.66421,-7.946953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 00:00:00,-999.0,-999.0,-999.0,13.66906,-7.965547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 00:15:00,-999.0,-999.0,-999.0,13.68164,-7.992594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 00:30:00,-999.0,-999.0,-999.0,13.68595,-8.003778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 00:45:00,-999.0,-999.0,-999.0,13.67625,-7.972863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 01:00:00,-999.0,-999.0,-999.0,13.67318,-7.982917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 01:15:00,-999.0,-999.0,-999.0,13.654,-7.953813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 01:30:00,-999.0,-999.0,-999.0,13.63549,-7.899358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 01:45:00,-999.0,-999.0,-999.0,13.62433,-7.874435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 02:00:00,-999.0,-999.0,-999.0,13.62319,-7.874977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 02:15:00,-999.0,-999.0,-999.0,13.62382,-7.878573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 02:30:00,-999.0,-999.0,-999.0,13.61942,-7.868061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 02:45:00,-999.0,-999.0,-999.0,13.62504,-7.889834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 03:00:00,-999.0,-999.0,-999.0,13.62612,-7.898777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 03:15:00,-999.0,-999.0,-999.0,13.6201,-7.888916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 03:30:00,-999.0,-999.0,-999.0,13.61452,-7.868433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 03:45:00,-999.0,-999.0,-999.0,13.60257,-7.842042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 04:00:00,-999.0,-999.0,-999.0,13.58904,-7.805768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 04:15:00,-999.0,-999.0,-999.0,13.58039,-7.78469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 04:30:00,-999.0,-999.0,-999.0,13.56652,-7.755833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 04:45:00,-999.0,-999.0,-999.0,13.54532,-7.697589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 05:00:00,-999.0,-999.0,-999.0,13.55277,-7.717731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 05:15:00,-999.0,-999.0,-999.0,13.55621,-7.722792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 05:30:00,-999.0,-999.0,-999.0,13.604,-7.843769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 05:45:00,-999.0,-999.0,-999.0,13.61722,-7.883866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 06:00:00,-999.0,-999.0,-999.0,13.60279,-7.850725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 06:15:00,-999.0,-999.0,-999.0,13.60565,-7.834105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 06:30:00,-999.0,-999.0,-999.0,13.604,-7.821994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 06:45:00,-999.0,-999.0,-999.0,13.58105,-7.87522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 07:00:00,-999.0,-999.0,-999.0,13.64493,-8.234032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 07:15:00,-999.0,-999.0,-999.0,13.6974,-8.185543,0.63,0.0,0.8255528,0.0,0.0,0.0,0.1168013,0.0,0.0,0.0,Night
2023-10-09 07:30:00,-999.0,-999.0,-999.0,13.71233,23.97128,3.573262,4.983317,4.348074,2.268847,0.0,0.0,5.376026,0.0,0.0,4.167847,Day
2023-10-09 07:45:00,-999.0,-999.0,-999.0,13.719,155.4191,36.03907,33.71476,12.0015,19.05404,,,23.72184,0.0,0.0,28.49579,Day
2023-10-09 08:00:00,-999.0,-999.0,-999.0,13.71627,351.7083,74.19035,64.88157,40.48515,58.01897,,,60.77734,0.0,0.0,51.95962,Day
2023-10-09 08:15:00,-999.0,-999.0,-999.0,13.6808,563.2097,109.2489,95.75624,83.65026,108.7902,0.0,0.0,99.28313,0.0,0.0,76.61718,Day
2023-10-09 08:30:00,-999.0,-999.0,-999.0,13.6732,758.0787,141.0715,123.2323,128.2002,150.7146,0.0,0.0,129.0471,0.0,0.0,98.17576,Day
2023-10-09 08:45:00,-999.0,-999.0,-999.0,13.65276,946.021,174.0894,152.7128,169.1333,184.8758,0.0,0.0,158.5013,0.0,0.0,120.4954,Day
2023-10-09 09:00:00,-999.0,-999.0,-999.0,13.66466,1130.13,207.5226,182.5307,208.6574,218.4246,0.0,0.0,187.5233,0.0,0.0,142.5925,Day
2023-10-09 09:15:00,-999.0,-999.0,-999.0,13.66213,1296.843,237.7365,210.0761,242.8442,249.8341,0.0,0.0,214.6767,0.0,0.0,163.0887,Day
2023-10-09 09:30:00,-999.0,-999.0,-999.0,13.65889,1447.741,266.6298,236.4785,271.319,278.6949,0.0,0.0,239.343,0.0,0.0,182.0172,Day
2023-10-09 09:45:00,-999.0,-999.0,-999.0,13.65538,1588.927,292.6856,260.7092,297.7797,305.4467,0.0,0.0,262.851,0.0,0.0,200.0288,Day
2023-10-09 10:00:00,-999.0,-999.0,-999.0,13.6469,1710.717,315.7927,281.5283,320.9915,328.9659,0.0,0.0,282.8238,0.0,0.0,215.864,Day
2023-10-09 10:15:00,-999.0,-999.0,-999.0,13.63668,1823.44,337.2484,301.1959,342.6351,351.4578,0.0,0.0,301.1073,0.0,0.0,230.1879,Day
2023-10-09 10:30:00,-999.0,-999.0,-999.0,13.62534,1927.852,356.2677,318.2435,361.8497,370.4544,0.0,0.0,317.6927,0.0,0.0,243.4176,Day
2023-10-09 10:45:00,-999.0,-999.0,-999.0,13.6234,2024.99,374.9821,336.2321,380.9094,389.0583,0.0,0.0,333.9111,0.0,0.0,256.3376,Day
2023-10-09 11:00:00,-999.0,-999.0,-999.0,13.60373,2104.196,391.3834,351.1733,397.8863,405.7878,0.0,0.0,348.2802,0.0,0.0,267.0925,Day
2023-10-09 11:15:00,-999.0,-999.0,-999.0,13.63206,2174.615,404.7582,363.5422,412.4923,420.3073,0.0,0.0,360.1389,0.0,0.0,275.6237,Day
2023-10-09 11:30:00,-999.0,-999.0,-999.0,13.63807,2230.43,415.6736,373.4559,423.6281,430.8927,0.0,0.0,369.2353,0.0,0.0,283.5412,Day
2023-10-09 11:45:00,-999.0,-999.0,-999.0,13.63388,2273.692,424.0625,381.4284,432.2953,438.882,0.0,0.0,376.609,0.0,0.0,289.6954,Day
2023-10-09 12:00:00,-999.0,-999.0,-999.0,13.63557,2311.682,430.9517,388.3814,440.4905,446.1286,0.0,0.0,382.3752,0.0,0.0,295.345,Day
2023-10-09 12:15:00,-999.0,-999.0,-999.0,13.62452,2348.904,437.7674,395.1049,447.0568,453.9213,0.0,0.0,388.6549,0.0,0.0,300.0476,Day
2023-10-09 12:30:00,-999.0,-999.0,-999.0,13.61416,2367.944,442.1402,398.5944,451.0899,457.8583,0.0,0.0,392.87,0.0,0.0,303.3003,Day
2023-10-09 12:45:00,-999.0,-999.0,-999.0,13.61592,2375.33,444.0037,399.9481,452.5713,459.6493,0.0,0.0,394.7749,0.0,0.0,303.5657,Day
2023-10-09 13:00:00,-999.0,-999.0,-999.0,13.6142,2374.799,443.6172,400.0912,452.5865,459.0899,0.0,0.0,394.371,0.0,0.0,304.532,Day
2023-10-09 13:15:00,-999.0,-999.0,-999.0,13.64894,2365.432,442.4861,399.2273,451.101,457.0968,0.0,0.0,392.6843,0.0,0.0,303.5815,Day
2023-10-09 13:30:00,-999.0,-999.0,-999.0,13.65938,2344.536,436.9417,394.714,448.0128,453.5587,0.0,0.0,389.7192,0.0,0.0,300.342,Day
2023-10-09 13:45:00,-999.0,-999.0,-999.0,13.65758,2326.316,434.0227,392.0133,442.635,448.9785,0.0,0.0,386.6358,0.0,0.0,299.0898,Day
2023-10-09 14:00:00,-999.0,-999.0,-999.0,13.65186,2285.951,427.0779,385.0281,434.8985,441.1326,0.0,0.0,380.2862,0.0,0.0,294.1708,Day
2023-10-09 14:15:00,-999.0,-999.0,-999.0,13.65061,2236.379,418.4879,377.1609,425.4839,431.651,0.0,0.0,371.6024,0.0,0.0,288.3772,Day
2023-10-09 14:30:00,-999.0,-999.0,-999.0,13.65124,2180.624,407.9853,366.7387,414.9445,420.7022,0.0,0.0,362.3518,0.0,0.0,281.3737,Day
2023-10-09 14:45:00,-999.0,-999.0,-999.0,13.65722,2119.807,396.4534,356.3484,402.1634,407.9584,0.0,0.0,351.6116,0.0,0.0,273.7578,Day
2023-10-09 15:00:00,-999.0,-999.0,-999.0,13.66014,2042.815,382.2011,343.1539,386.9425,393.6684,0.0,0.0,339.3461,0.0,0.0,264.0243,Day
2023-10-09 15:15:00,-999.0,-999.0,-999.0,13.66186,1948.414,365.118,327.804,369.3531,375.6967,0.0,0.0,323.0016,0.0,0.0,252.0274,Day
2023-10-09 15:30:00,-999.0,-999.0,-999.0,13.66572,1842.245,345.0295,309.1876,349.6043,355.8258,0.0,0.0,305.9324,0.0,0.0,238.3542,Day
2023-10-09 15:45:00,-999.0,-999.0,-999.0,13.67592,1730.417,322.907,288.3699,326.3831,333.0425,0.0,0.0,287.364,0.0,0.0,224.0022,Day
2023-10-09 16:00:00,-999.0,-999.0,-999.0,13.68075,1598.527,298.5536,265.7264,300.2538,307.5176,0.0,0.0,265.2827,0.0,0.0,206.9046,Day
2023-10-09 16:15:00,-999.0,-999.0,-999.0,13.68888,1460.362,272.6656,242.1111,273.1122,280.5259,0.0,0.0,242.6066,0.0,0.0,189.063,Day
2023-10-09 16:30:00,-999.0,-999.0,-999.0,13.68842,1310.867,244.7422,216.5312,244.5801,251.6723,0.0,0.0,217.8508,0.0,0.0,169.9992,Day
2023-10-09 16:45:00,-999.0,-999.0,-999.0,13.69374,1146.408,214.4988,189.0836,212.9872,219.522,0.0,0.0,190.5958,0.0,0.0,148.5816,Day
2023-10-09 17:00:00,-999.0,-999.0,-999.0,13.70341,969.4371,182.8691,158.6263,178.5908,184.872,0.0,0.0,160.6336,0.0,0.0,125.9582,Day
2023-10-09 17:15:00,-999.0,-999.0,-999.0,13.69998,777.1876,145.8998,127.813,143.1103,148.8338,0.0,0.0,129.2229,0.0,0.0,101.1307,Day
2023-10-09 17:30:00,-999.0,-999.0,-999.0,13.67766,594.0294,112.3241,97.4298,109.1162,113.729,0.0,0.0,99.14194,0.0,0.0,77.6611,Day
2023-10-09 17:45:00,-999.0,-999.0,-999.0,13.65072,418.3747,79.79632,68.82199,76.88163,80.04814,0.0,0.0,70.14654,0.0,0.0,54.88689,Day
2023-10-09 18:00:00,-999.0,-999.0,-999.0,13.65124,252.8399,49.35958,42.41642,46.99958,49.04935,0.0,0.0,42.91401,0.0,0.0,32.89091,Day
2023-10-09 18:15:00,-999.0,-999.0,-999.0,13.63396,98.34575,23.79297,20.1506,21.70419,22.66119,0.0,0.0,12.5944,0.0,0.0,12.69916,Day
2023-10-09 18:30:00,-999.0,-999.0,-999.0,13.62549,0.9339103,5.393482,3.644263,2.258656,4.208955,,,0.0,0.0,0.0,2.169349,Day
2023-10-09 18:45:00,-999.0,-999.0,-999.0,13.60456,-8.514626,0.0009481481,0.0,0.0,0.001579189,0.0,0.0,0.0,0.0,0.0,0.0,Day
2023-10-09 19:00:00,-999.0,-999.0,-999.0,13.56532,-8.285295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 19:15:00,-999.0,-999.0,-999.0,13.60696,-8.0205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 19:30:00,-999.0,-999.0,-999.0,13.67769,-7.987639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 19:45:00,-999.0,-999.0,-999.0,13.69618,-8.016239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 20:00:00,-999.0,-999.0,-999.0,13.69722,-7.991081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 20:15:00,-999.0,-999.0,-999.0,13.69917,-7.971551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 20:30:00,-999.0,-999.0,-999.0,13.68782,-7.92543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 20:45:00,-999.0,-999.0,-999.0,13.65631,-7.853352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 21:00:00,-999.0,-999.0,-999.0,13.66965,-7.899918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 21:15:00,-999.0,-999.0,-999.0,13.6673,-7.893795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 21:30:00,-999.0,-999.0,-999.0,13.6477,-7.854481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 21:45:00,-999.0,-999.0,-999.0,13.66248,-7.886194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 22:00:00,-999.0,-999.0,-999.0,13.62786,-7.805385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 22:15:00,-999.0,-999.0,-999.0,13.57147,-7.672321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 22:30:00,-999.0,-999.0,-999.0,13.58224,-7.710668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 22:45:00,-999.0,-999.0,-999.0,13.58678,-7.717458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 23:00:00,-999.0,-999.0,-999.0,13.58666,-7.73012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 23:15:00,-999.0,-999.0,-999.0,13.58393,-7.721321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 23:30:00,-999.0,-999.0,-999.0,13.57758,-7.704012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 23:45:00,-999.0,-999.0,-999.0,13.58412,-7.718293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 00:00:00,-999.0,-999.0,-999.0,13.59504,-7.745395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 00:15:00,-999.0,-999.0,-999.0,13.59623,-7.755612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 00:30:00,-999.0,-999.0,-999.0,13.5908,-7.75057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 00:45:00,-999.0,-999.0,-999.0,13.59567,-7.763514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 01:00:00,-999.0,-999.0,-999.0,13.60968,-7.802749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 01:15:00,-999.0,-999.0,-999.0,13.61977,-7.823046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 01:30:00,-999.0,-999.0,-999.0,13.62177,-7.831985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 01:45:00,-999.0,-999.0,-999.0,13.61655,-7.817917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 02:00:00,-999.0,-999.0,-999.0,13.61021,-7.810859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 02:15:00,-999.0,-999.0,-999.0,13.61506,-7.814933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 02:30:00,-999.0,-999.0,-999.0,13.61959,-7.824663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 02:45:00,-999.0,-999.0,-999.0,13.62474,-7.834033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 03:00:00,-999.0,-999.0,-999.0,13.62927,-7.845751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 03:15:00,-999.0,-999.0,-999.0,13.63023,-7.849897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 03:30:00,-999.0,-999.0,-999.0,13.62189,-7.828942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 03:45:00,-999.0,-999.0,-999.0,13.63113,-7.847336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 04:00:00,-999.0,-999.0,-999.0,13.63464,-7.851417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 04:15:00,-999.0,-999.0,-999.0,13.62603,-7.833019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 04:30:00,-999.0,-999.0,-999.0,13.60397,-7.774535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 04:45:00,-999.0,-999.0,-999.0,13.58955,-7.736293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 05:00:00,-999.0,-999.0,-999.0,13.5602,-7.675969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 05:15:00,-999.0,-999.0,-999.0,13.59999,-7.783178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 05:30:00,-999.0,-999.0,-999.0,13.6073,-7.783259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 05:45:00,-999.0,-999.0,-999.0,13.61425,-7.803504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 06:00:00,-999.0,-999.0,-999.0,13.58497,-7.730947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 06:15:00,-999.0,-999.0,-999.0,13.60752,-7.779893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 06:30:00,-999.0,-999.0,-999.0,13.61691,-7.784309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 06:45:00,-999.0,-999.0,-999.0,13.62759,-7.87711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 07:00:00,-999.0,-999.0,-999.0,13.64357,-8.167768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 07:15:00,-999.0,-999.0,-999.0,13.67131,-3.226529,0.6616034,1.11864,0.0,1.321983,0.0,0.0,0.9861333,0.0,0.0,0.0,Night
2023-10-10 07:30:00,-999.0,-999.0,-999.0,13.66467,34.23159,8.96406,9.311707,6.442614,5.849689,0.0,0.0,5.512436,0.0,0.0,7.819548,Day
2023-10-10 07:45:00,-999.0,-999.0,-999.0,13.66961,148.2818,35.36673,32.78208,15.60665,21.23414,0.0,0.0,21.03767,0.0,0.0,26.97892,Day
2023-10-10 08:00:00,-999.0,-999.0,-999.0,13.67332,330.905,70.90909,61.93465,42.63232,57.25584,0.0,0.0,58.42823,0.0,0.0,49.47997,Day
2023-10-10 08:15:00,-999.0,-999.0,-999.0,13.68174,542.2125,105.6444,91.67338,83.43087,105.1324,0.0,0.0,95.12383,0.0,0.0,73.79765,Day
2023-10-10 08:30:00,-999.0,-999.0,-999.0,13.68987,695.1916,130.7735,113.9056,116.9194,138.1306,0.0,0.0,119.0372,0.0,0.0,91.54837,Day
2023-10-10 08:45:00,-999.0,-999.0,-999.0,13.666,889.0797,164.6905,143.8917,158.7681,174.363,0.0,0.0,148.8657,0.0,0.0,114.5021,Day
2023-10-10 09:00:00,-999.0,-999.0,-999.0,13.65491,1078.751,198.037,174.2018,198.451,209.0665,0.0,0.0,179.129,0.0,0.0,136.8176,Day
2023-10-10 09:15:00,-999.0,-999.0,-999.0,13.64989,1243.936,228.338,201.9175,231.0175,240.1168,0.0,0.0,206.397,0.0,0.0,156.9468,Day
2023-10-10 09:30:00,-999.0,-999.0,-999.0,13.65372,1342.228,241.4179,220.5758,249.2887,260.526,0.0,0.0,225.9279,0.0,0.0,163.0439,Day
2023-10-10 09:45:00,-999.0,-999.0,-999.0,13.66229,1747.481,321.938,287.2107,327.8713,336.2175,0.0,0.0,288.3976,0.0,0.0,219.961,Day
2023-10-10 10:00:00,-999.0,-999.0,-999.0,13.66812,1697.602,320.1834,269.9447,318.7174,330.8516,0.0,0.0,287.9326,0.0,0.0,216.8169,Day
