Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,"SunGrow SG2500HV Inverter - 05, Total AC Power","SunGrow SG2500HV Inverter - 06, Total AC Power","SunGrow SG2500HV Inverter - 07, Total AC Power","SunGrow SG2500HV Inverter - 08, Total AC Power",Day/Night
2023-10-02 02:15:00,0.307739,31.61234,1.293429,19.95455,-41.63742,0.0,0.0,2.608417,0.0,Night
2023-10-02 02:30:00,0.2845528,30.61632,1.308959,19.96119,-41.77794,0.0,0.0,2.682083,0.0,Night
2023-10-02 02:45:00,0.1324691,30.54865,1.063939,19.95876,-41.79549,0.0,0.0,2.701917,0.0,Night
2023-10-02 03:00:00,0.03150963,30.92817,1.23985,19.94148,-41.62359,0.0,0.0,2.692417,0.0,Night
2023-10-02 03:15:00,0.0,30.27368,0.814932,19.9319,-41.69334,0.0,0.0,2.685,0.0,Night
2023-10-02 03:30:00,0.0,29.62807,0.7085143,19.92683,-41.71854,0.0,0.0,2.679667,0.0,Night
2023-10-02 03:45:00,0.0675,28.86468,0.4304035,19.91722,-41.77923,0.0,0.0,2.64625,0.0,Night
2023-10-02 04:00:00,0.04770647,27.7432,0.536813,19.89337,-41.74341,0.0,0.0,2.5965,0.0,Night
2023-10-02 04:15:00,0.2282677,29.50038,0.8442936,19.87852,-41.8848,0.0,0.0,2.56325,0.0,Night
2023-10-02 04:30:00,0.2102061,26.44885,0.6111203,19.85361,-41.679,0.0,0.0,2.631667,0.0,Night
2023-10-02 04:45:00,0.6202164,25.84479,0.978202,19.79602,-41.68317,0.0,0.0,2.62175,0.0,Night
2023-10-02 05:00:00,0.2388966,26.2577,1.118058,19.76648,-41.87728,0.0,0.0,2.598917,0.0,Night
2023-10-02 05:15:00,0.002330805,26.25798,0.9304988,19.73476,-41.74982,0.0,0.0,2.520167,0.0,Night
2023-10-02 05:30:00,0.3498751,25.30086,1.384238,19.69649,-41.72029,0.0,0.0,2.516667,0.0,Night
2023-10-02 05:45:00,0.195817,24.34552,1.303214,19.68605,-41.49334,0.0,0.0,2.593,0.0,Night
2023-10-02 06:00:00,0.0,26.06211,0.5546845,19.67373,-41.11572,0.0,0.0,2.655417,0.0,Night
2023-10-02 06:15:00,0.0,28.35093,0.6009755,19.6654,-40.68071,0.0,0.0,2.752667,0.0,Night
2023-10-02 06:30:00,0.04166667,26.82105,0.8791245,19.64826,-40.05359,0.0,0.0,2.8585,0.0,Night
2023-10-02 06:45:00,1.374993,26.68379,0.5639462,19.65572,-33.24365,0.2431667,0.8684167,3.70125,0.6673333,Day
2023-10-02 07:00:00,8.221953,27.06653,0.2656531,19.71767,76.28938,19.39133,19.81158,20.99842,22.255,Day
2023-10-02 07:15:00,19.46218,27.26947,0.6899306,19.8095,217.0758,51.714,54.58467,52.56708,55.843,Day
2023-10-02 07:30:00,34.13254,26.82219,0.7571636,19.79328,426.0901,105.5112,103.9267,107.9235,107.7691,Day
2023-10-02 07:45:00,195.3798,28.54467,0.331269,19.84283,3088.769,708.6742,681.7497,729.9697,702.6494,Day
2023-10-02 08:00:00,303.9237,32.94602,0.7425736,19.79533,4120.051,1104.278,1151.827,1096.408,1132.411,Day
2023-10-02 08:15:00,302.9871,34.62033,0.9997688,19.76894,4421.354,1053.446,1019.183,1060.449,1036.802,Day
2023-10-02 08:30:00,426.8793,36.78853,0.8654315,19.70462,4910.019,1242.169,1508.502,1265.912,1478.869,Day
2023-10-02 08:45:00,440.5084,38.97463,0.8542017,19.63493,6369.234,1551.957,1617.543,1527.364,1616.868,Day
2023-10-02 09:00:00,693.6253,41.11356,1.117177,19.43443,9127.879,2313.628,2393.667,2266.681,2393.8,Day
2023-10-02 09:15:00,789.1456,44.3218,1.184368,19.42216,9848.041,2483.066,2503.798,2481.622,2498.915,Day
2023-10-02 09:30:00,819.4158,47.36693,1.186164,19.40728,9865.568,2496.487,2506.147,2487.647,2501.796,Day
2023-10-02 09:45:00,797.2326,50.4417,1.024187,19.40447,9857.944,2494.197,2505.884,2479.312,2500.917,Day
2023-10-02 10:00:00,815.119,53.25291,1.570809,19.38598,9863.558,2495.268,2505.24,2487.075,2501.4,Day
2023-10-02 10:15:00,812.7775,56.55684,1.557266,19.38975,9861.256,2495.571,2506.224,2486.971,2501.334,Day
2023-10-02 10:30:00,785.7042,58.54615,1.160856,19.39836,9861.641,2488.673,2505.399,2486.7,2501.029,Day
2023-10-02 10:45:00,766.3571,60.21537,1.775705,19.39899,9809.157,2467.664,2489.66,2474.226,2485.7,Day
2023-10-02 11:00:00,736.3099,61.28859,1.321936,19.41479,9428.341,2408.957,2442.618,2296.082,2445.729,Day
2023-10-02 11:15:00,756.7964,62.28799,1.424238,19.40407,9759.688,2460.612,2500.046,2463.224,2498.812,Day
2023-10-02 11:30:00,737.0522,63.1967,1.909334,19.41506,9453.223,2385.201,2423.197,2389.971,2416.229,Day
2023-10-02 11:45:00,668.4477,63.82406,2.115074,19.44674,9073.022,2359.23,2380.913,2320.336,2422.621,Day
2023-10-02 12:00:00,649.9186,65.01257,2.128237,19.54917,8424.14,2123.261,2186.389,2123.579,2160.106,Day
2023-10-02 12:15:00,673.8397,65.63278,2.220492,19.47579,8782.655,2292.121,2325.481,2342.308,2339.729,Day
2023-10-02 12:30:00,681.6265,66.10723,3.081528,19.4339,9427.77,2415.633,2337.745,2416.713,2416.552,Day
2023-10-02 12:45:00,787.0458,67.02747,2.759915,19.45841,9593.659,2048.461,2221.137,2376.419,2280.818,Day
2023-10-02 13:00:00,576.0856,68.35595,2.120699,19.55226,7724.846,1991.128,1935.109,1962.004,1908.893,Day
2023-10-02 13:15:00,237.083,68.39821,1.945425,19.91554,3222.062,883.719,857.2554,797.1802,854.8935,Day
2023-10-02 13:30:00,160.1593,67.65546,2.921927,20.0052,2278.99,561.9042,565.3472,582.3038,594.8492,Day
2023-10-02 13:45:00,245.8273,66.25516,4.640183,19.9937,3622.247,860.1301,855.5983,921.7336,962.8013,Day
2023-10-02 14:00:00,334.6133,64.83345,3.866589,19.92649,4813.602,1173.573,1187.514,1227.337,1261.086,Day
2023-10-02 14:15:00,291.636,64.28568,1.842165,19.96937,4273.784,1074.761,1033.318,1050.457,1090.211,Day
2023-10-02 14:30:00,194.7808,64.37559,1.375382,20.07581,2809.961,697.2364,703.7909,727.6868,718.4114,Day
2023-10-02 14:45:00,105.7019,64.15878,1.268545,20.14201,1534.387,389.6333,389.44,395.6623,401.4844,Day
2023-10-02 15:00:00,85.07459,63.7577,2.012391,20.1378,1309.933,319.041,315.9685,314.1834,331.2339,Day
2023-10-02 15:15:00,132.2917,63.29398,2.467733,20.14638,1981.002,494.8045,494.2811,505.8173,510.1008,Day
2023-10-02 15:30:00,160.8162,63.05923,1.982644,20.17108,2370.826,570.9904,565.8997,583.4056,595.6404,Day
2023-10-02 15:45:00,101.1916,63.03679,1.700827,20.15433,1419.947,361.1642,359.3462,367.473,379.6355,Day
2023-10-02 16:00:00,59.51659,62.6465,1.54858,20.08046,815.3469,209.3219,207.1887,204.4174,211.9355,Day
2023-10-02 16:15:00,56.20616,61.92005,1.897609,20.07092,790.6675,199.7025,199.6977,203.8902,206.6282,Day
2023-10-02 16:30:00,75.90874,60.43759,3.860695,20.08991,1119.409,277.1121,278.446,282.4837,287.5554,Day
2023-10-02 16:45:00,69.11861,58.91177,3.219411,20.10105,938.016,234.7934,245.6744,238.2904,244.4446,Day
2023-10-02 17:00:00,56.82552,58.04636,2.959179,20.07358,783.7745,198.3322,204.0503,202.0342,205.339,Day
2023-10-02 17:15:00,57.51489,57.44252,2.67006,20.06053,795.5986,198.6791,199.6264,200.618,206.5033,Day
2023-10-02 17:30:00,29.61755,56.75414,2.383705,20.03715,376.3615,93.86867,92.28958,96.18242,97.94217,Day
2023-10-02 17:45:00,15.63229,56.10652,2.286677,20.02845,180.3067,44.2825,45.16958,45.06017,45.71817,Day
2023-10-02 18:00:00,9.629962,55.19363,2.700605,20.04818,87.61271,21.60775,21.201,22.92708,22.6215,Day
2023-10-02 18:15:00,2.066816,54.35796,1.887681,20.04151,-29.80295,0.24575,0.5801666,3.28175,0.04725,Day
2023-10-02 18:30:00,0.4007539,53.56514,1.51332,20.05682,-46.19983,0.0,0.0,1.548583,0.0,Night
2023-10-02 18:45:00,0.0,53.18487,1.074573,20.02318,-41.81617,0.0,0.0,2.509583,0.0,Night
2023-10-02 19:00:00,0.0,52.97919,0.5734499,20.03829,-41.87251,0.0,0.0,2.5525,0.0,Night
2023-10-02 19:15:00,0.0,52.63105,0.6102459,20.03469,-41.79734,0.0,0.0,2.572583,0.0,Night
2023-10-02 19:30:00,0.0,52.34494,0.6503839,20.03962,-41.7926,0.0,0.0,2.530833,0.0,Night
2023-10-02 19:45:00,0.0,51.87295,1.168791,20.04107,-41.67905,0.0,0.0,2.684167,0.0,Night
2023-10-02 20:00:00,0.0,51.58569,1.745298,20.02806,-41.24583,0.0,0.0,2.686833,0.0,Night
2023-10-02 20:15:00,0.0,51.59426,1.437676,20.05299,-41.28327,0.0,0.0,2.70525,0.0,Night
2023-10-02 20:30:00,0.0,51.43641,1.339819,20.06627,-41.34131,0.0,0.0,2.731417,0.0,Night
2023-10-02 20:45:00,0.0,51.3985,0.9151913,20.0899,-41.16429,0.0,0.0,2.809333,0.0,Night
2023-10-02 21:00:00,0.0,51.49479,0.5249873,20.12575,-40.87273,0.0,0.0,2.793417,0.0,Night
2023-10-02 21:15:00,0.0,51.48866,0.6632745,20.11957,-40.97281,0.0,0.0,2.816,0.0,Night
2023-10-02 21:30:00,0.0,51.3382,0.7873952,20.09706,-41.03216,0.0,0.0,2.820333,0.0,Night
2023-10-02 21:45:00,0.0,51.32722,0.5183091,20.09067,-41.0761,0.0,0.0,2.735417,0.0,Night
2023-10-02 22:00:00,0.0,51.45979,0.3763241,20.10816,-41.03831,0.0,0.0,2.819167,0.0,Night
2023-10-02 22:15:00,0.0,51.34197,0.58202,20.11742,-41.05283,0.0,0.0,2.834417,0.0,Night
2023-10-02 22:30:00,0.0,51.15245,0.5347494,20.13467,-41.01574,0.0,0.0,2.846333,0.0,Night
2023-10-02 22:45:00,0.0,51.02233,0.6671417,20.15619,-40.91044,0.0,0.0,2.830833,0.0,Night
2023-10-02 23:00:00,0.0,50.83884,0.6445253,20.2072,-41.06901,0.0,0.0,2.874333,0.0,Night
2023-10-02 23:15:00,0.0,50.91182,0.5017209,20.20499,-41.09095,0.0,0.0,2.876,0.0,Night
2023-10-02 23:30:00,0.0,50.61681,1.264808,20.21963,-41.041,0.0,0.0,2.953167,0.0,Night
2023-10-02 23:45:00,0.0,50.50476,0.7667654,20.21173,-41.13658,0.0,0.0,2.871417,0.0,Night
2023-10-03 00:00:00,0.01281367,50.43619,0.6870058,20.14829,-41.20113,0.0,0.0,2.818167,0.0,Night
2023-10-03 00:15:00,0.0773992,50.16064,0.990285,20.17203,-41.18133,0.0,0.0,2.828667,0.0,Night
2023-10-03 00:30:00,0.0,50.21462,0.4549442,20.18126,-41.1849,0.0,0.0,2.915167,0.0,Night
2023-10-03 00:45:00,0.132463,50.33511,1.139229,20.09766,-41.21935,0.0,0.0,2.79525,0.0,Night
2023-10-03 01:00:00,0.3021877,50.61527,1.583232,19.91356,-41.00576,0.0,0.0,2.547333,0.0,Night
2023-10-03 01:15:00,0.009942066,50.44945,2.055418,19.92237,-40.9471,0.0,0.0,2.534917,0.0,Night
2023-10-03 01:30:00,0.04160523,50.52539,2.823999,19.94081,-41.05813,0.0,0.0,2.59025,0.0,Night
2023-10-03 01:45:00,0.007296005,50.41098,1.981334,19.94319,-41.10757,0.0,0.0,2.637,0.0,Night
2023-10-03 02:00:00,0.0,50.54007,1.082942,19.95941,-41.08305,0.0,0.0,2.573,0.0,Night
2023-10-03 02:15:00,0.0,50.66404,0.8574877,19.95104,-41.25771,0.0,0.0,2.6015,0.0,Night
2023-10-03 02:30:00,0.0,50.73333,1.229802,19.95011,-41.21135,0.0,0.0,2.61525,0.0,Night
2023-10-03 02:45:00,0.06685261,50.77752,1.735597,19.95971,-41.31392,0.0,0.0,2.55725,0.0,Night
2023-10-03 03:00:00,0.4646671,50.96129,1.434157,19.97358,-41.36461,0.0,0.0,2.706667,0.0,Night
2023-10-03 03:15:00,0.0,51.02594,1.277252,19.9763,-41.41306,0.0,0.0,2.570333,0.0,Night
2023-10-03 03:30:00,0.0,50.82537,2.782283,19.98274,-41.37047,0.0,0.0,2.64525,0.0,Night
2023-10-03 03:45:00,0.003333333,50.73067,3.296173,19.99299,-41.47789,0.0,0.0,2.607417,0.0,Night
2023-10-03 04:00:00,0.006548631,50.38612,3.78826,19.98767,-41.39307,0.0,0.0,2.696,0.0,Night
2023-10-03 04:15:00,0.01155052,50.13033,3.513416,19.96925,-41.37788,0.0,0.0,2.6315,0.0,Night
2023-10-03 04:30:00,0.01282572,49.67405,3.506651,19.9534,-41.3992,0.0,0.0,2.558917,0.0,Night
2023-10-03 04:45:00,0.0,48.85418,2.760731,19.90312,-41.38169,0.0,0.0,2.52025,0.0,Night
2023-10-03 05:00:00,0.0,48.34515,2.594144,19.88426,-41.24566,0.0,0.0,2.56625,0.0,Night
2023-10-03 05:15:00,0.0,47.59539,2.24441,19.85802,-41.31082,0.0,0.0,2.488667,0.0,Night
2023-10-03 05:30:00,0.0,47.06919,2.321495,19.80034,-41.24965,0.0,0.0,2.386583,0.0,Night
2023-10-03 05:45:00,0.0,46.55725,1.678228,19.78497,-41.26571,0.0,0.0,2.36,0.0,Night
2023-10-03 06:00:00,0.0,46.2626,1.688951,19.77202,-41.31787,0.0,0.0,2.34375,0.0,Night
2023-10-03 06:15:00,0.0,45.8534,1.055968,19.73325,-41.46745,0.0,0.0,2.306167,0.0,Night
2023-10-03 06:30:00,0.0,45.52124,0.4694819,19.69867,-41.08735,0.0,0.0,2.256417,0.0,Night
2023-10-03 06:45:00,2.215788,44.89912,1.10109,19.72599,-38.88353,0.003333333,0.1443333,2.656083,0.04466667,Day
2023-10-03 07:00:00,7.57697,44.54912,1.338694,19.70797,39.89169,11.22933,10.93808,12.67858,11.14708,Day
2023-10-03 07:15:00,24.69523,45.08064,1.358899,19.67119,277.0031,67.83608,69.61925,69.89909,70.65617,Day
2023-10-03 07:30:00,52.17868,45.98195,1.267925,19.65223,700.4658,165.4153,176.5679,168.4856,182.3234,Day
2023-10-03 07:45:00,73.66988,47.12016,1.598208,19.67706,964.8624,230.578,241.4393,234.9388,257.0368,Day
2023-10-03 08:00:00,95.03796,48.20602,1.804672,19.69557,1275.429,323.6327,322.1332,315.7525,326.8736,Day
2023-10-03 08:15:00,128.3908,49.22102,2.041095,19.6669,1849.327,447.9905,465.4463,455.1522,482.1725,Day
2023-10-03 08:30:00,176.8046,50.3493,1.886837,19.6772,2326.516,573.4758,603.8376,682.7899,606.1204,Day
2023-10-03 08:45:00,204.7885,51.47123,2.169253,19.68863,2809.841,716.8966,744.1512,719.25,792.7435,Day
