Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,Inverter_1,Day/Night
2023-09-01 00:00:00,0.0,60.6157,0.213391,7.424843,-2.3981,0.0,Night
2023-09-01 00:15:00,0.0,60.57746,0.206768,7.416527,-2.37865,0.0,Night
2023-09-01 00:30:00,0.0,60.57374,0.263851,7.423856,-2.38068,0.0,Night
2023-09-01 00:45:00,0.0,60.54992,0.197005,7.431493,-2.39993,0.0,Night
2023-09-01 01:00:00,0.0,60.51794,0.226566,7.4369,-2.41122,0.0,Night
2023-09-01 01:15:00,0.0,60.5294,0.176791,7.414037,-2.3953,0.0,Night
2023-09-01 01:30:00,0.0,60.56236,0.248668,7.393323,-2.38676,0.0,Night
2023-09-01 01:45:00,0.0,60.42411,0.170439,7.39493,-2.38798,0.0,Night
2023-09-01 02:00:00,0.0,60.50772,0.300273,7.40119,-2.39424,0.0,Night
2023-09-01 02:15:00,0.0,60.31198,0.306422,7.404687,-2.40874,0.0,Night
2023-09-01 02:30:00,0.0,60.27591,0.259487,7.408043,-2.42668,0.0,Night
2023-09-01 02:45:00,0.0,60.28474,0.193181,7.41194,-2.3908,0.0,Night
2023-09-01 03:00:00,0.0,60.36256,0.230466,7.410997,-2.38928,0.0,Night
2023-09-01 03:15:00,0.0,60.43826,0.258816,7.409803,-2.38418,0.0,Night
2023-09-01 03:30:00,0.0,60.42741,0.295853,7.41207,-2.3902,0.0,Night
2023-09-01 03:45:00,0.0,60.41785,0.306753,7.407887,-2.38085,0.0,Night
2023-09-01 04:00:00,0.0,60.48357,0.259328,7.413903,-2.381,0.0,Night
2023-09-01 04:15:00,0.0,60.39234,0.382997,7.415293,-2.38758,0.0,Night
2023-09-01 04:30:00,0.0,60.45428,0.29619,7.428417,-2.40102,0.0,Night
2023-09-01 04:45:00,0.0,60.41196,0.229639,7.424124,-2.39487,0.0,Night
2023-09-01 05:00:00,0.0,60.49012,0.383173,7.39891,-2.37763,0.0,Night
2023-09-01 05:15:00,0.0,60.3987,0.235427,7.392793,-2.37261,0.0,Night
2023-09-01 05:30:00,0.0,60.37302,0.316482,7.384727,-2.36956,0.0,Night
2023-09-01 05:45:00,0.0,60.17803,0.556373,7.369743,-2.36053,0.0,Night
2023-09-01 06:00:00,0.0,60.14764,0.604874,7.39432,-2.36989,0.0,Night
2023-09-01 06:15:00,0.289144,60.08301,0.245878,7.41504,-2.37722,0.0,Night
2023-09-01 06:30:00,1.776545,60.17401,0.42275,7.421693,-2.3166,0.0,Night
2023-09-01 06:45:00,5.52577,60.28459,0.316303,7.452477,6.58006,8.09856,Day
2023-09-01 07:00:00,15.72765,60.44682,0.308318,7.446783,30.3466,31.7517,Day
2023-09-01 07:15:00,23.88335,60.66765,0.420566,7.404203,49.3802,50.7906,Day
2023-09-01 07:30:00,51.70615,60.95105,0.283677,7.402497,118.478,119.669,Day
2023-09-01 07:45:00,69.2706,60.99261,0.547906,7.404973,160.841,162.173,Day
2023-09-01 08:00:00,103.4385,61.4181,0.532085,7.395803,242.992,244.22,Day
2023-09-01 08:15:00,138.1405,61.82041,0.487846,7.39735,325.283,326.674,Day
2023-09-01 08:30:00,186.6785,62.36492,0.597021,7.39891,437.839,439.291,Day
2023-09-01 08:45:00,144.918,63.09305,0.851319,7.387317,340.937,342.446,Day
2023-09-01 09:00:00,72.56,62.95886,0.768971,7.421673,158.402,159.601,Day
2023-09-01 09:15:00,66.987,62.78354,0.625156,7.417773,156.864,158.328,Day
2023-09-01 09:30:00,160.805,63.41515,0.658993,7.423017,449.073,450.625,Day
2023-09-01 09:45:00,214.649,64.5976,1.22828,7.419233,480.819,482.516,Day
2023-09-01 10:00:00,213.641,64.25421,1.59786,7.42076,545.158,546.978,Day
2023-09-01 10:15:00,557.62,67.64057,0.846915,7.466874,1335.69,1342.78,Day
2023-09-01 10:30:00,448.7015,73.01633,0.98624,7.461013,994.253,998.644,Day
2023-09-01 10:45:00,233.5925,68.39696,1.02079,7.430586,518.853,520.547,Day
