Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,Inverter_1,Inverter_2,Inverter_3,Inverter_4,Inverter_5,Day/Night
2023-10-01 12:30:00,1031.897,83.17966,4,0.01369,3271.308,648.22,657.7967,661.8267,665.15,663.4733,Day
2023-10-01 12:45:00,554.3701,82.42938,4,0.01369,1664.101,324.1133,334.5467,340.5333,343.3033,331.6,Day
2023-10-01 13:00:00,907.616,81.64985,4,0.01368478,2961.878,577.47,597.0367,589.8134,589.9434,628.4867,Day
2023-10-01 13:15:00,582.3239,81.80163,4,0.01367367,1830.857,371.7,374.12,375.78,381.17,341.0633,Day
2023-10-01 13:30:00,819.0905,82.17977,3,0.01367211,2630.518,535.7933,536.4167,535.2167,536.2833,505.3867,Day
2023-10-01 13:45:00,640.8474,82.42964,4,0.01366634,1955.376,381.8767,389.0267,397.2167,399.7433,400.17,Day
2023-10-01 14:00:00,835.1489,82.21755,4,0.01367067,2665.642,531.8333,536.8766,532.8,527.9767,554.08,Day
2023-10-01 14:15:00,924.1663,83.35916,4,0.01372722,2942.491,581.45,594.8567,597.8433,601.1767,588.3533,Day
2023-10-01 14:30:00,368.3944,83.30669,4,0.01381433,1316.26,255.1533,263.9633,256.8167,262.8633,282.9733,Day
2023-10-01 14:45:00,812.0406,82.07359,4,0.01377544,2924.167,589.93,597.41,591.5566,589.79,575.4333,Day
2023-10-01 15:00:00,860.0522,83.15765,4,0.01381355,3000.591,585.3066,605.3066,602.0034,610.48,613.9067,Day
2023-10-01 15:15:00,522.8549,83.24866,3,0.01381667,1708.703,312.35,330.55,340.8433,349.36,385.47,Day
2023-10-01 15:30:00,378.4255,81.2526,3,0.01377967,1495.95,299.61,309.2,302.6633,302.6767,291.0233,Day
2023-10-01 15:45:00,701.017,82.05364,3,0.01377389,2421.918,459.5667,482.9033,484.9733,495.8833,508.6767,Day
2023-10-01 16:00:00,320.9916,82.20811,3,0.01374511,1141.013,229.0167,234.1767,227.91,234.44,221.28,Day
2023-10-01 16:15:00,510.2004,81.5508,3,0.01377022,1810.512,347.48,368.3933,355.0667,370.8167,374.89,Day
2023-10-01 16:30:00,511.3954,81.91678,3,0.01376267,1760.246,330.9267,362.3,338.1,363.8167,370.51,Day
2023-10-01 16:45:00,324.1152,82.05396,3,0.013734,1139.046,203.12,230.24,220.95,245.81,244.3967,Day
2023-10-01 17:00:00,263.7238,81.39777,2,0.01373178,905.773,165.8967,189.5633,176.84,196.2567,183.1667,Day
2023-10-01 17:15:00,139.7947,80.89117,2,0.01370056,385.3357,66.92,79.02333,74.99667,83.5,88.18333,Day
2023-10-01 17:30:00,187.9531,79.5301,1,0.01362422,641.25,112.6167,143.2767,124.4267,141.68,125.45,Day
2023-10-01 17:45:00,191.0962,79.16874,1,0.01361722,519.5063,83.28333,119.05,100.95,120.78,101.7967,Day
