Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,"TMEIC 2.7MW Inverter 1.1.1, Active Power P","TMEIC 2.7MW Inverter 1.2.1, Active Power P","TMEIC 2.7MW Inverter 1.3.1, Active Power P",Day/Night
2023-10-01 00:00:00,0.0,62.03313,0.0,0.0,-4.577939,0.0,0.0,0.0,Night
2023-10-01 00:15:00,0.0,61.80725,0.0,0.0,-4.586712,0.0,0.0,0.0,Night
2023-10-01 00:30:00,0.0,61.48633,0.0,0.0,-4.564666,0.0,0.0,0.0,Night
2023-10-01 00:45:00,0.0,61.23627,0.0,0.0,-4.572951,0.0,0.0,0.0,Night
2023-10-01 01:00:00,0.0,62.06944,0.0,0.0,-4.555892,0.0,0.0,0.0,Night
2023-10-01 01:15:00,0.0,62.73655,0.0,0.0,-4.600314,0.0,0.0,0.0,Night
2023-10-01 01:30:00,0.0,62.51728,0.0,0.0,-4.686417,0.0,0.0,0.0,Night
2023-10-01 01:45:00,0.0,63.07734,0.0,0.0,-4.695024,0.0,0.0,0.0,Night
2023-10-01 02:00:00,0.0,63.78858,0.0,0.0,-4.692723,0.0,0.0,0.0,Night
2023-10-01 02:15:00,0.0,64.02615,0.0,0.0,-4.699861,0.0,0.0,0.0,Night
2023-10-01 02:30:00,0.0,64.07935,0.0,0.0,-4.699647,0.0,0.0,0.0,Night
2023-10-01 02:45:00,0.0,64.18519,0.0,0.0,-4.688628,0.0,0.0,0.0,Night
2023-10-01 03:00:00,0.0,64.40282,0.0,0.0,-4.730106,0.0,0.0,0.0,Night
2023-10-01 03:15:00,0.0,64.37748,0.0,0.0,-4.693047,0.0,0.0,0.0,Night
2023-10-01 03:30:00,0.0,64.37413,0.0,0.0,-4.70597,0.0,0.0,0.0,Night
2023-10-01 03:45:00,0.0,64.25226,0.0,0.0,-4.715107,0.0,0.0,0.0,Night
2023-10-01 04:00:00,0.0,64.2636,0.0,0.0,-4.716803,0.0,0.0,0.0,Night
2023-10-01 04:15:00,0.0,64.15041,0.0,0.0,-4.687116,0.0,0.0,0.0,Night
2023-10-01 04:30:00,0.0,64.21064,0.0,0.0,-4.698853,0.0,0.0,0.0,Night
2023-10-01 04:45:00,0.0,64.13955,0.0,0.0,-4.720361,0.0,0.0,0.0,Night
2023-10-01 05:00:00,0.0,64.25369,0.0,0.0,-4.695518,0.0,0.0,0.0,Night
2023-10-01 05:15:00,0.0,64.32961,0.0,0.0,-4.734447,0.0,0.0,0.0,Night
2023-10-01 05:30:00,0.0,64.03896,0.0,0.0,-4.711065,0.0,0.0,0.0,Night
2023-10-01 05:45:00,0.0,63.69322,0.0,0.0,-4.693264,0.0,0.0,0.0,Night
2023-10-01 06:00:00,0.0,62.63512,0.0,0.0,-4.72736,0.0,0.0,0.0,Night
2023-10-01 06:15:00,0.0,62.04205,0.0,0.0,-4.731798,0.0,0.0,0.0,Night
2023-10-01 06:30:00,0.0,61.46735,0.0,0.0,-4.758382,0.0,0.0,0.0,Night
2023-10-01 06:45:00,0.0,61.04243,0.0,0.0,-4.769256,0.0,0.0,0.0,Night
2023-10-01 07:00:00,0.0,60.44571,0.0,0.0,-4.463486,0.0,0.0,0.0,Night
2023-10-01 07:15:00,3.265665,59.98598,0.0,0.0,21.51678,8.0,8.0,7.0,Day
2023-10-01 07:30:00,36.19102,61.24047,0.0,0.0,97.24952,35.0,38.0,26.0,Day
2023-10-01 07:45:00,89.65895,66.54973,0.0,0.0,280.6842,97.0,116.0,69.0,Day
2023-10-01 08:00:00,149.922,71.81439,0.0,0.0,566.0071,191.0,226.0,151.0,Day
2023-10-01 08:15:00,206.3658,75.45418,0.0,0.0,916.6505,304.0,350.0,265.0,Day
2023-10-01 08:30:00,271.5715,78.39497,0.0,0.0,1323.564,436.0,489.0,401.0,Day
2023-10-01 08:45:00,338.7307,81.37308,0.0,0.0,1725.116,570.0,626.0,535.0,Day
2023-10-01 09:00:00,406.1207,84.75053,0.0,0.0,2121.666,705.0,761.0,665.0,Day
2023-10-01 09:15:00,468.3335,87.29361,0.0,0.0,2494.527,831.0,885.0,792.0,Day
2023-10-01 09:30:00,532.2385,86.86408,0.0,0.0,2839.482,946.0,1002.0,910.0,Day
2023-10-01 09:45:00,592.6663,86.69053,0.0,0.0,3160.337,1053.0,1112.0,1017.0,Day
2023-10-01 10:00:00,648.4731,88.09045,0.0,0.0,3450.439,1155.0,1210.0,1111.0,Day
2023-10-01 10:15:00,708.2877,88.0643,0.0,0.0,3776.884,1267.0,1321.0,1220.0,Day
2023-10-01 10:30:00,760.7875,88.0909,0.0,0.0,4023.436,1358.0,1407.0,1295.0,Day
2023-10-01 10:45:00,749.918,85.36226,0.0,0.0,3865.191,1275.0,1278.0,1346.0,Day
2023-10-01 11:00:00,859.0616,85.39011,0.0,0.0,4713.926,1556.0,1648.0,1561.0,Day
2023-10-01 11:15:00,1013.306,84.62024,0.0,0.0,4939.525,1666.0,1666.0,1662.0,Day
2023-10-01 11:30:00,1020.654,83.64301,0.0,0.0,4938.881,1666.0,1667.0,1661.0,Day
2023-10-01 11:45:00,993.0867,84.7272,0.0,0.0,4931.217,1665.0,1666.0,1654.0,Day
2023-10-01 12:00:00,1059.073,84.75478,0.0,0.0,4940.121,1665.0,1667.0,1666.0,Day
2023-10-01 12:15:00,753.9257,84.78136,0.0,0.0,4215.861,1374.0,1518.0,1370.0,Day
2023-10-01 12:30:00,394.0134,82.14272,0.0,0.0,2044.996,534.0,731.0,804.0,Day
2023-10-01 12:45:00,867.4877,82.80251,0.0,0.0,3941.098,1330.0,1354.0,1302.0,Day
2023-10-01 13:00:00,869.9719,86.65233,0.0,0.0,3793.705,1301.0,1220.0,1314.0,Day
2023-10-01 13:15:00,477.3501,84.654,0.0,0.0,3126.734,898.0,957.0,1287.0,Day
2023-10-01 13:30:00,951.3358,85.81612,0.0,0.0,4794.537,1553.0,1644.0,1651.0,Day
2023-10-01 13:45:00,826.5855,86.48491,0.0,0.0,3673.45,1244.0,1244.0,1226.0,Day
2023-10-01 14:00:00,489.4906,85.0816,0.0,0.0,3205.683,978.0,1043.0,1199.0,Day
2023-10-01 14:15:00,596.1579,85.60252,0.0,0.0,3199.599,1089.0,1165.0,978.0,Day
2023-10-01 14:30:00,539.0311,84.01072,0.0,0.0,2368.629,971.0,793.0,627.0,Day
2023-10-01 14:45:00,358.759,83.04496,0.0,0.0,2562.833,805.0,908.0,872.0,Day
2023-10-01 15:00:00,594.4744,85.5822,0.0,0.0,3446.298,1170.0,1168.0,1145.0,Day
2023-10-01 15:15:00,746.3524,87.19101,0.0,0.0,3990.11,1394.0,1371.0,1273.0,Day
2023-10-01 15:30:00,638.1705,88.76962,0.0,0.0,3707.349,1221.0,1236.0,1283.0,Day
2023-10-01 15:45:00,344.4515,86.97603,0.0,0.0,2204.784,661.0,796.0,760.0,Day
2023-10-01 16:00:00,732.1849,91.22355,0.0,0.0,4046.573,1355.0,1370.0,1358.0,Day
2023-10-01 16:15:00,658.7386,91.78055,0.0,0.0,3396.846,1211.0,1138.0,1075.0,Day
2023-10-01 16:30:00,569.7402,93.09016,0.0,0.0,3139.981,1060.0,1054.0,1047.0,Day
2023-10-01 16:45:00,509.7001,93.25169,0.0,0.0,2846.428,926.0,959.0,979.0,Day
2023-10-01 17:00:00,454.4216,91.61636,0.0,0.0,2544.302,856.0,847.0,855.0,Day
2023-10-01 17:15:00,335.8945,91.06788,0.0,0.0,1971.024,664.0,646.0,669.0,Day
2023-10-01 17:30:00,278.1719,90.31054,0.0,0.0,1686.913,546.0,556.0,591.0,Day
2023-10-01 17:45:00,248.4328,88.65215,0.0,0.0,1312.727,445.0,428.0,445.0,Day
2023-10-01 18:00:00,183.3909,87.8941,0.0,0.0,917.1857,314.0,296.0,310.0,Day
2023-10-01 18:15:00,122.5177,85.94844,0.0,0.0,558.0026,194.0,178.0,188.0,Day
2023-10-01 18:30:00,68.4697,83.13451,0.0,0.0,276.08,99.0,86.0,93.0,Day
2023-10-01 18:45:00,24.04004,80.96182,0.0,0.0,97.30833,36.0,31.0,32.0,Day
2023-10-01 19:00:00,0.3814422,77.31337,0.0,0.0,13.08023,5.0,5.0,5.0,Night
2023-10-01 19:15:00,0.0,73.12906,0.0,0.0,-4.31855,0.0,0.0,0.0,Night
2023-10-01 19:30:00,0.0,70.2551,0.0,0.0,-4.368408,0.0,0.0,0.0,Night
2023-10-01 19:45:00,0.0,67.97416,0.0,0.0,-4.412942,0.0,0.0,0.0,Night
2023-10-01 20:00:00,0.0,66.67049,0.0,0.0,-4.384443,0.0,0.0,0.0,Night
2023-10-01 20:15:00,0.0,65.64043,0.0,0.0,-4.407639,0.0,0.0,0.0,Night
2023-10-01 20:30:00,0.0,64.93987,0.0,0.0,-4.422626,0.0,0.0,0.0,Night
2023-10-01 20:45:00,0.0,64.49378,0.0,0.0,-4.448339,0.0,0.0,0.0,Night
2023-10-01 21:00:00,0.0,64.08775,0.0,0.0,-4.403056,0.0,0.0,0.0,Night
2023-10-01 21:15:00,0.0,63.67414,0.0,0.0,-4.461205,0.0,0.0,0.0,Night
2023-10-01 21:30:00,0.0,63.51307,0.0,0.0,-4.456511,0.0,0.0,0.0,Night
2023-10-01 21:45:00,0.0,62.88461,0.0,0.0,-4.41685,0.0,0.0,0.0,Night
2023-10-01 22:00:00,0.0,62.53954,0.0,0.0,-4.472405,0.0,0.0,0.0,Night
2023-10-01 22:15:00,0.0,62.27983,0.0,0.0,-4.576802,0.0,0.0,0.0,Night
2023-10-01 22:30:00,0.0,61.91474,0.0,0.0,-4.543679,0.0,0.0,0.0,Night
2023-10-01 22:45:00,0.0,61.75634,0.0,0.0,-4.599059,0.0,0.0,0.0,Night
2023-10-01 23:00:00,0.0,61.21498,0.0,0.0,-4.627319,0.0,0.0,0.0,Night
2023-10-01 23:15:00,0.0,60.75054,0.0,0.0,-4.632802,0.0,0.0,0.0,Night
2023-10-01 23:30:00,0.0,60.61994,0.0,0.0,-4.630464,0.0,0.0,0.0,Night
2023-10-01 23:45:00,0.0,60.31652,0.0,0.0,-4.633396,0.0,0.0,0.0,Night
2023-10-02 00:00:00,0.0,59.90923,0.0,0.0,-4.60182,0.0,0.0,0.0,Night
2023-10-02 00:15:00,0.0,59.65363,0.0,0.0,-4.503734,0.0,0.0,0.0,Night
2023-10-02 00:30:00,0.0,59.4055,0.0,0.0,-4.5445,0.0,0.0,0.0,Night
2023-10-02 00:45:00,0.0,59.01819,0.0,0.0,-4.542504,0.0,0.0,0.0,Night
2023-10-02 01:00:00,0.0,58.87844,0.0,0.0,-4.667177,0.0,0.0,0.0,Night
2023-10-02 01:15:00,0.0,58.79737,0.0,0.0,-4.701876,0.0,0.0,0.0,Night
2023-10-02 01:30:00,0.0,58.38403,0.0,0.0,-4.68333,0.0,0.0,0.0,Night
2023-10-02 01:45:00,0.0,57.94346,0.0,0.0,-4.702913,0.0,0.0,0.0,Night
2023-10-02 02:00:00,0.0,57.84958,0.0,0.0,-4.698047,0.0,0.0,0.0,Night
2023-10-02 02:15:00,0.0,57.62654,0.0,0.0,-4.710953,0.0,0.0,0.0,Night
2023-10-02 02:30:00,0.0,58.36477,0.0,0.0,-4.6898,0.0,0.0,0.0,Night
2023-10-02 02:45:00,0.0,59.33024,0.0,0.0,-4.684207,0.0,0.0,0.0,Night
2023-10-02 03:00:00,0.0,58.42879,0.0,0.0,-4.703048,0.0,0.0,0.0,Night
2023-10-02 03:15:00,0.0,57.73864,0.0,0.0,-4.713967,0.0,0.0,0.0,Night
2023-10-02 03:30:00,0.0,57.69804,0.0,0.0,-4.690393,0.0,0.0,0.0,Night
2023-10-02 03:45:00,0.0,57.51989,0.0,0.0,-4.72892,0.0,0.0,0.0,Night
2023-10-02 04:00:00,0.0,57.17087,0.0,0.0,-4.741426,0.0,0.0,0.0,Night
2023-10-02 04:15:00,0.0,56.8939,0.0,0.0,-4.719771,0.0,0.0,0.0,Night
2023-10-02 04:30:00,0.0,56.33364,0.0,0.0,-4.731559,0.0,0.0,0.0,Night
2023-10-02 04:45:00,0.0,56.07916,0.0,0.0,-4.769831,0.0,0.0,0.0,Night
2023-10-02 05:00:00,0.0,56.04255,0.0,0.0,-4.798902,0.0,0.0,0.0,Night
2023-10-02 05:15:00,0.0,56.51971,0.0,0.0,-4.796232,0.0,0.0,0.0,Night
2023-10-02 05:30:00,0.0,57.14312,0.0,0.0,-4.779342,0.0,0.0,0.0,Night
2023-10-02 05:45:00,0.0,56.15855,0.0,0.0,-4.706702,0.0,0.0,0.0,Night
2023-10-02 06:00:00,0.0,55.66573,0.0,0.0,-4.635047,0.0,0.0,0.0,Night
2023-10-02 06:15:00,0.0,55.47781,0.0,0.0,-4.604988,0.0,0.0,0.0,Night
2023-10-02 06:30:00,0.0,55.45941,0.0,0.0,-4.719811,0.0,0.0,0.0,Night
2023-10-02 06:45:00,0.0,55.32906,0.0,0.0,-4.659908,0.0,0.0,0.0,Night
2023-10-02 07:00:00,0.0,55.04907,0.0,0.0,-4.592215,0.0,0.0,0.0,Night
2023-10-02 07:15:00,3.201125,55.22729,0.0,0.0,19.10549,7.0,8.0,7.0,Day
2023-10-02 07:30:00,34.89676,56.10967,0.0,0.0,102.2315,36.0,40.0,27.0,Day
2023-10-02 07:45:00,78.64317,61.51996,0.0,0.0,294.6828,102.0,122.0,72.0,Day
2023-10-02 08:00:00,146.1152,68.42462,0.0,0.0,587.5821,199.0,236.0,156.0,Day
2023-10-02 08:15:00,211.6936,71.94091,0.0,0.0,950.4305,315.0,364.0,274.0,Day
2023-10-02 08:30:00,284.1515,75.30669,0.0,0.0,1350.777,445.0,500.0,409.0,Day
2023-10-02 08:45:00,344.785,78.72693,0.0,0.0,1744.358,576.0,633.0,542.0,Day
2023-10-02 09:00:00,405.0459,80.53554,0.0,0.0,2125.755,706.0,762.0,667.0,Day
2023-10-02 09:15:00,472.2458,82.79568,0.0,0.0,2533.55,844.0,899.0,803.0,Day
2023-10-02 09:30:00,538.6779,83.69757,0.0,0.0,2895.017,965.0,1022.0,925.0,Day
2023-10-02 09:45:00,596.7572,84.72509,0.0,0.0,3201.485,1067.0,1127.0,1029.0,Day
2023-10-02 10:00:00,655.2299,84.38876,0.0,0.0,3516.357,1175.0,1233.0,1135.0,Day
2023-10-02 10:15:00,708.4471,85.97328,0.0,0.0,3787.63,1270.0,1324.0,1225.0,Day
2023-10-02 10:30:00,756.5928,86.44807,0.0,0.0,4020.508,1351.0,1400.0,1304.0,Day
2023-10-02 10:45:00,802.1194,85.60244,0.0,0.0,4223.093,1419.0,1468.0,1376.0,Day
2023-10-02 11:00:00,844.6177,87.04046,0.0,0.0,4431.403,1490.0,1539.0,1446.0,Day
2023-10-02 11:15:00,884.8638,86.26144,0.0,0.0,4622.007,1553.0,1602.0,1514.0,Day
2023-10-02 11:30:00,916.8037,85.61739,0.0,0.0,4779.889,1609.0,1654.0,1569.0,Day
2023-10-02 11:45:00,953.5054,86.91634,0.0,0.0,4869.249,1651.0,1666.0,1606.0,Day
2023-10-02 12:00:00,1002.158,87.79958,0.0,0.0,4932.098,1660.0,1666.0,1662.0,Day
2023-10-02 12:15:00,848.2488,86.53665,0.0,0.0,4450.37,1379.0,1504.0,1614.0,Day
2023-10-02 12:30:00,804.6446,84.98524,0.0,0.0,3783.016,1240.0,1233.0,1348.0,Day
2023-10-02 12:45:00,888.7,87.05618,0.0,0.0,4282.898,1484.0,1428.0,1415.0,Day
2023-10-02 13:00:00,1008.204,87.66511,0.0,0.0,4935.698,1666.0,1666.0,1661.0,Day
2023-10-02 13:15:00,1003.856,88.51378,0.0,0.0,4940.913,1666.0,1666.0,1666.0,Day
2023-10-02 13:30:00,994.678,88.44878,0.0,0.0,4940.205,1666.0,1666.0,1666.0,Day
