Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,Inverter active power,"Schneider XC-680 - 1, Line kW","Schneider XC-680 - 2, Line kW","Schneider XC-680 - 3, Line kW",Day/Night
2023-10-01 04:15:00,0.0,59.64829,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 04:30:00,0.0,60.02664,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 04:45:00,0.0,60.29839,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 05:00:00,0.0,60.15136,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 05:15:00,0.0,59.47523,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 05:30:00,0.0,59.19028,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 05:45:00,0.0,58.72512,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 06:00:00,0.0,58.26279,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 06:15:00,0.0,57.98601,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 06:30:00,0.0,58.05492,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 06:45:00,0.001991916,57.86158,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 07:00:00,1.702294,57.68156,0,-999.0,-999.0,,,,,Day
2023-10-01 07:15:00,8.182813,57.54453,0,-999.0,-999.0,,,,,Day
2023-10-01 07:30:00,15.22671,57.79463,0,-999.0,-999.0,,,,,Day
2023-10-01 07:45:00,20.29782,58.65901,0,-999.0,-999.0,,,,,Day
2023-10-01 08:00:00,26.55968,59.8442,0,-999.0,-999.0,,,,,Day
2023-10-01 08:15:00,127.8455,61.8053,0,-999.0,-999.0,,,,,Day
2023-10-01 08:30:00,301.7543,66.26945,0,-999.0,-999.0,,,,,Day
2023-10-01 08:45:00,354.7588,69.87775,0,-999.0,-999.0,,,,,Day
2023-10-01 09:00:00,406.5454,72.24894,0,-999.0,-999.0,,,,,Day
2023-10-01 09:15:00,456.5846,74.16509,0,-999.0,-999.0,,,,,Day
2023-10-01 09:30:00,507.5123,76.03988,0,-999.0,-999.0,,,,,Day
2023-10-01 09:45:00,559.3661,77.59323,0,-999.0,-999.0,,,,,Day
2023-10-01 10:00:00,607.1077,79.07236,0,-999.0,-999.0,,,,,Day
2023-10-01 10:15:00,652.6309,80.70628,0,-999.0,-999.0,,,,,Day
2023-10-01 10:30:00,693.6661,81.05672,0,-999.0,-999.0,,,,,Day
2023-10-01 10:45:00,730.3747,81.83629,0,-999.0,-999.0,,,,,Day
2023-10-01 11:00:00,766.2515,83.28119,0,-999.0,-999.0,,,,,Day
2023-10-01 11:15:00,811.841,83.42732,0,-999.0,-999.0,,,,,Day
2023-10-01 11:30:00,845.1275,83.90962,0,-999.0,-999.0,,,,,Day
2023-10-01 11:45:00,727.5783,84.01051,0,-999.0,-999.0,,,,,Day
2023-10-01 12:00:00,894.3242,84.88995,1,-999.0,-999.0,,,,,Day
2023-10-01 12:15:00,974.7094,85.79976,0,-999.0,-999.0,,,,,Day
2023-10-01 12:30:00,795.6223,84.73652,0,-999.0,-999.0,,,,,Day
2023-10-01 12:45:00,816.2043,85.48195,0,-999.0,-999.0,,,,,Day
2023-10-01 13:00:00,711.2855,83.74539,0,-999.0,-999.0,,,,,Day
2023-10-01 13:15:00,884.2663,84.81831,0,-999.0,-999.0,,,,,Day
2023-10-01 13:30:00,800.3789,87.10128,0,-999.0,-999.0,,,,,Day
2023-10-01 13:45:00,776.0092,87.70401,0,-999.0,-999.0,,,,,Day
2023-10-01 14:00:00,732.1385,86.80124,0,-999.0,-999.0,,,,,Day
2023-10-01 14:15:00,600.0383,86.83463,0,-999.0,-999.0,,,,,Day
2023-10-01 14:30:00,792.8694,88.03558,0,-999.0,-999.0,,,,,Day
2023-10-01 14:45:00,340.0988,86.97939,0,-999.0,-999.0,,,,,Day
2023-10-01 15:00:00,531.8168,85.43732,0,-999.0,-999.0,,,,,Day
2023-10-01 15:15:00,486.8578,84.74427,0,-999.0,-999.0,,,,,Day
2023-10-01 15:30:00,357.4737,84.61843,0,-999.0,-999.0,,,,,Day
2023-10-01 15:45:00,586.9815,85.00338,0,-999.0,-999.0,,,,,Day
2023-10-01 16:00:00,285.3381,84.75624,0,-999.0,-999.0,,,,,Day
2023-10-01 16:15:00,470.5223,84.43143,0,-999.0,-999.0,,,,,Day
2023-10-01 16:30:00,569.7859,85.40592,0,-999.0,-999.0,,,,,Day
2023-10-01 16:45:00,352.648,84.70582,0,-999.0,-999.0,,,,,Day
2023-10-01 17:00:00,317.6559,84.07812,0,-999.0,-999.0,,,,,Day
2023-10-01 17:15:00,271.4652,82.6444,0,-999.0,-999.0,,,,,Day
2023-10-01 17:30:00,279.1313,82.26176,0,-999.0,-999.0,,,,,Day
2023-10-01 17:45:00,226.9487,81.42809,0,-999.0,-999.0,,,,,Day
2023-10-01 18:00:00,187.0029,80.69548,0,-999.0,-999.0,,,,,Day
2023-10-01 18:15:00,105.246,79.37002,0,-999.0,-999.0,,,,,Day
2023-10-01 18:30:00,32.70198,77.35645,0,-999.0,-999.0,,,,,Day
2023-10-01 18:45:00,8.969894,75.13358,0,-999.0,-999.0,,,,,Day
2023-10-01 19:00:00,1.737826,72.75861,0,-999.0,-999.0,,,,,Day
2023-10-01 19:15:00,0.0,70.47708,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 19:30:00,0.0,68.66808,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 19:45:00,0.0,67.19909,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 20:00:00,0.0,65.89541,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 20:15:00,0.0,65.16222,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 20:30:00,0.0,64.73563,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 20:45:00,0.0,64.45719,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 21:00:00,0.0,64.02695,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 21:15:00,0.0,63.54199,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 21:30:00,0.0,62.91452,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 21:45:00,0.0,62.44003,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 22:00:00,0.0,62.21155,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 22:15:00,0.0,62.15375,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 22:30:00,0.0,62.02828,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 22:45:00,0.0,61.79692,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 23:00:00,0.0,61.56692,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 23:15:00,0.0,61.30447,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 23:30:00,0.0,61.06694,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 23:45:00,0.0,60.84476,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 00:00:00,0.0,60.6054,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 00:15:00,0.0,60.29168,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 00:30:00,0.0,60.12318,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 00:45:00,0.0,59.95187,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 01:00:00,0.0,59.62567,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 01:15:00,0.0,59.50737,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 01:30:00,0.0,59.61623,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 01:45:00,0.0,59.40732,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 02:00:00,0.0,59.59236,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 02:15:00,0.0,59.37437,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 02:30:00,0.0,59.22794,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 02:45:00,0.0,59.14717,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 03:00:00,0.0,58.88214,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 03:15:00,0.0,58.48109,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 03:30:00,0.0,58.34958,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 03:45:00,0.0,58.12767,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 04:00:00,0.0,58.07195,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 04:15:00,0.0,58.04385,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 04:30:00,0.0,58.1401,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 04:45:00,0.0,58.13543,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 05:00:00,0.0,57.9339,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 05:15:00,0.0,57.73585,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 05:30:00,0.0,57.57663,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 05:45:00,0.0,57.25679,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 06:00:00,0.0,57.06805,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 06:15:00,0.0,56.48795,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 06:30:00,0.0,56.41325,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 06:45:00,3.637537e-05,56.16257,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 07:00:00,1.947675,55.98861,0,-999.0,-999.0,,,,,Day
2023-10-02 07:15:00,9.750105,55.87924,0,-999.0,-999.0,,,,,Day
2023-10-02 07:30:00,18.44671,56.30483,0,-999.0,-999.0,,,,,Day
2023-10-02 07:45:00,25.13402,56.78388,0,-999.0,-999.0,,,,,Day
2023-10-02 08:00:00,30.87209,57.50039,0,-999.0,-999.0,,,,,Day
2023-10-02 08:15:00,148.4759,59.6906,0,-999.0,-999.0,,,,,Day
2023-10-02 08:30:00,292.8787,64.78185,0,-999.0,-999.0,,,,,Day
2023-10-02 08:45:00,348.2357,69.05075,0,-999.0,-999.0,,,,,Day
2023-10-02 09:00:00,403.1381,71.93429,0,-999.0,-999.0,,,,,Day
2023-10-02 09:15:00,455.7548,74.55455,0,-999.0,-999.0,,,,,Day
2023-10-02 09:30:00,508.7173,77.15325,0,-999.0,-999.0,,,,,Day
2023-10-02 09:45:00,560.218,78.95819,0,-999.0,-999.0,,,,,Day
2023-10-02 10:00:00,607.1796,80.3848,0,-999.0,-999.0,,,,,Day
2023-10-02 10:15:00,651.7216,81.82863,0,-999.0,-999.0,,,,,Day
2023-10-02 10:30:00,692.5978,82.36253,0,-999.0,-999.0,,,,,Day
2023-10-02 10:45:00,728.5724,83.27819,0,-999.0,-999.0,,,,,Day
2023-10-02 11:00:00,761.0562,83.93158,0,-999.0,-999.0,,,,,Day
2023-10-02 11:15:00,793.3523,83.9262,0,-999.0,-999.0,,,,,Day
2023-10-02 11:30:00,821.715,84.92687,0,-999.0,-999.0,,,,,Day
2023-10-02 11:45:00,843.5743,85.69463,0,-999.0,-999.0,,,,,Day
2023-10-02 12:00:00,860.0298,86.72476,0,-999.0,-999.0,,,,,Day
2023-10-02 12:15:00,874.159,87.67992,0,-999.0,-999.0,,,,,Day
2023-10-02 12:30:00,883.2543,88.24273,0,-999.0,-999.0,,,,,Day
2023-10-02 12:45:00,889.7948,88.71746,0,-999.0,-999.0,,,,,Day
2023-10-02 13:00:00,887.0971,88.79366,0,-999.0,-999.0,,,,,Day
2023-10-02 13:15:00,885.363,89.06573,0,-999.0,-999.0,,,,,Day
2023-10-02 13:30:00,875.1324,89.75323,0,-999.0,-999.0,,,,,Day
2023-10-02 13:45:00,862.3055,89.77735,0,-999.0,-999.0,,,,,Day
2023-10-02 14:00:00,846.7735,90.26976,0,-999.0,-999.0,,,,,Day
2023-10-02 14:15:00,826.4974,89.80673,0,-999.0,-999.0,,,,,Day
2023-10-02 14:30:00,798.447,89.85828,0,-999.0,-999.0,,,,,Day
2023-10-02 14:45:00,771.2048,90.30732,0,-999.0,-999.0,,,,,Day
2023-10-02 15:00:00,739.5688,90.19104,0,-999.0,-999.0,,,,,Day
2023-10-02 15:15:00,707.902,89.63888,0,-999.0,-999.0,,,,,Day
2023-10-02 15:30:00,664.3804,89.47527,0,-999.0,-999.0,,,,,Day
2023-10-02 15:45:00,615.9369,89.35981,0,-999.0,-999.0,,,,,Day
2023-10-02 16:00:00,574.4073,88.78988,0,-999.0,-999.0,,,,,Day
2023-10-02 16:15:00,524.5076,87.83147,0,-999.0,-999.0,,,,,Day
2023-10-02 16:30:00,475.8971,87.35508,0,-999.0,-999.0,,,,,Day
2023-10-02 16:45:00,419.7301,87.01631,0,-999.0,-999.0,,,,,Day
2023-10-02 17:00:00,363.5269,86.48799,0,-999.0,-999.0,,,,,Day
2023-10-02 17:15:00,308.9979,85.59476,0,-999.0,-999.0,,,,,Day
2023-10-02 17:30:00,253.1275,84.86765,0,-999.0,-999.0,,,,,Day
2023-10-02 17:45:00,197.8568,83.40899,0,-999.0,-999.0,,,,,Day
2023-10-02 18:00:00,144.793,82.02155,0,-999.0,-999.0,,,,,Day
2023-10-02 18:15:00,95.16651,80.60464,0,-999.0,-999.0,,,,,Day
2023-10-02 18:30:00,29.44273,78.90442,0,-999.0,-999.0,,,,,Day
2023-10-02 18:45:00,8.297903,76.5641,0,-999.0,-999.0,,,,,Day
2023-10-02 19:00:00,1.295594,74.40782,0,-999.0,-999.0,,,,,Day
2023-10-02 19:15:00,0.0,72.4709,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 19:30:00,0.0,70.61871,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 19:45:00,0.0,69.34901,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 20:00:00,0.0,68.43412,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 20:15:00,0.0,67.60023,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 20:30:00,0.0,66.92726,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 20:45:00,0.0,66.39041,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 21:00:00,0.0,65.91708,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 21:15:00,0.0,65.65701,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 21:30:00,0.0,65.24793,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 21:45:00,0.0,65.31528,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 22:00:00,0.0,65.27565,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 22:15:00,0.0,64.69568,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 22:30:00,0.0,64.15002,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 22:45:00,0.0,63.746,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 23:00:00,0.0,63.58846,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 23:15:00,0.0,63.22876,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 23:30:00,0.0,63.05916,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 23:45:00,0.0,62.91326,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 00:00:00,0.0,62.76387,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 00:15:00,0.0,62.43877,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 00:30:00,0.0,62.37645,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 00:45:00,0.0,62.13109,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 01:00:00,0.0,62.12106,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 01:15:00,0.0,61.85386,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 01:30:00,0.0,61.82114,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 01:45:00,0.0,61.68866,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 02:00:00,0.0,61.38439,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 02:15:00,0.0,61.30151,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 02:30:00,0.0,61.26954,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 02:45:00,0.0,61.4523,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 03:00:00,0.0,61.37021,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 03:15:00,0.0,61.10999,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 03:30:00,0.0,60.92966,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 03:45:00,0.0,60.58027,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 04:00:00,0.0,60.25418,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 04:15:00,0.0,60.13586,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 04:30:00,0.0,59.82746,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 04:45:00,0.0,59.64753,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 05:00:00,0.0,59.41751,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 05:15:00,0.0,59.14544,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 05:30:00,0.0,59.35633,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 05:45:00,0.0,58.94094,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 06:00:00,0.0,58.73116,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 06:15:00,0.0,58.86399,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 06:30:00,0.0,59.19353,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 06:45:00,0.0,58.89983,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 07:00:00,1.416076,58.67424,0,-999.0,-999.0,,,,,Day
2023-10-03 07:15:00,8.40132,59.21243,0,-999.0,-999.0,,,,,Day
2023-10-03 07:30:00,18.90733,59.75204,0,-999.0,-999.0,,,,,Day
2023-10-03 07:45:00,32.45085,60.49398,0,-999.0,-999.0,,,,,Day
2023-10-03 08:00:00,58.28664,61.55477,0,-999.0,-999.0,,,,,Day
2023-10-03 08:15:00,83.5536,63.1272,0,-999.0,-999.0,,,,,Day
2023-10-03 08:30:00,144.0342,64.88585,0,-999.0,-999.0,,,,,Day
2023-10-03 08:45:00,191.8887,68.19642,0,-999.0,-999.0,,,,,Day
2023-10-03 09:00:00,286.4361,71.5675,0,-999.0,-999.0,,,,,Day
2023-10-03 09:15:00,226.3677,72.46176,0,-999.0,-999.0,,,,,Day
2023-10-03 09:30:00,371.7481,75.21162,0,-999.0,-999.0,,,,,Day
2023-10-03 09:45:00,283.112,75.6967,0,-999.0,-999.0,,,,,Day
2023-10-03 10:00:00,492.0235,78.82492,0,-999.0,-999.0,,,,,Day
2023-10-03 10:15:00,474.2527,80.02859,0,-999.0,-999.0,,,,,Day
2023-10-03 10:30:00,395.7821,80.0937,0,-999.0,-999.0,,,,,Day
2023-10-03 10:45:00,606.6887,82.14871,0,-999.0,-999.0,,,,,Day
2023-10-03 11:00:00,585.0212,83.46555,0,-999.0,-999.0,,,,,Day
2023-10-03 11:15:00,634.1882,84.61359,0,-999.0,-999.0,,,,,Day
2023-10-03 11:30:00,948.3203,86.07311,0,-999.0,-999.0,,,,,Day
2023-10-03 11:45:00,893.5977,86.95318,0,-999.0,-999.0,,,,,Day
2023-10-03 12:00:00,870.9379,87.11029,0,-999.0,-999.0,,,,,Day
2023-10-03 12:15:00,898.8521,85.97903,0,-999.0,-999.0,,,,,Day
2023-10-03 12:30:00,518.7079,85.35172,0,-999.0,-999.0,,,,,Day
2023-10-03 12:45:00,585.7417,85.41303,0,-999.0,-999.0,,,,,Day
2023-10-03 13:00:00,715.9197,86.17149,0,-999.0,-999.0,,,,,Day
2023-10-03 13:15:00,795.7573,88.07941,0,-999.0,-999.0,,,,,Day
2023-10-03 13:30:00,262.9565,87.63005,0,-999.0,-999.0,,,,,Day
2023-10-03 13:45:00,520.3934,86.77894,0,-999.0,-999.0,,,,,Day
2023-10-03 14:00:00,746.8313,87.18739,0,-999.0,-999.0,,,,,Day
2023-10-03 14:15:00,912.915,88.01305,0,-999.0,-999.0,,,,,Day
2023-10-03 14:30:00,857.4126,87.76598,0,-999.0,-999.0,,,,,Day
2023-10-03 14:45:00,845.4064,86.77946,0,-999.0,-999.0,,,,,Day
2023-10-03 15:00:00,330.6304,85.79515,0,-999.0,-999.0,,,,,Day
2023-10-03 15:15:00,450.4318,85.73838,0,-999.0,-999.0,,,,,Day
2023-10-03 15:30:00,231.478,85.3441,0,-999.0,-999.0,,,,,Day
2023-10-03 15:45:00,561.7631,86.07859,0,-999.0,-999.0,,,,,Day
2023-10-03 16:00:00,580.5344,86.91943,0,-999.0,-999.0,,,,,Day
2023-10-03 16:15:00,538.5282,87.9223,0,-999.0,-999.0,,,,,Day
2023-10-03 16:30:00,185.4955,86.77186,0,-999.0,-999.0,,,,,Day
2023-10-03 16:45:00,115.1377,84.00656,0,-999.0,-999.0,,,,,Day
2023-10-03 17:00:00,197.0447,82.88875,0,-999.0,-999.0,,,,,Day
2023-10-03 17:15:00,324.7362,83.57069,0,-999.0,-999.0,,,,,Day
2023-10-03 17:30:00,246.6727,84.05569,0,-999.0,-999.0,,,,,Day
2023-10-03 17:45:00,178.5888,83.49508,0,-999.0,-999.0,,,,,Day
2023-10-03 18:00:00,128.3822,82.60162,0,-999.0,-999.0,,,,,Day
2023-10-03 18:15:00,82.47628,80.69474,0,-999.0,-999.0,,,,,Day
2023-10-03 18:30:00,28.08673,78.66879,0,-999.0,-999.0,,,,,Day
2023-10-03 18:45:00,7.158512,76.57242,0,-999.0,-999.0,,,,,Day
2023-10-03 19:00:00,0.8101371,74.40964,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 19:15:00,0.0,72.01405,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 19:30:00,0.0,70.53502,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 19:45:00,0.0,68.97419,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 20:00:00,0.0,67.98985,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 20:15:00,0.0,67.56239,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 20:30:00,0.0,67.01572,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 20:45:00,0.0,66.48091,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 21:00:00,0.0,66.13424,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 21:15:00,0.0,65.81661,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 21:30:00,0.0,65.59239,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 21:45:00,0.0,65.58363,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 22:00:00,0.0,65.12527,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 22:15:00,0.0,64.39879,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 22:30:00,0.0,64.03292,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 22:45:00,0.0,63.93451,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 23:00:00,0.0,63.71313,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 23:15:00,0.0,63.77416,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 23:30:00,0.0,63.79833,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 23:45:00,0.0,63.55541,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-04 00:00:00,0.0,63.42924,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-04 00:15:00,0.0,63.06012,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-04 00:30:00,0.0,62.73503,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-04 00:45:00,0.0,62.53794,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-04 01:00:00,0.0,62.46384,0,-999.0,0.0,0.0,0.0,0.0,0.0,Night
