
I.

Detected missing values in the 'POA Irradiance' column.
All have been filled with a placeholder value of -999.
Here are missing values during the daytime.
Kindly document this discrepancy in the 'Data Issues' spreadsheet for further review.

+-------+---------------------+----------------+-------------+------------+-------------+---------------+------------+-----------+
| Index |      Timestamp      | POA Irradiance | Temperature | Wind Speed | Meter Power | Meter Voltage | Inverter_1 | Day/Night |
|  665  | 2023-09-07 21:45:00 |     -999.0     |   59.83137  |  0.644889  |   -2.51295  |    7.285323   |    0.0     |    Day    |
|  666  | 2023-09-07 22:00:00 |     -999.0     |   59.43857  |  0.664351  |   -2.51614  |    7.293633   |    0.0     |    Day    |
|  667  | 2023-09-07 22:15:00 |     -999.0     |   59.17489  |  0.609649  |   -2.51893  |    7.29533    |    0.0     |    Day    |
|  668  | 2023-09-07 22:30:00 |     -999.0     |   57.87311  |  0.646945  |   -2.53244  |    7.311146   |    0.0     |    Day    |
|  713  | 2023-09-08 09:45:00 |     -999.0     |   63.09075  |   1.577    |   1519.44   |    7.30738    |  1526.87   |    Day    |
|  714  | 2023-09-08 10:00:00 |     -999.0     |   63.63906  |  1.64545   |   1654.21   |    7.313863   |  1663.93   |    Day    |
|  715  | 2023-09-08 10:15:00 |     -999.0     |   64.38717  |  1.58211   |   1757.56   |    7.29838    |  1768.27   |    Day    |
|  716  | 2023-09-08 10:30:00 |     -999.0     |   65.34505  |  1.44078   |   1860.55   |    7.296376   |  1872.87   |    Day    |
|  717  | 2023-09-08 10:45:00 |     -999.0     |   65.94926  |  1.78933   |   1952.01   |    7.290277   |   1966.5   |    Day    |
|  718  | 2023-09-08 11:00:00 |     -999.0     |   66.68394  |  1.94628   |   2035.28   |    7.296223   |  2050.37   |    Day    |
|  719  | 2023-09-08 11:15:00 |     -999.0     |   67.28957  |  2.04495   |   2101.22   |    7.289817   |  2119.63   |    Day    |
|  720  | 2023-09-08 11:30:00 |     -999.0     |   68.25568  |  2.06828   |   2150.96   |    7.28111    |  2171.63   |    Day    |
|  721  | 2023-09-08 11:45:00 |     -999.0     |   69.49616  |  1.87794   |   2152.76   |    7.306177   |  2172.93   |    Day    |
|  722  | 2023-09-08 12:00:00 |     -999.0     |   70.34969  |  2.27844   |   2152.75   |    7.325894   |  2172.97   |    Day    |
|  723  | 2023-09-08 12:15:00 |     -999.0     |   71.37804  |  2.25828   |   2152.67   |    7.31818    |  2173.13   |    Day    |
|  724  | 2023-09-08 12:30:00 |     -999.0     |   72.1255   |   2.288    |    2152.1   |    7.305493   |   2173.5   |    Day    |
|  725  | 2023-09-08 12:45:00 |     -999.0     |   73.11909  |  1.83394   |   2152.31   |    7.296876   |  2172.87   |    Day    |
|  726  | 2023-09-08 13:00:00 |     -999.0     |   73.99934  |  2.09433   |   2152.04   |    7.297144   |  2172.77   |    Day    |
|  727  | 2023-09-08 13:15:00 |     -999.0     |   74.93507  |   1.7875   |   2151.79   |    7.287437   |   2173.1   |    Day    |
|  728  | 2023-09-08 13:30:00 |     -999.0     |   75.08388  |  2.07461   |   2151.62   |     7.2834    |  2172.63   |    Day    |
|  729  | 2023-09-08 13:45:00 |     -999.0     |   75.66208  |  1.66239   |   2151.72   |    7.282983   |  2172.97   |    Day    |
|  730  | 2023-09-08 14:00:00 |     -999.0     |   76.10374  |  2.04872   |   2151.71   |    7.290157   |  2173.03   |    Day    |
|  731  | 2023-09-08 14:15:00 |     -999.0     |   76.43623  |  1.80067   |   2149.41   |     7.3495    |  2170.17   |    Day    |
|  732  | 2023-09-08 14:30:00 |     -999.0     |   76.3178   |  1.90544   |   2115.66   |    7.357027   |  2136.17   |    Day    |
|  733  | 2023-09-08 14:45:00 |     -999.0     |   76.46324  |  1.86989   |   2061.31   |    7.35796    |  2081.97   |    Day    |
|  734  | 2023-09-08 15:00:00 |     -999.0     |   76.77478  |  2.32904   |   1980.08   |    7.349473   |  1997.47   |    Day    |
|  735  | 2023-09-08 15:15:00 |     -999.0     |   76.99142  |  1.73183   |    1896.0   |    7.332203   |  1911.13   |    Day    |
|  736  | 2023-09-08 15:30:00 |     -999.0     |   77.1454   |  2.04589   |   1809.78   |    7.327073   |  1823.13   |    Day    |
|  737  | 2023-09-08 15:45:00 |     -999.0     |   77.42233  |  1.71493   |   1710.15   |    7.320777   |  1721.23   |    Day    |
|  738  | 2023-09-08 16:00:00 |     -999.0     |   77.40227  |  1.69678   |   1608.22   |    7.320593   |  1617.77   |    Day    |
|  739  | 2023-09-08 16:15:00 |     -999.0     |   77.81009  |  1.53639   |   1503.05   |    7.319597   |  1511.97   |    Day    |
|  740  | 2023-09-08 16:30:00 |     -999.0     |   78.00536  |  1.45182   |   1380.79   |    7.316783   |  1388.67   |    Day    |
|  741  | 2023-09-08 16:45:00 |     -999.0     |   77.59206  |  1.76294   |   1254.57   |    7.323327   |   1260.2   |    Day    |
|  742  | 2023-09-08 17:00:00 |     -999.0     |   77.33773  |  1.94264   |   1114.27   |    7.330144   |   1118.4   |    Day    |
|  743  | 2023-09-08 17:15:00 |     -999.0     |   77.37164  |   1.548    |   965.794   |    7.311037   |  968.467   |    Day    |
|  744  | 2023-09-08 17:30:00 |     -999.0     |   77.38426  |  1.31872   |   813.908   |    7.308626   |  815.633   |    Day    |
|  745  | 2023-09-08 17:45:00 |     -999.0     |   77.06075  |  1.42606   |   655.175   |    7.311363   |  657.233   |    Day    |
|  746  | 2023-09-08 18:00:00 |     -999.0     |   76.82076  |   1.656    |   498.288   |    7.31963    |  500.767   |    Day    |
|  747  | 2023-09-08 18:15:00 |     -999.0     |   76.33521  |  1.51311   |   347.969   |    7.337903   |   349.7    |    Day    |
|  748  | 2023-09-08 18:30:00 |     -999.0     |   75.77922  |  1.34745   |   213.402   |    7.342937   |  214.967   |    Day    |
|  749  | 2023-09-08 18:45:00 |     -999.0     |   75.03366  |  1.08083   |   108.813   |    7.35057    |   110.6    |    Day    |
|  750  | 2023-09-08 19:00:00 |     -999.0     |   74.40557  |  0.976723  |   44.9228   |    7.319697   |  46.6667   |    Day    |
|  751  | 2023-09-08 19:15:00 |     -999.0     |   73.78478  |  0.633889  |   16.0062   |    7.322483   |  17.7333   |    Day    |
|  752  | 2023-09-08 19:30:00 |     -999.0     |   70.79356  |  0.653778  |   0.165495  |    7.344033   |  2.26667   |    Day    |
|  753  | 2023-09-08 19:45:00 |     -999.0     |   69.44749  |  0.823611  |   -2.52073  |    7.32998    |    0.0     |    Day    |
|  754  | 2023-09-08 20:00:00 |     -999.0     |   68.43938  |  0.780444  |   -2.5183   |    7.326336   |    0.0     |    Day    |
|  755  | 2023-09-08 20:15:00 |     -999.0     |   66.71563  |  0.561611  |   -2.51086  |    7.30963    |    0.0     |    Day    |
|  756  | 2023-09-08 20:30:00 |     -999.0     |   65.71584  |  0.682389  |   -2.51727  |    7.31606    |    0.0     |    Day    |
|  757  | 2023-09-08 20:45:00 |     -999.0     |   65.25178  |  0.955556  |   -2.52381  |    7.32769    |    0.0     |    Day    |
|  758  | 2023-09-08 21:00:00 |     -999.0     |   64.45668  |  0.782167  |   -2.51062  |     7.2994    |    0.0     |    Day    |
|  759  | 2023-09-08 21:15:00 |     -999.0     |   62.99314  |  0.921834  |   -2.50558  |    7.296106   |    0.0     |    Day    |
|  760  | 2023-09-08 21:30:00 |     -999.0     |   61.7391   |  1.01639   |   -2.5013   |    7.284657   |    0.0     |    Day    |
|  761  | 2023-09-08 21:45:00 |     -999.0     |   60.22405  |  0.588556  |   -2.49918  |    7.273783   |    0.0     |    Day    |
|  762  | 2023-09-08 22:00:00 |     -999.0     |   57.60971  |  0.311667  |   -2.50091  |    7.276287   |    0.0     |    Day    |
|  763  | 2023-09-08 22:15:00 |     -999.0     |   57.29891  |  0.364256  |   -2.50759  |    7.289374   |    0.0     |    Day    |
|  764  | 2023-09-08 22:30:00 |     -999.0     |   57.47689  |  0.457611  |   -2.51826  |    7.305383   |    0.0     |    Day    |
|  809  | 2023-09-09 09:45:00 |     -999.0     |   66.9521   |  1.46233   |   1470.25   |    7.322237   |  1476.97   |    Day    |
|  810  | 2023-09-09 10:00:00 |     -999.0     |   68.16591  |  1.15072   |   1585.14   |    7.342327   |  1593.43   |    Day    |
|  811  | 2023-09-09 10:15:00 |     -999.0     |   68.37478  |  1.25461   |   1679.94   |    7.336073   |  1689.43   |    Day    |
|  812  | 2023-09-09 10:30:00 |     -999.0     |   68.81398  |  1.09822   |   1757.46   |    7.326723   |   1768.2   |    Day    |
|  813  | 2023-09-09 10:45:00 |     -999.0     |   69.42963  |  1.38205   |   1841.04   |    7.321023   |   1852.6   |    Day    |
|  814  | 2023-09-09 11:00:00 |     -999.0     |   70.79639  |  1.12939   |   1909.69   |    7.31929    |  1922.67   |    Day    |
|  815  | 2023-09-09 11:15:00 |     -999.0     |   71.18712  |  1.15961   |   1979.15   |    7.314477   |  1995.13   |    Day    |
|  816  | 2023-09-09 11:30:00 |     -999.0     |   72.31351  |  1.10456   |   2021.62   |    7.30194    |  2038.23   |    Day    |
|  817  | 2023-09-09 11:45:00 |     -999.0     |   73.07735  |  1.23117   |   2081.82   |    7.29581    |   2100.5   |    Day    |
|  818  | 2023-09-09 12:00:00 |     -999.0     |   73.38493  |  1.49072   |   2138.06   |    7.29426    |  2158.07   |    Day    |
|  819  | 2023-09-09 12:15:00 |     -999.0     |   74.7914   |  1.38633   |   2152.09   |    7.28559    |  2172.93   |    Day    |
|  820  | 2023-09-09 12:30:00 |     -999.0     |   75.88447  |  1.08739   |   2152.73   |    7.31577    |  2172.73   |    Day    |
|  821  | 2023-09-09 12:45:00 |     -999.0     |   77.44719  |  1.30383   |   2152.37   |    7.32065    |  2173.07   |    Day    |
|  822  | 2023-09-09 13:00:00 |     -999.0     |   77.61413  |  1.66889   |   2152.41   |    7.319067   |   2173.1   |    Day    |
|  823  | 2023-09-09 13:15:00 |     -999.0     |   78.81618  |  1.32594   |   2151.92   |    7.300057   |  2172.97   |    Day    |
|  824  | 2023-09-09 13:30:00 |     -999.0     |   78.69225  |  1.50172   |    2151.8   |    7.29295    |  2173.27   |    Day    |
|  825  | 2023-09-09 13:45:00 |     -999.0     |   80.14465  |  1.32044   |    2150.4   |    7.29217    |  2171.87   |    Day    |
|  826  | 2023-09-09 14:00:00 |     -999.0     |   80.51894  |  1.21711   |   2123.95   |    7.288813   |   2145.7   |    Day    |
|  827  | 2023-09-09 14:15:00 |     -999.0     |   81.0448   |  1.22056   |   2079.98   |    7.279997   |   2100.2   |    Day    |
|  828  | 2023-09-09 14:30:00 |     -999.0     |   81.11282  |  1.36561   |   2029.93   |    7.293297   |   2048.9   |    Day    |
|  829  | 2023-09-09 14:45:00 |     -999.0     |   81.01787  |  1.44263   |   1963.86   |    7.280697   |   1981.5   |    Day    |
|  830  | 2023-09-09 15:00:00 |     -999.0     |   81.00192  |  0.951854  |   1891.31   |    7.282137   |  1905.73   |    Day    |
|  831  | 2023-09-09 15:15:00 |     -999.0     |   81.5592   |  1.13722   |   1815.74   |    7.313624   |  1829.03   |    Day    |
|  832  | 2023-09-09 15:30:00 |     -999.0     |   81.63995  |  1.05524   |   1741.08   |    7.295437   |  1754.07   |    Day    |
|  833  | 2023-09-09 15:45:00 |     -999.0     |   82.08815  |  1.28067   |   1654.72   |    7.300414   |   1667.2   |    Day    |
|  834  | 2023-09-09 16:00:00 |     -999.0     |   81.82369  |  1.33517   |   1560.41   |    7.298153   |   1570.0   |    Day    |
|  835  | 2023-09-09 16:15:00 |     -999.0     |   82.30312  |  1.09533   |   1442.98   |    7.287817   |  1450.93   |    Day    |
|  836  | 2023-09-09 16:30:00 |     -999.0     |   82.48181  |  0.736945  |   1323.71   |    7.32346    |  1330.13   |    Day    |
|  837  | 2023-09-09 16:45:00 |     -999.0     |   83.04149  |   1.069    |   1191.43   |    7.33823    |  1195.13   |    Day    |
|  838  | 2023-09-09 17:00:00 |     -999.0     |   82.90683  |  1.04828   |   1060.77   |    7.323847   |  1064.17   |    Day    |
|  839  | 2023-09-09 17:15:00 |     -999.0     |   82.72731  |  1.03483   |   917.342   |    7.352927   |   920.8    |    Day    |
|  840  | 2023-09-09 17:30:00 |     -999.0     |   82.71741  |  0.786222  |    767.16   |    7.297173   |  769.767   |    Day    |
|  841  | 2023-09-09 17:45:00 |     -999.0     |   82.59056  |  0.628889  |   612.403   |    7.28686    |  614.367   |    Day    |
|  842  | 2023-09-09 18:00:00 |     -999.0     |   82.35683  |   0.661    |   458.192   |    7.289267   |  459.933   |    Day    |
|  843  | 2023-09-09 18:15:00 |     -999.0     |   82.11208  |  0.590111  |   316.856   |    7.283043   |   318.5    |    Day    |
|  844  | 2023-09-09 18:30:00 |     -999.0     |   81.49354  |  0.266167  |   186.576   |    7.29133    |  188.067   |    Day    |
|  845  | 2023-09-09 18:45:00 |     -999.0     |   80.38763  |  0.387332  |   102.787   |    7.304497   |  104.467   |    Day    |
|  846  | 2023-09-09 19:00:00 |     -999.0     |   78.54112  |  0.428166  |    47.767   |    7.31561    |  49.5333   |    Day    |
|  847  | 2023-09-09 19:15:00 |     -999.0     |   76.49517  |  2.23972   |   16.6462   |    7.323017   |  18.6333   |    Day    |
|  848  | 2023-09-09 19:30:00 |     -999.0     |   73.6694   |   1.5907   |  -0.587938  |    7.335993   |    1.8     |    Day    |
|  849  | 2023-09-09 19:45:00 |     -999.0     |   72.14723  |  1.21711   |   -2.5194   |    7.332503   |    0.0     |    Day    |
|  850  | 2023-09-09 20:00:00 |     -999.0     |   71.59325  |  1.05111   |   -2.51036  |    7.310883   |    0.0     |    Day    |
|  851  | 2023-09-09 20:15:00 |     -999.0     |   70.63088  |  0.839333  |   -2.50521  |    7.30221    |    0.0     |    Day    |
|  852  | 2023-09-09 20:30:00 |     -999.0     |   69.97899  |  1.07156   |   -2.51207  |     7.3153    |    0.0     |    Day    |
|  853  | 2023-09-09 20:45:00 |     -999.0     |   69.33533  |    1.07    |   -2.52593  |    7.33618    |    0.0     |    Day    |
|  854  | 2023-09-09 21:00:00 |     -999.0     |   68.88234  |  0.874389  |   -2.51311  |    7.313644   |    0.0     |    Day    |
|  855  | 2023-09-09 21:15:00 |     -999.0     |   68.55573  |  1.03455   |   -2.51714  |    7.316583   |    0.0     |    Day    |
|  856  | 2023-09-09 21:30:00 |     -999.0     |   67.56947  |  1.10939   |   -2.50269  |    7.287247   |    0.0     |    Day    |
|  857  | 2023-09-09 21:45:00 |     -999.0     |   67.48656  |  1.11464   |   -2.50951  |    7.296606   |    0.0     |    Day    |
|  858  | 2023-09-09 22:00:00 |     -999.0     |   66.69214  |  0.889806  |   -2.51466  |    7.30447    |    0.0     |    Day    |
|  859  | 2023-09-09 22:15:00 |     -999.0     |   66.04581  |   1.038    |   -2.52318  |    7.316827   |    0.0     |    Day    |
|  860  | 2023-09-09 22:30:00 |     -999.0     |   65.31264  |  0.901833  |   -2.52824  |    7.323783   |    0.0     |    Day    |
|  905  | 2023-09-10 09:45:00 |     -999.0     |   70.28697  |   2.3685   |   1402.88   |    7.29243    |   1409.0   |    Day    |
|  906  | 2023-09-10 10:00:00 |     -999.0     |   70.92404  |  2.68094   |   1531.26   |    7.28828    |  1541.03   |    Day    |
|  907  | 2023-09-10 10:15:00 |     -999.0     |   72.32607  |  2.71772   |   1721.79   |    7.285146   |  1731.97   |    Day    |
|  908  | 2023-09-10 10:30:00 |     -999.0     |   73.2744   |  2.52528   |   1858.16   |    7.278894   |   1872.8   |    Day    |
|  909  | 2023-09-10 10:45:00 |     -999.0     |   75.03231  |  2.70978   |   1951.32   |    7.295747   |   1967.2   |    Day    |
|  910  | 2023-09-10 11:00:00 |     -999.0     |   73.77267  |  2.74522   |   1459.45   |    7.325333   |  1467.27   |    Day    |
|  911  | 2023-09-10 11:15:00 |     -999.0     |   75.25186  |   2.4015   |   1527.14   |    7.311633   |  1538.13   |    Day    |
|  912  | 2023-09-10 11:30:00 |     -999.0     |   74.10655  |   2.2945   |   1559.69   |    7.307567   |  1565.03   |    Day    |
|  913  | 2023-09-10 11:45:00 |     -999.0     |   77.34582  |  2.61344   |   2111.92   |    7.33369    |  2131.87   |    Day    |
|  914  | 2023-09-10 12:00:00 |     -999.0     |   79.4893   |  2.40117   |   2147.07   |    7.33364    |  2167.33   |    Day    |
|  915  | 2023-09-10 12:15:00 |     -999.0     |   79.99752  |  2.74128   |   2136.23   |    7.327856   |  2157.17   |    Day    |
|  916  | 2023-09-10 12:30:00 |     -999.0     |   80.24184  |  2.24289   |   2022.11   |    7.315487   |   2040.3   |    Day    |
|  917  | 2023-09-10 12:45:00 |     -999.0     |   80.00861  |  2.13517   |   2040.68   |    7.31713    |  2057.67   |    Day    |
|  918  | 2023-09-10 13:00:00 |     -999.0     |   81.68151  |  2.31283   |   2152.51   |    7.315323   |   2173.0   |    Day    |
|  919  | 2023-09-10 13:15:00 |     -999.0     |   80.93444  |  2.61833   |   2152.32   |    7.302513   |  2172.93   |    Day    |
|  920  | 2023-09-10 13:30:00 |     -999.0     |   82.0634   |  2.25756   |   2148.31   |    7.290356   |   2168.8   |    Day    |
|  921  | 2023-09-10 13:45:00 |     -999.0     |   82.09776  |  2.14467   |   2114.85   |    7.29661    |  2134.93   |    Day    |
|  922  | 2023-09-10 14:00:00 |     -999.0     |   81.76546  |  2.24344   |   2089.54   |    7.31094    |  2112.13   |    Day    |
|  923  | 2023-09-10 14:15:00 |     -999.0     |   82.42226  |  1.96217   |   2054.87   |    7.303297   |  2074.47   |    Day    |
|  924  | 2023-09-10 14:30:00 |     -999.0     |   83.38615  |  2.18494   |   2017.03   |    7.32829    |  2035.37   |    Day    |
|  925  | 2023-09-10 14:45:00 |     -999.0     |   83.03889  |  2.20906   |   1824.47   |    7.324894   |  1838.43   |    Day    |
|  926  | 2023-09-10 15:00:00 |     -999.0     |   83.07706  |   1.3835   |   1916.96   |    7.314577   |  1933.37   |    Day    |
|  927  | 2023-09-10 15:15:00 |     -999.0     |   82.7267   |  2.28639   |   1813.34   |    7.29652    |  1826.47   |    Day    |
|  928  | 2023-09-10 15:30:00 |     -999.0     |   83.41682  |  1.52717   |   1722.05   |    7.296773   |  1733.77   |    Day    |
|  929  | 2023-09-10 15:45:00 |     -999.0     |   83.3234   |  2.15239   |   1635.39   |    7.31489    |  1646.73   |    Day    |
|  930  | 2023-09-10 16:00:00 |     -999.0     |   82.96046  |  1.44147   |   1537.08   |    7.296963   |  1546.17   |    Day    |
|  931  | 2023-09-10 16:15:00 |     -999.0     |   83.36215  |  1.84618   |   1436.52   |    7.310923   |  1444.37   |    Day    |
|  932  | 2023-09-10 16:30:00 |     -999.0     |   83.37047  |  2.01891   |   1315.02   |    7.348033   |  1321.17   |    Day    |
|  933  | 2023-09-10 16:45:00 |     -999.0     |   83.35358  |  1.85111   |   1186.38   |    7.327037   |  1191.43   |    Day    |
|  934  | 2023-09-10 17:00:00 |     -999.0     |   82.68385  |  2.30264   |   911.708   |    7.317963   |  916.167   |    Day    |
|  935  | 2023-09-10 17:15:00 |     -999.0     |   82.28854  |  1.50939   |   908.856   |    7.35496    |   913.3    |    Day    |
|  936  | 2023-09-10 17:30:00 |     -999.0     |   82.77486  |  2.00356   |   756.773   |    7.338207   |  759.133   |    Day    |
|  937  | 2023-09-10 17:45:00 |     -999.0     |   81.83795  |  1.40678   |   325.549   |     7.3217    |   327.4    |    Day    |
|  938  | 2023-09-10 18:00:00 |     -999.0     |   80.0119   |  2.39583   |   279.091   |    7.326187   |   280.3    |    Day    |
|  939  | 2023-09-10 18:15:00 |     -999.0     |   78.28054  |   3.136    |   200.381   |    7.330697   |   202.2    |    Day    |
|  940  | 2023-09-10 18:30:00 |     -999.0     |   76.44788  |  2.16961   |   118.279   |    7.336203   |  119.767   |    Day    |
|  941  | 2023-09-10 18:45:00 |     -999.0     |   75.08655  |  1.87627   |   67.3064   |    7.348067   |  69.0333   |    Day    |
|  942  | 2023-09-10 19:00:00 |     -999.0     |   73.56438  |  1.48972   |   36.2854   |    7.367876   |  38.2333   |    Day    |
|  943  | 2023-09-10 19:15:00 |     -999.0     |   72.0714   |  2.10392   |    9.3995   |    7.323503   |  11.3667   |    Day    |
|  944  | 2023-09-10 19:30:00 |     -999.0     |   70.48161  |  1.48314   |   -2.50652  |    7.31868    |    0.0     |    Day    |
|  945  | 2023-09-10 19:45:00 |     -999.0     |   69.43571  |  1.06867   |   -2.51604  |    7.319697   |    0.0     |    Day    |
|  946  | 2023-09-10 20:00:00 |     -999.0     |   68.62038  |   1.0606   |   -2.52405  |    7.33263    |    0.0     |    Day    |
|  947  | 2023-09-10 20:15:00 |     -999.0     |   68.25193  |  1.22178   |   -2.52936  |     7.3407    |    0.0     |    Day    |
|  948  | 2023-09-10 20:30:00 |     -999.0     |   66.91228  |  1.05811   |   -2.52906  |    7.334057   |    0.0     |    Day    |
|  949  | 2023-09-10 20:45:00 |     -999.0     |   66.35101  |  1.23511   |   -2.52326  |    7.326937   |    0.0     |    Day    |
|  950  | 2023-09-10 21:00:00 |     -999.0     |   66.09779  |   1.048    |   -2.53265  |    7.334983   |    0.0     |    Day    |
|  951  | 2023-09-10 21:15:00 |     -999.0     |   65.83246  |  1.10244   |   -2.51162  |    7.29659    |    0.0     |    Day    |
|  952  | 2023-09-10 21:30:00 |     -999.0     |   65.39709  |  1.14356   |   -2.51655  |    7.302207   |    0.0     |    Day    |
|  953  | 2023-09-10 21:45:00 |     -999.0     |   64.97827  |  0.936834  |   -2.52793  |    7.323063   |    0.0     |    Day    |
|  954  | 2023-09-10 22:00:00 |     -999.0     |   64.34669  |  0.796444  |   -2.52781  |    7.323356   |    0.0     |    Day    |
|  955  | 2023-09-10 22:15:00 |     -999.0     |   63.47325  |  0.888611  |   -2.53099  |    7.32555    |    0.0     |    Day    |
|  956  | 2023-09-10 22:30:00 |     -999.0     |   61.28078  |  0.774889  |   -2.53665  |    7.327727   |    0.0     |    Day    |
|  1001 | 2023-09-11 09:45:00 |     -999.0     |   67.58744  |  2.24361   |   938.705   |    7.278933   |   943.2    |    Day    |
|  1002 | 2023-09-11 10:00:00 |     -999.0     |   68.1515   |  1.86172   |   971.784   |    7.32385    |  972.533   |    Day    |
|  1003 | 2023-09-11 10:15:00 |     -999.0     |   69.62261  |  1.89678   |   1597.14   |    7.334433   |  1599.97   |    Day    |
|  1004 | 2023-09-11 10:30:00 |     -999.0     |   71.57748  |  2.22728   |   1884.71   |    7.340257   |  1895.53   |    Day    |
|  1005 | 2023-09-11 10:45:00 |     -999.0     |   72.95961  |  2.04339   |    1835.2   |    7.361033   |  1844.73   |    Day    |
|  1006 | 2023-09-11 11:00:00 |     -999.0     |   73.50137  |   2.3515   |   1492.94   |    7.36641    |  1499.73   |    Day    |
|  1007 | 2023-09-11 11:15:00 |     -999.0     |   75.31527  |  2.07172   |   1982.59   |    7.369483   |  1998.77   |    Day    |
|  1008 | 2023-09-11 11:30:00 |     -999.0     |   75.98304  |   2.877    |   2083.83   |    7.35546    |  2103.33   |    Day    |
|  1009 | 2023-09-11 11:45:00 |     -999.0     |   77.19973  |  2.41683   |   1876.99   |    7.338463   |  1892.27   |    Day    |
|  1010 | 2023-09-11 12:00:00 |     -999.0     |   76.45755  |  1.97006   |   1660.07   |    7.330027   |   1668.3   |    Day    |
|  1011 | 2023-09-11 12:15:00 |     -999.0     |   77.85452  |  2.25178   |   1987.22   |    7.327757   |  2004.17   |    Day    |
|  1012 | 2023-09-11 12:30:00 |     -999.0     |   77.8043   |   2.4874   |   1548.59   |    7.303573   |   1557.9   |    Day    |
|  1013 | 2023-09-11 12:45:00 |     -999.0     |   78.13953  |  1.83895   |   1926.25   |    7.30426    |   1942.8   |    Day    |
|  1014 | 2023-09-11 13:00:00 |     -999.0     |   78.50194  |  2.27578   |   1608.14   |    7.298376   |   1619.7   |    Day    |
|  1015 | 2023-09-11 13:15:00 |     -999.0     |   77.78423  |  2.08189   |   1703.79   |    7.30235    |  1712.17   |    Day    |
|  1016 | 2023-09-11 13:30:00 |     -999.0     |   79.15923  |  1.63294   |   2087.33   |    7.343137   |  2108.47   |    Day    |
|  1017 | 2023-09-11 13:45:00 |     -999.0     |   79.95484  |  2.09128   |   1704.09   |    7.349907   |  1717.03   |    Day    |
|  1018 | 2023-09-11 14:00:00 |     -999.0     |   80.45415  |  2.43669   |   1622.82   |     7.368     |   1638.7   |    Day    |
|  1019 | 2023-09-11 14:15:00 |     -999.0     |   75.81808  |   2.5265   |   756.046   |    7.327833   |  758.467   |    Day    |
|  1020 | 2023-09-11 14:30:00 |     -999.0     |   75.16393  |  1.78478   |   1183.17   |    7.346753   |  1188.67   |    Day    |
|  1021 | 2023-09-11 14:45:00 |     -999.0     |   77.02016  |   2.7185   |    1879.4   |    7.365177   |  1894.83   |    Day    |
|  1022 | 2023-09-11 15:00:00 |     -999.0     |   77.71046  |  2.37522   |   2011.78   |    7.375077   |  2029.67   |    Day    |
|  1023 | 2023-09-11 15:15:00 |     -999.0     |   77.40263  |   2.959    |    1590.1   |    7.339727   |   1602.5   |    Day    |
|  1024 | 2023-09-11 15:30:00 |     -999.0     |   76.24933  |  2.56189   |   961.466   |    7.324497   |  966.667   |    Day    |
|  1025 | 2023-09-11 15:45:00 |     -999.0     |   75.77465  |  2.79795   |    726.73   |    7.318943   |  728.667   |    Day    |
|  1026 | 2023-09-11 16:00:00 |     -999.0     |   75.25745  |  3.33494   |   535.642   |    7.319086   |  537.333   |    Day    |
|  1027 | 2023-09-11 16:15:00 |     -999.0     |   74.89047  |  2.74106   |   463.701   |    7.319124   |  465.033   |    Day    |
|  1028 | 2023-09-11 16:30:00 |     -999.0     |   74.39209  |  2.35589   |   421.811   |    7.338104   |  423.133   |    Day    |
|  1029 | 2023-09-11 16:45:00 |     -999.0     |   74.59184  |  1.93689   |   370.053   |    7.339333   |  371.767   |    Day    |
|  1030 | 2023-09-11 17:00:00 |     -999.0     |   75.23469  |  2.30787   |   394.848   |    7.35427    |  396.233   |    Day    |
|  1031 | 2023-09-11 17:15:00 |     -999.0     |    75.395   |   1.7665   |   368.223   |    7.352547   |  369.733   |    Day    |
|  1032 | 2023-09-11 17:30:00 |     -999.0     |   75.30825  |  2.30606   |   256.188   |    7.361624   |  257.867   |    Day    |
|  1033 | 2023-09-11 17:45:00 |     -999.0     |   74.86713  |  2.15074   |    220.04   |    7.36639    |   221.3    |    Day    |
|  1034 | 2023-09-11 18:00:00 |     -999.0     |   75.30388  |  1.90189   |    577.26   |    7.37651    |  578.733   |    Day    |
|  1035 | 2023-09-11 18:15:00 |     -999.0     |   75.69164  |  3.09644   |   463.685   |    7.360493   |   465.8    |    Day    |
|  1036 | 2023-09-11 18:30:00 |     -999.0     |   73.40513  |   3.017    |   166.677   |    7.36235    |  168.533   |    Day    |
|  1037 | 2023-09-11 18:45:00 |     -999.0     |   71.92625  |  2.81861   |   105.152   |    7.354427   |  106.967   |    Day    |
|  1038 | 2023-09-11 19:00:00 |     -999.0     |   70.9358   |  2.53811   |   40.8596   |    7.36646    |    42.8    |    Day    |
|  1039 | 2023-09-11 19:15:00 |     -999.0     |   69.66444  |  2.25056   |   5.37664   |    7.364583   |  7.16667   |    Day    |
|  1040 | 2023-09-11 19:30:00 |     -999.0     |   68.54792  |  1.71483   |   -2.52141  |    7.309247   |    0.0     |    Day    |
|  1041 | 2023-09-11 19:45:00 |     -999.0     |   67.72247  |  1.01661   |   -2.53275  |    7.319644   |    0.0     |    Day    |
|  1042 | 2023-09-11 20:00:00 |     -999.0     |   67.68301  |  1.61451   |   -2.53237  |    7.318967   |    0.0     |    Day    |
|  1043 | 2023-09-11 20:15:00 |     -999.0     |   67.11296  |  2.03017   |   -2.53759  |    7.32703    |    0.0     |    Day    |
