
I.

Detected missing values in the 'POA Irradiance' column.
All have been filled with a placeholder value of -999.
Here are missing values during the daytime.
Kindly document this discrepancy in the 'Data Issues' spreadsheet for further review.

+-------+---------------------+----------------+-------------+------------+-------------+---------------+------------+------------+------------+------------+-----------+
| Index |      Timestamp      | POA Irradiance | Temperature | Wind Speed | Meter Power | Meter Voltage | Inverter_1 | Inverter_2 | Inverter_3 | Inverter_4 | Day/Night |
|  398  | 2023-09-05 03:00:00 |  0.0001666017  |   36.68845  |  0.364953  |   -10.7224  |    7.15216    |    0.0     |    0.0     |    0.0     |    0.0     |   Night   |
|  400  | 2023-09-05 03:30:00 |   0.01095823   |   36.10401  |  0.476889  |   -10.7237  |    7.153633   |    0.0     |    0.0     |    0.0     |    0.0     |   Night   |
|  402  | 2023-09-05 04:00:00 |  0.002162373   |   34.97352  |  0.390111  |   -10.6872  |    7.13944    |    0.0     |    0.0     |    0.0     |    0.0     |   Night   |
|  404  | 2023-09-05 04:30:00 |    0.072162    |   35.13809  |  0.755945  |   -10.655   |    7.12582    |    0.0     |    0.0     |    0.0     |    0.0     |   Night   |
|  405  | 2023-09-05 04:45:00 |  0.001378877   |   35.43885  |  0.497556  |   -10.6194  |    7.115126   |    0.0     |    0.0     |    0.0     |    0.0     |   Night   |
|  407  | 2023-09-05 05:15:00 |  0.001108637   |   33.8403   |  0.566389  |   -10.5988  |    7.107777   |    0.0     |    0.0     |    0.0     |    0.0     |   Night   |
|  411  | 2023-09-05 06:15:00 |   0.5768807    |   32.91431  |  0.542072  |   -10.456   |    7.154203   |    0.0     |    0.0     | -0.0333333 |    0.0     |   Night   |
|  464  | 2023-09-05 19:30:00 |    1.98512     |   62.15034  |  1.55994   |   -5.33933  |    7.149807   |    0.0     |  1.53333   |  1.26667   |  1.46667   |    Day    |
|  465  | 2023-09-05 19:45:00 |  0.001837495   |   61.66376  |   1.6785   |   -10.5559  |     7.1343    |    0.0     |    0.0     |    0.0     |    0.0     |    Day    |
|  478  | 2023-09-05 23:00:00 |  9.901467e-06  |   48.40052  |  0.489333  |   -10.5961  |    7.133217   |    0.0     |    0.0     |    0.0     |    0.0     |   Night   |
|  479  | 2023-09-05 23:15:00 |   6.7949e-05   |   47.31618  |  0.481222  |   -10.6174  |    7.139227   |    0.0     |    0.0     |    0.0     |    0.0     |   Night   |
|  481  | 2023-09-05 23:45:00 |   0.01081742   |   45.16431  |  0.480111  |   -10.659   |    7.152146   |    0.0     |    0.0     |    0.0     |    0.0     |   Night   |
|  482  | 2023-09-06 00:00:00 |   0.03304467   |   44.64148  |   0.4605   |   -10.6809  |    7.156833   |    0.0     |    0.0     |    0.0     |    0.0     |   Night   |
|  483  | 2023-09-06 00:15:00 |   0.00297514   |   44.58345  |    0.43    |   -10.7224  |    7.169167   |    0.0     |    0.0     |    0.0     |    0.0     |   Night   |
|  484  | 2023-09-06 00:30:00 |  0.004604567   |   43.77885  |  0.340556  |   -10.5618  |    7.11763    |    0.0     |    0.0     |    0.0     |    0.0     |   Night   |
|  489  | 2023-09-06 01:45:00 |  0.001005207   |   39.76124  |  0.358333  |   -10.6159  |    7.130597   |    0.0     |    0.0     |    0.0     |    0.0     |   Night   |
|  494  | 2023-09-06 03:00:00 |   0.0146269    |   38.27264  |  0.383722  |   -10.6656  |    7.13954    |    0.0     |    0.0     |    0.0     |    0.0     |   Night   |
|  501  | 2023-09-06 04:45:00 |  0.001032757   |   35.07755  |  0.389167  |   -10.5987  |    7.113223   |    0.0     |    0.0     |    0.0     |    0.0     |   Night   |
|  502  | 2023-09-06 05:00:00 |   0.00056481   |   34.46818  |  0.411778  |   -10.6621  |    7.131473   |    0.0     |    0.0     |    0.0     |    0.0     |   Night   |
|  507  | 2023-09-06 06:15:00 |    0.451553    |   34.24651  |  0.361389  |   -10.4028  |    7.140727   |    0.0     |    0.0     | -0.0666667 |    0.0     |   Night   |
|  560  | 2023-09-06 19:30:00 |    2.675077    |   63.71344  |  1.96978   |   -7.84443  |    7.142753   |  0.633333  |  0.566667  |  0.466667  |  0.633333  |    Day    |
|  561  | 2023-09-06 19:45:00 |   0.02893008   |   62.36998  |  1.94111   |   -10.5944  |    7.131427   |    0.0     |    0.0     |    0.0     |    0.0     |    Day    |
|  568  | 2023-09-06 21:30:00 |  0.003968733   |   62.00697  |  0.715056  |   -10.7061  |    7.162207   |    0.0     |    0.0     |    0.0     |    0.0     |    Day    |
|  569  | 2023-09-06 21:45:00 |  0.004523133   |   60.71484  |  0.549722  |   -10.7005  |    7.15919    |    0.0     |    0.0     |    0.0     |    0.0     |    Day    |
|  582  | 2023-09-07 01:00:00 |  1.765043e-05  |   48.89278  |  0.473444  |   -10.6193  |    7.125737   |    0.0     |    0.0     |    0.0     |    0.0     |   Night   |
|  583  | 2023-09-07 01:15:00 |   0.00176632   |   47.58718  |   0.7635   |   -10.5766  |    7.105586   |    0.0     |    0.0     |    0.0     |    0.0     |   Night   |
|  590  | 2023-09-07 03:00:00 |   0.0210783    |   44.0288   |  0.688778  |   -10.6712  |    7.13219    |    0.0     |    0.0     |    0.0     |    0.0     |   Night   |
|  594  | 2023-09-07 04:00:00 |  0.001461097   |   40.66316  |  0.304648  |   -10.6524  |    7.124253   |    0.0     |    0.0     |    0.0     |    0.0     |   Night   |
|  599  | 2023-09-07 05:15:00 |  0.001276493   |   39.04577  |  0.651625  |   -10.716   |     7.1402    |    0.0     |    0.0     |    0.0     |    0.0     |   Night   |
|  603  | 2023-09-07 06:15:00 |   0.3671327    |   38.68853  |  0.438056  |   -10.6261  |    7.117593   |    0.0     | -0.0666667 | -0.0666667 | -0.0666667 |   Night   |
|  656  | 2023-09-07 19:30:00 |    1.564275    |   67.17815  |   2.8113   |   -9.05746  |    7.12412    |  0.233333  |  0.233333  | 0.0666667  |  0.233333  |    Day    |
|  657  | 2023-09-07 19:45:00 |    0.276731    |   64.59512  |  2.58689   |   -10.5475  |    7.118733   |    0.0     |    0.0     |    0.0     |    0.0     |    Day    |
|  658  | 2023-09-07 20:00:00 |  0.002450373   |   62.7226   |  2.31222   |   -10.626   |    7.145577   |    0.0     |    0.0     |    0.0     |    0.0     |    Day    |
|  661  | 2023-09-07 20:45:00 |   0.00158433   |   61.10262  |  1.91909   |   -10.7014  |    7.167183   |    0.0     |    0.0     |    0.0     |    0.0     |    Day    |
|  664  | 2023-09-07 21:30:00 |  0.003049627   |   56.96647  |  0.472167  |   -10.595   |    7.125394   |    0.0     |    0.0     |    0.0     |    0.0     |    Day    |
|  665  | 2023-09-07 21:45:00 |  0.0006074267  |   53.85434  |  0.449389  |   -10.618   |    7.131263   |    0.0     |    0.0     |    0.0     |    0.0     |    Day    |
|  666  | 2023-09-07 22:00:00 |  0.005044683   |   50.92904  |  0.707494  |   -10.6781  |    7.14729    |    0.0     |    0.0     |    0.0     |    0.0     |    Day    |
|  667  | 2023-09-07 22:15:00 |   0.0080371    |   50.17917  |  0.705334  |   -10.5493  |    7.10658    |    0.0     |    0.0     |    0.0     |    0.0     |    Day    |
|  668  | 2023-09-07 22:30:00 |   0.01269321   |   49.09395  |  0.739667  |   -10.589   |    7.115943   |    0.0     |    0.0     |    0.0     |    0.0     |    Day    |
|  671  | 2023-09-07 23:15:00 |  4.261933e-05  |   47.06544  |  0.787778  |   -10.7102  |    7.153394   |    0.0     |    0.0     |    0.0     |    0.0     |   Night   |
|  674  | 2023-09-08 00:00:00 |   0.01386883   |   46.49191  |  0.723277  |   -10.6801  |    7.140354   |    0.0     |    0.0     |    0.0     |    0.0     |   Night   |
|  675  | 2023-09-08 00:15:00 |  1.291497e-06  |   44.6448   |  0.547722  |   -10.6702  |    7.133903   |    0.0     |    0.0     |    0.0     |    0.0     |   Night   |
|  681  | 2023-09-08 01:45:00 |  0.0008760567  |   41.29418  |  0.295222  |   -10.7667  |    7.159713   |    0.0     |    0.0     |    0.0     |    0.0     |   Night   |
|  684  | 2023-09-08 02:30:00 |   0.00097421   |   40.31081  |  0.462111  |   -10.8157  |    7.17333    |    0.0     |    0.0     |    0.0     |    0.0     |   Night   |
|  689  | 2023-09-08 03:45:00 |  0.0008769167  |   37.12606  |   0.2435   |   -10.7469  |    7.14617    |    0.0     |    0.0     |    0.0     |    0.0     |   Night   |
|  690  | 2023-09-08 04:00:00 |   0.01160357   |   36.43443  |  0.462889  |   -10.7235  |    7.138894   |    0.0     |    0.0     |    0.0     |    0.0     |   Night   |
|  693  | 2023-09-08 04:45:00 |  0.0002864933  |   36.22774  |  0.648278  |   -10.738   |    7.141033   |    0.0     |    0.0     |    0.0     |    0.0     |   Night   |
|  694  | 2023-09-08 05:00:00 |   0.06329667   |   36.30182  |  0.629055  |   -10.6408  |    7.108646   |    0.0     |    0.0     |    0.0     |    0.0     |   Night   |
|  697  | 2023-09-08 05:45:00 |   0.0054535    |   36.4509   |  0.506278  |   -10.7124  |     7.1343    |    0.0     |    0.0     |    0.0     |    0.0     |   Night   |
|  698  | 2023-09-08 06:00:00 |   0.1055973    |   36.61192  |  0.542944  |   -10.7226  |    7.13502    |    0.0     |    0.0     |    0.0     |    0.0     |   Night   |
|  699  | 2023-09-08 06:15:00 |   0.3672083    |   35.45125  |  0.341474  |   -10.6381  |    7.134467   | 0.0666667  | -0.0333333 | -0.0666667 | -0.0666667 |   Night   |
|  752  | 2023-09-08 19:30:00 |   0.6262934    |   57.23693  |   0.3935   |   -10.4834  |    7.114743   |    0.0     |    0.0     |    0.0     |    0.0     |    Day    |
|  760  | 2023-09-08 21:30:00 |   0.08123364   |   57.27328  |  1.18011   |   -10.6511  |    7.146624   |    0.0     |    0.0     |    0.0     |    0.0     |    Day    |
|  761  | 2023-09-08 21:45:00 |   0.02479303   |   56.85728  |   0.826    |   -10.6751  |    7.14815    |    0.0     |    0.0     |    0.0     |    0.0     |    Day    |
|  762  | 2023-09-08 22:00:00 |   0.1659546    |   53.85279  |  1.37278   |   -10.6984  |    7.155247   |    0.0     |    0.0     |    0.0     |    0.0     |    Day    |
|  763  | 2023-09-08 22:15:00 |  0.007723066   |   51.25066  |  0.622445  |   -10.7115  |    7.16057    |    0.0     |    0.0     |    0.0     |    0.0     |    Day    |
|  764  | 2023-09-08 22:30:00 |  0.009972827   |   49.64307  |  0.815834  |   -10.7329  |    7.16827    |    0.0     |    0.0     |    0.0     |    0.0     |   Night   |
|  765  | 2023-09-08 22:45:00 |   0.04198592   |   47.72316  |  0.859723  |   -10.7175  |    7.16124    |    0.0     |    0.0     |    0.0     |    0.0     |   Night   |
|  766  | 2023-09-08 23:00:00 |  0.0004763433  |   47.3293   |  0.622389  |   -10.7067  |    7.155237   |    0.0     |    0.0     |    0.0     |    0.0     |   Night   |
|  769  | 2023-09-08 23:45:00 |   0.2283088    |   46.19731  |  1.06506   |   -10.7676  |    7.17031    |    0.0     |    0.0     |    0.0     |    0.0     |   Night   |
|  770  | 2023-09-09 00:00:00 |   0.00062551   |   44.53325  |  0.581111  |   -10.7826  |    7.174713   |    0.0     |    0.0     |    0.0     |    0.0     |   Night   |
|  771  | 2023-09-09 00:15:00 |  0.001672473   |   43.26498  |  0.626367  |   -10.7241  |    7.155707   |    0.0     |    0.0     |    0.0     |    0.0     |   Night   |
|  773  | 2023-09-09 00:45:00 |  2.281643e-05  |   40.62809  |   0.642    |   -10.6744  |    7.136707   |    0.0     |    0.0     |    0.0     |    0.0     |   Night   |
|  774  | 2023-09-09 01:00:00 |   0.02292407   |   38.85398  |  0.623431  |   -10.6842  |    7.13707    |    0.0     |    0.0     |    0.0     |    0.0     |   Night   |
