Timestamp,Weather station ambient temperature,Max wind speed - VAISALA_1,Production meter L-N voltage,Production meter active power,"Inverter 1, AC Active Power (Total)"
9/9/2023 11:30:00 PM,61.80814,0.278111,7.252547,-2.49311,0
9/9/2023 11:45:00 PM,60.72019,0.562333,7.271567,-2.50373,0
9/10/2023 12:00:00 AM,61.11692,0.825111,7.29731,-2.51923,0
9/10/2023 12:15:00 AM,61.02615,0.664668,7.312104,-2.52869,0
9/10/2023 12:30:00 AM,59.99493,0.627611,7.31633,-2.53045,0
9/10/2023 12:45:00 AM,60.76276,0.666,7.254144,-2.49641,0
9/10/2023 1:00:00 AM,60.27726,0.508222,7.262227,-2.50092,0
9/10/2023 1:15:00 AM,58.50136,0.660723,7.272117,-2.50936,0
9/10/2023 1:30:00 AM,57.46347,0.667444,7.28388,-2.5171,0
9/10/2023 1:45:00 AM,56.77542,0.634445,7.289414,-2.51984,0
9/10/2023 2:00:00 AM,58.00773,0.470667,7.296717,-2.5258,0
9/10/2023 2:15:00 AM,56.89431,0.381,7.301894,-2.52724,0
9/10/2023 2:30:00 AM,55.66989,0.35892,7.307313,-2.53368,0
9/10/2023 2:45:00 AM,54.70115,0.526955,7.29779,-2.52671,0
9/10/2023 3:00:00 AM,54.62713,0.738122,7.25485,-2.50468,0
9/10/2023 3:15:00 AM,54.54334,0.379333,7.254593,-2.50603,0
9/10/2023 3:30:00 AM,54.56885,0.838966,7.25918,-2.50891,0
9/10/2023 3:45:00 AM,54.39011,0.805364,7.265513,-2.51385,0
9/10/2023 4:00:00 AM,54.07777,0.619587,7.263023,-2.51049,0
9/10/2023 4:15:00 AM,53.31232,0.343705,7.26495,-2.5141,0
9/10/2023 4:30:00 AM,52.67401,0.308389,7.262497,-2.51035,0
9/10/2023 4:45:00 AM,53.32746,0.458447,7.262586,-2.51133,0
9/10/2023 5:00:00 AM,52.83282,0.368278,7.259573,-2.50928,0
9/10/2023 5:15:00 AM,52.52576,0.317,7.252157,-2.50619,0
9/10/2023 5:30:00 AM,51.93359,0.832611,7.24626,-2.50384,0
9/10/2023 5:45:00 AM,53.45784,1.00022,7.24261,-2.5072,0
9/10/2023 6:00:00 AM,54.81226,1.08631,7.237423,-2.50244,0
9/10/2023 6:15:00 AM,54.28675,0.394945,7.23342,-2.50156,0
9/10/2023 6:30:00 AM,53.66239,0.619,7.233153,0.324547,2.46667
9/10/2023 6:45:00 AM,54.23018,0.466,7.22817,19.4032,21.3
9/10/2023 7:00:00 AM,55.0229,0.96339,7.22233,53.9064,55.6667
9/10/2023 7:15:00 AM,58.45019,1.74944,7.225317,111.055,112.433
9/10/2023 7:30:00 AM,60.60598,2.07898,7.26709,180.536,181.767
9/10/2023 7:45:00 AM,61.65822,1.84939,7.26879,284.223,284.667
9/10/2023 8:00:00 AM,62.93197,1.67722,7.262487,416.629,417.5
9/10/2023 8:15:00 AM,64.06473,2.22811,7.253263,600.057,601.267
9/10/2023 8:30:00 AM,64.95528,2.0755,7.244883,767.378,768.933
9/10/2023 8:45:00 AM,65.41999,2.48222,7.24402,881.726,883.767
9/10/2023 9:00:00 AM,66.42648,2.74717,7.28528,1042.33,1045.1
9/10/2023 9:15:00 AM,67.81289,2.35922,7.302987,1211.31,1215.13
9/10/2023 9:30:00 AM,68.98147,2.39511,7.29448,1308.98,1313.2
9/10/2023 9:45:00 AM,70.28697,2.3685,7.29243,1402.88,1409
9/10/2023 10:00:00 AM,70.92404,2.68094,7.28828,1531.26,1541.03
9/10/2023 10:15:00 AM,72.32607,2.71772,7.285146,1721.79,1731.97
9/10/2023 10:30:00 AM,73.2744,2.52528,7.278894,1858.16,1872.8
9/10/2023 10:45:00 AM,75.03231,2.70978,7.295747,1951.32,1967.2
9/10/2023 11:00:00 AM,73.77267,2.74522,7.325333,1459.45,1467.27
9/10/2023 11:15:00 AM,75.25186,2.4015,7.311633,1527.14,1538.13
9/10/2023 11:30:00 AM,74.10655,2.2945,7.307567,1559.69,1565.03
9/10/2023 11:45:00 AM,77.34582,2.61344,7.33369,2111.92,2131.87
9/10/2023 12:00:00 PM,79.4893,2.40117,7.33364,2147.07,2167.33
9/10/2023 12:15:00 PM,79.99752,2.74128,7.327856,2136.23,2157.17
9/10/2023 12:30:00 PM,80.24184,2.24289,7.315487,2022.11,2040.3
9/10/2023 12:45:00 PM,80.00861,2.13517,7.31713,2040.68,2057.67
9/10/2023 1:00:00 PM,81.68151,2.31283,7.315323,2152.51,2173
9/10/2023 1:15:00 PM,80.93444,2.61833,7.302513,2152.32,2172.93
9/10/2023 1:30:00 PM,82.0634,2.25756,7.290356,2148.31,2168.8
9/10/2023 1:45:00 PM,82.09776,2.14467,7.29661,2114.85,2134.93
9/10/2023 2:00:00 PM,81.76546,2.24344,7.31094,2089.54,2112.13
9/10/2023 2:15:00 PM,82.42226,1.96217,7.303297,2054.87,2074.47
9/10/2023 2:30:00 PM,83.38615,2.18494,7.32829,2017.03,2035.37
9/10/2023 2:45:00 PM,83.03889,2.20906,7.324894,1824.47,1838.43
9/10/2023 3:00:00 PM,83.07706,1.3835,7.314577,1916.96,1933.37
9/10/2023 3:15:00 PM,82.7267,2.28639,7.29652,1813.34,1826.47
9/10/2023 3:30:00 PM,83.41682,1.52717,7.296773,1722.05,1733.77
9/10/2023 3:45:00 PM,83.3234,2.15239,7.31489,1635.39,1646.73
9/10/2023 4:00:00 PM,82.96046,1.44147,7.296963,1537.08,1546.17
9/10/2023 4:15:00 PM,83.36215,1.84618,7.310923,1436.52,1444.37
9/10/2023 4:30:00 PM,83.37047,2.01891,7.348033,1315.02,1321.17
9/10/2023 4:45:00 PM,83.35358,1.85111,7.327037,1186.38,1191.43
9/10/2023 5:00:00 PM,82.68385,2.30264,7.317963,911.708,916.167
9/10/2023 5:15:00 PM,82.28854,1.50939,7.35496,908.856,913.3
9/10/2023 5:30:00 PM,82.77486,2.00356,7.338207,756.773,759.133
9/10/2023 5:45:00 PM,81.83795,1.40678,7.3217,325.549,327.4
9/10/2023 6:00:00 PM,80.0119,2.39583,7.326187,279.091,280.3
9/10/2023 6:15:00 PM,78.28054,3.136,7.330697,200.381,202.2
9/10/2023 6:30:00 PM,76.44788,2.16961,7.336203,118.279,119.767
9/10/2023 6:45:00 PM,75.08655,1.87627,7.348067,67.3064,69.0333
9/10/2023 7:00:00 PM,73.56438,1.48972,7.367876,36.2854,38.2333
9/10/2023 7:15:00 PM,72.0714,2.10392,7.323503,9.3995,11.3667
9/10/2023 7:30:00 PM,70.48161,1.48314,7.31868,-2.50652,0
9/10/2023 7:45:00 PM,69.43571,1.06867,7.319697,-2.51604,0
9/10/2023 8:00:00 PM,68.62038,1.0606,7.33263,-2.52405,0
9/10/2023 8:15:00 PM,68.25193,1.22178,7.3407,-2.52936,0
9/10/2023 8:30:00 PM,66.91228,1.05811,7.334057,-2.52906,0
9/10/2023 8:45:00 PM,66.35101,1.23511,7.326937,-2.52326,0
9/10/2023 9:00:00 PM,66.09779,1.048,7.334983,-2.53265,0
9/10/2023 9:15:00 PM,65.83246,1.10244,7.29659,-2.51162,0
9/10/2023 9:30:00 PM,65.39709,1.14356,7.302207,-2.51655,0
9/10/2023 9:45:00 PM,64.97827,0.936834,7.323063,-2.52793,0
9/10/2023 10:00:00 PM,64.34669,0.796444,7.323356,-2.52781,0
9/10/2023 10:15:00 PM,63.47325,0.888611,7.32555,-2.53099,0
9/10/2023 10:30:00 PM,61.28078,0.774889,7.327727,-2.53665,0
9/10/2023 10:45:00 PM,61.49572,0.770111,7.317263,-2.5305,0
9/10/2023 11:00:00 PM,61.14952,0.692,7.293113,-2.51544,0
9/10/2023 11:15:00 PM,61.85593,0.541834,7.266723,-2.50419,0
9/10/2023 11:30:00 PM,61.30879,0.541444,7.279007,-2.51025,0
9/10/2023 11:45:00 PM,60.14917,0.444584,7.291803,-2.51659,0
9/11/2023 12:00:00 AM,59.3863,0.728584,7.29881,-2.52264,0
9/11/2023 12:15:00 AM,57.80903,0.484284,7.29975,-2.52277,0
9/11/2023 12:30:00 AM,56.40985,0.590062,7.308777,-2.52987,0
9/11/2023 12:45:00 AM,56.109,0.383611,7.3064,-2.52675,0
9/11/2023 1:00:00 AM,55.44658,0.267611,7.25103,-2.49958,0
9/11/2023 1:15:00 AM,55.7564,0.484889,7.258403,-2.50589,0
9/11/2023 1:30:00 AM,55.229,0.379,7.266063,-2.51068,0
9/11/2023 1:45:00 AM,56.43104,0.790777,7.267414,-2.51141,0
9/11/2023 2:00:00 AM,56.68718,0.723389,7.264293,-2.50793,0
9/11/2023 2:15:00 AM,55.14366,0.2955,7.263053,-2.50686,0
9/11/2023 2:30:00 AM,54.36794,0.266778,7.265693,-2.5075,0
9/11/2023 2:45:00 AM,54.28589,0.222837,7.26828,-2.51206,0
9/11/2023 3:00:00 AM,54.18851,0.368167,7.274836,-2.51634,0
9/11/2023 3:15:00 AM,54.35722,0.273111,7.26885,-2.51635,0
9/11/2023 3:30:00 AM,55.03838,0.520445,7.26587,-2.51259,0
9/11/2023 3:45:00 AM,54.09082,0.174667,7.264237,-2.51086,0
9/11/2023 4:00:00 AM,53.75489,0.3955,7.25692,-2.50692,0
9/11/2023 4:15:00 AM,53.8075,0.400889,7.258707,-2.50817,0
9/11/2023 4:30:00 AM,53.10405,0.259607,7.26346,-2.514,0
9/11/2023 4:45:00 AM,52.78707,0.552389,7.25274,-2.50781,0
9/11/2023 5:00:00 AM,53.39329,0.594167,7.229477,-2.49649,0
9/11/2023 5:15:00 AM,53.60504,0.302647,7.20797,-2.48405,0
9/11/2023 5:30:00 AM,53.14339,0.614333,7.205854,-2.48395,0
9/11/2023 5:45:00 AM,53.19336,0.539556,7.244973,-2.50817,0
9/11/2023 6:00:00 AM,54.37976,1.18806,7.219947,-2.49472,0
9/11/2023 6:15:00 AM,54.36945,0.359944,7.25034,-2.51513,0
9/11/2023 6:30:00 AM,53.20575,0.221445,7.260347,-2.51582,0
9/11/2023 6:45:00 AM,52.85937,0.433055,7.243933,6.64029,8.66667
9/11/2023 7:00:00 AM,52.58476,0.485167,7.247793,40.9978,42.7667
9/11/2023 7:15:00 AM,53.25436,0.726111,7.256033,85.3508,86.9667
9/11/2023 7:30:00 AM,54.37215,0.453,7.266687,131.428,132.7
9/11/2023 7:45:00 AM,55.78601,0.457227,7.25954,228.975,230.033
9/11/2023 8:00:00 AM,57.71462,0.545039,7.26203,234.805,236.233
9/11/2023 8:15:00 AM,58.57984,0.805988,7.283847,214.498,215.967
9/11/2023 8:30:00 AM,59.03246,1.49672,7.303987,397.833,399.233
9/11/2023 8:45:00 AM,61.82354,1.55273,7.316457,787.638,788.867
9/11/2023 9:00:00 AM,63.81439,1.44961,7.28776,694.428,693.533
9/11/2023 9:15:00 AM,65.42702,1.74072,7.27127,827.581,829.533
9/11/2023 9:30:00 AM,66.28476,2.10056,7.27373,969.479,971.733
9/11/2023 9:45:00 AM,67.58744,2.24361,7.278933,938.705,943.2
9/11/2023 10:00:00 AM,68.1515,1.86172,7.32385,971.784,972.533
9/11/2023 10:15:00 AM,69.62261,1.89678,7.334433,1597.14,1599.97
9/11/2023 10:30:00 AM,71.57748,2.22728,7.340257,1884.71,1895.53
9/11/2023 10:45:00 AM,72.95961,2.04339,7.361033,1835.2,1844.73
9/11/2023 11:00:00 AM,73.50137,2.3515,7.36641,1492.94,1499.73
9/11/2023 11:15:00 AM,75.31527,2.07172,7.369483,1982.59,1998.77
9/11/2023 11:30:00 AM,75.98304,2.877,7.35546,2083.83,2103.33
9/11/2023 11:45:00 AM,77.19973,2.41683,7.338463,1876.99,1892.27
9/11/2023 12:00:00 PM,76.45755,1.97006,7.330027,1660.07,1668.3
9/11/2023 12:15:00 PM,77.85452,2.25178,7.327757,1987.22,2004.17
9/11/2023 12:30:00 PM,77.8043,2.4874,7.303573,1548.59,1557.9
9/11/2023 12:45:00 PM,78.13953,1.83895,7.30426,1926.25,1942.8
9/11/2023 1:00:00 PM,78.50194,2.27578,7.298376,1608.14,1619.7
9/11/2023 1:15:00 PM,77.78423,2.08189,7.30235,1703.79,1712.17
9/11/2023 1:30:00 PM,79.15923,1.63294,7.343137,2087.33,2108.47
9/11/2023 1:45:00 PM,79.95484,2.09128,7.349907,1704.09,1717.03
9/11/2023 2:00:00 PM,80.45415,2.43669,7.368,1622.82,1638.7
9/11/2023 2:15:00 PM,75.81808,2.5265,7.327833,756.046,758.467
9/11/2023 2:30:00 PM,75.16393,1.78478,7.346753,1183.17,1188.67
9/11/2023 2:45:00 PM,77.02016,2.7185,7.365177,1879.4,1894.83
9/11/2023 3:00:00 PM,77.71046,2.37522,7.375077,2011.78,2029.67
9/11/2023 3:15:00 PM,77.40263,2.959,7.339727,1590.1,1602.5
9/11/2023 3:30:00 PM,76.24933,2.56189,7.324497,961.466,966.667
9/11/2023 3:45:00 PM,75.77465,2.79795,7.318943,726.73,728.667
9/11/2023 4:00:00 PM,75.25745,3.33494,7.319086,535.642,537.333
9/11/2023 4:15:00 PM,74.89047,2.74106,7.319124,463.701,465.033
9/11/2023 4:30:00 PM,74.39209,2.35589,7.338104,421.811,423.133
9/11/2023 4:45:00 PM,74.59184,1.93689,7.339333,370.053,371.767
9/11/2023 5:00:00 PM,75.23469,2.30787,7.35427,394.848,396.233
9/11/2023 5:15:00 PM,75.395,1.7665,7.352547,368.223,369.733
9/11/2023 5:30:00 PM,75.30825,2.30606,7.361624,256.188,257.867
9/11/2023 5:45:00 PM,74.86713,2.15074,7.36639,220.04,221.3
9/11/2023 6:00:00 PM,75.30388,1.90189,7.37651,577.26,578.733
9/11/2023 6:15:00 PM,75.69164,3.09644,7.360493,463.685,465.8
9/11/2023 6:30:00 PM,73.40513,3.017,7.36235,166.677,168.533
9/11/2023 6:45:00 PM,71.92625,2.81861,7.354427,105.152,106.967
9/11/2023 7:00:00 PM,70.9358,2.53811,7.36646,40.8596,42.8
9/11/2023 7:15:00 PM,69.66444,2.25056,7.364583,5.37664,7.16667
9/11/2023 7:30:00 PM,68.54792,1.71483,7.309247,-2.52141,0
9/11/2023 7:45:00 PM,67.72247,1.01661,7.319644,-2.53275,0
9/11/2023 8:00:00 PM,67.68301,1.61451,7.318967,-2.53237,0
9/11/2023 8:15:00 PM,67.11296,2.03017,7.32703,-2.53759,0
9/11/2023 8:30:00 PM,66.43497,1.77606,7.329086,-2.53806,0
9/11/2023 8:45:00 PM,65.91965,1.59772,7.3112,-2.52702,0
9/11/2023 9:00:00 PM,65.16549,1.28945,7.323414,-2.5351,0
9/11/2023 9:15:00 PM,64.55966,1.30861,7.33311,-2.54353,0
9/11/2023 9:30:00 PM,64.18124,1.35233,7.316173,-2.5319,0
9/11/2023 9:45:00 PM,63.71062,1.36439,7.32639,-2.53634,0
9/11/2023 10:00:00 PM,63.48985,1.42817,7.340727,-2.54869,0
9/11/2023 10:15:00 PM,63.11763,1.24861,7.314757,-2.53513,0
9/11/2023 10:30:00 PM,62.59887,1.13483,7.322757,-2.53833,0
9/11/2023 10:45:00 PM,61.88243,1.23978,7.31432,-2.5335,0
9/11/2023 11:00:00 PM,61.89067,1.12872,7.2978,-2.52647,0
9/11/2023 11:15:00 PM,61.96653,1.15247,7.31334,-2.53626,0
9/11/2023 11:30:00 PM,61.82954,1.02644,7.287717,-2.52181,0
9/11/2023 11:45:00 PM,61.51087,1.14583,7.28551,-2.52129,0
9/12/2023 12:00:00 AM,60.931,1.02889,7.303586,-2.53151,0
9/12/2023 12:15:00 AM,60.18777,0.8335,7.280927,-2.51925,0
9/12/2023 12:30:00 AM,59.70898,1.31439,7.23709,-2.49841,0
9/12/2023 12:45:00 AM,60.44074,1.20077,7.248577,-2.50066,0
9/12/2023 1:00:00 AM,60.49665,0.891388,7.265613,-2.51386,0
9/12/2023 1:15:00 AM,60.01506,0.682333,7.241807,-2.49961,0
9/12/2023 1:30:00 AM,59.09285,0.640056,7.254773,-2.50573,0
9/12/2023 1:45:00 AM,58.89193,0.895778,7.22856,-2.49305,0
9/12/2023 2:00:00 AM,59.16547,0.8125,7.235497,-2.49871,0
9/12/2023 2:15:00 AM,59.44298,0.772889,7.238896,-2.49944,0
9/12/2023 2:30:00 AM,58.98641,0.586363,7.263497,-2.51526,0
9/12/2023 2:45:00 AM,57.99369,0.428316,7.273497,-2.51871,0
9/12/2023 3:00:00 AM,57.51448,0.545691,7.27272,-2.51768,0
9/12/2023 3:15:00 AM,56.4663,0.642778,7.27167,-2.51753,0
9/12/2023 3:30:00 AM,54.81982,0.487111,7.272167,-2.51675,0
9/12/2023 3:45:00 AM,54.73738,0.423944,7.276144,-2.52352,0
9/12/2023 4:00:00 AM,54.2138,0.238993,7.273697,-2.51994,0
9/12/2023 4:15:00 AM,53.65911,0.335,7.244433,-2.51062,0
9/12/2023 4:30:00 AM,52.87102,0.280333,7.242553,-2.50092,0
9/12/2023 4:45:00 AM,52.93377,0.383675,7.23194,-2.49397,0
9/12/2023 5:00:00 AM,52.08712,0.789667,7.21627,-2.48066,0
9/12/2023 5:15:00 AM,51.94042,0.573667,7.247503,-2.51166,0
9/12/2023 5:30:00 AM,51.40475,0.531778,7.234836,-2.49668,0
9/12/2023 5:45:00 AM,51.20578,0.558055,7.224374,-2.4961,0
9/12/2023 6:00:00 AM,50.15421,0.496667,7.222867,-2.50189,0
9/12/2023 6:15:00 AM,50.15393,0.239167,7.220437,-2.49225,0
9/12/2023 6:30:00 AM,50.09891,0.305,7.223223,-2.36559,0.0666667
9/12/2023 6:45:00 AM,49.43075,0.416969,7.262407,6.83728,8.7
9/12/2023 7:00:00 AM,49.37885,0.446278,7.273757,25.964,27.3667
9/12/2023 7:15:00 AM,49.74551,0.438928,7.269433,84.7316,86.1333
9/12/2023 7:30:00 AM,52.7756,0.47,7.311733,184.521,185.967
9/12/2023 7:45:00 AM,55.96238,0.480198,7.312733,322.949,323.933
9/12/2023 8:00:00 AM,58.55957,0.415889,7.307637,513.39,514.2
9/12/2023 8:15:00 AM,60.56008,0.629555,7.294073,595.27,596.233
9/12/2023 8:30:00 AM,61.7178,1.20139,7.287827,680.189,680.7
9/12/2023 8:45:00 AM,62.66505,1.10389,7.27726,837.008,838.467
9/12/2023 9:00:00 AM,64.10248,1.34117,7.289903,1088.25,1091.47
9/12/2023 9:15:00 AM,65.49382,1.00129,7.28051,1205.72,1210.53
9/12/2023 9:30:00 AM,66.86423,1.28317,7.31109,1359.92,1365.13
9/12/2023 9:45:00 AM,67.02273,1.05183,7.335697,1446.78,1453.27
9/12/2023 10:00:00 AM,69.03571,1.11889,7.327307,1570.06,1577.37
9/12/2023 10:15:00 AM,70.26442,1.2,7.320763,1685.91,1693.93
9/12/2023 10:30:00 AM,69.38741,1.29506,7.325113,1775.91,1786.5
9/12/2023 10:45:00 AM,69.98493,1.57839,7.30806,1859.58,1872.6
9/12/2023 11:00:00 AM,72.2439,1.31517,7.315833,1937.15,1952.5
9/12/2023 11:15:00 AM,74.00228,2.0075,7.306363,2018.4,2034.6
9/12/2023 11:30:00 AM,75.20274,1.74756,7.29958,1732.82,1745.23
9/12/2023 11:45:00 AM,75.20381,1.67261,7.283727,1670.99,1682.97
9/12/2023 12:00:00 PM,77.30377,1.993,7.293197,1974.81,1992.63
9/12/2023 12:15:00 PM,77.70486,2.22185,7.314807,2152.56,2172.6
9/12/2023 12:30:00 PM,78.1693,1.69174,7.303557,2152.2,2173
9/12/2023 12:45:00 PM,79.53726,2.15667,7.31679,2152.16,2172.9
9/12/2023 1:00:00 PM,79.7273,1.90611,7.30493,2152.07,2173.27
9/12/2023 1:15:00 PM,80.87054,2.44672,7.301207,2152.61,2173.27
9/12/2023 1:30:00 PM,80.72809,1.86383,7.3454,2152.42,2173.5
9/12/2023 1:45:00 PM,81.38433,1.95509,7.3353,2143,2163.87
9/12/2023 2:00:00 PM,81.25726,1.47083,7.320947,2107.96,2128
9/12/2023 2:15:00 PM,81.2888,1.48611,7.31967,2070.22,2090.83
9/12/2023 2:30:00 PM,79.76655,1.70067,7.320917,1881.76,1894.7
9/12/2023 2:45:00 PM,79.75879,1.72467,7.34557,1927.49,1943.7
9/12/2023 3:00:00 PM,80.34863,1.341,7.364453,1794.96,1806.27
9/12/2023 3:15:00 PM,79.6068,2.09945,7.339977,1508.44,1516.97
9/12/2023 3:30:00 PM,79.80276,2.09417,7.344213,1665.57,1678.33
9/12/2023 3:45:00 PM,79.54475,1.61094,7.333097,1367.16,1373.83
9/12/2023 4:00:00 PM,80.12761,1.09944,7.32832,1276.66,1286.4
9/12/2023 4:15:00 PM,79.78249,0.760556,7.329487,997.162,1001.53
9/12/2023 4:30:00 PM,79.35075,1.31139,7.350327,1150.77,1154.63
9/12/2023 4:45:00 PM,78.87524,1.11867,7.37858,647.235,649.233
9/12/2023 5:00:00 PM,78.09498,0.815011,7.379917,378.641,379.867
9/12/2023 5:15:00 PM,78.1758,1.11533,7.371443,424.897,427.3
9/12/2023 5:30:00 PM,77.43488,1.571,7.386133,417.406,418.9
9/12/2023 5:45:00 PM,77.23044,1.48288,7.358557,316.38,317.967
9/12/2023 6:00:00 PM,76.06586,2.88483,7.364067,271.963,273.467
9/12/2023 6:15:00 PM,74.77293,2.64545,7.344597,162.702,164.367
9/12/2023 6:30:00 PM,74.00743,2.12553,7.361997,99.7527,101.567
9/12/2023 6:45:00 PM,73.1358,2.8492,7.36963,103.561,105.4
9/12/2023 7:00:00 PM,72.25646,2.53478,7.365414,41.4695,43.4667
9/12/2023 7:15:00 PM,71.16465,2.03439,7.356347,8.75796,10.6
9/12/2023 7:30:00 PM,69.73668,1.3275,7.303233,-2.4094,0.1
9/12/2023 7:45:00 PM,68.58165,1.12383,7.29584,-2.49872,0
9/12/2023 8:00:00 PM,67.11285,1.12061,7.281124,-2.49689,0
9/12/2023 8:15:00 PM,66.60237,0.810889,7.30285,-2.51353,0
9/12/2023 8:30:00 PM,66.6909,0.643278,7.312443,-2.51774,0
9/12/2023 8:45:00 PM,66.45112,0.712201,7.332667,-2.52909,0
9/12/2023 9:00:00 PM,66.54211,0.818667,7.34822,-2.54114,0
9/12/2023 9:15:00 PM,66.98264,1.25733,7.32764,-2.52522,0
9/12/2023 9:30:00 PM,66.55818,1.46622,7.25887,-2.49274,0
9/12/2023 9:45:00 PM,65.17832,0.803667,7.274867,-2.50189,0
9/12/2023 10:00:00 PM,64.41219,0.459278,7.278347,-2.50146,0
9/12/2023 10:15:00 PM,64.43195,0.972055,7.30106,-2.51489,0
9/12/2023 10:30:00 PM,64.58785,1.11322,7.317973,-2.52999,0
9/12/2023 10:45:00 PM,64.73418,1.20078,7.323557,-2.53037,0
9/12/2023 11:00:00 PM,64.34991,1.10739,7.30702,-2.52139,0
9/12/2023 11:15:00 PM,63.78098,0.780722,7.319527,-2.53178,0
9/12/2023 11:30:00 PM,63.30267,1.32806,7.309047,-2.52872,0
9/12/2023 11:45:00 PM,63.43806,1.85644,7.318807,-2.53585,0
9/13/2023 12:00:00 AM,63.47334,0.856956,7.302963,-2.53027,0
9/13/2023 12:15:00 AM,62.58371,0.306111,7.312577,-2.52927,0
9/13/2023 12:30:00 AM,61.6456,0.507889,7.284874,-2.51837,0
9/13/2023 12:45:00 AM,60.34085,0.428514,7.254033,-2.50554,0
9/13/2023 1:00:00 AM,59.8489,0.584889,7.260183,-2.5044,0
9/13/2023 1:15:00 AM,60.66668,0.308889,7.262047,-2.50871,0
9/13/2023 1:30:00 AM,61.04099,0.387889,7.247883,-2.49917,0
9/13/2023 1:45:00 AM,60.98236,0.499445,7.247557,-2.50234,0
9/13/2023 2:00:00 AM,61.52427,0.537778,7.25767,-2.51104,0
9/13/2023 2:15:00 AM,62.47351,0.941666,7.263914,-2.51423,0
9/13/2023 2:30:00 AM,63.01321,1.00801,7.264733,-2.51242,0
9/13/2023 2:45:00 AM,62.94292,0.982556,7.273673,-2.51829,0
9/13/2023 3:00:00 AM,62.99717,0.953611,7.278743,-2.52111,0
9/13/2023 3:15:00 AM,62.90488,1.17849,7.262547,-2.51167,0
9/13/2023 3:30:00 AM,63.1281,1.33667,7.25983,-2.51038,0
9/13/2023 3:45:00 AM,62.90694,1.03152,7.243537,-2.50031,0
9/13/2023 4:00:00 AM,62.66536,1.12289,7.23935,-2.49509,0
9/13/2023 4:15:00 AM,62.55698,1.00044,7.239063,-2.49493,0
9/13/2023 4:30:00 AM,62.60981,1.05838,7.235443,-2.49325,0
9/13/2023 4:45:00 AM,62.84163,1.13567,7.228737,-2.49137,0
9/13/2023 5:00:00 AM,62.18769,1.13145,7.235363,-2.49537,0
9/13/2023 5:15:00 AM,61.3391,0.6875,7.25034,-2.49918,0
9/13/2023 5:30:00 AM,61.2383,0.872277,7.24304,-2.49611,0
9/13/2023 5:45:00 AM,60.51488,0.702278,7.226606,-2.48503,0
9/13/2023 6:00:00 AM,60.49657,0.699167,7.223273,-2.48549,0
9/13/2023 6:15:00 AM,61.39223,0.906778,7.22904,-2.49181,0
9/13/2023 6:30:00 AM,61.79693,0.965945,7.227473,-2.49208,0
9/13/2023 6:45:00 AM,62.02044,0.969198,7.257027,-0.31857,1.96667
9/13/2023 7:00:00 AM,62.17441,0.805333,7.27805,11.5015,13.0333
9/13/2023 7:15:00 AM,62.38519,1.09244,7.319333,33.6018,35.3
9/13/2023 7:30:00 AM,62.70321,1.30806,7.309396,71.4156,72.9667
9/13/2023 7:45:00 AM,62.97944,1.40411,7.300513,101.788,103.333
9/13/2023 8:00:00 AM,63.21276,1.65439,7.270277,152.543,153.833
9/13/2023 8:15:00 AM,63.51991,1.47072,7.268683,223.858,225.067
9/13/2023 8:30:00 AM,63.81374,1.58818,7.275153,327.728,329.033
9/13/2023 8:45:00 AM,64.01827,1.72256,7.28541,345.025,345.8
9/13/2023 9:00:00 AM,64.68874,1.75128,7.302667,475.754,476.633
9/13/2023 9:15:00 AM,64.83481,1.92261,7.28119,387.167,388.667
9/13/2023 9:30:00 AM,65.69289,1.97494,7.282583,812.927,812.767
9/13/2023 9:45:00 AM,66.0641,2.33611,7.279727,764.106,766.767
9/13/2023 10:00:00 AM,66.78197,1.95922,7.291283,1006.53,1008.07
9/13/2023 10:15:00 AM,67.18552,2.09728,7.27634,837.154,838.633
9/13/2023 10:30:00 AM,67.87624,2.70089,7.27704,1096.83,1099.57
9/13/2023 10:45:00 AM,68.21802,2.53427,7.306427,1262.43,1267.03
9/13/2023 11:00:00 AM,68.64613,1.90121,7.30081,898.685,900.833
9/13/2023 11:15:00 AM,68.65817,1.97456,7.302903,1455.33,1465.13
9/13/2023 11:30:00 AM,71.12116,2.09622,7.320427,2101.87,2121
9/13/2023 11:45:00 AM,72.08546,2.49922,7.31657,2136.31,2155.97
9/13/2023 12:00:00 PM,72.16261,2.3445,7.337907,2152.76,2172.93
9/13/2023 12:15:00 PM,71.82262,2.50811,7.335356,2152.94,2173
9/13/2023 12:30:00 PM,72.82636,1.97111,7.327083,2152.38,2173
9/13/2023 12:45:00 PM,73.77731,2.13545,7.317693,2152.32,2173.1
9/13/2023 1:00:00 PM,74.15015,1.96478,7.320617,2152.42,2173
9/13/2023 1:15:00 PM,74.51409,1.97278,7.324523,2152.39,2173.03
9/13/2023 1:30:00 PM,74.67078,2.13511,7.315747,2151.55,2173.1
9/13/2023 1:45:00 PM,75.23479,2.13,7.30598,2152.13,2172.73
9/13/2023 2:00:00 PM,75.42,2.5745,7.322493,2152.21,2172.93
9/13/2023 2:15:00 PM,75.50301,2.41045,7.345283,2148.38,2169.17
9/13/2023 2:30:00 PM,75.40518,2.46389,7.349197,2104.17,2124.4
9/13/2023 2:45:00 PM,75.704,2.25205,7.353173,2048.44,2068.03
9/13/2023 3:00:00 PM,76.45507,2.35378,7.3425,1972.47,1989.47
9/13/2023 3:15:00 PM,76.47475,2.46178,7.331797,1890,1905.3
