Entity Type,component,component,component,component,component,component,component,component
Entity Id,2268147,2346067,2346067,2268149,2268149,2268153,2268152,2268150
field,OTI_avg,TmpAmb_avg,WndSpd_avg,PhVphA_avg,W_avg,W_avg,W_avg,W_avg
timestamp,"NC1 - Star Solar - KZ (POA) - Measured Irradiance Other, avg, (W/m&#178;)","NC1 - Star Solar - Weather Station ( GHI ) - Measured Temperature Ambient, avg, (&#176;C)","NC1 - Star Solar - Weather Station ( GHI ) - Measured Wind Speed, avg, (m/s)","NC1 - Star Solar - PV Meter - Measured AC Phase A Voltage, avg, (V)","NC1 - Star Solar - PV Meter - Measured AC Power, avg, (kW)","NC1 - Star Solar - Eaton Inverter #02 - Measured AC Power, avg, (kW)","NC1 - Star Solar - Eaton Inverter #01 - Measured AC Power, avg, (kW)","NC1 - Star Solar - Eaton Inverter #03 - Measured AC Power, avg, (kW)"
10/07/2023 19:00:00,-5.0,17.0,0.933,14803.333,-9.863,0.000,0.000,0.000
10/07/2023 19:15:00,-6.0,16.567,0.633,14810.0,-9.867,0.000,0.000,0.000
10/07/2023 19:30:00,-6.333,16.333,0.0,14836.667,-9.890,0.000,0.000,0.000
10/07/2023 19:45:00,-5.0,15.633,0.0,14860.0,-9.940,0.000,0.000,0.000
10/07/2023 20:00:00,-5.0,15.033,0.467,14860.0,-9.910,0.000,0.000,0.000
10/07/2023 20:15:00,-4.667,14.867,0.6,14860.0,-9.993,0.000,0.000,0.000
10/07/2023 20:30:00,-4.667,14.667,0.0,14830.0,-9.913,0.000,0.000,0.000
10/07/2023 20:45:00,-3.667,14.533,1.4,14796.667,-9.880,0.000,0.000,0.000
10/07/2023 21:00:00,-4.0,14.333,1.033,14826.667,-9.910,0.000,0.000,0.000
10/07/2023 21:15:00,-4.667,14.233,1.4,14846.667,-9.943,0.000,0.000,0.000
10/07/2023 21:30:00,-6.0,13.867,0.4,14863.333,-9.983,0.000,0.000,0.000
10/07/2023 21:45:00,-6.0,13.533,0.133,14870.0,-9.970,0.000,0.000,0.000
10/07/2023 22:00:00,-6.667,12.967,0.0,14810.0,-9.830,0.000,0.000,0.000
10/07/2023 22:15:00,-5.667,12.567,0.3,14823.333,-9.890,0.000,0.000,0.000
10/07/2023 22:30:00,-5.0,11.933,0.0,14866.667,-9.950,0.000,0.000,0.000
10/07/2023 22:45:00,-5.0,11.167,0.0,14883.333,-9.980,0.000,0.000,0.000
10/07/2023 23:00:00,-4.0,11.3,0.0,14916.667,-10.040,0.000,0.000,0.000
10/07/2023 23:15:00,-3.333,10.933,0.0,14946.667,-10.097,0.000,0.000,0.000
10/07/2023 23:30:00,-3.667,10.033,0.0,14960.0,-10.113,0.000,0.000,0.000
10/07/2023 23:45:00,-5.0,9.433,0.0,14960.0,-10.167,0.000,0.000,0.000
10/08/2023 00:00:00,-2.0,10.033,0.0,14976.667,-10.163,0.000,0.000,0.000
10/08/2023 00:15:00,-1.667,9.633,0.0,14980.0,-10.150,0.000,0.000,0.000
10/08/2023 00:30:00,-2.333,8.767,0.0,15003.333,-10.180,0.000,0.000,0.000
10/08/2023 00:45:00,-3.667,7.933,0.0,15013.333,-10.237,0.000,0.000,0.000
10/08/2023 01:00:00,-3.0,8.233,0.0,15046.667,-10.257,0.000,0.000,0.000
10/08/2023 01:15:00,-2.0,8.267,0.0,15046.667,-10.290,0.000,0.000,0.000
10/08/2023 01:30:00,-3.0,7.967,0.0,15070.0,-10.340,0.000,0.000,0.000
10/08/2023 01:45:00,-3.0,7.267,0.0,15066.667,-10.313,0.000,0.000,0.000
10/08/2023 02:00:00,-1.333,7.767,0.0,15043.333,-10.277,0.000,0.000,0.000
10/08/2023 02:15:00,-1.0,7.7,0.0,15060.0,-10.297,0.000,0.000,0.000
10/08/2023 02:30:00,-1.333,7.467,0.0,15076.667,-10.350,0.000,0.000,0.000
10/08/2023 02:45:00,-1.0,7.4,0.0,15080.0,-10.370,0.000,0.000,0.000
10/08/2023 03:00:00,-3.0,7.0,0.0,15083.333,-10.380,0.000,0.000,0.000
10/08/2023 03:15:00,-2.333,6.733,0.0,15080.0,-10.387,0.000,0.000,0.000
10/08/2023 03:30:00,-3.0,6.267,0.0,15080.0,-10.380,0.000,0.000,0.000
10/08/2023 03:45:00,-3.0,5.967,0.0,15073.333,-10.367,0.000,0.000,0.000
10/08/2023 04:00:00,-2.333,6.067,0.0,15080.0,-10.377,0.000,0.000,0.000
10/08/2023 04:15:00,-1.667,6.133,0.0,15083.333,-10.383,0.000,0.000,0.000
10/08/2023 04:30:00,-2.0,6.1,0.0,15086.667,-10.370,0.000,0.000,0.000
10/08/2023 04:45:00,-3.0,5.667,0.0,15063.333,-10.313,0.000,0.000,0.000
10/08/2023 05:00:00,-2.667,5.533,0.0,15053.333,-10.283,0.000,0.000,0.000
10/08/2023 05:15:00,-2.333,5.4,0.0,15040.0,-10.263,0.000,0.000,0.000
10/08/2023 05:30:00,-2.333,5.4,0.0,15030.0,-10.247,0.000,0.000,0.000
10/08/2023 05:45:00,-3.333,4.267,0.0,15023.333,-10.263,0.000,0.000,0.000
10/08/2023 06:00:00,-2.667,5.233,0.133,15013.333,-10.243,0.000,0.000,0.000
10/08/2023 06:15:00,-1.667,5.8,0.0,15003.333,-10.230,0.000,0.000,0.000
10/08/2023 06:30:00,-2.333,4.967,0.0,14990.0,-10.177,0.000,0.000,0.000
10/08/2023 06:45:00,-2.333,4.8,0.0,14966.667,-10.170,0.000,0.000,0.000
10/08/2023 07:00:00,0.0,5.367,0.0,14970.0,-10.163,0.000,0.000,0.000
10/08/2023 07:15:00,5.0,5.3,0.0,14976.667,-10.210,0.000,0.000,0.000
10/08/2023 07:30:00,14.667,5.4,0.0,14950.0,51.710,8.133,23.067,18.867
10/08/2023 07:45:00,79.667,6.833,0.367,14960.0,217.103,20.933,94.667,118.333
10/08/2023 08:00:00,142.333,8.2,0.5,14973.333,593.037,128.533,199.433,272.333
10/08/2023 08:15:00,212.0,9.7,0.133,15040.0,1052.193,303.600,316.467,435.300
10/08/2023 08:30:00,275.333,10.533,0.333,15056.667,1496.747,464.533,442.000,600.900
10/08/2023 08:45:00,335.0,11.7,0.533,15073.333,1930.923,612.600,565.133,756.267
10/08/2023 09:00:00,401.667,13.467,0.567,15073.333,2356.797,766.000,695.433,904.133
10/08/2023 09:15:00,464.0,14.067,1.4,15073.333,2754.530,920.067,816.400,1037.233
10/08/2023 09:30:00,524.667,15.1,1.7,15080.0,3114.833,1048.600,927.833,1164.700
10/08/2023 09:45:00,585.0,15.467,2.967,15086.667,3446.690,1168.400,1026.400,1284.467
10/08/2023 10:00:00,640.0,15.1,1.633,15083.333,3754.293,1279.867,1132.100,1389.967
10/08/2023 10:15:00,696.667,15.233,3.133,15116.667,4046.693,1393.767,1219.667,1492.600
10/08/2023 10:30:00,746.667,16.033,2.233,15156.667,4281.327,1480.433,1290.633,1576.067
10/08/2023 10:45:00,793.667,15.933,2.633,15136.667,4536.490,1574.700,1371.267,1664.133
10/08/2023 11:00:00,835.0,15.833,2.767,15153.333,4686.817,1653.500,1437.667,1671.667
10/08/2023 11:15:00,872.333,16.367,3.367,15160.0,4750.250,1674.233,1481.833,1674.133
10/08/2023 11:30:00,899.0,17.1,3.267,15173.333,4789.467,1672.667,1522.700,1674.233
10/08/2023 11:45:00,924.333,17.533,3.033,15146.667,4820.747,1675.867,1557.933,1675.767
10/08/2023 12:00:00,945.667,18.967,3.0,15156.667,4838.193,1673.033,1576.367,1672.667
10/08/2023 12:15:00,966.0,18.833,3.533,15170.0,4862.937,1675.300,1601.833,1673.433
10/08/2023 12:30:00,975.333,19.267,2.633,15210.0,4861.207,1673.767,1599.433,1674.000
10/08/2023 12:45:00,983.0,21.167,2.1,15206.667,4857.117,1673.433,1597.700,1673.600
10/08/2023 13:00:00,993.667,19.767,2.967,15196.667,4874.613,1676.367,1615.133,1672.567
10/08/2023 13:15:00,990.0,19.6,1.567,15203.333,4864.223,1672.833,1602.900,1672.067
10/08/2023 13:30:00,975.667,21.233,1.0,15206.667,4833.263,1674.867,1571.667,1673.400
10/08/2023 13:45:00,967.333,20.833,2.167,15216.667,4811.337,1673.333,1547.533,1672.600
10/08/2023 14:00:00,958.667,21.433,1.5,15213.333,4804.497,1674.600,1541.600,1675.200
10/08/2023 14:15:00,935.333,20.7,2.3,15226.667,4762.267,1675.400,1498.867,1673.300
10/08/2023 14:30:00,911.0,20.433,3.333,15203.333,4720.760,1673.100,1455.767,1673.433
10/08/2023 14:45:00,875.0,20.133,2.633,15190.0,4598.103,1620.400,1391.267,1661.833
10/08/2023 15:00:00,841.333,21.6,1.033,15166.667,4423.070,1558.833,1331.300,1609.000
10/08/2023 15:15:00,801.667,21.733,1.533,15130.0,4196.290,1479.533,1258.233,1525.967
10/08/2023 15:30:00,758.333,20.233,2.233,15130.0,3963.607,1403.400,1183.533,1435.400
10/08/2023 15:45:00,715.667,20.8,3.167,15096.667,3714.400,1316.333,1102.800,1347.333
10/08/2023 16:00:00,672.0,20.733,1.133,15060.0,3426.260,1218.433,1003.800,1243.433
10/08/2023 16:15:00,622.0,21.467,1.333,15033.333,3100.470,1114.700,890.967,1115.700
10/08/2023 16:30:00,545.667,19.867,0.533,15020.0,2650.010,980.367,764.267,916.000
10/08/2023 16:45:00,481.0,19.233,2.0,15006.667,2227.093,826.500,620.400,792.500
10/08/2023 17:00:00,418.0,19.633,1.233,14993.333,1787.140,698.567,468.667,631.100
10/08/2023 17:15:00,301.333,19.133,1.467,14940.0,1002.413,365.933,234.367,420.967
10/08/2023 17:30:00,181.333,18.367,0.0,14903.333,734.780,301.200,187.133,253.767
10/08/2023 17:45:00,198.333,18.633,0.0,14906.667,627.493,282.667,133.767,213.567
10/08/2023 18:00:00,118.667,18.733,0.0,14866.667,224.707,97.067,45.000,83.533
10/08/2023 18:15:00,14.667,15.633,0.0,14806.667,55.273,34.733,3.567,15.467
10/08/2023 18:30:00,4.0,13.267,0.0,14803.333,-1.467,5.367,0.767,0.000
10/08/2023 18:45:00,-3.0,12.8,0.0,14773.333,-11.323,0.000,0.000,0.000
10/08/2023 19:00:00,-5.0,12.433,0.0,14743.333,-11.303,0.000,0.000,0.000
10/08/2023 19:15:00,-5.333,11.467,0.0,14740.0,-11.210,0.000,0.000,0.000
10/08/2023 19:30:00,-4.667,11.667,0.0,14736.667,-11.237,0.000,0.000,0.000
10/08/2023 19:45:00,-4.333,10.633,0.0,14746.667,-11.213,0.000,0.000,0.000
10/08/2023 20:00:00,-3.0,9.233,0.0,14760.0,-11.260,0.000,0.000,0.000
10/08/2023 20:15:00,-3.0,9.533,0.0,14786.667,-9.800,0.000,0.000,0.000
10/08/2023 20:30:00,-3.667,8.433,0.0,14840.0,-9.880,0.000,0.000,0.000
10/08/2023 20:45:00,-2.333,8.533,0.0,14866.667,-9.897,0.000,0.000,0.000
10/08/2023 21:00:00,-4.0,8.433,0.0,14860.0,-9.897,0.000,0.000,0.000
10/08/2023 21:15:00,-1.667,8.433,0.0,14883.333,-9.953,0.000,0.000,0.000
10/08/2023 21:30:00,-1.333,7.967,0.0,14880.0,-10.027,0.000,0.000,0.000
10/08/2023 21:45:00,-1.333,8.333,0.0,14913.333,-10.077,0.000,0.000,0.000
10/08/2023 22:00:00,-1.667,8.333,0.0,14930.0,-10.093,0.000,0.000,0.000
10/08/2023 22:15:00,-3.0,8.267,0.0,14956.667,-10.113,0.000,0.000,0.000
10/08/2023 22:30:00,-2.333,7.6,0.0,14986.667,-10.213,0.000,0.000,0.000
10/08/2023 22:45:00,-2.0,8.6,0.0,15010.0,-10.233,0.000,0.000,0.000
10/08/2023 23:00:00,-1.0,8.1,0.0,15020.0,-10.257,0.000,0.000,0.000
10/08/2023 23:15:00,-2.0,7.633,0.0,15036.667,-10.310,0.000,0.000,0.000
10/08/2023 23:30:00,-3.0,7.6,0.0,15073.333,-10.350,0.000,0.000,0.000
10/08/2023 23:45:00,-4.667,6.133,0.0,15033.333,-10.300,0.000,0.000,0.000
10/09/2023 00:00:00,-3.333,7.167,0.0,15026.667,-10.290,0.000,0.000,0.000
10/09/2023 00:15:00,-3.333,6.567,0.0,15053.333,-10.353,0.000,0.000,0.000
10/09/2023 00:30:00,-1.0,6.3,0.0,15080.0,-10.387,0.000,0.000,0.000
10/09/2023 00:45:00,-0.667,7.433,0.0,15090.0,-10.410,0.000,0.000,0.000
10/09/2023 01:00:00,-0.667,8.167,0.0,15103.333,-10.437,0.000,0.000,0.000
10/09/2023 01:15:00,0.0,7.633,0.0,15123.333,-10.480,0.000,0.000,0.000
10/09/2023 01:30:00,-1.0,7.933,0.0,15130.0,-10.490,0.000,0.000,0.000
10/09/2023 01:45:00,-1.333,7.733,0.0,15113.333,-10.440,0.000,0.000,0.000
10/09/2023 02:00:00,-2.667,8.033,0.0,15106.667,-10.437,0.000,0.000,0.000
10/09/2023 02:15:00,-5.333,7.3,0.0,15116.667,-10.453,0.000,0.000,0.000
10/09/2023 02:30:00,-5.333,6.667,0.0,15113.333,-10.467,0.000,0.000,0.000
10/09/2023 02:45:00,-3.333,6.467,0.0,15096.667,-10.460,0.000,0.000,0.000
10/09/2023 03:00:00,-2.333,6.6,0.0,15113.333,-10.443,0.000,0.000,0.000
10/09/2023 03:15:00,-3.667,6.733,0.0,15096.667,-10.437,0.000,0.000,0.000
10/09/2023 03:30:00,-1.0,6.633,0.0,15103.333,-10.440,0.000,0.000,0.000
10/09/2023 03:45:00,-1.667,6.267,0.0,15103.333,-10.423,0.000,0.000,0.000
10/09/2023 04:00:00,-3.333,5.2,0.0,15090.0,-10.400,0.000,0.000,0.000
10/09/2023 04:15:00,-2.667,5.233,0.0,15073.333,-10.367,0.000,0.000,0.000
10/09/2023 04:30:00,-2.667,4.233,0.0,15060.0,-10.373,0.000,0.000,0.000
10/09/2023 04:45:00,-3.333,4.5,0.0,15050.0,-10.317,0.000,0.000,0.000
10/09/2023 05:00:00,-2.0,4.1,0.0,15010.0,-10.227,0.000,0.000,0.000
10/09/2023 05:15:00,-1.333,3.967,0.0,14973.333,-10.163,0.000,0.000,0.000
10/09/2023 05:30:00,-3.0,3.9,0.0,14953.333,-10.123,0.000,0.000,0.000
10/09/2023 05:45:00,-1.667,3.9,0.0,14933.333,-10.107,0.000,0.000,0.000
10/09/2023 06:00:00,-2.333,4.367,0.0,14896.667,-10.007,0.000,0.000,0.000
10/09/2023 06:15:00,-2.0,3.333,0.0,14873.333,-10.003,0.000,0.000,0.000
10/09/2023 06:30:00,-1.667,4.067,0.0,14820.0,-9.893,0.000,0.000,0.000
10/09/2023 06:45:00,-2.0,3.667,0.0,14780.0,-9.847,0.000,0.000,0.000
10/09/2023 07:00:00,-0.667,3.0,0.0,14803.333,-9.893,0.000,0.000,0.000
10/09/2023 07:15:00,5.333,2.9,0.0,14873.333,-10.003,0.000,0.000,0.000
10/09/2023 07:30:00,16.0,3.267,0.0,14836.667,57.043,13.100,12.900,16.533
10/09/2023 07:45:00,72.333,4.5,0.0,14830.0,215.520,44.000,84.300,106.567
10/09/2023 08:00:00,145.333,6.2,0.0,14860.0,563.853,140.467,181.167,249.267
10/09/2023 08:15:00,206.0,7.367,0.0,14926.667,991.220,288.633,299.567,408.933
10/09/2023 08:30:00,265.667,9.667,0.0,14946.667,1440.060,445.400,424.433,571.233
10/09/2023 08:45:00,323.0,12.733,0.0,14986.667,1866.367,595.767,547.400,722.267
10/09/2023 09:00:00,391.667,14.967,0.0,15033.333,2277.920,739.900,665.600,872.067
10/09/2023 09:15:00,454.333,14.867,0.267,15036.667,2662.920,880.033,782.000,1008.467
10/09/2023 09:30:00,515.667,15.967,0.4,15056.667,3050.683,1022.633,908.200,1143.600
10/09/2023 09:45:00,576.667,15.933,0.867,15080.0,3370.593,1147.467,1012.333,1251.233
10/09/2023 10:00:00,628.0,15.967,1.233,15103.333,3640.123,1247.067,1088.233,1342.133
10/09/2023 10:15:00,677.667,17.233,0.833,15100.0,3880.650,1337.333,1170.500,1424.267
10/09/2023 10:30:00,721.0,17.333,0.733,15120.0,4119.530,1427.533,1242.867,1510.433
10/09/2023 10:45:00,762.667,17.633,0.267,15143.333,4326.097,1505.533,1307.167,1579.967
10/09/2023 11:00:00,807.333,18.2,0.733,15153.333,4525.837,1580.033,1366.300,1653.667
10/09/2023 11:15:00,842.333,18.633,1.867,15120.0,4630.087,1627.433,1407.267,1673.333
10/09/2023 11:30:00,871.0,19.733,2.067,15126.667,4712.597,1670.433,1448.967,1673.167
10/09/2023 11:45:00,893.667,20.467,1.6,15130.0,4751.717,1674.333,1485.067,1673.667
10/09/2023 12:00:00,915.0,20.8,1.067,15126.667,4775.983,1675.000,1511.367,1674.300
10/09/2023 12:15:00,937.0,22.2,0.3,15130.0,4790.060,1672.200,1528.067,1674.800
10/09/2023 12:30:00,950.333,23.067,0.567,15120.0,4794.097,1674.400,1531.933,1672.867
10/09/2023 12:45:00,953.0,22.067,1.7,15123.333,4805.877,1673.233,1542.867,1672.700
10/09/2023 13:00:00,957.333,21.933,1.667,15106.667,4803.673,1673.233,1541.433,1673.567
10/09/2023 13:15:00,955.667,22.433,2.1,15083.333,4789.560,1675.333,1526.167,1673.800
10/09/2023 13:30:00,949.0,22.733,2.233,15103.333,4774.223,1673.633,1512.700,1674.900
10/09/2023 13:45:00,944.667,23.567,1.833,15110.0,4761.137,1674.000,1498.267,1674.533
10/09/2023 14:00:00,933.0,23.433,2.5,15100.0,4735.517,1676.633,1471.133,1672.867
10/09/2023 14:15:00,928.0,23.2,2.733,15080.0,4702.940,1669.500,1447.467,1672.633
10/09/2023 14:30:00,889.333,24.1,1.667,15110.0,4606.717,1626.800,1391.967,1668.367
10/09/2023 14:45:00,850.667,23.067,4.2,15063.333,4459.713,1569.467,1343.433,1623.400
10/09/2023 15:00:00,816.333,23.467,1.467,15033.333,4265.587,1505.800,1284.967,1546.100
10/09/2023 15:15:00,777.333,23.667,1.267,15053.333,4050.140,1431.900,1214.867,1467.567
10/09/2023 15:30:00,735.333,23.767,1.367,15013.333,3799.133,1348.333,1129.667,1373.300
10/09/2023 15:45:00,684.667,23.367,2.3,15020.0,3501.930,1248.400,1032.367,1266.500
10/09/2023 16:00:00,693.0,23.867,3.633,15006.667,3367.533,1155.267,968.467,1273.267
10/09/2023 16:15:00,440.0,22.433,1.1,14923.333,2120.223,707.833,622.533,769.233
10/09/2023 16:30:00,476.333,23.167,1.833,14930.0,2231.457,802.300,633.333,807.500
10/09/2023 16:45:00,250.0,22.467,1.4,14883.333,1445.607,539.967,456.367,418.633
10/09/2023 17:00:00,148.667,21.633,0.7,14853.333,677.443,225.867,182.200,263.633
10/09/2023 17:15:00,167.0,21.867,2.0,14853.333,882.797,360.600,253.400,272.433
10/09/2023 17:30:00,88.333,20.667,0.933,14786.667,436.023,155.533,124.867,157.233
10/09/2023 17:45:00,51.0,20.233,0.0,14760.0,210.197,82.433,54.400,81.367
10/09/2023 18:00:00,36.667,19.8,0.367,14753.333,129.653,36.767,32.367,49.167
10/09/2023 18:15:00,12.333,18.767,0.0,14720.0,26.013,14.700,7.833,3.733
10/09/2023 18:30:00,1.667,18.2,0.0,14693.333,-9.643,0.000,0.000,0.000
10/09/2023 18:45:00,-3.667,18.333,0.0,14663.333,-9.583,0.000,0.000,0.000
10/09/2023 19:00:00,-5.0,17.267,0.0,14596.667,-9.477,0.000,0.000,0.000
10/09/2023 19:15:00,-4.667,15.967,0.0,14646.667,-9.520,0.000,0.000,0.000
10/09/2023 19:30:00,-5.0,14.967,0.0,14726.667,-9.670,0.000,0.000,0.000
10/09/2023 19:45:00,-2.667,15.167,0.0,14773.333,-9.733,0.000,0.000,0.000
10/09/2023 20:00:00,-2.0,15.067,0.0,14786.667,-9.797,0.000,0.000,0.000
10/09/2023 20:15:00,-2.0,15.533,0.0,14783.333,-9.790,0.000,0.000,0.000
10/09/2023 20:30:00,-2.0,14.333,0.0,14820.0,-9.853,0.000,0.000,0.000
10/09/2023 20:45:00,-2.667,14.3,0.0,14763.333,-9.800,0.000,0.000,0.000
10/09/2023 21:00:00,-3.0,13.7,0.0,14823.333,-9.867,0.000,0.000,0.000
10/09/2023 21:15:00,-3.0,13.467,0.0,14853.333,-9.947,0.000,0.000,0.000
10/09/2023 21:30:00,-2.667,14.0,0.0,14850.0,-9.957,0.000,0.000,0.000
10/09/2023 21:45:00,-2.333,14.5,0.0,14890.0,-10.020,0.000,0.000,0.000
10/09/2023 22:00:00,-0.333,13.833,0.0,14926.667,-10.080,0.000,0.000,0.000
10/09/2023 22:15:00,0.0,14.4,0.0,14903.333,-10.037,0.000,0.000,0.000
10/09/2023 22:30:00,-1.333,14.1,0.0,14936.667,-10.077,0.000,0.000,0.000
10/09/2023 22:45:00,-1.667,15.1,0.0,14946.667,-10.127,0.000,0.000,0.000
10/09/2023 23:00:00,-1.333,13.933,0.0,14973.333,-10.187,0.000,0.000,0.000
10/09/2023 23:15:00,-1.333,13.6,0.0,14976.667,-10.190,0.000,0.000,0.000
10/09/2023 23:30:00,-2.333,13.467,0.0,14983.333,-10.140,0.000,0.000,0.000
10/09/2023 23:45:00,-2.0,12.8,0.0,14960.0,-10.080,0.000,0.000,0.000
10/10/2023 00:00:00,-2.333,12.367,0.0,14990.0,-10.143,0.000,0.000,0.000
10/10/2023 00:15:00,-2.0,12.833,0.0,15016.667,-10.220,0.000,0.000,0.000
10/10/2023 00:30:00,-1.667,13.367,0.0,15033.333,-10.223,0.000,0.000,0.000
10/10/2023 00:45:00,-3.0,12.433,0.0,15050.0,-10.250,0.000,0.000,0.000
10/10/2023 01:00:00,-4.0,11.967,0.0,15070.0,-10.313,0.000,0.000,0.000
10/10/2023 01:15:00,-2.333,11.533,0.0,15083.333,-10.333,0.000,0.000,0.000
10/10/2023 01:30:00,-1.0,12.067,0.0,15076.667,-10.357,0.000,0.000,0.000
10/10/2023 01:45:00,-2.333,11.967,0.0,15086.667,-10.350,0.000,0.000,0.000
10/10/2023 02:00:00,-2.333,11.067,0.0,15080.0,-10.343,0.000,0.000,0.000
10/10/2023 02:15:00,-3.667,10.567,0.0,15090.0,-10.370,0.000,0.000,0.000
10/10/2023 02:30:00,-3.333,10.733,0.0,15100.0,-10.377,0.000,0.000,0.000
10/10/2023 02:45:00,-2.0,11.233,0.0,15100.0,-10.390,0.000,0.000,0.000
10/10/2023 03:00:00,0.0,11.733,0.0,15106.667,-10.390,0.000,0.000,0.000
10/10/2023 03:15:00,-0.333,11.067,0.0,15103.333,-10.390,0.000,0.000,0.000
10/10/2023 03:30:00,-2.667,10.433,0.0,15093.333,-10.373,0.000,0.000,0.000
10/10/2023 03:45:00,-3.0,10.1,0.0,15093.333,-10.367,0.000,0.000,0.000
10/10/2023 04:00:00,-3.0,10.2,0.0,15086.667,-10.370,0.000,0.000,0.000
10/10/2023 04:15:00,-3.0,9.933,0.0,15093.333,-10.393,0.000,0.000,0.000
10/10/2023 04:30:00,-1.0,9.633,0.0,15080.0,-10.363,0.000,0.000,0.000
10/10/2023 04:45:00,-1.667,10.0,0.0,15070.0,-10.307,0.000,0.000,0.000
10/10/2023 05:00:00,-1.667,10.067,0.0,15013.333,-10.240,0.000,0.000,0.000
10/10/2023 05:15:00,-2.0,9.833,0.0,15003.333,-10.197,0.000,0.000,0.000
10/10/2023 05:30:00,-3.0,9.4,0.0,14986.667,-10.127,0.000,0.000,0.000
10/10/2023 05:45:00,-3.0,9.767,0.0,14943.333,-10.107,0.000,0.000,0.000
10/10/2023 06:00:00,-3.0,9.533,0.0,14916.667,-10.040,0.000,0.000,0.000
10/10/2023 06:15:00,-0.667,9.6,0.0,14860.0,-9.950,0.000,0.000,0.000
10/10/2023 06:30:00,-2.0,9.0,0.0,14886.667,-9.983,0.000,0.000,0.000
10/10/2023 06:45:00,-1.0,8.933,0.0,14916.667,-10.027,0.000,0.000,0.000
10/10/2023 07:00:00,-1.0,8.967,0.0,14850.0,-9.907,0.000,0.000,0.000
10/10/2023 07:15:00,2.667,8.6,0.0,14883.333,-9.977,0.000,0.000,0.000
10/10/2023 07:30:00,14.333,8.7,0.0,14890.0,17.617,2.433,12.367,8.967
10/10/2023 07:45:00,22.667,8.667,0.0,14880.0,44.993,25.367,10.433,23.800
10/10/2023 08:00:00,71.667,9.533,0.0,14913.333,278.330,84.767,89.100,103.033
10/10/2023 08:15:00,173.667,11.933,0.0,14953.333,865.563,256.233,263.367,350.200
10/10/2023 08:30:00,232.333,13.433,0.0,14970.0,1251.427,391.733,374.967,496.900
10/10/2023 08:45:00,293.0,15.167,0.0,15003.333,1645.483,530.133,483.767,639.800
10/10/2023 09:00:00,351.333,16.1,0.167,15036.667,2035.843,669.267,606.067,779.467
10/10/2023 09:15:00,410.333,16.833,0.267,15026.667,2422.157,805.733,717.067,907.867
10/10/2023 09:30:00,473.667,17.833,0.0,15056.667,2759.867,924.800,826.367,1027.300
10/10/2023 09:45:00,531.667,18.7,0.2,15083.333,3080.383,1039.700,920.767,1138.567
10/10/2023 10:00:00,586.0,19.433,0.767,15106.667,3376.210,1155.033,1008.767,1241.800
10/10/2023 10:15:00,677.667,20.167,0.333,15126.667,3787.710,1338.567,1144.333,1333.067
10/10/2023 10:30:00,529.0,20.433,0.433,15070.0,2832.330,951.433,852.033,983.700
10/10/2023 10:45:00,670.0,22.333,0.0,15100.0,3587.227,1322.767,944.400,1351.067
10/10/2023 11:00:00,775.667,23.033,0.367,15156.667,4361.263,1490.167,1351.533,1592.767
10/10/2023 11:15:00,735.667,23.533,0.0,15090.0,3657.573,1282.900,1086.467,1330.867
10/10/2023 11:30:00,763.333,24.733,0.167,15123.333,4140.567,1489.333,1304.633,1405.400
10/10/2023 11:45:00,890.0,24.567,0.667,15123.333,4416.340,1553.267,1353.767,1551.400
10/10/2023 12:00:00,933.333,26.033,1.333,15140.0,4663.937,1616.500,1461.900,1673.267
10/10/2023 12:15:00,939.667,25.3,1.167,15146.667,4676.463,1674.100,1448.267,1634.800
10/10/2023 12:30:00,958.667,26.833,1.1,15150.0,4758.983,1674.100,1496.433,1671.800
10/10/2023 12:45:00,977.333,26.733,0.733,15120.0,4783.570,1674.333,1523.267,1674.933
10/10/2023 13:00:00,993.333,26.233,1.233,15076.667,4305.513,1495.733,1262.067,1602.733
10/10/2023 13:15:00,346.0,25.533,0.3,14933.333,1808.283,642.833,547.167,634.633
10/10/2023 13:30:00,483.333,24.633,0.933,14950.0,2131.687,718.733,583.433,816.833
10/10/2023 13:45:00,578.333,26.233,0.133,15020.0,3130.403,1213.367,911.200,1048.067
10/10/2023 14:00:00,384.667,25.0,0.933,14926.667,2282.937,762.967,722.700,765.133
10/10/2023 14:15:00,457.333,24.2,0.833,14953.333,2699.327,909.800,865.067,922.067
10/10/2023 14:30:00,539.667,24.4,1.3,14966.667,2826.010,966.100,870.033,1009.400
10/10/2023 14:45:00,556.0,27.633,0.833,14940.0,2813.843,950.667,790.100,1072.400
10/10/2023 15:00:00,323.333,23.733,0.7,14870.0,1769.477,462.967,522.833,724.167
10/10/2023 15:15:00,418.667,25.067,0.5,14930.0,2125.263,747.600,630.667,781.400
10/10/2023 15:30:00,222.333,23.333,1.367,14853.333,991.187,347.933,276.767,381.133
10/10/2023 15:45:00,281.0,24.6,0.3,14910.0,1444.557,551.733,399.133,506.633
10/10/2023 16:00:00,202.667,23.3,0.167,14893.333,1102.867,404.000,327.567,384.000
10/10/2023 16:15:00,218.0,24.133,0.433,14896.667,1156.777,424.433,338.300,408.033
10/10/2023 16:30:00,170.0,23.867,0.0,14923.333,920.220,287.300,268.700,348.633
10/10/2023 16:45:00,128.667,23.9,0.0,14843.333,702.930,254.967,209.867,247.933
10/10/2023 17:00:00,82.333,22.967,0.0,14840.0,407.153,147.667,120.367,154.167
