Brush Creek Monthly
Start date:,9/1/2023 12:00:00 AM
End date:,9/30/2023 12:00:00 AM

Timestamp,POA Sensor,Weather station module temperature,Weather station ambient temperature,Max wind speed - Weather Station 1 (Standard without POA),Production meter L-L voltage,Production meter active power,"Inverter - 1 CPS SCH125KTL, Active Power","Inverter - 2 CPS SCH125KTL, Active Power","Inverter - 3 CPS SCH125KTL, Active Power","Inverter - 4 CPS SCH125KTL, Active Power","Inverter - 5 CPS SCH125KTL, Active Power","Inverter - 6 CPS SCH125KTL, Active Power","Inverter - 7 CPS SCH125KTL, Active Power","Inverter - 8 CPS SCH125KTL, Active Power","Inverter - 9 CPS SCH125KTL, Active Power","Inverter - 10 CPS SCH125KTL, Active Power","Inverter - 11 CPS SCH125KTL, Active Power","Inverter - 12 CPS SCH125KTL, Active Power","Inverter - 13 CPS SCH100KTL, Active Power","Inverter - 14 CPS SCH100KTL, Active Power","Inverter - 15 CPS SCH125KTL, Active Power","Inverter - 16 CPS SCH125KTL, Active Power","Inverter - 17 CPS SCH125KTL, Active Power","Inverter - 18 CPS SCH125KTL, Active Power"
9/8/2023 7:30:00 AM,175.6967,58.79814,49.37708,0,12.54496,175.2386,19.52665,12.54653,13.40629,8.752055,5.320524,5.387863,3.876391,9.231,20.62796,18.26889,15.05944,16.75423,8.091672,4.564042,4.416555,3.882565,3.980667,3.359944
9/8/2023 7:45:00 AM,258.6102,68.13403,51.76431,0,12.54562,324.1796,31.28467,26.14295,26.63346,19.42289,10.44031,8.014047,4.792942,13.6532,32.19238,28.72754,30.27222,37.12063,25.04209,12.45442,6.241627,4.895991,4.910167,4.142566
9/8/2023 8:00:00 AM,333.7191,71.85751,53.74503,1,12.55956,509.7108,43.16224,38.84258,42.10924,36.16099,22.12578,16.48165,5.732533,18.07419,44.19925,39.387,49.1321,53.29454,45.70573,25.66065,15.10514,6.334564,5.907222,4.934434
9/8/2023 8:15:00 AM,431.4707,74.95161,55.78164,2,12.56815,694.1642,55.04483,46.6927,54.46461,53.66485,39.10278,31.4536,7.482895,22.35914,55.91899,50.07972,62.44066,68.03614,56.94889,39.84457,29.69309,11.14833,6.840111,5.662667
9/8/2023 8:30:00 AM,643.3278,78.18203,57.44931,3,12.61931,880.2101,67.11391,54.2458,66.96078,64.63863,50.13119,56.897,11.43987,26.70503,67.66411,60.77222,74.32024,82.9085,67.68989,46.94672,46.71533,24.83755,8.136056,6.362222
9/8/2023 8:45:00 AM,615.6824,82.1275,59.54215,4,12.67554,1049.187,76.19915,60.88721,74.68767,72.72869,58.0404,85.14838,17.96754,30.60719,78.2123,69.99895,84.9642,95.21321,77.50114,51.31728,55.32123,43.54122,11.41511,7.04332
9/8/2023 9:00:00 AM,774.4103,86.59191,61.37883,4,12.72361,1200.311,86.55824,66.28498,87.85596,79.39439,64.50793,104.0893,29.65472,34.26237,87.14615,77.87289,93.72655,107.5338,85.34424,58.32154,61.1042,57.00256,21.11218,7.85679
9/8/2023 9:15:00 AM,782.8194,90.60025,63.50693,4,12.74298,1292.683,91.28836,69.58408,93.1321,82.88622,67.76757,110.0697,40.55231,37.13356,91.39527,81.98545,98.10452,113.0992,89.53031,61.04926,64.42464,62.83868,39.51104,8.935139
9/8/2023 9:30:00 AM,781.656,94.35966,65.32954,3,12.75246,1340.521,91.88352,70.20737,94.92655,83.42212,67.9623,109.7273,52.58534,39.82236,92.08497,83.23828,98.83312,113.8453,90.19241,61.47782,65.22333,63.28733,59.08417,11.61786
9/8/2023 9:45:00 AM,782.537,94.53479,66.72183,4,12.74963,1387.012,92.5733,71.02354,97.28572,84.91338,69.84252,112.9215,59.11631,43.15311,92.96214,84.813,99.90545,115.4104,91.44932,62.67218,67.3832,65.69432,76.75917,18.45085
9/8/2023 10:00:00 AM,886.923,97.83131,68.87896,3,12.76515,1427.374,92.38383,71.15628,98.27426,85.38742,70.17789,112.7249,61.64872,48.78026,92.7125,85.63549,100.4732,115.0641,91.23047,62.9721,67.919,66.68684,85.98737,30.51065
9/8/2023 10:15:00 AM,908.3541,100.405,70.56531,2,12.74712,1449.461,91.13612,70.52122,98.29256,85.58609,70.41384,111.5219,62.83525,55.56944,91.73739,86.00417,99.94926,113.7354,90.28956,63.09331,68.33839,67.67022,90.99224,44.39153
9/8/2023 10:30:00 AM,864.877,98.98016,70.81684,4,12.74258,1483.745,91.03719,70.55661,99.58085,87.04023,71.57079,111.2265,63.76197,61.15681,92.50655,87.79022,100.7838,113.721,90.18665,63.78527,69.82069,69.54305,91.0276,62.11077
9/8/2023 10:45:00 AM,856.6566,97.62074,71.36024,4,12.74541,1497.645,86.84946,70.07984,99.53152,87.81944,72.50923,104.5077,64.75181,63.35559,92.42157,89.00552,100.7543,112.6895,88.92976,64.02936,71.21298,71.31244,90.31182,76.72348
9/8/2023 11:00:00 AM,851.9894,96.90769,71.48078,5,12.76704,1532.94,89.92175,70.47616,100.5286,89.18791,74.52933,109.6155,66.65206,69.41282,93.42184,90.5211,100.8316,112.0916,88.69939,64.89141,73.30531,73.9519,90.71407,88.19023
9/8/2023 11:15:00 AM,844.5452,96.7971,72.23489,5,12.7625,1555.606,89.7177,71.38917,100.5934,89.87485,76.23058,108.5761,68.80861,76.2672,93.94579,91.54773,100.3138,110.5966,87.30811,65.57359,74.94605,76.0807,90.79721,98.06249
9/8/2023 11:30:00 AM,834.5248,97.79951,73.70834,4,12.75423,1568.266,89.08419,72.45544,100.1807,90.29546,77.78324,107.3476,71.42034,82.8035,93.88558,92.17023,99.4588,108.9869,85.79361,66.43497,76.59632,78.2393,90.89867,99.62812
9/8/2023 11:45:00 AM,825.4655,96.1472,74.08006,5,12.79546,1581.406,89.26753,74.23512,100.3449,90.80862,79.53603,106.1813,74.09888,87.44372,94.85987,93.38415,99.02594,107.788,84.504,67.37903,78.29467,80.2417,90.9343,97.33469
9/8/2023 12:00:00 PM,819.0457,95.79228,74.8397,5,12.8324,1589.271,90.14066,76.18305,100.4796,91.25158,81.17422,104.8336,76.91142,89.07442,95.62891,94.37412,98.25091,106.517,83.11244,68.36481,80.13217,82.16576,90.6611,95.45235
9/8/2023 12:15:00 PM,812.7737,95.65203,75.31142,6,12.82507,1599.582,90.79237,78.09356,100.4366,91.39046,82.83539,104.1241,80.04303,90.23882,96.3577,95.3745,97.52487,105.5742,81.87244,69.32243,82.01006,84.32603,91.08057,93.71983
9/8/2023 12:30:00 PM,806.4871,94.69982,75.81086,5,12.80219,1608.675,91.65791,79.83755,100.5351,91.25212,84.36965,103.4091,82.8875,91.32876,97.29955,96.30372,96.91399,104.6613,80.48595,69.96452,83.60836,86.31818,91.62766,91.92269
9/8/2023 12:45:00 PM,802.5571,95.89741,77.06573,5,12.78994,1612.175,92.65025,80.9527,100.3576,90.663,85.48386,102.8057,85.16728,91.86152,98.26318,97.1706,95.85895,104.0293,79.22239,70.18939,85.03419,88.16379,91.4385,89.49865
9/8/2023 1:00:00 PM,800.4442,95.49162,77.74857,4,12.79935,1624.377,93.64444,82.72482,100.4742,90.68166,87.04186,102.1407,87.91994,93.23658,99.61813,98.38058,95.62024,103.4538,78.04533,70.9995,86.79024,89.77057,92.38422,87.58802
9/8/2023 1:15:00 PM,800.3475,96.73546,78.63984,4,12.78769,1631.298,94.775,83.94604,100.63,90.18723,88.1797,101.5567,90.06199,94.29742,100.7863,99.21286,94.89899,103.1692,76.92284,71.51437,88.05595,91.13656,92.822,85.5445
9/8/2023 1:30:00 PM,801.5166,95.1679,79.1479,5,12.78457,1641.357,96.68942,85.17028,101.0135,89.87754,89.62637,101.9963,92.17537,95.45864,101.882,99.88443,94.54771,103.4432,76.14211,71.97329,88.39389,92.77214,93.47722,83.25364
9/8/2023 1:45:00 PM,805.5619,93.39578,79.67591,5,12.77045,1645.248,97.84461,85.94261,101.2513,88.93189,90.21732,101.8717,94.03247,96.7232,102.0628,100.3419,93.62539,103.0394,74.89222,71.85839,87.33097,94.40775,94.28429,81.48909
9/8/2023 2:00:00 PM,809.1127,92.26053,80.11626,5,12.78522,1654.221,99.71858,86.35616,102.123,88.8689,91.47729,102.417,95.97066,98.06405,102.7406,100.6848,93.5974,103.8285,74.49778,72.38544,86.95992,95.69585,95.57089,79.94967
9/8/2023 2:15:00 PM,814.2726,94.18774,81.37204,3,12.87911,1657.401,100.9742,86.43239,102.4139,87.94291,91.98979,102.8872,97.43406,99.04421,103.2055,101.0837,93.04591,104.3345,73.78645,72.38061,86.16183,96.77797,96.20799,77.88591
9/8/2023 2:30:00 PM,824.7681,94.44798,81.58265,4,12.89143,1674.017,102.9877,86.97367,103.6484,87.96098,93.26955,104.2024,99.2442,100.7346,104.5732,102.2395,93.46641,105.8077,73.79395,72.80511,86.0895,98.47709,97.83855,76.90236
9/8/2023 2:45:00 PM,831.048,94.47461,82.08169,4,12.89408,1672.727,103.6633,86.68973,103.5377,87.1496,93.69129,104.3707,99.75707,101.3629,104.8044,102.2543,92.85815,105.9203,72.94756,72.58205,85.056,99.03197,98.51196,75.07584
9/8/2023 3:00:00 PM,837.2613,92.65806,81.99568,5,12.88735,1685.534,105.543,87.17677,104.6087,86.74809,94.04964,105.6034,100.6382,102.5599,106.0812,102.9787,93.83339,107.4089,73.16889,72.66311,84.90228,100.0959,99.76383,74.76205
9/8/2023 3:15:00 PM,845.3745,93.91567,82.04881,4,12.86513,1693.343,106.5359,87.41478,105.2164,86.74808,94.44794,106.5013,100.9342,103.3631,107.0939,103.327,94.436,108.493,73.29517,72.82027,84.36942,100.8035,100.6547,74.38883
9/8/2023 3:30:00 PM,849.8006,96.29093,83.228,3,12.85775,1690.587,106.7012,87.1747,104.8356,86.48882,93.90919,106.654,100.5462,103.5211,107.2418,102.8363,94.45972,108.7075,73.15661,72.58129,83.13938,100.6947,100.9439,74.33906
9/8/2023 3:45:00 PM,853.3585,96.68046,83.54863,4,12.84247,1692.672,107.4855,87.40542,104.7088,86.40375,93.64085,107.4357,100.4265,103.8159,108.0126,102.655,94.433,109.2809,73.60973,72.77946,82.39831,100.9499,101.5925,74.51606
9/8/2023 4:00:00 PM,858.9983,96.23621,83.55881,4,12.84718,1703.33,108.5476,88.29089,105.0742,86.86559,93.86383,108.2924,100.693,104.5568,108.9695,102.6849,95.30695,110.2905,74.16778,73.35247,81.60738,101.1676,102.3738,75.10713
9/8/2023 4:15:00 PM,864.3801,95.74593,83.03029,4,12.82892,1703.015,109.3812,88.7902,105.2396,86.76143,93.22537,108.73,100.189,104.6196,109.791,102.4426,95.48251,110.7303,74.31811,73.14905,80.33268,100.6047,102.3047,75.08524
9/8/2023 4:30:00 PM,857.4252,95.61411,83.38583,4,12.82269,1684.197,108.5777,88.03542,103.8914,85.60178,91.88445,108.1028,98.69251,103.5093,108.861,100.7963,94.42526,109.818,73.71201,72.30907,78.62019,99.30782,101.474,74.43706
9/8/2023 4:45:00 PM,842.5988,95.38805,83.11359,4,12.84564,1652.911,106.7028,86.63255,102.0888,84.20803,89.77007,106.9055,96.3913,101.7828,107.028,98.62369,93.04977,108.165,72.90542,71.09505,76.09216,97.30367,99.71331,73.38322
9/8/2023 5:00:00 PM,816.8425,96.1905,83.59546,4,12.86338,1436.394,62.74686,81.42474,97.69313,81.36787,86.45341,100.8068,88.87794,96.34013,78.25269,83.29729,89.55424,98.77959,57.59289,61.22997,49.51062,79.74294,92.36052,68.6969
9/8/2023 5:15:00 PM,742.7759,94.86529,83.22656,4,12.79093,914.619,26.3117,47.52956,77.88397,69.1204,72.90148,68.68157,48.63409,67.07389,32.71563,47.12446,73.15976,60.51156,28.2148,35.51609,23.8547,48.80672,54.27652,47.8089
9/8/2023 5:30:00 PM,649.8163,93.51483,82.67667,4,12.75771,519.8691,22.66806,24.52209,51.85963,46.28901,50.77849,35.85243,16.67389,52.9201,13.26818,21.98372,44.53571,23.13168,13.06824,25.40889,18.29178,21.65595,18.32194,26.97644
9/8/2023 5:45:00 PM,555.8767,91.0786,81.62043,4,12.73191,314.073,19.94139,17.76092,31.18501,23.27482,32.02359,15.98346,10.06372,42.17071,7.165798,11.41029,23.55046,8.174658,6.235991,18.06367,15.68053,13.94782,8.288025,15.934
9/8/2023 6:00:00 PM,455.4568,88.61098,80.60297,4,12.73746,193.8127,16.87472,7.60464,11.77577,12.09698,23.81345,7.665036,6.962674,31.03623,6.236398,8.335251,12.60737,6.327167,4.286111,4.865111,12.26403,11.73204,5.747833,6.972446
9/8/2023 6:15:00 PM,354.8479,84.73619,79.87008,3,12.76701,139.7209,13.62533,4.532,5.800667,4.954425,17.69115,5.708847,4.966673,22.27855,5.561222,6.999778,9.43494,5.691697,3.918611,3.673611,8.609808,9.425417,5.102222,5.093036
9/8/2023 6:30:00 PM,254.9621,80.33479,78.92724,3,12.76471,95.56052,10.27348,3.908056,4.720611,4.249667,12.57428,4.892987,4.200765,10.46709,4.658834,4.585278,4.933747,4.886136,3.405833,3.132734,3.840914,5.394163,4.326389,4.467242
9/8/2023 6:45:00 PM,159.2477,76.73325,77.6259,2,12.76708,62.77036,6.891469,3.156146,3.664444,3.426,5.7841,3.88012,3.322791,3.75432,3.607608,3.213453,3.497444,3.818879,2.7315,2.483433,2.90828,3.185765,3.416126,3.599813
9/8/2023 7:00:00 PM,74.83031,72.69783,75.6185,2,12.71423,37.66666,3.704173,2.202478,2.423224,2.339222,2.28914,2.566256,2.27832,2.400653,2.409448,1.977171,2.325833,2.433412,1.798731,1.647889,1.962942,2.07961,2.276374,2.303056
9/8/2023 7:15:00 PM,15.76129,68.2469,73.48664,1,12.71786,17.88703,1.683611,1.204476,1.303196,1.325,1.252007,1.363791,1.330764,1.299,1.292598,0.85994,1.282791,1.250778,0.8877746,0.87112,1.077056,1.155778,1.270864,0.9857467
9/8/2023 7:30:00 PM,1.20705,63.74686,70.93497,0,12.75199,1.011798,0.2602222,0.1962467,0.2246911,0.229,0.23508,0.2355,0.2420133,0.1625,0.2062823,0.03476889,0.21282,0.2079867,0.07327211,0.06265778,0.1283333,0.1614578,0.1783583,0.03242
9/8/2023 7:45:00 PM,-2.22892,59.78363,67.85146,0,12.73425,-1.546174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/8/2023 8:00:00 PM,-2.350546,57.57446,65.25431,0,12.72773,-1.500258,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,
9/8/2023 8:15:00 PM,-2.102098,56.05106,63.11619,0,12.69284,-1.539292,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,
9/8/2023 8:30:00 PM,-1.986388,54.80597,61.42494,0,12.71185,-1.549888,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,
9/8/2023 8:45:00 PM,-1.805375,53.98326,60.04737,0,12.7337,-1.54996,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,
9/8/2023 9:00:00 PM,-1.77906,53.51632,59.21689,0,12.68261,-1.600091,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,
9/8/2023 9:15:00 PM,-1.605361,52.90754,58.41816,0,12.67768,-2.07594,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,
9/8/2023 9:30:00 PM,-1.431316,52.78733,57.99258,0,12.65804,-1.760863,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,
9/8/2023 9:45:00 PM,-1.708478,52.83615,57.55668,1,12.63846,-1.842113,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,
9/8/2023 10:00:00 PM,-1.539173,51.93979,56.8351,0,12.64527,-2.113652,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,
9/8/2023 10:15:00 PM,-1.500326,51.41074,56.33239,0,12.67133,-1.804478,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,
9/8/2023 10:30:00 PM,-1.5878,50.4481,55.71216,0,12.69977,-2.147758,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,
9/8/2023 10:45:00 PM,-1.556424,49.95943,55.20046,0,12.71975,-1.963301,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,
9/8/2023 11:00:00 PM,-1.644422,49.21782,54.43816,0,12.70122,-2.134434,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,
9/8/2023 11:15:00 PM,-1.482687,48.85986,53.94557,0,12.70032,-2.108261,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,
9/8/2023 11:30:00 PM,-1.509733,48.69968,53.57475,0,12.6605,-1.9977,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,
9/8/2023 11:45:00 PM,-1.647852,48.16497,53.12731,0,12.67946,-2.337648,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,
9/9/2023 12:00:00 AM,-1.590472,47.90842,52.64625,0,12.67857,-1.945836,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,
9/9/2023 12:15:00 AM,-1.59586,47.81889,52.34462,0,12.68676,-2.584658,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,
9/9/2023 12:30:00 AM,-1.537027,47.87801,52.22051,0,12.71546,-1.939956,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,
9/9/2023 12:45:00 AM,-1.555101,47.11383,51.73373,0,12.63428,-2.597646,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,
9/9/2023 1:00:00 AM,-1.624265,46.67645,51.35985,0,12.59004,-1.96585,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,
9/9/2023 1:15:00 AM,-1.495447,46.5621,51.10841,0,12.61971,-2.628867,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,
9/9/2023 1:30:00 AM,-1.413122,47.20268,51.12662,0,12.63393,-1.971406,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,
9/9/2023 1:45:00 AM,-1.583084,46.85483,50.97898,0,12.63557,-2.624412,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,
9/9/2023 2:00:00 AM,-1.639268,46.01353,50.65214,0,12.65365,-2.03647,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,
9/9/2023 2:15:00 AM,-1.448872,45.95504,50.31013,0,12.67221,-2.608809,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,
9/9/2023 2:30:00 AM,-1.341941,45.86193,50.13383,0,12.6845,-2.340456,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,
9/9/2023 2:45:00 AM,-1.402678,46.09659,50.0023,0,12.68873,-2.452286,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,
9/9/2023 3:00:00 AM,-1.380832,46.11242,50.07823,0,12.63301,-2.679219,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,
9/9/2023 3:15:00 AM,-1.332774,46.24141,50.23566,0,12.59271,-2.086987,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,
9/9/2023 3:30:00 AM,-1.376234,45.90189,50.04283,0,12.57925,-2.607369,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,
9/9/2023 3:45:00 AM,-1.364517,45.43179,49.63488,0,12.57152,-2.598922,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,
9/9/2023 4:00:00 AM,-1.350732,45.24659,49.42501,0,12.56736,-2.071179,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,
9/9/2023 4:15:00 AM,-1.372467,45.24662,49.38499,0,12.57816,-2.599635,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,
9/9/2023 4:30:00 AM,-1.603276,45.00686,49.20327,0,12.58142,-2.636441,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,
9/9/2023 4:45:00 AM,-1.369089,44.95802,49.00271,0,12.59687,-2.139752,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,
9/9/2023 5:00:00 AM,-1.324829,44.78573,48.8754,0,12.57692,-2.629844,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,
9/9/2023 5:15:00 AM,-1.284539,44.65742,48.64027,0,12.57508,-2.623661,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,
9/9/2023 5:30:00 AM,-1.316233,45.09446,48.87793,0,12.57478,-2.610694,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,
9/9/2023 5:45:00 AM,-1.356933,45.07751,49.03563,0,12.5683,-2.125449,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,
9/9/2023 6:00:00 AM,-1.255683,45.10816,48.87484,0,12.55065,-2.569667,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,
9/9/2023 6:15:00 AM,-1.047276,45.02821,48.72092,0,12.55204,-2.543902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/9/2023 6:30:00 AM,0.9362311,45.11917,48.83091,0,12.5574,-2.405623,0.01111111,0.01111111,0.01116667,0.01666667,0.01666667,0.02222222,0.01502721,0.01111111,0.005555556,0,0.01666667,0.01666667,0.01111111,0.005555556,0.01111111,0.01666667,0.02222222,0
9/9/2023 6:45:00 AM,8.723963,45.4681,48.85332,0,12.54135,11.4195,1.000398,1.046447,1.011278,1.101167,0.9339467,0.9515644,0.676695,0.7342222,1.044369,0.4911667,1.062722,1.02008,0.7765533,0.6802222,0.7883334,0.71018,0.7824444,0.4544444
9/9/2023 7:00:00 AM,30.36548,46.46331,49.16142,0,12.57137,39.90697,2.884773,2.611222,2.603889,2.788727,2.272389,2.508333,2.04502,2.221869,3.083035,2.481667,2.917413,2.843611,2.237778,1.90292,2.192791,1.982333,2.129945,1.611389
9/9/2023 7:15:00 AM,82.48676,51.72972,49.83626,0,12.58884,83.23614,7.645226,4.681729,5.3735,4.782166,3.808667,4.198778,3.260222,4.84646,8.939273,7.139555,5.737906,5.512911,4.027665,3.245778,3.583444,3.257875,3.397611,2.793047
9/9/2023 7:30:00 AM,148.0496,58.90929,51.285,0,12.57056,163.093,16.9201,11.07134,11.92762,8.358329,5.660447,6.103778,4.383044,8.639954,17.90963,15.95584,13.38024,14.15284,7.435874,4.872851,5.012573,4.433791,4.582944,3.864009
9/9/2023 7:45:00 AM,218.8955,67.68803,53.45809,0,12.63586,295.7546,27.61835,22.83205,23.51138,17.54069,9.806396,8.581091,5.449214,12.81458,28.69592,25.56705,26.59591,32.31837,20.88226,11.12382,6.836383,5.648667,5.724833,4.826667
9/9/2023 8:00:00 AM,301.3862,73.73724,55.65263,0,12.68881,468.6856,39.24596,35.44711,38.28791,32.57703,19.96517,15.3372,6.501945,17.22333,40.18822,35.88499,44.3301,48.20765,41.14879,22.82498,13.86072,7.072513,6.874,5.756111
9/9/2023 8:15:00 AM,414.8974,77.92688,57.91016,0,12.65044,642.7505,50.7246,43.25834,50.10556,49.17833,35.63338,28.80351,7.995351,21.39892,51.52085,46.20565,57.54094,62.45464,52.27297,36.65725,27.1918,10.91386,7.768889,6.426222
9/9/2023 8:30:00 AM,467.9804,82.04497,60.10684,1,12.66135,818.6404,62.34971,50.40655,61.9457,60.05939,46.67989,51.41732,11.36664,25.50576,62.81658,56.41798,68.8355,76.68052,62.63181,43.72729,43.34083,22.73478,8.765278,7.004056
9/9/2023 8:45:00 AM,598.8448,87.57135,63.00058,2,12.66666,986.511,72.80392,57.18311,73.31617,67.7795,54.60934,78.57446,17.97817,29.15672,72.96606,65.41306,79.13879,89.84629,72.23312,49.92759,52.08334,40.59273,11.60894,7.631722
9/9/2023 9:00:00 AM,745.2264,91.12553,65.76366,3,12.68758,1141.661,82.30597,63.19689,83.385,75.46106,61.77677,98.5703,28.65902,32.87558,82.36648,73.67633,88.59586,101.4978,80.54928,55.34595,58.356,53.92384,19.77679,8.232694
9/9/2023 9:15:00 AM,887.1749,94.38233,68.02242,4,12.80104,1235.824,87.2113,66.53849,88.91145,79.15366,65.29955,105.1394,38.81656,35.95868,87.14405,78.25765,93.43101,107.4726,85.04855,58.36334,62.31179,60.36864,36.90391,9.406084
9/9/2023 9:30:00 AM,801.4919,95.28065,69.36433,4,12.79769,1290.23,88.04078,67.59657,91.03958,80.30378,66.30817,106.1739,50.95627,38.80859,88.32557,79.95547,94.71628,108.8673,86.20161,59.17867,64.22293,61.55558,56.15525,11.80901
9/9/2023 9:45:00 AM,817.7175,97.95719,71.02664,3,12.8248,1331.903,88.04168,67.94488,92.46892,81.16144,66.91372,106.6329,56.59922,42.15636,88.88644,81.11111,95.22597,109.3192,86.73459,59.63839,65.72423,62.68906,72.2312,18.35308
9/9/2023 10:00:00 AM,826.4332,101.8092,72.85801,2,12.87352,1364.112,88.07322,68.186,93.6406,81.49161,67.41315,106.7698,58.89717,47.07097,88.42902,81.70639,95.64581,109.346,86.66739,60.27306,67.384,63.72421,81.43892,29.22359
9/9/2023 10:15:00 AM,832.2786,101.8725,74.01186,3,12.87122,1400.776,88.22816,68.46123,94.78702,82.57626,68.05807,106.7691,60.74478,53.94763,88.68483,83.11572,96.40231,109.3444,86.69492,61.07444,69.32416,65.33444,87.01087,42.03062
9/9/2023 10:30:00 AM,828.092,104.8885,75.60941,2,12.85624,1419.227,86.845,67.63155,94.63432,82.95879,68.40422,105.6722,61.32594,58.67598,87.64892,83.669,95.80531,107.9513,85.75826,61.32594,70.6979,66.68351,86.58791,59.45012
9/9/2023 10:45:00 AM,824.2984,105.6298,76.75533,3,12.85233,1434.599,85.99239,67.09228,94.60937,83.512,69.38704,104.2883,61.97078,60.33899,87.15958,84.70722,95.39735,107.041,84.89342,61.52234,72.40672,68.40012,85.81832,72.27225
9/9/2023 11:00:00 AM,815.1225,104.683,77.28378,3,12.86046,1454.76,85.50561,67.32278,94.96033,84.49988,70.72346,103.4455,63.55876,65.77251,87.22311,85.66383,95.18921,105.7038,83.63392,61.79339,74.00294,70.28483,85.62651,82.62729
9/9/2023 11:15:00 AM,808.297,105.7692,78.83052,2,12.85535,1475.607,84.96355,68.10461,94.99995,85.1871,72.35074,102.7079,65.67752,71.68239,87.34336,86.59133,94.76334,104.4425,82.55064,62.46139,75.82616,72.32961,85.6564,91.18163
9/9/2023 11:30:00 AM,797.2686,105.8108,78.98848,2,12.83533,1482.495,84.38339,69.08112,94.56837,85.43659,73.52547,100.9322,67.66383,77.607,87.01665,86.87754,93.74404,102.678,80.90102,62.99822,77.25867,73.89214,85.08547,92.02077
9/9/2023 11:45:00 AM,789.7324,105.7727,79.92406,2,12.82891,1490.401,84.78889,70.64734,94.22327,85.49161,74.60828,99.17681,66.63068,81.87789,87.45984,87.97622,93.21822,101.0589,79.25662,63.53596,79.81022,75.64059,85.04621,90.19936
9/9/2023 12:00:00 PM,785.0298,102.9115,79.41959,4,12.82415,1510.454,85.68511,72.81838,95.13343,86.56866,76.90232,99.19316,73.29151,84.23267,88.67114,89.38335,92.94411,100.6683,78.64239,64.90378,81.94356,78.06555,85.74924,89.58697
9/9/2023 12:15:00 PM,781.063,102.6768,80.47987,3,12.81149,1519.929,86.60522,74.52556,95.25141,86.68487,78.55405,98.59097,75.85648,85.36244,89.64513,90.33772,92.4463,99.97885,77.59872,65.6851,82.49007,80.02063,86.17695,88.19289
9/9/2023 12:30:00 PM,775.3702,103.4202,82.04208,2,12.85766,1526.95,87.29723,75.89349,95.00986,86.43193,79.82748,97.95321,78.41121,86.45983,90.66014,91.26058,91.87187,99.24772,76.50047,66.43581,82.7582,81.79514,86.72672,86.74939
9/9/2023 12:45:00 PM,773.0052,102.2373,82.69664,3,12.86955,1534.859,88.26644,77.38739,95.19128,86.6508,81.12067,97.10785,81.09611,87.75789,92.08126,92.32275,91.28139,98.45366,75.29681,66.80936,82.73478,83.58855,86.93116,85.08006
9/9/2023 1:00:00 PM,773.2728,101.1762,81.95784,4,12.86884,1553.588,89.99421,79.51783,96.16127,86.83872,83.10926,97.67522,84.06219,89.19508,93.5604,93.67702,91.47828,98.92819,74.64592,67.89867,83.731,85.88183,88.37421,83.63715
