Cottonwood Monthly
Start date:,10/1/2023 12:00:00 AM
End date:,10/31/2023 12:00:00 AM

Timestamp,POA Sensor,Weather station module temperature,Weather station ambient temperature,Max wind speed - Weather Station 1 (Standard),Production meter L-N voltage,Production meter L-L voltage,Production meter active power,"Solectria 750kW Inverter - 1, AC Power output","Solectria 750kW Inverter - 2, AC Power output","Solectria 750kW Inverter - 3, AC Power output","Solectria 750kW Inverter - 4, AC Power output"
10/6/2023 2:45:00 PM,300.6166,98.4345,89.64584,2,19706.33,34133.33,961.8976,242.9095,241.9655,232.8985,250.5814
10/6/2023 3:00:00 PM,257.5263,97.67297,89.54639,2,19720.33,34156,793.5027,201.3066,201.4674,191.2441,205.5065
10/6/2023 3:15:00 PM,254.2551,96.91189,89.59826,2,19783.33,34266.67,795.7633,201.9876,202.0827,192.0058,205.4245
10/6/2023 3:30:00 PM,194.7958,94.41024,88.42302,2,19629,33999.33,602.4867,151.6243,154.3438,145.7266,156.7982
10/6/2023 3:45:00 PM,181.7968,91.93461,87.7779,2,19753.67,34215,559.9817,139.3867,143.6751,136.4043,146.5404
10/6/2023 4:00:00 PM,148.2018,89.91969,86.98631,1,19707,34134.33,445.639,111.1341,115.5781,108.9857,117.1504
10/6/2023 4:15:00 PM,134.0299,87.69045,86.47678,1,19693.67,34110,405.7737,101.3997,105.5234,99.37695,106.9727
10/6/2023 4:30:00 PM,106.9864,86.00735,85.07298,0,19787,34273.33,308.285,76.8112,81.10026,76.12695,81.94336
10/6/2023 4:45:00 PM,86.6776,83.85616,83.42188,0,19849,34378.67,244.3157,61.09375,64.99414,60.56315,65.28385
10/6/2023 5:00:00 PM,66.08611,82.06008,82.09084,0,19876.67,34427.33,179.305,45.38867,48.03646,44.73633,48.3724
10/6/2023 5:15:00 PM,61.31299,80.63024,81.15945,0,19892.67,34456.33,170.932,43.36719,45.6862,42.69075,46.24349
10/6/2023 5:30:00 PM,52.79721,79.90929,80.57098,0,20027.33,34688,142.4937,36.39323,38.39584,35.81315,38.88151
10/6/2023 5:45:00 PM,40.59885,79.16605,80.1144,0,20092,34800.33,108.9073,28.89453,29.55599,27.4707,29.9056
10/6/2023 6:00:00 PM,32.008,78.31786,80.15676,0,20022.33,34678.67,81.62466,22.42122,22.50912,21.04167,22.84896
10/6/2023 6:15:00 PM,17.93915,76.53858,79.04971,0,19886.33,34445,32.636,9.981118,10.32096,9.364583,10.22526
10/6/2023 6:30:00 PM,5.218235,73.96507,77.6321,0,19913,34491.67,-5.561666,44.01107,0.01171875,15.03125,88.48764
10/6/2023 6:45:00 PM,0.6497642,71.98621,76.12883,0,19904.33,34474.67,-9.364333,0,0,0,0
10/6/2023 7:00:00 PM,0,70.7625,75.12203,0,19838.67,34361.33,-9.295667,0,0,0,0
10/6/2023 7:15:00 PM,0,70.10271,74.23358,0,19707,34134.67,-9.133,0,0,0,0
10/6/2023 7:30:00 PM,0,69.40337,73.48798,0,19712,34143.33,-9.141,0,0,0,0
10/6/2023 7:45:00 PM,0,68.7743,72.88251,0,19690,34103.67,-9.118667,0,0,0,0
10/6/2023 8:00:00 PM,0,68.15872,72.19318,0,19778,34257.33,-9.216,0,0,0,0
10/6/2023 8:15:00 PM,0,67.40405,71.60567,0,19921,34504.33,-9.379333,0,0,0,0
10/6/2023 8:30:00 PM,0,66.81375,71.05116,0,20200,34988,-9.727,0,0,0,0
10/6/2023 8:45:00 PM,0,66.58762,70.76826,0,20111.33,34834.67,-9.616,0,0,0,0
10/6/2023 9:00:00 PM,0,66.78896,71.03026,0,20049,34727.33,-9.541,0,0,0,0
10/6/2023 9:15:00 PM,0,66.61102,70.57182,0,20048.33,34725.67,-9.534667,0,0,0,0
10/6/2023 9:30:00 PM,0,66.4263,70.20084,0,20048.33,34724.67,-9.528334,0,0,0,0
10/6/2023 9:45:00 PM,0,66.46355,70.26137,0,20012.33,34663,-9.491667,0,0,0,0
10/6/2023 10:00:00 PM,0,66.63264,70.41847,0,19846,34375.67,-9.285666,0,0,0,0
10/6/2023 10:15:00 PM,0,66.54076,70.33624,0,19805,34303.67,-9.235333,0,0,0,0
10/6/2023 10:30:00 PM,0,65.99324,69.91097,0,19734,34180.33,-9.158,0,0,0,0
10/6/2023 10:45:00 PM,0,65.83001,70.05124,0,19680.67,34089.67,-9.102333,0,0,0,0
10/6/2023 11:00:00 PM,0,65.50722,69.83144,0,19702.67,34126.33,-9.129333,0,0,0,0
10/6/2023 11:15:00 PM,0,64.98866,69.45679,0,19726.67,34167.33,-9.153334,0,0,0,0
10/6/2023 11:30:00 PM,0,63.71633,68.46757,0,19705,34131,-9.121667,0,0,0,0
10/6/2023 11:45:00 PM,0,63.09679,67.75397,0,19721.67,34159.33,-9.146,0,0,0,0
10/7/2023 12:00:00 AM,0,62.70985,67.42025,0,19660,34052,-9.079333,0,0,0,0
10/7/2023 12:15:00 AM,0,62.16218,66.8223,0,19665.33,34062.67,-9.086333,0,0,0,0
10/7/2023 12:30:00 AM,0,61.66843,66.55374,0,19700.67,34121,-9.123333,0,0,0,0
10/7/2023 12:45:00 AM,0,61.1465,66.00982,0,19664.33,34059.33,-9.091666,0,0,0,0
10/7/2023 1:00:00 AM,0,60.57064,65.38943,0,19709,34139,-9.140333,0,0,0,0
10/7/2023 1:15:00 AM,0,59.9608,64.82725,0,19860.67,34398.67,-9.314667,0,0,0,0
10/7/2023 1:30:00 AM,0,59.8527,64.50788,0,19823,34334.67,-9.269333,0,0,0,0
10/7/2023 1:45:00 AM,0,59.50684,64.27304,0,19760.33,34227,-9.207334,0,0,0,0
10/7/2023 2:00:00 AM,0,59.39905,64.2349,0,19747.33,34203.33,-9.190333,0,0,0,0
10/7/2023 2:15:00 AM,0,59.1007,63.95827,0,19758.67,34220.67,-9.201667,0,0,0,0
10/7/2023 2:30:00 AM,0,59.15983,63.90372,0,19761,34227.67,-9.203667,0,0,0,0
10/7/2023 2:45:00 AM,0,59.53566,63.94209,0,19760.67,34226.67,-9.203333,0,0,0,0
10/7/2023 3:00:00 AM,0,59.93983,64.0801,0,19752.67,34212.33,-9.196,0,0,0,0
10/7/2023 3:15:00 AM,0,59.89439,64.13926,0,19795.33,34286,-9.245334,0,0,0,0
10/7/2023 3:30:00 AM,0,59.55497,63.94043,0,19762,34228.33,-9.208,0,0,0,0
10/7/2023 3:45:00 AM,0,59.69988,64.26104,0,19736.67,34184.33,-9.182333,0,0,0,0
10/7/2023 4:00:00 AM,0,59.57278,64.17874,0,19729.33,34172,-9.175,0,0,0,0
10/7/2023 4:15:00 AM,0,59.03789,63.75083,0,19721.33,34155,-9.163667,0,0,0,0
10/7/2023 4:30:00 AM,0,58.37043,63.17685,0,19673.67,34076.33,-9.105333,0,0,0,0
10/7/2023 4:45:00 AM,0,58.0211,62.88012,0,19657.67,34048,-9.093333,0,0,0,0
10/7/2023 5:00:00 AM,0,57.7945,62.6189,0,19686.67,34097.33,-9.125,0,0,0,0
10/7/2023 5:15:00 AM,0,57.4596,62.3037,0,19827.33,34341.33,-9.295333,0,0,0,0
10/7/2023 5:30:00 AM,0,57.26704,62.05615,0,19824.33,34338,-9.283,0,0,0,0
10/7/2023 5:45:00 AM,0,57.03434,61.9206,0,19832.33,34352.33,-9.295333,0,0,0,0
10/7/2023 6:00:00 AM,0,57.36157,62.09728,0,19826.33,34340,-9.286667,0,0,0,0
10/7/2023 6:15:00 AM,0,57.38856,62.01191,0,19834.67,34355,-9.302667,0,0,0,0
10/7/2023 6:30:00 AM,0,58.07958,62.40819,0,19772.33,34246,-9.228,0,0,0,0
10/7/2023 6:45:00 AM,0.08757788,58.16738,62.50212,0,19777.33,34254.67,-9.235666,0,0,0,0
10/7/2023 7:00:00 AM,4.3511,59.0914,63.29521,0,19822,34332,-9.315333,0,0,0,0
10/7/2023 7:15:00 AM,39.84517,60.79697,64.22083,0,19744,34198,17.49033,0,9.061849,6.16276,10.33594
10/7/2023 7:30:00 AM,34.27082,64.10406,66.11947,0,19645.67,34029.33,57.124,0,23.45052,19.80208,21.07552
10/7/2023 7:45:00 AM,42.81076,66.25814,67.88237,2,19681.67,34087.67,84.31866,0,32.58659,28.07617,30.98242
10/7/2023 8:00:00 AM,35.26582,65.93747,68.57718,3,19709.67,34136.67,64.53333,0,24.97852,22.6237,24.3776
10/7/2023 8:15:00 AM,55.24275,66.00009,68.47565,2,19685.67,34096.33,120.6137,0,43.66602,40.61198,43.57487
10/7/2023 8:30:00 AM,66.78253,67.44642,68.42782,2,19736,34184.67,111.502,0,40.41667,37.27864,40.21159
10/7/2023 8:45:00 AM,100.3323,69.00014,68.81987,2,19877.67,34429.67,220.4943,0,77.89193,72.21094,77.50455
10/7/2023 9:00:00 AM,74.48223,69.63136,69.01067,3,19821.33,34332.67,132.793,0,48.01432,43.94791,47.78971
10/7/2023 9:15:00 AM,109.0742,69.02926,68.95119,4,19844,34368.33,262.559,0,91.49284,85.99349,92.3776
10/7/2023 9:30:00 AM,118.4001,71.44631,69.26109,5,19875,34423,261.56,0,91.87956,85.68424,91.54036
10/7/2023 9:45:00 AM,92.60801,70.85732,69.16174,4,19828,34341.67,206.432,0,73.5918,67.5892,72.72135
10/7/2023 10:00:00 AM,307.1672,72.7766,69.62849,3,19793.67,34283.67,677.5214,0,235.6283,215.8086,231.6426
10/7/2023 10:15:00 AM,219.8645,74.17639,69.6264,3,19686,34097,494.0147,0,170.1602,159.168,170.4759
10/7/2023 10:30:00 AM,142.2189,72.44629,69.0783,4,19679.67,34085,314.0023,0,109.4987,102.53,109.4753
10/7/2023 10:45:00 AM,216.8221,75.43418,69.65421,3,19730.67,34175,547.3373,0,186.3314,175.9512,190.9805
10/7/2023 11:00:00 AM,231.2574,80.5781,70.82809,3,19713.33,34145,561.086,0,193.8952,180.9889,192.8444
10/7/2023 11:15:00 AM,100.5528,77.6522,70.58315,2,19704.67,34129.33,205.867,0,73.44075,67.64323,72.097
10/7/2023 11:30:00 AM,62.32442,71.46558,69.37608,1,19847,34375,139.2093,0,50.54948,46.31901,50.10352
10/7/2023 11:45:00 AM,46.29582,67.87081,68.6741,2,19902.33,34473,92.12566,0,33.63997,31.56836,34.63997
10/7/2023 12:00:00 PM,67.94981,65.77827,67.23589,2,19892,34455,154.302,0,55.94792,51.20964,54.72982
10/7/2023 12:15:00 PM,78.09522,66.93878,66.92588,0,19889,34449,177.7597,0,62.89388,58.91406,63.5918
10/7/2023 12:30:00 PM,161.614,69.68831,67.53658,0,19898,34464.67,415.4457,0,143.7383,133.8659,143.388
10/7/2023 12:45:00 PM,332.384,79.80786,69.6767,2,19846,34373.67,882.9044,0,299.5755,286.9674,303.2624
10/7/2023 1:00:00 PM,200.629,81.08052,69.89259,2,19757,34219.33,490.6507,0,165.3731,159.1048,172.2337
10/7/2023 1:15:00 PM,337.8741,83.34266,70.73984,1,19849.67,34380.67,865.348,0,297.7455,269.3932,304.3913
10/7/2023 1:30:00 PM,343.2023,91.82986,73.3256,2,19785,34270,973.0953,105.345,267.0332,294.0886,315.7129
10/7/2023 1:45:00 PM,329.0285,87.96003,74.16812,3,19799,34294,906.166,217.4915,245.082,219.4043,229.8861
10/7/2023 2:00:00 PM,330.9185,90.08994,76.39082,3,19795,34285.33,923.8093,231.4245,241.6426,224.433,233.3822
10/7/2023 2:15:00 PM,341.2063,88.67014,77.5293,3,19776.33,34252.67,921.9703,234.3171,224.9323,222.1068,246.3001
10/7/2023 2:30:00 PM,327.1362,85.19807,77.60953,3,19747.33,34204.33,863.0823,230.1686,207.6068,207.502,223.7617
10/7/2023 2:45:00 PM,231.6709,84.71928,78.12074,3,19771.33,34244,716.5263,181.8092,176.4778,175.1243,189.821
10/7/2023 3:00:00 PM,246.3899,84.15234,78.50656,3,19772.67,34248.67,859.528,225.4961,204.4017,207.7734,226.4824
10/7/2023 3:15:00 PM,148.0758,83.49652,78.21679,3,19792.33,34280.67,448.04,115.89,110.2793,109.7962,119.6224
10/7/2023 3:30:00 PM,130.9646,77.82486,75.58147,4,19693.67,34108.67,466.43,125.2871,116.099,109.3704,120.7845
10/7/2023 3:45:00 PM,115.7357,79.91054,76.3683,5,19683.67,34092.67,401.9727,110.7825,100.0111,95.73047,102.2826
10/7/2023 4:00:00 PM,93.45317,75.16874,74.58836,4,19732,34177.67,278.868,71.62826,73.22787,67.75846,72.9082
10/7/2023 4:15:00 PM,109.0299,76.85844,74.54919,3,19716.33,34148.67,509.0153,138.8984,121.3379,121.7051,132.1934
10/7/2023 4:30:00 PM,86.46765,81.75538,75.7997,4,19699.67,34122.67,405.744,120.2513,97.12761,93.83138,100.8359
10/7/2023 4:45:00 PM,59.94682,75.87952,74.0533,5,19845,34373.67,313.8467,91.62436,76.24219,73.47852,78.46809
10/7/2023 5:00:00 PM,48.86653,75.57242,74.08324,4,19849,34378.67,298.3157,86.28386,63.86133,74.41862,80.33529
10/7/2023 5:15:00 PM,44.03536,74.60594,73.53738,4,19846.33,34375.33,210.986,60.57422,50.36198,45.67318,61.125
10/7/2023 5:30:00 PM,39.37657,73.64224,73.15455,3,19816,34322.33,134.406,34.84505,38.28255,31.81575,35.96614
10/7/2023 5:45:00 PM,33.34692,71.28612,71.95992,4,19799.33,34292.67,93.01933,24.43164,27.33333,24.01758,23.8763
10/7/2023 6:00:00 PM,25.54325,68.69088,70.50449,4,19788.67,34275.67,56.96967,16.7832,17.41862,16.09896,13.73893
10/7/2023 6:15:00 PM,17.04847,65.11613,68.54089,4,19761,34232,30.78689,11.03417,10.64649,8.85687,8.329967
10/7/2023 6:30:00 PM,12.33791,60.96534,66.33762,3,,,,,,,
10/7/2023 6:45:00 PM,2.79505,57.71591,64.52302,2,,,,,,,
10/7/2023 7:00:00 PM,0.000508364,55.48341,63.02616,2,,,,,,,
10/7/2023 7:15:00 PM,0,53.7036,61.56259,1,,,,,,,
10/7/2023 7:30:00 PM,0,52.95425,60.73156,2,,,,,,,
10/7/2023 7:45:00 PM,0,51.66803,59.729,1,,,,,,,
10/7/2023 8:00:00 PM,0,51.07598,59.28478,2,,,,,,,
10/7/2023 8:15:00 PM,0,51.96351,59.38635,3,,,,,,,
10/7/2023 8:30:00 PM,0,52.29398,59.22264,3,,,,,,,
10/7/2023 8:45:00 PM,0,51.99295,58.7254,2,,,,,,,
10/7/2023 9:00:00 PM,0,51.24527,58.21929,3,,,,,,,
10/7/2023 9:15:00 PM,0,50.51579,57.63527,3,,,,,,,
10/7/2023 9:30:00 PM,0,49.93039,57.03944,3,,,,,,,
10/7/2023 9:45:00 PM,0,49.25751,56.22071,3,,,,,,,
10/7/2023 10:00:00 PM,0,48.57306,55.57645,2,,,,,,,
10/7/2023 10:15:00 PM,0,47.27126,54.58883,1,,,,,,,
10/7/2023 10:30:00 PM,0,44.8745,52.68691,0,,,,,,,
10/7/2023 10:45:00 PM,0,42.79462,50.42042,0,,,,,,,
10/7/2023 11:00:00 PM,0,41.52048,48.92466,0,,,,,,,
10/7/2023 11:15:00 PM,0,40.81606,47.90163,0,,,,,,,
10/7/2023 11:30:00 PM,0,40.3279,47.21605,0,,,,,,,
10/7/2023 11:45:00 PM,0,39.65519,46.52242,0,,,,,,,
10/8/2023 12:00:00 AM,0,39.19715,46.05939,0,,,,,,,
10/8/2023 12:15:00 AM,0,38.72683,45.73619,0,,,,,,,
10/8/2023 12:30:00 AM,0,38.71608,45.60991,0,,,,,,,
10/8/2023 12:45:00 AM,0,38.57178,45.48157,0,,,,,,,
10/8/2023 1:00:00 AM,0,38.27011,45.37727,0,,,,,,,
10/8/2023 1:15:00 AM,0,38.07879,45.14495,0,,,,,,,
10/8/2023 1:30:00 AM,0,37.60265,44.67625,0,,,,,,,
10/8/2023 1:45:00 AM,0,37.04073,44.14239,0,,,,,,,
10/8/2023 2:00:00 AM,0,37.05804,43.92414,0,,,,,,,
10/8/2023 2:15:00 AM,0,37.08558,43.76437,0,,,,,,,
10/8/2023 2:30:00 AM,0,36.46325,43.23098,0,,,,,,,
10/8/2023 2:45:00 AM,0,36.02905,42.98617,0,,,,,,,
10/8/2023 3:00:00 AM,0,35.82893,42.68393,0,,,,,,,
10/8/2023 3:15:00 AM,0,36.56488,43.02311,0,,,,,,,
10/8/2023 3:30:00 AM,0,36.71389,43.2077,0,,,,,,,
10/8/2023 3:45:00 AM,0,37.13908,44.15176,0,,,,,,,
10/8/2023 4:00:00 AM,0,37.73307,44.71175,0,,,,,,,
10/8/2023 4:15:00 AM,0,37.98537,45.17808,0,,,,,,,
10/8/2023 4:30:00 AM,0,38.33036,45.486,0,,,,,,,
10/8/2023 4:45:00 AM,0,38.48429,45.66436,0,,,,,,,
10/8/2023 5:00:00 AM,0,38.15504,45.24722,0,,,,,,,
10/8/2023 5:15:00 AM,0,37.58635,44.67566,0,,,,,,,
10/8/2023 5:30:00 AM,0,37.36053,44.54288,0,,,,,,,
10/8/2023 5:45:00 AM,0,36.83059,43.80278,0,,,,,,,
10/8/2023 6:00:00 AM,0,36.32859,42.97643,0,,,,,,,
10/8/2023 6:15:00 AM,0,36.0595,42.60983,0,,,,,,,
10/8/2023 6:30:00 AM,0,35.83178,42.27483,0,,,,,,,
10/8/2023 6:45:00 AM,0,35.47358,41.99031,0,,,,,,,
10/8/2023 7:00:00 AM,1.667723,35.52465,41.92908,0,,,,,,,
10/8/2023 7:15:00 AM,8.158927,35.5668,41.72223,0,,,,,,,
10/8/2023 7:30:00 AM,16.42742,36.82001,42.06538,0,,,,,,,
10/8/2023 7:45:00 AM,22.62324,44.96992,43.11719,0,,,,,,,
10/8/2023 8:00:00 AM,27.23365,54.44009,44.9132,0,,,,,,,
10/8/2023 8:15:00 AM,32.5155,58.85316,48.24697,1,,,,,,,
10/8/2023 8:30:00 AM,37.84296,60.37172,51.51116,3,,,,,,,
10/8/2023 8:45:00 AM,40.21054,61.67865,54.02036,3,,,,,,,
10/8/2023 9:00:00 AM,42.99475,64.54949,56.23457,2,19906,34480,175.7,61.83073,53.27018,23.44336,42.79623
10/8/2023 9:15:00 AM,69.40083,62.98176,61.09033,3,19848.33,34378.33,234.2033,71.95443,64.61068,46.32292,56.12956
10/8/2023 9:30:00 AM,295.3702,63.96017,64.60878,4,19831.33,34349,877.9297,203.349,239.1628,195.8001,241.1354
10/8/2023 9:45:00 AM,690.6348,80.00188,63.67022,4,19788.33,34273,1862.269,420.2812,502.8665,441.2676,504.2311
10/8/2023 10:00:00 AM,791.5,88.86075,63.56511,5,19823,34334.67,2270.583,522.4896,605.6068,552.1211,602.7943
10/8/2023 10:15:00 AM,793.1779,89.11405,66.70331,6,19870,34417,2425.224,563.2578,644.8607,598.5059,633.4902
10/8/2023 10:30:00 AM,788.8852,89.00977,69.87453,7,19872,34418.33,2452.673,573.2012,649.5228,607.6882,638.2839
10/8/2023 10:45:00 AM,781.211,90.52644,71.74832,5,19888.67,34449.33,2432.752,568.4304,641.2148,602.7474,636.5703
10/8/2023 11:00:00 AM,769.2318,89.51407,70.55677,5,19944.67,34544,2406.077,563.6432,633.084,595.5189,629.6823
10/8/2023 11:15:00 AM,750.9393,88.48129,69.16927,6,19931.67,34522,2359.704,554.4714,617.7578,583.9421,619.0879
10/8/2023 11:30:00 AM,730.3405,89.78358,70.91335,5,19871.33,34418.33,2301.99,541.8209,598.4648,570.7207,606.3079
10/8/2023 11:45:00 AM,707.859,89.88731,71.33578,4,19853,34385.67,2238.636,529.6641,579.9929,554.3015,589.1927
10/8/2023 12:00:00 PM,678.2204,87.81205,70.91931,5,19847.33,34376.33,2165.062,516.418,558.8613,534.6634,568.8972
10/8/2023 12:15:00 PM,645.5834,87.11698,71.57219,5,19841,34364.67,2075.263,498.5241,533.3171,511.3945,544.9174
10/8/2023 12:30:00 PM,610.9879,87.2347,71.54475,5,19865,34406.33,1974.913,477.3568,503.8418,486.4167,518.9304
10/8/2023 12:45:00 PM,572.9507,85.75165,71.87064,5,19953,34560,1863.333,454.4753,472.3626,457.4844,489.9831
10/8/2023 1:00:00 PM,534.0029,83.78898,71.42407,6,19814,34319.33,1714.36,428.8477,438.5404,411.8925,444.5111
10/8/2023 1:15:00 PM,473.4797,81.5609,71.88966,7,19708,34136,1618.111,401.0267,405.373,395.1653,424.7832
10/8/2023 1:30:00 PM,425.3721,80.16589,72.22598,5,19759.33,34224.67,1432.653,352.4583,344.6211,354.9277,387.8815
10/8/2023 1:45:00 PM,299.0241,75.29817,70.22101,6,19804.67,34300.67,954.1166,250.6816,240.0287,223.8001,244.4603
10/8/2023 2:00:00 PM,350.8225,74.74662,70.38466,5,19864.33,34405.67,1134.122,290.6419,277.6465,274.1387,296.847
10/8/2023 2:15:00 PM,309.3217,74.2423,70.0985,7,19884.33,34441.33,966.218,261.2773,230.5098,229.7559,249.6224
10/8/2023 2:30:00 PM,261.442,73.25419,70.53188,3,19853,34387.33,822.0696,232.6283,193.3112,191.5085,208.7884
10/8/2023 2:45:00 PM,249.514,72.4262,70.66773,4,19785.33,34270.67,744.116,215.0247,176.7337,170.1934,186.9134
10/8/2023 3:00:00 PM,225.1292,71.87473,70.75623,5,19758.67,34221.33,740.803,216.1992,176.5781,169.4421,182.6836
10/8/2023 3:15:00 PM,131.664,70.76079,70.18491,4,20078.67,34775.67,509.5887,142.1589,120.054,121.5729,131.681
10/8/2023 3:30:00 PM,118.5371,70.88898,69.11651,6,20092.67,34804,605.037,184.3333,140.5833,136.612,148.9382
10/8/2023 3:45:00 PM,90.30572,71.29994,69.20433,4,20096.67,34809.67,389.951,117.877,95.90234,88.0612,94.61588
10/8/2023 4:00:00 PM,98.39342,68.71197,67.64802,4,20084.67,34788.33,479.0677,146.5918,120.0645,104.3053,112.5046
10/8/2023 4:15:00 PM,126.2322,74.41313,69.57481,4,19984,34614.67,653.668,190.2962,154.3092,151.2832,162.457
10/8/2023 4:30:00 PM,86.31873,71.11873,68.14719,6,19778,34258.67,356.3567,97.95638,85.26367,86.12045,92.83724
10/8/2023 4:45:00 PM,72.44572,69.19727,67.46785,4,19829.33,34346,438.5707,121.0124,100.362,107.5716,115.0137
10/8/2023 5:00:00 PM,50.26196,67.91798,66.82969,4,19863.67,34405.33,267.0697,75.21094,58.80339,66.08203,72.49348
10/8/2023 5:15:00 PM,60.08446,66.35194,66.26152,3,19767.33,34240,263.2347,70.0931,62.98047,60.1875,75.62174
10/8/2023 5:30:00 PM,45.07225,65.88937,65.91957,2,19753.67,34216.67,132.232,33.76041,35.83268,32.15039,36.05208
10/8/2023 5:45:00 PM,29.26564,61.51397,64.34731,1,19842.33,34368.33,77.369,21.24805,21.14844,19.46485,21.34765
10/8/2023 6:00:00 PM,31.69527,58.89703,63.14871,1,19829,34346.67,80.395,21.86328,22.22461,20.59049,21.66602
10/8/2023 6:15:00 PM,24.76256,57.96313,61.78088,0,19746.67,34201.67,53.67467,15.43555,15.52344,14.23307,14.99675
10/8/2023 6:30:00 PM,9.451697,55.07935,59.64972,0,19731,34176,6.440667,285.4733,100.5482,285.3757,262.5326
10/8/2023 6:45:00 PM,0.7603034,51.08154,57.26508,0,19740.67,34193,-9.294,0,0.4420573,0,0
10/8/2023 7:00:00 PM,0,47.66221,54.90557,0,19835.33,34355.67,-9.379,0,0,0,0
10/8/2023 7:15:00 PM,0,45.17942,52.91327,0,20014,34665,-9.585333,0,0,0,0
10/8/2023 7:30:00 PM,0,43.40303,51.01204,0,20069.67,34762.67,-9.648,0,0,0,0
10/8/2023 7:45:00 PM,0,42.39365,49.74918,0,20029,34691.33,-9.602667,0,0,0,0
10/8/2023 8:00:00 PM,0,41.58791,48.97125,0,19781,34261.33,-9.309667,0,0,0,0
10/8/2023 8:15:00 PM,0,41.1963,48.44844,0,19675,34079.67,-9.192667,0,0,0,0
10/8/2023 8:30:00 PM,0,41.04369,48.24536,0,19713,34144.67,-9.233334,0,0,0,0
10/8/2023 8:45:00 PM,0,40.53587,47.65313,0,19742.67,34194.33,-9.266,0,0,0,0
10/8/2023 9:00:00 PM,0,41.95169,48.24042,0,19698.67,34119,-9.223,0,0,0,0
10/8/2023 9:15:00 PM,0,42.91071,48.67683,0,19730.67,34174.67,-9.252,0,0,0,0
10/8/2023 9:30:00 PM,0,41.4133,48.01719,0,19809.67,34310.67,-9.341,0,0,0,0
10/8/2023 9:45:00 PM,0,41.09069,47.76918,0,19792.67,34282.67,-9.322333,0,0,0,0
10/8/2023 10:00:00 PM,0,42.21819,48.06743,0,19787,34271.33,-9.320666,0,0,0,0
10/8/2023 10:15:00 PM,0,43.89905,48.9557,0,19857.67,34396,-9.400333,0,0,0,0
10/8/2023 10:30:00 PM,0,45.08258,49.84641,0,19899.67,34468,-9.449,0,0,0,0
10/8/2023 10:45:00 PM,0,45.40147,50.38611,0,19878.33,34432,-9.425,0,0,0,0
10/8/2023 11:00:00 PM,0,46.14705,50.60146,0,19866.67,34409,-9.41,0,0,0,0
10/8/2023 11:15:00 PM,0,46.85094,51.18818,0,19862.33,34401.67,-9.398666,0,0,0,0
10/8/2023 11:30:00 PM,0,47.47961,51.80606,0,19897.33,34463,-9.443666,0,0,0,0
10/8/2023 11:45:00 PM,0,47.99826,52.22205,0,20027.33,34689.33,-9.596334,0,0,0,0
10/9/2023 12:00:00 AM,0,48.2488,52.61971,0,20024.33,34682.67,-9.591,0,0,0,0
10/9/2023 12:15:00 AM,0,48.54025,52.97921,0,20010,34658.33,-9.575666,0,0,0,0
10/9/2023 12:30:00 AM,0,48.6879,52.95778,0,19961.33,34574.67,-9.516334,0,0,0,0
10/9/2023 12:45:00 AM,0,47.84154,52.83345,0,19942.33,34542,-9.483334,0,0,0,0
10/9/2023 1:00:00 AM,0,46.25188,52.00757,0,19912.33,34491.67,-9.459333,0,0,0,0
10/9/2023 1:15:00 AM,0,44.65176,50.99299,0,19911.33,34487.67,-9.446333,0,0,0,0
10/9/2023 1:30:00 AM,0,43.08171,49.88318,0,19848.33,34378.67,-9.372334,0,0,0,0
10/9/2023 1:45:00 AM,0,42.20032,48.94253,0,19762.33,34230,-9.280666,0,0,0,0
10/9/2023 2:00:00 AM,0,41.50571,48.27253,0,19738.33,34189.67,-9.253333,0,0,0,0
10/9/2023 2:15:00 AM,0,41.25682,47.97209,0,19753.33,34214.33,-9.273666,0,0,0,0
10/9/2023 2:30:00 AM,0,41.91998,48.06378,0,19792.67,34282,-9.315,0,0,0,0
10/9/2023 2:45:00 AM,0,41.2802,47.72409,0,19802.33,34298.33,-9.327666,0,0,0,0
10/9/2023 3:00:00 AM,0,39.59919,46.92475,0,19789,34276.67,-9.311666,0,0,0,0
10/9/2023 3:15:00 AM,0,38.6213,45.98033,0,19761.67,34230,-9.283,0,0,0,0
10/9/2023 3:30:00 AM,0,37.83791,45.14965,0,19823.67,34335.33,-9.349667,0,0,0,0
10/9/2023 3:45:00 AM,0,37.49072,44.80471,0,19847.33,34375.67,-9.382667,0,0,0,0
10/9/2023 4:00:00 AM,0,37.03893,44.4502,0,19835.33,34356,-9.372,0,0,0,0
10/9/2023 4:15:00 AM,0,36.82358,43.9545,0,19789.33,34274.67,-9.317667,0,0,0,0
10/9/2023 4:30:00 AM,0,36.65582,43.81617,0,19755.67,34215.67,-9.277667,0,0,0,0
10/9/2023 4:45:00 AM,0,36.50468,43.49797,0,19785,34269,-9.314,0,0,0,0
10/9/2023 5:00:00 AM,0,35.82415,42.89544,0,19754,34214.67,-9.28,0,0,0,0
10/9/2023 5:15:00 AM,0,35.50977,42.59911,0,19746,34200,-9.276334,0,0,0,0
10/9/2023 5:30:00 AM,0,35.25361,42.38771,0,19733.33,34180,-9.257334,0,0,0,0
10/9/2023 5:45:00 AM,0,35.1255,42.25983,0,19685,34095.33,-9.201,0,0,0,0
10/9/2023 6:00:00 AM,0,35.26564,42.24331,0,19837.67,34358.67,-9.382667,0,0,0,0
