Colton Monthly
Start date:,10/1/2023 12:00:00 AM
End date:,10/31/2023 12:00:00 AM

Timestamp,POA Sensor,Weather station module temperature,Weather station ambient temperature,Max wind speed - VAISALA_1,Production meter L-N voltage,Production meter active power,"Inverter 1, AC Active Power (Total)"
10/1/2023 12:00:00 AM,0,34.85978,38.68953,0.511278,7.368577,-2.37363,0
10/1/2023 12:15:00 AM,0,34.53471,38.35572,0.652939,7.377687,-2.37801,0
10/1/2023 12:30:00 AM,0,34.80599,38.52171,0.535945,7.382543,-2.38589,0
10/1/2023 12:45:00 AM,0,34.23798,37.96513,0.580445,7.38778,-2.38114,0
10/1/2023 1:00:00 AM,0,33.91171,37.76061,0.672056,7.388953,-2.38813,0
10/1/2023 1:15:00 AM,0,33.81932,37.64325,0.429445,7.39542,-2.39443,0
10/1/2023 1:30:00 AM,0,33.15732,36.93899,0.4105,7.398513,-2.39618,0
10/1/2023 1:45:00 AM,0,32.75889,36.48584,0.532055,7.398183,-2.39808,0
10/1/2023 2:00:00 AM,0,32.61392,36.47851,0.391389,7.401277,-2.39808,0
10/1/2023 2:15:00 AM,0,32.52701,36.18472,0.746611,7.403923,-2.40399,0
10/1/2023 2:30:00 AM,0,32.4433,36.20602,0.437889,7.403896,-2.40154,0
10/1/2023 2:45:00 AM,0,31.84315,35.78298,0.319444,7.40402,-2.40369,0
10/1/2023 3:00:00 AM,0,31.43635,35.28093,0.509889,7.40653,-2.39816,0
10/1/2023 3:15:00 AM,0,31.41799,35.20517,0.587667,7.403763,-2.39804,0
10/1/2023 3:30:00 AM,0,31.29506,35.13574,0.498333,7.402963,-2.39124,0
10/1/2023 3:45:00 AM,0,30.92988,34.718,0.482222,7.404237,-2.39416,0
10/1/2023 4:00:00 AM,0,30.61048,34.33114,0.4405,7.399293,-2.39245,0
10/1/2023 4:15:00 AM,0,30.57103,34.37974,0.596778,7.396896,-2.38931,0
10/1/2023 4:30:00 AM,0,30.50854,34.21268,0.367945,7.393283,-2.38566,0
10/1/2023 4:45:00 AM,0,30.15664,33.87917,0.439389,7.38807,-2.37379,0
10/1/2023 5:00:00 AM,0,29.95274,33.7748,0.496667,7.377573,-2.37449,0
10/1/2023 5:15:00 AM,0,30.01603,33.78462,0.5655,7.374073,-2.38119,0
10/1/2023 5:30:00 AM,0,30.09587,33.78881,0.563667,7.411037,-2.39352,0
10/1/2023 5:45:00 AM,0,29.99157,33.68053,0.6345,7.420187,-2.4,0
10/1/2023 6:00:00 AM,0,29.88147,33.55045,0.475111,7.409,-2.3876,0
10/1/2023 6:15:00 AM,0,29.73727,33.34867,0.546611,7.40978,-2.39086,0
10/1/2023 6:30:00 AM,0,29.66386,33.21699,0.565222,7.39996,-2.38311,0
10/1/2023 6:45:00 AM,3.744135E-06,29.52551,33.03843,0.476056,7.395053,-2.41872,-0.133333
10/1/2023 7:00:00 AM,2.43979,29.61299,33.27358,0.67042,7.429757,2.82846,4.63333
10/1/2023 7:15:00 AM,10.6753,29.83789,33.20482,0.548611,7.432903,23.0481,24.2667
10/1/2023 7:30:00 AM,20.9777,30.20688,33.28096,0.308055,7.430703,55.8438,57
10/1/2023 7:45:00 AM,40.6402,30.98555,33.78975,0.52,7.431124,128.835,129.867
10/1/2023 8:00:00 AM,117.531,34.33567,35.17293,0.520278,7.450263,250.58,251.633
10/1/2023 8:15:00 AM,199.7695,39.9928,36.90846,0.4115,7.457227,401.442,402.633
10/1/2023 8:30:00 AM,255.079,45.46697,39.11633,0.348111,7.464813,566.845,568.2
10/1/2023 8:45:00 AM,301.762,51.18896,41.40456,0.515611,7.46909,720.231,721.8
10/1/2023 9:00:00 AM,364.298,57.60332,43.88884,0.440056,7.487387,873.055,875.3
10/1/2023 9:15:00 AM,414.3735,62.88306,45.88257,0.469167,7.49101,1020.16,1023.2
10/1/2023 9:30:00 AM,425.921,67.51926,48.3405,0.395555,7.49394,1164.74,1168.57
10/1/2023 9:45:00 AM,456.561,71.48896,54.82531,0.547,7.497597,1300.39,1305.2
10/1/2023 10:00:00 AM,554.505,73.9582,61.03573,0.602167,7.509317,1428.98,1435.43
10/1/2023 10:15:00 AM,556.7875,77.99274,62.69363,0.726,7.492433,1535.64,1543.4
10/1/2023 10:30:00 AM,632.7415,85.98329,65.40359,0.698111,7.49065,1630.35,1639.23
10/1/2023 10:45:00 AM,650.359,90.72873,67.28407,0.608278,7.49209,1712.99,1723.3
10/1/2023 11:00:00 AM,664.325,96.60535,71.59853,0.825106,7.497743,1783.61,1795.1
