Timestamp,Production meter AC voltage,Production meter L-L voltage,Production meter active power,"Satcon PVS - 1, Output KW"
9/25/2023 9:15:00 PM,0.285008,0.4936207,0,-0.4618641
9/25/2023 9:30:00 PM,0.2846425,0.4929379,0,-0.4121359
9/25/2023 9:45:00 PM,0.2844168,0.4926138,0,-0.4346667
9/25/2023 10:00:00 PM,0.2840408,0.4919449,0,-0.450856
9/25/2023 10:15:00 PM,0.2840465,0.4919019,0,-0.4472966
9/25/2023 10:30:00 PM,0.2841636,0.4920523,0,-0.4381769
9/25/2023 10:45:00 PM,0.284743,0.4931446,0,-0.4002837
9/25/2023 11:00:00 PM,0.2844469,0.4926471,0,-0.4771553
9/25/2023 11:15:00 PM,0.2840038,0.4918787,0,-0.4016451
9/25/2023 11:30:00 PM,0.2835439,0.4910656,0,-0.4405863
9/25/2023 11:45:00 PM,0.2835513,0.4911132,0,-0.4206667
9/26/2023 12:00:00 AM,0.2838842,0.4916698,0,-0.3936543
9/26/2023 12:15:00 AM,0.2840215,0.4918662,0,-0.4211532
9/26/2023 12:30:00 AM,0.2841205,0.4920791,0,-0.4392837
9/26/2023 12:45:00 AM,0.284276,0.4923262,0,-0.4356866
9/26/2023 1:00:00 AM,0.2839821,0.4918526,0,-0.3620178
9/26/2023 1:15:00 AM,0.2839987,0.4918815,0,-0.4219822
9/26/2023 1:30:00 AM,0.2843586,0.4924526,0,-0.3931127
9/26/2023 1:45:00 AM,0.2843849,0.4925459,0,-0.4189536
9/26/2023 2:00:00 AM,0.2844696,0.4927162,0,-0.4001559
9/26/2023 2:15:00 AM,0.2847985,0.4932619,0,-0.4
9/26/2023 2:30:00 AM,0.2845237,0.4927621,0,-0.3881197
9/26/2023 2:45:00 AM,0.284376,0.4924908,0,-0.3932589
9/26/2023 3:00:00 AM,0.2845963,0.4928678,0,-0.4161008
9/26/2023 3:15:00 AM,0.2846805,0.4930288,0,-0.4122983
9/26/2023 3:30:00 AM,0.2847551,0.4932251,0,-0.4228889
9/26/2023 3:45:00 AM,0.2848202,0.4933212,0,-0.3831705
9/26/2023 4:00:00 AM,0.2845083,0.4927989,0,-0.3911629
9/26/2023 4:15:00 AM,0.2843168,0.4924424,0,-0.3860313
9/26/2023 4:30:00 AM,0.2842296,0.4922525,0,-0.4111359
9/26/2023 4:45:00 AM,0.2839012,0.491703,0,-0.362521
9/26/2023 5:00:00 AM,0.2836802,0.4912948,0,-0.422063
9/26/2023 5:15:00 AM,0.2833349,0.4907573,0,-0.384471
9/26/2023 5:30:00 AM,0.2827074,0.489589,0,-0.4
9/26/2023 5:45:00 AM,0.2830645,0.4902272,0,-0.3771111
9/26/2023 6:00:00 AM,0.2847617,0.4932195,0,-0.4390582
9/26/2023 6:15:00 AM,0.2846367,0.4929779,0,-0.4475808
9/26/2023 6:30:00 AM,0.2839174,0.4917489,0,-0.4040293
9/26/2023 6:45:00 AM,0.2838095,0.4914991,0,-0.4217044
9/26/2023 7:00:00 AM,0.2843031,0.4923972,0,-0.4156262
9/26/2023 7:15:00 AM,0.2845841,0.4928791,0,-0.4381122
9/26/2023 7:30:00 AM,0.2846017,0.4929171,0,-0.4132697
9/26/2023 7:45:00 AM,0.2852498,0.4940576,9.230286,9.559055
9/26/2023 8:00:00 AM,0.2856175,0.4945474,21.65344,21.95987
9/26/2023 8:15:00 AM,0.2856443,0.4947081,24.36067,24.83134
9/26/2023 8:30:00 AM,0.2856149,0.4946332,38.43858,39.22579
9/26/2023 8:45:00 AM,0.2853378,0.4941575,32.19691,33.16196
9/26/2023 9:00:00 AM,0.2850909,0.4937703,51.74976,52.80994
9/26/2023 9:15:00 AM,0.284954,0.4935293,47.37877,48.35505
9/26/2023 9:30:00 AM,0.2851094,0.4938348,62.26352,63.5719
9/26/2023 9:45:00 AM,0.2851198,0.4937928,76.81375,78.35439
9/26/2023 10:00:00 AM,0.2848126,0.4932415,59.11096,60.18432
9/26/2023 10:15:00 AM,0.2846901,0.4930989,63.24987,64.37782
9/26/2023 10:30:00 AM,0.2846362,0.4929459,55.28791,56.47528
9/26/2023 10:45:00 AM,0.2858719,0.4951254,73.22604,75.06233
9/26/2023 11:00:00 AM,0.2860426,0.495444,62.04084,63.18883
9/26/2023 11:15:00 AM,0.2860082,0.4953789,55.67899,56.79307
9/26/2023 11:30:00 AM,0.2862398,0.4957519,86.14267,88.04064
9/26/2023 11:45:00 AM,0.2858632,0.4950833,110.1882,111.9537
9/26/2023 12:00:00 PM,0.2861912,0.4956692,83.72472,85.31352
9/26/2023 12:15:00 PM,0.2864373,0.4960511,96.76711,98.79568
9/26/2023 12:30:00 PM,0.2865641,0.49623,122.0465,124.4371
9/26/2023 12:45:00 PM,0.2862286,0.4957223,117.9906,120.4464
9/26/2023 1:00:00 PM,0.2863404,0.4959249,141.28,144.2672
9/26/2023 1:15:00 PM,0.2864392,0.4960567,138.9129,141.4879
9/26/2023 1:30:00 PM,0.2859948,0.4953247,80.54448,82.10624
9/26/2023 1:45:00 PM,0.2854434,0.4943691,88.58456,90.4302
9/26/2023 2:00:00 PM,0.2849464,0.4934554,100.2018,102.1982
9/26/2023 2:15:00 PM,0.2852,0.4939772,124.9228,127.4427
9/26/2023 2:30:00 PM,0.285155,0.4938813,94.63756,96.2879
9/26/2023 2:45:00 PM,0.2849962,0.4936007,82.76643,84.43083
9/26/2023 3:00:00 PM,0.2850115,0.4936115,70.70915,72.03401
9/26/2023 3:15:00 PM,0.2848945,0.4934416,79.81023,81.30167
9/26/2023 3:30:00 PM,0.2847833,0.4932028,69.52144,70.74142
9/26/2023 3:45:00 PM,0.2844817,0.4927218,36.70459,37.83533
9/26/2023 4:00:00 PM,0.2847695,0.4931643,34.2429,34.92751
9/26/2023 4:15:00 PM,0.2848051,0.4932792,39.00845,39.78233
9/26/2023 4:30:00 PM,0.2846018,0.4929814,24.72714,25.45849
9/26/2023 4:45:00 PM,0.2847515,0.4932144,7.949655,8.26168
9/26/2023 5:00:00 PM,0.2849483,0.4934861,7.47068,7.83267
9/26/2023 5:15:00 PM,0.2846106,0.4929475,5.684579,5.761734
9/26/2023 5:30:00 PM,0.2844087,0.4925975,10.04064,10.44123
9/26/2023 5:45:00 PM,0.2843935,0.4925847,14.50105,15.084
9/26/2023 6:00:00 PM,0.2842517,0.4923173,6.580513,6.793825
9/26/2023 6:15:00 PM,0.284266,0.4923907,1.995663,-1.337605
9/26/2023 6:30:00 PM,0.2840762,0.4920065,0,-0.4152891
9/26/2023 6:45:00 PM,0.2835599,0.4911367,0,-0.4010442
9/26/2023 7:00:00 PM,0.2832416,0.490533,0,-0.3771111
9/26/2023 7:15:00 PM,0.2832583,0.4906192,0,-0.3998333
9/26/2023 7:30:00 PM,0.2836013,0.4911815,0,-0.4228889
9/26/2023 7:45:00 PM,0.2844052,0.4925681,0,-0.4026667
9/26/2023 8:00:00 PM,0.2844586,0.4926906,0,-0.4556325
9/26/2023 8:15:00 PM,0.2849245,0.4935278,0,-0.4623179
9/26/2023 8:30:00 PM,0.2852056,0.4939469,0,-0.4331607
9/26/2023 8:45:00 PM,0.2852016,0.4939489,0,-0.3771667
9/26/2023 9:00:00 PM,0.285176,0.493924,0,-0.4400016
9/26/2023 9:15:00 PM,0.2848839,0.493391,0,-0.4445933
9/26/2023 9:30:00 PM,0.2844894,0.4927289,0,-0.4315588
9/26/2023 9:45:00 PM,0.2848206,0.493304,0,-0.3678684
9/26/2023 10:00:00 PM,0.2844557,0.4926696,0,-0.3888463
9/26/2023 10:15:00 PM,0.2847557,0.493239,0,-0.3206494
9/26/2023 10:30:00 PM,0.2849608,0.4935263,0,-0.4265318
9/26/2023 10:45:00 PM,0.2853337,0.4941083,0,-0.4393948
9/26/2023 11:00:00 PM,0.2848017,0.4933181,0,-0.4398808
9/26/2023 11:15:00 PM,0.2849875,0.4936999,0,-0.4536748
9/26/2023 11:30:00 PM,0.2849423,0.4934934,0,-0.4228889
9/26/2023 11:45:00 PM,0.2836942,0.4912881,0,-0.4462222
9/27/2023 12:00:00 AM,0.284075,0.4919774,0,-0.4224444
9/27/2023 12:15:00 AM,0.2840397,0.4919297,0,-0.3771111
9/27/2023 12:30:00 AM,0.2841803,0.492169,0,-0.4
9/27/2023 12:45:00 AM,0.2843868,0.4925576,0,-0.4
9/27/2023 1:00:00 AM,0.2844499,0.4926524,0,-0.4
9/27/2023 1:15:00 AM,0.2847958,0.4932996,0,-0.4124617
9/27/2023 1:30:00 AM,0.285088,0.4938041,0,-0.438705
9/27/2023 1:45:00 AM,0.2853089,0.4941845,0,-0.3880775
9/27/2023 2:00:00 AM,0.2853237,0.4941444,0,-0.4503297
9/27/2023 2:15:00 AM,0.2846245,0.4929269,0,-0.3914817
9/27/2023 2:30:00 AM,0.2844601,0.4927094,0,-0.4477778
9/27/2023 2:45:00 AM,0.2845112,0.4927514,0,-0.398
9/27/2023 3:00:00 AM,0.2843026,0.4923668,0,-0.4
9/27/2023 3:15:00 AM,0.283978,0.4918079,0,-0.4228889
9/27/2023 3:30:00 AM,0.2841932,0.4922027,0,-0.4
9/27/2023 3:45:00 AM,0.2842597,0.4923342,0,-0.3771667
9/27/2023 4:00:00 AM,0.2840903,0.4920047,0,-0.4
9/27/2023 4:15:00 AM,0.2838385,0.4916186,0,-0.4
9/27/2023 4:30:00 AM,0.2837317,0.4913789,0,-0.3897125
9/27/2023 4:45:00 AM,0.2834035,0.4908843,0,-0.4164272
9/27/2023 5:00:00 AM,0.2830885,0.4903171,0,-0.3524185
9/27/2023 5:15:00 AM,0.283608,0.4911805,0,-0.4238862
9/27/2023 5:30:00 AM,0.2834383,0.4909263,0,-0.4228889
9/27/2023 5:45:00 AM,0.2828024,0.4898099,0,-0.4
9/27/2023 6:00:00 AM,0.2827557,0.4897411,0,-0.3983085
9/27/2023 6:15:00 AM,0.2840191,0.4918822,0,-0.4007379
9/27/2023 6:30:00 AM,0.2842434,0.4921999,0,-0.438679
9/27/2023 6:45:00 AM,0.2839253,0.4917384,0,-0.4000524
9/27/2023 7:00:00 AM,0.2836606,0.4912498,0,-0.4164509
9/27/2023 7:15:00 AM,0.28366,0.4912797,0,-0.4253269
9/27/2023 7:30:00 AM,0.2838629,0.4916533,0.0389698,-0.2653129
9/27/2023 7:45:00 AM,0.2846718,0.4930619,5.134364,5.233216
9/27/2023 8:00:00 AM,0.2848112,0.4932834,21.60444,22.28914
9/27/2023 8:15:00 AM,0.2844894,0.4926953,21.86839,22.3682
9/27/2023 8:30:00 AM,0.2848778,0.4934294,36.11548,37.0758
9/27/2023 8:45:00 AM,0.2852907,0.4941312,45.68773,46.63824
9/27/2023 9:00:00 AM,0.2853956,0.4943364,61.38619,63.00026
9/27/2023 9:15:00 AM,0.2851759,0.4938934,67.28039,68.81908
9/27/2023 9:30:00 AM,0.2852528,0.4940072,77.78146,79.34314
9/27/2023 9:45:00 AM,0.2857235,0.494858,91.45631,93.39191
9/27/2023 10:00:00 AM,0.2858788,0.4951708,92.98396,94.80708
9/27/2023 10:15:00 AM,0.2857655,0.4949318,104.1026,106.3084
9/27/2023 10:30:00 AM,0.2854916,0.4945181,92.54089,94.38979
9/27/2023 10:45:00 AM,0.2851529,0.4939236,79.70811,81.32688
9/27/2023 11:00:00 AM,0.2853669,0.4941493,76.35046,77.94161
9/27/2023 11:15:00 AM,0.2853462,0.4942246,70.89523,72.07297
9/27/2023 11:30:00 AM,0.2852091,0.4940305,63.12803,64.50354
9/27/2023 11:45:00 AM,0.2853663,0.4942987,79.25479,80.90961
9/27/2023 12:00:00 PM,0.2859171,0.4952096,124.0755,126.5916
9/27/2023 12:15:00 PM,0.2862036,0.4956812,148.6143,151.5344
9/27/2023 12:30:00 PM,0.2856122,0.4946233,102.3276,104.2199
9/27/2023 12:45:00 PM,0.2855461,0.494583,63.66368,64.81727
9/27/2023 1:00:00 PM,0.2855452,0.4945758,62.038,63.267
9/27/2023 1:15:00 PM,0.2856235,0.4946707,60.944,61.99896
9/27/2023 1:30:00 PM,0.2859563,0.4952475,98.72886,100.6699
9/27/2023 1:45:00 PM,0.2855701,0.4945846,67.88361,69.24197
9/27/2023 2:00:00 PM,0.2854176,0.4943391,67.14168,68.48882
9/27/2023 2:15:00 PM,0.2857392,0.4948992,97.93163,99.72878
9/27/2023 2:30:00 PM,0.2856836,0.4947647,71.43607,72.59859
9/27/2023 2:45:00 PM,0.2854385,0.4943839,54.97577,55.955
9/27/2023 3:00:00 PM,0.2848351,0.4932886,56.08983,56.91585
9/27/2023 3:15:00 PM,0.2849607,0.4935397,70.92445,72.16301
9/27/2023 3:30:00 PM,0.2851878,0.4939326,74.72572,76.04003
9/27/2023 3:45:00 PM,0.2850229,0.4936737,45.44624,46.07579
9/27/2023 4:00:00 PM,0.2848899,0.4933827,41.48864,42.03242
9/27/2023 4:15:00 PM,0.2850679,0.4937072,37.08858,37.87033
9/27/2023 4:30:00 PM,0.2852741,0.4940745,32.79757,33.43355
9/27/2023 4:45:00 PM,0.2852711,0.4940767,32.75579,33.13995
9/27/2023 5:00:00 PM,0.2847664,0.493172,14.4064,15.01566
9/27/2023 5:15:00 PM,0.2839634,0.491844,12.02605,12.53988
9/27/2023 5:30:00 PM,0.2831024,0.4902947,4.164013,4.378601
9/27/2023 5:45:00 PM,0.2830563,0.4902121,1.964072,1.346236
9/27/2023 6:00:00 PM,0.2829295,0.490054,0.43637,-0.9483409
9/27/2023 6:15:00 PM,0.2823934,0.4891204,2.748889,-3.804038
9/27/2023 6:30:00 PM,0.2822924,0.4888905,0,-0.3954908
9/27/2023 6:45:00 PM,0.2822757,0.4889042,0,-0.4216219
9/27/2023 7:00:00 PM,0.2820837,0.4885524,0,-0.3935556
9/27/2023 7:15:00 PM,0.2831722,0.4904076,0,-0.4400212
9/27/2023 7:30:00 PM,0.2831108,0.490373,0,-0.4283677
9/27/2023 7:45:00 PM,0.2834624,0.4909028,0,-0.4228889
9/27/2023 8:00:00 PM,0.283722,0.4914105,0,-0.4082934
9/27/2023 8:15:00 PM,0.283955,0.4918139,0,-0.4398177
9/27/2023 8:30:00 PM,0.2839497,0.4917794,0,-0.4188889
9/27/2023 8:45:00 PM,0.284135,0.4921321,0,-0.4094148
9/27/2023 9:00:00 PM,0.2840506,0.4918733,0,-0.385863
9/27/2023 9:15:00 PM,0.2840341,0.4919136,0,-0.3771111
9/27/2023 9:30:00 PM,0.2835164,0.4910029,0,-0.4315583
9/27/2023 9:45:00 PM,0.2839778,0.49182,0,-0.384664
9/27/2023 10:00:00 PM,0.2843838,0.4925625,0,-0.4232778
9/27/2023 10:15:00 PM,0.2842069,0.4922599,0,-0.4401424
9/27/2023 10:30:00 PM,0.2844803,0.4927104,0,-0.4140243
9/27/2023 10:45:00 PM,0.284716,0.4930985,0,-0.4
9/27/2023 11:00:00 PM,0.2849577,0.4935187,0,-0.4228889
9/27/2023 11:15:00 PM,0.2851151,0.4937993,0,-0.3605318
9/27/2023 11:30:00 PM,0.2853356,0.4941443,0,-0.4291375
9/27/2023 11:45:00 PM,0.2846219,0.4929817,0,-0.4376748
9/28/2023 12:00:00 AM,0.2847065,0.4931429,0,-0.4529892
9/28/2023 12:15:00 AM,0.2849076,0.4934809,0,-0.4
9/28/2023 12:30:00 AM,0.2850734,0.4937016,0,-0.4005874
9/28/2023 12:45:00 AM,0.285525,0.4945456,0,-0.4034221
9/28/2023 1:00:00 AM,0.2855216,0.4945168,0,-0.4259566
9/28/2023 1:15:00 AM,0.2844717,0.4926702,0,-0.4159579
9/28/2023 1:30:00 AM,0.2845903,0.4929179,0,-0.4134649
9/28/2023 1:45:00 AM,0.2843062,0.4924038,0,-0.4666314
9/28/2023 2:00:00 AM,0.2840964,0.4920752,0,-0.4313686
9/28/2023 2:15:00 AM,0.2841824,0.4922049,0,-0.4499444
9/28/2023 2:30:00 AM,0.2842794,0.4923599,0,-0.3771764
9/28/2023 2:45:00 AM,0.284218,0.4923006,0,-0.4126014
9/28/2023 3:00:00 AM,0.284222,0.4922731,0,-0.4045539
9/28/2023 3:15:00 AM,0.2842828,0.4924019,0,-0.3942794
9/28/2023 3:30:00 AM,0.2843289,0.4924643,0,-0.3992249
9/28/2023 3:45:00 AM,0.2843402,0.4924479,0,-0.3851084
9/28/2023 4:00:00 AM,0.2841424,0.4921271,0,-0.4
9/28/2023 4:15:00 AM,0.2839701,0.4918274,0,-0.4315734
9/28/2023 4:30:00 AM,0.2838722,0.4916811,0,-0.4201855
9/28/2023 4:45:00 AM,0.2833995,0.4908427,0,-0.3790831
9/28/2023 5:00:00 AM,0.2837593,0.4914594,0,-0.3948474
9/28/2023 5:15:00 AM,0.2832168,0.4905019,0,-0.4086996
9/28/2023 5:30:00 AM,0.2830008,0.4901411,0,-0.4228889
9/28/2023 5:45:00 AM,0.2844804,0.4928178,0,-0.4
9/28/2023 6:00:00 AM,0.2841333,0.4921367,0,-0.4457778
9/28/2023 6:15:00 AM,0.2837509,0.4914295,0,-0.3771111
9/28/2023 6:30:00 AM,0.2838698,0.4916467,0,-0.4058073
9/28/2023 6:45:00 AM,0.2845849,0.4929261,0,-0.3957483
9/28/2023 7:00:00 AM,0.2852727,0.4941132,0,-0.4000556
9/28/2023 7:15:00 AM,0.2853951,0.4943311,0,-0.4
9/28/2023 7:30:00 AM,0.2852583,0.4940504,0.2413821,0.04194121
9/28/2023 7:45:00 AM,0.2851589,0.4939484,8.395118,8.716488
9/28/2023 8:00:00 AM,0.2855251,0.494539,21.23795,21.84846
9/28/2023 8:15:00 AM,0.2855039,0.4945175,24.03071,24.64459
9/28/2023 8:30:00 AM,0.285655,0.4947347,33.75207,34.8267
9/28/2023 8:45:00 AM,0.2858398,0.4950873,39.93093,40.93483
9/28/2023 9:00:00 AM,0.28575,0.4949022,53.72583,55.08947
9/28/2023 9:15:00 AM,0.2857806,0.4950522,84.11408,85.93609
9/28/2023 9:30:00 AM,0.2861601,0.4955512,113.241,115.832
9/28/2023 9:45:00 AM,0.2860612,0.4954187,127.8064,130.2953
9/28/2023 10:00:00 AM,0.2859021,0.4952072,122.07,124.2957
9/28/2023 10:15:00 AM,0.2858374,0.4950898,151.4805,154.4268
9/28/2023 10:30:00 AM,0.2860181,0.4953725,194.2165,197.585
9/28/2023 10:45:00 AM,0.2857121,0.4948179,185.8693,189.2405
9/28/2023 11:00:00 AM,0.2857698,0.4949218,174.9539,178.0084
9/28/2023 11:15:00 AM,0.2854969,0.4945492,142.9801,145.6135
9/28/2023 11:30:00 AM,0.2854345,0.4943683,136.0774,138.6687
9/28/2023 11:45:00 AM,0.2857591,0.4948871,160.2885,163.4115
9/28/2023 12:00:00 PM,0.2859112,0.4952138,192.5128,195.9122
9/28/2023 12:15:00 PM,0.2858585,0.49514,220.7392,224.5008
9/28/2023 12:30:00 PM,0.2862986,0.4958765,285.5449,291.3857
9/28/2023 12:45:00 PM,0.2879046,0.4986297,347.7991,354.4609
9/28/2023 1:00:00 PM,0.2877432,0.4983494,357.2997,364.3741
9/28/2023 1:15:00 PM,0.2874877,0.4979426,382.1643,389.7603
9/28/2023 1:30:00 PM,0.2875815,0.4980498,406.8279,414.7355
9/28/2023 1:45:00 PM,0.2874176,0.4978034,403.3335,411.3672
9/28/2023 2:00:00 PM,0.2875199,0.4979819,411.3045,419.6003
9/28/2023 2:15:00 PM,0.2871729,0.4974322,396.4114,404.0124
9/28/2023 2:30:00 PM,0.2874673,0.4979008,399.1833,405.6266
9/28/2023 2:45:00 PM,0.2876284,0.4981659,375.2555,381.8736
9/28/2023 3:00:00 PM,0.2875875,0.4980943,359.6443,366.7977
9/28/2023 3:15:00 PM,0.2873814,0.4977413,344.6842,351.4353
9/28/2023 3:30:00 PM,0.2870694,0.4971642,331.8021,338.1585
9/28/2023 3:45:00 PM,0.2868521,0.4967817,316.8699,322.0552
9/28/2023 4:00:00 PM,0.2866401,0.496482,289.595,294.8528
9/28/2023 4:15:00 PM,0.2860305,0.4953789,230.5583,235.5404
9/28/2023 4:30:00 PM,0.2860013,0.4952984,236.3055,240.8763
9/28/2023 4:45:00 PM,0.2856887,0.49476,210.3448,214.187
9/28/2023 5:00:00 PM,0.2851953,0.4939669,76.23043,77.36163
9/28/2023 5:15:00 PM,0.2849129,0.4934649,56.28242,57.64516
9/28/2023 5:30:00 PM,0.2847643,0.4931834,78.88165,78.3814
9/28/2023 5:45:00 PM,0.2855294,0.4945359,96.03504,96.33047
9/28/2023 6:00:00 PM,0.2854888,0.4944497,61.44355,62.38723
9/28/2023 6:15:00 PM,0.2851139,0.4938122,22.31938,22.56666
9/28/2023 6:30:00 PM,0.2850197,0.4936146,4.871203,0.5940226
9/28/2023 6:45:00 PM,0.2849545,0.4935523,0.8629989,-1.473233
9/28/2023 7:00:00 PM,0.2846493,0.4930014,0,-0.430521
9/28/2023 7:15:00 PM,0.2839663,0.4917839,0,-0.4471861
9/28/2023 7:30:00 PM,0.2838891,0.4916563,0,-0.405966
9/28/2023 7:45:00 PM,0.284071,0.4919923,0,-0.4
9/28/2023 8:00:00 PM,0.2849491,0.4935639,0,-0.4
9/28/2023 8:15:00 PM,0.2851888,0.4939435,0,-0.408028
9/28/2023 8:30:00 PM,0.2854847,0.4944163,0,-0.385808
9/28/2023 8:45:00 PM,0.2857422,0.4949177,0,-0.4310518
9/28/2023 9:00:00 PM,0.285305,0.4941606,0,-0.3377789
9/28/2023 9:15:00 PM,0.2857337,0.494915,0,-0.4000537
9/28/2023 9:30:00 PM,0.2854787,0.494456,0,-0.4295305
9/28/2023 9:45:00 PM,0.2855587,0.4945571,0,-0.4219687
9/28/2023 10:00:00 PM,0.2857026,0.4948102,0,-0.4152249
9/28/2023 10:15:00 PM,0.2852446,0.4940386,0,-0.4407174
9/28/2023 10:30:00 PM,0.2838949,0.4917359,0,-0.3893527
9/28/2023 10:45:00 PM,0.2835047,0.4910582,0,-0.392041
9/28/2023 11:00:00 PM,0.283637,0.491233,0,-0.3398608
9/28/2023 11:15:00 PM,0.2833265,0.490733,0,-0.3618824
9/28/2023 11:30:00 PM,0.282913,0.4899942,0,-0.4360113
9/28/2023 11:45:00 PM,0.2830162,0.4901595,0,-0.4328139
9/29/2023 12:00:00 AM,0.2831394,0.4903946,0,-0.3895092
9/29/2023 12:15:00 AM,0.2830813,0.4902604,0,-0.4026445
9/29/2023 12:30:00 AM,0.283194,0.4904847,0,-0.4152249
9/29/2023 12:45:00 AM,0.2834016,0.4908104,0,-0.4087751
9/29/2023 1:00:00 AM,0.2837319,0.4913754,0,-0.3757107
9/29/2023 1:15:00 AM,0.2840069,0.4919069,0,-0.4583282
9/29/2023 1:30:00 AM,0.2842029,0.4922277,0,-0.3891182
9/29/2023 1:45:00 AM,0.284323,0.492405,0,-0.4238117
9/29/2023 2:00:00 AM,0.2845253,0.4927651,0,-0.4031979
9/29/2023 2:15:00 AM,0.2846872,0.4930775,0,-0.4
9/29/2023 2:30:00 AM,0.2847504,0.4931875,0,-0.4
9/29/2023 2:45:00 AM,0.2848718,0.4934282,0,-0.3769445
9/29/2023 3:00:00 AM,0.2849001,0.4934255,0,-0.4
9/29/2023 3:15:00 AM,0.2847686,0.493159,0,-0.4
9/29/2023 3:30:00 AM,0.2849081,0.4934881,0,-0.4147282
9/29/2023 3:45:00 AM,0.2848069,0.4932804,0,-0.4006607
9/29/2023 4:00:00 AM,0.2846673,0.493026,0,-0.4
9/29/2023 4:15:00 AM,0.2845628,0.4928041,0,-0.4127001
9/29/2023 4:30:00 AM,0.2846338,0.4929731,0,-0.4000777
9/29/2023 4:45:00 AM,0.2845635,0.4928732,0,-0.4104213
9/29/2023 5:00:00 AM,0.2839991,0.491882,0,-0.4164676
9/29/2023 5:15:00 AM,0.2833741,0.4907722,0,-0.4038058
9/29/2023 5:30:00 AM,0.2828842,0.4899786,0,-0.4170275
9/29/2023 5:45:00 AM,0.283115,0.4903581,0,-0.3770556
9/29/2023 6:00:00 AM,0.2824035,0.4891337,0,-0.3941667
9/29/2023 6:15:00 AM,0.2833293,0.4907041,0,-0.379932
9/29/2023 6:30:00 AM,0.2830633,0.4902376,0,-0.3862902
9/29/2023 6:45:00 AM,0.2834615,0.4909361,0,-0.3918398
9/29/2023 7:00:00 AM,0.2838882,0.4916807,0,-0.3828824
9/29/2023 7:15:00 AM,0.285187,0.4939429,0,-0.4605156
9/29/2023 7:30:00 AM,0.2849582,0.4935616,0,-0.4028997
9/29/2023 7:45:00 AM,0.2846212,0.4929291,0.4567314,-0.9306413
9/29/2023 8:00:00 AM,0.2841808,0.4921438,3.748652,4.206658
9/29/2023 8:15:00 AM,0.284433,0.4926653,12.80427,13.11204
9/29/2023 8:30:00 AM,0.2847055,0.4930759,26.25704,27.10022
9/29/2023 8:45:00 AM,0.2843699,0.4925196,21.81933,22.69967
9/29/2023 9:00:00 AM,0.2851931,0.4940004,22.94065,23.47711
9/29/2023 9:15:00 AM,0.2858677,0.4951015,28.72974,29.28878
9/29/2023 9:30:00 AM,0.2859794,0.495337,44.20135,45.05935
9/29/2023 9:45:00 AM,0.2860148,0.4953589,42.82298,43.91124
9/29/2023 10:00:00 AM,0.285906,0.4951875,58.79766,59.99771
9/29/2023 10:15:00 AM,0.2857313,0.4948948,58.76438,59.7571
9/29/2023 10:30:00 AM,0.2861911,0.4956244,60.31574,61.66945
9/29/2023 10:45:00 AM,0.2862119,0.4956402,72.52044,73.80895
9/29/2023 11:00:00 AM,0.2862207,0.4957006,71.80041,72.73952
9/29/2023 11:15:00 AM,0.2863329,0.4958502,58.06277,58.99465
9/29/2023 11:30:00 AM,0.2863398,0.4959241,63.51486,64.57246
9/29/2023 11:45:00 AM,0.2864739,0.4961294,60.88762,61.865
9/29/2023 12:00:00 PM,0.2863541,0.4959278,65.21597,66.58052
9/29/2023 12:15:00 PM,0.2864768,0.4961829,86.75315,88.58229
9/29/2023 12:30:00 PM,0.2863853,0.4960229,74.6843,76.06184
9/29/2023 12:45:00 PM,0.2863814,0.4959413,82.35459,83.99585
9/29/2023 1:00:00 PM,0.2866318,0.4964041,89.8779,91.52278
9/29/2023 1:15:00 PM,0.286422,0.4960534,77.36785,78.74545
9/29/2023 1:30:00 PM,0.2861671,0.4956712,60.02237,61.10867
9/29/2023 1:45:00 PM,0.2861897,0.4956703,78.42303,80.12096
9/29/2023 2:00:00 PM,0.2863498,0.495927,79.01245,80.59902
9/29/2023 2:15:00 PM,0.2865161,0.4962187,109.2699,111.1886
9/29/2023 2:30:00 PM,0.2863071,0.4958812,102.2007,104.2938
9/29/2023 2:45:00 PM,0.286288,0.4958169,105.4168,107.4937
9/29/2023 3:00:00 PM,0.2866298,0.496405,164.8269,167.6159
9/29/2023 3:15:00 PM,0.2862659,0.495821,126.3628,128.4222
9/29/2023 3:30:00 PM,0.2860993,0.4954998,142.7949,145.6126
9/29/2023 3:45:00 PM,0.2864333,0.4961199,227.9077,232.1853
9/29/2023 4:00:00 PM,0.285591,0.4946458,109.1203,111.5359
9/29/2023 4:15:00 PM,0.286221,0.4957078,209.5803,214.1119
9/29/2023 4:30:00 PM,0.2862211,0.4957604,202.7153,206.0114
9/29/2023 4:45:00 PM,0.2860626,0.495452,216.7244,220.6088
9/29/2023 5:00:00 PM,0.2858772,0.4951154,180.5198,183.5044
9/29/2023 5:15:00 PM,0.2850874,0.4937679,149.2265,152.0695
9/29/2023 5:30:00 PM,0.2846165,0.4929359,117.1471,119.4925
9/29/2023 5:45:00 PM,0.2843234,0.492373,84.71368,86.32305
9/29/2023 6:00:00 PM,0.2841917,0.4921959,47.56126,48.50515
9/29/2023 6:15:00 PM,0.2840605,0.491984,15.3891,15.78559
9/29/2023 6:30:00 PM,0.283931,0.4917663,2.299935,0.477246
9/29/2023 6:45:00 PM,0.2847671,0.4932062,0.634369,-1.231048
