Drift Creek Monthly
Start date:,10/1/2023 12:00:00 AM
End date:,10/31/2023 12:00:00 AM

Timestamp,POA Sensor,Weather station module temperature,Weather station ambient temperature,Max wind speed - Weather Station (Basic w/ Wind),Production meter AC voltage,Production meter active power,"Inverter - 1 CPS SCH125KTL-DO/US-600, Active Power","Inverter - 2 CPS SCH125KTL-DO/US-600, Active Power","Inverter - 3 CPS SCH125KTL-DO/US-600, Active Power","Inverter - 4 CPS SCH125KTL-DO/US-600, Active Power","Inverter - 5 CPS SCH125KTL-DO/US-600, Active Power","Inverter - 6 CPS SCH125KTL-DO/US-600, Active Power","Inverter - 7 CPS SCH125KTL-DO/US-600, Active Power","Inverter - 8 CPS SCH125KTL-DO/US-600, Active Power","Inverter - 9 CPS SCH125KTL-DO/US-600, Active Power","Inverter - 10 CPS SCH125KTL-DO/US-600, Active Power","Inverter - 11 CPS SCH125KTL-DO/US-600, Active Power","Inverter - 12 CPS SCH125KTL-DO/US-600, Active Power","Inverter - 13 CPS SCH125KTL-DO/US-600, Active Power","Inverter - 14 CPS SCH125KTL-DO/US-600, Active Power","Inverter - 15 CPS SCH125KTL-DO/US-600, Active Power","Inverter - 16 CPS SCH125KTL-DO/US-600, Active Power","Inverter - 17 CPS SCH100KTL-DO/US-600, Active Power","Inverter - 18 CPS SCH100KTL-DO/US-600, Active Power"
10/4/2023 7:15:00 AM,4.878222,52.19252,53.5701,1,,-0.3652536,0.1692778,0.2265556,0.4369445,0.2763333,0.5863845,0.23122,0.3244444,0.1889578,0.3322993,0.03966667,0.1991578,0.06275477,0.2036533,0.1401533,0.1784355,0.1195,0.1160556,0.09605555
10/4/2023 7:30:00 AM,12.94967,52.75048,53.58735,1,,21.22615,1.480849,1.648331,1.666778,1.470969,1.837389,1.610611,1.499976,1.518833,1.521333,1.286611,1.507667,1.30152,1.550333,1.395069,1.478676,1.300435,1.357833,1.337736
10/4/2023 7:45:00 AM,27.15209,53.66642,53.80618,1,,54.84453,3.353393,3.604448,3.646778,3.441284,3.806453,3.570613,3.49516,3.499362,3.48706,3.122722,3.331184,2.884624,3.384471,3.218624,3.323176,3.006196,3.018278,3.00014
10/4/2023 8:00:00 AM,41.37226,54.83032,54.20977,1,,89.90948,5.250702,5.609389,5.667389,5.451278,5.849276,5.605111,5.566698,5.538833,5.536667,5.024611,5.191889,4.533265,5.252542,5.098055,5.174556,4.721768,4.725278,4.701278
10/4/2023 8:15:00 AM,77.54073,56.5858,54.9919,0,,179.883,10.09868,10.75746,10.87649,10.61986,10.99767,10.78642,10.85679,10.76184,10.72618,9.844666,9.906324,8.680346,10.04834,9.784016,9.816498,9.072448,9.099778,8.843291
10/4/2023 8:30:00 AM,133.0193,59.50322,56.16113,1,,315.0638,17.66108,18.81314,19.07686,18.73981,19.20394,19.0214,19.2741,19.25794,18.71513,17.33817,17.5112,15.21579,17.55185,17.21414,17.07383,15.9691,16.05517,15.31919
10/4/2023 8:45:00 AM,210.5196,61.83906,57.2485,2,,493.3112,27.71339,29.48386,29.91838,29.50936,30.06948,29.93945,30.58228,31.0678,29.15666,27.18678,28.23033,23.88912,27.20837,26.88922,26.57292,25.18185,25.49828,24.45183
10/4/2023 9:00:00 AM,222.1248,64.73309,58.10965,2,,535.0687,30.05686,31.98828,32.44175,32.00834,32.5711,32.45098,32.98006,33.09968,31.54295,29.37622,30.03174,25.9081,29.78057,29.45541,29.0887,27.33576,27.50294,26.01836
10/4/2023 9:15:00 AM,196.5376,66.25951,58.58132,2,,479.223,26.75294,28.50414,28.84342,28.43065,28.99972,28.89648,29.34886,29.09142,28.45036,26.50822,26.58387,23.26842,26.83101,26.51708,26.22581,24.38633,23.65667,23.2071
10/4/2023 9:30:00 AM,215.795,67.72233,59.1123,2,,527.0649,29.40538,31.32578,31.66114,31.22567,31.78504,31.65114,32.03476,31.67733,31.14983,29.02421,29.07755,25.4528,29.33618,29.02867,28.69793,26.62622,26.62619,25.41915
10/4/2023 9:45:00 AM,293.0448,71.4964,60.04668,1,,719.8547,40.04156,42.60894,43.14917,42.66618,43.24758,43.17791,44.04209,43.68003,42.48622,39.56197,39.74315,34.71237,40.10998,39.50688,38.95557,36.29178,36.41689,34.48459
10/4/2023 10:00:00 AM,359.2992,76.15194,60.71499,2,,888.4892,50.82545,54.05217,54.69823,53.96542,54.48125,54.28435,55.22163,55.6097,52.94222,49.42535,50.48941,43.11436,49.84541,49.36438,48.93384,45.61333,45.65474,43.64026
10/4/2023 10:15:00 AM,297.5446,76.29279,61.15752,3,,729.5139,40.24269,43.52419,43.95371,43.53218,44.04588,43.9457,44.62847,44.2845,43.35973,40.52549,40.69838,35.30949,40.64204,40.47963,40.09059,37.16317,37.06259,35.62614
10/4/2023 10:30:00 AM,295.8966,74.03165,61.67984,2,,730.9377,40.93288,43.65809,44.00001,43.58717,44.08707,43.94543,44.44988,44.3438,43.23561,40.4119,40.84755,35.02817,40.63008,40.38161,40.07,37.05436,36.74318,35.70594
10/4/2023 10:45:00 AM,317.8356,74.36889,61.9402,2,,792.8826,44.22621,47.16659,47.61063,47.18108,47.68155,47.5537,48.1341,47.74566,47.10037,44.03925,43.93849,38.31658,44.15643,43.85583,43.48547,40.25716,40.05827,38.84476
10/4/2023 11:00:00 AM,402.5073,76.42142,62.56478,3,,1001.795,56.0843,59.5667,60.21801,59.56587,60.08261,59.95192,60.79948,60.66554,59.01012,55.18753,55.64326,47.98959,55.35044,54.90996,54.51561,50.46807,49.98609,48.22509
10/4/2023 11:15:00 AM,437.1828,80.83253,63.49889,3,,1085.864,60.40317,63.95078,64.66309,64.03726,64.56191,64.97301,66.24803,65.10155,64.87221,60.73882,59.36551,52.59874,60.80667,59.41117,58.705,54.25528,54.21486,51.28464
10/4/2023 11:30:00 AM,506.4015,85.81841,64.31238,3,,1257.628,69.7028,74.23975,75.11339,74.34095,74.4379,74.59751,75.87049,75.28679,73.66951,68.9592,69.13475,59.38843,68.43279,68.04348,67.00746,61.98676,61.10166,58.81833
10/4/2023 11:45:00 AM,518.3371,86.56054,64.58854,3,,1252.542,70.00371,74.71821,75.57115,74.77943,75.46543,75.83273,77.45193,73.72079,76.93874,71.99059,68.8884,62.22842,71.37339,71.0194,70.39867,65.4562,62.91082,61.56928
10/4/2023 12:00:00 PM,619.5409,87.89121,65.50458,3,,1396.14,81.29839,85.13224,85.21454,82.0327,82.63963,81.77587,82.38358,83.12773,76.18018,69.47994,78.08371,58.70611,69.10545,69.77121,71.5966,64.10011,58.32819,60.57407
10/4/2023 12:15:00 PM,510.7894,93.63767,66.35974,4,,1239.57,69.90244,72.84494,77.12293,76.37055,76.95107,76.73602,77.38017,73.44088,77.03215,73.20699,68.78717,64.36792,71.88863,70.95,70.60734,65.96054,62.55816,61.56538
10/4/2023 12:30:00 PM,531.9809,87.80771,66.62765,2,,1293.336,71.66581,76.91667,77.73148,76.84605,77.36137,77.28503,78.42216,79.35201,75.53614,70.64956,73.09304,61.05373,70.72871,69.61467,69.48695,63.28816,62.08217,59.50162
10/4/2023 12:45:00 PM,470.4611,87.09914,66.87321,3,,1168.317,66.00301,70.16335,71.01356,70.17989,70.94437,70.86309,72.0429,69.92363,71.42161,66.50853,64.36606,57.45444,65.8655,65.16479,63.81537,58.6148,57.63766,55.26492
10/4/2023 1:00:00 PM,632.4514,88.47025,66.83403,4,,1499.498,83.9983,87.96751,88.60367,88.03103,88.67056,88.52888,89.26746,87.80704,88.01886,82.76783,82.48259,73.95656,83.05178,83.51943,83.60159,78.07296,70.55293,70.01937
10/4/2023 1:15:00 PM,640.2527,94.33543,67.80279,4,,1471.821,80.20852,84.69815,85.43328,84.39426,86.2882,86.42919,87.61563,83.45712,87.84169,83.89652,77.51329,74.13477,82.99139,81.88776,80.28025,75.96099,72.10036,67.7672
10/4/2023 1:30:00 PM,637.7391,93.26671,68.27627,3,,1450.583,83.15407,84.63519,85.07505,83.67516,84.04911,84.1613,84.34693,84.6795,81.96363,80.08018,77.30981,72.31963,80.83405,80.20629,80.97966,76.32114,67.55332,65.80327
10/4/2023 1:45:00 PM,410.7693,88.88233,68.20169,4,,1018.006,56.46079,60.19049,60.88023,60.75135,61.26535,61.21672,62.21648,60.63331,61.34405,57.41917,55.88865,49.8343,57.48228,56.86934,56.1175,51.46816,50.82277,48.07229
10/4/2023 2:00:00 PM,475.9812,85.09485,68.11287,3,,1186.144,65.98465,69.41358,69.93677,69.41396,70.0012,69.56976,70.49438,68.11561,69.95496,65.06622,62.94732,56.26621,65.0319,64.41949,63.18362,58.2267,57.01032,52.95956
10/4/2023 2:15:00 PM,456.2621,84.38983,68.02637,5,,1178.652,61.23247,63.37052,63.45182,63.37482,64.00166,64.69512,64.89989,61.13205,66.35906,63.4144,58.64547,56.86452,62.58666,62.15372,61.45976,57.93445,55.75591,51.70387
10/4/2023 2:30:00 PM,422.9333,81.90781,67.59109,4,,1071.611,59.06605,61.45273,62.03447,61.49787,62.2626,62.61428,62.38006,60.63831,63.32898,59.94273,58.02671,51.85606,58.78444,58.60638,58.50523,53.81142,51.85839,44.78464
10/4/2023 2:45:00 PM,673.6365,91.03324,68.75468,3,,1715.693,97.2109,102.4399,103.6241,102.433,102.7611,102.3996,102.6083,102.1501,100.3688,93.09834,93.80473,80.28009,90.77695,90.85602,90.14444,82.33138,75.78544,58.71054
10/4/2023 3:00:00 PM,586.1567,95.02956,69.53545,5,,1362.831,82.58951,87.07383,87.91284,86.74962,86.79691,86.33796,86.78236,90.53813,84.1765,78.50097,83.29769,63.99143,74.05473,74.51926,75.62006,69.04865,62.36362,50.35538
10/4/2023 3:15:00 PM,722.2183,89.33923,69.20601,5,,1852.821,104.4066,110.6838,112.8672,110.8769,110.9801,111.1836,112.4527,110.4223,113.7556,106.4458,102.1714,91.70325,104.9581,104.9938,104.2173,96.85708,95.93089,66.49726
10/4/2023 3:30:00 PM,626.8522,91.14895,69.38519,5,,1645.417,92.37313,97.83356,99.90282,98.43198,98.74728,98.78116,99.71516,97.81682,101.2932,94.66507,91.16312,81.40489,93.63119,93.84269,93.11118,86.45589,83.60938,62.03284
10/4/2023 3:45:00 PM,598.6429,88.90378,69.05972,4,,1560.1,88.46812,93.72991,95.4968,94.15453,94.34482,94.4049,95.27704,93.97495,96.18038,89.60349,86.01888,77.25951,88.7311,89.29268,88.76987,82.04218,73.23497,56.2089
10/4/2023 4:00:00 PM,563.0196,87.3971,69.03943,6,,1398.516,81.43159,85.28525,87.74948,85.51933,85.79893,85.74883,86.35972,85.07025,87.35016,80.48678,72.85928,69.358,78.319,79.09538,78.53175,73.01916,64.2533,46.65816
10/4/2023 4:15:00 PM,505.1127,83.33144,68.21259,6,,1307.242,75.11226,79.35921,80.82986,79.27911,79.36077,79.3864,80.43697,78.79072,81.58868,76.03323,65.5053,65.67933,75.48891,75.9331,72.87974,69.08643,60.75356,45.07685
10/4/2023 4:30:00 PM,423.1027,82.46588,68.07095,4,,1165.913,66.95673,70.72433,72.43228,71.25629,71.31454,70.99361,71.98327,70.36446,73.1786,68.09497,57.78064,58.8962,67.71255,67.74613,65.5391,58.2169,51.43964,42.91478
10/4/2023 4:45:00 PM,343.9647,80.92942,68.02274,4,,1003.027,58.52599,61.76868,62.88295,61.82157,61.88225,61.79906,62.48773,60.87894,63.67189,59.06725,47.9258,51.20747,58.97792,59.30486,58.73021,46.51932,42.0226,35.16885
10/4/2023 5:00:00 PM,293.8442,76.98003,67.06086,5,,854.4258,50.42649,53.2921,54.21947,53.30176,53.31162,53.21389,53.86233,52.27098,54.92953,50.73294,40.66086,44.07842,50.8247,51.14709,50.82862,36.2466,34.74026,26.5458
10/4/2023 5:15:00 PM,257.2826,74.19238,66.58727,5,,687.3405,41.01008,43.24871,43.84303,43.20543,43.27068,43.14531,43.64157,42.04144,44.88245,41.24889,35.74112,35.99682,41.58936,41.84999,41.55428,29.64393,25.03244,19.29257
10/4/2023 5:30:00 PM,218.1238,71.20892,66.02325,4,,522.4923,31.83774,33.557,34.13979,33.33775,33.48796,33.36661,33.71662,32.18102,34.89627,31.91172,26.71872,27.89944,31.66649,32.57771,32.38947,21.33174,17.45057,10.9787
10/4/2023 5:45:00 PM,164.5013,68.76038,65.53603,5,,365.3251,22.71224,23.92915,24.38211,23.62111,23.82792,23.70187,24.02472,22.55061,25.1266,22.84961,18.73452,19.03124,19.33286,21.95999,23.22693,16.0011,11.03578,5.895831
10/4/2023 6:00:00 PM,106.8618,66.1199,65.06651,4,,216.8326,13.6647,14.44303,14.66401,14.12691,14.4342,14.19931,14.53066,13.35167,15.39849,13.80528,12.49631,10.7203,9.768311,11.54475,13.30112,10.68772,5.900093,4.378613
10/4/2023 6:15:00 PM,55.42994,62.95646,64.35168,4,,100.4725,6.581538,6.986151,7.042,6.70968,7.042769,6.806904,6.979375,6.261098,7.453333,6.587167,6.111171,4.902236,4.800993,4.676774,5.570199,5.829593,2.818111,2.546202
10/4/2023 6:30:00 PM,18.06571,60.39497,63.30527,4,,24.61757,1.98684,2.141693,2.132611,1.914107,2.298149,2.063879,2.086313,1.745084,2.180923,1.7665,1.399934,1.591249,1.401846,1.22322,1.393203,1.34439,1.095459,0.8703719
10/4/2023 6:45:00 PM,1.975839,58.62594,62.25272,5,,-3.160959,0.04833333,0.1009444,0.1071111,0.06100453,0.1551111,0.08805215,0.08438209,0.07744444,0.09443878,0.03655555,0.05289909,0.02933333,0.08224717,0.03716667,0.05006803,0.0338186,0.01565193,0.009239229
10/4/2023 7:00:00 PM,-0.8951333,57.05288,61.5714,2,,-4.119268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/4/2023 7:15:00 PM,-1.50933,56.22438,60.99553,3,,-4.092476,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/4/2023 7:30:00 PM,-1.525122,55.59869,60.57823,2,,-4.094934,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/4/2023 7:45:00 PM,-1.632579,54.88855,60.07514,3,,-4.115487,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/4/2023 8:00:00 PM,-1.581982,54.78188,59.88037,2,,-4.119687,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/4/2023 8:15:00 PM,-1.638102,54.65596,59.85931,1,,-4.165157,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/4/2023 8:30:00 PM,-1.770682,54.61148,59.70909,1,,-4.174948,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/4/2023 8:45:00 PM,-1.58214,53.8624,59.46537,0,,-4.193452,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/4/2023 9:00:00 PM,-1.926604,52.58318,58.61496,1,,-4.241619,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/4/2023 9:15:00 PM,-2.083302,53.20819,58.59851,2,,-4.216537,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/4/2023 9:30:00 PM,-1.905026,53.85807,58.75343,2,,-4.21787,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/4/2023 9:45:00 PM,-1.617884,53.82828,58.89756,1,,-4.169846,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/4/2023 10:00:00 PM,-1.266293,52.96126,58.49456,0,,-4.167593,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/4/2023 10:15:00 PM,-1.250641,52.2724,57.6594,1,,-4.15938,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/4/2023 10:30:00 PM,-1.474082,51.58585,57.06165,1,,-4.213358,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/4/2023 10:45:00 PM,-1.526406,51.24598,56.61217,0,,-4.292817,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/4/2023 11:00:00 PM,-1.656522,50.45946,56.10961,0,,-4.259393,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/4/2023 11:15:00 PM,-2.005893,50.72738,55.80369,1,,-4.283999,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/4/2023 11:30:00 PM,-1.811131,51.40081,56.09179,0,,-4.269546,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/4/2023 11:45:00 PM,-1.66893,50.58398,55.73545,0,,-4.304881,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/5/2023 12:00:00 AM,-1.263837,49.78497,55.01237,0,,-4.278044,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/5/2023 12:15:00 AM,-1.159655,48.7171,54.00464,0,,-4.189967,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/5/2023 12:30:00 AM,-1.290693,48.46407,53.52084,0,,-4.155181,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/5/2023 12:45:00 AM,-1.15913,49.38548,53.39471,0,,-4.216196,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/5/2023 1:00:00 AM,-1.267732,50.69638,53.40572,1,,-4.216322,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/5/2023 1:15:00 AM,-1.856618,52.08456,54.44305,1,,-4.254789,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/5/2023 1:30:00 AM,-1.637506,54.55692,55.82206,1,,-4.252795,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/5/2023 1:45:00 AM,-1.226201,55.22556,56.75793,1,,-4.249403,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/5/2023 2:00:00 AM,-1.449314,54.74545,57.21519,2,,-4.126566,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/5/2023 2:15:00 AM,-1.208793,54.29948,57.38007,2,,-4.084597,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/5/2023 2:30:00 AM,-1.238103,54.27279,57.39957,1,,-4.109854,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/5/2023 2:45:00 AM,-1.037891,54.97613,57.4894,2,,-4.123255,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/5/2023 3:00:00 AM,-0.7831793,55.29568,57.59544,3,,-4.084712,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/5/2023 3:15:00 AM,-1.051014,54.08063,57.23376,3,,-4.070939,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/5/2023 3:30:00 AM,-1.284647,53.19645,56.80262,3,,-4.099273,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/5/2023 3:45:00 AM,-1.383529,53.38902,56.53228,4,,-4.136481,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/5/2023 4:00:00 AM,-1.31955,53.13194,56.24373,3,,-4.105827,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/5/2023 4:15:00 AM,-1.306746,52.09459,55.96972,1,,-4.107082,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/5/2023 4:30:00 AM,-1.445547,50.4059,55.40985,0,,-4.115012,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/5/2023 4:45:00 AM,-1.482694,50.66204,55.1311,1,,-4.013088,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/5/2023 5:00:00 AM,-1.553996,51.06183,54.95339,1,,-3.942497,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/5/2023 5:15:00 AM,-1.608161,51.59536,54.92522,2,,-4.058748,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/5/2023 5:30:00 AM,-1.253275,52.69915,55.21164,1,,-3.994915,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/5/2023 5:45:00 AM,-1.033476,53.27681,55.35218,1,,-3.950965,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/5/2023 6:00:00 AM,-1.116425,52.74144,55.14992,2,,-3.977762,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/5/2023 6:15:00 AM,-0.8705133,53.70215,55.12121,3,,-4.019705,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/5/2023 6:30:00 AM,-0.7119438,54.00032,55.14583,2,,-3.971339,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/5/2023 6:45:00 AM,-0.4758429,54.04049,55.12747,2,,-4.025663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/5/2023 7:00:00 AM,0.8358573,53.89715,54.93673,2,,-4.026554,0.0035,0.003468889,0.003388889,0,0.01266667,0.003055556,0,0,0,0,0.002722222,0,0,0,0,0,0,0
10/5/2023 7:15:00 AM,5.087068,53.91574,54.83257,1,,-1.344807,0.06619614,0.1391733,0.1385556,0.3027778,0.1855556,0.09844445,0.05266667,0.05216667,0.3509444,0.005611111,0.08930445,0.2813976,0.1221156,0.07001778,0.07887111,0.2863889,0.3133889,0.3221911
10/5/2023 7:30:00 AM,9.898829,54.01342,54.63531,2,,13.19513,1.090302,1.212629,1.237879,1.048667,1.420591,1.172873,1.066873,1.072407,1.100282,0.6500044,1.099529,0.9444335,1.1417,0.988362,1.085053,0.9554637,0.9721304,0.9697522
10/5/2023 7:45:00 AM,15.46447,54.13702,54.53529,2,,26.95117,1.828276,1.98542,2.012889,1.817389,2.19198,1.944611,1.869369,1.811889,1.911444,1.65244,1.766056,1.625724,1.911907,1.734056,1.805611,1.613258,1.699592,1.637333
10/5/2023 8:00:00 AM,21.47308,54.25906,54.45155,2,,41.20098,2.596731,2.825507,2.844343,2.643334,3.014358,2.788642,2.709129,2.591345,2.762496,2.447222,2.498945,2.287773,2.692695,2.497782,2.591182,2.316391,2.384333,2.31173
10/5/2023 8:15:00 AM,27.78286,54.64381,54.61443,1,,57.37906,3.584282,3.871111,3.869111,3.659277,4.032091,3.780687,3.701731,3.567518,3.73522,3.347556,3.32934,3.059009,3.529378,3.34412,3.381499,3.052993,3.122444,2.992729
10/5/2023 8:30:00 AM,45.03501,54.87967,54.66314,2,,99.5955,5.743156,6.165049,6.217556,6.002498,6.385884,6.156338,6.127679,6.052869,6.118171,5.600389,5.701938,5.004556,5.771278,5.634313,5.705138,5.192338,5.188223,5.11732
10/5/2023 8:45:00 AM,52.70556,55.31467,54.83963,2,,119.3534,6.924142,7.383959,7.439,7.211175,7.579798,7.344362,7.305632,7.094385,7.367457,6.727167,6.659115,5.963231,6.845524,6.634363,6.672349,6.081764,6.12761,5.96765
10/5/2023 9:00:00 AM,77.97254,55.71395,54.98849,3,,186.2888,10.60969,11.34496,11.37322,11.10233,11.46813,11.2093,11.23052,10.6558,11.42909,10.48872,9.87,9.151429,10.54733,10.22663,10.15891,9.33618,9.546,9.124849
10/5/2023 9:15:00 AM,107.9243,56.29045,54.98338,4,,248.4798,14.35381,15.28881,15.40239,15.10108,15.49316,15.19899,15.21041,15.03409,14.87039,13.66389,13.75907,11.82407,13.62999,13.37679,13.3641,12.19599,12.07947,11.90005
10/5/2023 9:30:00 AM,139.8612,58.76305,55.72818,2,,345.0322,19.36422,20.57987,20.87261,20.48797,20.89514,20.70976,20.83042,20.0671,20.90565,19.43476,18.59393,16.85944,19.4172,19.2183,19.10469,17.75698,17.71193,17.39594
10/5/2023 9:45:00 AM,144.813,60.22778,56.04485,3,,351.3139,19.94015,21.25902,21.3592,20.96833,21.36857,21.10949,21.17695,20.43791,21.17166,19.66193,18.69711,17.0591,19.59144,19.22409,19.04269,17.59393,17.84599,17.17519
10/5/2023 10:00:00 AM,159.5515,60.67262,56.3505,3,,404.3282,22.01522,23.47076,23.75624,23.46291,23.99088,23.93446,24.14305,23.48382,24.36803,22.79041,21.98615,19.89701,23.01225,22.83841,22.75559,21.14162,21.28139,20.73698
10/5/2023 10:15:00 AM,156.5019,61.53873,56.45028,4,,375.6222,21.12283,22.5316,22.72589,22.39444,22.87061,22.70632,22.80191,23.07154,22.10283,20.64722,21.36919,18.00793,20.78661,20.75923,20.76009,19.10546,18.87317,18.72323
10/5/2023 10:30:00 AM,162.0308,61.41484,56.49688,3,,405.3959,22.39468,23.88369,24.19989,23.89571,24.40017,24.27371,24.40333,24.10022,24.3718,22.77739,22.47454,19.79746,22.81853,21.81081,22.60028,20.92504,20.83828,20.51789
10/5/2023 10:45:00 AM,167.5497,63.57571,57.28781,2,,432.1153,23.40338,24.94519,25.29139,25.00032,25.54595,25.49067,25.68338,24.99865,26.05799,24.54594,23.44201,21.48573,24.80236,24.56023,24.41879,22.69888,23.02786,22.29139
10/5/2023 11:00:00 AM,154.6627,63.37019,57.44818,3,,397.821,22.11095,23.53932,23.77106,23.43006,23.8876,23.72127,23.79438,22.65991,24.30398,22.67556,21.08999,19.78129,22.66423,22.26929,22.01319,20.41558,20.76625,19.9904
10/5/2023 11:15:00 AM,152.0095,64.16517,58.04834,2,,380.0303,21.28842,22.72039,22.92463,22.56872,23.02604,22.86844,22.95637,22.34388,22.98886,21.41713,20.738,17.94653,21.38177,21.17512,21.05985,19.43689,19.47952,18.98249
10/5/2023 11:30:00 AM,250.4433,65.79032,58.80029,3,,620.3224,33.25856,36.74892,37.24543,36.74064,37.22385,37.0806,37.37653,38.58722,36.20744,33.96281,35.76539,29.28629,33.38916,34.83707,35.61119,33.36325,31.17338,30.32955
10/5/2023 11:45:00 AM,743.8321,80.62717,60.52865,3,,1765.949,102.2337,106.1328,107.6912,106.9344,107.7692,107.9432,108.6351,101.2464,106.6996,105.2816,97.50208,92.18875,104.6928,106.3789,103.7726,98.61008,89.14021,89.6716
10/5/2023 12:00:00 PM,748.767,94.93452,63.24502,3,,1876.518,106.6405,111.5142,112.9392,113.3257,113.8891,114.3356,115.1265,112.4099,117.8659,115.4354,106.2666,98.62823,112.9818,111.8825,110.0826,104.1115,94.11189,93.05158
10/5/2023 12:15:00 PM,823.008,97.07238,65.43416,3,,2079.554,118.9464,125.0841,125.2489,125.0121,125.5558,125.0879,124.6187,122.5781,125.0129,119.8697,117.5533,103.3498,118.7214,118.2749,117.4188,110.2563,99.17284,99.66975
10/5/2023 12:30:00 PM,857.8309,100.7071,66.78299,4,,2109.891,119.1609,125.7022,125.5172,125.3834,126.0051,125.3889,124.8568,125.3642,124.7888,120.5253,118.5175,103.7946,119.3157,118.8816,117.9337,110.7362,99.36217,99.82034
10/5/2023 12:45:00 PM,864.4557,103.7457,68.27868,3,,2110.432,119.6284,125.7599,125.5391,125.3613,126.0825,125.3469,124.9389,125.3471,125.3559,121.3334,118.9505,104.4781,119.8519,119.5059,118.548,111.0929,99.20883,98.28806
10/5/2023 1:00:00 PM,868.1335,103.6088,69.30463,3,,2111.536,119.7417,125.8355,125.5778,125.403,126.1136,125.3889,124.9389,125.3412,125.3889,121.3117,119.2645,104.4872,119.901,119.6809,118.8578,111.3124,99.53539,97.11473
10/5/2023 1:15:00 PM,867.2889,103.7617,70.17416,4,,2109.159,119.5052,125.7901,125.5612,125.4001,126.0777,125.3691,124.9638,125.3585,125.4,121.0191,119.1917,103.9662,119.4799,119.3102,118.6502,110.9398,99.41744,96.79065
10/5/2023 1:30:00 PM,862.5914,102.0803,70.98589,4,,2104.733,118.8473,125.7929,125.5611,125.3946,126.1198,125.3889,124.9229,125.3747,125.4,120.4473,118.3797,103.6957,118.9093,118.8545,118.1505,110.3476,99.55666,96.31554
10/5/2023 1:45:00 PM,843.0463,104.1199,71.85455,4,,2083.984,116.8941,124.3203,125.5321,124.5561,125.0149,124.8102,124.9555,125.2374,125.3528,118.425,116.2876,101.9949,116.9934,116.9119,116.2462,108.4325,99.41339,94.94707
