Entity Type,component,component,component,component,component,component,component
Entity Id,2267589,2294550,2294550,2267586,2267586,2267590,2267591
field,OTI_avg,TmpAmb_avg,WndSpd_avg,PhVphA_avg,W_avg,W_avg,W_avg
timestamp,"NC1 - Milo Solar - KZ (POA) - Measured Irradiance Other, avg, (W/m&#178;)","NC1 - Milo Solar - IMT Weather Station - Measured Temperature Ambient, avg, (&#176;C)","NC1 - Milo Solar - IMT Weather Station - Measured Wind Speed, avg, (m/s)","NC1 - Milo Solar - PV Meter - Measured AC Phase A Voltage, avg, (V)","NC1 - Milo Solar - PV Meter - Measured AC Power, avg, (kW)","NC1 - Milo Solar - Eaton Inverter #01 - Measured AC Power, avg, (kW)","NC1 - Milo Solar - Eaton Inverter #02 - Measured AC Power, avg, (kW)"
07/07/2023 22:00:00,-3.0,27.0,0.367,7276.667,-6.663,0.000,0.000
07/07/2023 22:15:00,-3.0,27.0,0.0,7243.333,-6.733,0.000,0.000
07/07/2023 22:30:00,-2.667,26.967,0.0,7216.667,-6.720,0.000,0.000
07/07/2023 22:45:00,-2.0,26.4,0.7,7203.333,-6.700,0.000,0.000
07/07/2023 23:00:00,-2.0,25.933,1.3,7180.0,-6.673,0.000,0.000
07/07/2023 23:15:00,-2.333,25.6,0.4,7196.667,-6.727,0.000,0.000
07/07/2023 23:30:00,-2.667,25.733,0.567,7220.0,-6.747,0.000,0.000
07/07/2023 23:45:00,-2.667,25.367,0.8,7213.333,-6.710,0.000,0.000
07/08/2023 00:00:00,-2.0,25.3,0.8,7256.667,-6.747,0.000,0.000
07/08/2023 00:15:00,-2.0,24.9,0.767,7256.667,-6.757,0.000,0.000
07/08/2023 00:30:00,-1.0,24.733,0.967,7273.333,-6.733,0.000,0.000
07/08/2023 00:45:00,-2.0,24.6,0.333,7246.667,-6.727,0.000,0.000
07/08/2023 01:00:00,-2.0,24.867,0.4,7250.0,-6.700,0.000,0.000
07/08/2023 01:15:00,-2.667,24.233,1.4,7256.667,-6.753,0.000,0.000
07/08/2023 01:30:00,-1.667,24.333,0.733,7276.667,-6.767,0.000,0.000
07/08/2023 01:45:00,-1.667,24.333,1.0,7266.667,-6.730,0.000,0.000
07/08/2023 02:00:00,-2.333,23.9,1.333,7256.667,-6.737,0.000,0.000
07/08/2023 02:15:00,-3.0,23.867,0.467,7276.667,-6.783,0.000,0.000
07/08/2023 02:30:00,-2.667,24.0,0.0,7230.0,-6.603,0.000,0.000
07/08/2023 02:45:00,-2.667,23.3,0.533,7226.667,-6.630,0.000,0.000
07/08/2023 03:00:00,-2.667,23.067,0.467,7230.0,-6.633,0.000,0.000
07/08/2023 03:15:00,-2.333,22.833,0.567,7150.0,-6.473,0.000,0.000
07/08/2023 03:30:00,-2.667,22.7,0.167,7153.333,-6.493,0.000,0.000
07/08/2023 03:45:00,-3.0,22.533,0.0,7163.333,-6.510,0.000,0.000
07/08/2023 04:00:00,-3.0,22.433,0.0,7173.333,-6.533,0.000,0.000
07/08/2023 04:15:00,-2.667,22.5,0.2,7190.0,-6.573,0.000,0.000
07/08/2023 04:30:00,-2.333,22.7,0.0,7196.667,-6.583,0.000,0.000
07/08/2023 04:45:00,-2.333,22.467,0.3,7196.667,-6.580,0.000,0.000
07/08/2023 05:00:00,-2.333,22.4,0.0,7203.333,-6.600,0.000,0.000
07/08/2023 05:15:00,-2.333,22.3,0.233,7193.333,-6.587,0.000,0.000
07/08/2023 05:30:00,-2.0,22.333,0.0,7186.667,-6.577,0.000,0.000
07/08/2023 05:45:00,-2.0,22.0,0.0,7193.333,-6.627,0.000,0.000
07/08/2023 06:00:00,1.667,21.867,0.0,7203.333,-6.687,0.000,0.000
07/08/2023 06:15:00,13.0,22.2,0.0,7220.0,-6.670,0.000,0.000
07/08/2023 06:30:00,31.333,22.767,0.0,7226.667,80.980,39.867,40.233
07/08/2023 06:45:00,54.667,23.7,0.0,7213.333,144.590,77.200,77.867
07/08/2023 07:00:00,78.0,24.9,0.0,7226.667,231.200,120.933,117.667
07/08/2023 07:15:00,83.667,25.367,0.367,7203.333,249.340,130.567,127.000
07/08/2023 07:30:00,90.667,24.867,0.133,7193.333,291.973,150.267,145.933
07/08/2023 07:45:00,112.0,25.167,0.0,7196.667,404.390,207.033,199.467
07/08/2023 08:00:00,188.667,25.467,0.633,7193.333,608.937,317.500,301.467
07/08/2023 08:15:00,244.667,25.667,0.6,7176.667,774.360,399.700,381.400
07/08/2023 08:30:00,320.333,27.167,0.833,7170.0,1045.897,544.000,512.267
07/08/2023 08:45:00,341.333,27.033,1.6,7273.333,1141.223,589.167,566.967
07/08/2023 09:00:00,401.0,28.067,0.467,7246.667,1340.610,695.133,658.967
07/08/2023 09:15:00,410.0,29.167,0.9,7233.333,1352.920,714.967,654.300
07/08/2023 09:30:00,471.0,29.767,0.967,7213.333,1558.773,804.500,775.367
07/08/2023 09:45:00,535.0,30.233,0.833,7196.667,1792.157,917.800,903.800
07/08/2023 10:00:00,487.667,31.633,0.967,7200.0,1607.730,817.800,816.233
07/08/2023 10:15:00,661.0,31.633,0.267,7203.333,2070.157,1086.000,1027.967
07/08/2023 10:30:00,472.667,32.3,1.067,7176.667,1587.087,799.933,812.033
07/08/2023 10:45:00,580.0,31.867,0.833,7196.667,1963.947,982.033,1018.900
07/08/2023 11:00:00,456.333,32.6,0.233,7160.0,1438.020,761.167,703.900
07/08/2023 11:15:00,330.667,31.3,0.467,7190.0,1095.193,557.367,549.467
07/08/2023 11:30:00,564.667,32.767,0.3,7233.333,1912.017,983.233,967.867
07/08/2023 11:45:00,870.0,34.533,2.333,7260.0,2366.603,1285.367,1138.733
07/08/2023 12:00:00,684.333,33.267,0.9,7236.667,2362.967,1145.833,1268.833
07/08/2023 12:15:00,662.333,32.933,1.533,7236.667,2080.987,1010.500,1113.100
07/08/2023 12:30:00,570.0,34.167,1.067,7256.667,1835.400,964.767,908.133
07/08/2023 12:45:00,256.333,31.8,1.567,7183.333,848.173,434.967,425.833
07/08/2023 13:00:00,196.333,31.0,2.0,7160.0,677.400,348.367,342.333
07/08/2023 13:15:00,88.667,29.167,1.467,7193.333,313.687,161.000,160.133
07/08/2023 13:30:00,24.0,25.267,2.233,7200.0,65.880,38.767,38.000
07/08/2023 13:45:00,17.0,21.8,3.133,7286.667,-2.197,0.000,8.200
07/08/2023 14:00:00,17.0,20.933,1.567,7293.333,-7.323,0.000,0.000
07/08/2023 14:15:00,33.667,20.833,2.1,7276.667,70.873,37.467,38.600
07/08/2023 14:30:00,150.0,21.2,0.9,7290.0,526.320,263.067,268.400
07/08/2023 14:45:00,400.0,22.7,0.833,7220.0,1483.553,739.200,765.233
07/08/2023 15:00:00,249.333,23.233,0.8,7156.667,903.240,454.667,459.867
07/08/2023 15:15:00,127.667,22.733,0.0,7143.333,447.460,225.200,229.200
07/08/2023 15:30:00,171.0,22.767,0.467,7196.667,600.533,303.633,304.600
07/08/2023 15:45:00,222.0,24.767,0.633,7206.667,771.687,397.300,389.467
07/08/2023 16:00:00,101.0,24.4,1.833,7153.333,335.697,171.300,172.833
07/08/2023 16:15:00,103.667,24.033,2.033,7156.667,350.987,178.100,173.233
07/08/2023 16:30:00,157.0,24.367,1.533,7203.333,528.200,265.933,266.867
07/08/2023 16:45:00,279.667,25.267,1.133,7240.0,943.030,481.900,470.200
07/08/2023 17:00:00,415.333,26.967,1.233,7253.333,1378.227,695.367,697.000
07/08/2023 17:15:00,335.667,26.833,1.8,7246.667,1112.363,559.667,564.633
07/08/2023 17:30:00,305.333,26.367,1.933,7230.0,1005.877,506.967,511.633
07/08/2023 17:45:00,348.667,26.867,1.033,7233.333,1139.327,570.533,577.767
07/08/2023 18:00:00,444.667,28.233,0.733,7256.667,1368.803,699.733,686.200
07/08/2023 18:15:00,414.667,29.2,0.2,7256.667,1258.793,627.067,644.200
07/08/2023 18:30:00,267.667,29.3,0.667,7200.0,796.507,394.367,408.033
07/08/2023 18:45:00,167.667,28.167,0.0,7186.667,496.660,250.800,251.333
07/08/2023 19:00:00,153.667,28.667,0.0,7173.333,441.573,211.500,235.433
07/08/2023 19:15:00,164.333,28.067,1.033,7170.0,392.403,194.467,205.033
07/08/2023 19:30:00,90.667,27.5,1.067,7166.667,195.110,96.967,103.267
07/08/2023 19:45:00,42.667,26.867,0.5,7206.667,93.257,51.667,47.033
07/08/2023 20:00:00,12.333,25.867,0.133,7206.667,-2.550,0.000,6.800
07/08/2023 20:15:00,2.667,25.067,0.0,7236.667,-7.740,0.000,0.000
07/08/2023 20:30:00,-1.667,24.467,0.0,7216.667,-6.650,0.000,0.000
07/08/2023 20:45:00,-3.667,23.133,0.0,7226.667,-6.647,0.000,0.000
07/08/2023 21:00:00,-3.0,23.1,0.0,7230.0,-6.677,0.000,0.000
07/08/2023 21:15:00,-2.667,22.733,0.0,7256.667,-6.690,0.000,0.000
07/08/2023 21:30:00,-3.667,23.567,0.0,7266.667,-6.737,0.000,0.000
07/08/2023 21:45:00,-2.0,23.133,0.0,7273.333,-6.770,0.000,0.000
07/08/2023 22:00:00,-2.333,23.367,0.0,7226.667,-6.750,0.000,0.000
07/08/2023 22:15:00,-2.667,23.833,0.0,7243.333,-6.787,0.000,0.000
07/08/2023 22:30:00,-2.333,22.867,0.467,7246.667,-6.753,0.000,0.000
07/08/2023 22:45:00,-2.667,22.867,0.567,7113.333,-6.480,0.000,0.000
07/08/2023 23:00:00,-3.0,22.9,0.0,7130.0,-6.463,0.000,0.000
07/08/2023 23:15:00,-2.667,22.567,0.3,7183.333,-6.543,0.000,0.000
07/08/2023 23:30:00,-2.667,22.267,0.0,7206.667,-6.610,0.000,0.000
07/08/2023 23:45:00,-2.667,21.767,0.0,7230.0,-6.640,0.000,0.000
07/09/2023 00:00:00,-2.0,21.633,0.0,7243.333,-6.700,0.000,0.000
07/09/2023 00:15:00,-2.0,21.533,0.0,7250.0,-6.727,0.000,0.000
07/09/2023 00:30:00,-1.667,21.8,0.0,7230.0,-6.740,0.000,0.000
07/09/2023 00:45:00,-2.0,21.933,0.0,7253.333,-6.717,0.000,0.000
07/09/2023 01:00:00,-2.333,21.833,0.0,7256.667,-6.727,0.000,0.000
07/09/2023 01:15:00,-2.0,22.067,0.0,7240.0,-6.750,0.000,0.000
07/09/2023 01:30:00,-1.667,21.433,0.0,7233.333,-6.690,0.000,0.000
07/09/2023 01:45:00,-1.667,22.233,0.0,7240.0,-6.720,0.000,0.000
07/09/2023 02:00:00,-2.0,22.467,0.0,7253.333,-6.690,0.000,0.000
07/09/2023 02:15:00,-1.333,22.033,0.5,7223.333,-6.703,0.000,0.000
07/09/2023 02:30:00,-2.0,22.133,0.3,7246.667,-6.653,0.000,0.000
07/09/2023 02:45:00,-2.0,22.067,0.667,7240.0,-6.667,0.000,0.000
07/09/2023 03:00:00,-2.0,22.3,0.2,7213.333,-6.633,0.000,0.000
07/09/2023 03:15:00,-2.667,22.3,0.0,7223.333,-6.637,0.000,0.000
07/09/2023 03:30:00,-2.0,22.0,0.0,7230.0,-6.640,0.000,0.000
07/09/2023 03:45:00,-2.0,21.567,0.0,7233.333,-6.650,0.000,0.000
07/09/2023 04:00:00,-2.333,22.233,0.0,7243.333,-6.663,0.000,0.000
07/09/2023 04:15:00,-2.667,22.133,0.0,7240.0,-6.667,0.000,0.000
07/09/2023 04:30:00,-2.0,21.733,0.0,7246.667,-6.670,0.000,0.000
07/09/2023 04:45:00,-1.667,21.333,0.0,7236.667,-6.673,0.000,0.000
07/09/2023 05:00:00,-2.333,21.267,0.0,7243.333,-6.660,0.000,0.000
07/09/2023 05:15:00,-1.667,20.9,0.0,7240.0,-6.657,0.000,0.000
07/09/2023 05:30:00,-2.333,21.033,0.0,7230.0,-6.657,0.000,0.000
07/09/2023 05:45:00,-1.667,21.6,0.0,7243.333,-6.663,0.000,0.000
07/09/2023 06:00:00,-1.0,22.033,0.0,7243.333,-6.717,0.000,0.000
07/09/2023 06:15:00,3.0,21.467,0.0,7256.667,-6.720,0.000,0.000
07/09/2023 06:30:00,16.333,21.533,0.0,7256.667,6.613,7.867,10.667
07/09/2023 06:45:00,45.333,21.767,0.0,7236.667,119.973,57.633,56.733
07/09/2023 07:00:00,63.0,23.8,0.0,7203.333,170.190,85.367,100.967
07/09/2023 07:15:00,39.667,24.333,0.0,7180.0,105.890,58.233,58.567
07/09/2023 07:30:00,82.0,23.5,0.0,7216.667,262.117,132.667,129.800
07/09/2023 07:45:00,142.0,24.833,0.3,7240.0,506.503,260.233,250.033
07/09/2023 08:00:00,174.0,24.9,0.533,7213.333,613.260,302.967,317.733
07/09/2023 08:15:00,241.667,25.5,0.933,7220.0,920.027,468.833,467.900
07/09/2023 08:30:00,174.333,24.733,1.367,7186.667,600.387,304.233,301.400
07/09/2023 08:45:00,201.333,25.167,1.133,7176.667,689.560,371.333,331.700
07/09/2023 09:00:00,369.0,26.533,1.033,7210.0,1437.670,699.367,752.867
07/09/2023 09:15:00,364.0,27.467,1.267,7160.0,1144.260,612.033,544.967
07/09/2023 09:30:00,301.667,27.7,1.433,7160.0,1124.170,531.633,606.133
07/09/2023 09:45:00,372.333,27.433,1.567,7160.0,1239.213,615.067,631.033
07/09/2023 10:00:00,330.667,27.667,1.367,7160.0,1092.313,563.000,542.900
07/09/2023 10:15:00,461.667,27.833,1.667,7186.667,1693.737,785.700,921.733
07/09/2023 10:30:00,654.667,29.467,1.967,7170.0,1877.257,1037.467,875.767
07/09/2023 10:45:00,389.0,28.0,1.767,7176.667,1248.337,629.600,631.800
07/09/2023 11:00:00,666.333,29.633,2.333,7206.667,1960.347,1022.700,969.267
07/09/2023 11:15:00,884.667,30.167,2.167,7220.0,2454.680,1298.600,1211.367
07/09/2023 11:30:00,397.0,28.633,2.8,7166.667,1307.823,678.633,650.100
07/09/2023 11:45:00,85.0,26.467,2.733,7176.667,288.397,143.167,148.167
07/09/2023 12:00:00,51.333,26.033,1.867,7166.667,164.933,81.467,85.267
07/09/2023 12:15:00,10.667,25.7,2.733,7163.333,7.357,7.200,7.367
07/09/2023 12:30:00,6.0,20.667,4.4,7183.333,-7.647,0.000,0.000
07/09/2023 12:45:00,6.667,20.633,2.467,7213.333,-6.683,0.000,0.000
07/09/2023 13:00:00,7.0,20.733,2.667,7236.667,-6.730,0.000,0.000
07/09/2023 13:15:00,7.667,20.767,2.7,7253.333,-6.730,0.000,0.000
07/09/2023 13:30:00,15.667,20.4,3.433,7250.0,-6.753,0.000,0.000
07/09/2023 13:45:00,31.0,20.233,1.733,7263.333,29.657,24.133,21.167
07/09/2023 14:00:00,63.0,20.267,1.033,7256.667,182.317,88.833,103.567
07/09/2023 14:15:00,153.0,20.733,0.867,7253.333,557.690,279.167,283.100
07/09/2023 14:30:00,361.0,21.333,0.8,7276.667,1309.013,656.400,663.533
07/09/2023 14:45:00,989.667,23.567,1.4,7260.0,2800.653,1442.400,1423.600
07/09/2023 15:00:00,818.333,24.4,2.333,7253.333,2701.883,1263.300,1505.667
07/09/2023 15:15:00,480.667,24.533,2.067,7183.333,1533.050,736.900,816.367
07/09/2023 15:30:00,853.667,25.6,0.233,7226.667,2478.473,1329.100,1205.200
07/09/2023 15:45:00,948.667,26.2,0.4,7266.667,2857.330,1461.167,1468.600
07/09/2023 16:00:00,439.333,25.933,1.6,7216.667,1563.903,658.367,947.600
07/09/2023 16:15:00,784.333,26.5,2.167,7246.667,2243.087,1231.267,1052.167
07/09/2023 16:30:00,772.333,26.933,1.333,7226.667,2169.277,1164.500,1054.800
07/09/2023 16:45:00,581.333,26.467,0.867,7216.667,1782.113,747.167,1073.300
07/09/2023 17:00:00,625.667,27.467,1.0,7226.667,1945.770,981.867,999.633
07/09/2023 17:15:00,574.333,27.767,0.933,7190.0,1766.213,885.767,914.133
07/09/2023 17:30:00,510.333,28.2,1.0,7200.0,1547.500,768.967,787.500
07/09/2023 17:45:00,463.0,27.533,0.467,7176.667,1382.173,687.667,713.833
07/09/2023 18:00:00,409.0,28.133,1.433,7173.333,1184.047,589.467,606.933
07/09/2023 18:15:00,179.667,27.8,1.267,7200.0,589.077,291.400,305.300
07/09/2023 18:30:00,238.333,28.367,0.9,7236.667,647.617,322.467,335.767
07/09/2023 18:45:00,237.0,28.8,0.7,7200.0,576.950,278.933,308.333
07/09/2023 19:00:00,98.0,27.633,1.2,7193.333,244.297,121.700,128.933
07/09/2023 19:15:00,109.667,27.033,0.533,7213.333,241.897,123.500,131.267
07/09/2023 19:30:00,47.333,26.367,0.267,7223.333,120.413,65.933,57.367
07/09/2023 19:45:00,31.0,25.567,0.0,7230.0,67.873,38.200,40.067
07/09/2023 20:00:00,21.333,24.4,0.0,7246.667,43.727,29.900,19.567
07/09/2023 20:15:00,8.0,24.433,0.0,7253.333,-9.327,0.000,0.000
07/09/2023 20:30:00,-0.667,24.3,0.0,7263.333,-6.790,0.000,0.000
07/09/2023 20:45:00,-2.0,23.033,0.0,7270.0,-6.783,0.000,0.000
07/09/2023 21:00:00,-2.0,22.767,0.0,7276.667,-6.803,0.000,0.000
07/09/2023 21:15:00,-1.0,23.0,0.0,7280.0,-6.783,0.000,0.000
07/09/2023 21:30:00,-1.333,24.1,0.0,7270.0,-6.823,0.000,0.000
07/09/2023 21:45:00,-2.0,23.833,0.0,7256.667,-6.830,0.000,0.000
07/09/2023 22:00:00,-2.333,23.667,0.0,7270.0,-6.807,0.000,0.000
07/09/2023 22:15:00,-2.667,23.533,0.333,7253.333,-6.780,0.000,0.000
07/09/2023 22:30:00,-2.667,23.533,0.133,7250.0,-6.637,0.000,0.000
07/09/2023 22:45:00,-3.667,22.8,0.0,7216.667,-6.537,0.000,0.000
07/09/2023 23:00:00,-3.0,22.333,0.533,7200.0,-6.547,0.000,0.000
07/09/2023 23:15:00,-2.667,21.5,0.3,7240.0,-6.607,0.000,0.000
07/09/2023 23:30:00,-3.0,21.833,0.0,7263.333,-6.663,0.000,0.000
07/09/2023 23:45:00,-3.333,22.033,0.0,7266.667,-6.713,0.000,0.000
07/10/2023 00:00:00,-3.0,21.8,0.167,7246.667,-6.700,0.000,0.000
07/10/2023 00:15:00,-3.0,21.933,0.0,7260.0,-6.767,0.000,0.000
07/10/2023 00:30:00,-2.667,22.033,0.0,7253.333,-6.770,0.000,0.000
07/10/2023 00:45:00,-3.0,21.767,0.0,7236.667,-6.747,0.000,0.000
07/10/2023 01:00:00,-2.0,21.8,0.0,7250.0,-6.730,0.000,0.000
07/10/2023 01:15:00,-3.0,21.433,0.0,7233.333,-6.687,0.000,0.000
07/10/2023 01:30:00,-1.333,21.367,0.2,7226.667,-6.713,0.000,0.000
07/10/2023 01:45:00,-2.0,21.7,0.833,7230.0,-6.690,0.000,0.000
07/10/2023 02:00:00,-2.0,21.567,0.0,7240.0,-6.693,0.000,0.000
07/10/2023 02:15:00,-2.333,21.5,0.0,7236.667,-6.710,0.000,0.000
07/10/2023 02:30:00,-2.0,21.233,0.0,7250.0,-6.687,0.000,0.000
07/10/2023 02:45:00,-2.0,21.267,0.167,7250.0,-6.697,0.000,0.000
07/10/2023 03:00:00,-2.0,21.4,0.0,7260.0,-6.710,0.000,0.000
07/10/2023 03:15:00,-2.0,21.333,0.467,7263.333,-6.727,0.000,0.000
07/10/2023 03:30:00,-2.0,21.433,0.533,7260.0,-6.683,0.000,0.000
07/10/2023 03:45:00,-2.667,21.267,0.2,7220.0,-6.653,0.000,0.000
07/10/2023 04:00:00,-3.0,21.067,0.0,7226.667,-6.660,0.000,0.000
07/10/2023 04:15:00,-2.333,21.033,0.367,7230.0,-6.637,0.000,0.000
07/10/2023 04:30:00,-2.0,20.867,0.3,7220.0,-6.637,0.000,0.000
07/10/2023 04:45:00,-2.0,20.7,0.0,7223.333,-6.617,0.000,0.000
07/10/2023 05:00:00,-2.0,20.7,0.0,7200.0,-6.590,0.000,0.000
07/10/2023 05:15:00,-2.0,20.733,0.0,7186.667,-6.553,0.000,0.000
07/10/2023 05:30:00,-1.667,20.767,0.367,7163.333,-6.507,0.000,0.000
07/10/2023 05:45:00,-1.667,20.733,0.767,7143.333,-6.477,0.000,0.000
07/10/2023 06:00:00,-0.667,20.7,0.2,7130.0,-6.453,0.000,0.000
07/10/2023 06:15:00,1.333,20.667,0.0,7133.333,-6.460,0.000,0.000
07/10/2023 06:30:00,6.667,20.7,0.0,7136.667,-6.457,0.000,0.000
07/10/2023 06:45:00,17.0,20.767,0.0,7130.0,10.237,8.700,10.033
07/10/2023 07:00:00,35.333,20.867,0.0,7226.667,73.923,22.267,51.033
07/10/2023 07:15:00,48.0,21.067,0.4,7266.667,92.603,36.633,73.200
07/10/2023 07:30:00,44.333,21.133,0.0,7176.667,110.530,55.500,71.733
07/10/2023 07:45:00,56.0,21.833,0.0,7180.0,182.767,95.267,95.400
07/10/2023 08:00:00,58.0,22.233,0.0,7206.667,194.307,100.133,101.100
07/10/2023 08:15:00,62.0,21.833,0.0,7186.667,172.940,83.433,103.233
07/10/2023 08:30:00,115.0,22.333,0.0,7213.333,408.643,208.100,206.933
07/10/2023 08:45:00,136.0,22.733,0.167,7203.333,483.610,245.433,247.167
07/10/2023 09:00:00,126.333,22.767,0.0,7206.667,455.463,230.633,230.467
07/10/2023 09:15:00,145.0,23.567,0.0,7200.0,519.453,266.100,267.067
07/10/2023 09:30:00,143.667,23.567,0.4,7190.0,521.717,262.333,266.167
07/10/2023 09:45:00,166.0,23.9,0.633,7200.0,602.797,305.633,302.000
07/10/2023 10:00:00,125.667,23.267,0.4,7176.667,458.343,231.367,233.167
07/10/2023 10:15:00,137.0,22.633,0.2,7173.333,512.930,258.700,262.800
07/10/2023 10:30:00,172.333,23.2,0.0,7180.0,646.300,326.867,326.767
07/10/2023 10:45:00,238.333,23.3,0.733,7196.667,857.637,437.300,434.600
07/10/2023 11:00:00,316.0,24.167,1.433,7240.0,1122.213,566.367,565.233
07/10/2023 11:15:00,418.0,24.867,0.967,7256.667,1464.000,744.933,736.800
07/10/2023 11:30:00,390.333,25.233,0.833,7230.0,1360.207,684.267,688.000
07/10/2023 11:45:00,357.333,25.167,0.967,7210.0,1277.583,644.100,646.433
07/10/2023 12:00:00,343.333,25.167,1.0,7186.667,1249.037,627.367,629.500
07/10/2023 12:15:00,433.667,25.567,0.333,7203.333,1535.783,766.200,780.467
07/10/2023 12:30:00,482.667,26.1,1.4,7196.667,1708.943,854.300,882.833
07/10/2023 12:45:00,606.333,25.933,0.7,7206.667,1865.880,948.733,950.133
07/10/2023 13:00:00,1116.333,27.233,1.667,7293.333,2937.770,1501.900,1503.367
07/10/2023 13:15:00,994.0,27.7,3.133,7283.333,2831.350,1415.900,1495.767
07/10/2023 13:30:00,849.667,28.467,0.633,7230.0,2397.390,1224.333,1251.200
07/10/2023 13:45:00,566.667,27.9,1.467,7163.333,1889.793,953.867,969.233
07/10/2023 14:00:00,984.667,31.267,1.033,7220.0,2780.163,1382.167,1472.533
07/10/2023 14:15:00,727.0,30.1,0.8,7230.0,2223.663,1117.500,1145.400
07/10/2023 14:30:00,663.667,30.467,0.933,7226.667,2087.777,1058.933,1057.267
07/10/2023 14:45:00,398.333,30.267,0.567,7163.333,1381.483,685.000,708.200
07/10/2023 15:00:00,579.333,28.7,0.533,7226.667,1778.157,902.467,904.733
07/10/2023 15:15:00,392.667,30.033,0.833,7220.0,1387.897,672.967,733.567
07/10/2023 15:30:00,806.0,31.0,0.4,7253.333,2244.720,1120.467,1178.100
07/10/2023 15:45:00,639.333,30.833,0.467,7236.667,1963.327,1014.867,954.700
07/10/2023 16:00:00,557.667,33.9,0.767,7186.667,1819.703,869.467,989.733
07/10/2023 16:15:00,214.0,30.333,0.767,7146.667,673.793,338.700,346.433
07/10/2023 16:30:00,710.0,31.5,0.733,7286.667,2187.237,1126.100,1091.033
07/10/2023 16:45:00,688.0,31.567,1.133,7270.0,1999.393,1068.233,962.767
07/10/2023 17:00:00,381.333,30.133,1.3,7200.0,1233.587,660.600,584.900
07/10/2023 17:15:00,541.333,31.967,0.233,7243.333,1722.850,861.133,895.667
07/10/2023 17:30:00,657.333,32.5,0.267,7243.333,2018.377,1021.500,1037.900
07/10/2023 17:45:00,550.0,33.133,0.4,7206.667,1659.100,829.667,853.267
07/10/2023 18:00:00,481.0,31.967,0.767,7190.0,1418.863,710.300,727.367
07/10/2023 18:15:00,378.667,31.333,1.0,7206.667,1073.540,529.667,556.967
07/10/2023 18:30:00,284.667,31.233,0.0,7173.333,754.593,369.133,393.067
07/10/2023 18:45:00,225.333,31.533,0.233,7170.0,555.503,272.200,290.967
07/10/2023 19:00:00,168.667,32.567,0.0,7183.333,361.067,174.067,195.433
07/10/2023 19:15:00,116.667,32.933,0.0,7180.0,198.323,95.767,112.733
07/10/2023 19:30:00,74.333,32.0,0.0,7190.0,123.660,66.100,54.367
07/10/2023 19:45:00,36.333,31.767,0.0,7200.0,84.187,45.267,45.933
07/10/2023 20:00:00,15.0,29.533,0.0,7213.333,38.947,25.433,24.833
07/10/2023 20:15:00,6.667,25.7,0.0,7263.333,-9.867,0.000,0.000
07/10/2023 20:30:00,-0.333,23.833,0.0,7273.333,-7.290,0.000,0.000
07/10/2023 20:45:00,-3.667,23.133,0.0,7246.667,-6.787,0.000,0.000
07/10/2023 21:00:00,-4.333,22.433,0.0,7270.0,-6.813,0.000,0.000
07/10/2023 21:15:00,-4.0,22.1,0.0,7263.333,-6.843,0.000,0.000
07/10/2023 21:30:00,-3.667,21.733,0.0,7263.333,-6.787,0.000,0.000
07/10/2023 21:45:00,-3.333,21.5,0.0,7266.667,-6.753,0.000,0.000
07/10/2023 22:00:00,-3.667,21.0,0.0,7246.667,-6.750,0.000,0.000
07/10/2023 22:15:00,-3.0,21.0,0.0,7276.667,-6.817,0.000,0.000
07/10/2023 22:30:00,-2.667,20.933,0.0,7253.333,-6.783,0.000,0.000
07/10/2023 22:45:00,-3.0,20.8,0.0,7256.667,-6.767,0.000,0.000
07/10/2023 23:00:00,-3.0,20.6,0.0,7183.333,-6.743,0.000,0.000
07/10/2023 23:15:00,-2.667,20.633,0.0,7213.333,-6.713,0.000,0.000
07/10/2023 23:30:00,-2.667,20.1,0.0,7230.0,-6.763,0.000,0.000
07/10/2023 23:45:00,-2.667,20.133,0.0,7210.0,-6.657,0.000,0.000
07/11/2023 00:00:00,-3.0,19.9,0.0,7136.667,-6.560,0.000,0.000
07/11/2023 00:15:00,-2.667,19.833,0.0,7166.667,-6.600,0.000,0.000
07/11/2023 00:30:00,-3.0,19.767,0.0,7180.0,-6.650,0.000,0.000
07/11/2023 00:45:00,-3.0,19.767,0.0,7210.0,-6.687,0.000,0.000
07/11/2023 01:00:00,-3.0,19.567,0.0,7220.0,-6.727,0.000,0.000
07/11/2023 01:15:00,-2.667,20.0,0.0,7240.0,-6.690,0.000,0.000
07/11/2023 01:30:00,-3.333,19.467,0.0,7223.333,-6.580,0.000,0.000
07/11/2023 01:45:00,-3.0,19.333,0.0,7233.333,-6.637,0.000,0.000
07/11/2023 02:00:00,-2.0,20.233,0.0,7256.667,-6.670,0.000,0.000
07/11/2023 02:15:00,-2.667,20.433,0.3,7263.333,-6.673,0.000,0.000
07/11/2023 02:30:00,-3.0,20.0,0.0,7176.667,-6.613,0.000,0.000
07/11/2023 02:45:00,-3.0,19.9,0.0,7183.333,-6.643,0.000,0.000
07/11/2023 03:00:00,-3.333,19.733,0.0,7200.0,-6.663,0.000,0.000
07/11/2023 03:15:00,-4.0,19.533,0.0,7206.667,-6.677,0.000,0.000
07/11/2023 03:30:00,-4.0,19.1,0.0,7220.0,-6.707,0.000,0.000
07/11/2023 03:45:00,-3.333,18.833,0.0,7216.667,-6.717,0.000,0.000
07/11/2023 04:00:00,-3.333,18.7,0.0,7223.333,-6.670,0.000,0.000
