Timestamp,POA Irradiance,Ambient Temperature,Wind Speed,Meter Voltage,Meter Power,Inverter_1,Inverter_2
2023-08-01 00:00:00,-1.0,21.3,0.0,7450.0,-7.27,0.0,0.0
2023-08-01 00:15:00,-1.0,22.167,0.0,7466.667,-7.287,0.0,0.0
2023-08-01 00:30:00,-1.333,21.967,0.0,7476.667,-7.33,0.0,0.0
2023-08-01 00:45:00,-1.333,21.733,0.0,7453.333,-7.27,0.0,0.0
2023-08-01 01:00:00,-2.667,23.067,0.0,7473.333,-7.307,0.0,0.0
2023-08-01 01:15:00,-3.0,23.1,0.0,7483.333,-7.353,0.0,0.0
2023-08-01 01:30:00,-3.333,21.6,0.0,7463.333,-7.347,0.0,0.0
2023-08-01 01:45:00,-3.667,21.033,0.0,7473.333,-7.367,0.0,0.0
2023-08-01 02:00:00,-3.333,21.433,0.0,7436.667,-7.237,0.0,0.0
2023-08-01 02:15:00,-2.667,20.9,0.0,7410.0,-7.167,0.0,0.0
2023-08-01 02:30:00,-0.333,21.367,0.0,7393.333,-7.137,0.0,0.0
2023-08-01 02:45:00,-1.0,21.1,0.0,7386.667,-7.13,0.0,0.0
2023-08-01 03:00:00,-2.333,21.467,0.0,7420.0,-7.15,0.0,0.0
2023-08-01 03:15:00,-4.0,20.9,0.0,7426.667,-7.18,0.0,0.0
2023-08-01 03:30:00,-4.0,20.6,0.0,7436.667,-7.193,0.0,0.0
2023-08-01 03:45:00,-4.0,20.3,0.0,7436.667,-7.207,0.0,0.0
2023-08-01 04:00:00,-3.333,20.6,0.0,7443.333,-7.21,0.0,0.0
2023-08-01 04:15:00,-3.0,20.8,0.0,7436.667,-7.21,0.0,0.0
2023-08-01 04:30:00,-4.0,20.167,0.0,7433.333,-7.19,0.0,0.0
2023-08-01 04:45:00,-3.667,19.633,0.0,7423.333,-7.17,0.0,0.0
2023-08-01 05:00:00,-2.667,19.967,0.0,7413.333,-7.16,0.0,0.0
2023-08-01 05:15:00,-2.0,19.967,0.0,7420.0,-7.167,0.0,0.0
2023-08-01 05:30:00,-2.333,20.033,0.0,7406.667,-7.15,0.0,0.0
2023-08-01 05:45:00,-3.0,20.3,0.267,7403.333,-7.163,0.0,0.0
2023-08-01 06:00:00,-3.0,20.033,0.0,7386.667,-7.137,0.0,0.0
2023-08-01 06:15:00,-2.0,20.167,0.0,7390.0,-7.133,0.0,0.0
2023-08-01 06:30:00,0.333,20.167,0.0,7390.0,-7.16,0.0,0.0
2023-08-01 06:45:00,9.667,19.733,0.0,7386.667,-7.127,0.0,0.0
2023-08-01 07:00:00,33.0,20.167,0.0,7386.667,62.207,31.1,36.633
2023-08-01 07:15:00,64.0,21.167,0.0,7390.0,96.437,42.267,53.9
2023-08-01 07:30:00,126.333,22.9,0.0,7400.0,271.703,159.667,116.767
2023-08-01 07:45:00,168.0,24.033,0.333,7386.667,430.037,234.067,202.367
2023-08-01 08:00:00,215.667,24.633,0.2,7396.667,545.417,306.333,253.067
2023-08-01 08:15:00,165.333,24.367,0.767,7403.333,509.75,270.167,248.7
2023-08-01 08:30:00,206.0,24.533,1.333,7413.333,601.247,318.867,294.6
2023-08-01 08:45:00,362.333,25.533,1.233,7443.333,1141.023,585.367,569.4
2023-08-01 09:00:00,377.667,25.8,1.633,7440.0,1233.603,636.333,602.467
2023-08-01 09:15:00,499.333,27.133,1.1,7450.0,1555.07,801.7,767.867
2023-08-01 09:30:00,547.333,27.367,2.133,7443.333,1726.843,879.833,861.067
2023-08-01 09:45:00,608.667,27.733,1.0,7460.0,1932.517,989.367,971.933
2023-08-01 10:00:00,659.667,28.067,0.8,7446.667,2096.503,1067.467,1064.0
2023-08-01 10:15:00,714.333,28.467,1.0,7413.333,2273.063,1155.3,1159.8
2023-08-01 10:30:00,764.667,28.433,1.8,7403.333,2430.363,1234.833,1241.333
2023-08-01 10:45:00,807.333,28.867,1.967,7410.0,2562.71,1301.533,1310.233
2023-08-01 11:00:00,855.0,29.333,2.433,7443.333,2690.913,1366.233,1377.0
2023-08-01 11:15:00,883.667,29.767,1.0,7483.333,2764.253,1402.7,1415.7
2023-08-01 11:30:00,917.667,30.233,2.067,7496.667,2856.437,1443.667,1465.733
2023-08-01 11:45:00,946.0,30.9,0.967,7486.667,2924.45,1483.833,1496.333
2023-08-01 12:00:00,972.667,30.667,1.1,7490.0,2950.857,1503.133,1502.267
2023-08-01 12:15:00,1012.667,31.067,2.0,7483.333,2951.653,1503.9,1502.267
2023-08-01 12:30:00,1008.0,30.367,1.333,7470.0,2948.553,1504.467,1504.833
2023-08-01 12:45:00,1029.667,31.033,1.667,7466.667,2950.2,1504.4,1502.7
2023-08-01 13:00:00,1035.0,31.067,0.733,7456.667,2946.747,1504.3,1498.467
2023-08-01 13:15:00,1069.0,31.467,2.033,7443.333,2787.083,1495.633,1341.667
2023-08-01 13:30:00,902.667,30.767,1.0,7456.667,2273.403,1172.1,1130.733
2023-08-01 13:45:00,931.667,33.5,0.233,7470.0,2797.417,1345.867,1502.167
2023-08-01 14:00:00,841.667,32.4,0.933,7466.667,2568.923,1276.2,1331.9
2023-08-01 14:15:00,800.333,31.933,0.433,7456.667,2575.24,1192.967,1426.467
2023-08-01 14:30:00,1031.667,33.267,0.9,7463.333,2950.683,1503.9,1502.133
2023-08-01 14:45:00,969.667,32.2,1.6,7450.0,2758.95,1394.733,1416.8
2023-08-01 15:00:00,909.667,32.167,1.633,7466.667,2893.337,1449.433,1498.4
2023-08-01 15:15:00,875.333,32.133,2.3,7460.0,2808.36,1401.867,1459.133
2023-08-01 15:30:00,852.333,31.667,2.833,7466.667,2758.083,1375.533,1435.933
2023-08-01 15:45:00,812.0,31.6,2.6,7460.0,2568.47,1300.4,1315.333
2023-08-01 16:00:00,744.0,32.4,1.633,7450.0,2471.133,1226.3,1291.033
2023-08-01 16:15:00,690.333,32.233,1.4,7446.667,2314.02,1145.833,1209.4
2023-08-01 16:30:00,635.0,32.333,2.0,7436.667,2155.397,1062.033,1131.3
2023-08-01 16:45:00,584.667,32.167,2.667,7463.333,1984.473,968.233,1048.067
2023-08-01 17:00:00,535.0,32.4,1.733,7460.0,1847.807,900.833,969.2
2023-08-01 17:15:00,498.333,32.1,1.633,7446.667,1732.807,840.467,912.2
2023-08-01 17:30:00,234.667,30.5,1.633,7416.667,849.32,392.167,464.533
2023-08-01 17:45:00,367.667,31.133,1.967,7433.333,1305.157,623.267,691.4
2023-08-01 18:00:00,331.667,32.1,1.233,7453.333,1160.857,557.467,619.067
2023-08-01 18:15:00,181.333,31.1,1.233,7433.333,700.71,327.3,384.9
2023-08-01 18:30:00,171.333,30.167,1.233,7443.333,638.72,294.067,350.967
2023-08-01 18:45:00,157.667,30.667,1.367,7460.0,516.46,236.967,287.0
2023-08-01 19:00:00,115.0,30.433,0.733,7470.0,356.097,160.9,200.5
2023-08-01 19:15:00,74.667,29.2,1.433,7466.667,223.433,102.667,125.433
2023-08-01 19:30:00,46.0,28.533,0.233,7450.0,134.607,66.5,66.7
2023-08-01 19:45:00,26.0,27.7,0.0,7453.333,56.617,41.367,18.233
2023-08-01 20:00:00,13.0,26.467,0.0,7460.0,29.913,22.1,24.667
2023-08-01 20:15:00,1.0,24.767,0.0,7480.0,-7.91,0.0,0.0
2023-08-01 20:30:00,-5.333,23.6,0.0,7453.333,-7.363,0.0,0.0
2023-08-01 20:45:00,-7.0,23.367,0.0,7443.333,-7.35,0.0,0.0
2023-08-01 21:00:00,-5.667,22.9,0.0,7446.667,-7.367,0.0,0.0
2023-08-01 21:15:00,-3.333,22.7,0.0,7460.0,-7.363,0.0,0.0
2023-08-01 21:30:00,-2.333,22.567,0.0,7440.0,-7.277,0.0,0.0
2023-08-01 21:45:00,-1.667,23.767,0.0,7453.333,-7.317,0.0,0.0
2023-08-01 22:00:00,-2.0,23.5,0.0,7433.333,-7.273,0.0,0.0
2023-08-01 22:15:00,-3.0,23.6,0.467,7416.667,-7.25,0.0,0.0
2023-08-01 22:30:00,-3.667,23.733,0.5,7480.0,-7.37,0.0,0.0
2023-08-01 22:45:00,-3.333,23.6,0.467,7480.0,-7.383,0.0,0.0
2023-08-01 23:00:00,-1.333,23.667,0.733,7460.0,-7.353,0.0,0.0
2023-08-01 23:15:00,-1.0,23.7,0.967,7470.0,-7.36,0.0,0.0
2023-08-01 23:30:00,-2.333,23.767,0.667,7480.0,-7.37,0.0,0.0
2023-08-01 23:45:00,-3.667,23.633,0.667,7470.0,-7.36,0.0,0.0
2023-08-02 00:00:00,-4.0,23.333,1.133,7456.667,-7.35,0.0,0.0
2023-08-02 00:15:00,-4.0,23.1,0.7,7466.667,-7.34,0.0,0.0
2023-08-02 00:30:00,-4.0,22.833,0.533,7470.0,-7.343,0.0,0.0
2023-08-02 00:45:00,-4.0,22.433,0.633,7480.0,-7.307,0.0,0.0
2023-08-02 01:00:00,-3.667,22.3,0.133,7493.333,-7.357,0.0,0.0
2023-08-02 01:15:00,-3.667,22.133,0.0,7470.0,-7.34,0.0,0.0
2023-08-02 01:30:00,-4.0,21.7,0.0,7483.333,-7.33,0.0,0.0
2023-08-02 01:45:00,-3.333,21.867,0.0,7476.667,-7.323,0.0,0.0
2023-08-02 02:00:00,-3.0,21.9,0.0,7473.333,-7.313,0.0,0.0
2023-08-02 02:15:00,-2.667,21.833,0.0,7490.0,-7.357,0.0,0.0
2023-08-02 02:30:00,-1.0,21.8,0.233,7486.667,-7.34,0.0,0.0
2023-08-02 02:45:00,-1.333,22.033,0.367,7496.667,-7.37,0.0,0.0
2023-08-02 03:00:00,-3.333,21.8,0.0,7433.333,-7.267,0.0,0.0
2023-08-02 03:15:00,-3.667,21.7,0.2,7443.333,-7.303,0.0,0.0
2023-08-02 03:30:00,-4.0,21.5,0.733,7443.333,-7.287,0.0,0.0
2023-08-02 03:45:00,-4.0,21.467,0.233,7420.0,-7.227,0.0,0.0
2023-08-02 04:00:00,-3.0,21.767,0.0,7400.0,-7.123,0.0,0.0
2023-08-02 04:15:00,-1.0,21.467,0.0,7426.667,-7.167,0.0,0.0
2023-08-02 04:30:00,-2.0,21.433,0.133,7420.0,-7.153,0.0,0.0
2023-08-02 04:45:00,-2.0,21.6,0.0,7423.333,-7.173,0.0,0.0
2023-08-02 05:00:00,-3.0,21.333,0.7,7413.333,-7.127,0.0,0.0
2023-08-02 05:15:00,-3.0,21.433,0.0,7416.667,-7.137,0.0,0.0
2023-08-02 05:30:00,-2.0,21.167,0.6,7400.0,-7.09,0.0,0.0
2023-08-02 05:45:00,-1.333,21.033,0.0,7390.0,-7.11,0.0,0.0
2023-08-02 06:00:00,-3.0,21.267,0.3,7380.0,-7.093,0.0,0.0
2023-08-02 06:15:00,-3.667,20.533,0.0,7413.333,-7.14,0.0,0.0
2023-08-02 06:30:00,-1.0,20.0,0.367,7416.667,-7.15,0.0,0.0
2023-08-02 06:45:00,4.667,19.867,0.0,7400.0,-7.117,0.0,0.0
2023-08-02 07:00:00,9.0,20.2,0.0,7383.333,-7.1,0.0,0.0
2023-08-02 07:15:00,17.0,20.667,0.0,7390.0,2.71,0.0,10.933
2023-08-02 07:30:00,17.0,20.8,0.0,7383.333,13.64,0.0,20.133
2023-08-02 07:45:00,28.333,21.067,0.0,7406.667,64.6,27.833,38.633
2023-08-02 08:00:00,36.0,21.267,0.0,7393.333,78.383,43.833,41.8
2023-08-02 08:15:00,91.0,21.933,0.0,7373.333,267.89,113.6,146.933
2023-08-02 08:30:00,126.667,22.3,0.0,7383.333,422.653,209.533,214.667
2023-08-02 08:45:00,171.333,22.933,0.0,7376.667,595.873,291.4,307.367
2023-08-02 09:00:00,176.667,23.567,0.0,7380.0,620.973,310.433,320.0
2023-08-02 09:15:00,68.333,22.967,0.0,7423.333,236.463,116.967,126.567
2023-08-02 09:30:00,40.333,22.467,0.0,7476.667,114.047,44.833,67.867
2023-08-02 09:45:00,81.333,22.033,0.767,7450.0,302.393,150.2,160.9
2023-08-02 10:00:00,68.667,20.7,0.3,7386.667,245.773,124.433,129.267
2023-08-02 10:15:00,147.333,21.9,0.0,7370.0,521.937,259.367,267.333
2023-08-02 10:30:00,343.333,23.8,0.3,7423.333,1212.82,584.9,636.1
2023-08-02 10:45:00,787.667,27.433,0.3,7483.333,2317.94,1182.3,1162.233
2023-08-02 11:00:00,780.333,27.6,0.8,7460.0,2273.807,1181.133,1127.1
2023-08-02 11:15:00,449.333,27.433,0.4,7420.0,1517.097,744.5,780.633
2023-08-02 11:30:00,554.667,28.3,1.2,7423.333,2066.707,1034.633,1052.367
2023-08-02 11:45:00,451.0,27.667,1.167,7400.0,1576.78,794.233,794.867
2023-08-02 12:00:00,415.667,27.233,0.3,7393.333,1393.18,700.467,707.567
2023-08-02 12:15:00,417.333,27.567,0.367,7420.0,1425.993,708.3,728.267
2023-08-02 12:30:00,794.333,28.533,0.667,7446.667,2540.207,1329.067,1255.033
2023-08-02 12:45:00,997.0,30.767,1.0,7460.0,2904.087,1453.2,1502.9
2023-08-02 13:00:00,950.667,29.267,0.833,7436.667,2505.66,1287.833,1264.0
2023-08-02 13:15:00,714.333,29.833,1.033,7416.667,2143.597,1121.067,1055.6
2023-08-02 13:30:00,746.667,30.067,0.7,7416.667,2345.86,1187.367,1196.067
2023-08-02 13:45:00,551.333,29.233,0.367,7393.333,1928.62,955.367,995.5
2023-08-02 14:00:00,701.667,30.133,0.7,7423.333,2190.867,1009.4,1208.467
2023-08-02 14:15:00,644.667,29.267,1.067,7420.0,2151.58,1035.733,1137.367
2023-08-02 14:30:00,585.333,31.367,0.733,7416.667,1917.253,938.867,1006.467
2023-08-02 14:45:00,394.333,30.4,0.467,7406.667,1627.447,671.9,979.433
2023-08-02 15:00:00,328.667,29.7,0.3,7406.667,1293.79,663.0,652.2
2023-08-02 15:15:00,297.333,30.333,0.533,7396.667,1033.457,504.933,532.433
2023-08-02 15:30:00,601.333,31.7,0.2,7440.0,2054.84,1036.067,1044.667
2023-08-02 15:45:00,480.333,30.467,1.467,7436.667,1585.32,777.633,829.7
2023-08-02 16:00:00,626.0,31.233,0.133,7440.0,1882.73,1004.3,898.067
2023-08-02 16:15:00,694.667,32.333,0.633,7460.0,2075.24,1001.6,1100.067
2023-08-02 16:30:00,375.667,30.7,1.567,7443.333,1160.053,567.8,607.733
2023-08-02 16:45:00,266.0,30.733,0.0,7443.333,1012.897,445.467,573.9
2023-08-02 17:00:00,410.0,30.867,0.367,7470.0,1412.883,698.833,727.567
2023-08-02 17:15:00,305.0,29.667,0.267,7453.333,1067.647,524.667,557.4
2023-08-02 17:30:00,253.667,29.867,0.567,7460.0,884.727,436.567,454.967
2023-08-02 17:45:00,154.333,28.8,0.167,7450.0,536.337,267.067,279.233
2023-08-02 18:00:00,109.667,28.867,0.233,7473.333,385.14,192.533,200.4
2023-08-02 18:15:00,68.333,28.533,0.333,7453.333,230.357,112.067,124.733
2023-08-02 18:30:00,43.333,28.0,0.0,7460.0,132.397,66.9,73.867
2023-08-02 18:45:00,93.0,28.6,0.0,7483.333,328.34,163.9,170.4
2023-08-02 19:00:00,92.333,28.567,0.0,7456.667,319.7,159.667,167.733
2023-08-02 19:15:00,67.333,28.367,0.0,7456.667,218.343,106.8,105.433
2023-08-02 19:30:00,43.667,27.7,0.0,7456.667,143.99,75.4,77.167
2023-08-02 19:45:00,20.333,27.5,0.0,7466.667,58.36,24.867,34.6
2023-08-02 20:00:00,6.0,26.933,0.0,7460.0,-5.85,0.0,0.0
2023-08-02 20:15:00,-1.0,26.933,0.0,7476.667,-7.387,0.0,0.0
2023-08-02 20:30:00,-3.0,26.433,0.0,7466.667,-7.343,0.0,0.0
2023-08-02 20:45:00,-2.0,25.733,0.3,7470.0,-7.363,0.0,0.0
2023-08-02 21:00:00,-2.0,25.267,0.467,7486.667,-7.38,0.0,0.0
2023-08-02 21:15:00,-2.333,25.567,0.0,7486.667,-7.4,0.0,0.0
2023-08-02 21:30:00,-2.667,24.6,0.0,7466.667,-7.38,0.0,0.0
2023-08-02 21:45:00,-3.0,24.233,0.0,7470.0,-7.35,0.0,0.0
2023-08-02 22:00:00,-3.333,23.767,0.0,7473.333,-7.35,0.0,0.0
2023-08-02 22:15:00,-3.0,22.833,0.0,7466.667,-7.34,0.0,0.0
2023-08-02 22:30:00,-3.0,22.967,0.0,7480.0,-7.38,0.0,0.0
2023-08-02 22:45:00,-3.0,23.4,0.0,7463.333,-7.31,0.0,0.0
2023-08-02 23:00:00,-2.0,23.0,0.0,7463.333,-7.293,0.0,0.0
2023-08-02 23:15:00,-2.0,22.633,0.0,7476.667,-7.327,0.0,0.0
2023-08-02 23:30:00,-1.333,22.9,0.0,7476.667,-7.347,0.0,0.0
2023-08-02 23:45:00,-1.667,23.2,0.0,7436.667,-7.26,0.0,0.0
2023-08-03 00:00:00,-1.0,23.767,0.0,7433.333,-7.253,0.0,0.0
2023-08-03 00:15:00,-1.333,23.733,0.0,7450.0,-7.283,0.0,0.0
2023-08-03 00:30:00,-1.0,23.733,0.0,7443.333,-7.273,0.0,0.0
2023-08-03 00:45:00,-2.0,24.3,0.0,7463.333,-7.317,0.0,0.0
2023-08-03 01:00:00,-1.333,24.1,0.0,7463.333,-7.34,0.0,0.0
2023-08-03 01:15:00,-0.333,24.067,0.2,7483.333,-7.353,0.0,0.0
2023-08-03 01:30:00,-0.667,24.733,0.0,7483.333,-7.347,0.0,0.0
2023-08-03 01:45:00,-1.333,24.433,0.0,7483.333,-7.343,0.0,0.0
2023-08-03 02:00:00,-1.333,23.967,0.0,7496.667,-7.367,0.0,0.0
2023-08-03 02:15:00,-2.0,24.667,0.0,7496.667,-7.377,0.0,0.0
2023-08-03 02:30:00,-2.0,24.067,0.0,7450.0,-7.337,0.0,0.0
2023-08-03 02:45:00,-2.0,23.233,0.567,7426.667,-7.323,0.0,0.0
2023-08-03 03:00:00,-1.333,23.133,0.433,7420.0,-7.263,0.0,0.0
2023-08-03 03:15:00,-4.667,22.933,0.0,7423.333,-7.283,0.0,0.0
2023-08-03 03:30:00,-3.667,22.933,0.0,7416.667,-7.263,0.0,0.0
2023-08-03 03:45:00,-2.0,22.933,0.0,7400.0,-7.22,0.0,0.0
2023-08-03 04:00:00,-2.667,21.867,0.0,7403.333,-7.237,0.0,0.0
2023-08-03 04:15:00,-2.333,21.4,0.4,7403.333,-7.25,0.0,0.0
2023-08-03 04:30:00,-2.0,21.5,0.267,7400.0,-7.117,0.0,0.0
2023-08-03 04:45:00,-2.0,21.467,0.233,7396.667,-7.1,0.0,0.0
2023-08-03 05:00:00,-1.0,21.3,0.733,7393.333,-7.087,0.0,0.0
2023-08-03 05:15:00,-1.0,21.433,0.267,7406.667,-7.147,0.0,0.0
2023-08-03 05:30:00,-1.0,21.5,1.1,7403.333,-7.117,0.0,0.0
2023-08-03 05:45:00,-1.0,21.233,1.833,7390.0,-7.093,0.0,0.0
2023-08-03 06:00:00,0.0,21.2,1.067,7396.667,-7.15,0.0,0.0
2023-08-03 06:15:00,0.0,21.133,0.8,7400.0,-7.133,0.0,0.0
2023-08-03 06:30:00,0.0,20.8,2.5,7393.333,-7.107,0.0,0.0
2023-08-03 06:45:00,0.0,20.733,3.033,7386.667,-7.13,0.0,0.0
2023-08-03 07:00:00,1.333,20.567,1.8,7406.667,-7.147,0.0,0.0
2023-08-03 07:15:00,8.667,20.4,2.367,7380.0,-7.11,0.0,0.0
2023-08-03 07:30:00,9.0,20.367,1.3,7366.667,-7.103,0.0,0.0
2023-08-03 07:45:00,4.333,20.467,1.0,7396.667,-7.107,0.0,0.0
2023-08-03 08:00:00,6.333,20.467,1.7,7390.0,-7.103,0.0,0.0
2023-08-03 08:15:00,5.333,20.533,1.7,7380.0,-7.103,0.0,0.0
2023-08-03 08:30:00,8.0,20.533,1.133,7376.667,-7.09,0.0,0.0
2023-08-03 08:45:00,18.667,20.5,1.8,7383.333,7.217,14.3,2.567
2023-08-03 09:00:00,22.667,20.567,1.8,7383.333,33.133,13.533,25.9
2023-08-03 09:15:00,22.0,20.6,1.6,7386.667,48.893,27.267,32.767
2023-08-03 09:30:00,56.0,20.833,2.033,7446.667,165.477,82.433,97.367
2023-08-03 09:45:00,42.0,20.8,0.8,7463.333,94.683,64.167,36.233
2023-08-03 10:00:00,43.667,20.733,1.367,7460.0,116.213,60.967,69.767
2023-08-03 10:15:00,39.333,20.867,0.767,7450.0,109.883,51.9,51.8
2023-08-03 10:30:00,36.0,20.733,1.467,7446.667,100.563,50.933,54.433
2023-08-03 10:45:00,44.0,20.867,0.933,7450.0,95.843,59.333,53.867
2023-08-03 11:00:00,46.333,20.867,2.067,7453.333,123.193,62.133,44.033
2023-08-03 11:15:00,63.0,20.933,1.2,7460.0,197.513,96.267,105.1
2023-08-03 11:30:00,145.667,21.333,1.2,7486.667,533.25,263.367,271.9
2023-08-03 11:45:00,149.0,21.267,1.733,7456.667,534.723,263.067,274.733
2023-08-03 12:00:00,226.333,21.633,1.833,7480.0,828.983,410.5,421.6
2023-08-03 12:15:00,305.333,22.0,1.733,7466.667,1137.307,560.2,586.033
2023-08-03 12:30:00,215.0,22.133,0.967,7436.667,783.613,389.5,405.233
2023-08-03 12:45:00,87.333,21.933,0.467,7380.0,307.287,152.5,162.633
2023-08-03 13:00:00,69.0,22.033,1.067,7386.667,223.78,113.233,112.667
2023-08-03 13:15:00,86.0,22.033,0.8,7380.0,296.47,130.833,153.8
2023-08-03 13:30:00,122.0,22.433,0.733,7396.667,424.717,212.5,220.267
2023-08-03 13:45:00,166.667,23.167,1.0,7416.667,599.327,294.0,311.467
2023-08-03 14:00:00,105.333,22.833,1.133,7410.0,365.547,182.967,191.933
2023-08-03 14:15:00,97.333,22.9,0.967,7420.0,339.363,169.0,175.6
2023-08-03 14:30:00,114.333,23.2,1.133,7423.333,408.443,202.933,207.933
2023-08-03 14:45:00,134.333,23.433,0.967,7423.333,483.947,240.933,248.967
2023-08-03 15:00:00,76.333,23.267,0.633,7413.333,260.09,134.0,133.733
2023-08-03 15:15:00,89.333,23.2,0.4,7433.333,317.103,159.033,163.8
2023-08-03 15:30:00,108.667,22.7,1.0,7433.333,405.91,200.167,210.233
2023-08-03 15:45:00,82.333,22.333,2.433,7450.0,299.37,149.433,159.567
2023-08-03 16:00:00,85.0,22.2,0.733,7473.333,296.423,153.2,150.0
2023-08-03 16:15:00,57.0,22.1,0.467,7473.333,193.053,98.467,86.4
2023-08-03 16:30:00,71.667,22.1,1.667,7470.0,246.633,125.867,128.033
2023-08-03 16:45:00,68.0,22.1,1.733,7443.333,232.813,113.733,122.867
2023-08-03 17:00:00,64.667,22.067,1.567,7453.333,191.513,110.367,92.567
2023-08-03 17:15:00,97.667,22.233,1.633,7463.333,340.58,170.167,180.7
2023-08-03 17:30:00,83.333,22.2,1.533,7466.667,292.447,145.367,154.3
2023-08-03 17:45:00,72.0,22.233,3.3,7456.667,242.03,123.2,127.633
2023-08-03 18:00:00,71.0,22.333,1.633,7466.667,234.023,118.6,123.5
2023-08-03 18:15:00,45.0,22.367,1.367,7470.0,91.04,46.533,56.7
2023-08-03 18:30:00,41.667,22.3,1.567,7470.0,124.22,67.967,68.067
2023-08-03 18:45:00,36.333,22.433,1.6,7476.667,70.543,31.9,41.133
2023-08-03 19:00:00,35.667,22.267,1.833,7490.0,69.863,38.967,47.533
2023-08-03 19:15:00,25.333,22.2,1.633,7476.667,54.003,23.567,29.6
2023-08-03 19:30:00,9.333,22.333,1.767,7466.667,-8.38,0.0,0.0
2023-08-03 19:45:00,8.333,22.467,0.9,7466.667,-7.303,0.0,0.0
2023-08-03 20:00:00,5.333,22.133,0.867,7456.667,-7.287,0.0,0.0
2023-08-03 20:15:00,2.667,22.1,1.033,7450.0,-7.253,0.0,0.0
2023-08-03 20:30:00,0.333,22.133,1.2,7433.333,-7.21,0.0,0.0
2023-08-03 20:45:00,0.0,22.2,0.433,7423.333,-7.173,0.0,0.0
2023-08-03 21:00:00,0.0,22.433,0.967,7430.0,-7.187,0.0,0.0
2023-08-03 21:15:00,0.0,22.6,1.333,7433.333,-7.213,0.0,0.0
2023-08-03 21:30:00,0.0,22.6,0.367,7436.667,-7.227,0.0,0.0
2023-08-03 21:45:00,0.0,22.7,0.433,7440.0,-7.233,0.0,0.0
2023-08-03 22:00:00,0.0,22.767,0.9,7446.667,-7.26,0.0,0.0
2023-08-03 22:15:00,0.0,22.833,0.5,7456.667,-7.297,0.0,0.0
2023-08-03 22:30:00,0.0,22.733,1.167,7470.0,-7.31,0.0,0.0
2023-08-03 22:45:00,-1.0,22.6,1.567,7480.0,-7.363,0.0,0.0
2023-08-03 23:00:00,0.0,22.5,1.633,7450.0,-7.35,0.0,0.0
2023-08-03 23:15:00,-1.333,22.333,0.8,7453.333,-7.283,0.0,0.0
2023-08-03 23:30:00,-2.0,22.067,0.467,7446.667,-7.277,0.0,0.0
2023-08-03 23:45:00,-1.667,21.933,1.2,7463.333,-7.323,0.0,0.0
2023-08-04 00:00:00,-2.0,21.767,0.233,7470.0,-7.303,0.0,0.0
2023-08-04 00:15:00,-1.0,21.767,0.2,7473.333,-7.31,0.0,0.0
2023-08-04 00:30:00,-1.0,21.767,0.233,7493.333,-7.35,0.0,0.0
2023-08-04 00:45:00,-1.333,21.8,0.267,7486.667,-7.35,0.0,0.0
2023-08-04 01:00:00,0.0,21.9,0.0,7476.667,-7.323,0.0,0.0
2023-08-04 01:15:00,0.0,21.633,0.6,7463.333,-7.31,0.0,0.0
2023-08-04 01:30:00,0.0,21.667,0.567,7476.667,-7.297,0.0,0.0
2023-08-04 01:45:00,0.0,21.467,0.467,7483.333,-7.273,0.0,0.0
2023-08-04 02:00:00,0.0,21.867,0.0,7493.333,-7.29,0.0,0.0
2023-08-04 02:15:00,-1.0,21.6,0.0,7496.667,-7.293,0.0,0.0
2023-08-04 02:30:00,-1.0,21.6,0.0,7480.0,-7.287,0.0,0.0
2023-08-04 02:45:00,-1.0,21.4,0.233,7450.0,-7.24,0.0,0.0
2023-08-04 03:00:00,-0.667,21.4,0.267,7456.667,-7.263,0.0,0.0
2023-08-04 03:15:00,-1.0,21.767,0.267,7463.333,-7.283,0.0,0.0
2023-08-04 03:30:00,-1.0,21.4,0.0,7463.333,-7.273,0.0,0.0
2023-08-04 03:45:00,0.0,21.633,0.2,7453.333,-7.253,0.0,0.0
2023-08-04 04:00:00,0.0,21.4,0.833,7446.667,-7.237,0.0,0.0
2023-08-04 04:15:00,0.0,21.4,0.0,7456.667,-7.257,0.0,0.0
2023-08-04 04:30:00,-0.333,21.5,0.133,7446.667,-7.237,0.0,0.0
2023-08-04 04:45:00,-0.667,21.333,0.167,7443.333,-7.22,0.0,0.0
2023-08-04 05:00:00,0.0,21.367,0.0,7436.667,-7.23,0.0,0.0
2023-08-04 05:15:00,-0.667,21.467,0.0,7433.333,-7.21,0.0,0.0
2023-08-04 05:30:00,-1.0,21.433,0.0,7423.333,-7.193,0.0,0.0
2023-08-04 05:45:00,-1.0,21.733,0.0,7413.333,-7.14,0.0,0.0
2023-08-04 06:00:00,-1.0,21.633,0.0,7396.667,-7.12,0.0,0.0
2023-08-04 06:15:00,-1.0,21.333,0.0,7403.333,-7.123,0.0,0.0
2023-08-04 06:30:00,0.0,21.333,0.0,7426.667,-7.153,0.0,0.0
2023-08-04 06:45:00,3.0,21.367,0.0,7426.667,-7.167,0.0,0.0
2023-08-04 07:00:00,9.333,21.4,0.0,7413.333,-7.123,0.0,0.0
2023-08-04 07:15:00,27.333,21.733,0.0,7383.333,26.853,21.067,15.333
2023-08-04 07:30:00,61.333,22.333,0.0,7393.333,187.933,90.9,97.667
2023-08-04 07:45:00,89.0,22.667,0.0,7396.667,286.06,135.967,147.233
2023-08-04 08:00:00,110.0,22.867,0.7,7410.0,355.2,177.867,179.033
