Timestamp,POA Irradiance,Ambient Temperature,Wind Speed,Meter Voltage,Meter Power,Inverter_1,Inverter_2,Inverter_3,Inverter_4
2023-08-02 02:45:00,-1.5,59.38334,2.18,12.31156,-19.709,0.0,0.0,0.0,0.0
2023-08-02 03:00:00,-1.0,59.04,1.693333,12.31689,-19.738,0.0,0.0,0.0,0.0
2023-08-02 03:15:00,-1.0,58.84,0.8766667,12.31433,-19.73133,0.0,0.0,0.0,0.0
2023-08-02 03:30:00,-0.5,59.26333,1.24,12.32144,-19.762,0.0,0.0,0.0,0.0
2023-08-02 03:45:00,-0.5,57.42,2.003333,12.329,-19.81333,0.0,0.0,0.0,0.0
2023-08-02 04:00:00,-0.5,58.48,3.563333,12.31389,-19.73133,0.0,0.0,0.0,0.0
2023-08-02 04:15:00,0.0,60.71,3.94,12.30778,-19.69167,0.0,0.0,0.0,0.0
2023-08-02 04:30:00,-0.5,60.31667,4.62,12.31122,-19.71633,0.0,0.0,0.0,0.0
2023-08-02 04:45:00,-1.0,58.61,3.66,12.29822,-19.651,0.0,0.0,0.0,0.0
2023-08-02 05:00:00,-1.0,58.28333,3.966667,12.27422,-19.54333,0.0,0.0,0.0,0.0
2023-08-02 05:15:00,-1.0,57.93,0.84,12.26233,-19.46933,0.0,0.0,0.0,0.0
2023-08-02 05:30:00,-0.5,57.55,3.42,12.24367,-19.38133,0.0,0.0,0.0,0.0
2023-08-02 05:45:00,1.5,59.05667,3.43,12.24267,-19.58267,0.0,0.0,0.0,0.0
2023-08-02 06:00:00,5.0,57.44333,2.15,12.24389,4.624667,0.0,0.0,0.0,0.0
2023-08-02 06:15:00,15.0,55.93,1.523333,12.26444,106.1413,14.74333,13.20333,18.29333,19.92333
2023-08-02 06:30:00,58.0,55.95667,1.586667,12.24044,449.515,100.8767,107.29,132.3933,129.7867
2023-08-02 06:45:00,157.5,57.58,2.293333,12.24344,1274.281,308.2967,286.0033,348.7633,342.51
2023-08-02 07:00:00,264.5,58.68,3.096667,12.34645,2347.684,569.88,530.3,631.3066,624.3467
2023-08-02 07:15:00,385.5,59.44667,3.07,12.36911,3515.294,856.11,800.1367,937.3834,929.1633
2023-08-02 07:30:00,510.5,61.18,2.446667,12.31144,4691.276,1150.96,1083.057,1255.557,1235.833
2023-08-02 07:45:00,645.0,63.02667,2.196667,12.30489,5896.144,1450.47,1364.56,1564.44,1551.15
2023-08-02 08:00:00,757.0,64.95,1.843333,12.38111,7227.528,1796.393,1706.283,1875.55,1900.673
2023-08-02 08:15:00,810.0,66.9,1.806667,12.37467,8162.119,2049.803,2006.983,2054.163,2120.58
2023-08-02 08:30:00,846.5,68.47334,1.663333,12.37945,8521.846,2155.713,2116.05,2133.253,2192.747
2023-08-02 08:45:00,880.0,70.50333,1.406667,12.36922,8772.979,2223.563,2178.61,2198.103,2256.657
2023-08-02 09:00:00,905.5,72.07333,1.56,12.36122,8952.571,2273.493,2224.42,2242.507,2301.303
2023-08-02 09:15:00,925.0,73.36333,1.673333,12.34189,9094.237,2311.243,2259.7,2281.14,2336.99
2023-08-02 09:30:00,937.5,75.14667,1.886667,12.32133,9207.95,2335.08,2289.47,2313.467,2370.273
2023-08-02 09:45:00,948.0,74.66,2.783333,12.30889,9304.579,2360.47,2313.683,2340.203,2397.183
2023-08-02 10:00:00,959.0,74.97,2.843333,12.31833,9397.776,2393.783,2335.483,2362.01,2418.613
2023-08-02 10:15:00,964.0,76.38667,2.533333,12.34545,9406.769,2395.55,2345.827,2365.327,2415.567
2023-08-02 10:30:00,965.0,78.04,2.773333,12.31689,9382.201,2391.953,2335.54,2359.277,2415.22
2023-08-02 10:45:00,965.0,78.1,2.34,12.32611,9336.66,2373.9,2328.837,2354.263,2401.373
2023-08-02 11:00:00,958.5,79.80666,2.473333,12.309,9280.13,2369.12,2318.013,2336.39,2383.53
2023-08-02 11:15:00,954.0,80.55334,3.8,12.33467,9231.301,2368.31,2301.577,2314.997,2375.033
2023-08-02 11:30:00,950.5,80.64667,3.206667,12.322,9195.851,2353.143,2286.66,2310.783,2377.503
2023-08-02 11:45:00,949.5,82.29667,3.29,12.30322,9195.671,2360.31,2294.94,2312.577,2364.87
2023-08-02 12:00:00,948.5,82.87666,3.306667,12.27156,9131.072,2344.57,2280.12,2291.833,2351.76
2023-08-02 12:15:00,946.5,83.69666,4.03,12.31234,9083.045,2322.157,2267.39,2286.71,2345.71
2023-08-02 12:30:00,944.5,84.76,3.233333,12.30467,9056.248,2314.94,2263.927,2281.583,2337.817
2023-08-02 12:45:00,942.5,85.87666,4.006667,12.31389,9054.011,2314.693,2267.693,2280.217,2336.697
2023-08-02 13:00:00,942.0,86.24,4.39,12.27933,9034.532,2311.533,2259.213,2275.28,2336.007
2023-08-02 13:15:00,946.0,87.10667,5.37,12.29778,9055.434,2311.87,2263.027,2282.397,2347.61
2023-08-02 13:30:00,948.5,87.55334,5.116667,12.37822,9065.994,2312.253,2265.887,2289.753,2348.4
2023-08-02 13:45:00,950.0,88.45667,5.176667,12.38789,9049.033,2312.183,2267.533,2280.607,2338.72
2023-08-02 14:00:00,954.0,89.82333,5.886667,12.346,9103.78,2327.55,2284.627,2294.373,2352.487
2023-08-02 14:15:00,958.0,90.31,5.576667,12.31011,9109.86,2335.923,2286.0,2293.363,2353.117
2023-08-02 14:30:00,964.0,90.79667,5.64,12.37789,9134.182,2342.023,2289.957,2299.633,2360.7
2023-08-02 14:45:00,966.5,91.45667,5.293334,12.33611,9147.105,2336.617,2293.143,2308.713,2367.783
2023-08-02 15:00:00,969.0,91.86667,5.136667,12.33756,9149.49,2346.533,2295.083,2304.243,2361.303
2023-08-02 15:15:00,970.5,92.19334,5.516667,12.29856,9142.502,2345.683,2291.473,2302.747,2360.733
2023-08-02 15:30:00,968.5,92.08667,5.81,12.27978,9144.57,2341.467,2289.657,2303.957,2367.74
2023-08-02 15:45:00,968.5,91.85333,5.906667,12.31122,9195.017,2359.757,2305.68,2311.417,2375.22
2023-08-02 16:00:00,968.0,91.31,7.266667,12.30489,9305.321,2390.613,2336.403,2340.403,2398.14
2023-08-02 16:15:00,963.5,90.96333,7.583333,12.29133,9287.338,2386.087,2324.26,2337.04,2398.567
2023-08-02 16:30:00,950.5,91.74333,6.166667,12.31978,9098.152,2335.563,2270.203,2291.61,2352.707
2023-08-02 16:45:00,941.5,91.22667,6.673333,12.325,9060.328,2328.343,2262.07,2282.24,2338.573
2023-08-02 17:00:00,929.0,90.86667,7.853333,12.31533,9018.349,2327.663,2253.803,2269.63,2318.68
2023-08-02 17:15:00,914.0,90.37334,7.07,12.32578,8923.701,2315.673,2228.087,2238.063,2290.7
2023-08-02 17:30:00,890.5,90.04333,7.136667,12.33211,8722.897,2253.65,2165.387,2194.413,2253.547
2023-08-02 17:45:00,863.0,89.43,6.89,12.337,8505.483,2196.38,2105.873,2143.513,2199.44
2023-08-02 18:00:00,824.0,88.38,8.39,12.34678,8177.775,2110.037,2007.23,2062.627,2128.88
2023-08-02 18:15:00,778.5,87.87334,7.233333,12.37133,7611.102,1957.703,1835.417,1938.09,1999.443
2023-08-02 18:30:00,686.0,87.2,7.353333,12.273,6282.069,1653.38,1489.653,1587.897,1654.74
2023-08-02 18:45:00,564.0,86.48,7.44,12.30189,4748.741,1299.463,1089.77,1172.33,1232.197
2023-08-02 19:00:00,441.0,86.21667,6.313334,12.28067,3140.213,926.9933,711.6767,780.4233,800.79
2023-08-02 19:15:00,302.0,85.63,6.556667,12.25189,1980.746,612.75,434.7033,494.8933,500.83
2023-08-02 19:30:00,183.5,84.62334,6.79,12.25111,1163.561,363.3,243.73,287.3333,295.8633
2023-08-02 19:45:00,108.5,84.01667,5.786667,12.29,578.6833,184.7567,130.5667,153.28,149.74
2023-08-02 20:00:00,24.5,83.10333,3.516667,12.33456,197.38,54.19,55.14333,61.27333,50.07
2023-08-02 20:15:00,5.0,81.95,2.65,12.32722,25.80167,0.0,0.0,0.0,0.0
2023-08-02 20:30:00,-0.5,80.90667,2.663333,12.28811,-22.167,0.0,0.0,0.0,0.0
2023-08-02 20:45:00,-2.5,79.63667,1.953333,12.27622,-19.555,0.0,0.0,0.0,0.0
2023-08-02 21:00:00,-3.0,79.51334,1.353333,12.308,-19.73033,0.0,0.0,0.0,0.0
2023-08-02 21:15:00,-2.5,78.22334,3.203333,12.32989,-19.826,0.0,0.0,0.0,0.0
2023-08-02 21:30:00,-2.0,77.41333,2.716667,12.31478,-19.75667,0.0,0.0,0.0,0.0
2023-08-02 21:45:00,-1.5,76.97667,2.606667,12.33889,-19.889,0.0,0.0,0.0,0.0
2023-08-02 22:00:00,-2.0,76.17333,2.526667,12.26555,-19.48933,0.0,0.0,0.0,0.0
2023-08-02 22:15:00,-2.0,75.14,0.8966666,12.34311,-19.87433,0.0,0.0,0.0,0.0
2023-08-02 22:30:00,-2.0,74.53333,1.426667,12.30833,-19.68267,0.0,0.0,0.0,0.0
2023-08-02 22:45:00,-2.5,74.18667,0.3033333,12.34133,-19.87633,0.0,0.0,0.0,0.0
2023-08-02 23:00:00,-3.0,73.6,1.07,12.32544,-19.80033,0.0,0.0,0.0,0.0
2023-08-02 23:15:00,-1.5,73.00333,1.693333,12.316,-19.74,0.0,0.0,0.0,0.0
2023-08-02 23:30:00,-2.0,72.98,0.8133333,12.247,-19.36633,0.0,0.0,0.0,0.0
2023-08-02 23:45:00,-2.0,71.95333,1.436667,12.29089,-19.59467,0.0,0.0,0.0,0.0
2023-08-03 00:00:00,-1.5,71.15334,1.173333,12.28067,-19.56633,0.0,0.0,0.0,0.0
2023-08-03 00:15:00,-2.0,69.76,1.053333,12.30333,-19.69933,0.0,0.0,0.0,0.0
2023-08-03 00:30:00,-2.0,68.71333,1.24,12.33344,-19.85367,0.0,0.0,0.0,0.0
2023-08-03 00:45:00,-2.0,67.77666,1.233333,12.35511,-19.95633,0.0,0.0,0.0,0.0
2023-08-03 01:00:00,-1.5,67.64667,1.256667,12.29644,-19.64967,0.0,0.0,0.0,0.0
2023-08-03 01:15:00,-1.5,67.87,1.1,12.30444,-19.695,0.0,0.0,0.0,0.0
2023-08-03 01:30:00,-1.5,67.40334,1.446667,12.32433,-19.806,0.0,0.0,0.0,0.0
2023-08-03 01:45:00,-1.0,67.62666,1.966667,12.34433,-19.90367,0.0,0.0,0.0,0.0
2023-08-03 02:00:00,-1.5,67.01667,2.056667,12.31656,-19.754,0.0,0.0,0.0,0.0
2023-08-03 02:15:00,-2.0,66.57667,1.796667,12.31578,-19.75433,0.0,0.0,0.0,0.0
2023-08-03 02:30:00,-2.0,63.71333,2.313333,12.28778,-19.61033,0.0,0.0,0.0,0.0
2023-08-03 02:45:00,-2.0,60.99667,2.596667,12.26711,-19.49033,0.0,0.0,0.0,0.0
2023-08-03 03:00:00,-1.0,61.02,2.823333,12.24844,-19.40967,0.0,0.0,0.0,0.0
2023-08-03 03:15:00,-1.5,58.39,2.243333,12.26422,-19.47967,0.0,0.0,0.0,0.0
2023-08-03 03:30:00,-1.0,58.16667,3.243333,12.27766,-19.551,0.0,0.0,0.0,0.0
2023-08-03 03:45:00,-0.5,59.82,3.426667,12.28111,-19.57667,0.0,0.0,0.0,0.0
2023-08-03 04:00:00,-1.0,59.57,2.886667,12.27378,-19.52967,0.0,0.0,0.0,0.0
2023-08-03 04:15:00,-1.0,56.66,2.3,12.27489,-19.55033,0.0,0.0,0.0,0.0
2023-08-03 04:30:00,-1.0,55.91667,1.753333,12.27011,-19.53,0.0,0.0,0.0,0.0
2023-08-03 04:45:00,-1.0,56.72333,1.653333,12.26367,-19.49233,0.0,0.0,0.0,0.0
2023-08-03 05:00:00,-0.5,57.73,1.6,12.24211,-19.39333,0.0,0.0,0.0,0.0
2023-08-03 05:15:00,-0.5,56.03,1.673333,12.22822,-19.31867,0.0,0.0,0.0,0.0
2023-08-03 05:30:00,-0.5,55.17,2.603333,12.21378,-19.25533,0.0,0.0,0.0,0.0
2023-08-03 05:45:00,0.0,55.09,2.69,12.28478,-19.583,0.0,0.0,0.0,0.0
2023-08-03 06:00:00,3.5,55.08333,3.293333,12.30822,-17.513,0.0,0.0,0.0,0.0
2023-08-03 06:15:00,9.5,55.26333,3.623333,12.24744,49.32533,0.0,0.0,0.0,0.0
2023-08-03 06:30:00,32.0,55.8,4.126667,12.23122,247.6917,62.99667,59.87667,68.40334,68.02666
2023-08-03 06:45:00,105.0,56.28,4.0,12.22778,887.4333,214.15,197.8667,233.0367,223.9333
2023-08-03 07:00:00,224.0,56.97667,3.886667,12.33311,1990.442,476.53,464.19,544.1833,520.5067
2023-08-03 07:15:00,343.5,58.45,3.036667,12.36433,3129.714,799.3233,737.7867,836.4966,826.49
2023-08-03 07:30:00,468.0,59.83333,3.453333,12.34822,4322.705,1087.817,980.3433,1158.787,1142.513
2023-08-03 07:45:00,617.0,62.06667,1.763333,12.37611,5686.904,1394.343,1294.853,1464.703,1488.137
2023-08-03 08:00:00,710.5,64.72667,1.71,12.37744,6859.081,1697.557,1623.253,1793.96,1800.663
2023-08-03 08:15:00,769.0,65.66,1.683333,12.311,7825.608,1989.913,1921.707,1966.37,2029.483
2023-08-03 08:30:00,822.0,66.84,1.603333,12.285,8305.357,2100.28,2061.287,2078.047,2139.97
2023-08-03 08:45:00,843.5,68.15667,1.626667,12.346,8467.361,2150.97,2096.927,2116.793,2180.85
2023-08-03 09:00:00,866.5,69.96333,1.773333,12.37433,8683.856,2213.113,2153.337,2169.273,2230.43
2023-08-03 09:15:00,880.5,70.54333,2.413333,12.382,8811.347,2249.4,2189.887,2205.09,2257.857
2023-08-03 09:30:00,906.0,70.92,2.926667,12.369,9049.489,2309.56,2257.187,2268.027,2316.647
2023-08-03 09:45:00,908.5,71.76334,2.93,12.35245,9037.976,2308.23,2253.54,2265.84,2318.967
2023-08-03 10:00:00,925.5,73.63,2.443333,12.32944,9170.364,2341.897,2281.24,2301.643,2353.683
2023-08-03 10:15:00,927.5,74.35667,2.826667,12.306,9144.74,2332.613,2278.67,2296.41,2347.74
2023-08-03 10:30:00,932.0,75.5,2.403333,12.33422,9159.067,2334.11,2283.62,2300.92,2351.893
2023-08-03 10:45:00,932.0,75.95667,2.9,12.33511,9158.439,2333.583,2281.39,2303.293,2355.7
2023-08-03 11:00:00,910.0,76.27333,2.71,12.31944,8928.775,2277.277,2225.067,2243.76,2298.967
2023-08-03 11:15:00,894.5,77.93667,3.6,12.31645,8814.756,2245.877,2199.96,2220.067,2268.023
2023-08-03 11:30:00,892.0,78.3,3.773333,12.29733,8760.577,2233.503,2180.117,2201.877,2265.0
2023-08-03 11:45:00,904.5,78.78,3.896667,12.29344,8833.688,2257.867,2202.95,2216.717,2280.67
2023-08-03 12:00:00,903.0,79.87,3.153333,12.35733,8821.656,2258.207,2201.67,2220.363,2268.617
2023-08-03 12:15:00,907.5,81.77,3.033333,12.38989,8820.154,2260.49,2201.773,2214.883,2269.773
2023-08-03 12:30:00,909.0,81.79333,3.566667,12.36889,8811.931,2246.987,2200.853,2221.95,2271.833
2023-08-03 12:45:00,907.5,82.90334,4.3,12.32578,8808.491,2242.363,2199.523,2224.77,2277.003
2023-08-03 13:00:00,902.0,82.68667,3.723333,12.334,8733.099,2224.473,2183.633,2199.4,2259.25
2023-08-03 13:15:00,901.5,83.62,4.106667,12.31355,8720.698,2224.627,2176.79,2195.837,2259.38
2023-08-03 13:30:00,898.5,84.56,5.403333,12.293,8703.435,2215.613,2173.65,2194.49,2260.61
2023-08-03 13:45:00,899.5,85.6,4.946667,12.32411,8699.421,2211.24,2173.587,2198.657,2257.833
2023-08-03 14:00:00,894.0,86.53667,5.046667,12.30689,8457.646,2190.143,2104.12,2131.4,2165.913
2023-08-03 14:15:00,909.5,87.09333,3.61,12.27889,8767.226,2247.557,2207.927,2218.723,2253.303
2023-08-03 14:30:00,821.0,88.24,4.593333,12.30478,7867.94,2016.647,1961.94,1923.863,2017.83
