Timestamp,POA Irradiance,Meter Power,Inverter_1,Inverter_2,Inverter_3,Inverter_4,Inverter_5,Inverter_6,Avg_Top_20%,Expected Sum
2022-09-01 00:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2022-09-01 01:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2022-09-01 02:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2022-09-01 03:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2022-09-01 04:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2022-09-01 05:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2022-09-01 06:00:00,0.615956,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2022-09-01 07:00:00,50.68774,,37.15787,30.74517,39.39732,36.07832,34.00273,32.31956,38.277595000000005,209.70097
2022-09-01 08:00:00,221.6575,,193.1802,177.6081,175.5305,161.0955,164.7818,165.639,185.39415000000002,1037.8351
2022-09-01 09:00:00,454.7672,,416.8045,407.2033,379.2889,359.8857,352.8457,390.9095,412.00390000000004,2306.9376
2022-09-01 10:00:00,692.6301,,602.0948,595.1822,563.4039,541.1167,515.5145,587.4102,598.6385,3404.7223000000004
2022-09-01 11:00:00,862.9854,,728.3521,722.0902,680.503,675.9924,637.6118,721.0386,725.22115,4165.5881
2022-09-01 12:00:00,918.6746,,750.8206,744.8356,719.4305,715.8124,664.3273,742.5459,747.8281,4337.7723
2022-09-01 13:00:00,891.3837,,719.2849,719.8384,683.1335,682.4371,635.5468,723.1158,721.4771000000001,4163.3565
2022-09-01 14:00:00,1007.501,,779.687,780.3099,755.9044,759.3146,699.6017,785.0212,782.6655499999999,4559.8388
2022-09-01 15:00:00,851.8946,,659.0789,664.791,642.8882,641.6734,584.9562,667.0751,665.9330500000001,3860.4628000000002
2022-09-01 16:00:00,728.4438,,555.2614,565.8298,539.6489,546.3856,489.7271,561.8328,563.8313,3258.6856000000002
2022-09-01 17:00:00,359.0292,,280.6971,285.1855,272.2111,274.8717,246.2148,281.6153,283.4004,1640.7954999999997
2022-09-01 18:00:00,189.0968,,142.4,139.8789,140.7259,140.0066,129.2901,146.9144,144.6572,839.2159
2022-09-01 19:00:00,28.41068,,25.18186,21.58529,24.20646,22.41272,20.90418,23.15721,,137.44772
2022-09-01 20:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
