Timestamp,POA Irradiance,Meter Power,Inverter_1,Inverter_2,Inverter_3,Inverter_4,Inverter_5,Avg_Top_20%,Expected Sum
2023-07-01 00:00:00,0.0,-13.42521,0.0,0.0,0.0,0.0,0.0,,0.0
2023-07-01 01:00:00,0.0,-13.55508,0.0,0.0,0.0,0.0,0.0,,0.0
2023-07-01 02:00:00,0.0,-13.49615,0.0,0.0,0.0,0.0,0.0,,0.0
2023-07-01 03:00:00,0.0,-13.49793,0.0,0.0,0.0,0.0,0.0,,0.0
2023-07-01 04:00:00,0.0,-13.52211,0.0,0.0,0.0,0.0,0.0,,0.0
2023-07-01 05:00:00,0.0,-18.83078,0.0,-0.05555555,0.0,0.0,0.0,,-0.05555555
2023-07-01 06:00:00,25.24342,124.3495,30.62736,29.94291,30.75695,29.85667,28.49569,,149.67958
2023-07-01 07:00:00,74.6059,367.951,78.37376,79.76371,80.09885,79.22509,74.20763,80.09885,391.66904
2023-07-01 08:00:00,123.2973,593.5333,125.3619,125.9238,127.295,122.7339,114.5904,127.295,615.9050000000001
2023-07-01 09:00:00,245.1074,1314.037,267.7321,272.0982,274.535,266.8435,245.4204,274.535,1326.6292
2023-07-01 10:00:00,447.0156,2309.422,471.5129,469.6836,481.0808,462.4437,440.1902,481.0808,2324.9112
2023-07-01 11:00:00,573.5753,2906.377,596.873,591.1111,605.4741,583.8868,553.3514,605.4741,2930.6964000000003
2023-07-01 12:00:00,787.9019,4042.359,814.955,796.0779,852.4813,809.8578,776.8327,852.4813,4050.2047000000002
2023-07-01 13:00:00,757.5912,3571.988,729.0994,718.5545,740.4286,716.3027,683.7255,740.4286,3588.1106999999997
2023-07-01 14:00:00,637.3422,3188.886,659.4313,646.7019,661.4672,637.4155,608.0048,661.4672,3213.0207
2023-07-01 15:00:00,465.894,2419.662,489.9333,487.0654,511.6554,479.9699,465.5042,511.6554,2434.1282
2023-07-01 16:00:00,456.1631,2364.728,488.074,477.5108,492.6462,471.1935,450.6263,492.6462,2380.0508
2023-07-01 17:00:00,218.6351,1097.055,228.4323,225.3212,231.5733,224.7495,213.6076,231.5733,1123.6839
2023-07-01 18:00:00,43.92901,157.6162,37.32435,37.14736,37.73509,36.90891,34.81497,,183.93068
2023-07-01 19:00:00,3.665583,-22.15973,0.5842292,0.586375,0.58335,1.444116,0.550411,,3.7484812
2023-07-01 20:00:00,0.0,-23.02586,0.0,0.0,0.0,0.0,0.0,,0.0
2023-07-01 21:00:00,0.0,-13.50058,0.0,0.0,0.0,0.0,0.0,,0.0
2023-07-01 22:00:00,0.0,-13.48182,0.0,0.0,0.0,0.0,0.0,,0.0
2023-07-01 23:00:00,0.0,-13.37314,0.0,0.0,0.0,0.0,0.0,,0.0
2023-07-02 00:00:00,0.0,-13.42238,0.0,0.0,0.0,0.0,0.0,,0.0
2023-07-02 01:00:00,0.0,-13.4825,0.0,0.0,0.0,0.0,0.0,,0.0
2023-07-02 02:00:00,0.0,-13.54038,0.0,0.0,0.0,0.0,0.0,,0.0
2023-07-02 03:00:00,0.0,-13.59647,0.0,0.0,0.0,0.0,0.0,,0.0
2023-07-02 04:00:00,0.0,-13.59138,0.0,0.0,0.0,0.0,0.0,,0.0
2023-07-02 05:00:00,0.0,-18.06798,0.0,0.0,0.0,0.0,0.0,,0.0
2023-07-02 06:00:00,16.75238,73.58448,20.15428,20.07697,20.58946,20.02909,18.83235,,99.68215000000001
2023-07-02 07:00:00,90.21513,434.9874,92.01137,91.48598,95.5966,91.26859,86.91449,95.5966,457.27702999999997
2023-07-02 08:00:00,269.8319,1323.869,271.4433,261.3563,277.8481,266.1163,256.1825,277.8481,1332.9465
2023-07-02 09:00:00,403.5851,2106.02,428.8705,429.2746,439.961,423.8541,402.2831,439.961,2124.2433
2023-07-02 10:00:00,620.7094,3169.351,646.3888,634.6784,666.0348,634.1207,607.9124,666.0348,3189.1351
2023-07-02 11:00:00,697.8252,3478.177,711.7023,702.1677,719.3976,703.0233,661.9644,719.3976,3498.2553
2023-07-02 12:00:00,845.0525,4007.944,831.9781,813.3019,841.6595,801.6661,756.3351,841.6595,4044.9407
2023-07-02 13:00:00,809.6774,4108.853,847.185,807.6229,856.1786,803.5614,778.7231,856.1786,4093.271
2023-07-02 14:00:00,646.0789,2738.628,603.9026,602.094,574.3108,529.3329,445.1364,603.9026,2754.7767
2023-07-02 15:00:00,770.6849,3787.799,772.7605,772.2906,783.8016,770.3914,725.7998,783.8016,3825.0439000000006
2023-07-02 16:00:00,610.4024,2957.604,611.7206,606.9645,610.8793,593.1872,556.3176,611.7206,2979.0692
2023-07-02 17:00:00,392.7374,1971.49,406.803,403.2813,410.4988,400.2492,371.8865,410.4988,1992.7188
2023-07-02 18:00:00,183.261,846.7986,175.0585,179.2964,178.3059,178.9711,158.7294,179.2964,870.3613
2023-07-02 19:00:00,51.15881,170.2734,39.38171,40.16755,39.99597,40.57882,36.66847,40.57882,196.79252000000002
2023-07-02 20:00:00,5.115993,-7.875014,3.558521,3.675655,3.577044,3.727304,3.274026,,17.812549999999998
2023-07-02 21:00:00,0.0,-13.99947,0.0,0.0,0.0,0.0,0.0,,0.0
2023-07-02 22:00:00,0.0,-13.5867,0.0,0.0,0.0,0.0,0.0,,0.0
2023-07-02 23:00:00,0.0,-13.49712,0.0,0.0,0.0,0.0,0.0,,0.0
2023-07-03 00:00:00,0.0,-13.50519,0.0,0.0,0.0,0.0,0.0,,0.0
2023-07-03 01:00:00,0.0,-13.54534,0.0,0.0,0.0,0.0,0.0,,0.0
2023-07-03 02:00:00,0.0,-13.58361,0.0,0.0,0.0,0.0,0.0,,0.0
2023-07-03 03:00:00,0.0,-13.58391,0.0,0.0,0.0,0.0,0.0,,0.0
2023-07-03 04:00:00,0.0,-13.54887,0.0,0.0,0.0,0.0,0.0,,0.0
2023-07-03 05:00:00,0.0523611,-17.93938,0.0,0.0,0.0,0.0,0.0,,0.0
2023-07-03 06:00:00,18.62905,69.47892,19.22476,18.95087,19.34587,19.31695,18.48715,,95.3256
2023-07-03 07:00:00,90.83433,427.5175,90.0516,89.41306,94.15794,89.35067,86.03602,94.15794,449.00928999999996
2023-07-03 08:00:00,191.7294,985.6153,203.1946,200.6189,206.5014,197.4241,190.6149,206.5014,998.3539000000001
2023-07-03 09:00:00,389.0353,1988.851,407.2308,412.8523,415.463,404.3199,377.8736,415.463,2017.7395999999999
2023-07-03 10:00:00,496.5175,2624.265,543.3248,523.8486,548.4335,529.607,513.2704,548.4335,2658.4843
2023-07-03 11:00:00,776.498,3859.545,785.7421,796.6453,796.3324,784.5238,734.6072,796.6453,3897.8507999999997
2023-07-03 12:00:00,630.5452,3059.747,634.4956,630.2241,630.8894,612.7123,564.8074,634.4956,3073.1288000000004
2023-07-03 13:00:00,534.5065,2632.386,538.9254,541.0508,546.45,533.8922,503.6677,546.45,2663.9861
2023-07-03 14:00:00,798.7876,4038.933,826.1688,809.3745,839.5341,806.7919,778.5245,839.5341,4060.3938000000003
2023-07-03 15:00:00,751.7789,3674.653,757.8434,741.9314,768.0369,727.7858,694.4771,768.0369,3690.0746000000004
2023-07-03 16:00:00,547.7593,2728.622,587.5755,558.1758,577.3511,540.1448,491.0254,587.5755,2754.2726
2023-07-03 17:00:00,253.1963,1218.214,254.6189,248.0613,252.6186,242.5311,234.9941,254.6189,1232.824
2023-07-03 18:00:00,123.4018,574.1087,120.7642,121.1244,122.7545,120.6697,110.5144,122.7545,595.8272000000001
2023-07-03 19:00:00,36.65301,144.6259,34.55634,34.62462,35.07541,34.48832,31.93023,,170.67492
2023-07-03 20:00:00,9.344715,4.023422,6.139911,6.201489,5.952323,6.062877,5.482688,,29.839288
2023-07-03 21:00:00,0.05549222,-13.94903,0.0,0.0,0.0,0.0,0.0,,0.0
2023-07-03 22:00:00,0.0,-13.54723,0.0,0.0,0.0,0.0,0.0,,0.0
2023-07-03 23:00:00,0.000268889,-13.54422,0.0,0.0,0.0,0.0,0.0,,0.0
2023-07-04 00:00:00,0.04266167,-13.44524,0.0,0.0,0.0,0.0,0.0,,0.0
2023-07-04 01:00:00,0.0,-13.47517,0.0,0.0,0.0,0.0,0.0,,0.0
2023-07-04 02:00:00,0.0,-13.46552,0.0,0.0,0.0,0.0,0.0,,0.0
2023-07-04 03:00:00,0.0,-13.48262,0.0,0.0,0.0,0.0,0.0,,0.0
2023-07-04 04:00:00,0.0,-13.49344,0.0,0.0,0.0,0.0,0.0,,0.0
2023-07-04 05:00:00,0.03986112,-17.91594,0.0,0.0,0.0,0.0,0.0,,0.0
2023-07-04 06:00:00,13.67964,55.01231,16.28046,16.14601,16.49828,16.09928,15.12658,,80.15061000000001
2023-07-04 07:00:00,69.94096,373.3188,79.70278,79.80524,81.89306,79.77432,76.10035,81.89306,397.27574999999996
2023-07-04 08:00:00,179.2823,914.2862,193.2311,189.2309,186.1854,179.8361,179.9847,193.2311,928.4681999999999
2023-07-04 09:00:00,413.3975,2280.614,485.4758,450.7887,475.9391,445.5115,428.4226,485.4758,2286.1377
2023-07-04 10:00:00,543.6843,2857.924,568.5981,575.9939,604.9497,552.3701,569.1467,604.9497,2871.0585
2023-07-04 11:00:00,662.5903,3110.691,623.3806,631.3442,652.7104,622.4401,597.1312,652.7104,3127.0064999999995
2023-07-04 12:00:00,852.4608,3971.572,811.322,818.5408,820.7587,808.4495,760.4552,820.7587,4019.5262
2023-07-04 13:00:00,724.5101,3272.566,674.4446,634.7939,677.9789,662.0938,658.3215,677.9789,3307.6327
2023-07-04 14:00:00,679.4245,3351.486,669.9725,654.2415,699.6249,659.8902,663.8889,699.6249,3347.618
2023-07-04 15:00:00,677.603,3317.913,684.3051,671.4202,689.5605,665.6944,629.3924,689.5605,3340.3725999999997
2023-07-04 16:00:00,513.2293,2673.777,566.2629,523.6624,558.9586,523.0804,510.2433,566.2629,2682.2075999999997
2023-07-04 17:00:00,364.5092,1764.754,365.7188,362.5515,369.2229,354.9005,335.4842,369.2229,1787.8779
2023-07-04 18:00:00,160.1599,756.6166,157.0768,156.8194,159.791,155.6671,145.6776,159.791,775.0319
2023-07-04 19:00:00,58.31316,183.9331,42.20876,42.73923,42.82112,42.75576,39.405,42.82112,209.92987000000002
2023-07-04 20:00:00,9.319743,4.085684,5.905922,6.014901,5.88228,5.97403,5.465279,,29.242411999999998
2023-07-04 21:00:00,0.02225,-13.31098,0.0,0.0,0.0,0.0,0.0,,0.0
2023-07-04 22:00:00,0.0,-12.66842,0.0,0.0,0.0,0.0,0.0,,0.0
2023-07-04 23:00:00,0.0,-12.63782,0.0,0.0,0.0,0.0,0.0,,0.0
2023-07-05 00:00:00,0.1036653,-12.60684,0.0,0.0,0.0,0.0,0.0,,0.0
