S. Robeson Solar,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
2023-06-02 12:00:00,851.0457,411.588,366.0151,440.7971,448.3065,368.8775,423.1293,440.0093,317.5292,340.1975,387.3976,3796.534
2023-06-02 13:00:00,810.963,338.8511,312.7744,356.2356,373.3445,327.6709,384.249,388.2879,297.4217,347.5036,335.7251,3300.299
2023-06-02 14:00:00,732.2296,325.1354,305.6957,341.6246,351.9688,287.6068,336.2607,343.4832,266.1801,294.6195,312.924,3116.316
2023-06-02 15:00:00,588.6646,257.8714,236.0513,262.2426,270.474,228.8082,279.7103,270.2509,242.7052,278.4994,290.9274,2516.141
2023-06-02 16:00:00,431.9439,234.8185,205.7984,256.2703,247.2872,205.6315,233.2041,253.1037,209.5255,208.3542,229.453,2161.023
2023-06-02 17:00:00,252.4561,127.3888,112.8646,125.5536,131.9506,111.1727,124.307,126.0557,104.437,129.5647,129.7881,1175.664
2023-06-02 18:00:00,224.794,103.5931,87.41431,104.4227,105.3679,87.46781,105.3397,104.2164,88.73274,99.62019,103.716,991.5479
2023-06-02 19:00:00,60.02429,24.25632,21.21842,24.45474,25.69028,21.03819,25.46993,24.27358,21.17008,24.01719,22.58316,215.6668
2023-06-02 20:00:00,2.752383,0.4791364,0.2092307,0.4760057,0.290986,0.1951257,0.283889,0.573873,0.18575,0.2691667,0.3868543,-8.781282
2023-06-02 21:00:00,0,0,0,0,0,0,0,0,0,0,0,-11.3658
2023-06-02 22:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.53884
2023-06-02 23:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.22605
2023-06-03 00:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.27071
2023-06-03 01:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.03444
2023-06-03 02:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.12683
2023-06-03 03:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.16183
2023-06-03 04:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.1776
2023-06-03 05:00:00,2.516738e-05,0,0,0,0,0,0,0,0,0,0,-10.34337
2023-06-03 06:00:00,11.00548,4.169411,4.041275,3.786688,4.173531,4.469809,4.49724,2.09769,3.242288,4.583111,1.84332,27.47155
2023-06-03 07:00:00,107.8624,42.6338,35.98638,37.75483,45.39272,36.92535,43.37504,42.25376,38.64703,44.9199,43.03311,393.5938
2023-06-03 08:00:00,297.3034,143.6584,123.9319,142.255,152.5123,124.3616,145.2987,149.4034,128.2085,147.2123,150.8889,1363.81
2023-06-03 09:00:00,507.0146,252.5468,221.9203,258.756,267.3112,222.1568,258.6263,262.6012,225.6426,251.703,260.6808,2397.749
2023-06-03 10:00:00,697.7609,343.4623,305.9845,349.1045,357.9739,301.5992,349.1813,351.4342,303.1175,343.5076,356.7403,3236.705
2023-06-03 11:00:00,840.4657,400.4289,359.4664,408.3887,416.085,352.8459,406.5576,408.957,351.6448,398.0387,413.2769,3759.39
2023-06-03 12:00:00,919.1605,425.8575,382.7903,434.4279,441.4399,376.0775,433.7821,435.0496,374.5746,422.6096,436.8962,3988.581
2023-06-03 13:00:00,934.7834,430.8944,387.2281,438.9441,445.1016,379.4703,436.306,435.4679,376.3528,427.8433,403.689,3970.312
2023-06-03 14:00:00,898.2068,413.3735,372.1998,420.9731,427.2493,365.0406,420.2245,421.5825,361.5154,409.6477,358.1994,3789.215
2023-06-03 15:00:00,790.762,369.4309,330.8137,373.7821,381.1875,326.4408,375.0341,375.7127,322.0993,365.0153,347.5335,3386.981
2023-06-03 16:00:00,624.7579,298.8262,265.226,300.0782,307.5472,262.9702,303.3835,303.7823,259.5739,295.0026,304.2646,2784.188
2023-06-03 17:00:00,420.7294,199.0647,173.9488,197.181,203.8609,173.9676,201.3824,201.1586,170.8224,195.2378,202.0565,1850.982
2023-06-03 18:00:00,233.38,108.449,93.89081,106.3515,110.9834,94.67658,110.2132,110.28,93.32837,106.5734,110.8302,1009.139
2023-06-03 19:00:00,68.30701,36.84521,31.61778,36.26667,38.27696,32.07746,37.32511,35.94334,31.74538,36.52291,36.15564,330.6947
2023-06-03 20:00:00,4.039546,1.121982,1.213791,1.865443,1.783507,1.078719,1.529894,0.4543625,1.090079,1.028952,0.7987777,0.4962375
2023-06-03 21:00:00,0,0,0,0,0,0,0,0,0,0,0,-11.41712
2023-06-03 22:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.93959
2023-06-03 23:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.25173
2023-06-04 00:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.19337
2023-06-04 01:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.31837
2023-06-04 02:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.3508
2023-06-04 03:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.37419
2023-06-04 04:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.31155
2023-06-04 05:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.40601
2023-06-04 06:00:00,11.96842,5.047143,4.088258,4.695662,5.040893,4.511712,4.947039,1.910213,3.27301,4.434324,2.974355,28.93675
2023-06-04 07:00:00,33.58839,16.4304,12.90799,16.33032,17.42278,14.58614,16.4982,12.64939,13.27894,15.55155,11.20322,130.2383
2023-06-04 08:00:00,65.87109,33.61821,29.02477,33.14409,35.28276,29.31045,34.33402,34.43657,29.33261,33.91837,35.01572,316.2681
2023-06-04 09:00:00,85.83767,47.10442,40.63719,46.77305,49.56173,40.97679,47.70214,48.457,41.06123,47.88813,49.49506,440.0489
2023-06-04 10:00:00,159.7045,87.7972,76.32077,86.9295,91.76392,76.79814,89.62641,91.38844,78.61202,92.15726,94.82863,862.1057
2023-06-04 11:00:00,207.0279,111.2626,97.23016,109.8558,116.1739,97.84025,114.5989,114.4842,98.2644,114.071,118.1519,1057.595
2023-06-04 12:00:00,235.8299,128.2014,111.7365,128.0139,133.6884,111.3454,128.9074,130.7092,110.9097,129.7151,133.6074,1208.507
2023-06-04 13:00:00,380.5913,194.7676,170.761,191.2643,202.2119,170.1767,198.233,198.5395,170.388,201.1858,202.0087,1854.59
2023-06-04 14:00:00,477.4962,244.3234,221.7876,256.7764,268.6642,224.4321,259.7296,266.1281,224.978,257.0138,260.0364,2428.209
2023-06-04 15:00:00,467.6935,235.4175,207.2192,243.7121,245.719,207.6374,246.9673,240.1935,206.2402,237.3647,245.5257,2285.068
2023-06-04 16:00:00,385.7676,201.9598,177.757,208.3603,211.8089,175.8124,204.6989,207.1767,178.2481,199.7939,207.4622,1944.387
2023-06-04 17:00:00,251.4574,133.8417,116.4609,132.8114,138.9744,117.2345,136.0332,137.0241,116.7199,133.8909,138.3522,1258.278
2023-06-04 18:00:00,143.072,78.16743,67.76749,77.34515,81.50941,68.45629,79.59698,80.26208,68.16016,78.86854,81.3774,731.8354
2023-06-04 19:00:00,45.30767,24.08438,20.58134,23.69749,25.24935,20.86912,24.15612,22.79103,20.43202,24.62085,20.20061,207.2196
2023-06-04 20:00:00,2.786733,1.024787,0.3820142,0.443633,1.330964,0.4010457,0.03505865,0.2458683,0.785723,0.9897258,0.9934767,-4.135273
2023-06-04 21:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.70621
2023-06-04 22:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.33427
2023-06-04 23:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.21996
2023-06-05 00:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.23445
2023-06-05 01:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.29501
2023-06-05 02:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.32109
2023-06-05 03:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.26007
2023-06-05 04:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.23154
2023-06-05 05:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.26085
2023-06-05 06:00:00,14.09823,8.175096,7.025628,8.82876,9.04045,7.234962,8.682111,5.755077,7.43044,8.582506,6.275581,65.0069
2023-06-05 07:00:00,80.65668,41.28838,35.90501,40.68659,43.97068,36.27995,42.16743,42.62645,36.58772,42.98928,43.64806,388.3168
2023-06-05 08:00:00,290.3244,134.819,117.9888,136.6453,143.5746,120.7842,144.1483,141.5338,127.1339,141.7641,145.7154,1326.831
2023-06-05 09:00:00,493.3248,244.8936,220.7157,254.8817,261.8823,219.5509,255.3882,256.0218,221.0116,252.1061,274.437,2403.728
2023-06-05 10:00:00,686.5642,338.1037,300.6961,345.3183,352.8471,296.1161,342.4696,345.73,298.1103,334.5127,347.6765,3178.237
2023-06-05 11:00:00,804.8362,390.4726,349.5236,408.5177,400.7246,342.3575,391.4255,394.8517,331.2278,392.0469,409.2226,3707.947
2023-06-05 12:00:00,915.5439,420.0968,378.4347,432.6617,438.239,371.7304,427.3448,429.9362,370.2414,419.3415,430.0433,3951.064
2023-06-05 13:00:00,849.5243,398.9371,355.6126,411.59,415.6434,352.167,401.4008,410.4161,349.6602,408.0088,420.9955,3750.278
2023-06-05 14:00:00,783.9382,356.4878,327.3653,359.8724,369.812,318.7848,348.239,361.2256,301.8816,370.9655,374.5471,3358.177
2023-06-05 15:00:00,630.9135,307.0845,280.5829,296.9859,294.076,276.5654,308.5493,293.8396,250.7818,303.8446,339.4137,2855.557
2023-06-05 16:00:00,543.4914,257.6865,235.3483,257.2111,262.0421,220.4037,263.3066,250.363,234.5533,251.9825,274.666,2434.233
2023-06-05 17:00:00,317.3034,150.6516,130.6099,147.4657,153.9003,132.5546,156.9319,153.8803,132.8815,141.1205,154.2142,1410.832
2023-06-05 18:00:00,190.583,84.40631,73.10735,80.87274,84.23872,73.43702,84.95956,84.41375,71.44442,78.95223,85.99438,769.8187
2023-06-05 19:00:00,51.93292,22.01539,18.62584,21.46626,22.67577,18.44381,21.92991,18.55959,18.48625,21.28462,20.35493,185.853
2023-06-05 20:00:00,2.232046,0.8323478,0.4900305,0.721898,0.586514,9.22309e-06,0.267321,0.3234935,0.5198287,0.6972293,0.6086445,-7.536063
2023-06-05 21:00:00,0,0,0,0,0,0,0,0,0,0,0,-11.01113
2023-06-05 22:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.28432
2023-06-05 23:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.2199
2023-06-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.19702
2023-06-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.32273
2023-06-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.3266
2023-06-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.26913
2023-06-06 04:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.25671
2023-06-06 05:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.3007
2023-06-06 06:00:00,13.12621,8.025298,6.987903,7.885703,8.577026,7.101402,7.852758,5.978433,6.30435,7.929732,6.042391,60.06894
2023-06-06 07:00:00,98.26508,50.3779,43.68119,48.70346,53.28064,44.03935,51.57369,52.32494,44.70912,52.0241,53.53532,475.4998
2023-06-06 08:00:00,253.6541,125.4177,109.075,127.4113,132.3475,109.4345,127.8501,130.088,111.0952,127.223,132.4675,1198.966
2023-06-06 09:00:00,430.3868,211.8826,189.2972,213.9711,223.0044,194.6035,223.0716,224.831,193.3819,217.5569,224.4953,2059.555
2023-06-06 10:00:00,588.4359,297.6743,260.6712,303.7524,312.3768,252.3761,292.8769,299.5774,247.498,278.7839,293.0927,2715.487
2023-06-06 11:00:00,609.2657,276.7185,247.2815,284.7253,300.4094,252.3761,293.0545,300.52,260.0162,267.3868,274.3434,2627.067
2023-06-06 12:00:00,868.9897,396.7276,365.5247,402.8285,422.5056,352.2716,400.9736,413.2758,351.8099,372.0389,391.3767,3734.329
2023-06-06 13:00:00,647.9869,329.4592,308.7688,324.8931,333.9967,303.8905,329.2588,337.795,276.7098,307.5995,331.5259,3066.269
2023-06-06 14:00:00,679.9141,321.5444,272.6705,329.7321,325.0311,268.1915,326.5814,320.2439,284.1571,284.7276,317.525,2939.894
2023-06-06 15:00:00,582.9903,279.6203,246.336,280.0848,291.1297,238.2955,287.4928,282.7306,241.991,285.724,304.7318,2630.92
2023-06-06 16:00:00,367.0228,173.988,151.5062,179.3635,181.211,155.2195,180.5444,180.0345,153.638,182.9286,192.607,1662.615
2023-06-06 17:00:00,221.905,112.6889,98.19904,110.4022,118.0115,99.14938,114.7444,115.4528,98.85744,114.9688,117.0976,1065.784
2023-06-06 18:00:00,151.7773,76.33244,65.58135,74.95846,78.89609,65.63789,76.74764,77.49056,65.70556,75.84592,78.20979,701.6246
2023-06-06 19:00:00,37.87983,17.13531,14.47862,16.41955,18.40048,14.17001,16.96446,13.67756,14.48068,16.54436,12.0704,137.8628
2023-06-06 20:00:00,3.56744,0.5986528,0.2347734,0.9753231,1.154315,0.2306104,0.5742927,0.4684168,0.6961736,0.5506806,0.8862638,-5.971393
2023-06-06 21:00:00,0,0,0,0,0,0,0,0,0,0,0,-11.36177
2023-06-06 22:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.53189
2023-06-06 23:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.26503
2023-06-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.3148
2023-06-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.29904
2023-06-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.2938
2023-06-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.19189
2023-06-07 04:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.23012
2023-06-07 05:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.2737
2023-06-07 06:00:00,12.846,8.083433,6.895286,7.992134,7.887192,7.417349,8.080368,5.538999,6.28179,7.744026,4.888514,58.9319
2023-06-07 07:00:00,99.01408,49.71753,43.06812,47.33103,52.52874,43.5835,50.68538,51.6134,44.11456,51.34269,52.86298,467.8597
2023-06-07 08:00:00,263.9842,131.6066,114.2221,130.584,138.8568,114.1968,133.1931,136.2465,116.4322,133.6109,137.8011,1246.552
2023-06-07 09:00:00,474.1662,238.3429,209.5488,241.3049,249.4031,207.484,240.5741,244.8881,209.7623,238.5087,247.103,2253.81
2023-06-07 10:00:00,666.1732,325.4148,290.2824,332.4302,339.8375,285.152,329.7549,333.0795,286.0957,324.1653,335.1591,3069.114
2023-06-07 11:00:00,799.4756,380.9624,340.8662,388.7645,395.3848,335.0375,386.0588,389.0425,334.3923,378.4962,389.7514,3573.104
2023-06-07 12:00:00,882.8698,411.2054,369.437,422.4406,427.3483,362.1009,415.9754,419.4924,359.9101,406.0656,417.9315,3846.5
2023-06-07 13:00:00,833.1346,391.5118,353.2617,400.1625,407.5909,351.5469,413.7983,403.6312,356.5576,400.1802,409.526,3721.29
2023-06-07 14:00:00,791.0925,368.6563,345.9982,379.0135,392.0566,341.3524,381.432,388.0417,326.5176,375.9713,348.3868,3494.876
2023-06-07 15:00:00,360.4637,199.144,164.9737,195.5378,191.8203,165.034,181.4395,188.6988,160.4522,173.5687,180.6462,1759.205
2023-06-07 16:00:00,419.0296,209.3868,184.2103,211.0715,215.9723,185.1562,204.6086,215.3273,176.958,191.8043,168.3868,1809.112
2023-06-07 17:00:00,194.0438,102.1131,90.69273,101.9348,109.2394,92.49429,107.5809,108.933,94.09422,105.4607,70.22027,952.3543
2023-06-07 18:00:00,157.376,77.37775,65.57987,75.40787,78.76767,64.79476,75.93108,76.54042,64.84908,74.74559,35.02832,654.0912
2023-06-07 19:00:00,23.11364,8.921804,8.017664,9.012984,9.53309,8.165544,8.662879,7.247954,7.086376,8.737505,6.150565,66.29111
2023-06-07 20:00:00,1.28922,0.1849685,0,0.026,0.1808089,0,0,0,0,0,0.2110139,-10.94943
2023-06-07 21:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.45612
2023-06-07 22:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.29753
2023-06-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.3652
2023-06-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.19637
2023-06-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.28703
2023-06-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.30138
2023-06-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.27572
2023-06-08 04:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.25403
2023-06-08 05:00:00,0.01368137,0,0,0,0,0,0,0,0,0,0,-10.31763
2023-06-08 06:00:00,4.081815,0.7024015,0.3683333,0.8319607,0.692781,0.312764,0.7125239,0.98581,0.3566102,0.447125,0.7581123,-5.188591
2023-06-08 07:00:00,36.38923,17.40207,15.35106,18.47121,19.26278,15.44498,18.01814,16.93927,14.26525,16.84126,15.35736,153.7796
2023-06-08 08:00:00,91.06026,49.93134,43.33254,49.66214,52.68782,43.66095,50.93378,51.44619,43.70369,50.28503,51.25206,466.49
2023-06-08 09:00:00,228.5877,120.4024,106.9653,120.7048,127.5137,108.3359,128.046,127.692,111.3206,124.3269,126.2578,1160.974
2023-06-08 10:00:00,378.5025,189.6727,179.7418,205.7509,217.797,184.981,209.8283,214.6026,179.3342,196.144,71.31855,1817.684
2023-06-08 11:00:00,788.1165,383.4902,349.9047,391.2126,399.4336,344.3452,390.0644,403.9026,340.6458,377.3568,387.1112,3621.745
2023-06-08 12:00:00,884.6924,421.199,378.7424,431.295,438.466,370.548,426.3117,430.058,369.6611,416.9081,406.6952,3924.514
2023-06-08 13:00:00,894.2631,421.9296,379.7238,432.0782,438.4117,371.455,425.3321,429.569,368.2629,415.174,252.1133,3804.192
2023-06-08 14:00:00,846.9789,400.9699,359.9939,409.6074,415.5241,353.4143,404.8848,408.3223,349.6958,395.4543,363.403,3690.774
2023-06-08 15:00:00,749.812,355.6237,318.9981,361.0987,366.9064,314.4781,360.97,362.3863,312.0048,352.2549,229.651,3209.412
2023-06-08 16:00:00,546.7321,265.4191,237.1198,267.0964,274.0082,234.2234,271.8134,271.4358,234.9049,264.2611,162.1469,2388.583
2023-06-08 17:00:00,380.5182,185.8255,162.5945,185.1161,191.4523,160.4538,185.9801,188.4271,158.9721,175.4218,80.367,1606.454
2023-06-08 18:00:00,198.0087,87.98202,76.06837,86.16869,89.75047,75.61663,88.82859,88.97557,74.50307,86.96897,16.42907,746.6533
2023-06-08 19:00:00,55.3754,24.69434,21.00965,24.1503,25.60325,21.67145,25.16766,23.09199,20.65724,24.54117,12.71954,205.4458
2023-06-08 20:00:00,2.62373,1.118129,0.36866,0.7896219,1.353731,0.6929567,0.792649,0.417943,0.3597187,1.079707,0.7917875,-5.518481
2023-06-08 21:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.78677
2023-06-08 22:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.31968
2023-06-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.2286
2023-06-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.22141
2023-06-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.26017
2023-06-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.28088
2023-06-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.25368
2023-06-09 04:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.21754
2023-06-09 05:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.27108
2023-06-09 06:00:00,16.67874,12.66562,10.79362,12.27966,13.17652,11.38957,12.89504,10.70134,10.25838,13.12626,9.35099,106.8554
2023-06-09 07:00:00,108.0681,57.96206,49.32197,56.17251,61.0879,49.62222,57.78862,59.06193,50.38154,56.49683,50.45201,525.5994
2023-06-09 08:00:00,256.6875,131.9403,113.2949,130.1329,138.6398,113.3127,133.4558,136.0894,115.661,134.3748,118.0714,1252.14
2023-06-09 09:00:00,432.9419,227.0715,197.7565,229.9254,235.6682,193.9537,225.2166,229.4161,196.0848,229.9039,205.9461,2205.357
2023-06-09 10:00:00,675.1917,337.0617,299.1827,342.8878,351.4888,293.9792,340.1256,344.4854,295.3791,335.1618,301.424,3158.661
2023-06-09 11:00:00,817.1491,394.0778,352.7864,403.4616,411.3106,345.93,398.4979,403.1044,345.6835,392.1205,347.7637,3695.214
2023-06-09 12:00:00,883.2419,425.8807,383.1451,436.4743,442.7255,374.4113,428.8397,434.4497,372.3181,420.2147,373.3974,3969.125
2023-06-09 13:00:00,907.9562,428.4835,385.52,439.2513,444.5352,377.312,431.6765,436.0329,374.0943,420.677,374.4366,3987.798
2023-06-09 14:00:00,878.1325,411.2086,369.7673,420.5948,426.4366,362.7393,414.4788,418.5707,358.4915,404.4638,301.2463,3767.131
2023-06-09 15:00:00,761.4612,363.6641,325.1872,369.7267,376.4372,319.7022,366.3966,370.0123,316.2966,354.738,283.3068,3347.366
2023-06-09 16:00:00,595.303,290.9873,257.6396,293.0138,299.6218,254.7059,292.4551,295.0488,251.5312,282.4903,248.7267,2702.76
2023-06-09 17:00:00,402.0437,193.3907,169.039,192.0833,198.4981,168.1647,194.5402,195.6074,165.8917,187.7732,165.8201,1793.555
2023-06-09 18:00:00,203.8176,88.102,75.68105,85.89514,89.69866,75.75623,88.59361,88.70758,74.53201,85.58984,76.48707,807.5629
2023-06-09 19:00:00,54.61237,23.19882,19.58974,22.57082,23.86207,20.0696,23.64853,20.82589,19.35404,21.83578,16.63563,197.8499
2023-06-09 20:00:00,2.805727,1.157862,0.4871104,0.8395342,0.7670435,1.204821,0.6337108,0.8183206,0.3268415,0.6830972,0.5844088,-5.431657
2023-06-09 21:00:00,0,0,0,0,0,0,0,0,0,0,0,-11.11887
2023-06-09 22:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.34424
2023-06-09 23:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.31032
2023-06-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.17445
2023-06-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.2631
2023-06-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.30865
2023-06-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.30415
2023-06-10 04:00:00,0,0,0,0,0,0,0,0,0,0,0,-10.27112
2023-06-10 05:00:00,0.002342737,0,0,0,0,0,0,0,0,0,0,-10.4205
2023-06-10 06:00:00,11.86752,6.728532,5.871202,7.200178,6.91431,6.431083,6.784238,2.686821,6.00243,7.543244,3.293209,47.26722
2023-06-10 07:00:00,104.1741,48.96163,42.00511,45.23022,51.83598,42.79812,49.88813,50.8209,43.7911,51.28157,7.257375,421.4716
