"Sonne Two, LLC",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Timestamp,POA*,"SMA SC-1850-US - 1, AC Real Power","SMA SC-1850-US - 2, AC Real Power","SMA SC-1850-US - 3, AC Real Power",Production meter active power
,W/m²,kW,kW,kW,kW
2023-06-01 00:00:00,0,0,,,-4.117614
2023-06-01 01:00:00,0,0,,,-4.111157
2023-06-01 02:00:00,0,0,,,-4.145459
2023-06-01 03:00:00,0,0,,,-4.224878
2023-06-01 04:00:00,0,0,,,-4.232453
2023-06-01 05:00:00,0,0,,,-4.262408
2023-06-01 06:00:00,13.40648,31.5,,,59.52793
2023-06-01 07:00:00,68.11054,126,,,246.3961
2023-06-01 08:00:00,232.6826,461.5,,,917.0532
2023-06-01 09:00:00,556.5481,1026.75,,,2010.931
2023-06-01 10:00:00,737,1385.75,,,2710.1
2023-06-01 11:00:00,769.1283,1326.25,,,2617.989
2023-06-01 12:00:00,939.147,1603,,,3163.705
2023-06-01 13:00:00,910.1774,1554.75,,,3080.902
2023-06-01 14:00:00,944.4533,1629,,,3260.994
2023-06-01 15:00:00,898.6264,1615.5,,,3211.457
2023-06-01 16:00:00,727.6275,1342.25,,,2672.793
2023-06-01 17:00:00,379.2327,713.25,,,1445.243
2023-06-01 18:00:00,252.4574,434,,,884.4139
2023-06-01 19:00:00,81.46972,132.75,,,269.3149
2023-06-01 20:00:00,4.281032,14,,,24.88364
2023-06-01 21:00:00,0,0,,,-4.034662
2023-06-01 22:00:00,0,0,,,-4.024745
2023-06-01 23:00:00,0,0,,,-4.059464
2023-06-02 00:00:00,0,0,,,-4.139978
2023-06-02 01:00:00,0,0,,,-4.148607
2023-06-02 02:00:00,0,0,,,-4.216051
2023-06-02 03:00:00,0,0,,,-4.252365
2023-06-02 04:00:00,0,0,,,-4.236337
2023-06-02 05:00:00,0,0,,,-4.277955
2023-06-02 06:00:00,13.47522,28,,,51.56814
2023-06-02 07:00:00,127.9583,191.75,,,358.4696
2023-06-02 08:00:00,338.8026,588,,,1143.015
2023-06-02 09:00:00,565.0168,1030.25,,,2022.95
2023-06-02 10:00:00,768.3717,1397.5,,,2762.481
2023-06-02 11:00:00,928.4589,1644.75,,,3252.418
2023-06-02 12:00:00,1025.726,1665.5,,,3307.523
2023-06-02 13:00:00,1047.674,1666,,,3306.957
2023-06-02 14:00:00,998.4245,1666.25,,,3306.579
2023-06-02 15:00:00,889.4838,1597.75,,,3179.792
2023-06-02 16:00:00,712.7869,1309.5,,,2625.73
2023-06-02 17:00:00,498.2193,912.25,,,1841.64
2023-06-02 18:00:00,273.3553,463,,,945.3033
2023-06-02 19:00:00,79.52448,116.5,,,238.3611
2023-06-02 20:00:00,2.560261,12,,,21.2813
2023-06-02 21:00:00,0,0,,,-4.013672
2023-06-02 22:00:00,0,0,,,-3.963384
2023-06-02 23:00:00,0,0,,,-4.048198
2023-06-03 00:00:00,0,0,,,-4.072221
2023-06-03 01:00:00,0,0,,,-4.155091
2023-06-03 02:00:00,0,0,,,-4.239344
2023-06-03 03:00:00,0,0,,,-4.269463
2023-06-03 04:00:00,0,0,,,-4.279506
2023-06-03 05:00:00,0,0,,,-4.245661
2023-06-03 06:00:00,14.68365,31.25,,,58.6776
2023-06-03 07:00:00,125.5766,199.75,,,378.6837
2023-06-03 08:00:00,329.7236,580.5,,,1130.198
2023-06-03 09:00:00,555.6278,1002.5,,,1973.259
2023-06-03 10:00:00,751.9412,1351.75,,,2663.596
2023-06-03 11:00:00,906.3781,1605.25,,,3173.751
2023-06-03 12:00:00,996.4038,1666,,,3306.769
2023-06-03 13:00:00,1012.214,1666.25,,,3306.604
2023-06-03 14:00:00,978.0901,1666,,,3306.061
2023-06-03 15:00:00,747.7941,1322,,,2660
2023-06-03 16:00:00,660.6221,1187,,,2354.69
2023-06-03 17:00:00,475.6277,859.75,,,1732.274
2023-06-03 18:00:00,274.0232,480,,,962.6542
2023-06-03 19:00:00,70.29881,142,,,285.1455
2023-06-03 20:00:00,6.154047,20.5,,,38.35957
2023-06-03 21:00:00,0,0,,,-3.905273
2023-06-03 22:00:00,0,0,,,-3.952398
2023-06-03 23:00:00,0,0,,,-4.049909
2023-06-04 00:00:00,0,0,,,-4.071001
2023-06-04 01:00:00,0,0,,,-4.112542
2023-06-04 02:00:00,0,0,,,-4.18642
2023-06-04 03:00:00,0,0,,,-4.259035
2023-06-04 04:00:00,0,0,,,-4.267278
2023-06-04 05:00:00,0,0,,,-4.288807
2023-06-04 06:00:00,15.43766,31.25,,,59.25767
2023-06-04 07:00:00,89.7169,168.5,,,324.7815
2023-06-04 08:00:00,148.6355,292.25,,,587.7578
2023-06-04 09:00:00,96.5099,192.25,,,374.5753
2023-06-04 10:00:00,178.2294,356,,,708.3151
2023-06-04 11:00:00,212.3436,432.25,,,848.4335
2023-06-04 12:00:00,229.0056,456.25,,,918.8685
2023-06-04 13:00:00,367.8011,716.75,,,1443.43
2023-06-04 14:00:00,472.2773,914.75,,,1826.249
2023-06-04 15:00:00,557.8204,1100.25,,,2143.812
2023-06-04 16:00:00,683.3537,1312.25,,,2525.052
2023-06-04 17:00:00,441.553,829,,,1595.496
2023-06-04 18:00:00,260.3191,459,,,922.3286
2023-06-04 19:00:00,83.12418,160.25,,,323.9153
2023-06-04 20:00:00,3.246095,8.75,,,14.05682
2023-06-04 21:00:00,0,0,,,-4.193601
2023-06-04 22:00:00,0,0,,,-4.147437
2023-06-04 23:00:00,0,0,,,-4.123936
2023-06-05 00:00:00,0,0,,,-4.166255
2023-06-05 01:00:00,0,0,,,-4.178969
2023-06-05 02:00:00,0,0,,,-4.258097
2023-06-05 03:00:00,0,0,,,-4.327588
2023-06-05 04:00:00,0,0,,,-4.292419
2023-06-05 05:00:00,0,0,,,-4.291811
2023-06-05 06:00:00,6.047328,9.75,,,15.89704
2023-06-05 07:00:00,42.07715,80,,,158.3307
2023-06-05 08:00:00,117.1832,240.5,,,474.2528
2023-06-05 09:00:00,211.4117,421,,,837.949
2023-06-05 10:00:00,336.0286,667,,,1319.444
2023-06-05 11:00:00,404.6137,779.75,,,1546.104
2023-06-05 12:00:00,540.9515,1023.5,,,2016.764
2023-06-05 13:00:00,457.9817,850,,,1721.197
2023-06-05 14:00:00,350.8572,687.75,,,1378.595
2023-06-05 15:00:00,259.4183,527.75,,,1072.297
2023-06-05 16:00:00,432.3518,849.75,,,1691.395
2023-06-05 17:00:00,398.6506,742.75,,,1447.53
2023-06-05 18:00:00,152.6447,294.25,,,593.5868
2023-06-05 19:00:00,46.00706,80.75,,,158.5596
2023-06-05 20:00:00,4.136479,9.5,,,15.6554
2023-06-05 21:00:00,0,0,,,-4.027451
2023-06-05 22:00:00,0,0,,,-4.073812
2023-06-05 23:00:00,0,0,,,-4.211286
2023-06-06 00:00:00,0,0,,,-4.157381
2023-06-06 01:00:00,0,0,,,-4.234964
2023-06-06 02:00:00,0,0,,,-4.208764
2023-06-06 03:00:00,0,0,,,-4.222919
2023-06-06 04:00:00,0,0,,,-4.242649
2023-06-06 05:00:00,0,0,,,-4.327947
2023-06-06 06:00:00,14.01509,30.75,,,57.52971
2023-06-06 07:00:00,91.55135,175.5,,,344.7026
2023-06-06 08:00:00,195.1761,375.75,,,738.7354
