NC Solar I,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
2023-06-05 19:00:00,80.65043,11.46134,8.491552,10.82546,14.25278,33.03955
2023-06-05 20:00:00,4.681721,0.03704503,0.01836981,0.02487677,0.07516152,0.5425765
2023-06-05 21:00:00,0,0,0,0,0,0.4275181
2023-06-05 22:00:00,0,0,0,0,0,0.5515251
2023-06-05 23:00:00,0,0,0,0,0,0.5687417
2023-06-06 00:00:00,0,0,0,0,0,0.4615153
2023-06-06 01:00:00,0,0,0,0,0,0.4736037
2023-06-06 02:00:00,0,0,0,0,0,0.5226341
2023-06-06 03:00:00,0,0,0,0,0,0.6625921
2023-06-06 04:00:00,0,0,0,0,0,0.5679631
2023-06-06 05:00:00,0.01724656,0.01084647,0.005720515,0.00955517,0.00758304,0.4647587
2023-06-06 06:00:00,19.8833,14.62809,10.05685,14.75053,15.2577,7.95299
2023-06-06 07:00:00,112.3426,57.86226,43.92337,59.50058,62.14496,28.87722
2023-06-06 08:00:00,279.2784,133.3082,108.7413,137.0105,149.9055,204.5449
2023-06-06 09:00:00,361.67,155.0256,138.2902,169.8411,189.9189,175.2371
2023-06-06 10:00:00,621.1089,262.7722,207.8356,267.1147,293.1325,488.2005
2023-06-06 11:00:00,758.1492,309.9969,243.5656,312.1182,354.4411,269.9299
2023-06-06 12:00:00,736.5688,283.9747,222.7491,280.5912,328.728,162.6658
2023-06-06 13:00:00,833.7081,307.847,238.5336,303.0815,349.9676,171.6465
2023-06-06 14:00:00,724.9838,260.0611,210.1969,262.7272,311.6527,226.1345
2023-06-06 15:00:00,546.6188,187.0333,145.309,188.5783,208.9059,247.119
2023-06-06 16:00:00,443.5039,163.1759,134.3758,165.1638,193.9666,156.4874
2023-06-06 17:00:00,338.5426,119.5835,94.63525,121.173,136.2189,333.1741
2023-06-06 18:00:00,209.2771,41.94442,39.65022,48.88919,58.25627,115.9669
2023-06-06 19:00:00,55.24599,14.87408,11.16965,14.91391,18.15524,29.12919
2023-06-06 20:00:00,11.53856,0.4151235,0.2777845,0.4111438,0.5239663,3.64547
2023-06-06 21:00:00,0.009375,0,0,0,0,0.1282142
2023-06-06 22:00:00,0,0,0,0,0,0.4788603
2023-06-06 23:00:00,0,0,0,0,0,0.5099707
2023-06-07 00:00:00,0,0,0,0,0,0.5389452
2023-06-07 01:00:00,0,0,0,0,0,0.4944393
2023-06-07 02:00:00,0,0,0,0,0,0.4795998
2023-06-07 03:00:00,0,0,0,0,0,0.4672177
2023-06-07 04:00:00,0,0,0,0,0,0.4966469
2023-06-07 05:00:00,0.01909516,0.01154018,0,0.008639872,0.006560595,0.4904374
2023-06-07 06:00:00,21.57415,14.34102,9.984674,14.3768,15.16135,18.25365
2023-06-07 07:00:00,123.479,61.33253,47.01442,63.01981,65.81772,88.26322
2023-06-07 08:00:00,294.2427,138.5112,111.0709,143.1355,154.6494,240.8335
2023-06-07 09:00:00,473.5525,218.7687,175.6027,222.8757,242.0056,431.8926
2023-06-07 10:00:00,671.6323,288.8867,227.5545,291.2494,322.4513,528.2162
2023-06-07 11:00:00,813.4299,329.2842,258.6914,329.9318,368.8238,916.5209
2023-06-07 12:00:00,612.3514,251.581,197.7528,253.264,278.3034,228.3853
2023-06-07 13:00:00,887.8627,332.8057,258.0123,332.1475,380.1527,638.6799
2023-06-07 14:00:00,576.6085,208.3559,159.3749,211.0151,229.1573,561.9434
2023-06-07 15:00:00,553.9584,201.3845,152.8007,204.6483,222.0888,94.11174
2023-06-07 16:00:00,415.2238,131.4899,105.8883,133.039,149.1931,304.6682
2023-06-07 17:00:00,218.7569,83.94523,69.41331,85.6183,97.44294,151.0917
2023-06-07 18:00:00,66.50964,10.43724,9.825573,11.89299,15.01032,14.73596
2023-06-07 19:00:00,9.847622,0.8021512,0.4281936,1.126184,2.003778,1.522716
2023-06-07 20:00:00,1.086714,0.0004499212,0.000160555,0.001031961,0.001115859,0.03740694
2023-06-07 21:00:00,0.00807639,0,0,0,0,0.3005393
2023-06-07 22:00:00,0,0,0,0,0,0.4026494
2023-06-07 23:00:00,0,0,0,0,0,0.1740947
2023-06-08 00:00:00,0,0,0,0,0,0.1898577
2023-06-08 01:00:00,0,0,0,0,0,0.1862781
2023-06-08 02:00:00,0,0,0,0,0,0.1933236
2023-06-08 03:00:00,0,0,0,0,0,0.4285588
2023-06-08 04:00:00,0.002805555,0,0,0,0,0.4434877
2023-06-08 05:00:00,0.009805555,0,0,0,0,0.5291772
2023-06-08 06:00:00,6.487691,9.627041,6.835739,9.890882,9.977964,7.009813
2023-06-08 07:00:00,83.47057,35.79529,26.96086,36.4891,37.72438,108.1389
2023-06-08 08:00:00,69.08584,30.257,26.50956,35.31897,37.38284,28.64057
2023-06-08 09:00:00,252.655,143.9905,129.0835,162.4424,171.9172,82.92665
2023-06-08 10:00:00,621.6023,284.1772,228.4606,287.4921,313.4356,475.7873
2023-06-08 11:00:00,791.0369,341.8961,267.7553,345.0677,379.7888,512.3429
2023-06-08 12:00:00,878.8622,354.3419,273.9577,354.4955,395.571,662.4486
2023-06-08 13:00:00,903.1163,350.9037,271.3271,354.5025,393.3149,306.0136
2023-06-08 14:00:00,881.5742,331.2044,258.4254,329.8925,373.4224,611.1615
2023-06-08 15:00:00,764.9295,286.6573,223.3896,286.5889,317.1354,560.7389
2023-06-08 16:00:00,612.1072,222.4794,177.5369,223.4659,248.6971,697.0214
2023-06-08 17:00:00,431.4945,136.3347,113.9322,137.0818,159.3161,141.7
2023-06-08 18:00:00,238.9135,56.2548,46.51259,55.8037,66.95286,127.9921
2023-06-08 19:00:00,83.47692,12.84552,10.15493,12.58577,16.23255,37.32758
2023-06-08 20:00:00,6.501377,0.05338443,0.05756275,0.07597224,0.1167881,0.5121235
2023-06-08 21:00:00,0,0,0,0,0,0.3520967
2023-06-08 22:00:00,0,0,0,0,0,0.4989513
2023-06-08 23:00:00,0,0,0,0,0,0.4692116
2023-06-09 00:00:00,0.01186805,0,0,0,0,0.4949107
2023-06-09 01:00:00,0,0,0,0,0,0.5604096
2023-06-09 02:00:00,0,0,0,0,0,0.6304283
2023-06-09 03:00:00,0,0,0,0,0,0.6836677
2023-06-09 04:00:00,0,0,0,0,0,0.347506
2023-06-09 05:00:00,0.0406543,0.01850396,0.01019394,0.007893277,0.0107037,0.317784
2023-06-09 06:00:00,21.98962,15.22102,10.42709,15.45153,15.64444,20.62035
2023-06-09 07:00:00,143.8382,70.38812,53.76957,73.12379,76.6824,80.18362
2023-06-09 08:00:00,319.0414,150.6284,120.6163,155.7756,167.164,243.395
2023-06-09 09:00:00,535.1965,238.9254,193.9675,246.0351,269.1751,197.8597
2023-06-09 10:00:00,668.8843,296.1347,231.7155,301.6183,328.3621,499.7775
2023-06-09 11:00:00,823.228,344.2423,270.1878,344.661,387.087,297.9246
2023-06-09 12:00:00,908.0544,357.2925,278.3554,357.4094,403.5748,1002.286
2023-06-09 13:00:00,917.8515,350.7605,271.8307,351.2635,396.8188,657.7618
2023-06-09 14:00:00,880.2373,333.5218,260.2838,331.9951,376.2968,956.0831
2023-06-09 15:00:00,767.6677,288.0057,228.7226,287.4939,325.5843,264.0708
2023-06-09 16:00:00,621.6656,223.7956,179.399,224.2957,253.7417,558.6214
2023-06-09 17:00:00,437.6526,137.1849,112.2834,137.3638,158.7441,448.26
2023-06-09 18:00:00,242.106,54.48461,44.79015,53.97443,65.31883,212.5736
2023-06-09 19:00:00,83.49759,12.0601,9.419331,11.77023,15.51722,39.71649
2023-06-09 20:00:00,7.295534,0.0906165,0.0779948,0.0783885,0.1933355,1.824423
2023-06-09 21:00:00,0.0119033,0,0,0,0,0.2804504
2023-06-09 22:00:00,0,0,0,0,0,0.5481371
2023-06-09 23:00:00,0,0,0,0,0,0.5482473
2023-06-10 00:00:00,0,0,0,0,0,0.5599015
2023-06-10 01:00:00,0,0,0,0,0,0.4900035
2023-06-10 02:00:00,0,0,0,0,0,0.609799
2023-06-10 03:00:00,0,0,0,0,0,0.7260199
2023-06-10 04:00:00,0,0,0,0,0,0.4845709
2023-06-10 05:00:00,0.04777596,0.09579715,0.005060977,0.01353657,0.02423974,0.314682
2023-06-10 06:00:00,25.68915,13.80275,9.383614,13.78784,14.31901,13.39761
2023-06-10 07:00:00,145.0036,62.00687,46.46231,64.24343,68.05349,58.97972
2023-06-10 08:00:00,321.8028,149.9517,118.4585,155.0415,166.7484,239.8308
2023-06-10 09:00:00,518.8337,233.6421,185.0025,238.8587,260.8955,404.9209
2023-06-10 10:00:00,691.1006,258.6027,184.3072,262.9001,270.6591,345.0812
2023-06-10 11:00:00,827.0698,323.0382,245.5365,325.5097,369.3625,561.567
2023-06-10 12:00:00,903.759,336.1305,253.7343,336.4936,385.171,814.2922
2023-06-10 13:00:00,923.6446,307.7641,254.0013,338.4996,385.6727,484.6591
2023-06-10 14:00:00,879.9167,315.3024,240.0483,314.5099,362.7658,601.4098
2023-06-10 15:00:00,780.0736,279.6128,215.2366,279.511,320.2024,553.7638
2023-06-10 16:00:00,632.4327,220.48,173.1779,221.4149,254.1401,333.4166
2023-06-10 17:00:00,432.4724,128.9448,103.8822,129.2891,100.4624,208.612
2023-06-10 18:00:00,209.0222,47.55205,43.66273,54.63828,64.51157,61.65271
2023-06-10 19:00:00,73.6778,16.00463,12.41388,16.00206,19.6123,36.42447
2023-06-10 20:00:00,8.400033,0.2806407,0.1570623,0.2122303,0.4025516,3.7175
2023-06-10 21:00:00,0.0090625,0,0,0,0,0.06805277
2023-06-10 22:00:00,0,0,0,0,0,0.04015973
2023-06-10 23:00:00,0,0,0,0,0,0.1198486
2023-06-11 00:00:00,0,0,0,0,0,0.2705531
2023-06-11 01:00:00,0,0,0,0,0,0.5233779
2023-06-11 02:00:00,0,0,0,0,0,0.4673211
2023-06-11 03:00:00,0,0,0,0,0,0.5799884
2023-06-11 04:00:00,0,0,0,0,0,0.711178
2023-06-11 05:00:00,0.03682487,0.08686225,0.0295132,0.03697085,0.0748507,0.7359691
2023-06-11 06:00:00,25.19163,13.97465,9.518269,13.92393,14.56676,8.487549
2023-06-11 07:00:00,139.0755,53.34258,44.91309,65.38308,66.81298,62.39222
2023-06-11 08:00:00,323.6472,138.2682,114.8491,152.0255,164.8509,193.9423
2023-06-11 09:00:00,505.8006,223.6724,173.6343,228.8218,246.7596,180.8494
2023-06-11 10:00:00,668.2352,285.2891,221.4341,288.9413,322.7569,776.5906
2023-06-11 11:00:00,819.5623,322.2763,248.2849,325.3424,369.1852,780.8373
2023-06-11 12:00:00,862.7874,308.7209,236.2261,312.8954,356.3326,616.8732
2023-06-11 13:00:00,763.1884,284.0864,217.0611,285.1589,324.4815,676.3496
2023-06-11 14:00:00,751.0855,264.7927,206.9595,268.0069,308.3523,444.3305
2023-06-11 15:00:00,472.3511,135.222,111.3929,139.9821,158.6978,254.5524
2023-06-11 16:00:00,66.35841,8.520565,6.53258,8.829151,12.68985,27.25335
2023-06-11 17:00:00,13.92907,5.497675,2.928814,4.549074,6.580201,3.833539
2023-06-11 18:00:00,22.22242,5.093593,4.420671,5.871946,7.463627,12.12943
2023-06-11 19:00:00,3.580715,0.1142178,0.001316242,0.01694258,0.03392608,0.5996474
2023-06-11 20:00:00,1.035299,0,0,0,0.003180321,0.2354258
2023-06-11 21:00:00,0,0,0,0,0,0.5579761
2023-06-11 22:00:00,0,0,0,0,0,0.5639673
2023-06-11 23:00:00,0.001104166,0,0,0,0,0.5324582
2023-06-12 00:00:00,0.01136111,0,0,0,0,0.515337
2023-06-12 01:00:00,0,0,0,0,0,0.4564951
2023-06-12 02:00:00,0.0002727273,0,0,0,0,0.5070865
2023-06-12 03:00:00,0.01188005,0,0,0,0,0.4929974
2023-06-12 04:00:00,0.01258333,0,0,0,0,0.5090443
2023-06-12 05:00:00,0,0,0,0,0,0.4742687
2023-06-12 06:00:00,2.348172,4.790313,1.922871,4.847881,3.397461,0.6602839
2023-06-12 07:00:00,69.45624,27.25247,25.57691,32.39411,36.41574,24.67975
2023-06-12 08:00:00,104.7446,50.95889,42.76833,56.59494,59.7552,62.93443
2023-06-12 09:00:00,156.1362,73.18765,67.56791,89.01178,93.14535,90.33891
2023-06-12 10:00:00,537.1964,240.6905,197.0303,246.1152,273.5009,626.4091
2023-06-12 11:00:00,614.371,282.2736,225.213,286.3116,316.3341,525.8152
2023-06-12 12:00:00,865.6434,333.6979,262.4341,341.7786,386.6176,1035.867
2023-06-12 13:00:00,824.3731,283.8117,215.8576,291.9759,324.9103,205.4509
2023-06-12 14:00:00,477.2595,178.5556,138.7642,183.3457,200.8464,388.1586
2023-06-12 15:00:00,471.4376,155.1136,118.4675,158.0206,166.2368,272.4064
2023-06-12 16:00:00,429.9247,164.2589,142.3822,177.1735,199.558,231.6706
2023-06-12 17:00:00,287.4261,82.51104,63.14175,84.4791,91.41075,127.3085
2023-06-12 18:00:00,200.3192,53.82459,42.67905,54.15781,63.29042,111.5599
2023-06-12 19:00:00,92.18781,8.124798,5.626754,7.510886,10.7993,17.31162
2023-06-12 20:00:00,4.473278,0.07485596,0.02726,0.07334374,0.1303295,0.8810412
2023-06-12 21:00:00,0.00646528,0,0,0,0,0.06785801
2023-06-12 22:00:00,0,0,0,0,0,0.1636972
2023-06-12 23:00:00,0,0,0,0,0,0.4635932
2023-06-13 00:00:00,0,0,0,0,0,0.4362719
2023-06-13 01:00:00,0.01695139,0,0,0,0,0.4475333
2023-06-13 02:00:00,0.008041665,0,0,0,0,0.5768497
2023-06-13 03:00:00,0,0,0,0,0,0.6386778
2023-06-13 04:00:00,0,0,0,0,0,0.6864706
2023-06-13 05:00:00,0.5644584,0.1344534,0.01836298,0.1228127,0.1321815,0.7527322
2023-06-13 06:00:00,19.93271,11.24977,7.576125,11.36944,12.81131,6.038417
2023-06-13 07:00:00,73.58355,43.52138,32.67333,44.50457,49.56045,65.67265
2023-06-13 08:00:00,261.7278,136.9831,106.446,142.0367,151.4974,244.6142
2023-06-13 09:00:00,529.9567,241.4646,189.5699,247.2024,268.0765,204.4129
2023-06-13 10:00:00,690.4049,268.4372,208.9986,273.8951,304.6085,804.8018
2023-06-13 11:00:00,762.2416,325.5197,245.8428,330.4148,363.3894,937.3759
2023-06-13 12:00:00,948.3173,339.5578,253.3221,341.791,387.3647,611.1088
2023-06-13 13:00:00,954.3157,332.4938,251.7377,336.8051,388.2206,158.5458
2023-06-13 14:00:00,877.3423,244.9075,176.7888,245.5892,270.5815,486.7058
2023-06-13 15:00:00,,,,,,
2023-06-13 16:00:00,315.0056,155.7676,,159.4108,,68.16251
2023-06-13 17:00:00,352.5645,116.8061,89.37851,118.7525,131.8347,212.9946
2023-06-13 18:00:00,184.0945,55.79407,44.79043,55.77758,37.11617,109.9457
2023-06-13 19:00:00,116.5468,15.48448,12.10642,15.08775,18.64621,105.5735
2023-06-13 20:00:00,7.77478,0.1639043,0.135166,0.1661314,0.2832948,0.8115475
2023-06-13 21:00:00,8.960575e-05,0,0,0,0,0.1137636
2023-06-13 22:00:00,0,0,0,0,0,0.4724003
2023-06-13 23:00:00,0,0,0,0,0,0.5083632
2023-06-14 00:00:00,0,0,0,0,0,0.5241784
2023-06-14 01:00:00,0,0,0,0,0,0.5104959
2023-06-14 02:00:00,0,0,0,0,0,0.5290066
2023-06-14 03:00:00,0,0,0,0,0,0.5293714
2023-06-14 04:00:00,0,0,0,0,0,0.70977
2023-06-14 05:00:00,0.05185165,0.01815421,0.00519464,0.01175448,0.01507751,0.5608537
2023-06-14 06:00:00,25.64211,10.63529,6.486931,10.6346,10.96056,10.83185
2023-06-14 07:00:00,148.4305,61.73684,41.24294,64.34558,65.54123,101.8143
2023-06-14 08:00:00,327.863,150.7932,116.7017,156.8816,169.1531,221.1136
2023-06-14 09:00:00,519.7354,238.5673,190.1315,244.653,265.6678,405.1723
2023-06-14 10:00:00,671.3214,294.2448,230.3649,298.9634,330.0963,399.7468
2023-06-14 11:00:00,562.7899,206.5243,166.855,211.4709,240.1294,98.6932
2023-06-14 12:00:00,627.0728,265.2637,207.2664,269.5207,293.7267,489.5853
2023-06-14 13:00:00,656.5986,220.5175,178.0535,222.9509,256.1938,510.5646
2023-06-14 14:00:00,483.5717,201.4718,155.4169,202.5871,218.603,418.9459
2023-06-14 15:00:00,428.0189,172.9207,137.1918,177.2471,193.7039,148.4183
2023-06-14 16:00:00,464.9582,184.5306,146.2957,186.1104,205.0103,394.419
2023-06-14 17:00:00,275.4411,91.79071,74.78548,93.46254,106.3908,308.2051
2023-06-14 18:00:00,108.6702,37.28823,29.30969,37.74271,43.27517,106.2862
2023-06-14 19:00:00,59.40812,12.34138,9.168111,12.23045,14.90527,40.12971
2023-06-14 20:00:00,2.792536,0.01833969,0.001385488,0.0036481,0.01720811,0.3116226
2023-06-14 21:00:00,0.02502084,0,0,0,0,0.09855831
2023-06-14 22:00:00,0.01251389,0,0,0,0,0.06190239
2023-06-14 23:00:00,0,0,0,0,0,0.07974215
2023-06-15 00:00:00,0.0125,0,0,0,0,0.1104342
2023-06-15 01:00:00,0,0,0,0,0,0.2715684
2023-06-15 02:00:00,0,0,0,0,0,0.6409203
2023-06-15 03:00:00,0,0,0,0,0,0.7476523
2023-06-15 04:00:00,0,0,0,0,0,0.8574574
2023-06-15 05:00:00,0.00162821,0.02197078,0.003429828,0.01282685,0.01448177,0.6927205
2023-06-15 06:00:00,30.29291,13.83691,11.1256,16.47364,17.18839,18.98944
2023-06-15 07:00:00,134.5081,61.81316,40.90924,64.45437,65.24604,38.14624
2023-06-15 08:00:00,330.6602,141.8197,108.3581,146.1772,156.3349,247.0171
2023-06-15 09:00:00,423.8601,205.5264,159.8979,209.892,223.1996,362.709
2023-06-15 10:00:00,633.8796,270.4661,210.4457,275.1459,306.636,492.2907
2023-06-15 11:00:00,849.0958,316.2454,240.508,319.2997,361.6825,595.6211
2023-06-15 12:00:00,763.0016,268.1269,204.2559,269.7639,304.2682,497.8369
2023-06-15 13:00:00,765.3562,280.6841,218.046,283.9169,326.0582,600.5616
2023-06-15 14:00:00,598.4548,231.6044,176.6891,234.3192,255.3769,405.5976
2023-06-15 15:00:00,608.2095,245.1073,192.6453,247.3027,278.2785,714.8449
2023-06-15 16:00:00,528.6466,183.0341,145.74,185.1813,209.5201,361.8466
2023-06-15 17:00:00,331.0771,104.4586,92.03618,115.6729,131.8651,330.2912
2023-06-15 18:00:00,220.9986,53.54951,42.19687,54.5188,62.82733,160.9292
2023-06-15 19:00:00,66.82272,13.88128,13.09358,13.66933,20.79915,41.84274
