Princeton,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Timestamp,POA,"Eaton Power Expert 1670 1, Real power","Eaton Power Expert 1670 2, Real power","Eaton Power Expert 1670 3, Real power",Production meter active power
,W/m²,kW,kW,kW,kW
2023-06-01 00:00:00,0,0,0,0,-11.59089
2023-06-01 01:00:00,0,0,0,0,-11.63483
2023-06-01 02:00:00,0.02222222,0,0,0,-11.72563
2023-06-01 03:00:00,0,0,0,0,-11.73394
2023-06-01 04:00:00,0,0,0,0,-11.87952
2023-06-01 05:00:00,0.10275,0,0,0,-11.94449
2023-06-01 06:00:00,16.1639,14.21669,13.91891,14.7008,35.849
2023-06-01 07:00:00,89.49783,135.252,146.4812,145.8564,417.4864
2023-06-01 08:00:00,263.2761,432.8221,456.7453,484.5811,1371.229
2023-06-01 09:00:00,300.3446,491.5097,527.22,563.5912,1578.49
2023-06-01 10:00:00,398.834,604.0174,665.9479,716.7601,1982.333
2023-06-01 11:00:00,382.1045,591.9033,639.9099,669.0684,1900.949
2023-06-01 12:00:00,339.6543,554.9259,605.553,610.5548,1767.536
2023-06-01 13:00:00,552.4188,789.7706,816.5082,855.3394,2456.005
2023-06-01 14:00:00,696.6661,930.4486,1023.189,1145.327,3084.562
2023-06-01 15:00:00,745.1454,1095.106,1232.828,1241.151,3550.659
2023-06-01 16:00:00,413.5989,653.7558,718.2891,742.4645,2114.989
2023-06-01 17:00:00,352.8739,537.3749,586.8779,626.6381,1744.11
2023-06-01 18:00:00,167.6014,243.5457,268.2222,268.8057,774.5016
2023-06-01 19:00:00,64.82101,61.72453,68.10255,66.86498,183.8719
2023-06-01 20:00:00,8.235067,0.2452051,0.5744597,0.1160346,-11.14911
2023-06-01 21:00:00,0,0,0,0,-13.10454
2023-06-01 22:00:00,0,0,0,0,-13.08729
2023-06-01 23:00:00,0,0,0,0,-13.08533
2023-06-02 00:00:00,0,0,0,0,-13.22363
2023-06-02 01:00:00,0,0,0,0,-13.15779
2023-06-02 02:00:00,0,0,0,0,-11.65996
2023-06-02 03:00:00,0,0,0,0,-11.65916
2023-06-02 04:00:00,0,0,0,0,-11.79294
2023-06-02 05:00:00,0.07565278,0,0,0,-11.97862
2023-06-02 06:00:00,18.95626,15.006,16.77218,20.14518,44.90812
2023-06-02 07:00:00,92.85125,134.1214,152.3794,142.0715,419.9755
2023-06-02 08:00:00,264.5619,408.892,453.9849,489.1971,1348.193
2023-06-02 09:00:00,415.7158,683.4193,746.3283,732.7598,2160.674
2023-06-02 10:00:00,537.6689,801.0704,889.5799,905.9089,2594.902
2023-06-02 11:00:00,601.8735,983.7027,1075.717,1106.495,3155.348
2023-06-02 12:00:00,738.4953,1106.218,1290.985,1389.792,3760.6
2023-06-02 13:00:00,836.2952,1201.164,1349.877,1388.348,3918.831
2023-06-02 14:00:00,644.5969,944.3231,1043.042,1077.779,3052.699
2023-06-02 15:00:00,509.9342,768.1112,795.413,789.9517,2331.681
2023-06-02 16:00:00,383.6411,615.2649,653.5934,687.3885,1954.196
2023-06-02 17:00:00,333.2519,479.3613,507.3885,503.5658,1482.357
2023-06-02 18:00:00,163.1373,222.6696,259.7094,246.3931,728.3126
2023-06-02 19:00:00,53.41304,29.14836,38.61615,32.44647,103.2592
2023-06-02 20:00:00,6.549031,0,0,0,-11.43655
2023-06-02 21:00:00,0,0,0,0,-11.62938
2023-06-02 22:00:00,0,0,0,0,-11.64302
2023-06-02 23:00:00,0,0,0,0,-11.51292
2023-06-03 00:00:00,0,0,0,0,-11.69087
2023-06-03 01:00:00,0,0,0,0,-11.56141
2023-06-03 02:00:00,0,0,0,0,-11.57687
2023-06-03 03:00:00,0,0,0,0,-11.73554
2023-06-03 04:00:00,0,0,0,0,-11.74755
2023-06-03 05:00:00,0.03475,0,0,0,-11.86679
2023-06-03 06:00:00,18.06792,17.70858,14.64065,21.27212,54.68276
2023-06-03 07:00:00,115.5955,137.0506,149.1446,37.88417,313.4164
2023-06-03 08:00:00,292.9042,440.3019,487.9091,0,917.3699
2023-06-03 09:00:00,524.8177,833.5538,879.518,0,1703.843
2023-06-03 10:00:00,721.4299,1132.907,1205.015,0,2316.084
2023-06-03 11:00:00,861.5638,1339.851,1423.74,0,2731.055
2023-06-03 12:00:00,943.7758,1444.472,1532.103,0,2945.044
2023-06-03 13:00:00,957.0375,1445.666,1546.16,0,2960.341
2023-06-03 14:00:00,894.4708,1354.083,1454.118,0,2775.004
2023-06-03 15:00:00,771.6455,1181.065,1270.564,124.1581,2550.569
2023-06-03 16:00:00,601.8844,926.7355,997.4392,948.0411,2857.329
2023-06-03 17:00:00,391.74,591.2495,633.9155,606.7589,1822.473
2023-06-03 18:00:00,185.1149,243.3884,259.749,250.1333,748.1275
2023-06-03 19:00:00,59.00041,49.78344,43.21448,48.8394,132.076
2023-06-03 20:00:00,7.3845,1.709141,0.113952,0.5357665,-7.846463
2023-06-03 21:00:00,0,0,0,0,-11.70487
2023-06-03 22:00:00,0,0,0,0,-11.65525
2023-06-03 23:00:00,0.02223611,0,0,0,-11.61268
2023-06-04 00:00:00,0,0,0,0,-11.72947
2023-06-04 01:00:00,0,0,0,0,-11.88002
2023-06-04 02:00:00,0,0,0,0,-11.89106
2023-06-04 03:00:00,0,0,0,0,-11.91829
2023-06-04 04:00:00,0,0,0,0,-12.00223
2023-06-04 05:00:00,0.01133333,0,0,0,-12.0013
2023-06-04 06:00:00,2.577522,0.638889,0,0,-11.39157
2023-06-04 07:00:00,25.29207,22.16837,28.48626,27.52666,73.19754
2023-06-04 08:00:00,78.48996,93.17339,117.3212,118.3171,313.1411
2023-06-04 09:00:00,111.5832,166.7328,174.5879,176.2461,514.2544
2023-06-04 10:00:00,119.3935,187.9134,208.8484,202.9616,590.4177
2023-06-04 11:00:00,240.7296,359.9557,389.1776,373.9894,1115.669
2023-06-04 12:00:00,470.0194,732.3768,782.2894,300.9722,1806.652
2023-06-04 13:00:00,685.229,1176.471,1208.267,0,2366.913
2023-06-04 14:00:00,703.9827,1094.043,1169.979,0,2243.467
2023-06-04 15:00:00,578.7062,904.1011,964.8935,0,1855.287
2023-06-04 16:00:00,396.7019,632.9889,674.8096,0,1300.075
2023-06-04 17:00:00,307.6627,469.3139,512.9075,0,970.8718
2023-06-04 18:00:00,150.6193,220.5735,234.3179,0,445.0371
2023-06-04 19:00:00,59.2791,49.86554,54.72677,0,94.96162
2023-06-04 20:00:00,7.801441,0.6261777,1.391123,0,-8.524842
