Gauss Solar,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Timestamp,POA*,"Schneider SmartGen CS1800 Inverter - 1.1, Total Power","Schneider SmartGen CS1800 Inverter - 1.2, Total Power","Schneider SmartGen CS1800 Inverter - 2.1, Total Power",Production meter active power
,W/m²,kW,kW,kW,kW
2023-06-01 00:00:00,0,-0.0008669088,0.00547452,0.002291781,-7.639643
2023-06-01 01:00:00,0,-0.00796767,-0.007708316,0.004513503,-7.654063
2023-06-01 02:00:00,0,-0.01373891,-0.008764216,0.001153668,-7.652816
2023-06-01 03:00:00,0,-0.01467561,0.00507678,-0.00172291,-7.657059
2023-06-01 04:00:00,0,-0.01327323,-0.00259817,-0.01076277,-7.640372
2023-06-01 05:00:00,0.03544562,-0.004243914,0.001444057,0.001410863,-7.566719
2023-06-01 06:00:00,17.43835,20.8762,21.59986,15.94765,55.19345
2023-06-01 07:00:00,81.25077,145.3849,148.7462,126.8237,422.3693
2023-06-01 08:00:00,146.108,270.4012,275.3,237.282,780.7763
2023-06-01 09:00:00,206.33,385.7171,385.8466,340.6482,1104.682
2023-06-01 10:00:00,296.1815,556.1089,561.3732,488.1439,1597.79
2023-06-01 11:00:00,453.4619,768.6854,831.6696,683.6539,2272.41
2023-06-01 12:00:00,479.2256,843.5271,861.6162,753.7344,2416.629
2023-06-01 13:00:00,372.6176,669.7219,682.3636,605.4568,1942.359
2023-06-01 14:00:00,378.0873,681.4005,694.1546,608.8244,1956.777
2023-06-01 15:00:00,351.2291,605.1439,614.489,540.6955,1751.809
2023-06-01 16:00:00,537.8734,971.543,895.7146,883.5416,2724.403
2023-06-01 17:00:00,317.2795,542.1004,539.9294,470.5355,1541.235
2023-06-01 18:00:00,91.86195,158.4825,162.4718,139.1242,455.7226
2023-06-01 19:00:00,46.16925,78.75575,79.93152,67.3658,227.5462
2023-06-01 20:00:00,1.411658,-1.119384,-1.094823,-1.324449,-5.832129
2023-06-01 21:00:00,0,-0.0009363198,-0.01365544,-0.0055321,-7.493627
2023-06-01 22:00:00,0,0.007394292,-0.01169104,-0.0002265155,-7.655972
2023-06-01 23:00:00,0,-0.01434187,0.00815522,-0.000228328,-7.68247
2023-06-02 00:00:00,0,,0.001807133,-0.003850279,-7.707509
2023-06-02 01:00:00,0,,-0.0180355,-0.009259934,-7.766275
2023-06-02 02:00:00,0,,-0.009890707,0.003206216,-7.679204
2023-06-02 03:00:00,0,,0.001080736,-0.005243068,-7.596897
2023-06-02 04:00:00,0,,-0.0120023,0.005027722,-7.568871
2023-06-02 05:00:00,0.355365,,-0.008303922,0.003452908,-7.602392
2023-06-02 06:00:00,23.09664,,35.13822,31.44207,104.6125
2023-06-02 07:00:00,117.4799,,211.365,189.3549,609.6427
2023-06-02 08:00:00,258.2473,,527.5559,440.26,1466.842
2023-06-02 09:00:00,380.1007,,710.7056,631.2049,2022.916
2023-06-02 10:00:00,635.6982,,1225.473,1067.364,3420.073
2023-06-02 11:00:00,659.6809,,1142.275,1075.126,3353.246
2023-06-02 12:00:00,546.4957,,959.7805,808.3723,2707.406
2023-06-02 13:00:00,513.4796,,841.0137,761.8223,2465.464
2023-06-02 14:00:00,883.4653,,1350.817,1256.274,3956.926
2023-06-02 15:00:00,645.518,,1124.187,977.7149,3099.725
2023-06-02 16:00:00,637.9897,,1131.387,946.6291,3090.268
2023-06-02 17:00:00,309.6797,,474.1461,439.119,1415.818
2023-06-02 18:00:00,240.0912,,366.1491,319.8408,1040.187
2023-06-02 19:00:00,42.10397,,55.77938,48.8008,161.6058
2023-06-02 20:00:00,1.918144,,2.549898,1.57412,4.096933
2023-06-02 21:00:00,0,,-0.001722132,0.003362786,-7.735802
2023-06-02 22:00:00,0,,-0.00118205,0.000857482,-7.796756
2023-06-02 23:00:00,0,,-0.002644292,-0.001523504,-7.792572
2023-06-03 00:00:00,0,,0.007438374,-0.0001572849,-7.692107
2023-06-03 01:00:00,0,,-0.005290512,-0.001191385,-7.63599
2023-06-03 02:00:00,0,,0.0122398,-0.004841102,-7.701229
2023-06-03 03:00:00,0,,-0.009916031,0.0007832455,-7.747219
2023-06-03 04:00:00,0,,-0.00654514,-0.0006753452,-7.736687
2023-06-03 05:00:00,0.2807711,,-7.762375e-05,-0.003056413,-7.765295
2023-06-03 06:00:00,23.29749,,38.54787,31.38969,104.2558
2023-06-03 07:00:00,147.5718,,227.9309,194.0756,637.9468
2023-06-03 08:00:00,285.5858,,612.1334,527.4315,1722.422
2023-06-03 09:00:00,560.2453,,1007.4,875.5413,2838.038
2023-06-03 10:00:00,759.6368,,1353.089,1179.303,3809.666
2023-06-03 11:00:00,894.207,,1606.01,1405.923,4533.06
2023-06-03 12:00:00,974.2362,,1666.712,1512.387,4771.985
2023-06-03 13:00:00,984.7001,,1666.653,1536.363,4794.931
2023-06-03 14:00:00,933.1395,,1643.458,1456.947,4658.931
2023-06-03 15:00:00,824.2144,,1463.521,1280.91,4125.423
2023-06-03 16:00:00,648.9506,,1153.116,1006.366,3251.645
2023-06-03 17:00:00,429.2578,,740.0058,642.1673,2086.652
2023-06-03 18:00:00,209.4267,,313.23,271.8277,887.9781
2023-06-03 19:00:00,46.16426,,60.65624,52.55016,174.836
2023-06-03 20:00:00,1.318283,,0.5878316,-0.07347585,-2.099246
2023-06-03 21:00:00,0,,0.004867396,-0.01035173,-7.589538
2023-06-03 22:00:00,0,,0.01044869,-0.003929131,-7.568645
2023-06-03 23:00:00,0,,0.006933477,0.006822052,-7.615577
2023-06-04 00:00:00,0,,-0.005701489,0.001889683,-7.606555
2023-06-04 01:00:00,0,,-0.005871993,-0.001455561,-7.704299
2023-06-04 02:00:00,0,,0.01531163,0.00457129,-7.741638
2023-06-04 03:00:00,0,,-0.004108817,-0.0009617888,-7.768264
2023-06-04 04:00:00,0,,-0.01126273,-0.007357623,-7.793421
2023-06-04 05:00:00,0,,-0.01132271,-0.005596216,-7.844143
2023-06-04 06:00:00,5.934414,,2.516521,1.974066,1.948722
2023-06-04 07:00:00,27.6526,,47.42423,40.30844,138.5126
2023-06-04 08:00:00,110.4662,,206.9818,179.5968,588.9711
2023-06-04 09:00:00,120.1236,,227.3793,202.2157,658.2725
2023-06-04 10:00:00,198.0598,,382.658,329.1764,1079.27
2023-06-04 11:00:00,299.433,,564.5009,488.6018,1599.198
2023-06-04 12:00:00,429.3753,,816.6942,689.2764,2272.242
2023-06-04 13:00:00,890.2761,,1478.695,1400.812,4289.803
2023-06-04 14:00:00,771.6547,,1284.392,1180.812,3733.933
2023-06-04 15:00:00,535.0443,,878.8112,861.4092,2668.981
2023-06-04 16:00:00,417.1265,,733.5549,651.2879,2092.987
2023-06-04 17:00:00,311.4691,,565.7686,471.8915,1575.786
2023-06-04 18:00:00,82.80004,,149.9653,129.0046,424.3632
2023-06-04 19:00:00,26.04239,,44.61886,37.5467,127.9658
2023-06-04 20:00:00,1.117308,,0.6613563,0.2394841,-2.343824
2023-06-04 21:00:00,0,,0.002018466,0.009674735,-7.655814
2023-06-04 22:00:00,0,,-0.002955903,0.004153767,-7.720532
2023-06-04 23:00:00,0,,-0.004368045,-0.003767699,-7.748898
2023-06-05 00:00:00,0,,0.006280545,0.004366952,-7.809794
2023-06-05 01:00:00,0,,-0.008836018,-0.00580827,-7.824331
2023-06-05 02:00:00,0,,-0.01078442,-0.003576684,-7.59977
2023-06-05 03:00:00,0,,0.001433331,0.001499639,-7.619945
2023-06-05 04:00:00,0,,-0.02071561,0.01334927,-7.632622
2023-06-05 05:00:00,0.1660797,,0.002782436,-0.004591343,-7.542393
2023-06-05 06:00:00,23.06227,,36.13875,29.66224,100.9313
2023-06-05 07:00:00,154.4217,,229.4046,195.0087,645.1107
2023-06-05 08:00:00,291.8654,,641.3185,552.3777,1737.036
2023-06-05 09:00:00,593.6545,,1073.897,931.938,3032.474
2023-06-05 10:00:00,791.3906,,1426.215,1244.353,4028.506
2023-06-05 11:00:00,926.4473,,1560.407,1434.813,4474.031
2023-06-05 12:00:00,994.4656,,1449.537,1437.39,4255.841
2023-06-05 13:00:00,979.3305,,1414.086,1403.932,4201.869
2023-06-05 14:00:00,817.3698,,1417.071,1345.848,4061.424
2023-06-05 15:00:00,768.5522,,1313.389,1220.6,3844.673
2023-06-05 16:00:00,740.1882,,1310.628,1145.254,3703.321
2023-06-05 17:00:00,450.6766,,489.769,425.7164,1379.539
2023-06-05 18:00:00,215.509,,323.6998,280.4975,917.5909
