Jersey Solar,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Timestamp,POA*,"SMA 1850kW Inverter - 1, AC Real Power","SMA 1850kW Inverter - 2, AC Real Power","SMA 1850kW Inverter - 3, AC Real Power",Production meter active power
,W/m²,kW,kW,kW,kW
2023-06-01 00:00:00,0,0,0,0,-6.971152
2023-06-01 01:00:00,0,0,0,0,-6.99724
2023-06-01 02:00:00,0,0,0,0,-7.008061
2023-06-01 03:00:00,0,0,0,0,-7.025412
2023-06-01 04:00:00,0,0,0,0,-7.016471
2023-06-01 05:00:00,0,0,0,0,-6.937098
2023-06-01 06:00:00,16.93115,29,31,29.5,83.02693
2023-06-01 07:00:00,162.5067,218.5,230.25,211,653.8075
2023-06-01 08:00:00,352.1422,576.75,587,568,1748.646
2023-06-01 09:00:00,563.6282,955,979.5,979.25,2888.067
2023-06-01 10:00:00,785.723,1340.75,1351.5,1353,4056.227
2023-06-01 11:00:00,939.3445,1534.25,1509.75,1530.5,4643.297
2023-06-01 12:00:00,478.4147,822.5,815.75,791.75,2428.343
2023-06-01 13:00:00,349.852,618.25,615.25,610,1850.061
2023-06-01 14:00:00,287.6244,485.25,502.5,528.75,1526.632
2023-06-01 15:00:00,195.1173,339.5,346.25,345.5,1032.548
2023-06-01 16:00:00,344.5135,648,625,635,1929.801
2023-06-01 17:00:00,209.8604,385.75,370.25,370,1100.527
2023-06-01 18:00:00,146.1422,256.25,260.25,257.5,774.1056
2023-06-01 19:00:00,59.06742,94.25,98.75,96.75,289.6412
2023-06-01 20:00:00,1.609588,5.5,5.75,5.75,10.79274
2023-06-01 21:00:00,0,0,0,0,-7.056272
2023-06-01 22:00:00,0,0,0,0,-7.048252
2023-06-01 23:00:00,0,0,0,0,-7.025971
2023-06-02 00:00:00,0,0,0,0,-7.008547
2023-06-02 01:00:00,0,0,0,0,-7.002532
2023-06-02 02:00:00,0,0,0,0,-6.998755
2023-06-02 03:00:00,0,0,0,0,-6.991293
2023-06-02 04:00:00,0,0,0,0,-6.97089
2023-06-02 05:00:00,0,0,0,0,-6.895916
2023-06-02 06:00:00,15.95331,28,29.75,28.75,82.83043
2023-06-02 07:00:00,102.4955,175.5,174.75,173.75,519.0482
2023-06-02 08:00:00,239.7262,438.5,432.5,417.75,1267.82
2023-06-02 09:00:00,336.5023,542.75,564.75,587.25,1755.127
2023-06-02 10:00:00,501.7289,872.25,837,824.75,2403.038
2023-06-02 11:00:00,653.8021,987.5,1098.5,1146.5,3243.722
2023-06-02 12:00:00,750.1559,1183,1215.75,1157.5,3547.306
2023-06-02 13:00:00,633.4421,1067,1015.75,1032.5,3083.563
2023-06-02 14:00:00,604.8176,968.75,984.75,1019.5,2975.644
2023-06-02 15:00:00,534.2661,914.25,857.25,840.75,2610.432
2023-06-02 16:00:00,276.2194,419.25,444.25,456,1324.356
2023-06-02 17:00:00,207.7926,355,359,356.75,1075.642
2023-06-02 18:00:00,180.9944,300.25,302.75,308.5,919.5248
2023-06-02 19:00:00,69.07845,118.5,124,121,362.9232
2023-06-02 20:00:00,2.267838,8.25,8.5,8.25,19.28038
2023-06-02 21:00:00,0,0,0,0,-7.088545
2023-06-02 22:00:00,0,0,0,0,-7.043616
2023-06-02 23:00:00,0,0,0,0,-7.037016
2023-06-03 00:00:00,0,0,0,0,-7.042724
2023-06-03 01:00:00,0,0,0,0,-6.951118
2023-06-03 02:00:00,0,0,0,0,-6.994655
2023-06-03 03:00:00,0,0,0,0,-7.006085
2023-06-03 04:00:00,0,0,0,0,-6.98736
2023-06-03 05:00:00,0,0,0,0,-6.99755
2023-06-03 06:00:00,17.80037,24.25,26,25,68.35761
2023-06-03 07:00:00,157.9274,190.75,201.75,180.5,568.2905
2023-06-03 08:00:00,362.8879,585.5,597.75,575.75,1760.984
2023-06-03 09:00:00,597.1814,999.5,1013.25,1003.75,3019.947
2023-06-03 10:00:00,795.3076,1329.75,1346.25,1348,4021.411
2023-06-03 11:00:00,942.5042,1557.75,1582.25,1582.25,4718.757
2023-06-03 12:00:00,1022.307,1660.5,1665.5,1665.75,4985.153
2023-06-03 13:00:00,1037.037,1666,1665.75,1666.25,4990.284
2023-06-03 14:00:00,996.6908,1616,1638,1632.75,4881.767
2023-06-03 15:00:00,892.6774,1443.5,1470.75,1462.25,4378.099
2023-06-03 16:00:00,738.7454,295.75,1215.5,1205.75,2727.923
2023-06-03 17:00:00,501.5944,0,796.25,781.5,1605.498
2023-06-03 18:00:00,274.647,0,435.75,423.25,867.9742
2023-06-03 19:00:00,70.09536,0,128.5,126.5,251.6406
2023-06-03 20:00:00,1.861163,0,8,7.75,9.183659
2023-06-03 21:00:00,0,0,0,0,-7.129677
2023-06-03 22:00:00,0,0,0,0,-7.074224
2023-06-03 23:00:00,0,0,0,0,-7.032987
2023-06-04 00:00:00,0,0,0,0,-6.998596
2023-06-04 01:00:00,0,0,0,0,-7.037913
2023-06-04 02:00:00,0,0,0,0,-7.043668
2023-06-04 03:00:00,0,0,0,0,-7.035178
2023-06-04 04:00:00,0,0,0,0,-7.030369
2023-06-04 05:00:00,0,0,0,0,-7.023134
2023-06-04 06:00:00,10.70453,0,16,16.25,25.01023
2023-06-04 07:00:00,35.07992,6.75,57.75,57.75,115.6108
2023-06-04 08:00:00,79.77564,135.75,139.75,140.25,411.5323
2023-06-04 09:00:00,99.35619,171.5,175.25,175.25,522.9694
2023-06-04 10:00:00,182.0764,326.5,333.75,333.5,992.1172
2023-06-04 11:00:00,252.8618,446.25,452.5,450,1326.551
2023-06-04 12:00:00,263.5771,469,476.75,476.75,1427.074
2023-06-04 13:00:00,517.9078,916.5,918.25,917.5,2739.502
2023-06-04 14:00:00,467.8799,806.5,823.25,824.5,2453.805
2023-06-04 15:00:00,626.2262,1088,1115.5,1072.25,3296.511
2023-06-04 16:00:00,478.9605,826.25,838,831.25,2473.404
2023-06-04 17:00:00,314.5469,546.25,558.5,554,1669.442
2023-06-04 18:00:00,160.875,290,294.25,292.75,884.7075
2023-06-04 19:00:00,45.47348,83,84.5,84.25,250.3162
2023-06-04 20:00:00,1.170736,4,4,4,5.871257
2023-06-04 21:00:00,0,0,0,0,-6.991266
2023-06-04 22:00:00,0,0,0,0,-7.062732
