NC Solar I,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
,,,,,,
Timestamp,POA,"SMA Inverter - 1A, Total AC Active Power","SMA Inverter - 2A, Total AC Active Power","SMA Inverter - 1B, Total AC Active Power","SMA Inverter - 2B, Total AC Active Power",Production meter active power
,W/m²,kW,kW,kW,kW,kW
2023-04-01 00:00:00,0,0,0,0,0,0.2491995
2023-04-01 01:00:00,0,0,0,0,0,0.4337069
2023-04-01 02:00:00,0.004354166,0,0,0,0,0.6854422
2023-04-01 03:00:00,0.01947222,0,0,0,0,0.8000964
2023-04-01 04:00:00,0,0,0,0,0,0.8495502
2023-04-01 05:00:00,0,0,0,0,0,0.8168637
2023-04-01 06:00:00,0.003770834,0,0.02280427,0.02311037,0,0.9081954
2023-04-01 07:00:00,19.13878,14.18232,15.74904,14.53701,9.795205,12.70273
2023-04-01 08:00:00,103.2067,64.78094,70.74123,64.18951,51.52757,126.2013
2023-04-01 09:00:00,211.5476,83.97691,94.33298,66.75168,69.11714,109.2464
2023-04-01 10:00:00,191.3649,80.64658,88.54051,68.05528,64.58366,73.32487
2023-04-01 11:00:00,178.1189,92.74701,103.4364,92.10556,75.95746,132.942
2023-04-01 12:00:00,86.35681,22.21181,23.27681,23.31662,13.99351,59.92898
2023-04-01 13:00:00,111.564,54.33388,60.81994,54.1676,45.16137,54.76509
2023-04-01 14:00:00,346.9006,237.293,256.9594,166.2753,192.6912,101.2173
2023-04-01 15:00:00,728.9809,320.815,361.661,319.434,265.3347,584.6832
2023-04-01 16:00:00,582.6626,211.6684,232.4458,214.4866,170.4379,146.1053
2023-04-01 17:00:00,384.9867,130.7568,159.7408,134.8484,115.1371,213.2503
2023-04-01 18:00:00,163.8882,31.49924,42.18804,33.54176,28.48348,64.16201
2023-04-01 19:00:00,20.21511,0.5277572,0.9411545,0.5975387,0.3881043,2.310105
2023-04-01 20:00:00,0,0,0,0,0,0.0914539
2023-04-01 21:00:00,0,0,0,0,0,0.06914297
2023-04-01 22:00:00,0,0,0,0,0,0.07118723
2023-04-01 23:00:00,0,0,0,0,0,0.1016105
2023-04-02 00:00:00,0,0,0,0,0,0.03094344
2023-04-02 01:00:00,0,0,0,0,0,0.04603725
2023-04-02 02:00:00,0,0,0,0,0,0.1582437
2023-04-02 03:00:00,0,0,0,0,0,0.00035974
2023-04-02 04:00:00,0,0,0,0,0,0.2766009
2023-04-02 05:00:00,0,0,0,0,0,-0.04393584
2023-04-02 06:00:00,0.0846538,0.02407256,0.144686,0.160199,0.06373928,0.1465089
2023-04-02 07:00:00,43.19498,32.34153,28.40983,31.66399,19.60739,16.48841
2023-04-02 08:00:00,232.1507,146.1591,153.7748,142.5862,110.2389,38.93243
2023-04-02 09:00:00,472.3123,265.2379,289.7902,260.4407,217.3152,411.4117
2023-04-02 10:00:00,672.5046,352.3466,385.2335,348.8529,287.1872,528.0943
2023-04-02 11:00:00,826.9587,401.293,439.3033,398.7038,320.4669,605.0111
2023-04-02 12:00:00,921.6843,416.2559,462.4467,415.7052,328.6791,782.2228
2023-04-02 13:00:00,947.6609,410.8788,458.5455,409.5121,321.4193,1177.08
2023-04-02 14:00:00,898.9056,380.8597,427.1778,340.1437,298.5237,620.6048
2023-04-02 15:00:00,784.334,329.9163,369.9112,329.8066,263.221,952.2952
2023-04-02 16:00:00,612.2091,247.1428,282.5401,249.9465,203.5695,375.6537
2023-04-02 17:00:00,403.4936,136.0477,165.4442,140.1055,117.2777,403.101
2023-04-02 18:00:00,181.647,31.40323,43.32512,34.05656,29.67352,95.13226
2023-04-02 19:00:00,24.64245,0.2368219,0.5650249,0.472454,0.16602,2.313189
2023-04-02 20:00:00,0.008944445,0,0,0,0,0.1265465
2023-04-02 21:00:00,0,0,0,0,0,0.3610591
2023-04-02 22:00:00,0,0,0,0,0,0.4240257
2023-04-02 23:00:00,0,0,0,0,0,0.4166916
2023-04-03 00:00:00,0,0,0,0,0,0.4335902
2023-04-03 01:00:00,0,0,0,0,0,0.4883633
2023-04-03 02:00:00,0,0,0,0,0,0.469562
2023-04-03 03:00:00,0,0,0,0,0,0.4406741
2023-04-03 04:00:00,0,0,0,0,0,0.2871367
2023-04-03 05:00:00,0,0,0,0,0,0.002173863
2023-04-03 06:00:00,0.1443591,0.003971795,0.09316564,0.1346838,0.001900257,-0.04495561
2023-04-03 07:00:00,28.96678,25.75745,27.08177,26.10578,18.38993,19.26957
2023-04-03 08:00:00,156.5872,93.88057,101.1841,92.37012,76.12732,134.396
2023-04-03 09:00:00,339.8483,183.6599,202.122,180.7863,150.7852,253.7339
2023-04-03 10:00:00,545.7517,252.9087,281.1663,249.2859,206.202,217.9729
2023-04-03 11:00:00,376.8155,171.2142,190.7135,168.8795,140.1088,91.77867
2023-04-03 12:00:00,494.7956,214.7203,237.067,154.5424,173.1166,306.8516
2023-04-03 13:00:00,348.5939,136.7326,151.7976,134.8679,110.4112,80.39303
2023-04-03 14:00:00,193.1575,80.01629,89.8625,79.22655,65.1688,137.1981
2023-04-03 15:00:00,133.6804,41.69721,47.76481,41.48397,33.80717,95.35326
2023-04-03 16:00:00,57.16528,26.76486,28.27025,26.85968,19.88519,67.89267
2023-04-03 17:00:00,61.47338,24.97736,27.97073,25.08791,19.87192,36.23956
2023-04-03 18:00:00,32.7801,5.396515,7.742298,6.5407,4.119843,13.6597
2023-04-03 19:00:00,4.140516,0.00051547,0.02789273,0.07828075,0.000983089,0.2438378
2023-04-03 20:00:00,0,0,0,0,0,-0.00505172
2023-04-03 21:00:00,0,0,0,0,0,0.1422199
2023-04-03 22:00:00,0,0,0,0,0,0.3888175
2023-04-03 23:00:00,0,0,0,0,0,0.4233825
2023-04-04 00:00:00,0,0,0,0,0,0.4283757
2023-04-04 01:00:00,0.012625,0,0,0,0,0.6105869
2023-04-04 02:00:00,0,0,0,0,0,0.3792671
2023-04-04 03:00:00,0,0,0,0,0,0.3107083
2023-04-04 04:00:00,0,0,0,0,0,0.2462332
2023-04-04 05:00:00,0,0,0,0,0,0.2908367
2023-04-04 06:00:00,0.006872123,0,0,0,0,0.2387207
2023-04-04 07:00:00,31.25046,19.17496,19.65292,19.28892,13.66146,5.661987
2023-04-04 08:00:00,130.5184,105.7703,111.9721,103.4132,80.5548,141.7796
2023-04-04 09:00:00,436.609,229.4178,250.0716,227.1007,184.4112,393.5185
2023-04-04 10:00:00,546.8579,258.2571,290.7373,275.4645,224.9409,526.6563
2023-04-04 11:00:00,772.348,363.0132,404.7828,360.9123,281.7945,692.6052
2023-04-04 12:00:00,883.8417,375.414,427.6296,326.9924,290.3034,509.8395
2023-04-04 13:00:00,904.473,369.2525,423.3174,298.1157,286.7668,191.653
2023-04-04 14:00:00,866.3978,339.8322,393.1274,255.4693,264.7659,273.8053
2023-04-04 15:00:00,632.5343,226.4662,268.5053,227.2474,185.8173,461.664
2023-04-04 16:00:00,531.323,189.1749,215.9966,190.2578,150.6802,462.9158
2023-04-04 17:00:00,262.3157,99.94627,115.6193,101.8847,81.85128,280.7535
2023-04-04 18:00:00,130.6324,30.00723,38.29567,30.96642,25.35427,82.94188
2023-04-04 19:00:00,25.50536,1.667215,2.665157,1.928854,1.218876,7.557168
2023-04-04 20:00:00,0.1249861,7.72213e-06,4.094612e-05,0,0,-0.2317836
2023-04-04 21:00:00,0,0,0,0,0,-0.01330198
2023-04-04 22:00:00,0,0,0,0,0,0.3870018
2023-04-04 23:00:00,0,0,0,0,0,0.3949951
2023-04-05 00:00:00,0,0,0,0,0,0.4228019
2023-04-05 01:00:00,0,0,0,0,0,0.4895394
2023-04-05 02:00:00,0.01245833,0,0,0,0,0.4220504
2023-04-05 03:00:00,0,0,0,0,0,0.4746144
2023-04-05 04:00:00,0,0,0,0,0,0.5220973
2023-04-05 05:00:00,0,0,0,0,0,0.5762872
2023-04-05 06:00:00,0.08170096,0.04509015,0.06387497,0.0597038,0,0.5496005
2023-04-05 07:00:00,25.31507,20.11672,21.61082,19.98953,14.46662,12.85764
2023-04-05 08:00:00,127.0846,79.2912,79.39674,77.84453,56.62067,91.33955
2023-04-05 09:00:00,381.1962,221.8398,240.2015,218.8124,176.2397,270.1991
2023-04-05 10:00:00,621.595,295.9667,332.9274,294.0096,233.3443,432.3554
2023-04-05 11:00:00,736.9356,324.4712,375.3617,323.0461,255.453,579.4601
2023-04-05 12:00:00,662.2245,271.3979,318.2349,200.1004,222.3591,218.1304
2023-04-05 13:00:00,871.0867,345.6857,397.6815,342.0763,265.7101,536.6319
2023-04-05 14:00:00,766.8942,300.8031,347.4872,253.6871,239.021,740.2038
2023-04-05 15:00:00,625.3119,243.8123,286.513,196.1728,198.8485,240.8768
2023-04-05 16:00:00,490.615,196.0633,225.3365,196.277,158.3597,109.6113
2023-04-05 17:00:00,357.6952,114.4456,139.4542,116.9231,96.44337,244.4027
2023-04-05 18:00:00,136.2623,29.33426,37.31191,30.41178,24.54178,80.54047
2023-04-05 19:00:00,22.83869,1.12445,2.060154,1.503008,0.8877628,8.895352
2023-04-05 20:00:00,0.002673612,0,0,0,0,-0.2583216
2023-04-05 21:00:00,0,0,0,0,0,0.01502004
2023-04-05 22:00:00,0,0,0,0,0,0.05112827
