"Davis Lane Solar, LLC",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Timestamp,POA*,"SMA SC-1850CP Inverter 1, Active power","SMA SC-1850CP Inverter 2, Active power","SMA SC-1850CP Inverter 3, Active power",Production meter active power
,W/m²,kW,kW,kW,kW
2023-04-01 00:00:00,0,0,0,0,-10.37651
2023-04-01 01:00:00,0,0,0,0,-10.21212
2023-04-01 02:00:00,0,0,0,0,-10.37249
2023-04-01 03:00:00,0,0,0,0,-10.32344
2023-04-01 04:00:00,0,0,0,0,-10.29703
2023-04-01 05:00:00,0,0,0,0,-10.38759
2023-04-01 06:00:00,0.2825787,0,0,0,-10.29182
2023-04-01 07:00:00,44.58644,69.3528,73.14049,73.88814,206.7155
2023-04-01 08:00:00,163.7628,261.1913,279.9295,280.2569,809.6765
2023-04-01 09:00:00,217.0328,360.0669,385.0674,385.1452,1117.814
2023-04-01 10:00:00,423.5289,697.7432,745.3237,747.4655,2171.485
2023-04-01 11:00:00,518.3663,866.4262,920.15,905.3234,2667.009
2023-04-01 12:00:00,394.9729,635.3683,674.2332,685.8282,1969.962
2023-04-01 13:00:00,254.0401,422.5653,462.0293,461.1078,1328.402
2023-04-01 14:00:00,244.1277,416.0915,442.1997,444.278,1288.698
2023-04-01 15:00:00,277.8651,446.7952,481.0149,490.4646,1403.691
2023-04-01 16:00:00,435.9099,721.5602,766.5322,768.5718,2234.969
2023-04-01 17:00:00,372.4475,557.0538,615.2802,619.8519,1772.694
2023-04-01 18:00:00,145.8613,171.1051,204.3264,207.2862,571.0584
2023-04-01 19:00:00,6.000156,9.960571,10.48656,10.90662,21.44172
2023-04-01 20:00:00,0,0,0,0,-10.52474
2023-04-01 21:00:00,0,0,0,0,-10.54524
2023-04-01 22:00:00,0,0,0,0,-10.4065
2023-04-01 23:00:00,0,0,0,0,-10.37129
2023-04-02 00:00:00,0,0,0,0,-10.45772
2023-04-02 01:00:00,0,0,0,0,-10.36928
2023-04-02 02:00:00,0,0,0,0,-10.4474
2023-04-02 03:00:00,0,0,0,0,-10.46215
2023-04-02 04:00:00,0,0,0,0,-10.49192
2023-04-02 05:00:00,0,0,0,0,-10.47186
2023-04-02 06:00:00,0.4000449,0.7684265,0.9600778,0.7695375,-7.725432
2023-04-02 07:00:00,81.02144,104.0896,113.704,112.4491,320.4971
2023-04-02 08:00:00,328.1082,516.6853,568.2561,566.6851,1636.128
2023-04-02 09:00:00,591.5115,1014.431,1092.442,1097.72,3176.054
2023-04-02 10:00:00,819.6312,1419.809,1511.764,1525.55,4410.854
2023-04-02 11:00:00,985.702,1651.292,1666.556,1666.187,4928.08
2023-04-02 12:00:00,1076.479,1665.939,1665.827,1665.697,4942.031
2023-04-02 13:00:00,1086.824,1665.395,1665.961,1665.976,4940.755
2023-04-02 14:00:00,1017.353,1652.693,1665.774,1666.328,4927.174
2023-04-02 15:00:00,873.2789,1443.433,1542.778,1556.906,4493.736
2023-04-02 16:00:00,665.2973,1077.884,1178.199,1179.238,3401.757
2023-04-02 17:00:00,418.0599,627.0174,710.1992,703.7214,2021.952
2023-04-02 18:00:00,158.929,186.9049,220.5959,215.6537,612.7397
2023-04-02 19:00:00,6.840226,8.966947,9.601359,9.740263,18.42718
2023-04-02 20:00:00,0,0,0,0,-10.31485
2023-04-02 21:00:00,0,0,0,0,-10.32537
2023-04-02 22:00:00,0,0,0,0,-10.39771
2023-04-02 23:00:00,0,0,0,0,-10.38787
2023-04-03 00:00:00,0,0,0,0,-10.37907
2023-04-03 01:00:00,0,0,0,0,-10.34466
2023-04-03 02:00:00,0,0,0,0,-10.29136
2023-04-03 03:00:00,0,0,0,0,-10.3283
2023-04-03 04:00:00,0,0,0,0,-10.40932
2023-04-03 05:00:00,0,0,0,0,-10.37881
2023-04-03 06:00:00,1.75247,1.98602,2.076714,2.397964,-3.74046
2023-04-03 07:00:00,69.28259,106.5518,108.9223,109.4645,315.1548
2023-04-03 08:00:00,311.4831,501.7471,547.4416,547.9227,1582.167
2023-04-03 09:00:00,569.7597,960.8417,1033.689,1036.115,3004.286
2023-04-03 10:00:00,641.3839,1083.783,1154.585,1164.428,3371.211
2023-04-03 11:00:00,872.6476,1418.873,1507.175,1527.256,4406.067
2023-04-03 12:00:00,862.1505,1424.836,1504.824,1513.637,4395.006
2023-04-03 13:00:00,830.9345,1348.68,1391.938,1391.861,4089.791
2023-04-03 14:00:00,473.9507,780.4554,834.3661,838.4905,2430.628
2023-04-03 15:00:00,681.5148,1113.194,1175.023,1181.314,3433.956
2023-04-03 16:00:00,493.0796,800.2806,866.4337,861.3281,2504.494
2023-04-03 17:00:00,256.9098,412.6329,447.7683,446.9586,1292.112
2023-04-03 18:00:00,49.87061,80.68126,84.87048,85.94967,241.9093
2023-04-03 19:00:00,2.921994,4.447917,4.115125,4.481653,3.103296
2023-04-03 20:00:00,0,0,0,0,-10.21657
2023-04-03 21:00:00,0,0,0,0,-10.37516
2023-04-03 22:00:00,0,0,0,0,-10.39528
2023-04-03 23:00:00,0,0,0,0,-10.30267
2023-04-04 00:00:00,0,0,0,0,-10.32809
2023-04-04 01:00:00,0,0,0,0,-10.34148
2023-04-04 02:00:00,0,0,0,0,-10.29177
2023-04-04 03:00:00,0,0,0,0,-10.21723
2023-04-04 04:00:00,0,0,0,0,-10.3545
2023-04-04 05:00:00,0,0,0,0,-10.27141
2023-04-04 06:00:00,1.109231,1.238256,0.8963417,1.17334,-6.835278
2023-04-04 07:00:00,24.76719,39.54677,39.81327,40.8196,110.3682
2023-04-04 08:00:00,114.3498,191.0352,201.6873,203.1023,584.9543
2023-04-04 09:00:00,193.2798,311.2531,333.9705,334.7904,967.5237
2023-04-04 10:00:00,644.2714,1123.106,1189.642,1171.918,3449.24
2023-04-04 11:00:00,932.6766,1528.666,1573.906,1573.955,4623.963
2023-04-04 12:00:00,874.0171,1325.041,1391.179,1328.187,4000.642
2023-04-04 13:00:00,570.6522,865.0325,905.1471,899.3878,2643.583
2023-04-04 14:00:00,512.3501,763.5089,823.9108,848.2924,2413.631
2023-04-04 15:00:00,720.0991,1188.587,1287.997,1238.415,3676.297
2023-04-04 16:00:00,633.7779,1010.12,1102.657,1102.618,3184.289
2023-04-04 17:00:00,390.9977,578.2306,653.1979,647.8005,1860.941
2023-04-04 18:00:00,146.7165,173.1822,202.779,198.9016,564.194
2023-04-04 19:00:00,5.219182,7.229615,7.572034,7.852782,12.74574
2023-04-04 20:00:00,0,0,0,0,-10.42698
2023-04-04 21:00:00,0,0,0,0,-10.30667
2023-04-04 22:00:00,0,0,0,0,-10.17486
2023-04-04 23:00:00,0,0,0,0,-10.09334
2023-04-05 00:00:00,0,0,0,0,-10.14293
2023-04-05 01:00:00,0,0,0,0,-10.26156
2023-04-05 02:00:00,0,0,0,0,-10.20635
2023-04-05 03:00:00,0,0,0,0,-10.21912
2023-04-05 04:00:00,0,0,0,0,-10.25468
2023-04-05 05:00:00,0,0,0,0,-10.24909
2023-04-05 06:00:00,1.385005,1.397509,1.309872,1.498761,-5.907325
2023-04-05 07:00:00,73.91051,115.4071,118.016,121.0289,344.5099
2023-04-05 08:00:00,288.3186,476.7432,514.9091,516.5094,1493.298
2023-04-05 09:00:00,538.7516,890.978,957.9327,963.991,2787.248
2023-04-05 10:00:00,748.2264,1234.359,1309.035,1314.661,3818.116
2023-04-05 11:00:00,908.6818,1481.466,1563.774,1571.63,4564.351
2023-04-05 12:00:00,962.5935,1454.754,1558.535,1638.756,4596.298
2023-04-05 13:00:00,724.8456,1077.925,1170.155,1185.071,3389.666
2023-04-05 14:00:00,772.6106,1201.438,1267.952,1299.015,3724.97
2023-04-05 15:00:00,809.4954,1274.403,1375.298,1380.819,3985.006
2023-04-05 16:00:00,585.5775,919.1907,999.4958,996.9186,2886.414
2023-04-05 17:00:00,363.4474,534.4548,596.5938,589.4843,1702.963
2023-04-05 18:00:00,122.0247,156.8814,177.3766,175.2358,498.7172
2023-04-05 19:00:00,5.921779,9.635346,9.981202,10.24008,19.89073
2023-04-05 20:00:00,0,0,0,0,-10.39699
2023-04-05 21:00:00,0,0,0,0,-10.32738
2023-04-05 22:00:00,0,0,0,0,-10.3005
2023-04-05 23:00:00,0,0,0,0,-10.29478
2023-04-06 00:00:00,0,0,0,0,-10.27553
2023-04-06 01:00:00,0,0,0,0,-10.37768
2023-04-06 02:00:00,0,0,0,0,-10.37501
2023-04-06 03:00:00,0,0,0,0,-10.32283
2023-04-06 04:00:00,0,0,0,0,-10.19357
2023-04-06 05:00:00,0,0,0,0,-10.13697
2023-04-06 06:00:00,0.7367225,0.39605,0.3520445,0.03322,-9.149981
2023-04-06 07:00:00,46.70632,78.18221,80.19984,81.26299,230.3551
2023-04-06 08:00:00,173.1481,273.774,297.3369,303.5516,862.4531
2023-04-06 09:00:00,270.9496,460.8771,478.5844,472.4637,1398.205
2023-04-06 10:00:00,244.4407,388.1524,416.17,423.8394,1214.682
2023-04-06 11:00:00,555.7502,906.4267,956.4824,932.5556,2769.018
2023-04-06 12:00:00,558.2349,913.7558,903.1743,922.9968,2714.282
2023-04-06 13:00:00,831.4603,1328.103,1353.54,1351.848,3988.19
2023-04-06 14:00:00,615.1025,980.6927,1038.129,1042.03,3029.75
2023-04-06 15:00:00,581.4357,933.3474,998.1734,997.2407,2899.818
2023-04-06 16:00:00,623.0867,979.0063,1063.56,1060.23,3072.33
2023-04-06 17:00:00,372.7773,545.0912,610.5092,604.4994,1742.675
2023-04-06 18:00:00,95.49178,123.4464,139.1565,137.1486,389.2267
2023-04-06 19:00:00,4.112793,5.623126,5.467814,5.961736,7.096334
2023-04-06 20:00:00,0,0,0,0,-10.37443
2023-04-06 21:00:00,0,0,0,0,-10.41019
2023-04-06 22:00:00,0,0,0,0,-10.34291
2023-04-06 23:00:00,0,0,0,0,-10.41638
2023-04-07 00:00:00,0,0,0,0,-10.2295
2023-04-07 01:00:00,0,0,0,0,-10.11654
2023-04-07 02:00:00,0,0,0,0,-10.17684
2023-04-07 03:00:00,0,0,0,0,-10.13132
2023-04-07 04:00:00,0,0,0,0,-10.15489
2023-04-07 05:00:00,0,0,0,0,-10.12291
2023-04-07 06:00:00,0,0,0,0,-10.09799
2023-04-07 07:00:00,23.25607,36.96628,37.90475,38.53614,103.8694
2023-04-07 08:00:00,44.91517,72.33668,75.82567,76.9489,215.622
2023-04-07 09:00:00,104.4307,177.5522,189.28,190.7461,547.1179
2023-04-07 10:00:00,82.90361,144.0352,153.3202,153.937,441.2604
2023-04-07 11:00:00,79.91753,138.1411,146.9273,147.8113,422.9519
2023-04-07 12:00:00,83.33858,154.4295,160.086,160.9075,465.3669
2023-04-07 13:00:00,152.4157,274.2155,290.037,294.9556,847.7604
2023-04-07 14:00:00,127.5196,235.4675,243.3112,241.9285,710.3075
2023-04-07 15:00:00,92.60379,169.4904,176.6776,175.6555,512.1571
2023-04-07 16:00:00,59.3153,106.7172,110.185,111.1874,318.6321
2023-04-07 17:00:00,53.18915,94.44739,96.87402,98.69994,280.7693
2023-04-07 18:00:00,26.41479,42.26575,42.62294,44.14353,119.9242
2023-04-07 19:00:00,0.5605403,0.002025,0,0,-10.19791
2023-04-07 20:00:00,0,0,0,0,-10.15123
2023-04-07 21:00:00,0,0,0,0,-10.19322
2023-04-07 22:00:00,0,0,0,0,-10.16346
2023-04-07 23:00:00,0,0,0,0,-10.12026
2023-04-08 00:00:00,0,0,0,0,-10.10173
2023-04-08 01:00:00,0,0,0,0,-10.1859
2023-04-08 02:00:00,0,0,0,0,-10.23767
2023-04-08 03:00:00,0,0,0,0,-10.17284
2023-04-08 04:00:00,0,0,0,0,-10.08667
2023-04-08 05:00:00,0,0,0,0,-10.04943
2023-04-08 06:00:00,0.2163831,0,0,0.1224497,-9.939254
2023-04-08 07:00:00,10.85557,16.53328,15.37981,16.81515,39.20804
2023-04-08 08:00:00,42.78828,77.42292,78.90321,80.58943,227.3194
2023-04-08 09:00:00,92.92165,172.6566,178.7488,180.1053,521.0934
2023-04-08 10:00:00,185.1073,340.5592,357.3658,361.3506,1047.169
2023-04-08 11:00:00,161.1816,299.9889,312.3822,313.3863,914.4501
2023-04-08 12:00:00,175.0276,328.9745,344.1395,346.8519,1008.131
2023-04-08 13:00:00,149.2269,280.0174,292.2009,295.0852,856
2023-04-08 14:00:00,136.0607,256.868,267.3325,269.2581,782.7815
2023-04-08 15:00:00,75.07362,140.8394,145.2355,147.054,423.4401
2023-04-08 16:00:00,55.15031,101.3643,103.6811,105.1604,300.5697
2023-04-08 17:00:00,36.11556,63.85402,64.51669,66.24356,185.3012
2023-04-08 18:00:00,12.57465,18.96635,18.37954,19.67579,47.52931
2023-04-08 19:00:00,0.6454237,0.221035,0.07367393,0.221035,-9.788708
2023-04-08 20:00:00,0,0,0,0,-10.59446
2023-04-08 21:00:00,0,0,0,0,-10.65549
2023-04-08 22:00:00,0,0,0,0,-10.56612
2023-04-08 23:00:00,0,0,0,0,-10.46719
2023-04-09 00:00:00,0,0,0,0,-10.38024
2023-04-09 01:00:00,0,0,0,0,-10.46217
2023-04-09 02:00:00,0,0,0,0,-10.56182
2023-04-09 03:00:00,0,0,0,0,-10.49917
2023-04-09 04:00:00,0,0,0,0,-10.4494
2023-04-09 05:00:00,0,0,0,0,-10.44911
2023-04-09 06:00:00,0.8497838,0.4437465,0.6121957,0.4437465,-8.899737
2023-04-09 07:00:00,22.52995,36.7192,36.60144,37.84233,101.6785
2023-04-09 08:00:00,109.5287,187.3747,197.0494,197.1628,571.1325
2023-04-09 09:00:00,231.7769,396.4782,419.0841,418.265,1220.955
2023-04-09 10:00:00,724.0056,1310.903,1349.367,1339.128,3955.318
2023-04-09 11:00:00,1007.599,1665.923,1666.063,1666.116,4942.333
2023-04-09 12:00:00,1090.115,1666.113,1666.378,1665.766,4942.811
2023-04-09 13:00:00,1104.109,1666.386,1666.043,1666.775,4941.782
2023-04-09 14:00:00,1030.536,1664.251,1665.865,1666.199,4940.168
2023-04-09 15:00:00,889.4166,1515.628,1600.289,1609.66,4673.869
2023-04-09 16:00:00,684.2654,1134.24,1232.364,1233.724,3566.764
2023-04-09 17:00:00,426.4537,652.8318,730.1023,725.8408,2089.6
2023-04-09 18:00:00,170.5995,205.7055,239.1158,234.7892,668.6218
2023-04-09 19:00:00,11.61604,14.40483,15.42583,15.47538,35.49198
2023-04-09 20:00:00,0,0,0,0,-10.57153
2023-04-09 21:00:00,0,0,0,0,-10.59347
2023-04-09 22:00:00,0,0,0,0,-10.61017
2023-04-09 23:00:00,0,0,0,0,-10.64244
2023-04-10 00:00:00,0,0,0,0,-10.65637
2023-04-10 01:00:00,0,0,0,0,-10.56614
2023-04-10 02:00:00,0,0,0,0,-10.5695
2023-04-10 03:00:00,0,0,0,0,-10.54613
2023-04-10 04:00:00,0,0,0,0,-10.47042
2023-04-10 05:00:00,0,0,0,0,-10.45551
2023-04-10 06:00:00,3.343389,4.974328,4.559184,4.36516,3.696962
2023-04-10 07:00:00,126.2652,163.0798,171.2315,170.2511,494.4612
2023-04-10 08:00:00,359.7365,608.8361,654.0811,655.5516,1902.313
2023-04-10 09:00:00,625.3215,1070.549,1146.154,1152.893,3339.842
2023-04-10 10:00:00,849.0761,1463.647,1547.458,1559.176,4523.982
2023-04-10 11:00:00,1012.841,1662.278,1666.084,1665.79,4938.764
2023-04-10 12:00:00,1101.634,1666.456,1666.431,1665.992,4941.513
