Princeton,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Timestamp,POA,"Eaton Power Expert 1670 1, Real power","Eaton Power Expert 1670 2, Real power","Eaton Power Expert 1670 3, Real power",Production meter active power
,W/m²,kW,kW,kW,kW
2023-04-01 00:00:00,0,0,0,0,-10.85784
2023-04-01 01:00:00,0,0,0,0,-10.99617
2023-04-01 02:00:00,0,0,0,0,-10.99399
2023-04-01 03:00:00,0,0,0,0,-11.29441
2023-04-01 04:00:00,0,0,0,0,-10.98932
2023-04-01 05:00:00,0,0,0,0,-11.11024
2023-04-01 06:00:00,0,0,0,0,-11.03579
2023-04-01 07:00:00,23.67379,32.12035,17.93077,29.843,81.66376
2023-04-01 08:00:00,115.1906,195.0002,191.9474,183.1536,566.5872
2023-04-01 09:00:00,269.5356,470.4472,459.3192,445.8957,1373.135
2023-04-01 10:00:00,295.3825,510.7751,505.2433,482.4974,1500.334
2023-04-01 11:00:00,238.2154,393.5713,394.5071,379.8497,1164.315
2023-04-01 12:00:00,69.87881,121.3332,114.5452,118.8558,349.6202
2023-04-01 13:00:00,143.6494,290.0729,286.9225,269.6714,845.883
2023-04-01 14:00:00,199.9588,365.9823,366.6741,349.8881,1079.098
2023-04-01 15:00:00,466.9312,802.387,805.3979,771.0059,2370.784
2023-04-01 16:00:00,609.1448,1070.558,1055.497,990.7212,3111.76
2023-04-01 17:00:00,388.4166,662.7048,654.06,624.2206,1935.136
2023-04-01 18:00:00,145.6147,193.9894,190.521,186.393,562.6342
2023-04-01 19:00:00,15.23391,4.32255,5.105563,6.158267,4.306357
2023-04-01 20:00:00,0.01645833,0,0,0,-10.96911
2023-04-01 21:00:00,0,0,0,0,-10.99683
2023-04-01 22:00:00,0,0,0,0,-10.91389
2023-04-01 23:00:00,0,0,0,0,-10.90699
2023-04-02 00:00:00,0,0,0,0,-11.00315
2023-04-02 01:00:00,0,0,0,0,-10.98915
2023-04-02 02:00:00,0,0,0,0,-11.15116
2023-04-02 03:00:00,0,0,0,0,-11.40418
2023-04-02 04:00:00,0,0,0,0,-11.42421
2023-04-02 05:00:00,0,0,0,0,-11.49938
2023-04-02 06:00:00,0.06325,0,0,0,-11.32092
2023-04-02 07:00:00,17.71876,32.14001,45.34434,46.96891,116.7393
2023-04-02 08:00:00,249.2097,369.4196,405.7641,409.9409,1178.087
2023-04-02 09:00:00,510.2027,913.2078,905.1496,899.5422,2713.85
2023-04-02 10:00:00,742.9435,1365.797,1334.918,1289.413,3957.938
2023-04-02 11:00:00,919.2016,1616.188,1598.952,1536.71,4717.284
2023-04-02 12:00:00,1024.462,1668.997,1672.575,1652.949,4960.513
2023-04-02 13:00:00,1046.108,1670.179,1671.198,1666.709,4973.896
2023-04-02 14:00:00,987.9869,1654.018,1642.417,1582.421,4845.143
2023-04-02 15:00:00,852.6113,1476.967,1452.739,1381.083,4269.362
2023-04-02 16:00:00,651.2129,1138.424,1130.41,1070.779,3317.328
2023-04-02 17:00:00,400.8886,687.9424,674.4467,644.4062,1999.597
2023-04-02 18:00:00,157.4628,204.8718,208.4096,196.9499,604.1292
2023-04-02 19:00:00,14.80948,4.49939,5.93628,3.456856,1.595762
2023-04-02 20:00:00,0.01648611,0,0,0,-10.92179
2023-04-02 21:00:00,0,0,0,0,-10.89719
2023-04-02 22:00:00,0,0,0,0,-10.89185
2023-04-02 23:00:00,0,0,0,0,-11.082
2023-04-03 00:00:00,0,0,0,0,-11.32788
2023-04-03 01:00:00,0,0,0,0,-11.37807
2023-04-03 02:00:00,0,0,0,0,-11.29364
2023-04-03 03:00:00,0,0,0,0,-11.41426
2023-04-03 04:00:00,0,0,0,0,-11.49679
2023-04-03 05:00:00,0,0,0,0,-11.45466
2023-04-03 06:00:00,0.2238889,0,0,0,-11.63449
2023-04-03 07:00:00,37.85089,72.6199,76.35502,51.31255,191.2402
2023-04-03 08:00:00,187.1645,307.7157,314.2158,306.8662,924.2469
2023-04-03 09:00:00,379.0793,694.6924,695.152,674.483,2060.332
2023-04-03 10:00:00,569.5037,1029.542,1015.516,980.5549,3015.607
2023-04-03 11:00:00,801.7111,1387.57,1375.016,1319.352,4052.714
2023-04-03 12:00:00,830.5351,1394.178,1375.765,1323.304,4065.732
2023-04-03 13:00:00,921.2964,1544.228,1532.277,1467.131,4505.053
2023-04-03 14:00:00,666.4484,1137.491,1130.479,1081.301,3328.424
2023-04-03 15:00:00,507.0773,866.1699,861.3162,815.5957,2538.036
2023-04-03 16:00:00,377.2178,663.8349,660.1859,623.3558,1941.895
2023-04-03 17:00:00,99.90385,147.0195,148.0951,125.6427,409.4519
2023-04-03 18:00:00,29.07849,23.67908,18.1014,15.0473,58.26505
2023-04-03 19:00:00,3.682985,0,0,0,-11.72334
2023-04-03 20:00:00,0,0,0,0,-10.95392
2023-04-03 21:00:00,0,0,0,0,-10.70398
2023-04-03 22:00:00,0,0,0,0,-10.93903
2023-04-03 23:00:00,0,0,0,0,-10.89699
2023-04-04 00:00:00,0,0,0,0,-10.90709
2023-04-04 01:00:00,0,0,0,0,-10.93585
2023-04-04 02:00:00,0,0,0,0,-10.91335
2023-04-04 03:00:00,0,0,0,0,-10.93818
2023-04-04 04:00:00,0,0,0,0,-11.01166
2023-04-04 05:00:00,0,0,0,0,-11.08794
2023-04-04 06:00:00,0.05020833,0,0,0,-10.94297
2023-04-04 07:00:00,15.67668,11.28024,10.3617,9.94088,18.40844
2023-04-04 08:00:00,72.03052,126.4199,134.1358,115.6717,365.2014
2023-04-04 09:00:00,189.4408,323.2003,336.0012,340.0231,992.5986
2023-04-04 10:00:00,394.6672,621.2916,605.2672,611.8801,1833.085
2023-04-04 11:00:00,703.8903,1127.285,943.3148,793.2234,2855.74
2023-04-04 12:00:00,578.5302,947.3535,927.1423,864.6013,2724.19
2023-04-04 13:00:00,846.6016,1288.794,1323.536,1201.621,3792.271
2023-04-04 14:00:00,898.5943,1495.907,1449.685,1337.113,4256.443
2023-04-04 15:00:00,578.6744,917.7497,970.4323,1016.368,2887.186
2023-04-04 16:00:00,619.3313,993.1561,1002.084,981.4423,2957.589
2023-04-04 17:00:00,350.3284,603.1174,602.258,574.7985,1771.53
2023-04-04 18:00:00,146.3062,192.3847,195.1892,163.3681,546.3731
2023-04-04 19:00:00,11.04721,2.028426,2.201714,2.160188,-4.132187
2023-04-04 20:00:00,0.05,0,0,0,-10.86117
2023-04-04 21:00:00,0,0,0,0,-10.89281
2023-04-04 22:00:00,0,0,0,0,-10.98547
