Freemont Solar Center,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Timestamp,POA*,"TMIEC Inverter - A, Active Power P","TMIEC Inverter - B, Active Power P","TMIEC Inverter - C, Active Power P",Production meter active power
,W/m²,kW,kW,kW,kW
2023-04-01 00:00:00,0,,0,0,-9.599999
2023-04-01 01:00:00,0,,0,0,-9.599999
2023-04-01 02:00:00,0,,0,0,-9.599999
2023-04-01 03:00:00,0,,0,0,-9.599999
2023-04-01 04:00:00,0,,0,0,-9.599999
2023-04-01 05:00:00,0,,0,0,-9.599999
2023-04-01 06:00:00,0,,0,0,-9.599999
2023-04-01 07:00:00,3.510099,,0.02897685,0.3960875,-9.100439
2023-04-01 08:00:00,27.90522,,40.66502,45.61879,86.02755
2023-04-01 09:00:00,30.01933,,47.84065,51.8535,95.94356
2023-04-01 10:00:00,186.0601,,299.4951,307.5795,593.2479
2023-04-01 11:00:00,187.2117,,309.2903,312.13,610.2713
2023-04-01 12:00:00,567.9788,,863.478,921.8304,1782.128
2023-04-01 13:00:00,967.3336,,1520.737,1585.51,3015.396
2023-04-01 14:00:00,976.4108,,1427.55,1334.322,2979.643
2023-04-01 15:00:00,880.0452,,1476.65,1489.922,2939.533
2023-04-01 16:00:00,679.0117,,1154.017,1180.816,2310.819
2023-04-01 17:00:00,440.3071,,727.5502,762.0468,1473.36
2023-04-01 18:00:00,195.6022,,271.7855,296.6135,563.4684
2023-04-01 19:00:00,20.1081,,24.30661,25.97753,49.46898
2023-04-01 20:00:00,0,,0,0,-9.599999
2023-04-01 21:00:00,0,,0,0,-9.599999
2023-04-01 22:00:00,0,,0,0,-9.599999
2023-04-01 23:00:00,0,,0,0,-9.599999
2023-04-02 00:00:00,0,,0,0,-9.599999
2023-04-02 01:00:00,0,,0,0,-9.599999
2023-04-02 02:00:00,0,,0,0,-9.599999
2023-04-02 03:00:00,0,,0,0,-9.599999
2023-04-02 04:00:00,0,,0,0,-9.599999
2023-04-02 05:00:00,0,,0,0,-9.599999
2023-04-02 06:00:00,0,,0,0,-9.599999
2023-04-02 07:00:00,35.75837,,39.76171,36.34163,75.33073
2023-04-02 08:00:00,273.0153,,410.1146,372.3136,777.8828
2023-04-02 09:00:00,538.8635,,932.0511,899.6654,1835.679
2023-04-02 10:00:00,777.4899,,1342.381,1329.369,2664.598
2023-04-02 11:00:00,960.4457,,1604.871,1599.544,3190.025
2023-04-02 12:00:00,1072.917,,1666.273,1666.258,3306.836
2023-04-02 13:00:00,1102.197,,1666.254,1666.301,3301.928
2023-04-02 14:00:00,1047.546,,1656.127,1663.364,3291.233
2023-04-02 15:00:00,909.0825,,1319.425,1412.012,2780.634
2023-04-02 16:00:00,707.8323,,1208.318,1241.401,2425.189
2023-04-02 17:00:00,461.1783,,775.1053,815.3298,1575.374
2023-04-02 18:00:00,202.2549,,284.3714,311.606,585.2203
2023-04-02 19:00:00,19.81454,,21.57822,23.35057,45.74878
2023-04-02 20:00:00,0,,0,0,-9.561938
2023-04-02 21:00:00,0,,0,0,-9.599999
2023-04-02 22:00:00,0,,0,0,-9.599999
2023-04-02 23:00:00,0,,0,0,-9.599999
2023-04-03 00:00:00,0,,0,0,-9.599999
2023-04-03 01:00:00,0,,0,0,-9.599999
2023-04-03 02:00:00,0,,0,0,-9.599999
2023-04-03 03:00:00,0,,0,0,-9.599999
2023-04-03 04:00:00,0,,0,0,-9.599999
2023-04-03 05:00:00,0,,0,0,-9.599999
2023-04-03 06:00:00,0,,0,0,-9.599999
2023-04-03 07:00:00,19.78522,,32.68034,32.59253,62.54716
2023-04-03 08:00:00,109.9435,,196.3098,195.2308,385.8708
2023-04-03 09:00:00,224.468,,396.6987,397.9848,791.1301
2023-04-03 10:00:00,292.1736,,504.0105,502.812,1003.746
2023-04-03 11:00:00,439.6162,,754.3842,760.2626,1494.062
2023-04-03 12:00:00,560.7776,,970.3105,942.6191,1826.667
2023-04-03 13:00:00,352.6117,,582.6658,582.6792,1158.809
2023-04-03 14:00:00,220.4632,,377.0403,390.4228,772.0242
2023-04-03 15:00:00,204.0254,,373.7941,380.6237,753.7309
2023-04-03 16:00:00,123.8968,,230.1553,230.4302,453.0464
2023-04-03 17:00:00,91.02944,,167.3498,168.8624,329.4105
2023-04-03 18:00:00,23.69476,,33.77462,33.8373,76.79246
2023-04-03 19:00:00,2.75019,,0,0,-0.4319862
2023-04-03 20:00:00,0,,0,0,-9.599999
2023-04-03 21:00:00,0,,0,0,-9.599999
2023-04-03 22:00:00,0,,0,0,-9.599999
2023-04-03 23:00:00,0,,0,0,-9.599999
2023-04-04 00:00:00,0,,0,0,-9.599999
2023-04-04 01:00:00,0,,0,0,-9.599999
2023-04-04 02:00:00,0,,0,0,-9.599999
2023-04-04 03:00:00,0,,0,0,-9.599999
2023-04-04 04:00:00,0,,0,0,-9.599999
2023-04-04 05:00:00,0,,0,0,-9.599999
2023-04-04 06:00:00,0,,0,0,-8.911999
2023-04-04 07:00:00,41.41236,,52.03902,48.76095,99.01049
2023-04-04 08:00:00,241.7174,,380.6908,352.04,726.6934
2023-04-04 09:00:00,493.6628,,832.3553,806.7524,1636.681
2023-04-04 10:00:00,723.7034,,1215.21,1201.057,2405.641
2023-04-04 11:00:00,901.4384,,1468.302,1461.202,2913.973
2023-04-04 12:00:00,1007.959,,1611.369,1609.839,3195.414
2023-04-04 13:00:00,1020.437,,1621.212,1627.899,3232.268
2023-04-04 14:00:00,940.399,,1517.285,1522.575,3017.09
2023-04-04 15:00:00,817.9559,,1323.89,1347.731,2655.834
2023-04-04 16:00:00,596.6114,,1006.009,1001.46,1964.995
2023-04-04 17:00:00,306.0562,,518.5847,519.3284,1023.94
2023-04-04 18:00:00,166.5865,,253.358,273.3245,500.3078
2023-04-04 19:00:00,24.95029,,37.41864,39.13198,71.06401
2023-04-04 20:00:00,0,,0,0,-9.599999
2023-04-04 21:00:00,0,,0,0,-9.599999
2023-04-04 22:00:00,0,,0,0,-9.599999
2023-04-04 23:00:00,0,,0,0,-9.599999
2023-04-05 00:00:00,0,,0,0,-9.599999
2023-04-05 01:00:00,0,,0,0,-9.599999
2023-04-05 02:00:00,0,,0,0,-9.599999
2023-04-05 03:00:00,0,,0,0,-9.599999
2023-04-05 04:00:00,0,,0,0,-9.599999
2023-04-05 05:00:00,0,,0,0,-9.181665
2023-04-05 06:00:00,0.01876733,,0,0,-9.599999
2023-04-05 07:00:00,36.3248,,51.3801,50.72515,97.8345
2023-04-05 08:00:00,236.9595,,367.1607,351.0177,723.0575
2023-04-05 09:00:00,468.5489,,772.7604,742.2599,1509.382
2023-04-05 10:00:00,613.8774,,989.6421,1052.176,2080.888
2023-04-05 11:00:00,375.445,,700.2288,594.0905,1247.925
2023-04-05 12:00:00,616.1262,,447.0402,421.035,836.1932
2023-04-05 13:00:00,557.8838,,0,0,-9.599999
2023-04-05 14:00:00,626.2212,,0,0,-9.599999
2023-04-05 15:00:00,446.3293,,0,0,-9.599999
2023-04-05 16:00:00,445.7982,,0,0,-9.599999
2023-04-05 17:00:00,315.1396,,0,0,-9.599999
2023-04-05 18:00:00,123.1758,,0,0,-9.599999
2023-04-05 19:00:00,16.84638,,0,0,-9.599999
2023-04-05 20:00:00,0,,0,0,-9.599999
2023-04-05 21:00:00,0,,0,0,-9.599999
2023-04-05 22:00:00,0,,0,0,-9.599999
2023-04-05 23:00:00,0,,0,0,-9.599999
2023-04-06 00:00:00,0,,0,0,-9.599999
2023-04-06 01:00:00,0,,0,0,-9.599999
2023-04-06 02:00:00,0,,0,0,-9.599999
2023-04-06 03:00:00,0,,0,0,-9.599999
2023-04-06 04:00:00,0,,0,0,-9.599999
2023-04-06 05:00:00,0,,0,0,-9.599999
2023-04-06 06:00:00,0,,0,0,-9.34511
2023-04-06 07:00:00,24.12264,,0,0,-9.472554
2023-04-06 08:00:00,118.2463,,111.3951,56.08022,161.8077
2023-04-06 09:00:00,227.9912,,390.4757,389.0199,763.0602
2023-04-06 10:00:00,601.3067,,957.1669,934.6844,1896.634
2023-04-06 11:00:00,844.9292,,1394.358,1325.966,2662.835
2023-04-06 12:00:00,936.7327,,1322.858,1401.717,2713.215
2023-04-06 13:00:00,928.2323,,1427.731,1442.661,2788.444
2023-04-06 14:00:00,673.7506,,1163.771,970.3094,2085.373
2023-04-06 15:00:00,271.0693,,426.7047,420.1503,816.9923
2023-04-06 16:00:00,201.7938,,337.1311,322.0641,660.5732
2023-04-06 17:00:00,165.4797,,248.2218,268.7993,533.1949
2023-04-06 18:00:00,104.3823,,168.1674,177.4271,335.7499
2023-04-06 19:00:00,3.08199,,0.002445283,0,-1.378069
2023-04-06 20:00:00,0,,0,0,-9.599999
