"Sonne Two, LLC",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Timestamp,POA*,"SMA SC-1850-US - 1, AC Real Power","SMA SC-1850-US - 2, AC Real Power","SMA SC-1850-US - 3, AC Real Power",Production meter active power
,W/m²,kW,kW,kW,kW
2023-04-01 00:00:00,0.06433585,0,0,0,-4.707052
2023-04-01 01:00:00,0.0580487,0,0,0,-4.7109
2023-04-01 02:00:00,0,0,0,0,-4.716438
2023-04-01 03:00:00,0,0,0,0,-4.722404
2023-04-01 04:00:00,0,0,0,0,-4.726696
2023-04-01 05:00:00,0,0,0,0,-4.711812
2023-04-01 06:00:00,0,0,0,0,-4.708334
2023-04-01 07:00:00,2.295388,3.5,3.75,3.5,7.464472
2023-04-01 08:00:00,8.670184,18.75,20,18.75,55.18908
2023-04-01 09:00:00,25.91322,52.25,55.75,53.5,159.303
2023-04-01 10:00:00,51.94641,102,110.25,105.75,316.0872
2023-04-01 11:00:00,243.218,393.75,440.25,415.25,1242.462
2023-04-01 12:00:00,971.6857,1569.5,1596.25,1615.5,4729.779
2023-04-01 13:00:00,863.8367,1440.75,1468.5,1462,4331.384
2023-04-01 14:00:00,917.1409,1507.75,1494,1449.75,4403.351
2023-04-01 15:00:00,876.3634,1572.25,1595.75,1614.75,4733.685
2023-04-01 16:00:00,697.8167,1333.25,1382.75,1373.25,4055.313
2023-04-01 17:00:00,475.7694,903.75,923.5,941.25,2751.555
2023-04-01 18:00:00,221.0719,382,375.25,400.75,1153.694
2023-04-01 19:00:00,26.64684,44,42.5,46.25,130.3837
2023-04-01 20:00:00,0,0,0,0,-4.503641
2023-04-01 21:00:00,0,0,0,0,-4.540026
2023-04-01 22:00:00,0,0,0,0,-4.498021
2023-04-01 23:00:00,0,0,0,0,-4.512764
2023-04-02 00:00:00,0,0,0,0,-4.566305
2023-04-02 01:00:00,0,0,0,0,-4.586803
2023-04-02 02:00:00,0,0,0,0,-4.592214
2023-04-02 03:00:00,0,0,0,0,-4.635241
2023-04-02 04:00:00,0,0,0,0,-4.666464
2023-04-02 05:00:00,0,0,0,0,-4.636678
2023-04-02 06:00:00,0,0,0,0,-4.59913
2023-04-02 07:00:00,42.13137,51,62.5,45.25,157.386
2023-04-02 08:00:00,269.9294,439,510.5,419.25,1364.601
2023-04-02 09:00:00,533.0895,1003.75,1103.75,995.5,3085.747
2023-04-02 10:00:00,770.9385,1461.75,1564.5,1467.25,4453.18
2023-04-02 11:00:00,946.6951,1662.25,1666,1664.5,4941.431
2023-04-02 12:00:00,1054.271,1666,1666,1666,4945.447
2023-04-02 13:00:00,1087.961,1666,1666,1666,4944.957
2023-04-02 14:00:00,1042.137,1665.75,1665.75,1666,4944.253
2023-04-02 15:00:00,915.7272,1641.5,1662,1657.5,4906.709
2023-04-02 16:00:00,721.2783,1373.75,1428.5,1418.25,4181.932
2023-04-02 17:00:00,481.145,935.75,957.25,976.25,2852.113
2023-04-02 18:00:00,220.1854,400.25,391,419.25,1206.202
2023-04-02 19:00:00,26.80149,44,41.5,46.25,129.5657
2023-04-02 20:00:00,0,0,0,0,-4.357367
2023-04-02 21:00:00,0,0,0,0,-4.251632
2023-04-02 22:00:00,0,0,0,0,-4.382387
2023-04-02 23:00:00,0,0,0,0,-4.485306
2023-04-03 00:00:00,0,0,0,0,-4.586041
2023-04-03 01:00:00,0,0,0,0,-4.612634
2023-04-03 02:00:00,0,0,0,0,-4.611355
2023-04-03 03:00:00,0,0,0,0,-4.609017
2023-04-03 04:00:00,0,0,0,0,-4.597686
2023-04-03 05:00:00,0,0,0,0,-4.542216
2023-04-03 06:00:00,0,0,0,0,-4.579319
2023-04-03 07:00:00,20.95175,43.25,46.25,43.5,130.8083
2023-04-03 08:00:00,126.8345,246.25,264.5,248.5,757.2853
2023-04-03 09:00:00,238.9355,466.5,496.75,469.25,1428.79
2023-04-03 10:00:00,294.5225,583,618.5,589.5,1784.9
2023-04-03 11:00:00,382.7357,753.5,799.25,765.75,2307.037
2023-04-03 12:00:00,665.5947,1230,1288.25,1244.25,3727.783
2023-04-03 13:00:00,558.2911,1048,1119.5,1092.75,3240.314
2023-04-03 14:00:00,328.1512,645.5,681.5,652.5,1970.407
2023-04-03 15:00:00,222.034,463,491.25,471.75,1420.836
2023-04-03 16:00:00,142.5836,298.75,318.25,306,920.2069
2023-04-03 17:00:00,112.8734,238,252.5,242.75,730.7982
2023-04-03 18:00:00,21.31899,43.5,46,43.5,131.2032
2023-04-03 19:00:00,2.024992,5.5,6,5.25,14.12234
2023-04-03 20:00:00,0,0,0,0,-4.577692
2023-04-03 21:00:00,0,0,0,0,-4.546327
2023-04-03 22:00:00,0,0,0,0,-4.589832
2023-04-03 23:00:00,0,0,0,0,-4.571243
2023-04-04 00:00:00,0,0,0,0,-4.633952
2023-04-04 01:00:00,0,0,0,0,-4.702084
2023-04-04 02:00:00,0,0,0,0,-4.629726
2023-04-04 03:00:00,0,0,0,0,-4.648019
2023-04-04 04:00:00,0,0,0,0,-4.619165
2023-04-04 05:00:00,0,0,0,0,-4.601638
2023-04-04 06:00:00,0,0,0,0,-4.538448
2023-04-04 07:00:00,41.97747,58.75,68,52.5,177.1422
2023-04-04 08:00:00,241.4732,406.5,466.75,393,1262.106
2023-04-04 09:00:00,492.1911,919.75,1007.5,908.5,2820.905
2023-04-04 10:00:00,714.3101,1337.25,1438.25,1338.5,4079.517
2023-04-04 11:00:00,886.2103,1615.25,1660.5,1621.25,4844.218
2023-04-04 12:00:00,995.1638,1665.5,1666,1666,4943.387
2023-04-04 13:00:00,1021.727,1665.5,1666,1665.5,4941.729
2023-04-04 14:00:00,949.5859,1642.5,1661.75,1653.5,4902.096
2023-04-04 15:00:00,752.4243,1389.75,1449,1423,4220.879
2023-04-04 16:00:00,584.4368,1107,1155,1134.75,3371.277
2023-04-04 17:00:00,352.6631,683.25,698.5,694.75,2070.04
2023-04-04 18:00:00,208.9415,378.5,379.5,390.75,1144.762
2023-04-04 19:00:00,32.40891,60.25,60.25,62.75,180.8363
2023-04-04 20:00:00,0,0,0,0,-4.310419
2023-04-04 21:00:00,0,0,0,0,-4.337869
2023-04-04 22:00:00,0,0,0,0,-4.352866
2023-04-04 23:00:00,0,0,0,0,-4.439397
2023-04-05 00:00:00,0,0,0,0,-4.543199
2023-04-05 01:00:00,0,0,0,0,-4.571394
2023-04-05 02:00:00,0,0,0,0,-4.596822
2023-04-05 03:00:00,0,0,0,0,-4.64528
2023-04-05 04:00:00,0,0,0,0,-4.649553
2023-04-05 05:00:00,0,0,0,0,-4.651834
2023-04-05 06:00:00,0.05032644,0,0,0,-4.382728
2023-04-05 07:00:00,65.13055,135.75,148.25,133,415.0291
2023-04-05 08:00:00,207.1402,367.75,407.25,363.25,1134.937
2023-04-05 09:00:00,346.4824,625,672.25,625.5,1915.072
2023-04-05 10:00:00,405.0958,736.25,783.75,749.5,2257.884
2023-04-05 11:00:00,437.5009,799.75,846.75,798.75,2432.875
2023-04-05 12:00:00,635.7814,1054,1102,1035.25,3172.609
2023-04-05 13:00:00,596.4321,1096.5,1205,1209.5,3491.614
2023-04-05 14:00:00,885.6996,1497.5,1493.75,1394.5,4404.847
2023-04-05 15:00:00,584.0502,1122,1141.25,1089.75,3342.125
