Nitro,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
2023-04-02 04:00:00,0,0,0,0,0,0,-13.79817
2023-04-02 05:00:00,0,0,0,0,0,0,-13.72473
2023-04-02 06:00:00,0.01102778,-0.01306805,0.03920418,-0.01306805,0,0,-18.25614
2023-04-02 07:00:00,52.79081,41.66438,40.15515,43.88077,39.57162,0,142.462
2023-04-02 08:00:00,257.2688,272.5976,264.9665,278.3628,265.9008,0,1068.737
2023-04-02 09:00:00,502.662,573.4451,572.0704,580.5392,561.1782,0,2278.818
2023-04-02 10:00:00,725.496,812.067,809.937,819.6227,795.3333,0,3226.085
2023-04-02 11:00:00,897.7938,966.5587,961.6851,970.8371,946.2196,0,3829.83
2023-04-02 12:00:00,1000.17,999.5162,999.5143,999.6934,998.8511,0,3979.228
2023-04-02 13:00:00,1027.467,999.3342,999.4711,999.4323,999.5826,,3979.435
2023-04-02 14:00:00,977.9244,992.0412,987.2241,991.0167,977.1648,,3928.18
2023-04-02 15:00:00,840.1657,880.3116,871.5582,876.509,856.9741,,3468.732
2023-04-02 16:00:00,632.5671,690.3057,682.7823,685.2326,671.4574,,2715.194
2023-04-02 17:00:00,394.1959,423.9105,429.6851,419.1876,422.4597,,1679.593
2023-04-02 18:00:00,159.003,136.9954,149.8204,139.4479,148.753,,554.2939
2023-04-02 19:00:00,16.79626,8.043951,9.847324,8.522448,9.988991,,11.93844
2023-04-02 20:00:00,0,0,0,0,0,,-13.90392
2023-04-02 21:00:00,0,0,0,0,0,,-13.39259
2023-04-02 22:00:00,0,0,0,0,0,,-13.40891
2023-04-02 23:00:00,0,0,0,0,0,,-13.37765
2023-04-03 00:00:00,0,0,0,0,0,,-13.44233
2023-04-03 01:00:00,0,0,0,0,0,,-13.40788
2023-04-03 02:00:00,0,0,0,0,0,,-13.24242
2023-04-03 03:00:00,0,0,0,0,0,,-13.23508
2023-04-03 04:00:00,0,0,0,0,0,,-13.18627
2023-04-03 05:00:00,0,0,0,0,0,,-13.13243
2023-04-03 06:00:00,0.1432222,0.3557287,0.3128445,0.4100445,0.354489,,-16.63779
2023-04-03 07:00:00,54.91925,59.5837,58.28299,61.33671,57.47905,,214.5253
2023-04-03 08:00:00,160.5022,181.8214,179.9416,184.2731,176.9778,,707.9562
2023-04-03 09:00:00,389.1524,458.1382,456.1289,461.1766,442.2017,,1812.624
2023-04-03 10:00:00,552.4637,613.7355,612.2386,614.8278,593.3436,,2423.46
2023-04-03 11:00:00,801.2144,851.4593,849.2081,855.0479,830.3077,,3359.033
2023-04-03 12:00:00,805.3544,821.8428,820.9529,819.5894,793.86,,3230.084
2023-04-03 13:00:00,896.5094,916.0094,905.6088,912.6276,885.2151,,3614.549
2023-04-03 14:00:00,598.715,624.3605,611.7503,616.5542,593.1708,,2448.177
2023-04-03 15:00:00,555.7816,598.0628,589.5175,590.025,579.9948,,2339.962
2023-04-03 16:00:00,367.3481,393.6491,391.7907,389.6007,381.9702,,1538.213
2023-04-03 17:00:00,93.27382,93.94958,93.35494,94.14056,91.80103,,351.0186
2023-04-03 18:00:00,30.63264,28.929,28.71868,28.86591,28.26691,,90.67236
2023-04-03 19:00:00,2.697102,0.5862848,0.6973957,0.4890972,1.253785,,-20.6141
2023-04-03 20:00:00,0,0,0,0,0,,-13.49551
2023-04-03 21:00:00,0,0,0,0,0,,-13.00416
2023-04-03 22:00:00,0,0,0,0,0,,-13.3314
2023-04-03 23:00:00,0,0,0,0,0,,-13.35227
2023-04-04 00:00:00,0,0,0,0,0,,-13.40119
2023-04-04 01:00:00,0,0,0,0,0,,-13.37371
2023-04-04 02:00:00,0,0,0,0,0,,-13.38072
2023-04-04 03:00:00,0.01929167,0,0,0,0,,-13.3201
2023-04-04 04:00:00,0,0,0,0,0,,-13.33801
2023-04-04 05:00:00,0,0,0,0,0,,-13.44261
2023-04-04 06:00:00,0,0,0,0,0,,-17.82472
2023-04-04 07:00:00,17.53145,22.97362,22.14577,22.63751,22.65959,,66.75515
2023-04-04 08:00:00,99.54682,116.4915,113.9967,116.2408,110.5856,,437.5016
2023-04-04 09:00:00,224.4188,243.8654,237.5078,249.1667,237.7791,,960.999
2023-04-04 10:00:00,562.8053,530.045,560.335,558.2692,549.5576,,2178.392
2023-04-04 11:00:00,905.4933,682.9606,825.9957,731.6972,802.3978,,3009.413
2023-04-04 12:00:00,611.108,667.7478,600.7365,669.1875,615.9697,,2550.65
2023-04-04 13:00:00,905.5658,867.3893,888.8894,920.4038,903.6453,,3569.99
2023-04-04 14:00:00,929.5101,916.4731,943.6819,954.3461,892.8276,,3684.644
2023-04-04 15:00:00,822.9931,858.9838,814.8907,791.7208,757.9241,,3193.417
2023-04-04 16:00:00,630.9626,654.7303,638.7326,648.3355,620.7719,,2547.354
2023-04-04 17:00:00,373.8785,382.6242,386.7174,378.0797,379.6184,,1510.787
2023-04-04 18:00:00,145.2665,126.7322,134.5478,127.3431,133.1183,,501.5347
2023-04-04 19:00:00,11.68101,7.307843,7.647704,7.159022,7.348257,,5.840395
2023-04-04 20:00:00,0.03369445,0,0,0,0,,-13.95693
2023-04-04 21:00:00,0,0,0,0,0,,-13.21784
2023-04-04 22:00:00,0,0,0,0,0,,-13.38456
2023-04-04 23:00:00,0,0,0,0,0,,-13.38412
2023-04-05 00:00:00,0,0,0,0,0,,-13.41582
2023-04-05 01:00:00,0,0,0,0,0,,-13.43598
2023-04-05 02:00:00,0,0,0,0,0,,-13.31509
2023-04-05 03:00:00,0,0,0,0,0,,-13.29853
2023-04-05 04:00:00,0,0,0,0,0,,-13.25314
2023-04-05 05:00:00,0,0,0,0,0,,-13.31343
2023-04-05 06:00:00,0.01641667,0,0,0,0,,-17.86419
2023-04-05 07:00:00,24.60827,31.88527,30.07774,31.62152,29.96638,,99.99501
2023-04-05 08:00:00,116.2891,135.9632,126.3613,141.313,128.9289,,515.5029
2023-04-05 09:00:00,261.8825,286.1362,298.0038,281.9172,285.9973,,1137.556
2023-04-05 10:00:00,568.9324,610.8173,577.0626,584.0251,548.3135,,2292.811
2023-04-05 11:00:00,840.1257,825.9172,856.8009,844.9205,829.6553,,3334.833
2023-04-05 12:00:00,845.8208,828.1407,870.8922,817.1662,833.5242,,3336.215
2023-04-05 13:00:00,833.6042,771.2754,731.908,749.0751,734.3558,,2995.651
2023-04-05 14:00:00,898.6653,864.4183,822.0278,865.9158,820.9247,,3371.497
2023-04-05 15:00:00,761.0368,768.4323,753.8419,755.5861,740.6228,,2981.611
2023-04-05 16:00:00,609.087,612.7902,568.2983,600.5061,552.1479,,2325.284
2023-04-05 17:00:00,340.9923,335.2519,325.7657,326.438,328.0387,,1314.223
2023-04-05 18:00:00,142.3723,125.9232,130.5831,125.9853,128.8586,,490.976
2023-04-05 19:00:00,13.23989,7.738091,7.802236,7.632793,7.825431,,6.877575
2023-04-05 20:00:00,0,0,0,0,0,,-13.92973
2023-04-05 21:00:00,0,0,0,0,0,,-13.37829
2023-04-05 22:00:00,0,0,0,0,0,,-13.32514
2023-04-05 23:00:00,0,0,0,0,0,,-13.33482
2023-04-06 00:00:00,0,0,0,0,0,,-13.25185
2023-04-06 01:00:00,0,0,0,0,0,,-13.47262
2023-04-06 02:00:00,0,0,0,0,0,,-13.30538
2023-04-06 03:00:00,0,0,0,0,0,,-13.32775
2023-04-06 04:00:00,0,0,0,0,0,,-13.25008
2023-04-06 05:00:00,0,0,0,0,0,,-13.18872
2023-04-06 06:00:00,0,0,0,0,0,,-17.13578
2023-04-06 07:00:00,9.263021,9.036435,8.716998,8.830468,8.438803,,10.69143
2023-04-06 08:00:00,51.05275,53.56619,54.11683,53.75988,53.39147,,192.0771
2023-04-06 09:00:00,91.36562,95.4593,96.07238,96.29646,94.8075,,362.249
2023-04-06 10:00:00,276.8681,284.1189,281.9999,288.685,274.3293,,1110.986
2023-04-06 11:00:00,507.8664,534.9281,540.9475,548.819,543.3636,,2159.687
2023-04-06 12:00:00,561.3163,580.8679,580.3133,574.4376,555.1616,,2265.751
2023-04-06 13:00:00,805.9084,815.2606,785.5309,793.8255,774.5992,,3146.882
2023-04-06 14:00:00,794.798,760.6479,808.0356,758.2333,773.1896,,3077.795
2023-04-06 15:00:00,679.7952,695.6309,700.0752,696.1929,683.1415,,2774.513
2023-04-06 16:00:00,428.1187,431.9508,429.3578,425.8243,418.9889,,1697.01
2023-04-06 17:00:00,283.6234,290.6198,291.2605,288.449,285.8737,,1137.96
2023-04-06 18:00:00,69.53259,65.26163,65.0205,64.89626,63.85439,,236.4131
2023-04-06 19:00:00,11.85244,8.539708,8.725839,8.640754,8.696536,,10.30241
2023-04-06 20:00:00,0,0,0,0,0,,-13.87959
2023-04-06 21:00:00,0,0,0,0,0,,-13.26427
2023-04-06 22:00:00,0,0,0,0,0,,-13.34965
2023-04-06 23:00:00,0,0,0,0,0,,-13.37851
2023-04-07 00:00:00,0,0,0,0,0,,-13.36563
2023-04-07 01:00:00,0,0,0,0,0,,-13.33133
2023-04-07 02:00:00,0,0,0,0,0,,-13.31031
2023-04-07 03:00:00,0,0,0,0,0,,-13.32458
2023-04-07 04:00:00,0,0,0,0,0,,-13.27707
2023-04-07 05:00:00,0,0,0,0,0,,-13.27721
2023-04-07 06:00:00,0,0,0,0,0,,-17.33261
2023-04-07 07:00:00,2.311944,1.929306,1.914693,1.873611,2.165579,,-16.26048
2023-04-07 08:00:00,12.20824,12.46239,12.45533,12.63536,13.99072,,27.10241
2023-04-07 09:00:00,26.30029,27.58031,27.49901,27.69095,27.07873,,85.66902
2023-04-07 10:00:00,29.71947,36.21634,35.94398,36.71978,35.71261,,121.4482
2023-04-07 11:00:00,49.47134,58.35536,58.19713,58.38181,57.04556,,210.4412
2023-04-07 12:00:00,73.87887,85.56087,86.48343,86.42136,84.47289,,322.4258
2023-04-07 13:00:00,48.51183,55.37767,54.5924,55.23449,53.65178,,197.1275
2023-04-07 14:00:00,56.34081,69.4334,67.68887,69.95851,66.57627,,251.2578
2023-04-07 15:00:00,57.74688,68.40315,68.84921,69.04912,68.11549,,252.8482
2023-04-07 16:00:00,49.46656,55.99252,55.42621,55.74133,53.85799,,199.1272
2023-04-07 17:00:00,23.09486,23.2809,23.5724,23.51176,23.46013,,69.64514
2023-04-07 18:00:00,6.635186,5.30909,5.337975,5.216894,5.682097,,-2.712332
2023-04-07 19:00:00,0.4712917,0.01689,0.034225,0.0171125,0.0758625,,-22.97428
2023-04-07 20:00:00,0,0,0,0,0,,-13.13594
2023-04-07 21:00:00,0,0,0,0,0,,-13.11377
2023-04-07 22:00:00,0,0,0,0,0,,-13.17444
2023-04-07 23:00:00,0,0,0,0,0,,-13.23286
2023-04-08 00:00:00,0,0,0,0,0,,-13.27643
2023-04-08 01:00:00,0,0,0,0,0,,-13.32465
2023-04-08 02:00:00,0,0,0,0,0,,-13.39165
2023-04-08 03:00:00,0,0,0,0,0,,-13.41521
2023-04-08 04:00:00,0,0,0,0,0,,-13.30373
2023-04-08 05:00:00,0,0,0,0,0,,-13.22897
2023-04-08 06:00:00,0,0,0,0,0,,-16.84342
2023-04-08 07:00:00,5.179491,7.134833,7.047801,7.007917,7.090693,,4.008088
2023-04-08 08:00:00,15.15953,18.50089,18.44558,18.31729,18.31951,,49.24598
2023-04-08 09:00:00,37.60393,45.01605,44.99329,45.28043,44.02971,,156.5227
2023-04-08 10:00:00,74.74288,92.39585,91.70767,92.57755,89.98537,,346.5367
2023-04-08 11:00:00,135.9603,164.5029,163.6547,165.1866,160.2867,,635.4274
2023-04-08 12:00:00,143.8402,174.6302,173.855,175.7198,169.9865,,675.6962
2023-04-08 13:00:00,114.3898,133.6569,133.0597,134.864,130.7249,,512.2372
2023-04-08 14:00:00,124.0552,157.9798,158.9615,158.9431,155.6958,,616.3154
2023-04-08 15:00:00,109.1954,130.7734,130.2894,131.2775,128.1969,,501.4404
2023-04-08 16:00:00,78.86828,91.89757,91.20921,92.12227,89.22099,,344.7227
2023-04-08 17:00:00,40.41658,44.97445,44.79881,45.3409,44.15353,,156.4314
2023-04-08 18:00:00,11.81513,13.00641,12.72885,12.96877,12.77191,,26.92758
2023-04-08 19:00:00,1.493357,0.4922055,0.5481778,0.493039,0.6668666,,-21.16233
2023-04-08 20:00:00,0,0,0,0,0,,-13.11242
2023-04-08 21:00:00,0,0,0,0,0,,-13.25835
2023-04-08 22:00:00,0,0,0,0,0,,-13.28959
2023-04-08 23:00:00,0,0,0,0,0,,-13.13644
2023-04-09 00:00:00,0,0,0,0,0,,-13.12119
2023-04-09 01:00:00,0,0,0,0,0,,-13.18305
2023-04-09 02:00:00,0,0,0,0,0,,-13.14735
2023-04-09 03:00:00,0,0,0,0,0,,-13.15646
2023-04-09 04:00:00,0,0,0,0,0,,-13.08834
2023-04-09 05:00:00,0,0,0,0,0,,-13.22161
2023-04-09 06:00:00,0,0,0,0,0,,-18.48531
2023-04-09 07:00:00,23.1939,31.75012,31.72436,31.74351,31.24053,,103.51
2023-04-09 08:00:00,123.2144,140.7195,140.4357,139.9111,136.2546,,538.9272
2023-04-09 09:00:00,487.7292,558.0877,555.4241,569.2399,544.7963,,2220.746
2023-04-09 10:00:00,710.788,808.4814,830.6949,772.2806,769.1606,,3253.896
2023-04-09 11:00:00,908.8829,977.8918,979.8996,980.0552,960.5636,,3896.457
2023-04-09 12:00:00,1006.15,999.5,999.5139,999.538,999.4614,,3982.598
2023-04-09 13:00:00,1024.429,999.6428,999.4168,999.3617,999.6041,,3981.83
2023-04-09 14:00:00,958.1069,998.3894,995.6598,998.3531,991.6033,,3966.758
2023-04-09 15:00:00,813.8965,906.7651,895.5903,907.0979,882.4818,,3575.867
2023-04-09 16:00:00,617.0488,703.7642,696.0114,700.3958,685.7399,,2772.428
2023-04-09 17:00:00,389.1659,431.3893,436.5985,427.8461,429.9644,,1711.634
2023-04-09 18:00:00,161.5625,145.1383,156.2463,146.9035,155.1973,,583.3416
2023-04-09 19:00:00,22.09438,11.34183,13.30771,11.85438,13.08898,,25.33472
2023-04-09 20:00:00,0.01725,0,0,0,0,,-14.95045
2023-04-09 21:00:00,0,0,0,0,0,,-13.17079
2023-04-09 22:00:00,0,0,0,0,0,,-13.13714
2023-04-09 23:00:00,0,0,0,0,0,,-13.1301
2023-04-10 00:00:00,0,0,0,0,0,,-13.17969
2023-04-10 01:00:00,0,0,0,0,0,,-13.26813
2023-04-10 02:00:00,0,0,0,0,0,,-13.21092
2023-04-10 03:00:00,0,0,0,0,0,,-13.15465
2023-04-10 04:00:00,0,0,0,0,0,,-13.20201
2023-04-10 05:00:00,0,0,0,0,0,,-13.1701
2023-04-10 06:00:00,0.4719167,1.421559,1.42118,1.254791,1.365209,,-14.26175
2023-04-10 07:00:00,69.21386,61.00289,58.26173,64.81932,58.2917,,221.5714
2023-04-10 08:00:00,280.1191,305.6736,298.8386,312.8452,301.1134,,1206.555
2023-04-10 09:00:00,527.5848,595.0466,596.1737,600.864,581.478,,2366.31
2023-04-10 10:00:00,746.9552,832.6862,828.9953,839.5103,812.5308,,3303.073
2023-04-10 11:00:00,917.8333,983.179,980.3782,986.8266,969.616,,3905.466
2023-04-10 12:00:00,1013.915,999.6348,999.5609,999.6658,999.5982,,3981.336
2023-04-10 13:00:00,1032.967,999.5231,999.7289,999.5884,999.4236,,3980.426
2023-04-10 14:00:00,970.8366,997.4966,996.3514,998.3071,991.063,,3965.091
2023-04-10 15:00:00,837.1865,900.377,882.7712,893.2391,867.9368,,3536.94
2023-04-10 16:00:00,638.2567,703.9885,692.0869,699.5285,684.0079,,2766.305
2023-04-10 17:00:00,405.3023,431.7514,437.885,428.8491,430.8185,,1714.948
2023-04-10 18:00:00,169.7829,144.9988,156.8238,146.7576,155.9602,,584.3397
2023-04-10 19:00:00,23.08996,10.78949,12.98646,11.30277,12.61013,,23.61996
2023-04-10 20:00:00,0.05876222,0,0,0,0,,-14.92266
2023-04-10 21:00:00,0,0,0,0,0,,-13.17577
2023-04-10 22:00:00,0,0,0,0,0,,-13.23061
2023-04-10 23:00:00,0,0,0,0,0,,-13.30406
2023-04-11 00:00:00,0,0,0,0,0,,-13.28912
2023-04-11 01:00:00,0,0,0,0,0,,-13.20783
2023-04-11 02:00:00,0,0,0,0,0,,-13.29452
2023-04-11 03:00:00,0,0,0,0,0,,-13.22946
2023-04-11 04:00:00,0,0,0,0,0,,-13.23022
2023-04-11 05:00:00,0,0,0,0,0,,-13.05437
2023-04-11 06:00:00,0.2430556,1.440409,1.471914,1.481482,1.54176,,-14.23597
2023-04-11 07:00:00,78.71372,68.68935,65.61715,71.47922,65.85843,,251.8696
2023-04-11 08:00:00,279.5316,305.2119,296.9727,312.6524,299.0518,,1202.643
2023-04-11 09:00:00,524.952,574.4971,576.5976,579.6526,560.4877,,2283.365
2023-04-11 10:00:00,748.3321,790.5042,789.4153,793.9842,768.9366,,3132.675
2023-04-11 11:00:00,914.901,936.9998,931.9151,941.7384,912.1679,,3708.272
2023-04-11 12:00:00,1013.694,998.9951,997.8292,999.5508,987.4634,,3965.688
2023-04-11 13:00:00,1030.591,999.5056,999.351,999.505,997.3228,,3976.872
2023-04-11 14:00:00,974.1222,975.4741,969.3216,973.3054,951.9234,,3850.759
2023-04-11 15:00:00,840.3395,858.2184,850.5576,854.6171,836.0419,,3382.323
2023-04-11 16:00:00,639.4827,670.6964,664.9395,666.2118,653.7868,,2640.884
2023-04-11 17:00:00,394.7245,413.6687,419.4828,409.7656,412.2332,,1639.236
2023-04-11 18:00:00,162.7754,138.9927,150.291,140.7287,149.4152,,558.2112
2023-04-11 19:00:00,21.32475,11.04489,12.8206,11.41309,12.60434,,23.23396
2023-04-11 20:00:00,0.003973345,0,0,0,0,,-15.44014
2023-04-11 21:00:00,0,0,0,0,0,,-13.30664
2023-04-11 22:00:00,0,0,0,0,0,,-13.32336
2023-04-11 23:00:00,0,0,0,0,0,,-13.25095
2023-04-12 00:00:00,0,0,0,0,0,,-13.25334
2023-04-12 01:00:00,0,0,0,0,0,,-13.25344
2023-04-12 02:00:00,0,0,0,0,0,,-13.29441
2023-04-12 03:00:00,0,0,0,0,0,,-13.27271
2023-04-12 04:00:00,0,0,0,0,0,,-13.25766
2023-04-12 05:00:00,0,0,0,0,0,,-13.11001
2023-04-12 06:00:00,0.635861,1.586226,1.641227,1.570308,1.560779,,-13.9424
2023-04-12 07:00:00,71.26486,62.40115,59.86385,65.99819,60.01487,,227.2316
2023-04-12 08:00:00,268.3088,288.0888,282.6992,294.2254,283.0948,,1135.819
2023-04-12 09:00:00,507.7138,557.7371,560.4331,563.2306,544.3392,,2217.49
2023-04-12 10:00:00,717.6541,763.0251,760.1887,767.2625,742.806,570.1211,3302.885
2023-04-12 11:00:00,900.142,906.4172,904.9106,910.0393,885.381,851.3589,4436.589
2023-04-12 12:00:00,1001.035,973.2285,969.8217,976.943,955.9824,923.9176,4772.579
2023-04-12 13:00:00,1031.321,998.6072,995.7258,998.1144,977.9963,942.5257,4885.001
2023-04-12 14:00:00,960.4365,959.8128,950.7274,958.057,932.9323,899.4152,4673.26
2023-04-12 15:00:00,803.8549,827.6349,820.2425,824.5365,805.5132,775.3367,4030.346
2023-04-12 16:00:00,617.7059,656.1731,650.8516,651.7002,639.3312,609.7298,3187.339
2023-04-12 17:00:00,387.4788,404.7569,409.6526,401.0165,403.2443,363.4036,1962.491
2023-04-12 18:00:00,158.2669,135.0292,144.8757,136.037,143.7337,124.7874,662.0189
2023-04-12 19:00:00,21.39852,11.62029,12.83573,11.92888,12.8057,11.46264,34.07351
2023-04-12 20:00:00,0.0314689,0,0,0,0,0,-16.02867
2023-04-12 21:00:00,0,0,0,0,0,0,-13.46282
2023-04-12 22:00:00,0,0,0,0,0,0,-13.47141
2023-04-12 23:00:00,0,0,0,0,0,0,-13.41949
2023-04-13 00:00:00,0,0,0,0,0,0,-13.46278
2023-04-13 01:00:00,0,0,0,0,0,0,-13.53137
2023-04-13 02:00:00,0,0,0,0,0,0,-13.62002
2023-04-13 03:00:00,0,0,0,0,0,0,-13.54029
2023-04-13 04:00:00,0,0,0,0,0,0,-13.40371
2023-04-13 05:00:00,0,0,0,0,0,0,-13.34173
2023-04-13 06:00:00,0.6439067,1.730947,1.739615,1.68406,1.626976,1.618308,-14.07413
2023-04-13 07:00:00,75.9246,63.10873,60.43341,66.91007,60.85571,60.63248,289.4728
2023-04-13 08:00:00,276.6454,286.8043,281.9176,293.5157,283.072,271.7681,1403.689
2023-04-13 09:00:00,518.8851,553.0488,554.4656,557.4001,539.3795,517.6354,2710.423
2023-04-13 10:00:00,734.9475,766.5145,765.3694,770.7497,746.8562,720.3875,3754.375
2023-04-13 11:00:00,901.3515,910.2523,904.6791,911.5566,885.546,854.1658,4444.364
2023-04-13 12:00:00,1000.495,982.0224,973.9717,982.2755,953.8621,920.637,4785.776
2023-04-13 13:00:00,1018.203,997.0861,992.268,996.0355,971.1635,937.2958,4864.54
2023-04-13 14:00:00,953.8378,951.311,942.9986,949.6934,924.0439,891.2696,4630.904
2023-04-13 15:00:00,805.0892,823.7291,815.4212,819.6425,796.6068,764.2589,3989.347
2023-04-13 16:00:00,604.7343,633.1674,622.9675,624.9252,609.6887,584.3657,3055.758
2023-04-13 17:00:00,270.2679,289.1179,290.0378,279.9065,280.5117,252.8588,1367.88
2023-04-13 18:00:00,158.0051,136.8909,144.7149,137.2015,143.1394,124.9375,664.4442
2023-04-13 19:00:00,21.9249,14.22289,14.55539,14.30104,14.18009,13.33315,44.04134
2023-04-13 20:00:00,0.01227778,0,0,0,0,0,-15.66459
2023-04-13 21:00:00,0,0,0,0,0,0,-13.48075
2023-04-13 22:00:00,0,0,0,0,0,0,-13.55645
2023-04-13 23:00:00,0,0,0,0,0,0,-13.52271
2023-04-14 00:00:00,0,0,0,0,0,0,-13.4552
2023-04-14 01:00:00,0,0,0,0,0,0,-13.48274
2023-04-14 02:00:00,0,0,0,0,0,0,-13.55509
2023-04-14 03:00:00,0,0,0,0,0,0,-13.58614
2023-04-14 04:00:00,0,0,0,0,0,0,-13.61767
2023-04-14 05:00:00,0,0,0,0,0,0,-13.38822
2023-04-14 06:00:00,1.068341,1.642271,1.681093,1.680121,1.519982,1.519982,-14.17514
2023-04-14 07:00:00,25.08471,27.96856,27.94201,28.10032,27.46527,26.32202,112.0697
2023-04-14 08:00:00,74.28941,86.63148,86.28933,87.01173,84.59428,81.2053,403.6238
2023-04-14 09:00:00,160.6418,182.8584,182.1773,183.3766,178.3096,171.3944,880.3365
2023-04-14 10:00:00,283.7378,326.749,329.4215,330.8889,319.765,313.4201,1613.183
2023-04-14 11:00:00,286.9611,309.3524,306.2788,309.4454,298.8607,288.398,1494.897
2023-04-14 12:00:00,591.3093,565.8567,608.4804,562.8212,593.356,532.3768,2855.826
2023-04-14 13:00:00,756.5758,775.1363,808.7731,752.4684,764.3468,732.0212,3784.159
2023-04-14 14:00:00,625.8347,630.1421,626.3367,667.45,721.404,639.7196,3287.228
2023-04-14 15:00:00,771.1464,778.5869,765.7955,756.6029,730.9647,692.2307,3700.545
2023-04-14 16:00:00,431.6682,436.7723,408.3544,426.2945,398.4962,395.2982,2058.838
2023-04-14 17:00:00,80.46024,79.0672,79.53017,79.72964,77.53253,74.90731,366.7423
2023-04-14 18:00:00,126.3524,126.0451,133.1299,127.395,132.2037,117.894,615.3817
2023-04-14 19:00:00,19.55027,10.80732,11.71417,11.03834,11.51771,10.48437,28.93247
2023-04-14 20:00:00,0.08358055,0,0,0,0,0,-15.76707
2023-04-14 21:00:00,0,0,0,0,0,0,-13.50333
2023-04-14 22:00:00,0,0,0,0,0,0,-13.50451
2023-04-14 23:00:00,0,0,0,0,0,0,-13.47774
2023-04-15 00:00:00,0,0,0,0,0,0,-13.44676
2023-04-15 01:00:00,0,0,0,0,0,0,-13.55245
2023-04-15 02:00:00,0,0,0,0,0,0,-13.50127
2023-04-15 03:00:00,0,0,0,0,0,0,-13.50115
2023-04-15 04:00:00,0,0,0,0,0,0,-13.55829
2023-04-15 05:00:00,0,0,0,0,0,0,-13.6008
2023-04-15 06:00:00,0.5891112,0.896595,0.863214,0.9040713,1.084326,0.8955683,-17.68784
2023-04-15 07:00:00,64.67731,61.32507,58.60745,64.64785,59.34539,58.97399,280.2867
2023-04-15 08:00:00,261.8605,278.4679,273.4631,284.5279,273.9973,262.8336,1361.141
2023-04-15 09:00:00,500.6245,537.8188,540.1813,541.9246,524.1492,503.0039,2635.637
2023-04-15 10:00:00,718.3429,751.937,752.6511,756.6859,733.9315,706.705,3685.856
2023-04-15 11:00:00,881.5873,891.6571,900.2068,900.0213,881.5602,845.5223,4385.97
2023-04-15 12:00:00,972.2529,990.1481,927.0212,997.6693,962.6045,965.9401,4887.07
2023-04-15 13:00:00,929.6429,904.6135,843.8115,891.2846,835.4854,892.7539,4364.758
2023-04-15 14:00:00,635.4218,635.7928,627.966,674.4921,623.3948,634.4264,3186.397
2023-04-15 15:00:00,387.25,387.0579,414.788,385.1157,381.9994,338.1666,1893.389
2023-04-15 16:00:00,415.352,391.5971,418.3908,390.8604,378.3495,357.7293,1880.938
2023-04-15 17:00:00,294.0747,314.0304,314.5617,313.1668,307.314,288.2367,1529.946
