Sarah,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Timestamp,POA,"Eaton Power Xpert 1670 1, Real power","Eaton Power Xpert 1670 2, Real power","Eaton Power Xpert 1670 3, Real power",Production meter active power
,W/m²,kW,kW,kW,kW
2023-04-01 00:00:00,0,0,0,0,-8.646845
2023-04-01 01:00:00,0,0,0,0,-8.673252
2023-04-01 02:00:00,0,0,0,0,-8.653379
2023-04-01 03:00:00,0,0,0,0,-8.67247
2023-04-01 04:00:00,0,0,0,0,-8.633409
2023-04-01 05:00:00,0,0,0,0,-8.586771
2023-04-01 06:00:00,0.01408333,0,0,0,-8.613775
2023-04-01 07:00:00,17.10352,18.8532,25.57572,15.56223,51.01324
2023-04-01 08:00:00,77.47356,134.0784,158.1343,152.5406,431.6344
2023-04-01 09:00:00,117.1158,226.2552,249.7751,245.8067,710.1309
2023-04-01 10:00:00,126.9346,235.4415,264.203,256.6913,741.9138
2023-04-01 11:00:00,213.5726,391.8257,427.9785,404.6664,1210.472
2023-04-01 12:00:00,125.3306,243.6724,274.9904,260.222,765.5066
2023-04-01 13:00:00,105.2197,205.3167,220.1933,214.4936,631.6857
2023-04-01 14:00:00,245.7181,455.4555,456.1853,417.6176,1314.718
2023-04-01 15:00:00,590.4003,713.7104,836.0201,783.9025,2304.931
2023-04-01 16:00:00,586.5621,934.54,1019.215,986.7902,2905.439
2023-04-01 17:00:00,360.0138,605.6143,691.7737,640.0146,1913.158
2023-04-01 18:00:00,142.0831,187.842,227.9272,193.4959,600.7584
2023-04-01 19:00:00,14.36244,6.567808,8.171335,7.007226,15.84738
2023-04-01 20:00:00,0.04652777,0,0,0,-8.701291
2023-04-01 21:00:00,0,0,0,0,-8.773804
2023-04-01 22:00:00,0.08333333,0,0,0,-8.721212
2023-04-01 23:00:00,0,0,0,0,-8.762389
2023-04-02 00:00:00,0,0,0,0,-8.788006
2023-04-02 01:00:00,0,0,0,0,-8.771404
2023-04-02 02:00:00,0,0,0,0,-8.827745
2023-04-02 03:00:00,0,0,0,0,-8.801734
2023-04-02 04:00:00,0,0,0,0,-8.803096
2023-04-02 05:00:00,0,0,0,0,-8.769235
2023-04-02 06:00:00,0,0,0,0,-8.777977
2023-04-02 07:00:00,40.19846,53.22904,38.16225,58.71288,143.9202
2023-04-02 08:00:00,230.3402,424.29,392.7855,465.6748,1270.302
2023-04-02 09:00:00,462.4744,884.3989,931.4048,955.5923,2732.754
2023-04-02 10:00:00,678.1785,1231.336,1367.588,1337.271,3867.725
2023-04-02 11:00:00,848.5477,1458.902,1625.633,1583.671,4585.534
2023-04-02 12:00:00,952.5607,1558.134,1671.012,1668.604,4810.629
2023-04-02 13:00:00,979.6924,1562.747,1671.409,1670.343,4818.98
2023-04-02 14:00:00,930.4785,1487.688,1657.086,1611.967,4670.414
2023-04-02 15:00:00,802.598,1304.375,1477.137,1419.228,4122.251
2023-04-02 16:00:00,613.7496,1030.793,1169.294,1111.026,3256.287
2023-04-02 17:00:00,384.7126,644.5833,735.6212,687.3737,2040.644
2023-04-02 18:00:00,158.0791,206.9766,252.9534,205.8607,655.2065
2023-04-02 19:00:00,15.16997,3.265785,6.312118,4.419655,5.665325
2023-04-02 20:00:00,0.0245,0,0,0,-8.717713
2023-04-02 21:00:00,0,0,0,0,-8.765759
2023-04-02 22:00:00,0,0,0,0,-8.783763
2023-04-02 23:00:00,0,0,0,0,-8.801427
2023-04-03 00:00:00,0,0,0,0,-8.823629
2023-04-03 01:00:00,0,0,0,0,-8.799326
2023-04-03 02:00:00,0,0,0,0,-8.752275
2023-04-03 03:00:00,0,0,0,0,-8.753968
2023-04-03 04:00:00,0,0,0,0,-8.869851
2023-04-03 05:00:00,0,0,0,0,-8.939289
2023-04-03 06:00:00,0.1176667,0,0,0,-9.247821
2023-04-03 07:00:00,51.06253,76.98175,59.93927,91.95113,221.5462
2023-04-03 08:00:00,222.7148,433.0516,406.6611,465.2412,1291.272
2023-04-03 09:00:00,328.5904,645.4007,688.1788,689.8248,1998.72
2023-04-03 10:00:00,610.3094,1088.59,1192.443,1144.622,3370.378
2023-04-03 11:00:00,759.2186,1285.684,1432.384,1384.076,4027.085
2023-04-03 12:00:00,728.5137,1217.119,1360.722,1302.063,3815.395
2023-04-03 13:00:00,686.7919,1141.786,1270.242,1217.863,3568.964
2023-04-03 14:00:00,570.5524,946.8785,1060.711,1020.298,2982.436
2023-04-03 15:00:00,461.4938,782.8197,872.2892,838.2098,2462.774
2023-04-03 16:00:00,450.6851,784.2165,896.4521,847.0259,2492.575
2023-04-03 17:00:00,148.2178,248.6124,279.252,267.1131,781.079
2023-04-03 18:00:00,58.36637,76.21394,88.06049,85.99454,248.4561
2023-04-03 19:00:00,6.509063,0,0,0.2494661,-8.248069
2023-04-03 20:00:00,0,0,0,0,-8.736272
2023-04-03 21:00:00,0,0,0,0,-8.521535
2023-04-03 22:00:00,0,0,0,0,-8.716981
2023-04-03 23:00:00,0,0,0,0,-8.701404
2023-04-04 00:00:00,0,0,0,0,-8.740307
2023-04-04 01:00:00,0,0,0,0,-8.780278
2023-04-04 02:00:00,0,0,0,0,-8.760208
2023-04-04 03:00:00,0,0,0,0,-8.714472
2023-04-04 04:00:00,0,0,0,0,-8.758423
2023-04-04 05:00:00,0,0,0,0,-8.725142
2023-04-04 06:00:00,0.00848611,0,0,0,-8.663652
2023-04-04 07:00:00,17.66589,18.51981,19.13492,23.25878,57.32476
2023-04-04 08:00:00,51.3434,108.421,108.6851,110.4809,328.1023
2023-04-04 09:00:00,311.2307,507.3323,594.976,683.1109,1766.452
2023-04-04 10:00:00,539.2349,935.7542,1118.678,951.6203,2961.462
2023-04-04 11:00:00,513.6627,780.7258,809.3418,1019.519,2575.326
2023-04-04 12:00:00,800.2957,1368.322,1354.73,1361.903,4018.88
2023-04-04 13:00:00,743.1478,1045.712,1245.184,1224.635,3463.458
2023-04-04 14:00:00,895.838,1407.15,1473.42,1498.596,4300.023
2023-04-04 15:00:00,796.5401,1202.198,1398.657,1323.001,3849.133
2023-04-04 16:00:00,538.539,909.2728,1017.489,969.8326,2852.838
2023-04-04 17:00:00,362.7646,579.8242,662.0563,618.3043,1836.688
2023-04-04 18:00:00,133.3582,175.3806,210.5466,177.8217,552.2443
2023-04-04 19:00:00,14.86931,4.278728,5.753573,5.264867,9.848128
2023-04-04 20:00:00,0.01375,0,0,0,-8.69659
2023-04-04 21:00:00,0,0,0,0,-8.62499
2023-04-04 22:00:00,0,0,0,0,-8.685797
2023-04-04 23:00:00,0,0,0,0,-8.68518
2023-04-05 00:00:00,0,0,0,0,-8.720701
2023-04-05 01:00:00,0,0,0,0,-8.792457
2023-04-05 02:00:00,0,0,0,0,-8.756809
2023-04-05 03:00:00,0,0,0,0,-8.758877
2023-04-05 04:00:00,0,0,0,0,-8.756178
2023-04-05 05:00:00,0,0,0,0,-8.741901
2023-04-05 06:00:00,0.08416668,0,0,0,-8.726827
2023-04-05 07:00:00,39.7364,60.52287,46.91452,67.61982,171.1387
2023-04-05 08:00:00,207.0888,388.1518,367.8361,421.2755,1160.186
2023-04-05 09:00:00,428.8422,781.3473,824.0185,839.2672,2413.702
2023-04-05 10:00:00,630.1722,1084.288,1192.554,1163.771,3381.315
2023-04-05 11:00:00,800.1819,1280.291,1463.743,1409.695,4077.348
2023-04-05 12:00:00,783.5247,1208.488,1449.988,1452.144,4049.554
2023-04-05 13:00:00,703.3607,1147.133,1193.233,1217.162,3509.689
2023-04-05 14:00:00,772.016,1240.868,1356.847,1345.999,3879.115
2023-04-05 15:00:00,702.9992,940.2175,1113.535,1088.428,3092.398
2023-04-05 16:00:00,470.5463,760.3287,879.8312,835.5918,2441.874
2023-04-05 17:00:00,294.6536,484.317,554.0053,514.7727,1531.946
2023-04-05 18:00:00,136.1884,197.3073,229.1857,201.939,614.0884
2023-04-05 19:00:00,17.21482,8.52574,9.866771,8.887945,17.91139
2023-04-05 20:00:00,0.01936111,0,0,0,-8.67789
2023-04-05 21:00:00,0,0,0,0,-8.620673
2023-04-05 22:00:00,0.04430555,0,0,0,-8.671341
2023-04-05 23:00:00,0,0,0,0,-8.689797
2023-04-06 00:00:00,0,0,0,0,-8.754814
2023-04-06 01:00:00,0,0,0,0,-8.740343
2023-04-06 02:00:00,0,0,0,0,-8.728531
2023-04-06 03:00:00,0,0,0,0,-8.711945
2023-04-06 04:00:00,0.00851389,0,0,0,-8.68577
2023-04-06 05:00:00,0.01370833,0,0,0,-8.66955
2023-04-06 06:00:00,0.1035417,0,0,0,-8.671425
2023-04-06 07:00:00,43.50494,70.16622,78.08326,80.40411,223.1973
2023-04-06 08:00:00,144.1882,266.3394,281.3516,285.4741,818.7791
2023-04-06 09:00:00,261.8233,503.9775,555.0063,465.9033,1276.071
