Jersey Solar,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
2023-04-05 01:00:00,0,0,0,0,-7.011914
2023-04-05 02:00:00,0,0,0,0,-6.946527
2023-04-05 03:00:00,0,0,0,0,-6.941236
2023-04-05 04:00:00,0,0,0,0,-6.923636
2023-04-05 05:00:00,0,0,0,0,-6.898178
2023-04-05 06:00:00,0.08017366,0,0.25,0.25,-6.508344
2023-04-05 07:00:00,50.98682,72,81.75,72.5,219.5274
2023-04-05 08:00:00,261.0529,404.5,422.75,387.5,1212.211
2023-04-05 09:00:00,494.5496,854.5,869.25,846.5,2572.937
2023-04-05 10:00:00,721.6293,1230.5,1244.5,1236.5,3713.755
2023-04-05 11:00:00,890.1586,1505.25,1518.75,1502.75,4506.093
2023-04-05 12:00:00,1010.176,1654,1658.75,1654,4960.656
2023-04-05 13:00:00,1021.13,1622.75,1596.25,1568.5,4746.809
2023-04-05 14:00:00,818.131,1346.25,1293,1247.5,3901.803
2023-04-05 15:00:00,818.6534,1392,1343,1323.5,3993.316
2023-04-05 16:00:00,526.6114,1009.75,901.25,804.75,2742.313
2023-04-05 17:00:00,412.7609,625.5,652.25,636,1929.657
2023-04-05 18:00:00,135.177,178.5,198.25,187.25,566.9259
2023-04-05 19:00:00,12.25868,17.5,20,19,52.19439
2023-04-05 20:00:00,0,0,0,0,-7.040007
2023-04-05 21:00:00,0,0,0,0,-7.017505
2023-04-05 22:00:00,0,0,0,0,-6.97076
2023-04-05 23:00:00,0,0,0,0,-7.020607
2023-04-06 00:00:00,0,0,0,0,-6.943771
2023-04-06 01:00:00,0,0,0,0,-6.99444
2023-04-06 02:00:00,0,0,0,0,-6.954475
2023-04-06 03:00:00,0,0,0,0,-6.946245
2023-04-06 04:00:00,0,0,0,0,-6.925049
2023-04-06 05:00:00,0,0,0,0,-6.937582
2023-04-06 06:00:00,0.01854753,0,0,0,-6.85354
2023-04-06 07:00:00,27.88894,44.75,45.75,45.75,130.9261
2023-04-06 08:00:00,119.3482,203.5,206.25,200.5,610.813
2023-04-06 09:00:00,224.704,362.75,376.5,374,1095.495
2023-04-06 10:00:00,451.5645,673.5,759,694,2106.136
2023-04-06 11:00:00,633.8869,1013.25,1020.5,1053.5,3156.73
2023-04-06 12:00:00,689.7667,1251.25,1140.75,1164.5,3608.054
2023-04-06 13:00:00,962.2894,1526.75,1448,1501.25,4498.095
2023-04-06 14:00:00,879.0672,1460.75,1420.25,1468.75,4389.308
2023-04-06 15:00:00,787.2468,1309.25,1302.75,1272.5,3938.718
2023-04-06 16:00:00,601.613,992.5,1003.75,997.75,3024.384
2023-04-06 17:00:00,429.3316,660.75,690.75,674,2031.222
2023-04-06 18:00:00,172.9415,223.5,249.5,235.75,716.9265
2023-04-06 19:00:00,10.71963,16.25,17.75,17.25,46.4258
2023-04-06 20:00:00,0,0,0,0,-7.023117
2023-04-06 21:00:00,0,0,0,0,-7.012794
2023-04-06 22:00:00,0,0,0,0,-6.978579
2023-04-06 23:00:00,0,0,0,0,-7.024137
2023-04-07 00:00:00,0,0,0,0,-6.952132
2023-04-07 01:00:00,0,0,0,0,-6.959512
2023-04-07 02:00:00,0,0,0,0,-6.995573
2023-04-07 03:00:00,0,0,0,0,-6.963105
2023-04-07 04:00:00,0,0,0,0,-6.972118
2023-04-07 05:00:00,0,0,0,0,-6.950006
2023-04-07 06:00:00,0.04377237,0,0,0,-6.983415
2023-04-07 07:00:00,49.48167,80.75,83.75,82.5,240.2664
2023-04-07 08:00:00,110.376,193.5,198.5,189.5,584.2283
2023-04-07 09:00:00,276.4976,520.25,471,464,1453.42
2023-04-07 10:00:00,779.0327,1262,1271.5,1245.25,3746.941
2023-04-07 11:00:00,840.7213,1258,1342.5,1289.5,3899.559
2023-04-07 12:00:00,391.6561,633.5,614.25,681,1872.267
2023-04-07 13:00:00,759.7016,1136.5,1159.75,1231,3491.297
2023-04-07 14:00:00,541.1973,872.75,912.5,922.75,2695.522
2023-04-07 15:00:00,186.0201,307.5,316,317,957.9655
2023-04-07 16:00:00,76.69853,128.5,133.25,134.25,397.8021
2023-04-07 17:00:00,37.35124,67.25,69.5,68.5,198.7064
2023-04-07 18:00:00,5.425856,7.25,8,8.25,18.22864
2023-04-07 19:00:00,0.4406599,0.25,0.25,0.25,-6.091809
2023-04-07 20:00:00,0,0,0,0,-6.988691
2023-04-07 21:00:00,0,0,0,0,-6.971786
2023-04-07 22:00:00,0,0,0,0,-6.981641
2023-04-07 23:00:00,0,0,0,0,-7.00446
2023-04-08 00:00:00,0,0,0,0,-7.022148
2023-04-08 01:00:00,0,0,0,0,-7.032582
2023-04-08 02:00:00,0,0,0,0,-7.050707
2023-04-08 03:00:00,0,0,0,0,-7.052792
2023-04-08 04:00:00,0,0,0,0,-6.967406
2023-04-08 05:00:00,0,0,0,0,-6.920908
2023-04-08 06:00:00,0,0,0,0,-6.902172
2023-04-08 07:00:00,3.746618,3.5,3.75,0,5.278606
2023-04-08 08:00:00,35.8112,65.25,64.75,0,185.1045
2023-04-08 09:00:00,36.1614,63.25,64.5,0,190.3183
2023-04-08 10:00:00,64.22407,119.25,122.25,0,364.2735
2023-04-08 11:00:00,99.39539,183.75,187.75,0,564.1031
2023-04-08 12:00:00,92.22159,176,178,0,534.1432
2023-04-08 13:00:00,64.75498,122.25,125.25,0,366.1299
2023-04-08 14:00:00,87.74273,162,168.75,0,499.8309
2023-04-08 15:00:00,97.78387,189.75,188.5,0,564.2965
2023-04-08 16:00:00,59.05962,110.25,111.75,0,327.0097
2023-04-08 17:00:00,25.3024,41.75,43,0,124.9982
2023-04-08 18:00:00,15.49391,23,24,0,67.48755
2023-04-08 19:00:00,1.483035,0.75,0.75,0,-3.947671
2023-04-08 20:00:00,0,0,0,0,-7.01582
2023-04-08 21:00:00,0,0,0,0,-7.053559
2023-04-08 22:00:00,0,0,0,0,-7.099545
2023-04-08 23:00:00,0,0,0,0,-7.092599
2023-04-09 00:00:00,0,0,0,0,-7.046321
2023-04-09 01:00:00,0,0,0,0,-7.017936
2023-04-09 02:00:00,0,0,0,0,-7.024592
2023-04-09 03:00:00,0,0,0,0,-7.03302
2023-04-09 04:00:00,0,0,0,0,-6.983123
2023-04-09 05:00:00,0,0,0,0,-6.978596
2023-04-09 06:00:00,0.02974033,0,0,0,-6.958607
2023-04-09 07:00:00,9.007457,11.5,11.75,12.25,29.74191
2023-04-09 08:00:00,72.88281,129,131.25,130,386.4359
2023-04-09 09:00:00,211.1234,375.75,382,382,1145.174
2023-04-09 10:00:00,553.3761,836.75,1025,956,2827.888
2023-04-09 11:00:00,753.8757,1319,1314.25,1290,3985.265
2023-04-09 12:00:00,1097.334,1639.5,1646,1645.25,4947.285
2023-04-09 13:00:00,1099.061,1666,1666.25,1666,4997.87
2023-04-09 14:00:00,1040.939,1666,1665.75,1665.75,4997.705
2023-04-09 15:00:00,913.3556,1585.75,1604.25,1597,4793.23
2023-04-09 16:00:00,718.2508,1231.5,1262.5,1248,3757.667
2023-04-09 17:00:00,472.8528,752.5,791.75,775,2337.846
2023-04-09 18:00:00,199.7406,255.5,295,275.25,834.7091
2023-04-09 19:00:00,19.952,22,27.5,25.25,70.90066
2023-04-09 20:00:00,0,0,0,0,-6.936358
2023-04-09 21:00:00,0,0,0,0,-6.952475
2023-04-09 22:00:00,0,0,0,0,-6.962804
2023-04-09 23:00:00,0,0,0,0,-6.974679
2023-04-10 00:00:00,0,0,0,0,-6.962144
2023-04-10 01:00:00,0,0,0,0,-6.937137
2023-04-10 02:00:00,0,0,0,0,-6.933699
2023-04-10 03:00:00,0,0,0,0,-6.944962
2023-04-10 04:00:00,0,0,0,0,-6.949104
2023-04-10 05:00:00,0,0,0,0,-6.990292
2023-04-10 06:00:00,0.3614721,1.25,1.25,1.25,-3.587353
2023-04-10 07:00:00,74.79585,82.5,99.25,79,253.9716
2023-04-10 08:00:00,316.3572,495.25,522.75,470.5,1488.442
2023-04-10 09:00:00,580.7252,1024.5,1044,1017.75,3090.285
2023-04-10 10:00:00,813.1914,1450.25,1473.5,1461,4385.414
2023-04-10 11:00:00,986.9152,1662.75,1665,1664.5,4986.326
2023-04-10 12:00:00,1095.584,1666,1666,1666,4997.253
2023-04-10 13:00:00,1114.917,1666,1666.5,1665.25,4996.591
2023-04-10 14:00:00,1002.254,1644,1644.25,1636.25,4915.672
2023-04-10 15:00:00,824.4207,1389.25,1407.75,1406,4249.099
2023-04-10 16:00:00,623.2116,1052,1077,1065,3219.337
2023-04-10 17:00:00,349.902,570,588.75,578,1765.974
2023-04-10 18:00:00,142.9133,227,238.25,233.25,705.8715
2023-04-10 19:00:00,16.38044,30.75,32.75,31.5,92.07654
2023-04-10 20:00:00,0,0,0,0,-6.941394
2023-04-10 21:00:00,0,0,0,0,-6.955163
2023-04-10 22:00:00,0,0,0,0,-6.961017
2023-04-10 23:00:00,0,0,0,0,-6.992875
2023-04-11 00:00:00,0,0,0,0,-6.967477
2023-04-11 01:00:00,0,0,0,0,-6.980682
2023-04-11 02:00:00,0,0,0,0,-6.952462
2023-04-11 03:00:00,0,0,0,0,-6.972755
2023-04-11 04:00:00,0,0,0,0,-6.977034
2023-04-11 05:00:00,0,0,0,0,-7.006929
2023-04-11 06:00:00,0.6711939,1.5,1.75,1.5,-2.036872
2023-04-11 07:00:00,88.63271,101,123.5,95.75,313.963
2023-04-11 08:00:00,314.1168,539.25,560.5,510,1610.764
2023-04-11 09:00:00,567.3163,1018.75,1030,1010.5,3062.077
2023-04-11 10:00:00,810.9614,1421,1436.5,1430.75,4289.7
2023-04-11 11:00:00,984.7202,1654.25,1658.75,1658.25,4970.28
2023-04-11 12:00:00,1082.77,1666.25,1666,1666,4996.222
2023-04-11 13:00:00,1102.723,1666,1666,1666.25,4995.469
2023-04-11 14:00:00,1048.213,1666,1666,1665.5,4994.349
2023-04-11 15:00:00,918.9465,1534.25,1548.75,1539,4624.441
2023-04-11 16:00:00,718.3474,1193,1215.5,1202.5,3627.159
2023-04-11 17:00:00,469.9286,737.75,775,759.5,2289.467
2023-04-11 18:00:00,201.238,254.75,295.5,275.75,834.2632
2023-04-11 19:00:00,19.90174,20.25,27,24,67.25442
2023-04-11 20:00:00,0,0,0,0,-7.036022
2023-04-11 21:00:00,0,0,0,0,-7.071933
2023-04-11 22:00:00,0,0,0,0,-7.036667
2023-04-11 23:00:00,0,0,0,0,-7.050112
2023-04-12 00:00:00,0,0,0,0,-7.019391
2023-04-12 01:00:00,0,0,0,0,-7.028943
2023-04-12 02:00:00,0,0,0,0,-7.02599
2023-04-12 03:00:00,0,0,0,0,-6.999843
2023-04-12 04:00:00,0,0,0,0,-6.93885
2023-04-12 05:00:00,0,0,0,0,-6.912197
2023-04-12 06:00:00,0.8951309,1.5,1.75,1.75,-1.849701
2023-04-12 07:00:00,76.23545,96,112.75,91.75,293.9834
2023-04-12 08:00:00,304.361,508.5,530.75,485.25,1522.526
2023-04-12 09:00:00,561.6943,984,998.5,978,2965.349
2023-04-12 10:00:00,789.8826,1376.25,1392,1382.5,4151.254
2023-04-12 11:00:00,958.6416,1625,1637.5,1631.75,4891.22
2023-04-12 12:00:00,1059.053,1666.25,1666.25,1666,4993.848
2023-04-12 13:00:00,1083.62,1666,1666,1666,4993.419
2023-04-12 14:00:00,1030.764,1663.25,1664.25,1662,4983.863
2023-04-12 15:00:00,902.6132,1502.25,1522.25,1506.25,4532.186
2023-04-12 16:00:00,710.2197,1170.5,1196.75,1181.75,3562.992
2023-04-12 17:00:00,459.2775,717,753,737.25,2220.722
2023-04-12 18:00:00,198.0758,249.75,288.25,269.25,815.2816
2023-04-12 19:00:00,20.60551,20.5,27,17,60.12736
2023-04-12 20:00:00,0,0,0,0,-7.025594
2023-04-12 21:00:00,0,0,0,0,-6.988876
2023-04-12 22:00:00,0,0,0,0,-7.046658
2023-04-12 23:00:00,0,0,0,0,-6.995921
2023-04-13 00:00:00,0,0,0,0,-6.98785
2023-04-13 01:00:00,0,0,0,0,-7.020895
2023-04-13 02:00:00,0,0,0,0,-7.029098
2023-04-13 03:00:00,0,0,0,0,-7.033233
2023-04-13 04:00:00,0,0,0,0,-6.987228
2023-04-13 05:00:00,0,0,0,0,-6.922259
2023-04-13 06:00:00,1.189698,1.75,2,1.75,-1.189453
2023-04-13 07:00:00,86.38584,98.25,115,93.25,302.4731
2023-04-13 08:00:00,303.3122,514.75,536.5,490,1541.945
2023-04-13 09:00:00,562.3058,978.75,991.25,970.75,2944.075
2023-04-13 10:00:00,792.9108,1365.5,1377.25,1370.25,4111.893
2023-04-13 11:00:00,962.6855,1619.25,1626.5,1618.25,4864.033
2023-04-13 12:00:00,1070.105,1666,1665.75,1666,4994.06
2023-04-13 13:00:00,1094.428,1666.25,1666.25,1666.25,4992.843
2023-04-13 14:00:00,1031.219,1616.5,1628.75,1624.5,4894.761
2023-04-13 15:00:00,885.0137,1498.5,1504.5,1485.25,4505.648
2023-04-13 16:00:00,641.5507,997.75,1049.5,1063.75,3191.429
2023-04-13 17:00:00,465.9337,747.5,897,737.5,2284.941
2023-04-13 18:00:00,180.8528,279.25,294.25,286.25,867.2287
2023-04-13 19:00:00,17.52551,31.75,32.75,32.5,94.46761
2023-04-13 20:00:00,0,0,0,0,-6.959001
2023-04-13 21:00:00,0,0,0,0,-7.051449
2023-04-13 22:00:00,0,0,0,0,-6.955378
2023-04-13 23:00:00,0,0,0,0,-6.926244
2023-04-14 00:00:00,0,0,0,0,-6.968162
2023-04-14 01:00:00,0,0,0,0,-6.977697
2023-04-14 02:00:00,0,0,0,0,-7.01202
2023-04-14 03:00:00,0,0,0,0,-6.992074
2023-04-14 04:00:00,0,0,0,0,-6.979659
2023-04-14 05:00:00,0,0,0,0,-6.891657
2023-04-14 06:00:00,0,0,0,0,-6.822688
2023-04-14 07:00:00,15.01125,22.25,22.25,21.75,60.02458
2023-04-14 08:00:00,104.3771,171.75,181.75,183.25,532.2159
2023-04-14 09:00:00,286.2223,503.75,515.25,520.25,1507.73
2023-04-14 10:00:00,752.9266,1253,1287.5,1200.5,3786.846
2023-04-14 11:00:00,501.9048,967.5,879.75,916,2759.455
2023-04-14 12:00:00,756.2475,1144.5,1178,1155.25,3572.082
2023-04-14 13:00:00,992.6788,1352.25,1464,1429.25,4201.172
2023-04-14 14:00:00,389.2938,647.5,634.5,597.5,1831.295
2023-04-14 15:00:00,474.9138,733.5,719,748.5,2234.462
2023-04-14 16:00:00,517.1442,867.5,919.5,896.25,2559.82
2023-04-14 17:00:00,240.8327,388.5,430,436.25,1215.126
2023-04-14 18:00:00,208.5188,328.25,337.5,318.75,1042.574
2023-04-14 19:00:00,19.45859,25,28.75,26.5,76.32942
2023-04-14 20:00:00,0,0,0,0,-7.060856
2023-04-14 21:00:00,0,0,0,0,-7.018538
2023-04-14 22:00:00,0,0,0,0,-7.01054
2023-04-14 23:00:00,0,0,0,0,-7.006251
2023-04-15 00:00:00,0,0,0,0,-6.867396
2023-04-15 01:00:00,0,0,0,0,-6.910565
2023-04-15 02:00:00,0,0,0,0,-6.943605
2023-04-15 03:00:00,0,0,0,0,-6.963719
2023-04-15 04:00:00,0,0,0,0,-6.996219
2023-04-15 05:00:00,0,0,0,0,-7.003535
2023-04-15 06:00:00,0.6183329,0.75,1,1,-3.347483
2023-04-15 07:00:00,78.94415,100.75,114.5,96,304.9368
2023-04-15 08:00:00,292.4545,483.5,503.5,464.5,1451.293
2023-04-15 09:00:00,537.5923,930.5,942.5,924.25,2800.209
2023-04-15 10:00:00,753.978,1306.75,1316.25,1310,3935.585
2023-04-15 11:00:00,921.7069,1581.75,1480.75,1429.75,4637.8
2023-04-15 12:00:00,944.5599,1286.5,1274,1343.25,4147.487
2023-04-15 13:00:00,928.6882,1299.5,1303.75,1304.25,3816.618
2023-04-15 14:00:00,704.219,1098.5,1182,1201.5,3274.603
2023-04-15 15:00:00,588.9069,912.25,991.25,1030,2938.364
2023-04-15 16:00:00,484.9861,817.25,865.5,799.5,2334.106
2023-04-15 17:00:00,414.351,678.25,682,654.25,2064.054
2023-04-15 18:00:00,194.3389,235.25,276.5,262.25,771.0514
2023-04-15 19:00:00,23.26052,28.25,33.5,31.25,88.73521
2023-04-15 20:00:00,0,0,0,0,-7.069312
2023-04-15 21:00:00,0,0,0,0,-7.040955
2023-04-15 22:00:00,0,0,0,0,-7.025667
2023-04-15 23:00:00,0,0,0,0,-7.031066
2023-04-16 00:00:00,0,0,0,0,-7.044087
2023-04-16 01:00:00,0,0,0,0,-7.037003
2023-04-16 02:00:00,0,0,0,0,-7.012877
2023-04-16 03:00:00,0,0,0,0,-6.989171
2023-04-16 04:00:00,0,0,0,0,-6.997426
2023-04-16 05:00:00,0,0,0,0,-6.998806
2023-04-16 06:00:00,4.120534,4.5,4.75,4.5,6.936677
2023-04-16 07:00:00,81.75491,125.5,137.5,122,378.3582
2023-04-16 08:00:00,95.54398,173.25,175.25,173.5,519.4197
2023-04-16 09:00:00,211.4672,368.5,374.75,370.5,1115.171
2023-04-16 10:00:00,331.8583,539.25,541.25,566.25,1706.736
2023-04-16 11:00:00,832.5953,1462,1410.5,1368.75,4271.106
2023-04-16 12:00:00,716.3818,1261.25,1228,1208.5,3738.105
2023-04-16 13:00:00,867.4123,1339.5,1458.25,1533.75,4199.922
2023-04-16 14:00:00,900.1313,1314.75,1313.5,1297.25,4107.885
2023-04-16 15:00:00,448.7431,701,720.25,722.25,2168.224
2023-04-16 16:00:00,408.6057,678.75,698.25,694.25,2067.155
2023-04-16 17:00:00,355.4181,584.25,582,596.5,1827.906
2023-04-16 18:00:00,140.289,193.25,214,205,599.9609
2023-04-16 19:00:00,23.77514,23,28.5,25.75,73.2654
2023-04-16 20:00:00,0,0,0,0,-7.036884
2023-04-16 21:00:00,0,0,0,0,-7.065023
2023-04-16 22:00:00,0,0,0,0,-7.017782
2023-04-16 23:00:00,0,0,0,0,-7.012722
2023-04-17 00:00:00,0,0,0,0,-6.972153
2023-04-17 01:00:00,0,0,0,0,-6.95503
2023-04-17 02:00:00,0,0,0,0,-6.988503
2023-04-17 03:00:00,0,0,0,0,-6.997581
2023-04-17 04:00:00,0,0,0,0,-6.998668
2023-04-17 05:00:00,0,0,0,0,-6.894785
2023-04-17 06:00:00,2.585891,4.25,4.25,4.25,5.513164
2023-04-17 07:00:00,102.0841,171.5,180.5,170.25,516.0492
2023-04-17 08:00:00,360.6158,581.75,607.75,576.75,1745.497
2023-04-17 09:00:00,593.8027,1017.75,1050.25,1034.5,3091.956
2023-04-17 10:00:00,804.6708,1381,1392.5,1393.75,4250.14
2023-04-17 11:00:00,993.2131,1626.25,1635,1632,4906.032
2023-04-17 12:00:00,1048.963,1638.5,1658.25,1659.75,4914.841
2023-04-17 13:00:00,1058.358,1666,1665.5,1666.25,4982.28
2023-04-17 14:00:00,1017.36,1627.25,1636,1637.5,4917.435
2023-04-17 15:00:00,907.9506,1520.25,1541.5,1531,4556.554
2023-04-17 16:00:00,716.3014,1196.5,1213.25,1192.75,3675.584
2023-04-17 17:00:00,422.6084,686.75,699.75,692.25,2098.823
2023-04-17 18:00:00,248.0309,320.5,359,337.75,1030.016
2023-04-17 19:00:00,31.04063,36,43.75,40.25,117.5685
2023-04-17 20:00:00,0,0,0,0,-6.978014
2023-04-17 21:00:00,0,0,0,0,-6.956933
2023-04-17 22:00:00,0,0,0,0,-6.976923
2023-04-17 23:00:00,0,0,0,0,-7.024508
2023-04-18 00:00:00,0,0,0,0,-6.998377
2023-04-18 01:00:00,0,0,0,0,-7.02892
2023-04-18 02:00:00,0,0,0,0,-7.065619
2023-04-18 03:00:00,0,0,0,0,-7.052608
2023-04-18 04:00:00,0,0,0,0,-7.044247
2023-04-18 05:00:00,0,0,0,0,-6.938996
2023-04-18 06:00:00,2.092628,4.5,4.75,4.5,6.770089
2023-04-18 07:00:00,95.92473,126.5,145.5,119.5,385.3444
2023-04-18 08:00:00,335.1838,558,574.5,522,1655.539
2023-04-18 09:00:00,597.3978,1031.5,1045.75,1028.5,3109.09
2023-04-18 10:00:00,820.59,1419.25,1434.25,1434.75,4288.033
2023-04-18 11:00:00,983.9329,1646.5,1654.25,1655,4952.187
2023-04-18 12:00:00,1074.302,1666,1666,1666.25,4994.179
2023-04-18 13:00:00,1077.17,1666,1665.75,1666,4993.712
2023-04-18 14:00:00,1029.805,1663.5,1665,1664.75,4987.643
2023-04-18 15:00:00,902.2788,1513.75,1535,1523.75,4575.595
2023-04-18 16:00:00,705.3373,1176.5,1199.25,1184.75,3574.514
2023-04-18 17:00:00,459.3695,722.25,753.25,738.25,2231.137
2023-04-18 18:00:00,211.6958,261.25,296.5,278.5,844.2601
2023-04-18 19:00:00,23.77573,27.25,33.75,30.25,88.58263
2023-04-18 20:00:00,0,0,0,0,-7.012497
2023-04-18 21:00:00,0,0,0,0,-6.9697
2023-04-18 22:00:00,0,0,0,0,-6.970507
2023-04-18 23:00:00,0,0,0,0,-6.958639
2023-04-19 00:00:00,0,0,0,0,-6.949253
2023-04-19 01:00:00,0,0,0,0,-6.999878
2023-04-19 02:00:00,0,0,0,0,-6.997886
2023-04-19 03:00:00,0,0,0,0,-6.993959
2023-04-19 04:00:00,0,0,0,0,-6.959807
2023-04-19 05:00:00,0,0,0,0,-6.917015
2023-04-19 06:00:00,3.447783,4.75,4.75,4.5,7.18762
2023-04-19 07:00:00,89.03128,121,136,116.75,368.2294
2023-04-19 08:00:00,307.9949,496.5,514,483,1492.936
