2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01
,,0.9999954718652818,0.9999989953061207,0.9994278015924202,0.9949019577568146,0.993820762156332,0.9868111771331313,0.9837351818356407,0.9796365399616926,0.9739760720932087,0.9697763979906254
