2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01
1,1,1,1,0.9997842552187298,0.9976794930796452,0.9978776170814201,0.9982027342359049,0.9982179651396154,0.9984356028028765,0.9986046147948684,0.9987238364445657
