2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01
0.66448972362606,0.6634261078173204,0.6635010786711852,0.66397531458074,0.6641396014656399,0.6634486346552805,0.6636817607665022,0.6629082271558102,0.6625233347952766,0.6628042229617734,0.6629997125020258,0.6812836763601163
