2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01
0.9774215147994324,0.9541724838013841,0.9319082220403667,0.942698268572982,0.9531365681437859,0.9607205032431793,0.9633282898683431,0.9636736155044536,0.9648185081043281,0.9690247609601225,0.9656422185984307,0.9620167070259726
