2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01
0.9956705944007849,0.9949443756132724,0.9963919224962384,0.997055800750908,0.9975579646232786,0.9918020554106648,0.9932287151964488,0.9939420240982269,0.9947759866542057,0.995377751027338,0.9932081265957019,0.9938766510385979
