2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01
0.9791074390980513,0.9836747127299927,0.9815100207575999,0.982983845871197,0.985823756981167,0.9866176421612186,0.9866636904580199,0.9868695346216498,0.9854975997672879,0.9858021739373665,0.98721162678583,0.9882860145719721
