Valley Creek Monthly
Start date:,9/1/2023 12:00:00 AM
End date:,9/30/2023 12:00:00 AM

Timestamp,POA Sensor,Weather station module temperature,Weather station ambient temperature,Max wind speed - VAISALA_1,Production meter L-N voltage,Production meter active power,"Inverter 1, AC Active Power (Total)"
9/1/2023 12:00:00 AM,0,61.86198,62.19541,1.8105,7.39745,-2.54782,0
9/1/2023 12:15:00 AM,0,61.92396,62.13836,1.95403,7.397057,-2.54496,0
9/1/2023 12:30:00 AM,0,61.84469,62.03796,1.85471,7.404673,-2.54882,0
9/1/2023 12:45:00 AM,0,61.79271,61.97916,1.44127,7.41138,-2.5527,0
9/1/2023 1:00:00 AM,0,61.65476,61.91158,1.3376,7.416367,-2.56064,0
9/1/2023 1:15:00 AM,0,61.65366,61.90488,1.30982,7.37092,-2.5343,0
9/1/2023 1:30:00 AM,0,61.3755,61.83989,1.00087,7.377957,-2.541,0
9/1/2023 1:45:00 AM,0,61.2979,61.85526,1.02374,7.381567,-2.54384,0
9/1/2023 2:00:00 AM,0,61.54267,61.89807,0.901462,7.384493,-2.54392,0
9/1/2023 2:15:00 AM,0,61.40094,61.82232,0.928633,7.38088,-2.54305,0
9/1/2023 2:30:00 AM,0,61.17801,61.69472,0.998908,7.3836,-2.54668,0
9/1/2023 2:45:00 AM,0,60.84284,61.57175,0.857551,7.385624,-2.54628,0
9/1/2023 3:00:00 AM,0,60.79035,61.56199,0.813796,7.38332,-2.54246,0
9/1/2023 3:15:00 AM,0,61.02025,61.6183,0.854509,7.387667,-2.54588,0
9/1/2023 3:30:00 AM,0,61.15729,61.65654,0.94133,7.390657,-2.54494,0
9/1/2023 3:45:00 AM,0,61.31406,61.71831,1.11005,7.390257,-2.54392,0
9/1/2023 4:00:00 AM,0,61.31656,61.64552,1.22891,7.393376,-2.5479,0
9/1/2023 4:15:00 AM,0,61.18838,61.55237,1.24251,7.389197,-2.54433,0
9/1/2023 4:30:00 AM,0,61.06398,61.44492,1.16436,7.396777,-2.54993,0
9/1/2023 4:45:00 AM,0,60.90893,61.32832,1.09296,7.392767,-2.54629,0
9/1/2023 5:00:00 AM,0,60.83341,61.2849,0.919696,7.3692,-2.53561,0
9/1/2023 5:15:00 AM,0,60.79971,61.23299,0.865924,7.360697,-2.52925,0
9/1/2023 5:30:00 AM,0,60.53882,61.03842,1.41814,7.356707,-2.52619,0
9/1/2023 5:45:00 AM,0,60.18918,60.77797,1.20769,7.352673,-2.52495,0
9/1/2023 6:00:00 AM,0,60.28546,60.59178,1.09911,7.33544,-2.5179,0
9/1/2023 6:15:00 AM,0.191754,60.12886,60.42993,0.908437,7.328443,-2.51215,0
9/1/2023 6:30:00 AM,3.21184,59.59488,60.2203,0.860093,7.325523,-2.51105,0
9/1/2023 6:45:00 AM,10.4427,59.49348,60.10155,0.746398,7.35786,-2.5302,0
9/1/2023 7:00:00 AM,19.4697,60.19053,60.20264,0.685274,7.349757,-2.52277,0
9/1/2023 7:15:00 AM,28.265,61.36479,60.55949,0.599137,7.356106,-2.52769,0
9/1/2023 7:30:00 AM,30.9651,62.21311,60.89248,0.777906,7.35334,-2.52471,0
9/1/2023 7:45:00 AM,41.0516,62.5402,61.11953,0.877467,7.346997,-2.51943,0
9/1/2023 8:00:00 AM,74.0141,63.92122,61.65167,0.823408,7.32944,-2.51118,0
9/1/2023 8:15:00 AM,118.152,65.81747,62.22756,1.05207,7.315017,-2.50503,0
9/1/2023 8:30:00 AM,133.726,67.41219,62.67176,1.25486,7.3068,-2.4975,0
9/1/2023 8:45:00 AM,167.813,68.76263,63.22574,0.849344,7.301733,-2.49239,0
9/1/2023 9:00:00 AM,327.459,73.09775,64.46657,1.13208,7.345437,-2.51692,0
9/1/2023 9:15:00 AM,270.173,75.00296,64.75518,1.43198,7.350997,-2.51717,0
9/1/2023 9:30:00 AM,241.34,72.7411,64.86606,1.82076,7.3455,-2.51312,0
9/1/2023 9:45:00 AM,266.893,70.90507,64.61288,2.02116,7.34315,-2.51211,0
9/1/2023 10:00:00 AM,257.082,73.38026,65.27126,2.2187,7.335586,-2.50698,0
9/1/2023 10:15:00 AM,328.79,74.36607,66.17484,1.68443,7.340737,-2.50937,0
9/1/2023 10:30:00 AM,449.051,78.8822,67.41718,1.77972,7.352813,-2.51611,0
9/1/2023 10:45:00 AM,714.753,85.81167,68.87011,2.32058,7.35017,-2.51165,0
9/1/2023 11:00:00 AM,592.115,83.90121,69.1674,2.66011,7.341883,-2.50505,0
9/1/2023 11:15:00 AM,615.955,88.72701,70.45113,2.37004,7.334833,-2.50045,0
9/1/2023 11:30:00 AM,611.418,85.48914,70.69762,2.6108,7.330037,-2.49892,0
9/1/2023 11:45:00 AM,614.811,87.06238,71.53281,2.70742,7.327167,-2.49532,0
9/1/2023 12:00:00 PM,997.764,93.88551,72.98906,3.00248,7.323723,-2.49566,0
9/1/2023 12:15:00 PM,1039.49,99.43961,74.68295,3.03365,7.31743,-2.48889,0
9/1/2023 12:30:00 PM,1007.99,99.63989,75.02399,3.20523,7.32206,-2.49207,0
9/1/2023 12:45:00 PM,960.49,100.2755,75.71738,3.19759,7.332057,-2.50059,0
9/1/2023 1:00:00 PM,1044.99,103.9312,77.40861,3.01295,7.323333,-2.49703,0
9/1/2023 1:15:00 PM,1023.57,102.8966,77.57431,2.89016,7.316817,-2.49337,0
9/1/2023 1:30:00 PM,1006.67,104.6678,78.39896,2.93424,7.3461,-2.50806,0
9/1/2023 1:45:00 PM,982.154,102.7074,78.49568,3.02181,7.33404,-2.50175,0
9/1/2023 2:00:00 PM,1017.6,104.9805,79.95869,2.60413,7.335914,-2.50126,0
9/1/2023 2:15:00 PM,991.229,106.2139,80.79852,2.78427,7.333187,-2.49941,0
9/1/2023 2:30:00 PM,821.302,102.6243,79.92248,3.20184,7.330947,-2.49735,0
9/1/2023 2:45:00 PM,895.142,97.39995,80.41006,4.11054,7.34287,-2.50155,0
9/1/2023 3:00:00 PM,828.705,98.7585,80.77335,4.20454,7.37841,-2.52268,0
9/1/2023 3:15:00 PM,821.765,96.29126,80.21474,3.97314,7.37007,-2.51792,0
9/1/2023 3:30:00 PM,777.195,96.07183,79.62832,3.21644,7.371383,-2.52003,0
9/1/2023 3:45:00 PM,732.74,95.54212,80.21594,3.33641,7.37043,-2.51785,0
9/1/2023 4:00:00 PM,683.883,94.64353,80.66681,4.2317,7.36755,-2.51667,0
9/1/2023 4:15:00 PM,632.478,92.91517,80.56884,3.98283,7.359104,-2.51226,0
9/1/2023 4:30:00 PM,580.973,93.411,80.78566,3.66349,7.354807,-2.51283,0
9/1/2023 4:45:00 PM,523.264,91.25638,80.59997,3.89829,7.35618,-2.51343,0
9/1/2023 5:00:00 PM,466.824,89.55513,79.69181,3.26086,7.355427,-2.51102,0
9/1/2023 5:15:00 PM,408.071,87.01954,78.80627,3.66091,7.35039,-2.50816,0
9/1/2023 5:30:00 PM,343.131,86.03164,78.81663,2.94007,7.354836,-2.51179,0
9/1/2023 5:45:00 PM,281.945,84.05479,78.45185,3.22917,7.352646,-2.51008,0
9/1/2023 6:00:00 PM,236.586,82.57644,78.16872,2.99541,7.363943,-2.51796,0
9/1/2023 6:15:00 PM,189.394,81.33445,77.80555,2.33691,7.368307,-2.51893,0
9/1/2023 6:30:00 PM,142.775,79.80265,77.56244,2.15352,7.37867,-2.51991,0
9/1/2023 6:45:00 PM,90.3528,77.64635,77.08618,2.11216,7.384117,-2.52145,0
9/1/2023 7:00:00 PM,51.0756,75.31068,76.43024,1.68389,7.396124,-2.52989,0
9/1/2023 7:15:00 PM,26.5851,72.95107,75.04701,1.57829,7.40513,-2.53668,0
9/1/2023 7:30:00 PM,15.2458,70.95377,73.04906,1.58523,7.412723,-2.54256,0
9/1/2023 7:45:00 PM,8.82235,69.25542,71.29508,1.63627,7.410683,-2.53999,0
9/1/2023 8:00:00 PM,0.769435,67.43208,69.86549,1.22762,7.412457,-2.53836,0
9/1/2023 8:15:00 PM,0,66.27071,69.44906,1.0177,7.366394,-2.51188,0
9/1/2023 8:30:00 PM,0,66.34316,69.48757,1.22894,7.371283,-2.51635,0
9/1/2023 8:45:00 PM,0.00471685,65.73569,68.62204,1.44838,7.371697,-2.51631,0
9/1/2023 9:00:00 PM,0,64.90424,68.1016,1.39732,7.380493,-2.52099,0
9/1/2023 9:15:00 PM,0,66.59793,69.78475,1.82683,7.386787,-2.52117,0
9/1/2023 9:30:00 PM,0,65.94444,68.11948,1.59239,7.384073,-2.51821,0
9/1/2023 9:45:00 PM,0,63.56752,66.03824,1.35146,7.371593,-2.51482,0
