Timestamp,POA Sensor,Weather station ambient temperature,Max wind speed - Pad-5 Weather Station(Standard POA CMP-10),Production meter L-N voltage,Production meter active power,"SMA 2200 1, AC Real Power","SMA 2200 2, AC Real Power","SMA 2200 3, AC Real Power","SMA 2200 4, AC Real Power","SMA 2200 5, AC Real Power"
9/7/2023 10:45:00 AM,862.4396,26.9391,3,0.007357687,9696.575,1980,1980,1963,1955,1980
9/7/2023 11:00:00 AM,868.1462,26.97234,2,0.007352263,9660.641,1980,1980,1946,1938,1980
9/7/2023 11:15:00 AM,866.1219,27.46977,2,0.007349854,9635.465,1980,1980,1932,1925,1980
9/7/2023 11:30:00 AM,861.7377,28.32068,3,0.007341138,9615.592,1980,1979,1927,1915,1977
9/7/2023 11:45:00 AM,836.2344,28.85769,3,0.007338135,9525.583,1980,1970,1894,1880,1961
9/7/2023 12:00:00 PM,836.8841,29.48824,6,0.007354231,9169.258,1980,1971,1924,1911,1955
9/7/2023 12:15:00 PM,818.7532,30.07578,8,0.007358338,9674.848,1980,1980,1936,1875,1981
9/7/2023 12:30:00 PM,841.3267,30.67805,8,0.007342467,9715.206,1980,1980,1977,1966,1980
9/7/2023 12:45:00 PM,824.0164,31.0317,8,0.007342227,9585.571,1980,1981,1884,1918,1980
9/7/2023 1:00:00 PM,825.9246,31.35196,7,0.007341209,9184.227,1980,1980,1497,1904,1980
9/7/2023 1:15:00 PM,850.283,32.27903,8,0.007357637,9646.087,1980,1980,1951,1935,1980
9/7/2023 1:30:00 PM,648.2407,32.7042,5,0.007383595,7600.096,1664,1621,1621,1446,1497
9/7/2023 1:45:00 PM,876.6363,31.92433,6,0.007391999,8253.237,1683,1680,1659,1590,1750
9/7/2023 2:00:00 PM,878.9667,32.3839,5,0.007389958,8243.984,1863,1833,1789,1662,1569
9/7/2023 2:15:00 PM,468.419,32.37394,5,0.007377131,4194.955,1246,906,1089,847,751
9/7/2023 2:30:00 PM,747.0647,32.36617,6,0.007380592,6099.518,1331,523,1325,1544,1568
9/7/2023 2:45:00 PM,628.1804,33.27441,6,0.007376527,6524.669,1053,1213,1402,1471,1667
9/7/2023 3:00:00 PM,700.753,33.775,6,0.007373871,7067.687,1419,1631,1493,1474,1489
9/7/2023 3:15:00 PM,330.488,33.03469,8,0.007369934,3987.813,694,719,775,887,933
9/7/2023 3:30:00 PM,186.135,31.11085,6,0.007372081,2119.964,425,430,431,426,433
9/7/2023 3:45:00 PM,154.3312,29.85526,7,0.007377193,1770.581,371,354,348,344,353
9/7/2023 4:00:00 PM,339.6484,29.39411,5,0.007380986,2921.906,835,752,612,602,631
9/7/2023 4:15:00 PM,620.3649,31.41163,7,0.00737606,6511.84,1392,1378,1356,1176,1219
9/7/2023 4:30:00 PM,292.8825,30.76656,6,0.007377886,3977.994,721,951,870,602,588
9/7/2023 4:45:00 PM,273.7508,29.60458,6,0.007379113,3322.997,821,859,684,646,702
9/7/2023 5:00:00 PM,394.1481,30.22833,7,0.007386472,4899.752,1254,1077,997,857,761
9/7/2023 5:15:00 PM,200.3719,30.02482,5,0.007372243,3025.285,705,790,713,497,404
9/7/2023 5:30:00 PM,112.0802,28.76222,5,0.00736272,1379.351,292,275,270,272,287
9/7/2023 5:45:00 PM,117.1573,28.38541,6,0.007356707,2069.621,270,240,304,322,315
9/7/2023 6:00:00 PM,59.2524,27.12671,6,0.007362528,698.7303,165,146,136,134,142
9/7/2023 6:15:00 PM,48.19213,26.38564,5,0.007363156,584.633,123,119,116,116,123
9/7/2023 6:30:00 PM,40.89544,25.841,7,0.007365965,500.4266,96,99,97,94,100
9/7/2023 6:45:00 PM,60.27075,25.47303,6,0.007365695,531.8652,103,114,115,97,106
9/7/2023 7:00:00 PM,18.75205,25.37024,4,0.007360239,243.0023,52,55,51,46,47
9/7/2023 7:15:00 PM,4.706365,24.83908,5,0.007358428,60.18602,14,16,14,13,13
9/7/2023 7:30:00 PM,0.09665684,24.28534,4,0.007366442,-10.54813,1,0,0,0,0
9/7/2023 7:45:00 PM,0,23.94687,4,0.007380052,-14.75455,0,0,0,0,0
9/7/2023 8:00:00 PM,0,23.287,3,0.007405447,-14.91429,0,0,0,0,0
9/7/2023 8:15:00 PM,0,22.41365,2,0.007415201,-14.94675,0,0,0,0,0
9/7/2023 8:30:00 PM,0,21.6317,3,0.007416451,-14.94028,0,0,0,0,0
9/7/2023 8:45:00 PM,0,21.01542,4,0.007411495,-14.9526,0,0,0,0,0
9/7/2023 9:00:00 PM,0,20.50087,4,0.007364161,-14.68789,0,0,0,0,0
9/7/2023 9:15:00 PM,0,20.07508,3,0.007376643,-14.76506,0,0,0,0,0
9/7/2023 9:30:00 PM,0,19.30675,1,0.007376183,-14.75432,0,0,0,0,0
9/7/2023 9:45:00 PM,0,18.31177,0,0.007389941,-14.83354,0,0,0,0,0
9/7/2023 10:00:00 PM,0,17.65208,1,0.00739271,-14.85455,0,0,0,0,0
9/7/2023 10:15:00 PM,0,17.27411,1,0.007399868,-14.87195,0,0,0,0,0
9/7/2023 10:30:00 PM,0,16.78815,0,0.007407764,-14.89602,0,0,0,0,0
9/7/2023 10:45:00 PM,0,16.66364,1,0.007413376,-14.9324,0,0,0,0,0
9/7/2023 11:00:00 PM,0,16.68874,0,0.00737596,-14.77754,0,0,0,0,0
9/7/2023 11:15:00 PM,0,15.91089,0,0.007380972,-14.79819,0,0,0,0,0
9/7/2023 11:30:00 PM,0,15.57303,1,0.007392275,-14.85482,0,0,0,0,0
9/7/2023 11:45:00 PM,0,15.17624,2,0.007397048,-14.88521,0,0,0,0,0
9/8/2023 12:00:00 AM,0,14.89148,1,0.007391045,-14.875,0,0,0,0,0
9/8/2023 12:15:00 AM,0,14.43269,1,0.007390013,-14.84351,0,0,0,0,0
9/8/2023 12:30:00 AM,0,14.01896,0,0.007391061,-14.85966,0,0,0,0,0
9/8/2023 12:45:00 AM,0,13.65649,1,0.007396558,-14.87695,0,0,0,0,0
9/8/2023 1:00:00 AM,0,13.31814,0,0.007400542,-14.90974,0,0,0,0,0
9/8/2023 1:15:00 AM,0,13.00307,1,0.007407816,-14.94369,0,0,0,0,0
9/8/2023 1:30:00 AM,0,12.94317,1,0.007413971,-14.96767,0,0,0,0,0
9/8/2023 1:45:00 AM,0,12.81684,2,0.007417792,-15.00064,0,0,0,0,0
9/8/2023 2:00:00 AM,0,12.54683,1,0.007412887,-14.98476,0,0,0,0,0
9/8/2023 2:15:00 AM,0,12.31577,2,0.007417073,-14.99944,0,0,0,0,0
9/8/2023 2:30:00 AM,0,12.19779,2,0.0074267,-15.04357,0,0,0,0,0
9/8/2023 2:45:00 AM,0,11.89715,2,0.007396003,-14.8882,0,0,0,0,0
9/8/2023 3:00:00 AM,0,11.63669,1,0.007379147,-14.80144,0,0,0,0,0
9/8/2023 3:15:00 AM,0,11.41506,2,0.007371565,-14.79445,0,0,0,0,0
9/8/2023 3:30:00 AM,0,11.35754,2,0.007375212,-14.83497,0,0,0,0,0
9/8/2023 3:45:00 AM,0,11.09363,1,0.007351753,-14.70673,0,0,0,0,0
9/8/2023 4:00:00 AM,0,10.66753,0,0.007385036,-14.87618,0,0,0,0,0
9/8/2023 4:15:00 AM,0,10.59598,1,0.007393385,-14.9002,0,0,0,0,0
9/8/2023 4:30:00 AM,0,10.59013,2,0.007392684,-14.92403,0,0,0,0,0
9/8/2023 4:45:00 AM,0,10.59217,2,0.007389118,-14.88914,0,0,0,0,0
9/8/2023 5:00:00 AM,0,10.6418,2,0.007368266,-14.7996,0,0,0,0,0
9/8/2023 5:15:00 AM,0,10.63018,1,0.007356359,-14.73799,0,0,0,0,0
9/8/2023 5:30:00 AM,0,10.72147,2,0.007354016,-14.72022,0,0,0,0,0
9/8/2023 5:45:00 AM,0,10.76005,3,0.007351442,-14.73377,0,0,0,0,0
9/8/2023 6:00:00 AM,0,10.44835,1,0.007373723,-14.83509,0,0,0,0,0
9/8/2023 6:15:00 AM,0.03728625,10.29031,2,0.007382174,-12.7738,0,0,0,0,0
9/8/2023 6:30:00 AM,4.772927,10.65845,3,0.007363371,36.99217,10,10,9,9,10
9/8/2023 6:45:00 AM,47.10841,10.92906,3,0.007374818,207.8409,46,33,35,45,50
9/8/2023 7:00:00 AM,118.5491,11.54732,2,0.007382545,701.6333,155,133,131,136,147
9/8/2023 7:15:00 AM,190.203,12.48873,2,0.00738328,1602.207,362,327,314,313,316
9/8/2023 7:30:00 AM,282.8679,13.56087,3,0.007389077,2862.001,642,582,563,550,569
9/8/2023 7:45:00 AM,363.9607,14.73776,3,0.007404723,4255.959,932,857,825,807,854
9/8/2023 8:00:00 AM,461.6616,16.14055,2,0.007403464,5637.301,1222,1141,1091,1080,1133
9/8/2023 8:15:00 AM,589.0791,17.51986,2,0.00738903,6985.203,1510,1427,1362,1370,1415
9/8/2023 8:30:00 AM,738.9324,18.60906,2,0.007381554,8223.608,1781,1681,1608,1610,1670
9/8/2023 8:45:00 AM,833.7675,19.82405,2,0.007376832,9241.419,1969,1900,1827,1803,1893
9/8/2023 9:00:00 AM,856.319,21.20044,1,0.007387012,9679.724,1979,1980,1971,1924,1980
9/8/2023 9:15:00 AM,846.6633,22.39602,3,0.007379088,9728.06,1980,1980,1980,1967,1980
9/8/2023 9:30:00 AM,820.8374,23.08447,2,0.007371146,9739.555,1980,1980,1980,1978,1980
9/8/2023 9:45:00 AM,823.2376,24.13482,3,0.007370266,9739.194,1980,1980,1980,1980,1980
9/8/2023 10:00:00 AM,835.6309,24.86287,3,0.007370811,9739.405,1980,1980,1979,1980,1980
9/8/2023 10:15:00 AM,845.8676,25.34879,4,0.007370729,9736.303,1980,1980,1979,1979,1980
9/8/2023 10:30:00 AM,867.4028,25.64395,2,0.007366651,9725.416,1980,1981,1978,1969,1981
9/8/2023 10:45:00 AM,868.2632,26.77821,2,0.007360799,9701.857,1980,1980,1967,1958,1980
9/8/2023 11:00:00 AM,865.1517,27.07129,2,0.007364894,9654.372,1979,1979,1945,1934,1977
9/8/2023 11:15:00 AM,856.2948,28.05331,3,0.007364773,9621.059,1980,1978,1926,1917,1978
9/8/2023 11:30:00 AM,837.6758,28.98664,5,0.007353956,9563.134,1980,1971,1903,1897,1973
9/8/2023 11:45:00 AM,817.7665,29.18609,2,0.007343102,9445.133,1979,1949,1871,1862,1947
9/8/2023 12:00:00 PM,807.7034,29.9871,6,0.007355997,9561.572,1980,1974,1902,1891,1973
9/8/2023 12:15:00 PM,805.6472,30.24067,6,0.007355278,9598.274,1980,1980,1922,1900,1979
9/8/2023 12:30:00 PM,804.6625,30.63478,5,0.007346493,9563.767,1980,1980,1911,1885,1973
9/8/2023 12:45:00 PM,805.8973,31.29056,6,0.007344326,9524.733,1980,1973,1896,1873,1963
9/8/2023 1:00:00 PM,802.9624,31.83588,7,0.007345682,9457.872,1980,1956,1880,1855,1945
9/8/2023 1:15:00 PM,805.3798,32.57714,6,0.007347619,9436.565,1980,1950,1872,1849,1946
9/8/2023 1:30:00 PM,807.028,33.24643,5,0.007362397,9376.397,1981,1934,1856,1834,1932
9/8/2023 1:45:00 PM,814.9205,33.44254,5,0.007361352,9383.925,1979,1933,1857,1836,1941
9/8/2023 2:00:00 PM,819.0108,34.53062,6,0.007359553,9395.304,1980,1933,1858,1840,1943
9/8/2023 2:15:00 PM,836.7725,35.03194,7,0.007354836,9485.236,1980,1956,1880,1861,1972
9/8/2023 2:30:00 PM,864.2857,35.45575,6,0.00735782,9543.646,1980,1969,1893,1879,1980
9/8/2023 2:45:00 PM,878.6258,36.41954,5,0.007378903,9593.521,1980,1980,1918,1900,1980
9/8/2023 3:00:00 PM,878.4006,37.29126,5,0.007396368,9617.697,1980,1980,1934,1911,1980
9/8/2023 3:15:00 PM,879.1207,37.63593,5,0.007382434,9624.212,1980,1980,1936,1915,1980
9/8/2023 3:30:00 PM,876.3531,37.7805,6,0.007384685,9686.369,1980,1960,1964,1944,1980
9/8/2023 3:45:00 PM,881.192,37.48708,5,0.007387141,9697.78,1980,1980,1966,1942,1959
9/8/2023 4:00:00 PM,811.9717,37.0913,4,0.007388612,8165.193,1599,1569,1525,1449,1706
9/8/2023 4:15:00 PM,754.7465,36.85986,5,0.007397463,8531.029,1856,1779,1576,1386,1717
9/8/2023 4:30:00 PM,888.4128,36.95491,8,0.007401835,9237.047,1980,1980,1969,1897,1822
9/8/2023 4:45:00 PM,836.0279,36.46594,10,0.007409207,9029.071,1809,1873,1620,1628,1788
9/8/2023 5:00:00 PM,693.3372,35.64811,9,0.007409716,8560.189,1886,1875,1768,1630,1743
9/8/2023 5:15:00 PM,333.6193,33.89597,7,0.007411919,5364.598,1041,1034,1067,1076,1147
9/8/2023 5:30:00 PM,302.1552,33.07431,6,0.007417052,4449.697,751,864,890,819,862
9/8/2023 5:45:00 PM,304.7383,34.38514,5,0.007430002,3908.504,789,778,737,706,768
9/8/2023 6:00:00 PM,111.0545,31.85924,4,0.007428572,1448.405,367,320,291,252,211
9/8/2023 6:15:00 PM,207.5298,31.12399,4,0.007423436,2265.246,519,476,496,422,452
9/8/2023 6:30:00 PM,143.541,30.36131,7,0.007407742,1719.048,360,361,366,307,321
9/8/2023 6:45:00 PM,63.76036,29.29535,5,0.007410958,727.774,159,161,150,134,140
9/8/2023 7:00:00 PM,20.52622,28.04082,6,0.007410316,305.1704,65,69,63,59,60
9/8/2023 7:15:00 PM,4.590632,26.81634,7,0.007420582,69.53577,16,19,16,14,15
9/8/2023 7:30:00 PM,0.1626686,25.95871,6,0.007426106,-6.672348,1,1,1,1,1
9/8/2023 7:45:00 PM,0,25.29088,5,0.007428861,-14.97844,0,0,0,0,0
9/8/2023 8:00:00 PM,0,24.64435,3,0.007433762,-15.00072,0,0,0,0,0
9/8/2023 8:15:00 PM,0,24.09758,2,0.007428621,-14.96736,0,0,0,0,0
9/8/2023 8:30:00 PM,0,23.43129,2,0.007420131,-14.91534,0,0,0,0,0
9/8/2023 8:45:00 PM,0,23.1093,4,0.007414425,-14.90456,0,0,0,0,0
9/8/2023 9:00:00 PM,0,23.05456,4,0.007373127,-14.76209,0,0,0,0,0
9/8/2023 9:15:00 PM,0,22.92555,4,0.007376614,-14.73838,0,0,0,0,0
9/8/2023 9:30:00 PM,0,22.61604,4,0.007384531,-14.75848,0,0,0,0,0
9/8/2023 9:45:00 PM,0,22.2489,4,0.007390411,-14.78594,0,0,0,0,0
9/8/2023 10:00:00 PM,0,22.03216,3,0.007387094,-14.77414,0,0,0,0,0
9/8/2023 10:15:00 PM,0,21.6948,3,0.007392323,-14.83095,0,0,0,0,0
9/8/2023 10:30:00 PM,0,21.36016,3,0.007394741,-14.82902,0,0,0,0,0
9/8/2023 10:45:00 PM,0,21.09679,3,0.007366893,-14.70289,0,0,0,0,0
9/8/2023 11:00:00 PM,0,20.73508,3,0.007381382,-14.76566,0,0,0,0,0
9/8/2023 11:15:00 PM,0,20.27924,3,0.00738946,-14.79994,0,0,0,0,0
9/8/2023 11:30:00 PM,0,19.8958,2,0.007391798,-14.81577,0,0,0,0,0
9/8/2023 11:45:00 PM,0,19.24352,2,0.007403304,-14.89178,0,0,0,0,0
9/9/2023 12:00:00 AM,0,18.67563,1,0.007403236,-14.8823,0,0,0,0,0
9/9/2023 12:15:00 AM,0,17.9947,1,0.007413862,-14.93328,0,0,0,0,0
9/9/2023 12:30:00 AM,0,17.16622,0,0.007418695,-14.95309,0,0,0,0,0
9/9/2023 12:45:00 AM,0,16.40232,0,0.007398036,-14.89166,0,0,0,0,0
9/9/2023 1:00:00 AM,0,15.9444,0,0.007399017,-14.89919,0,0,0,0,0
9/9/2023 1:15:00 AM,0,15.41372,0,0.007402266,-14.89409,0,0,0,0,0
9/9/2023 1:30:00 AM,0,15.05118,0,0.007408859,-14.93106,0,0,0,0,0
9/9/2023 1:45:00 AM,0,14.8302,2,0.00742241,-14.97283,0,0,0,0,0
9/9/2023 2:00:00 AM,0,14.84096,2,0.007373295,-14.74127,0,0,0,0,0
9/9/2023 2:15:00 AM,0,14.56013,2,0.007381662,-14.81606,0,0,0,0,0
9/9/2023 2:30:00 AM,0,14.30834,2,0.007386579,-14.81819,0,0,0,0,0
9/9/2023 2:45:00 AM,0,13.92649,2,0.007390837,-14.85513,0,0,0,0,0
9/9/2023 3:00:00 AM,0,13.82837,2,0.007395333,-14.86924,0,0,0,0,0
9/9/2023 3:15:00 AM,0,13.7901,2,0.007396621,-14.887,0,0,0,0,0
9/9/2023 3:30:00 AM,0,13.68165,1,0.007384569,-14.82275,0,0,0,0,0
9/9/2023 3:45:00 AM,0,13.78302,2,0.007368631,-14.75063,0,0,0,0,0
9/9/2023 4:00:00 AM,0,13.73952,3,0.007367177,-14.76571,0,0,0,0,0
9/9/2023 4:15:00 AM,0,13.53739,2,0.007368233,-14.78356,0,0,0,0,0
9/9/2023 4:30:00 AM,0,13.28266,1,0.007367163,-14.77675,0,0,0,0,0
9/9/2023 4:45:00 AM,0,12.97921,1,0.007367808,-14.76138,0,0,0,0,0
9/9/2023 5:00:00 AM,0,12.74531,2,0.007364018,-14.72804,0,0,0,0,0
9/9/2023 5:15:00 AM,0,12.91801,3,0.00735794,-14.73297,0,0,0,0,0
9/9/2023 5:30:00 AM,0,13.097,3,0.00734861,-14.68944,0,0,0,0,0
9/9/2023 5:45:00 AM,0,12.78633,3,0.007343225,-14.66622,0,0,0,0,0
9/9/2023 6:00:00 AM,0,12.63058,3,0.007383035,-14.8587,0,0,0,0,0
9/9/2023 6:15:00 AM,0,12.4434,3,0.007383227,-14.45772,0,0,0,0,0
9/9/2023 6:30:00 AM,3.547112,12.48119,2,0.007373479,26.1575,8,7,7,7,8
9/9/2023 6:45:00 AM,35.24694,12.47423,3,0.00736756,152.7047,35,26,28,35,39
9/9/2023 7:00:00 AM,100.6161,12.72692,3,0.007368329,605.2081,134,117,117,122,133
9/9/2023 7:15:00 AM,189.8898,13.58247,4,0.007365305,1553.642,350,316,306,302,305
9/9/2023 7:30:00 AM,272.1523,14.52273,4,0.00736301,2781.313,624,568,550,534,547
9/9/2023 7:45:00 AM,360.0034,15.84439,3,0.007382845,4191.667,925,848,821,799,844
9/9/2023 8:00:00 AM,466.4284,17.45967,4,0.007385175,5592.595,1218,1141,1095,1076,1134
9/9/2023 8:15:00 AM,572.5963,18.97991,3,0.007375809,7009.21,1511,1436,1368,1370,1419
9/9/2023 8:30:00 AM,743.2253,20.5589,2,0.00736255,8258.121,1788,1688,1613,1614,1676
9/9/2023 8:45:00 AM,848.4616,21.72894,3,0.007351996,9271.717,1971,1900,1827,1809,1895
9/9/2023 9:00:00 AM,874.6796,22.67215,3,0.007347528,9694.245,1981,1980,1969,1938,1980
9/9/2023 9:15:00 AM,865.6274,23.51343,3,0.007338908,9733.711,1980,1980,1980,1975,1980
9/9/2023 9:30:00 AM,839.7672,24.31727,3,0.007347598,9737.641,1980,1980,1980,1980,1980
9/9/2023 9:45:00 AM,842.5672,24.57331,2,0.007350992,9736.973,1979,1980,1981,1980,1980
9/9/2023 10:00:00 AM,843.5432,24.99602,3,0.007350211,9735.752,1980,1980,1980,1980,1980
9/9/2023 10:15:00 AM,852.5568,25.32899,3,0.007341778,9736.195,1980,1980,1980,1979,1980
9/9/2023 10:30:00 AM,864.9067,25.71808,3,0.007349406,9728.04,1980,1980,1978,1973,1980
9/9/2023 10:45:00 AM,861.9819,26.34233,3,0.007364596,9679.507,1980,1980,1957,1944,1980
9/9/2023 11:00:00 AM,850.4606,26.74409,2,0.007380941,9626.77,1980,1980,1927,1922,1980
9/9/2023 11:15:00 AM,839.9354,27.14757,3,0.007385581,9560.944,1980,1971,1899,1898,1973
9/9/2023 11:30:00 AM,831.5149,28.37662,3,0.007378534,9447.833,1980,1949,1870,1864,1944
9/9/2023 11:45:00 AM,821.3255,29.03875,4,0.00737105,9375.73,1980,1930,1854,1843,1922
9/9/2023 12:00:00 PM,810.4783,29.32176,2,0.007367252,9282.319,1980,1905,1829,1820,1901
9/9/2023 12:15:00 PM,797.8853,30.3308,4,0.007366322,9237.354,1974,1899,1820,1805,1893
9/9/2023 12:30:00 PM,788.5632,30.9697,3,0.00736303,9184.71,1970,1890,1811,1788,1876
9/9/2023 12:45:00 PM,785.307,31.72979,3,0.007366377,9164.108,1962,1878,1807,1787,1881
9/9/2023 1:00:00 PM,786.6152,32.28445,3,0.007355805,9168.019,1966,1880,1806,1788,1877
9/9/2023 1:15:00 PM,789.4999,32.3532,4,0.007356485,9172.968,1974,1883,1805,1787,1878
9/9/2023 1:30:00 PM,794.5344,33.25165,4,0.007378465,9206.277,1975,1883,1809,1795,1897
9/9/2023 1:45:00 PM,799.025,33.27605,3,0.007398654,9233.448,1980,1890,1817,1799,1902
9/9/2023 2:00:00 PM,812.6646,33.96007,3,0.007400176,9264.454,1980,1894,1821,1811,1914
9/9/2023 2:15:00 PM,828.9844,33.54527,3,0.007396715,9287.351,1980,1904,1827,1816,1918
9/9/2023 2:30:00 PM,834.9739,34.08549,5,0.007387417,9368.222,1980,1928,1848,1830,1939
9/9/2023 2:45:00 PM,844.78,35.29013,4,0.007378801,9483.946,1980,1959,1877,1858,1974
9/9/2023 3:00:00 PM,856.8469,35.74873,4,0.007377077,9535.877,1980,1976,1893,1872,1980
9/9/2023 3:15:00 PM,856.0744,35.7873,4,0.007371924,9555.125,1980,1980,1901,1880,1979
9/9/2023 3:30:00 PM,855.8541,36.05722,5,0.007363588,9574.043,1980,1980,1912,1888,1980
9/9/2023 3:45:00 PM,854.1147,35.98328,7,0.007371533,9597.206,1980,1980,1928,1898,1980
9/9/2023 4:00:00 PM,849.4553,35.43859,6,0.007387183,9595.035,1980,1980,1928,1893,1980
9/9/2023 4:15:00 PM,838.2281,35.48205,5,0.007381603,9521.933,1980,1980,1901,1855,1970
9/9/2023 4:30:00 PM,603.5387,35.62458,5,0.007382477,7254.273,1535,1414,1403,1283,1361
9/9/2023 4:45:00 PM,326.1211,34.15995,5,0.007418079,3316.727,901,718,818,544,563
9/9/2023 5:00:00 PM,391.0598,33.71354,3,0.007422513,5349.128,1315,1099,935,951,1087
9/9/2023 5:15:00 PM,592.2394,34.49035,5,0.007439166,7273.31,1573,1570,1455,1344,1439
9/9/2023 5:30:00 PM,484.0927,35.02269,6,0.007430705,5942.95,1147,1161,1206,1128,1209
9/9/2023 5:45:00 PM,413.7807,36.66996,5,0.007435248,5061.493,1020,1000,1048,963,1034
9/9/2023 6:00:00 PM,365.3021,36.11766,7,0.007428924,4320.234,931,878,894,803,859
9/9/2023 6:15:00 PM,233.302,34.05527,7,0.007418521,2795.291,608,569,595,518,537
9/9/2023 6:30:00 PM,54.99316,31.3472,9,0.007406419,729.4746,148,163,148,121,128
9/9/2023 6:45:00 PM,29.54567,29.33691,7,0.007414518,334.3086,78,76,68,61,64
9/9/2023 7:00:00 PM,8.797799,28.0738,6,0.007424112,127.7838,31,32,30,27,28
9/9/2023 7:15:00 PM,0.9877352,27.09786,6,0.007425612,20.33072,6,7,6,5,6
9/9/2023 7:30:00 PM,0,26.25516,5,0.007406006,-14.49157,0,0,0,0,0
9/9/2023 7:45:00 PM,0,25.65089,4,0.00738019,-14.7352,0,0,0,0,0
9/9/2023 8:00:00 PM,0,25.15,4,0.007404782,-14.86106,0,0,0,0,0
9/9/2023 8:15:00 PM,0,24.87053,4,0.007416639,-14.91377,0,0,0,0,0
9/9/2023 8:30:00 PM,0,24.67461,4,0.007426066,-14.94389,0,0,0,0,0
9/9/2023 8:45:00 PM,0,24.25276,4,0.007421143,-14.93846,0,0,0,0,0
9/9/2023 9:00:00 PM,0,23.73172,3,0.00741814,-14.90892,0,0,0,0,0
9/9/2023 9:15:00 PM,0,23.3769,4,0.007375359,-14.75119,0,0,0,0,0
9/9/2023 9:30:00 PM,0,23.12013,4,0.007375978,-14.72845,0,0,0,0,0
9/9/2023 9:45:00 PM,0,22.90139,4,0.007384971,-14.77148,0,0,0,0,0
9/9/2023 10:00:00 PM,0,22.58328,4,0.007390008,-14.83193,0,0,0,0,0
9/9/2023 10:15:00 PM,0,22.5592,4,0.007398201,-14.83965,0,0,0,0,0
9/9/2023 10:30:00 PM,0,22.23372,4,0.007386243,-14.78367,0,0,0,0,0
9/9/2023 10:45:00 PM,0,22.02661,4,0.007384459,-14.79278,0,0,0,0,0
9/9/2023 11:00:00 PM,0,21.77164,3,0.007392577,-14.84361,0,0,0,0,0
9/9/2023 11:15:00 PM,0,21.64584,3,0.007398863,-14.85032,0,0,0,0,0
9/9/2023 11:30:00 PM,0,21.34488,2,0.007366236,-14.69832,0,0,0,0,0
9/9/2023 11:45:00 PM,0,20.93078,2,0.007364735,-14.69653,0,0,0,0,0
9/10/2023 12:00:00 AM,0,19.8646,0,0.00738177,-14.80201,0,0,0,0,0
9/10/2023 12:15:00 AM,0,18.58525,0,0.007394941,-14.85522,0,0,0,0,0
9/10/2023 12:30:00 AM,0,17.74374,0,0.007401776,-14.89106,0,0,0,0,0
9/10/2023 12:45:00 AM,0,17.66467,2,0.007413101,-14.94134,0,0,0,0,0
9/10/2023 1:00:00 AM,0,17.38161,3,0.007411451,-14.95757,0,0,0,0,0
9/10/2023 1:15:00 AM,0,16.78534,1,0.007392325,-14.83404,0,0,0,0,0
9/10/2023 1:30:00 AM,0,16.38183,1,0.007399467,-14.8873,0,0,0,0,0
9/10/2023 1:45:00 AM,0,15.99883,2,0.007407784,-14.94462,0,0,0,0,0
9/10/2023 2:00:00 AM,0,15.66202,2,0.007415977,-14.96779,0,0,0,0,0
9/10/2023 2:15:00 AM,0,15.64087,2,0.007419789,-14.99101,0,0,0,0,0
9/10/2023 2:30:00 AM,0,15.30686,3,0.007411315,-14.9532,0,0,0,0,0
9/10/2023 2:45:00 AM,0,15.08735,2,0.007368191,-14.7377,0,0,0,0,0
9/10/2023 3:00:00 AM,0,14.70319,2,0.007368188,-14.76226,0,0,0,0,0
9/10/2023 3:15:00 AM,0,14.84764,3,0.007375005,-14.77587,0,0,0,0,0
9/10/2023 3:30:00 AM,0,14.75667,3,0.007382635,-14.806,0,0,0,0,0
9/10/2023 3:45:00 AM,0,14.49007,2,0.007384122,-14.82242,0,0,0,0,0
9/10/2023 4:00:00 AM,0,14.20492,3,0.007381687,-14.81503,0,0,0,0,0
9/10/2023 4:15:00 AM,0,14.26639,3,0.007381761,-14.80949,0,0,0,0,0
9/10/2023 4:30:00 AM,0,13.95218,3,0.00737764,-14.80523,0,0,0,0,0
9/10/2023 4:45:00 AM,0,13.64375,2,0.007376714,-14.7902,0,0,0,0,0
9/10/2023 5:00:00 AM,0,13.50339,3,0.007370359,-14.76095,0,0,0,0,0
9/10/2023 5:15:00 AM,0,13.5511,3,0.007359822,-14.73354,0,0,0,0,0
9/10/2023 5:30:00 AM,0,13.70735,3,0.007352183,-14.70367,0,0,0,0,0
9/10/2023 5:45:00 AM,0,13.61233,3,0.007348491,-14.65646,0,0,0,0,0
9/10/2023 6:00:00 AM,0,13.36582,3,0.007363801,-14.75065,0,0,0,0,0
9/10/2023 6:15:00 AM,0,13.15232,3,0.007400546,-14.65837,0,0,0,0,0
9/10/2023 6:30:00 AM,2.538377,13.15061,3,0.007391976,25.66807,8,8,7,7,7
9/10/2023 6:45:00 AM,38.50753,13.46404,4,0.007392545,171.2333,40,30,32,39,42
9/10/2023 7:00:00 AM,109.63,14.15226,4,0.0073957,632.2103,137,114,115,123,134
9/10/2023 7:15:00 AM,190.3288,15.06218,4,0.00739852,1504.745,333,300,291,288,294
9/10/2023 7:30:00 AM,267.4103,16.02889,4,0.007397055,2676.386,599,546,528,515,529
9/10/2023 7:45:00 AM,347.36,17.39645,4,0.007392893,4023.565,890,818,790,769,813
9/10/2023 8:00:00 AM,435.9605,18.61732,3,0.007384711,5448.832,1182,1106,1060,1039,1096
