Siler 421 Farm,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
Timestamp,POA*,"SMA SC-800CP-US - A1, Pac","SMA SC-800CP-US - A2, Pac","SMA SC-800CP-US - B1, Pac","SMA SC-800CP-US - B2, Pac","SMA SC-800CP-US - C1, Pac","SMA SC-800CP-US - C2, Pac",Production meter active power
,W/m²,kW,kW,kW,kW,kW,kW,kW
2023-08-01 00:00:00,0,0,0,,0,0,0,-8.391886
2023-08-01 01:00:00,0,0,0,,0,0,0,-8.398406
2023-08-01 02:00:00,0,0,0,,0,0,0,-8.48674
2023-08-01 03:00:00,0,0,0,,0,0,0,-8.696659
2023-08-01 04:00:00,0,0,0,,0,0,0,-8.664324
2023-08-01 05:00:00,0,0,0,,0,0,0,-8.584086
2023-08-01 06:00:00,4.530986,4.884706,1.973816,,5.183262,3.192442,2.905208,15.4888
2023-08-01 07:00:00,116.7568,78.53217,81.22186,,81.8161,93.42087,95.99023,523.922
2023-08-01 08:00:00,415.5294,232.6639,235.7809,,242.5562,260.6653,272.5022,1520.754
2023-08-01 09:00:00,739.7713,457.5846,464.178,,472.8275,495.3171,511.0048,2916.524
2023-08-01 10:00:00,1031.868,646.6942,617.4039,,674.1824,696.144,720.8335,4055.456
2023-08-01 11:00:00,1236.135,732.687,711.4067,,787.9612,804.646,797.6458,4628.403
2023-08-01 12:00:00,1211.501,724.5674,732.2809,,736.126,674.319,698.0362,4294.146
2023-08-01 13:00:00,1280.047,765.8937,765.997,,751.0176,750.2117,737.5425,4438.578
2023-08-01 14:00:00,1122.976,651.5436,657.5275,,583.0571,569.8355,569.4647,3541.498
2023-08-01 15:00:00,1152.104,658.137,632.9684,,671.4952,709.3873,732.6719,4087.576
2023-08-01 16:00:00,987.7733,613.045,613.2948,,630.9524,653.5072,655.6618,3751.481
2023-08-01 17:00:00,673.337,413.1649,403.5388,,429.8948,432.3288,433.1007,2543.611
2023-08-01 18:00:00,351.2784,190.2722,182.9391,,207.6042,199.3246,200.0289,1188.875
2023-08-01 19:00:00,79.21468,43.7842,42.3204,,48.80157,46.31171,46.68597,271.8242
2023-08-01 20:00:00,313.5615,2.327978,2.393393,,2.52421,2.536002,2.685411,6.989244
2023-08-01 21:00:00,13.16448,0,0,,0,0,0,-8.531062
2023-08-01 22:00:00,0,0,0,,0,0,0,-8.441771
2023-08-01 23:00:00,0,0,0,,0,0,0,-8.398152
2023-08-02 00:00:00,0,0,0,,0,0,0,-8.365359
2023-08-02 01:00:00,0,0,0,,0,0,0,-8.337627
2023-08-02 02:00:00,0,0,0,,0,0,0,-8.335559
2023-08-02 03:00:00,0,0,0,,0,0,0,-8.383297
2023-08-02 04:00:00,0,0,0,,0,0,0,-8.391508
2023-08-02 05:00:00,0,0,0,,0,0,0,-8.534529
2023-08-02 06:00:00,3.626331,4.440088,1.746639,,4.608923,1.975361,1.757049,11.46772
2023-08-02 07:00:00,37.83561,64.90922,65.07612,,67.21042,71.51672,72.59045,412.3664
2023-08-02 08:00:00,134.893,184.2097,184.9366,,192.3375,202.6241,208.6042,1185
2023-08-02 09:00:00,668.3901,378.5976,381.9691,,392.4881,409.1088,420.1035,2413.317
2023-08-02 10:00:00,984.3,553.5798,557.8289,,570.2731,594.0387,604.2075,3482.562
2023-08-02 11:00:00,1130.076,649.9139,655.2833,,678.076,677.3392,714.6433,4058.48
2023-08-02 12:00:00,1202.333,744.7136,737.4484,,755.5647,748.909,756.4114,4466.717
2023-08-02 13:00:00,1189.435,667.6366,669.7421,,671.0446,709.0262,691.9267,4092.024
2023-08-02 14:00:00,1159.878,713.5176,706.3726,,716.6767,673.4771,694.3307,4103.763
2023-08-02 15:00:00,1111.427,645.4124,661.5807,,656.8868,638.9214,654.4401,3857.159
2023-08-02 16:00:00,893.5335,449.3815,469.4359,,470.0143,493.4529,483.1072,2840.188
2023-08-02 17:00:00,642.482,352.836,349.6635,,373.2458,370.6675,371.2423,2186.008
2023-08-02 18:00:00,329.1432,162.5905,157.7825,,172.8736,173.2832,172.6508,1016.442
2023-08-02 19:00:00,71.68307,42.08294,41.15596,,45.02806,43.95206,44.45926,257.963
2023-08-02 20:00:00,577.6363,1.861871,1.93435,,1.622687,1.996106,2.195599,3.789908
2023-08-02 21:00:00,231.0847,0,0,,0,0,0,-8.46126
2023-08-02 22:00:00,0,0,0,,0,0,0,-8.378532
2023-08-02 23:00:00,0,0,0,,0,0,0,-8.398456
2023-08-03 00:00:00,0,0,0,,0,0,0,-8.301373
2023-08-03 01:00:00,0,0,0,,0,0,0,-8.342918
2023-08-03 02:00:00,0,0,0,,0,0,0,-8.407954
2023-08-03 03:00:00,0,0,0,,0,0,0,-8.423647
2023-08-03 04:00:00,0,0,0,,0,0,0,-8.339663
2023-08-03 05:00:00,0,0,0,,0,0,0,-8.337143
2023-08-03 06:00:00,2.323676,0,0,,0,0,0,-8.556402
2023-08-03 07:00:00,11.64256,18.50628,17.58684,,19.22434,19.5567,19.74311,108.0363
2023-08-03 08:00:00,37.04874,69.52543,69.08294,,72.55832,75.26673,75.54882,436.8303
2023-08-03 09:00:00,354.1245,103.7438,103.4319,,108.0461,111.1262,112.13,653.2123
2023-08-03 10:00:00,731.9385,97.05787,96.85855,,100.7136,103.2914,104.2977,608.4942
2023-08-03 11:00:00,871.1148,178.0327,177.4685,,185.3663,191.1905,192.8484,1125.251
2023-08-03 12:00:00,873.8588,147.4875,147.272,,153.8152,157.9117,160.0929,931.8147
2023-08-03 13:00:00,884.8027,164.7581,164.7805,,171.0534,175.3793,177.813,1037.482
2023-08-03 14:00:00,869.1752,137.9247,138.0459,,143.5953,146.1789,148.3183,867.2593
2023-08-03 15:00:00,867.5518,169.644,169.5338,,176.7969,181.0064,183.6379,1070.719
2023-08-03 16:00:00,715.5425,136.9345,137.0588,,142.6029,145.531,147.7865,861.2667
2023-08-03 17:00:00,484.5195,72.48582,72.53512,,75.48015,76.86794,78.00336,452.5478
2023-08-03 18:00:00,276.0577,88.53703,88.39663,,92.36456,94.72154,95.94831,556.6727
2023-08-03 19:00:00,57.62693,19.4092,19.18306,,20.26681,20.96641,21.18172,116.4761
2023-08-03 20:00:00,771.4152,3.667867,3.513333,,3.574129,3.821226,4.009217,14.88047
2023-08-03 21:00:00,769.017,0,0,,0,0,0,-8.381493
2023-08-03 22:00:00,769.017,0,0,,0,0,0,-8.381709
2023-08-03 23:00:00,769.017,0,0,,0,0,0,-8.392887
2023-08-04 00:00:00,769.017,0,0,,0,0,0,-8.30107
2023-08-04 01:00:00,768.144,0,0,,0,0,0,-8.232697
2023-08-04 02:00:00,209.4742,0,0,,0,0,0,-8.248303
2023-08-04 03:00:00,0,0,0,,0,0,0,-8.410654
2023-08-04 04:00:00,0,0,0,,0,0,0,-8.509422
2023-08-04 05:00:00,0,0,0,,0,0,0,-8.528031
2023-08-04 06:00:00,1.118151,0,0,,0,0,0,-8.590238
2023-08-04 07:00:00,19.56143,31.47819,30.1925,,32.51556,31.89453,36.69278,191.8892
2023-08-04 08:00:00,27.35997,53.5181,53.64696,,55.19785,56.20333,56.73487,330.9774
2023-08-04 09:00:00,76.2886,151.8471,151.4996,,156.6522,159.9732,161.9803,950.8456
2023-08-04 10:00:00,249.4592,159.2245,163.9819,,162.9154,167.4954,168.9932,998.3816
2023-08-04 11:00:00,808.4988,128.4313,127.9161,,134.1608,141.0203,141.1407,816.9507
2023-08-04 12:00:00,870.5259,128.3521,127.4608,,133.9558,138.6254,139.9658,812.2601
2023-08-04 13:00:00,170.8254,146.4039,144.355,,153.3277,157.2645,159.6104,925.4146
2023-08-04 14:00:00,117.7101,116.006,114.7318,,120.8917,125.4032,126.0999,731.1736
2023-08-04 15:00:00,216.4418,278.4368,275.9453,,305.4709,329.3434,326.9923,1838.662
2023-08-04 16:00:00,736.657,180.5199,181.1758,,187.6302,186.249,191.6102,1123.395
2023-08-04 17:00:00,514.2601,125.6987,125.2862,,132.0831,134.83,136.4108,788.7906
2023-08-04 18:00:00,275.3624,84.98286,83.92439,,89.0816,92.50526,93.87347,538.2687
2023-08-04 19:00:00,72.13617,47.51443,47.23142,,50.18304,50.22335,50.96519,294.6896
2023-08-04 20:00:00,430.0494,2.724607,2.689891,,2.89562,3.051486,3.102734,9.420906
2023-08-04 21:00:00,0,0,0,,0,0,0,-8.464887
2023-08-04 22:00:00,0,0,0,,0,0,0,-8.427535
2023-08-04 23:00:00,0,0,0,,0,0,0,-8.530553
2023-08-05 00:00:00,0,0,0,,0,0,0,-8.70003
2023-08-05 01:00:00,0,0,0,,0,0,0,-8.603079
2023-08-05 02:00:00,0,0,0,,0,0,0,-8.642705
2023-08-05 03:00:00,0,0,0,,0,0,0,-8.667315
2023-08-05 04:00:00,0,0,0,,0,0,0,-9.204103
2023-08-05 05:00:00,0,0,0,,0,0,0,-8.759979
2023-08-05 06:00:00,3.710828,2.872825,0.7441428,,3.029603,2.249545,0.9285942,4.905708
2023-08-05 07:00:00,40.23426,57.98819,59.07006,,59.11341,68.10114,66.79917,376.0084
2023-08-05 08:00:00,315.7438,234.0876,233.7023,,245.5386,262.8998,275.4083,1529.199
2023-08-05 09:00:00,709.5501,407.16,411.5564,,418.7002,441.38,454.3764,2588.878
2023-08-05 10:00:00,994.4619,548.9442,551.9734,,558.1038,582.726,596.8893,3435.706
2023-08-05 11:00:00,1200.575,548.8282,565.9173,,561.672,588.4501,600.1604,3444.69
2023-08-05 12:00:00,1291.799,746.6463,757.3622,,767.7675,818.7929,811.8298,4680.576
2023-08-05 13:00:00,1277.451,802.4104,804.3148,,805.7356,764.6915,785.0042,4629.953
2023-08-05 14:00:00,1237.463,661.5567,629.1892,,680.0228,692.6381,683.5662,3840.148
2023-08-05 15:00:00,1228.629,786.8588,784.0894,,799.9476,812.2565,813.214,4523.587
2023-08-05 16:00:00,966.1961,638.5622,635.2852,,655.1082,636.9537,658.569,3772.207
2023-08-05 17:00:00,680.2565,418.174,409.4767,,439.8543,437.5987,437.599,2584.967
2023-08-05 18:00:00,339.1036,175.9868,168.9957,,192.4897,186.28,185.9272,1101.224
2023-08-05 19:00:00,66.37933,35.69107,34.97168,,38.66173,37.39862,37.89895,217.3548
2023-08-05 20:00:00,735.4747,1.26711,1.299472,,1.316916,1.328789,1.421537,-0.8554025
2023-08-05 21:00:00,20.77802,0,0,,0,0,0,-8.648101
2023-08-05 22:00:00,0,0,0,,0,0,0,-8.720819
2023-08-05 23:00:00,0,0,0,,0,0,0,-8.428575
2023-08-06 00:00:00,0,0,0,,0,0,0,-8.336476
2023-08-06 01:00:00,0,0,0,,0,0,0,-8.3355
2023-08-06 02:00:00,0,0,0,,0,0,0,-8.615682
2023-08-06 03:00:00,0,0,0,,0,0,0,-8.556697
2023-08-06 04:00:00,0,0,0,,0,0,0,-8.560515
2023-08-06 05:00:00,0,0,0,,0,0,0,-8.56278
2023-08-06 06:00:00,3.236266,1.103994,0.261315,,2.067274,1.121099,1.053471,-0.6820303
2023-08-06 07:00:00,63.91561,54.48669,55.44583,,56.46523,64.39921,65.27482,357.1922
2023-08-06 08:00:00,400.7891,219.3808,220.2987,,229.8455,249.6248,261.752,1443.601
2023-08-06 09:00:00,706.0497,383.6795,388.0275,,396.6169,425.6449,430.8894,2462.585
2023-08-06 10:00:00,1025.95,628.6079,634.2178,,636.5771,675.3527,689.5542,3933.084
2023-08-06 11:00:00,1205.551,742.3671,744.0703,,759.8796,790.3433,801.3497,4600.757
2023-08-06 12:00:00,1260.689,691.8245,657.0177,,738.926,772.4986,768.5365,4341.702
2023-08-06 13:00:00,1286.069,812.8414,780.6999,,809.5879,779.2175,772.7771,4495.712
