Princeton,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Timestamp,POA,"Eaton Power Expert 1670 1, Real power","Eaton Power Expert 1670 2, Real power","Eaton Power Expert 1670 3, Real power",Production meter active power
,W/m²,kW,kW,kW,kW
2023-08-01 00:00:00,0,0,0,0,-11.28501
2023-08-01 01:00:00,0,0,0,0,-11.34375
2023-08-01 02:00:00,0,0,0,0,-11.18559
2023-08-01 03:00:00,0,0,0,0,-11.29615
2023-08-01 04:00:00,0,0,0,0,-11.23288
2023-08-01 05:00:00,0,0,0,0,-11.19304
2023-08-01 06:00:00,9.581988,3.868773,10.42909,6.888413,12.77054
2023-08-01 07:00:00,91.67095,96.36298,121.4929,112.8988,329.354
2023-08-01 08:00:00,265.1341,414.7731,425.4132,432.8946,1266.045
2023-08-01 09:00:00,475.0243,833.7708,816.5673,827.3122,2473.312
2023-08-01 10:00:00,617.7501,1085.322,1063.423,1070.082,3201.228
2023-08-01 11:00:00,791.9932,1345.301,1298.23,1331.407,3934.259
2023-08-01 12:00:00,949.6114,1554.061,1528.286,1513.883,4551.302
2023-08-01 13:00:00,783.7468,1315.303,1305.537,1379.524,3973.276
2023-08-01 14:00:00,846.483,1263.142,1292.781,1288.808,3811.486
2023-08-01 15:00:00,658.2878,1148.9,1168.228,1121.24,3403.822
2023-08-01 16:00:00,535.41,945.3179,936.3352,954.1752,2819.765
2023-08-01 17:00:00,418.8165,702.6392,690.3003,687.7825,2071.4
2023-08-01 18:00:00,188.9666,285.1206,286.2163,283.8519,848.0707
2023-08-01 19:00:00,54.71048,45.1016,54.71207,40.96853,133.9163
2023-08-01 20:00:00,4.036914,0,0,0,-11.40598
2023-08-01 21:00:00,0.00825,0,0,0,-11.25844
2023-08-01 22:00:00,0,0,0,0,-11.2724
2023-08-01 23:00:00,0,0,0,0,-11.23197
2023-08-02 00:00:00,0,0,0,0,-11.1863
2023-08-02 01:00:00,0,0,0,0,-11.22994
2023-08-02 02:00:00,0,0,0,0,-11.23684
2023-08-02 03:00:00,0,0,0,0,-11.24273
2023-08-02 04:00:00,0,0,0,0,-11.23067
2023-08-02 05:00:00,0,0,0,0,-11.19779
2023-08-02 06:00:00,4.685555,2.247689,3.354682,4.617756,-1.21769
2023-08-02 07:00:00,67.07301,96.54226,108.5946,109.8014,311.6067
2023-08-02 08:00:00,195.6319,331.9497,332.764,339.3486,998.3565
2023-08-02 09:00:00,354.7708,591.5369,577.5932,591.9857,1752.25
2023-08-02 10:00:00,518.8105,924.3611,902.8168,918.0084,2738.069
2023-08-02 11:00:00,625.2205,1077.229,1121.901,1175.536,3351.909
2023-08-02 12:00:00,803.2338,1328.65,1309.385,1340.401,3938.23
2023-08-02 13:00:00,851.7368,1401.071,1373.666,1380.787,4109.036
2023-08-02 14:00:00,763.7432,1252.866,1260.415,1257,3732.25
2023-08-02 15:00:00,645.4719,1048.925,1010.178,1012.857,3052.971
2023-08-02 16:00:00,502.6776,839.538,815.3935,807.7518,2452.683
2023-08-02 17:00:00,328.4765,542.1442,534.5315,533.941,1605.066
2023-08-02 18:00:00,166.8824,259.7218,255.7937,256.1205,765.264
2023-08-02 19:00:00,56.30732,55.73751,50.91961,57.89856,148.7341
2023-08-02 20:00:00,3.031506,0,0,0,-11.3119
2023-08-02 21:00:00,0,0,0,0,-11.30696
2023-08-02 22:00:00,0,0,0,0,-11.28322
2023-08-02 23:00:00,0,0,0,0,-11.25525
2023-08-03 00:00:00,0,0,0,0,-11.20519
2023-08-03 01:00:00,0,0,0,0,-11.22987
2023-08-03 02:00:00,0,0,0,0,-11.24478
2023-08-03 03:00:00,0,0,0,0,-11.23752
2023-08-03 04:00:00,0,0,0,0,-11.17851
2023-08-03 05:00:00,0,0,0,0,-11.16872
2023-08-03 06:00:00,6.058385,5.382973,5.457713,4.282403,6.944152
2023-08-03 07:00:00,85.11075,141.7581,130.2881,127.024,392.1137
2023-08-03 08:00:00,143.8989,248.9926,249.2498,252.2771,744.0375
2023-08-03 09:00:00,443.7311,790.4314,761.771,765.6207,2307.564
2023-08-03 10:00:00,548.0961,899.0892,873.1833,886.9995,2645.825
2023-08-03 11:00:00,551.8327,925.131,916.8271,928.0612,2755.825
2023-08-03 12:00:00,503.3313,851.4964,834.5562,843.2147,2518.249
2023-08-03 13:00:00,397.8444,667.5751,656.8712,662.959,1978.003
2023-08-03 14:00:00,320.3297,549.3324,542.7697,546.4223,1633.443
2023-08-03 15:00:00,274.4285,462.8778,453.7654,458.9196,1367.822
2023-08-03 16:00:00,157.0415,264.3185,257.643,259.4111,773.0591
2023-08-03 17:00:00,100.3974,155.2936,148.1452,134.6399,428.7962
2023-08-03 18:00:00,53.89708,65.59505,59.40776,47.03284,165.978
2023-08-03 19:00:00,20.13658,7.156466,11.64781,10.69304,26.47618
2023-08-03 20:00:00,0.8104304,0,0,0,-11.22013
2023-08-03 21:00:00,0,0,0,0,-11.20141
2023-08-03 22:00:00,0,0,0,0,-11.17452
2023-08-03 23:00:00,0,0,0,0,-11.13625
2023-08-04 00:00:00,0,0,0,0,-11.04406
2023-08-04 01:00:00,0,0,0,0,-11.09308
2023-08-04 02:00:00,0,0,0,0,-11.20442
2023-08-04 03:00:00,0,0,0,0,-11.21185
2023-08-04 04:00:00,0,0,0,0,-11.19988
2023-08-04 05:00:00,0,0,0,0,-11.06615
2023-08-04 06:00:00,4.99925,2.697103,0.65364,4.986495,-2.113018
2023-08-04 07:00:00,47.26982,71.0107,57.45757,58.9673,167.2203
2023-08-04 08:00:00,70.38332,96.50153,86.75989,88.39223,264.0519
2023-08-04 09:00:00,123.4373,225.5118,218.3372,222.1098,656.0024
2023-08-04 10:00:00,112.1386,180.828,174.9713,172.568,520.3969
2023-08-04 11:00:00,111.6654,197.5932,192.1789,189.717,571.8944
2023-08-04 12:00:00,316.6837,536.8839,529.8837,532.5223,1590.864
2023-08-04 13:00:00,349.1566,587.7079,583.5825,601.5227,1763.094
2023-08-04 14:00:00,201.2681,356.2851,354.9447,367.4214,1072.562
2023-08-04 15:00:00,206.6669,367.9202,353.1307,357.1272,1069.6
2023-08-04 16:00:00,205.6859,374.8184,365.6,370.1179,1100.491
2023-08-04 17:00:00,92.50405,128.7078,136.3201,132.0873,383.7755
2023-08-04 18:00:00,71.8459,121.6521,107.8235,106.6123,331.2612
2023-08-04 19:00:00,19.4469,11.13813,11.0607,11.55837,22.22598
2023-08-04 20:00:00,3.089799,0,0,0,-11.29255
