NC Solar I,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
,,,,,,
Timestamp,POA,"SMA Inverter - 1A, Total AC Active Power","SMA Inverter - 2A, Total AC Active Power","SMA Inverter - 1B, Total AC Active Power","SMA Inverter - 2B, Total AC Active Power",Production meter active power
,W/m²,kW,kW,kW,kW,kW
2023-08-01 00:00:00,0,0,0,0,0,0.6031291
2023-08-01 01:00:00,0,0,0,0,0,0.682121
2023-08-01 02:00:00,0.01935416,0,0,0,0,0.9352835
2023-08-01 03:00:00,0.005694445,0,0,0,0,0.9965132
2023-08-01 04:00:00,0,0,0,0,0,0.9752601
2023-08-01 05:00:00,0.01247223,0,0,0,0,0.5106807
2023-08-01 06:00:00,2.828899,2.76349,1.45146,2.698607,3.187991,2.919882
2023-08-01 07:00:00,43.57477,30.5129,22.9562,30.81894,32.78959,14.83054
2023-08-01 08:00:00,146.5625,75.89563,59.58117,78.01458,84.90491,125.9628
2023-08-01 09:00:00,400.4335,210.7514,160.243,217.7016,229.3155,383.8617
2023-08-01 10:00:00,627.3313,265.93,206.5885,270.9756,308.1982,411.3192
2023-08-01 11:00:00,768.7401,306.8953,223.7991,305.9489,340.8475,262.012
2023-08-01 12:00:00,725.1337,289.5431,209.508,294.2539,324.0339,607.1536
2023-08-01 13:00:00,754.0279,287.7511,214.1707,281.7728,319.5253,425.3168
2023-08-01 14:00:00,451.2322,84.99932,74.67744,87.6705,114.4147,348.6794
2023-08-01 15:00:00,69.59534,40.8801,29.49726,41.36782,42.52813,53.48225
2023-08-01 16:00:00,188.5626,124.0487,95.71101,127.3971,132.4999,246.4505
2023-08-01 17:00:00,447.8205,144.4698,116.3717,145.2524,169.8779,465.8188
2023-08-01 18:00:00,220.1313,50.20413,40.33587,49.30831,61.77103,110.8893
2023-08-01 19:00:00,65.45142,9.182418,6.566014,8.95452,12.16772,26.03096
2023-08-01 20:00:00,3.576524,0.03105547,0.005371458,0.02092921,0.04245006,0.9977867
2023-08-01 21:00:00,0.01645139,0,0,0,0,0.6717872
2023-08-01 22:00:00,0,0,0,0,0,0.4127039
2023-08-01 23:00:00,0,0,0,0,0,0.4250452
2023-08-02 00:00:00,0,0,0,0,0,0.5793226
2023-08-02 01:00:00,0,0,0,0,0,0.6528088
2023-08-02 02:00:00,0,0,0,0,0,0.6934533
2023-08-02 03:00:00,0,0,0,0,0,0.6655465
2023-08-02 04:00:00,0.01253472,0,0,0,0,-0.5654331
2023-08-02 05:00:00,0,0,0,0,0,-0.4538393
2023-08-02 06:00:00,5.186388,4.884111,2.931218,4.806388,5.373253,2.809406
2023-08-02 07:00:00,83.33077,43.89401,30.07686,45.05785,45.19175,61.21366
2023-08-02 08:00:00,241.948,120.8198,90.66508,125.4588,134.6355,83.1459
2023-08-02 09:00:00,441.9051,209.8674,162.8086,216.2919,234.0576,322.2867
2023-08-02 10:00:00,622.6142,275.3095,207.8771,282.3998,309.2447,487.6028
2023-08-02 11:00:00,763.5903,313.7291,232.1185,319.95,354.337,560.7113
2023-08-02 12:00:00,857.726,330.6766,241.3243,330.9483,370.8553,239.2375
2023-08-02 13:00:00,889.2199,326.2503,239.4095,327.3455,370.6228,596.328
2023-08-02 14:00:00,843.032,308.075,228.3677,305.2852,346.1925,575.0125
2023-08-02 15:00:00,749.3417,264.1919,200.1422,266.5922,306.0854,396.5761
2023-08-02 16:00:00,573.9506,204.0894,159.0339,204.907,238.2361,380.9607
2023-08-02 17:00:00,395.8308,125.0556,100.0636,126.0447,148.6017,291.2994
2023-08-02 18:00:00,204.3147,47.24936,38.22901,46.90137,58.04856,100.0748
2023-08-02 19:00:00,44.48756,6.246428,4.354307,5.878608,8.508997,24.11001
2023-08-02 20:00:00,2.193517,0.00847594,0.0004092285,0.001877013,0.006769878,0.2367211
2023-08-02 21:00:00,0.01246528,0,0,0,0,0.3993006
2023-08-02 22:00:00,0.01243056,0,0,0,0,0.4188389
2023-08-02 23:00:00,0,0,0,0,0,0.2655495
2023-08-03 00:00:00,0.01324305,0,0,0,0,-0.04594618
2023-08-03 01:00:00,0,0,0,0,0,-0.2356579
2023-08-03 02:00:00,0,0,0,0,0,-0.3309626
2023-08-03 03:00:00,0,0,0,0,0,-0.3243927
2023-08-03 04:00:00,0,0,0,0,0,-0.4798279
2023-08-03 05:00:00,0.01077946,0,0,0,0,-0.4556656
2023-08-03 06:00:00,5.61955,6.64163,4.314192,6.580559,7.122069,6.249024
2023-08-03 07:00:00,116.3622,55.72866,42.38948,56.95837,60.31193,96.89148
2023-08-03 08:00:00,184.8301,87.39565,69.86484,89.48309,98.52181,144.7909
2023-08-03 09:00:00,237.2957,100.1852,81.00701,102.7677,114.667,196.8878
2023-08-03 10:00:00,206.3626,86.7256,68.2238,89.12312,97.86024,241.1435
2023-08-03 11:00:00,285.7358,136.8265,107.9944,140.4383,153.632,396.7008
2023-08-03 12:00:00,323.7674,123.3229,98.43897,126.3368,140.5258,384.3852
2023-08-03 13:00:00,307.138,114.8639,93.10342,117.3871,131.6659,353.6569
2023-08-03 14:00:00,227.9606,91.3535,73.36027,93.5325,104.6335,51.42554
2023-08-03 15:00:00,182.6266,72.46785,58.69565,74.11349,83.1786,153.4199
2023-08-03 16:00:00,116.5992,44.04885,35.37979,44.36166,49.51913,115.8571
2023-08-03 17:00:00,89.57575,34.32133,26.9009,34.70967,38.8941,68.88861
2023-08-03 18:00:00,64.56371,20.65371,15.9108,20.71739,24.43437,47.81076
2023-08-03 19:00:00,20.39211,2.424513,1.495229,2.171271,3.71922,8.169838
2023-08-03 20:00:00,1.845657,0.009188321,0.000301736,0.001634833,0.002336877,0.4299124
2023-08-03 21:00:00,0,0,0,0,0,0.5015817
2023-08-03 22:00:00,0,0,0,0,0,0.5831409
2023-08-03 23:00:00,0,0,0,0,0,0.5767014
2023-08-04 00:00:00,0,0,0,0,0,0.5064338
2023-08-04 01:00:00,0,0,0,0,0,0.5580102
2023-08-04 02:00:00,0,0,0,0,0,0.4606961
2023-08-04 03:00:00,0.01322917,0,0,0,0,0.6923403
2023-08-04 04:00:00,0,0,0,0,0,0.9029406
2023-08-04 05:00:00,0.01338194,0,0,0,0,1.858947
2023-08-04 06:00:00,0.3088582,0.006290225,0,0.01076355,0.02228987,1.602609
2023-08-04 07:00:00,9.824621,2.860929,1.555927,2.767889,4.893283,3.154189
2023-08-04 08:00:00,45.97041,30.64575,22.68502,30.79756,33.71603,29.16679
2023-08-04 09:00:00,98.15184,50.29148,37.98353,51.1969,54.4996,94.11262
2023-08-04 10:00:00,144.3947,50.16604,40.12685,50.78094,58.33804,119.5056
2023-08-04 11:00:00,181.4059,73.66359,58.36477,75.61928,84.49411,151.3322
2023-08-04 12:00:00,205.3137,93.94128,70.58807,95.79034,101.3512,129.2322
2023-08-04 13:00:00,300.2451,158.1161,125.4267,164.1428,186.8457,252.0408
2023-08-04 14:00:00,345.5031,157.1398,122.7447,159.2891,176.5767,253.014
2023-08-04 15:00:00,603.8129,222.7341,169.4132,227.9445,253.4177,348.1987
2023-08-04 16:00:00,575.6394,188.2493,144.2856,190.3529,217.8812,627.7348
2023-08-04 17:00:00,288.2998,99.71153,75.1702,100.3044,111.7693,155.1008
2023-08-04 18:00:00,133.9744,39.04216,30.9261,39.45229,47.66167,43.44721
2023-08-04 19:00:00,48.80862,10.31682,7.16044,9.840871,12.70502,9.35635
2023-08-04 20:00:00,2.013083,0.01061071,0.0004217387,0.001656627,0.00319237,0.4643128
2023-08-04 21:00:00,0.0124375,0,0,0,0,0.6745287
2023-08-04 22:00:00,0,0,0,0,0,-0.1400753
2023-08-04 23:00:00,0.01250695,0,0,0,0,-0.2766366
2023-08-05 00:00:00,0,0,0,0,0,-0.3480993
2023-08-05 01:00:00,0,0,0,0,0,-0.4708987
2023-08-05 02:00:00,0,0,0,0,0,-0.5516734
2023-08-05 03:00:00,0,0,0,0,0,-0.6179393
2023-08-05 04:00:00,0,0,0,0,0,-0.6652566
2023-08-05 05:00:00,0,0,0,0,0,-0.6452471
2023-08-05 06:00:00,7.732035,5.935205,3.610752,5.995124,6.473457,2.770485
2023-08-05 07:00:00,93.31727,46.62409,29.60924,47.84389,46.66034,66.41962
2023-08-05 08:00:00,260.0742,130.3342,95.5491,134.8733,144.7039,152.8536
2023-08-05 09:00:00,474.2893,220.834,168.6451,226.9382,246.2256,432.2484
2023-08-05 10:00:00,622.2048,281.4296,215.3168,286.2939,318.3597,652.936
2023-08-05 11:00:00,773.6943,320.9271,241.0064,324.2779,364.9045,764.0122
2023-08-05 12:00:00,861.1639,332.5094,242.4266,331.3103,377.5212,605.6584
2023-08-05 13:00:00,887.3668,327.214,234.2294,326.9646,227.9815,888.7515
2023-08-05 14:00:00,822.3948,287.6881,208.9078,295.4182,323.9841,832.8644
2023-08-05 15:00:00,761.6891,265.1636,192.442,263.3389,299.8267,438.6904
2023-08-05 16:00:00,592.4203,201.5408,151.3389,200.2473,233.5348,375.8505
2023-08-05 17:00:00,404.7221,128.1157,100.953,127.8975,151.1013,280.7877
2023-08-05 18:00:00,217.0495,46.14082,36.64188,44.61991,57.84356,147.935
2023-08-05 19:00:00,61.87822,6.195407,3.997201,5.815637,8.936238,17.78364
