Monroe Moore Farm,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
Timestamp,POA*,"SMA 800 CP-US - A1, Pac","SMA 800 CP-US - A2, Pac","SMA 800 CP-US - B1, Pac","SMA 800 CP-US - B2, Pac","SMA 800 CP-US - C1, Pac","SMA 800 CP-US - C2, Pac",Production meter active power
,W/m²,kW,kW,kW,kW,kW,kW,kW
2023-08-01 00:00:00,0,0,0,0,0,0,0,-8.065412
2023-08-01 01:00:00,0,0,0,0,0,0,0,-8.138509
2023-08-01 02:00:00,0,0,0,0,0,0,0,-8.08253
2023-08-01 03:00:00,0,0,0,0,0,0,0,-8.092641
2023-08-01 04:00:00,0,0,0,0,0,0,0,-8.084842
2023-08-01 05:00:00,0,0,0,0,0,0,0,-8.038632
2023-08-01 06:00:00,3.335299,0.3456877,1.888359,0,0.4137975,0,1.834576,-3.624856
2023-08-01 07:00:00,68.16073,54.8568,56.91821,43.48457,49.35421,41.27573,49.82169,293.9781
2023-08-01 08:00:00,227.6927,204.0709,200.4315,200.6703,175.8076,181.4756,191.2887,1165.196
2023-08-01 09:00:00,456.079,399.2696,402.3496,382.7233,357.3148,368.2091,398.6317,2327.238
2023-08-01 10:00:00,762.2957,662.7692,689.622,648.4825,588.0412,623.034,617.1935,3823.541
2023-08-01 11:00:00,802.2233,674.0668,714.8935,643.067,532.808,594.6791,633.2657,3793.006
2023-08-01 12:00:00,908.4034,726.2854,756.0587,712.9833,691.7013,693.4662,752.0574,4330.329
2023-08-01 13:00:00,791.2369,623.649,645.4151,610.5512,588.5202,598.1807,616.8491,3654.463
2023-08-01 14:00:00,883.1055,722.3208,738.38,708.3599,660.6412,687.637,696.3566,4175.388
2023-08-01 15:00:00,679.5404,581.6563,601.9498,562.7258,532.2041,553.6143,573.9386,3396.946
2023-08-01 16:00:00,624.0931,550.7257,557.1401,609.6416,560.7004,602.5906,594.7556,3452.037
2023-08-01 17:00:00,461.9786,373.7389,401.096,408.0591,382.8227,406.8841,407.0781,2380.75
2023-08-01 18:00:00,241.626,167.5071,181.608,190.2957,183.9206,192.8331,191.0569,1108.504
2023-08-01 19:00:00,62.85098,39.04644,41.4518,44.23646,43.1451,44.7563,44.29627,250.7587
2023-08-01 20:00:00,1.50914,1.936597,1.924545,2.024685,1.898035,1.989669,1.820455,3.877308
2023-08-01 21:00:00,0,0,0,0,0,0,0,-8.006243
2023-08-01 22:00:00,0,0,0,0,0,0,0,-7.965628
2023-08-01 23:00:00,0,0,0,0,0,0,0,-8.031145
2023-08-02 00:00:00,0,0,0,0,0,0,0,-8.041853
2023-08-02 01:00:00,0,0,0,0,0,0,0,-8.121305
2023-08-02 02:00:00,0,0,0,0,0,0,0,-8.062478
2023-08-02 03:00:00,0,0,0,0,0,0,0,-8.095985
2023-08-02 04:00:00,0,0,0,0,0,0,0,-8.134805
2023-08-02 05:00:00,0,0,0,0,0,0,0,-8.057868
2023-08-02 06:00:00,2.727952,1.131278,2.355716,0.7747135,1.337429,1.02884,2.279888,0.840224
2023-08-02 07:00:00,78.84728,63.70528,63.46777,60.48884,56.45642,56.98977,54.15174,352.3885
2023-08-02 08:00:00,263.1118,222.237,221.5028,216.1939,198.6691,203.5276,199.9771,1268.025
2023-08-02 09:00:00,485.7802,430.9901,437.8661,422.4258,388.5522,403.5974,407.2984,2507.658
2023-08-02 10:00:00,687.1174,608.2037,620.5376,598.1247,550.4202,574.9969,588.6886,3544.613
2023-08-02 11:00:00,852.7853,736.356,756.041,729.9006,672.9875,651.3766,715.8983,4241.88
2023-08-02 12:00:00,890.9073,757.2435,743.2932,764.9277,762.9738,724.9835,800.6303,4532.891
2023-08-02 13:00:00,794.4074,603.0178,625.8762,626.2806,663.5512,648.7556,671.2886,3797.375
2023-08-02 14:00:00,555.5907,486.5163,480.069,484.6125,470.4185,431.7438,507.8013,2862.483
2023-08-02 15:00:00,800.4199,665.1649,690.4995,683.7844,648.6311,612.7681,680.5522,3937.923
2023-08-02 16:00:00,614.7346,517.6516,544.6346,555.1071,524.7821,503.1465,554.5087,3190.811
2023-08-02 17:00:00,356.6471,310.4432,315.5718,328.5184,310.8012,298.1021,330.3216,1892.752
2023-08-02 18:00:00,148.1208,124.4596,129.6414,133.8246,126.6956,121.2748,132.9398,766.4733
2023-08-02 19:00:00,38.25698,34.20756,34.85182,35.28244,32.93724,31.51763,34.94401,197.2464
2023-08-02 20:00:00,0.4989432,0.342961,0.725471,0.7092555,0.2926655,0.2818978,0.6863275,-4.956572
2023-08-02 21:00:00,0,0,0,0,0,0,0,-7.969076
2023-08-02 22:00:00,0,0,0,0,0,0,0,-7.990772
2023-08-02 23:00:00,0,0,0,0,0,0,0,-8.006192
2023-08-03 00:00:00,0,0,0,0,0,0,0,-8.031073
2023-08-03 01:00:00,0,0,0,0,0,0,0,-8.098439
2023-08-03 02:00:00,0,0,0,0,0,0,0,-8.020268
